freq : 1000.00 MHz
SWR : 9.38
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
45  10  2.22        1.67           5.74 
50  10  0.97        1.25           -0.12 
55  10  -0.91        0.81           -6.43 
60  10  -3.71        0.43           -10.33 
65  10  -5.07        0.31           -18.74 
70  10  -6.02        0.25           -7.08 
75  10  -4.57        0.35           8.83 
80  10  -2.08        0.62           18.76 
85  10  -0.25        0.94           22.93 
90  10  0.39        1.09           24.04 
95  10  -0.25        0.94           22.99 
100  10  -2.10        0.62           18.88 
105  10  -4.60        0.35           8.96 
110  10  -6.07        0.25           -7.04 
115  10  -5.12        0.31           -18.82 
120  10  -3.75        0.42           -10.40 
125  10  -0.94        0.81           -6.49 
130  10  0.94        1.24           -0.15 
135  10  2.19        1.66           5.75 
140  10  2.73        1.87           10.97 
145  10  2.59        1.82           15.35 
150  10  1.88        1.54           19.85 
155  10  0.69        1.17           24.73 
160  10  -1.06        0.78           29.12 
165  10  -3.47        0.45           32.99 
170  10  -6.90        0.20           36.70 
175  10  -12.91        0.05           39.30 
180  10  -48.93        0.00           178.65 
0  15  -48.93        0.00           -1.35 
5  15  -12.70        0.05           38.14 
10  15  -6.79        0.21           36.14 
15  15  -3.39        0.46           32.65 
20  15  -1.00        0.79           28.88 
25  15  0.73        1.18           24.57 
30  15  1.93        1.56           19.74 
35  15  2.63        1.83           15.28 
40  15  2.77        1.89           10.94 
45  15  2.22        1.67           5.74 
50  15  0.97        1.25           -0.12 
55  15  -0.91        0.81           -6.43 
60  15  -3.71        0.43           -10.33 
65  15  -5.07        0.31           -18.74 
70  15  -6.02        0.25           -7.08 
75  15  -4.57        0.35           8.83 
80  15  -2.08        0.62           18.76 
85  15  -0.25        0.94           22.93 
90  15  0.39        1.09           24.04 
95  15  -0.25        0.94           22.99 
100  15  -2.10        0.62           18.88 
105  15  -4.60        0.35           8.96 
110  15  -6.07        0.25           -7.04 
115  15  -5.12        0.31           -18.82 
120  15  -3.75        0.42           -10.40 
125  15  -0.94        0.81           -6.49 
130  15  0.94        1.24           -0.15 
135  15  2.19        1.66           5.75 
140  15  2.73        1.87           10.97 
145  15  2.59        1.82           15.35 
150  15  1.88        1.54           19.85 
155  15  0.69        1.17           24.73 
160  15  -1.06        0.78           29.12 
165  15  -3.47        0.45           32.99 
170  15  -6.90        0.20           36.70 
175  15  -12.91        0.05           39.30 
180  15  -48.93        0.00           178.65 
0  20  -48.93        0.00           -1.35 
5  20  -12.70        0.05           38.14 
10  20  -6.79        0.21           36.14 
15  20  -3.39        0.46           32.65 
20  20  -1.00        0.79           28.88 
25  20  0.73        1.18           24.57 
30  20  1.93        1.56           19.74 
35  20  2.63        1.83           15.28 
40  20  2.77        1.89           10.94 
45  20  2.22        1.67           5.74 
50  20  0.97        1.25           -0.12 
55  20  -0.91        0.81           -6.43 
60  20  -3.71        0.43           -10.33 
65  20  -5.07        0.31           -18.74 
70  20  -6.02        0.25           -7.08 
75  20  -4.57        0.35           8.83 
80  20  -2.08        0.62           18.76 
85  20  -0.25        0.94           22.93 
90  20  0.39        1.09           24.04 
95  20  -0.25        0.94           22.99 
100  20  -2.10        0.62           18.88 
105  20  -4.60        0.35           8.96 
110  20  -6.07        0.25           -7.04 
115  20  -5.12        0.31           -18.82 
120  20  -3.75        0.42           -10.40 
125  20  -0.94        0.81           -6.49 
130  20  0.94        1.24           -0.15 
135  20  2.19        1.66           5.75 
140  20  2.73        1.87           10.97 
145  20  2.59        1.82           15.35 
150  20  1.88        1.54           19.85 
155  20  0.69        1.17           24.73 
160  20  -1.06        0.78           29.12 
165  20  -3.47        0.45           32.99 
170  20  -6.90        0.20           36.70 
175  20  -12.91        0.05           39.30 
180  20  -48.93        0.00           178.65 
0  25  -48.93        0.00           -1.35 
5  25  -12.70        0.05           38.14 
10  25  -6.79        0.21           36.14 
15  25  -3.39        0.46           32.65 
20  25  -1.00        0.79           28.88 
25  25  0.73        1.18           24.57 
30  25  1.93        1.56           19.74 
35  25  2.63        1.83           15.28 
40  25  2.77        1.89           10.94 
45  25  2.22        1.67           5.74 
50  25  0.97        1.25           -0.12 
55  25  -0.91        0.81           -6.43 
60  25  -3.71        0.43           -10.33 
65  25  -5.07        0.31           -18.74 
70  25  -6.02        0.25           -7.08 
75  25  -4.57        0.35           8.83 
80  25  -2.08        0.62           18.76 
85  25  -0.25        0.94           22.93 
90  25  0.39        1.09           24.04 
95  25  -0.25        0.94           22.99 
100  25  -2.10        0.62           18.88 
105  25  -4.60        0.35           8.96 
110  25  -6.07        0.25           -7.04 
115  25  -5.12        0.31           -18.82 
120  25  -3.75        0.42           -10.40 
125  25  -0.94        0.81           -6.49 
130  25  0.94        1.24           -0.15 
135  25  2.19        1.66           5.75 
140  25  2.73        1.87           10.97 
145  25  2.59        1.82           15.35 
150  25  1.88        1.54           19.85 
155  25  0.69        1.17           24.73 
160  25  -1.06        0.78           29.12 
165  25  -3.47        0.45           32.99 
170  25  -6.90        0.20           36.70 
175  25  -12.91        0.05           39.30 
180  25  -48.93        0.00           178.65 
0  30  -48.93        0.00           -1.35 
5  30  -12.70        0.05           38.14 
10  30  -6.79        0.21           36.14 
15  30  -3.39        0.46           32.65 
20  30  -1.00        0.79           28.88 
25  30  0.73        1.18           24.57 
30  30  1.93        1.56           19.74 
35  30  2.63        1.83           15.28 
40  30  2.77        1.89           10.94 
45  30  2.22        1.67           5.74 
50  30  0.97        1.25           -0.12 
55  30  -0.91        0.81           -6.43 
60  30  -3.71        0.43           -10.33 
65  30  -5.07        0.31           -18.74 
70  30  -6.02        0.25           -7.08 
75  30  -4.57        0.35           8.83 
80  30  -2.08        0.62           18.76 
85  30  -0.25        0.94           22.93 
90  30  0.39        1.09           24.04 
95  30  -0.25        0.94           22.99 
100  30  -2.10        0.62           18.88 
105  30  -4.60        0.35           8.96 
110  30  -6.07        0.25           -7.04 
115  30  -5.12        0.31           -18.82 
120  30  -3.75        0.42           -10.40 
125  30  -0.94        0.81           -6.49 
130  30  0.94        1.24           -0.15 
135  30  2.19        1.66           5.75 
140  30  2.73        1.87           10.97 
145  30  2.59        1.82           15.35 
150  30  1.88        1.54           19.85 
155  30  0.69        1.17           24.73 
160  30  -1.06        0.78           29.12 
165  30  -3.47        0.45           32.99 
170  30  -6.90        0.20           36.70 
175  30  -12.91        0.05           39.30 
180  30  -48.93        0.00           178.65 
0  35  -48.93        0.00           -1.35 
5  35  -12.70        0.05           38.14 
10  35  -6.79        0.21           36.14 
15  35  -3.39        0.46           32.65 
20  35  -1.00        0.79           28.88 
25  35  0.73        1.18           24.57 
30  35  1.93        1.56           19.74 
35  35  2.63        1.83           15.28 
40  35  2.77        1.89           10.94 
45  35  2.22        1.67           5.74 
50  35  0.97        1.25           -0.12 
55  35  -0.91        0.81           -6.43 
60  35  -3.71        0.43           -10.33 
65  35  -5.07        0.31           -18.74 
70  35  -6.02        0.25           -7.08 
75  35  -4.57        0.35           8.83 
80  35  -2.08        0.62           18.76 
85  35  -0.25        0.94           22.93 
90  35  0.39        1.09           24.04 
95  35  -0.25        0.94           22.99 
100  35  -2.10        0.62           18.88 
105  35  -4.60        0.35           8.96 
110  35  -6.07        0.25           -7.04 
115  35  -5.12        0.31           -18.82 
120  35  -3.75        0.42           -10.40 
125  35  -0.94        0.81           -6.49 
130  35  0.94        1.24           -0.15 
135  35  2.19        1.66           5.75 
140  35  2.73        1.87           10.97 
145  35  2.59        1.82           15.35 
150  35  1.88        1.54           19.85 
155  35  0.69        1.17           24.73 
160  35  -1.06        0.78           29.12 
165  35  -3.47        0.45           32.99 
170  35  -6.90        0.20           36.70 
175  35  -12.91        0.05           39.30 
180  35  -48.93        0.00           178.65 
0  40  -48.93        0.00           -1.35 
5  40  -12.70        0.05           38.14 
10  40  -6.79        0.21           36.14 
15  40  -3.39        0.46           32.65 
20  40  -1.00        0.79           28.88 
25  40  0.73        1.18           24.57 
30  40  1.93        1.56           19.74 
35  40  2.63        1.83           15.28 
40  40  2.77        1.89           10.94 
45  40  2.22        1.67           5.74 
50  40  0.97        1.25           -0.12 
55  40  -0.91        0.81           -6.43 
60  40  -3.71        0.43           -10.33 
65  40  -5.07        0.31           -18.74 
70  40  -6.02        0.25           -7.08 
75  40  -4.57        0.35           8.83 
80  40  -2.08        0.62           18.76 
85  40  -0.25        0.94           22.93 
90  40  0.39        1.09           24.04 
95  40  -0.25        0.94           22.99 
100  40  -2.10        0.62           18.88 
105  40  -4.60        0.35           8.96 
110  40  -6.07        0.25           -7.04 
115  40  -5.12        0.31           -18.82 
120  40  -3.75        0.42           -10.40 
125  40  -0.94        0.81           -6.49 
130  40  0.94        1.24           -0.15 
135  40  2.19        1.66           5.75 
140  40  2.73        1.87           10.97 
145  40  2.59        1.82           15.35 
150  40  1.88        1.54           19.85 
155  40  0.69        1.17           24.73 
160  40  -1.06        0.78           29.12 
165  40  -3.47        0.45           32.99 
170  40  -6.90        0.20           36.70 
175  40  -12.91        0.05           39.30 
180  40  -48.93        0.00           178.65 
0  45  -48.93        0.00           -1.35 
5  45  -12.70        0.05           38.14 
10  45  -6.79        0.21           36.14 
15  45  -3.39        0.46           32.65 
20  45  -1.00        0.79           28.88 
25  45  0.73        1.18           24.57 
30  45  1.93        1.56           19.74 
35  45  2.63        1.83           15.28 
40  45  2.77        1.89           10.94 
45  45  2.22        1.67           5.74 
50  45  0.97        1.25           -0.12 
55  45  -0.91        0.81           -6.43 
60  45  -3.71        0.43           -10.33 
65  45  -5.07        0.31           -18.74 
70  45  -6.02        0.25           -7.08 
75  45  -4.57        0.35           8.83 
80  45  -2.08        0.62           18.76 
85  45  -0.25        0.94           22.93 
90  45  0.39        1.09           24.04 
95  45  -0.25        0.94           22.99 
100  45  -2.10        0.62           18.88 
105  45  -4.60        0.35           8.96 
110  45  -6.07        0.25           -7.04 
115  45  -5.12        0.31           -18.82 
120  45  -3.75        0.42           -10.40 
125  45  -0.94        0.81           -6.49 
130  45  0.94        1.24           -0.15 
135  45  2.19        1.66           5.75 
140  45  2.73        1.87           10.97 
145  45  2.59        1.82           15.35 
150  45  1.88        1.54           19.85 
155  45  0.69        1.17           24.73 
160  45  -1.06        0.78           29.12 
165  45  -3.47        0.45           32.99 
170  45  -6.90        0.20           36.70 
175  45  -12.91        0.05           39.30 
180  45  -48.93        0.00           178.65 
0  50  -48.93        0.00           -1.35 
5  50  -12.70        0.05           38.14 
10  50  -6.79        0.21           36.14 
15  50  -3.39        0.46           32.65 
20  50  -1.00        0.79           28.88 
25  50  0.73        1.18           24.57 
30  50  1.93        1.56           19.74 
35  50  2.63        1.83           15.28 
40  50  2.77        1.89           10.94 
45  50  2.22        1.67           5.74 
50  50  0.97        1.25           -0.12 
55  50  -0.91        0.81           -6.43 
60  50  -3.71        0.43           -10.33 
65  50  -5.07        0.31           -18.74 
70  50  -6.02        0.25           -7.08 
75  50  -4.57        0.35           8.83 
80  50  -2.08        0.62           18.76 
85  50  -0.25        0.94           22.93 
90  50  0.39        1.09           24.04 
95  50  -0.25        0.94           22.99 
100  50  -2.10        0.62           18.88 
105  50  -4.60        0.35           8.96 
110  50  -6.07        0.25           -7.04 
115  50  -5.12        0.31           -18.82 
120  50  -3.75        0.42           -10.40 
125  50  -0.94        0.81           -6.49 
130  50  0.94        1.24           -0.15 
135  50  2.19        1.66           5.75 
140  50  2.73        1.87           10.97 
145  50  2.59        1.82           15.35 
150  50  1.88        1.54           19.85 
155  50  0.69        1.17           24.73 
160  50  -1.06        0.78           29.12 
165  50  -3.47        0.45           32.99 
170  50  -6.90        0.20           36.70 
175  50  -12.91        0.05           39.30 
180  50  -48.93        0.00           178.65 
0  55  -48.93        0.00           -1.35 
5  55  -12.70        0.05           38.14 
10  55  -6.79        0.21           36.14 
15  55  -3.39        0.46           32.65 
20  55  -1.00        0.79           28.88 
25  55  0.73        1.18           24.57 
30  55  1.93        1.56           19.74 
35  55  2.63        1.83           15.28 
40  55  2.77        1.89           10.94 
45  55  2.22        1.67           5.74 
50  55  0.97        1.25           -0.12 
55  55  -0.91        0.81           -6.43 
60  55  -3.71        0.43           -10.33 
65  55  -5.07        0.31           -18.74 
70  55  -6.02        0.25           -7.08 
75  55  -4.57        0.35           8.83 
80  55  -2.08        0.62           18.76 
85  55  -0.25        0.94           22.93 
90  55  0.39        1.09           24.04 
95  55  -0.25        0.94           22.99 
100  55  -2.10        0.62           18.88 
105  55  -4.60        0.35           8.96 
110  55  -6.07        0.25           -7.04 
115  55  -5.12        0.31           -18.82 
120  55  -3.75        0.42           -10.40 
125  55  -0.94        0.81           -6.49 
130  55  0.94        1.24           -0.15 
135  55  2.19        1.66           5.75 
140  55  2.73        1.87           10.97 
145  55  2.59        1.82           15.35 
150  55  1.88        1.54           19.85 
155  55  0.69        1.17           24.73 
160  55  -1.06        0.78           29.12 
165  55  -3.47        0.45           32.99 
170  55  -6.90        0.20           36.70 
175  55  -12.91        0.05           39.30 
180  55  -48.93        0.00           178.65 
0  60  -48.93        0.00           -1.35 
5  60  -12.70        0.05           38.14 
10  60  -6.79        0.21           36.14 
15  60  -3.39        0.46           32.65 
20  60  -1.00        0.79           28.88 
25  60  0.73        1.18           24.57 
30  60  1.93        1.56           19.74 
35  60  2.63        1.83           15.28 
40  60  2.77        1.89           10.94 
45  60  2.22        1.67           5.74 
50  60  0.97        1.25           -0.12 
55  60  -0.91        0.81           -6.43 
60  60  -3.71        0.43           -10.33 
65  60  -5.07        0.31           -18.74 
70  60  -6.02        0.25           -7.08 
75  60  -4.57        0.35           8.83 
80  60  -2.08        0.62           18.76 
85  60  -0.25        0.94           22.93 
90  60  0.39        1.09           24.04 
95  60  -0.25        0.94           22.99 
100  60  -2.10        0.62           18.88 
105  60  -4.60        0.35           8.96 
110  60  -6.07        0.25           -7.04 
115  60  -5.12        0.31           -18.82 
120  60  -3.75        0.42           -10.40 
125  60  -0.94        0.81           -6.49 
130  60  0.94        1.24           -0.15 
135  60  2.19        1.66           5.75 
140  60  2.73        1.87           10.97 
145  60  2.59        1.82           15.35 
150  60  1.88        1.54           19.85 
155  60  0.69        1.17           24.73 
160  60  -1.06        0.78           29.12 
165  60  -3.47        0.45           32.99 
170  60  -6.90        0.20           36.70 
175  60  -12.91        0.05           39.30 
180  60  -48.93        0.00           178.65 
0  65  -48.93        0.00           -1.35 
5  65  -12.70        0.05           38.14 
10  65  -6.79        0.21           36.14 
15  65  -3.39        0.46           32.65 
20  65  -1.00        0.79           28.88 
25  65  0.73        1.18           24.57 
30  65  1.93        1.56           19.74 
35  65  2.63        1.83           15.28 
40  65  2.77        1.89           10.94 
45  65  2.22        1.67           5.74 
50  65  0.97        1.25           -0.12 
55  65  -0.91        0.81           -6.43 
60  65  -3.71        0.43           -10.33 
65  65  -5.07        0.31           -18.74 
70  65  -6.02        0.25           -7.08 
75  65  -4.57        0.35           8.83 
80  65  -2.08        0.62           18.76 
85  65  -0.25        0.94           22.93 
90  65  0.39        1.09           24.04 
95  65  -0.25        0.94           22.99 
100  65  -2.10        0.62           18.88 
105  65  -4.60        0.35           8.96 
110  65  -6.07        0.25           -7.04 
115  65  -5.12        0.31           -18.82 
120  65  -3.75        0.42           -10.40 
125  65  -0.94        0.81           -6.49 
130  65  0.94        1.24           -0.15 
135  65  2.19        1.66           5.75 
140  65  2.73        1.87           10.97 
145  65  2.59        1.82           15.35 
150  65  1.88        1.54           19.85 
155  65  0.69        1.17           24.73 
160  65  -1.06        0.78           29.12 
165  65  -3.47        0.45           32.99 
170  65  -6.90        0.20           36.70 
175  65  -12.91        0.05           39.30 
180  65  -48.93        0.00           178.65 
0  70  -48.93        0.00           -1.35 
5  70  -12.70        0.05           38.14 
10  70  -6.79        0.21           36.14 
15  70  -3.39        0.46           32.65 
20  70  -1.00        0.79           28.88 
25  70  0.73        1.18           24.57 
30  70  1.93        1.56           19.74 
35  70  2.63        1.83           15.28 
40  70  2.77        1.89           10.94 
45  70  2.22        1.67           5.74 
50  70  0.97        1.25           -0.12 
55  70  -0.91        0.81           -6.43 
60  70  -3.71        0.43           -10.33 
65  70  -5.07        0.31           -18.74 
70  70  -6.02        0.25           -7.08 
75  70  -4.57        0.35           8.83 
80  70  -2.08        0.62           18.76 
85  70  -0.25        0.94           22.93 
90  70  0.39        1.09           24.04 
95  70  -0.25        0.94           22.99 
100  70  -2.10        0.62           18.88 
105  70  -4.60        0.35           8.96 
110  70  -6.07        0.25           -7.04 
115  70  -5.12        0.31           -18.82 
120  70  -3.75        0.42           -10.40 
125  70  -0.94        0.81           -6.49 
130  70  0.94        1.24           -0.15 
135  70  2.19        1.66           5.75 
140  70  2.73        1.87           10.97 
145  70  2.59        1.82           15.35 
150  70  1.88        1.54           19.85 
155  70  0.69        1.17           24.73 
160  70  -1.06        0.78           29.12 
165  70  -3.47        0.45           32.99 
170  70  -6.90        0.20           36.70 
175  70  -12.91        0.05           39.30 
180  70  -48.93        0.00           178.65 
0  75  -48.93        0.00           -1.35 
5  75  -12.70        0.05           38.14 
10  75  -6.79        0.21           36.14 
15  75  -3.39        0.46           32.65 
20  75  -1.00        0.79           28.88 
25  75  0.73        1.18           24.57 
30  75  1.93        1.56           19.74 
35  75  2.63        1.83           15.28 
40  75  2.77        1.89           10.94 
45  75  2.22        1.67           5.74 
50  75  0.97        1.25           -0.12 
55  75  -0.91        0.81           -6.43 
60  75  -3.71        0.43           -10.33 
65  75  -5.07        0.31           -18.74 
70  75  -6.02        0.25           -7.08 
75  75  -4.57        0.35           8.83 
80  75  -2.08        0.62           18.76 
85  75  -0.25        0.94           22.93 
90  75  0.39        1.09           24.04 
95  75  -0.25        0.94           22.99 
100  75  -2.10        0.62           18.88 
105  75  -4.60        0.35           8.96 
110  75  -6.07        0.25           -7.04 
115  75  -5.12        0.31           -18.82 
120  75  -3.75        0.42           -10.40 
125  75  -0.94        0.81           -6.49 
130  75  0.94        1.24           -0.15 
135  75  2.19        1.66           5.75 
140  75  2.73        1.87           10.97 
145  75  2.59        1.82           15.35 
150  75  1.88        1.54           19.85 
155  75  0.69        1.17           24.73 
160  75  -1.06        0.78           29.12 
165  75  -3.47        0.45           32.99 
170  75  -6.90        0.20           36.70 
175  75  -12.91        0.05           39.30 
180  75  -48.93        0.00           178.65 
0  80  -48.93        0.00           -1.35 
5  80  -12.70        0.05           38.14 
10  80  -6.79        0.21           36.14 
15  80  -3.39        0.46           32.65 
20  80  -1.00        0.79           28.88 
25  80  0.73        1.18           24.57 
30  80  1.93        1.56           19.74 
35  80  2.63        1.83           15.28 
40  80  2.77        1.89           10.94 
45  80  2.22        1.67           5.74 
50  80  0.97        1.25           -0.12 
55  80  -0.91        0.81           -6.43 
60  80  -3.71        0.43           -10.33 
65  80  -5.07        0.31           -18.74 
70  80  -6.02        0.25           -7.08 
75  80  -4.57        0.35           8.83 
80  80  -2.08        0.62           18.76 
85  80  -0.25        0.94           22.93 
90  80  0.39        1.09           24.04 
95  80  -0.25        0.94           22.99 
100  80  -2.10        0.62           18.88 
105  80  -4.60        0.35           8.96 
110  80  -6.07        0.25           -7.04 
115  80  -5.12        0.31           -18.82 
120  80  -3.75        0.42           -10.40 
125  80  -0.94        0.81           -6.49 
130  80  0.94        1.24           -0.15 
135  80  2.19        1.66           5.75 
140  80  2.73        1.87           10.97 
145  80  2.59        1.82           15.35 
150  80  1.88        1.54           19.85 
155  80  0.69        1.17           24.73 
160  80  -1.06        0.78           29.12 
165  80  -3.47        0.45           32.99 
170  80  -6.90        0.20           36.70 
175  80  -12.91        0.05           39.30 
180  80  -48.93        0.00           178.65 
0  85  -48.93        0.00           -1.35 
5  85  -12.70        0.05           38.14 
10  85  -6.79        0.21           36.14 
15  85  -3.39        0.46           32.65 
20  85  -1.00        0.79           28.88 
25  85  0.73        1.18           24.57 
30  85  1.93        1.56           19.74 
35  85  2.63        1.83           15.28 
40  85  2.77        1.89           10.94 
45  85  2.22        1.67           5.74 
50  85  0.97        1.25           -0.12 
55  85  -0.91        0.81           -6.43 
60  85  -3.71        0.43           -10.33 
65  85  -5.07        0.31           -18.74 
70  85  -6.02        0.25           -7.08 
75  85  -4.57        0.35           8.83 
80  85  -2.08        0.62           18.76 
85  85  -0.25        0.94           22.93 
90  85  0.39        1.09           24.04 
95  85  -0.25        0.94           22.99 
100  85  -2.10        0.62           18.88 
105  85  -4.60        0.35           8.96 
110  85  -6.07        0.25           -7.04 
115  85  -5.12        0.31           -18.82 
120  85  -3.75        0.42           -10.40 
125  85  -0.94        0.81           -6.49 
130  85  0.94        1.24           -0.15 
135  85  2.19        1.66           5.75 
140  85  2.73        1.87           10.97 
145  85  2.59        1.82           15.35 
150  85  1.88        1.54           19.85 
155  85  0.69        1.17           24.73 
160  85  -1.06        0.78           29.12 
165  85  -3.47        0.45           32.99 
170  85  -6.90        0.20           36.70 
175  85  -12.91        0.05           39.30 
180  85  -48.93        0.00           178.65 
0  90  -48.93        0.00           -1.35 
5  90  -12.70        0.05           38.14 
10  90  -6.79        0.21           36.14 
15  90  -3.39        0.46           32.65 
20  90  -1.00        0.79           28.88 
25  90  0.73        1.18           24.57 
30  90  1.93        1.56           19.74 
35  90  2.63        1.83           15.28 
40  90  2.77        1.89           10.94 
45  90  2.22        1.67           5.74 
50  90  0.97        1.25           -0.12 
55  90  -0.91        0.81           -6.43 
60  90  -3.71        0.43           -10.33 
65  90  -5.07        0.31           -18.74 
70  90  -6.02        0.25           -7.08 
75  90  -4.57        0.35           8.83 
80  90  -2.08        0.62           18.76 
85  90  -0.25        0.94           22.93 
90  90  0.39        1.09           24.04 
95  90  -0.25        0.94           22.99 
100  90  -2.10        0.62           18.88 
105  90  -4.60        0.35           8.96 
110  90  -6.07        0.25           -7.04 
115  90  -5.12        0.31           -18.82 
120  90  -3.75        0.42           -10.40 
125  90  -0.94        0.81           -6.49 
130  90  0.94        1.24           -0.15 
135  90  2.19        1.66           5.75 
140  90  2.73        1.87           10.97 
145  90  2.59        1.82           15.35 
150  90  1.88        1.54           19.85 
155  90  0.69        1.17           24.73 
160  90  -1.06        0.78           29.12 
165  90  -3.47        0.45           32.99 
170  90  -6.90        0.20           36.70 
175  90  -12.91        0.05           39.30 
180  90  -48.93        0.00           178.65 
0  95  -48.93        0.00           -1.35 
5  95  -12.70        0.05           38.14 
10  95  -6.79        0.21           36.14 
15  95  -3.39        0.46           32.65 
20  95  -1.00        0.79           28.88 
25  95  0.73        1.18           24.57 
30  95  1.93        1.56           19.74 
35  95  2.63        1.83           15.28 
40  95  2.77        1.89           10.94 
45  95  2.22        1.67           5.74 
50  95  0.97        1.25           -0.12 
55  95  -0.91        0.81           -6.43 
60  95  -3.71        0.43           -10.33 
65  95  -5.07        0.31           -18.74 
70  95  -6.02        0.25           -7.08 
75  95  -4.57        0.35           8.83 
80  95  -2.08        0.62           18.76 
85  95  -0.25        0.94           22.93 
90  95  0.39        1.09           24.04 
95  95  -0.25        0.94           22.99 
100  95  -2.10        0.62           18.88 
105  95  -4.60        0.35           8.96 
110  95  -6.07        0.25           -7.04 
115  95  -5.12        0.31           -18.82 
120  95  -3.75        0.42           -10.40 
125  95  -0.94        0.81           -6.49 
130  95  0.94        1.24           -0.15 
135  95  2.19        1.66           5.75 
140  95  2.73        1.87           10.97 
145  95  2.59        1.82           15.35 
150  95  1.88        1.54           19.85 
155  95  0.69        1.17           24.73 
160  95  -1.06        0.78           29.12 
165  95  -3.47        0.45           32.99 
170  95  -6.90        0.20           36.70 
175  95  -12.91        0.05           39.30 
180  95  -48.93        0.00           178.65 
0  100  -48.93        0.00           -1.35 
5  100  -12.70        0.05           38.14 
10  100  -6.79        0.21           36.14 
15  100  -3.39        0.46           32.65 
20  100  -1.00        0.79           28.88 
25  100  0.73        1.18           24.57 
30  100  1.93        1.56           19.74 
35  100  2.63        1.83           15.28 
40  100  2.77        1.89           10.94 
45  100  2.22        1.67           5.74 
50  100  0.97        1.25           -0.12 
55  100  -0.91        0.81           -6.43 
60  100  -3.71        0.43           -10.33 
65  100  -5.07        0.31           -18.74 
70  100  -6.02        0.25           -7.08 
75  100  -4.57        0.35           8.83 
80  100  -2.08        0.62           18.76 
85  100  -0.25        0.94           22.93 
90  100  0.39        1.09           24.04 
95  100  -0.25        0.94           22.99 
100  100  -2.10        0.62           18.88 
105  100  -4.60        0.35           8.96 
110  100  -6.07        0.25           -7.04 
115  100  -5.12        0.31           -18.82 
120  100  -3.75        0.42           -10.40 
125  100  -0.94        0.81           -6.49 
130  100  0.94        1.24           -0.15 
135  100  2.19        1.66           5.75 
140  100  2.73        1.87           10.97 
145  100  2.59        1.82           15.35 
150  100  1.88        1.54           19.85 
155  100  0.69        1.17           24.73 
160  100  -1.06        0.78           29.12 
165  100  -3.47        0.45           32.99 
