freq : 266.66 MHz
SWR : 3.52
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
175  5  -23.17        0.00           -67.01 
180  5  -68.37        0.00           178.20 
0  10  -68.37        0.00           1.80 
5  10  -23.14        0.00           -66.43 
10  10  -17.06        0.02           -67.23 
15  10  -13.44        0.05           -68.33 
20  10  -10.81        0.08           -69.74 
25  10  -8.70        0.13           -71.39 
30  10  -6.94        0.20           -73.19 
35  10  -5.40        0.29           -75.05 
40  10  -4.05        0.39           -76.92 
45  10  -2.84        0.52           -78.72 
50  10  -1.76        0.67           -80.43 
55  10  -0.81        0.83           -81.98 
60  10  0.02        1.00           -83.35 
65  10  0.72        1.18           -84.52 
70  10  1.30        1.35           -85.49 
75  10  1.76        1.50           -86.25 
80  10  2.08        1.61           -86.79 
85  10  2.28        1.69           -87.11 
90  10  2.34        1.71           -87.22 
95  10  2.28        1.69           -87.11 
100  10  2.08        1.61           -86.79 
105  10  1.76        1.50           -86.25 
110  10  1.30        1.35           -85.50 
115  10  0.72        1.18           -84.54 
120  10  0.02        1.00           -83.37 
125  10  -0.81        0.83           -82.00 
130  10  -1.76        0.67           -80.46 
135  10  -2.84        0.52           -78.76 
140  10  -4.05        0.39           -76.96 
145  10  -5.40        0.29           -75.12 
150  10  -6.94        0.20           -73.27 
155  10  -8.71        0.13           -71.49 
160  10  -10.81        0.08           -69.87 
165  10  -13.45        0.05           -68.52 
170  10  -17.08        0.02           -67.52 
175  10  -23.17        0.00           -67.01 
180  10  -68.37        0.00           178.20 
0  15  -68.37        0.00           1.80 
5  15  -23.14        0.00           -66.43 
10  15  -17.06        0.02           -67.23 
15  15  -13.44        0.05           -68.33 
20  15  -10.81        0.08           -69.74 
25  15  -8.70        0.13           -71.39 
30  15  -6.94        0.20           -73.19 
35  15  -5.40        0.29           -75.05 
40  15  -4.05        0.39           -76.92 
45  15  -2.84        0.52           -78.72 
50  15  -1.76        0.67           -80.43 
55  15  -0.81        0.83           -81.98 
60  15  0.02        1.00           -83.35 
65  15  0.72        1.18           -84.52 
70  15  1.30        1.35           -85.49 
75  15  1.76        1.50           -86.25 
80  15  2.08        1.61           -86.79 
85  15  2.28        1.69           -87.11 
90  15  2.34        1.71           -87.22 
95  15  2.28        1.69           -87.11 
100  15  2.08        1.61           -86.79 
105  15  1.76        1.50           -86.25 
110  15  1.30        1.35           -85.50 
115  15  0.72        1.18           -84.54 
120  15  0.02        1.00           -83.37 
125  15  -0.81        0.83           -82.00 
130  15  -1.76        0.67           -80.46 
135  15  -2.84        0.52           -78.76 
140  15  -4.05        0.39           -76.96 
145  15  -5.40        0.29           -75.12 
150  15  -6.94        0.20           -73.27 
155  15  -8.71        0.13           -71.49 
160  15  -10.81        0.08           -69.87 
165  15  -13.45        0.05           -68.52 
170  15  -17.08        0.02           -67.52 
175  15  -23.17        0.00           -67.01 
180  15  -68.37        0.00           178.20 
0  20  -68.37        0.00           1.80 
5  20  -23.14        0.00           -66.43 
10  20  -17.06        0.02           -67.23 
15  20  -13.44        0.05           -68.33 
20  20  -10.81        0.08           -69.74 
25  20  -8.70        0.13           -71.39 
30  20  -6.94        0.20           -73.19 
35  20  -5.40        0.29           -75.05 
40  20  -4.05        0.39           -76.92 
45  20  -2.84        0.52           -78.72 
50  20  -1.76        0.67           -80.43 
55  20  -0.81        0.83           -81.98 
60  20  0.02        1.00           -83.35 
65  20  0.72        1.18           -84.52 
70  20  1.30        1.35           -85.49 
75  20  1.76        1.50           -86.25 
80  20  2.08        1.61           -86.79 
85  20  2.28        1.69           -87.11 
90  20  2.34        1.71           -87.22 
95  20  2.28        1.69           -87.11 
100  20  2.08        1.61           -86.79 
105  20  1.76        1.50           -86.25 
110  20  1.30        1.35           -85.50 
115  20  0.72        1.18           -84.54 
120  20  0.02        1.00           -83.37 
125  20  -0.81        0.83           -82.00 
130  20  -1.76        0.67           -80.46 
135  20  -2.84        0.52           -78.76 
140  20  -4.05        0.39           -76.96 
145  20  -5.40        0.29           -75.12 
150  20  -6.94        0.20           -73.27 
155  20  -8.71        0.13           -71.49 
160  20  -10.81        0.08           -69.87 
165  20  -13.45        0.05           -68.52 
170  20  -17.08        0.02           -67.52 
175  20  -23.17        0.00           -67.01 
180  20  -68.37        0.00           178.20 
0  25  -68.37        0.00           1.80 
5  25  -23.14        0.00           -66.43 
10  25  -17.06        0.02           -67.23 
15  25  -13.44        0.05           -68.33 
20  25  -10.81        0.08           -69.74 
25  25  -8.70        0.13           -71.39 
30  25  -6.94        0.20           -73.19 
35  25  -5.40        0.29           -75.05 
40  25  -4.05        0.39           -76.92 
45  25  -2.84        0.52           -78.72 
50  25  -1.76        0.67           -80.43 
55  25  -0.81        0.83           -81.98 
60  25  0.02        1.00           -83.35 
65  25  0.72        1.18           -84.52 
70  25  1.30        1.35           -85.49 
75  25  1.76        1.50           -86.25 
80  25  2.08        1.61           -86.79 
85  25  2.28        1.69           -87.11 
90  25  2.34        1.71           -87.22 
95  25  2.28        1.69           -87.11 
100  25  2.08        1.61           -86.79 
105  25  1.76        1.50           -86.25 
110  25  1.30        1.35           -85.50 
115  25  0.72        1.18           -84.54 
120  25  0.02        1.00           -83.37 
125  25  -0.81        0.83           -82.00 
130  25  -1.76        0.67           -80.46 
135  25  -2.84        0.52           -78.76 
140  25  -4.05        0.39           -76.96 
145  25  -5.40        0.29           -75.12 
150  25  -6.94        0.20           -73.27 
155  25  -8.71        0.13           -71.49 
160  25  -10.81        0.08           -69.87 
165  25  -13.45        0.05           -68.52 
170  25  -17.08        0.02           -67.52 
175  25  -23.17        0.00           -67.01 
180  25  -68.37        0.00           178.20 
0  30  -68.37        0.00           1.80 
5  30  -23.14        0.00           -66.43 
10  30  -17.06        0.02           -67.23 
15  30  -13.44        0.05           -68.33 
20  30  -10.81        0.08           -69.74 
25  30  -8.70        0.13           -71.39 
30  30  -6.94        0.20           -73.19 
35  30  -5.40        0.29           -75.05 
40  30  -4.05        0.39           -76.92 
45  30  -2.84        0.52           -78.72 
50  30  -1.76        0.67           -80.43 
55  30  -0.81        0.83           -81.98 
60  30  0.02        1.00           -83.35 
65  30  0.72        1.18           -84.52 
70  30  1.30        1.35           -85.49 
75  30  1.76        1.50           -86.25 
80  30  2.08        1.61           -86.79 
85  30  2.28        1.69           -87.11 
90  30  2.34        1.71           -87.22 
95  30  2.28        1.69           -87.11 
100  30  2.08        1.61           -86.79 
105  30  1.76        1.50           -86.25 
110  30  1.30        1.35           -85.50 
115  30  0.72        1.18           -84.54 
120  30  0.02        1.00           -83.37 
125  30  -0.81        0.83           -82.00 
130  30  -1.76        0.67           -80.46 
135  30  -2.84        0.52           -78.76 
140  30  -4.05        0.39           -76.96 
145  30  -5.40        0.29           -75.12 
150  30  -6.94        0.20           -73.27 
155  30  -8.71        0.13           -71.49 
160  30  -10.81        0.08           -69.87 
165  30  -13.45        0.05           -68.52 
170  30  -17.08        0.02           -67.52 
175  30  -23.17        0.00           -67.01 
180  30  -68.37        0.00           178.20 
0  35  -68.37        0.00           1.80 
5  35  -23.14        0.00           -66.43 
10  35  -17.06        0.02           -67.23 
15  35  -13.44        0.05           -68.33 
20  35  -10.81        0.08           -69.74 
25  35  -8.70        0.13           -71.39 
30  35  -6.94        0.20           -73.19 
35  35  -5.40        0.29           -75.05 
40  35  -4.05        0.39           -76.92 
45  35  -2.84        0.52           -78.72 
50  35  -1.76        0.67           -80.43 
55  35  -0.81        0.83           -81.98 
60  35  0.02        1.00           -83.35 
65  35  0.72        1.18           -84.52 
70  35  1.30        1.35           -85.49 
75  35  1.76        1.50           -86.25 
80  35  2.08        1.61           -86.79 
85  35  2.28        1.69           -87.11 
90  35  2.34        1.71           -87.22 
95  35  2.28        1.69           -87.11 
100  35  2.08        1.61           -86.79 
105  35  1.76        1.50           -86.25 
110  35  1.30        1.35           -85.50 
115  35  0.72        1.18           -84.54 
120  35  0.02        1.00           -83.37 
125  35  -0.81        0.83           -82.00 
130  35  -1.76        0.67           -80.46 
135  35  -2.84        0.52           -78.76 
140  35  -4.05        0.39           -76.96 
145  35  -5.40        0.29           -75.12 
150  35  -6.94        0.20           -73.27 
155  35  -8.71        0.13           -71.49 
160  35  -10.81        0.08           -69.87 
165  35  -13.45        0.05           -68.52 
170  35  -17.08        0.02           -67.52 
175  35  -23.17        0.00           -67.01 
180  35  -68.37        0.00           178.20 
0  40  -68.37        0.00           1.80 
5  40  -23.14        0.00           -66.43 
10  40  -17.06        0.02           -67.23 
15  40  -13.44        0.05           -68.33 
20  40  -10.81        0.08           -69.74 
25  40  -8.70        0.13           -71.39 
30  40  -6.94        0.20           -73.19 
35  40  -5.40        0.29           -75.05 
40  40  -4.05        0.39           -76.92 
45  40  -2.84        0.52           -78.72 
50  40  -1.76        0.67           -80.43 
55  40  -0.81        0.83           -81.98 
60  40  0.02        1.00           -83.35 
65  40  0.72        1.18           -84.52 
70  40  1.30        1.35           -85.49 
75  40  1.76        1.50           -86.25 
80  40  2.08        1.61           -86.79 
85  40  2.28        1.69           -87.11 
90  40  2.34        1.71           -87.22 
95  40  2.28        1.69           -87.11 
100  40  2.08        1.61           -86.79 
105  40  1.76        1.50           -86.25 
110  40  1.30        1.35           -85.50 
115  40  0.72        1.18           -84.54 
120  40  0.02        1.00           -83.37 
125  40  -0.81        0.83           -82.00 
130  40  -1.76        0.67           -80.46 
135  40  -2.84        0.52           -78.76 
140  40  -4.05        0.39           -76.96 
145  40  -5.40        0.29           -75.12 
150  40  -6.94        0.20           -73.27 
155  40  -8.71        0.13           -71.49 
160  40  -10.81        0.08           -69.87 
165  40  -13.45        0.05           -68.52 
170  40  -17.08        0.02           -67.52 
175  40  -23.17        0.00           -67.01 
180  40  -68.37        0.00           178.20 
0  45  -68.37        0.00           1.80 
5  45  -23.14        0.00           -66.43 
10  45  -17.06        0.02           -67.23 
15  45  -13.44        0.05           -68.33 
20  45  -10.81        0.08           -69.74 
25  45  -8.70        0.13           -71.39 
30  45  -6.94        0.20           -73.19 
35  45  -5.40        0.29           -75.05 
40  45  -4.05        0.39           -76.92 
45  45  -2.84        0.52           -78.72 
50  45  -1.76        0.67           -80.43 
55  45  -0.81        0.83           -81.98 
60  45  0.02        1.00           -83.35 
65  45  0.72        1.18           -84.52 
70  45  1.30        1.35           -85.49 
75  45  1.76        1.50           -86.25 
80  45  2.08        1.61           -86.79 
85  45  2.28        1.69           -87.11 
90  45  2.34        1.71           -87.22 
95  45  2.28        1.69           -87.11 
100  45  2.08        1.61           -86.79 
105  45  1.76        1.50           -86.25 
110  45  1.30        1.35           -85.50 
115  45  0.72        1.18           -84.54 
120  45  0.02        1.00           -83.37 
125  45  -0.81        0.83           -82.00 
130  45  -1.76        0.67           -80.46 
135  45  -2.84        0.52           -78.76 
140  45  -4.05        0.39           -76.96 
145  45  -5.40        0.29           -75.12 
150  45  -6.94        0.20           -73.27 
155  45  -8.71        0.13           -71.49 
160  45  -10.81        0.08           -69.87 
165  45  -13.45        0.05           -68.52 
170  45  -17.08        0.02           -67.52 
175  45  -23.17        0.00           -67.01 
180  45  -68.37        0.00           178.20 
0  50  -68.37        0.00           1.80 
5  50  -23.14        0.00           -66.43 
10  50  -17.06        0.02           -67.23 
15  50  -13.44        0.05           -68.33 
20  50  -10.81        0.08           -69.74 
25  50  -8.70        0.13           -71.39 
30  50  -6.94        0.20           -73.19 
35  50  -5.40        0.29           -75.05 
40  50  -4.05        0.39           -76.92 
45  50  -2.84        0.52           -78.72 
50  50  -1.76        0.67           -80.43 
55  50  -0.81        0.83           -81.98 
60  50  0.02        1.00           -83.35 
65  50  0.72        1.18           -84.52 
70  50  1.30        1.35           -85.49 
75  50  1.76        1.50           -86.25 
80  50  2.08        1.61           -86.79 
85  50  2.28        1.69           -87.11 
90  50  2.34        1.71           -87.22 
95  50  2.28        1.69           -87.11 
100  50  2.08        1.61           -86.79 
105  50  1.76        1.50           -86.25 
110  50  1.30        1.35           -85.50 
115  50  0.72        1.18           -84.54 
120  50  0.02        1.00           -83.37 
125  50  -0.81        0.83           -82.00 
130  50  -1.76        0.67           -80.46 
135  50  -2.84        0.52           -78.76 
140  50  -4.05        0.39           -76.96 
145  50  -5.40        0.29           -75.12 
150  50  -6.94        0.20           -73.27 
155  50  -8.71        0.13           -71.49 
160  50  -10.81        0.08           -69.87 
165  50  -13.45        0.05           -68.52 
170  50  -17.08        0.02           -67.52 
175  50  -23.17        0.00           -67.01 
180  50  -68.37        0.00           178.20 
0  55  -68.37        0.00           1.80 
5  55  -23.14        0.00           -66.43 
10  55  -17.06        0.02           -67.23 
15  55  -13.44        0.05           -68.33 
20  55  -10.81        0.08           -69.74 
25  55  -8.70        0.13           -71.39 
30  55  -6.94        0.20           -73.19 
35  55  -5.40        0.29           -75.05 
40  55  -4.05        0.39           -76.92 
45  55  -2.84        0.52           -78.72 
50  55  -1.76        0.67           -80.43 
55  55  -0.81        0.83           -81.98 
60  55  0.02        1.00           -83.35 
65  55  0.72        1.18           -84.52 
70  55  1.30        1.35           -85.49 
75  55  1.76        1.50           -86.25 
80  55  2.08        1.61           -86.79 
85  55  2.28        1.69           -87.11 
90  55  2.34        1.71           -87.22 
95  55  2.28        1.69           -87.11 
100  55  2.08        1.61           -86.79 
105  55  1.76        1.50           -86.25 
110  55  1.30        1.35           -85.50 
115  55  0.72        1.18           -84.54 
120  55  0.02        1.00           -83.37 
125  55  -0.81        0.83           -82.00 
130  55  -1.76        0.67           -80.46 
135  55  -2.84        0.52           -78.76 
140  55  -4.05        0.39           -76.96 
145  55  -5.40        0.29           -75.12 
150  55  -6.94        0.20           -73.27 
155  55  -8.71        0.13           -71.49 
160  55  -10.81        0.08           -69.87 
165  55  -13.45        0.05           -68.52 
170  55  -17.08        0.02           -67.52 
175  55  -23.17        0.00           -67.01 
180  55  -68.37        0.00           178.20 
0  60  -68.37        0.00           1.80 
5  60  -23.14        0.00           -66.43 
10  60  -17.06        0.02           -67.23 
15  60  -13.44        0.05           -68.33 
20  60  -10.81        0.08           -69.74 
25  60  -8.70        0.13           -71.39 
30  60  -6.94        0.20           -73.19 
35  60  -5.40        0.29           -75.05 
40  60  -4.05        0.39           -76.92 
45  60  -2.84        0.52           -78.72 
50  60  -1.76        0.67           -80.43 
55  60  -0.81        0.83           -81.98 
60  60  0.02        1.00           -83.35 
65  60  0.72        1.18           -84.52 
70  60  1.30        1.35           -85.49 
75  60  1.76        1.50           -86.25 
80  60  2.08        1.61           -86.79 
85  60  2.28        1.69           -87.11 
90  60  2.34        1.71           -87.22 
95  60  2.28        1.69           -87.11 
100  60  2.08        1.61           -86.79 
105  60  1.76        1.50           -86.25 
110  60  1.30        1.35           -85.50 
115  60  0.72        1.18           -84.54 
120  60  0.02        1.00           -83.37 
125  60  -0.81        0.83           -82.00 
130  60  -1.76        0.67           -80.46 
135  60  -2.84        0.52           -78.76 
140  60  -4.05        0.39           -76.96 
145  60  -5.40        0.29           -75.12 
150  60  -6.94        0.20           -73.27 
155  60  -8.71        0.13           -71.49 
160  60  -10.81        0.08           -69.87 
165  60  -13.45        0.05           -68.52 
170  60  -17.08        0.02           -67.52 
175  60  -23.17        0.00           -67.01 
180  60  -68.37        0.00           178.20 
0  65  -68.37        0.00           1.80 
5  65  -23.14        0.00           -66.43 
10  65  -17.06        0.02           -67.23 
15  65  -13.44        0.05           -68.33 
20  65  -10.81        0.08           -69.74 
25  65  -8.70        0.13           -71.39 
30  65  -6.94        0.20           -73.19 
35  65  -5.40        0.29           -75.05 
40  65  -4.05        0.39           -76.92 
45  65  -2.84        0.52           -78.72 
50  65  -1.76        0.67           -80.43 
55  65  -0.81        0.83           -81.98 
60  65  0.02        1.00           -83.35 
65  65  0.72        1.18           -84.52 
70  65  1.30        1.35           -85.49 
75  65  1.76        1.50           -86.25 
80  65  2.08        1.61           -86.79 
85  65  2.28        1.69           -87.11 
90  65  2.34        1.71           -87.22 
95  65  2.28        1.69           -87.11 
100  65  2.08        1.61           -86.79 
105  65  1.76        1.50           -86.25 
110  65  1.30        1.35           -85.50 
115  65  0.72        1.18           -84.54 
120  65  0.02        1.00           -83.37 
125  65  -0.81        0.83           -82.00 
130  65  -1.76        0.67           -80.46 
135  65  -2.84        0.52           -78.76 
140  65  -4.05        0.39           -76.96 
145  65  -5.40        0.29           -75.12 
150  65  -6.94        0.20           -73.27 
155  65  -8.71        0.13           -71.49 
160  65  -10.81        0.08           -69.87 
165  65  -13.45        0.05           -68.52 
170  65  -17.08        0.02           -67.52 
175  65  -23.17        0.00           -67.01 
180  65  -68.37        0.00           178.20 
0  70  -68.37        0.00           1.80 
5  70  -23.14        0.00           -66.43 
10  70  -17.06        0.02           -67.23 
15  70  -13.44        0.05           -68.33 
20  70  -10.81        0.08           -69.74 
25  70  -8.70        0.13           -71.39 
30  70  -6.94        0.20           -73.19 
35  70  -5.40        0.29           -75.05 
40  70  -4.05        0.39           -76.92 
45  70  -2.84        0.52           -78.72 
50  70  -1.76        0.67           -80.43 
55  70  -0.81        0.83           -81.98 
60  70  0.02        1.00           -83.35 
65  70  0.72        1.18           -84.52 
70  70  1.30        1.35           -85.49 
75  70  1.76        1.50           -86.25 
80  70  2.08        1.61           -86.79 
85  70  2.28        1.69           -87.11 
90  70  2.34        1.71           -87.22 
95  70  2.28        1.69           -87.11 
100  70  2.08        1.61           -86.79 
105  70  1.76        1.50           -86.25 
110  70  1.30        1.35           -85.50 
115  70  0.72        1.18           -84.54 
120  70  0.02        1.00           -83.37 
125  70  -0.81        0.83           -82.00 
130  70  -1.76        0.67           -80.46 
135  70  -2.84        0.52           -78.76 
140  70  -4.05        0.39           -76.96 
145  70  -5.40        0.29           -75.12 
150  70  -6.94        0.20           -73.27 
155  70  -8.71        0.13           -71.49 
160  70  -10.81        0.08           -69.87 
165  70  -13.45        0.05           -68.52 
170  70  -17.08        0.02           -67.52 
175  70  -23.17        0.00           -67.01 
180  70  -68.37        0.00           178.20 
0  75  -68.37        0.00           1.80 
5  75  -23.14        0.00           -66.43 
10  75  -17.06        0.02           -67.23 
15  75  -13.44        0.05           -68.33 
20  75  -10.81        0.08           -69.74 
25  75  -8.70        0.13           -71.39 
30  75  -6.94        0.20           -73.19 
35  75  -5.40        0.29           -75.05 
40  75  -4.05        0.39           -76.92 
45  75  -2.84        0.52           -78.72 
50  75  -1.76        0.67           -80.43 
55  75  -0.81        0.83           -81.98 
60  75  0.02        1.00           -83.35 
65  75  0.72        1.18           -84.52 
70  75  1.30        1.35           -85.49 
75  75  1.76        1.50           -86.25 
80  75  2.08        1.61           -86.79 
85  75  2.28        1.69           -87.11 
90  75  2.34        1.71           -87.22 
95  75  2.28        1.69           -87.11 
100  75  2.08        1.61           -86.79 
105  75  1.76        1.50           -86.25 
110  75  1.30        1.35           -85.50 
115  75  0.72        1.18           -84.54 
120  75  0.02        1.00           -83.37 
125  75  -0.81        0.83           -82.00 
130  75  -1.76        0.67           -80.46 
135  75  -2.84        0.52           -78.76 
140  75  -4.05        0.39           -76.96 
145  75  -5.40        0.29           -75.12 
150  75  -6.94        0.20           -73.27 
155  75  -8.71        0.13           -71.49 
160  75  -10.81        0.08           -69.87 
165  75  -13.45        0.05           -68.52 
170  75  -17.08        0.02           -67.52 
175  75  -23.17        0.00           -67.01 
180  75  -68.37        0.00           178.20 
0  80  -68.37        0.00           1.80 
5  80  -23.14        0.00           -66.43 
10  80  -17.06        0.02           -67.23 
15  80  -13.44        0.05           -68.33 
20  80  -10.81        0.08           -69.74 
25  80  -8.70        0.13           -71.39 
30  80  -6.94        0.20           -73.19 
35  80  -5.40        0.29           -75.05 
40  80  -4.05        0.39           -76.92 
45  80  -2.84        0.52           -78.72 
50  80  -1.76        0.67           -80.43 
55  80  -0.81        0.83           -81.98 
60  80  0.02        1.00           -83.35 
65  80  0.72        1.18           -84.52 
70  80  1.30        1.35           -85.49 
75  80  1.76        1.50           -86.25 
80  80  2.08        1.61           -86.79 
85  80  2.28        1.69           -87.11 
90  80  2.34        1.71           -87.22 
95  80  2.28        1.69           -87.11 
100  80  2.08        1.61           -86.79 
105  80  1.76        1.50           -86.25 
110  80  1.30        1.35           -85.50 
115  80  0.72        1.18           -84.54 
120  80  0.02        1.00           -83.37 
125  80  -0.81        0.83           -82.00 
130  80  -1.76        0.67           -80.46 
135  80  -2.84        0.52           -78.76 
140  80  -4.05        0.39           -76.96 
145  80  -5.40        0.29           -75.12 
150  80  -6.94        0.20           -73.27 
155  80  -8.71        0.13           -71.49 
160  80  -10.81        0.08           -69.87 
165  80  -13.45        0.05           -68.52 
170  80  -17.08        0.02           -67.52 
175  80  -23.17        0.00           -67.01 
180  80  -68.37        0.00           178.20 
0  85  -68.37        0.00           1.80 
5  85  -23.14        0.00           -66.43 
10  85  -17.06        0.02           -67.23 
15  85  -13.44        0.05           -68.33 
20  85  -10.81        0.08           -69.74 
25  85  -8.70        0.13           -71.39 
30  85  -6.94        0.20           -73.19 
35  85  -5.40        0.29           -75.05 
40  85  -4.05        0.39           -76.92 
45  85  -2.84        0.52           -78.72 
50  85  -1.76        0.67           -80.43 
55  85  -0.81        0.83           -81.98 
60  85  0.02        1.00           -83.35 
65  85  0.72        1.18           -84.52 
70  85  1.30        1.35           -85.49 
75  85  1.76        1.50           -86.25 
80  85  2.08        1.61           -86.79 
85  85  2.28        1.69           -87.11 
90  85  2.34        1.71           -87.22 
95  85  2.28        1.69           -87.11 
100  85  2.08        1.61           -86.79 
105  85  1.76        1.50           -86.25 
110  85  1.30        1.35           -85.50 
115  85  0.72        1.18           -84.54 
120  85  0.02        1.00           -83.37 
125  85  -0.81        0.83           -82.00 
130  85  -1.76        0.67           -80.46 
135  85  -2.84        0.52           -78.76 
140  85  -4.05        0.39           -76.96 
145  85  -5.40        0.29           -75.12 
150  85  -6.94        0.20           -73.27 
155  85  -8.71        0.13           -71.49 
160  85  -10.81        0.08           -69.87 
165  85  -13.45        0.05           -68.52 
170  85  -17.08        0.02           -67.52 
175  85  -23.17        0.00           -67.01 
180  85  -68.37        0.00           178.20 
0  90  -68.37        0.00           1.80 
5  90  -23.14        0.00           -66.43 
10  90  -17.06        0.02           -67.23 
15  90  -13.44        0.05           -68.33 
20  90  -10.81        0.08           -69.74 
25  90  -8.70        0.13           -71.39 
30  90  -6.94        0.20           -73.19 
35  90  -5.40        0.29           -75.05 
40  90  -4.05        0.39           -76.92 
45  90  -2.84        0.52           -78.72 
50  90  -1.76        0.67           -80.43 
55  90  -0.81        0.83           -81.98 
60  90  0.02        1.00           -83.35 
65  90  0.72        1.18           -84.52 
70  90  1.30        1.35           -85.49 
75  90  1.76        1.50           -86.25 
80  90  2.08        1.61           -86.79 
85  90  2.28        1.69           -87.11 
90  90  2.34        1.71           -87.22 
95  90  2.28        1.69           -87.11 
100  90  2.08        1.61           -86.79 
105  90  1.76        1.50           -86.25 
110  90  1.30        1.35           -85.50 
115  90  0.72        1.18           -84.54 
120  90  0.02        1.00           -83.37 
125  90  -0.81        0.83           -82.00 
130  90  -1.76        0.67           -80.46 
135  90  -2.84        0.52           -78.76 
140  90  -4.05        0.39           -76.96 
145  90  -5.40        0.29           -75.12 
150  90  -6.94        0.20           -73.27 
155  90  -8.71        0.13           -71.49 
160  90  -10.81        0.08           -69.87 
165  90  -13.45        0.05           -68.52 
170  90  -17.08        0.02           -67.52 
175  90  -23.17        0.00           -67.01 
180  90  -68.37        0.00           178.20 
0  95  -68.37        0.00           1.80 
5  95  -23.14        0.00           -66.43 
10  95  -17.06        0.02           -67.23 
15  95  -13.44        0.05           -68.33 
20  95  -10.81        0.08           -69.74 
25  95  -8.70        0.13           -71.39 
30  95  -6.94        0.20           -73.19 
35  95  -5.40        0.29           -75.05 
40  95  -4.05        0.39           -76.92 
45  95  -2.84        0.52           -78.72 
50  95  -1.76        0.67           -80.43 
55  95  -0.81        0.83           -81.98 
60  95  0.02        1.00           -83.35 
65  95  0.72        1.18           -84.52 
70  95  1.30        1.35           -85.49 
75  95  1.76        1.50           -86.25 
80  95  2.08        1.61           -86.79 
85  95  2.28        1.69           -87.11 
90  95  2.34        1.71           -87.22 
95  95  2.28        1.69           -87.11 
100  95  2.08        1.61           -86.79 
105  95  1.76        1.50           -86.25 
110  95  1.30        1.35           -85.50 
115  95  0.72        1.18           -84.54 
120  95  0.02        1.00           -83.37 
125  95  -0.81        0.83           -82.00 
130  95  -1.76        0.67           -80.46 
135  95  -2.84        0.52           -78.76 
140  95  -4.05        0.39           -76.96 
145  95  -5.40        0.29           -75.12 
150  95  -6.94        0.20           -73.27 
155  95  -8.71        0.13           -71.49 
160  95  -10.81        0.08           -69.87 
165  95  -13.45        0.05           -68.52 
170  95  -17.08        0.02           -67.52 
175  95  -23.17        0.00           -67.01 
180  95  -68.37        0.00           178.20 
0  100  -68.37        0.00           1.80 
5  100  -23.14        0.00           -66.43 
10  100  -17.06        0.02           -67.23 
15  100  -13.44        0.05           -68.33 
20  100  -10.81        0.08           -69.74 
25  100  -8.70        0.13           -71.39 
30  100  -6.94        0.20           -73.19 
