freq : 966.66 MHz
SWR : 8.29
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
90  10  0.38        1.09           53.72 
95  10  -0.14        0.97           53.11 
100  10  -1.61        0.69           50.61 
105  10  -3.60        0.44           44.47 
110  10  -4.99        0.32           33.76 
115  10  -4.57        0.35           23.93 
120  10  -3.22        0.48           19.63 
125  10  -0.61        0.87           27.62 
130  10  1.07        1.28           30.95 
135  10  2.20        1.66           35.79 
140  10  2.82        1.91           40.61 
145  10  2.84        1.92           45.07 
150  10  2.23        1.67           49.22 
155  10  1.18        1.31           53.48 
160  10  -0.49        0.89           57.31 
165  10  -2.80        0.52           60.80 
170  10  -6.18        0.24           63.74 
175  10  -12.17        0.06           65.99 
180  10  -47.29        0.00           178.74 
0  15  -47.29        0.00           -1.26 
5  15  -12.04        0.06           64.17 
10  15  -6.11        0.24           62.84 
15  15  -2.75        0.53           60.21 
20  15  -0.45        0.90           56.88 
25  15  1.22        1.32           53.15 
30  15  2.26        1.68           48.97 
35  15  2.87        1.94           44.87 
40  15  2.85        1.93           40.45 
45  15  2.23        1.67           35.65 
50  15  1.10        1.29           30.83 
55  15  -0.58        0.87           27.51 
60  15  -3.17        0.48           19.51 
65  15  -4.53        0.35           23.76 
70  15  -4.95        0.32           33.51 
75  15  -3.58        0.44           44.23 
80  15  -1.60        0.69           50.45 
85  15  -0.14        0.97           53.03 
90  15  0.38        1.09           53.72 
95  15  -0.14        0.97           53.11 
100  15  -1.61        0.69           50.61 
105  15  -3.60        0.44           44.47 
110  15  -4.99        0.32           33.76 
115  15  -4.57        0.35           23.93 
120  15  -3.22        0.48           19.63 
125  15  -0.61        0.87           27.62 
130  15  1.07        1.28           30.95 
135  15  2.20        1.66           35.79 
140  15  2.82        1.91           40.61 
145  15  2.84        1.92           45.07 
150  15  2.23        1.67           49.22 
155  15  1.18        1.31           53.48 
160  15  -0.49        0.89           57.31 
165  15  -2.80        0.52           60.80 
170  15  -6.18        0.24           63.74 
175  15  -12.17        0.06           65.99 
180  15  -47.29        0.00           178.74 
0  20  -47.29        0.00           -1.26 
5  20  -12.04        0.06           64.17 
10  20  -6.11        0.24           62.84 
15  20  -2.75        0.53           60.21 
20  20  -0.45        0.90           56.88 
25  20  1.22        1.32           53.15 
30  20  2.26        1.68           48.97 
35  20  2.87        1.94           44.87 
40  20  2.85        1.93           40.45 
45  20  2.23        1.67           35.65 
50  20  1.10        1.29           30.83 
55  20  -0.58        0.87           27.51 
60  20  -3.17        0.48           19.51 
65  20  -4.53        0.35           23.76 
70  20  -4.95        0.32           33.51 
75  20  -3.58        0.44           44.23 
80  20  -1.60        0.69           50.45 
85  20  -0.14        0.97           53.03 
90  20  0.38        1.09           53.72 
95  20  -0.14        0.97           53.11 
100  20  -1.61        0.69           50.61 
105  20  -3.60        0.44           44.47 
110  20  -4.99        0.32           33.76 
115  20  -4.57        0.35           23.93 
120  20  -3.22        0.48           19.63 
125  20  -0.61        0.87           27.62 
130  20  1.07        1.28           30.95 
135  20  2.20        1.66           35.79 
140  20  2.82        1.91           40.61 
145  20  2.84        1.92           45.07 
150  20  2.23        1.67           49.22 
155  20  1.18        1.31           53.48 
160  20  -0.49        0.89           57.31 
165  20  -2.80        0.52           60.80 
170  20  -6.18        0.24           63.74 
175  20  -12.17        0.06           65.99 
180  20  -47.29        0.00           178.74 
0  25  -47.29        0.00           -1.26 
5  25  -12.04        0.06           64.17 
10  25  -6.11        0.24           62.84 
15  25  -2.75        0.53           60.21 
20  25  -0.45        0.90           56.88 
25  25  1.22        1.32           53.15 
30  25  2.26        1.68           48.97 
35  25  2.87        1.94           44.87 
40  25  2.85        1.93           40.45 
45  25  2.23        1.67           35.65 
50  25  1.10        1.29           30.83 
55  25  -0.58        0.87           27.51 
60  25  -3.17        0.48           19.51 
65  25  -4.53        0.35           23.76 
70  25  -4.95        0.32           33.51 
75  25  -3.58        0.44           44.23 
80  25  -1.60        0.69           50.45 
85  25  -0.14        0.97           53.03 
90  25  0.38        1.09           53.72 
95  25  -0.14        0.97           53.11 
100  25  -1.61        0.69           50.61 
105  25  -3.60        0.44           44.47 
110  25  -4.99        0.32           33.76 
115  25  -4.57        0.35           23.93 
120  25  -3.22        0.48           19.63 
125  25  -0.61        0.87           27.62 
130  25  1.07        1.28           30.95 
135  25  2.20        1.66           35.79 
140  25  2.82        1.91           40.61 
145  25  2.84        1.92           45.07 
150  25  2.23        1.67           49.22 
155  25  1.18        1.31           53.48 
160  25  -0.49        0.89           57.31 
165  25  -2.80        0.52           60.80 
170  25  -6.18        0.24           63.74 
175  25  -12.17        0.06           65.99 
180  25  -47.29        0.00           178.74 
0  30  -47.29        0.00           -1.26 
5  30  -12.04        0.06           64.17 
10  30  -6.11        0.24           62.84 
15  30  -2.75        0.53           60.21 
20  30  -0.45        0.90           56.88 
25  30  1.22        1.32           53.15 
30  30  2.26        1.68           48.97 
35  30  2.87        1.94           44.87 
40  30  2.85        1.93           40.45 
45  30  2.23        1.67           35.65 
50  30  1.10        1.29           30.83 
55  30  -0.58        0.87           27.51 
60  30  -3.17        0.48           19.51 
65  30  -4.53        0.35           23.76 
70  30  -4.95        0.32           33.51 
75  30  -3.58        0.44           44.23 
80  30  -1.60        0.69           50.45 
85  30  -0.14        0.97           53.03 
90  30  0.38        1.09           53.72 
95  30  -0.14        0.97           53.11 
100  30  -1.61        0.69           50.61 
105  30  -3.60        0.44           44.47 
110  30  -4.99        0.32           33.76 
115  30  -4.57        0.35           23.93 
120  30  -3.22        0.48           19.63 
125  30  -0.61        0.87           27.62 
130  30  1.07        1.28           30.95 
135  30  2.20        1.66           35.79 
140  30  2.82        1.91           40.61 
145  30  2.84        1.92           45.07 
150  30  2.23        1.67           49.22 
155  30  1.18        1.31           53.48 
160  30  -0.49        0.89           57.31 
165  30  -2.80        0.52           60.80 
170  30  -6.18        0.24           63.74 
175  30  -12.17        0.06           65.99 
180  30  -47.29        0.00           178.74 
0  35  -47.29        0.00           -1.26 
5  35  -12.04        0.06           64.17 
10  35  -6.11        0.24           62.84 
15  35  -2.75        0.53           60.21 
20  35  -0.45        0.90           56.88 
25  35  1.22        1.32           53.15 
30  35  2.26        1.68           48.97 
35  35  2.87        1.94           44.87 
40  35  2.85        1.93           40.45 
45  35  2.23        1.67           35.65 
50  35  1.10        1.29           30.83 
55  35  -0.58        0.87           27.51 
60  35  -3.17        0.48           19.51 
65  35  -4.53        0.35           23.76 
70  35  -4.95        0.32           33.51 
75  35  -3.58        0.44           44.23 
80  35  -1.60        0.69           50.45 
85  35  -0.14        0.97           53.03 
90  35  0.38        1.09           53.72 
95  35  -0.14        0.97           53.11 
100  35  -1.61        0.69           50.61 
105  35  -3.60        0.44           44.47 
110  35  -4.99        0.32           33.76 
115  35  -4.57        0.35           23.93 
120  35  -3.22        0.48           19.63 
125  35  -0.61        0.87           27.62 
130  35  1.07        1.28           30.95 
135  35  2.20        1.66           35.79 
140  35  2.82        1.91           40.61 
145  35  2.84        1.92           45.07 
150  35  2.23        1.67           49.22 
155  35  1.18        1.31           53.48 
160  35  -0.49        0.89           57.31 
165  35  -2.80        0.52           60.80 
170  35  -6.18        0.24           63.74 
175  35  -12.17        0.06           65.99 
180  35  -47.29        0.00           178.74 
0  40  -47.29        0.00           -1.26 
5  40  -12.04        0.06           64.17 
10  40  -6.11        0.24           62.84 
15  40  -2.75        0.53           60.21 
20  40  -0.45        0.90           56.88 
25  40  1.22        1.32           53.15 
30  40  2.26        1.68           48.97 
35  40  2.87        1.94           44.87 
40  40  2.85        1.93           40.45 
45  40  2.23        1.67           35.65 
50  40  1.10        1.29           30.83 
55  40  -0.58        0.87           27.51 
60  40  -3.17        0.48           19.51 
65  40  -4.53        0.35           23.76 
70  40  -4.95        0.32           33.51 
75  40  -3.58        0.44           44.23 
80  40  -1.60        0.69           50.45 
85  40  -0.14        0.97           53.03 
90  40  0.38        1.09           53.72 
95  40  -0.14        0.97           53.11 
100  40  -1.61        0.69           50.61 
105  40  -3.60        0.44           44.47 
110  40  -4.99        0.32           33.76 
115  40  -4.57        0.35           23.93 
120  40  -3.22        0.48           19.63 
125  40  -0.61        0.87           27.62 
130  40  1.07        1.28           30.95 
135  40  2.20        1.66           35.79 
140  40  2.82        1.91           40.61 
145  40  2.84        1.92           45.07 
150  40  2.23        1.67           49.22 
155  40  1.18        1.31           53.48 
160  40  -0.49        0.89           57.31 
165  40  -2.80        0.52           60.80 
170  40  -6.18        0.24           63.74 
175  40  -12.17        0.06           65.99 
180  40  -47.29        0.00           178.74 
0  45  -47.29        0.00           -1.26 
5  45  -12.04        0.06           64.17 
10  45  -6.11        0.24           62.84 
15  45  -2.75        0.53           60.21 
20  45  -0.45        0.90           56.88 
25  45  1.22        1.32           53.15 
30  45  2.26        1.68           48.97 
35  45  2.87        1.94           44.87 
40  45  2.85        1.93           40.45 
45  45  2.23        1.67           35.65 
50  45  1.10        1.29           30.83 
55  45  -0.58        0.87           27.51 
60  45  -3.17        0.48           19.51 
65  45  -4.53        0.35           23.76 
70  45  -4.95        0.32           33.51 
75  45  -3.58        0.44           44.23 
80  45  -1.60        0.69           50.45 
85  45  -0.14        0.97           53.03 
90  45  0.38        1.09           53.72 
95  45  -0.14        0.97           53.11 
100  45  -1.61        0.69           50.61 
105  45  -3.60        0.44           44.47 
110  45  -4.99        0.32           33.76 
115  45  -4.57        0.35           23.93 
120  45  -3.22        0.48           19.63 
125  45  -0.61        0.87           27.62 
130  45  1.07        1.28           30.95 
135  45  2.20        1.66           35.79 
140  45  2.82        1.91           40.61 
145  45  2.84        1.92           45.07 
150  45  2.23        1.67           49.22 
155  45  1.18        1.31           53.48 
160  45  -0.49        0.89           57.31 
165  45  -2.80        0.52           60.80 
170  45  -6.18        0.24           63.74 
175  45  -12.17        0.06           65.99 
180  45  -47.29        0.00           178.74 
0  50  -47.29        0.00           -1.26 
5  50  -12.04        0.06           64.17 
10  50  -6.11        0.24           62.84 
15  50  -2.75        0.53           60.21 
20  50  -0.45        0.90           56.88 
25  50  1.22        1.32           53.15 
30  50  2.26        1.68           48.97 
35  50  2.87        1.94           44.87 
40  50  2.85        1.93           40.45 
45  50  2.23        1.67           35.65 
50  50  1.10        1.29           30.83 
55  50  -0.58        0.87           27.51 
60  50  -3.17        0.48           19.51 
65  50  -4.53        0.35           23.76 
70  50  -4.95        0.32           33.51 
75  50  -3.58        0.44           44.23 
80  50  -1.60        0.69           50.45 
85  50  -0.14        0.97           53.03 
90  50  0.38        1.09           53.72 
95  50  -0.14        0.97           53.11 
100  50  -1.61        0.69           50.61 
105  50  -3.60        0.44           44.47 
110  50  -4.99        0.32           33.76 
115  50  -4.57        0.35           23.93 
120  50  -3.22        0.48           19.63 
125  50  -0.61        0.87           27.62 
130  50  1.07        1.28           30.95 
135  50  2.20        1.66           35.79 
140  50  2.82        1.91           40.61 
145  50  2.84        1.92           45.07 
150  50  2.23        1.67           49.22 
155  50  1.18        1.31           53.48 
160  50  -0.49        0.89           57.31 
165  50  -2.80        0.52           60.80 
170  50  -6.18        0.24           63.74 
175  50  -12.17        0.06           65.99 
180  50  -47.29        0.00           178.74 
0  55  -47.29        0.00           -1.26 
5  55  -12.04        0.06           64.17 
10  55  -6.11        0.24           62.84 
15  55  -2.75        0.53           60.21 
20  55  -0.45        0.90           56.88 
25  55  1.22        1.32           53.15 
30  55  2.26        1.68           48.97 
35  55  2.87        1.94           44.87 
40  55  2.85        1.93           40.45 
45  55  2.23        1.67           35.65 
50  55  1.10        1.29           30.83 
55  55  -0.58        0.87           27.51 
60  55  -3.17        0.48           19.51 
65  55  -4.53        0.35           23.76 
70  55  -4.95        0.32           33.51 
75  55  -3.58        0.44           44.23 
80  55  -1.60        0.69           50.45 
85  55  -0.14        0.97           53.03 
90  55  0.38        1.09           53.72 
95  55  -0.14        0.97           53.11 
100  55  -1.61        0.69           50.61 
105  55  -3.60        0.44           44.47 
110  55  -4.99        0.32           33.76 
115  55  -4.57        0.35           23.93 
120  55  -3.22        0.48           19.63 
125  55  -0.61        0.87           27.62 
130  55  1.07        1.28           30.95 
135  55  2.20        1.66           35.79 
140  55  2.82        1.91           40.61 
145  55  2.84        1.92           45.07 
150  55  2.23        1.67           49.22 
155  55  1.18        1.31           53.48 
160  55  -0.49        0.89           57.31 
165  55  -2.80        0.52           60.80 
170  55  -6.18        0.24           63.74 
175  55  -12.17        0.06           65.99 
180  55  -47.29        0.00           178.74 
0  60  -47.29        0.00           -1.26 
5  60  -12.04        0.06           64.17 
10  60  -6.11        0.24           62.84 
15  60  -2.75        0.53           60.21 
20  60  -0.45        0.90           56.88 
25  60  1.22        1.32           53.15 
30  60  2.26        1.68           48.97 
35  60  2.87        1.94           44.87 
40  60  2.85        1.93           40.45 
45  60  2.23        1.67           35.65 
50  60  1.10        1.29           30.83 
55  60  -0.58        0.87           27.51 
60  60  -3.17        0.48           19.51 
65  60  -4.53        0.35           23.76 
70  60  -4.95        0.32           33.51 
75  60  -3.58        0.44           44.23 
80  60  -1.60        0.69           50.45 
85  60  -0.14        0.97           53.03 
90  60  0.38        1.09           53.72 
95  60  -0.14        0.97           53.11 
100  60  -1.61        0.69           50.61 
105  60  -3.60        0.44           44.47 
110  60  -4.99        0.32           33.76 
115  60  -4.57        0.35           23.93 
120  60  -3.22        0.48           19.63 
125  60  -0.61        0.87           27.62 
130  60  1.07        1.28           30.95 
135  60  2.20        1.66           35.79 
140  60  2.82        1.91           40.61 
145  60  2.84        1.92           45.07 
150  60  2.23        1.67           49.22 
155  60  1.18        1.31           53.48 
160  60  -0.49        0.89           57.31 
165  60  -2.80        0.52           60.80 
170  60  -6.18        0.24           63.74 
175  60  -12.17        0.06           65.99 
180  60  -47.29        0.00           178.74 
0  65  -47.29        0.00           -1.26 
5  65  -12.04        0.06           64.17 
10  65  -6.11        0.24           62.84 
15  65  -2.75        0.53           60.21 
20  65  -0.45        0.90           56.88 
25  65  1.22        1.32           53.15 
30  65  2.26        1.68           48.97 
35  65  2.87        1.94           44.87 
40  65  2.85        1.93           40.45 
45  65  2.23        1.67           35.65 
50  65  1.10        1.29           30.83 
55  65  -0.58        0.87           27.51 
60  65  -3.17        0.48           19.51 
65  65  -4.53        0.35           23.76 
70  65  -4.95        0.32           33.51 
75  65  -3.58        0.44           44.23 
80  65  -1.60        0.69           50.45 
85  65  -0.14        0.97           53.03 
90  65  0.38        1.09           53.72 
95  65  -0.14        0.97           53.11 
100  65  -1.61        0.69           50.61 
105  65  -3.60        0.44           44.47 
110  65  -4.99        0.32           33.76 
115  65  -4.57        0.35           23.93 
120  65  -3.22        0.48           19.63 
125  65  -0.61        0.87           27.62 
130  65  1.07        1.28           30.95 
135  65  2.20        1.66           35.79 
140  65  2.82        1.91           40.61 
145  65  2.84        1.92           45.07 
150  65  2.23        1.67           49.22 
155  65  1.18        1.31           53.48 
160  65  -0.49        0.89           57.31 
165  65  -2.80        0.52           60.80 
170  65  -6.18        0.24           63.74 
175  65  -12.17        0.06           65.99 
180  65  -47.29        0.00           178.74 
0  70  -47.29        0.00           -1.26 
5  70  -12.04        0.06           64.17 
10  70  -6.11        0.24           62.84 
15  70  -2.75        0.53           60.21 
20  70  -0.45        0.90           56.88 
25  70  1.22        1.32           53.15 
30  70  2.26        1.68           48.97 
35  70  2.87        1.94           44.87 
40  70  2.85        1.93           40.45 
45  70  2.23        1.67           35.65 
50  70  1.10        1.29           30.83 
55  70  -0.58        0.87           27.51 
60  70  -3.17        0.48           19.51 
65  70  -4.53        0.35           23.76 
70  70  -4.95        0.32           33.51 
75  70  -3.58        0.44           44.23 
80  70  -1.60        0.69           50.45 
85  70  -0.14        0.97           53.03 
90  70  0.38        1.09           53.72 
95  70  -0.14        0.97           53.11 
100  70  -1.61        0.69           50.61 
105  70  -3.60        0.44           44.47 
110  70  -4.99        0.32           33.76 
115  70  -4.57        0.35           23.93 
120  70  -3.22        0.48           19.63 
125  70  -0.61        0.87           27.62 
130  70  1.07        1.28           30.95 
135  70  2.20        1.66           35.79 
140  70  2.82        1.91           40.61 
145  70  2.84        1.92           45.07 
150  70  2.23        1.67           49.22 
155  70  1.18        1.31           53.48 
160  70  -0.49        0.89           57.31 
165  70  -2.80        0.52           60.80 
170  70  -6.18        0.24           63.74 
175  70  -12.17        0.06           65.99 
180  70  -47.29        0.00           178.74 
0  75  -47.29        0.00           -1.26 
5  75  -12.04        0.06           64.17 
10  75  -6.11        0.24           62.84 
15  75  -2.75        0.53           60.21 
20  75  -0.45        0.90           56.88 
25  75  1.22        1.32           53.15 
30  75  2.26        1.68           48.97 
35  75  2.87        1.94           44.87 
40  75  2.85        1.93           40.45 
45  75  2.23        1.67           35.65 
50  75  1.10        1.29           30.83 
55  75  -0.58        0.87           27.51 
60  75  -3.17        0.48           19.51 
65  75  -4.53        0.35           23.76 
70  75  -4.95        0.32           33.51 
75  75  -3.58        0.44           44.23 
80  75  -1.60        0.69           50.45 
85  75  -0.14        0.97           53.03 
90  75  0.38        1.09           53.72 
95  75  -0.14        0.97           53.11 
100  75  -1.61        0.69           50.61 
105  75  -3.60        0.44           44.47 
110  75  -4.99        0.32           33.76 
115  75  -4.57        0.35           23.93 
120  75  -3.22        0.48           19.63 
125  75  -0.61        0.87           27.62 
130  75  1.07        1.28           30.95 
135  75  2.20        1.66           35.79 
140  75  2.82        1.91           40.61 
145  75  2.84        1.92           45.07 
150  75  2.23        1.67           49.22 
155  75  1.18        1.31           53.48 
160  75  -0.49        0.89           57.31 
165  75  -2.80        0.52           60.80 
170  75  -6.18        0.24           63.74 
175  75  -12.17        0.06           65.99 
180  75  -47.29        0.00           178.74 
0  80  -47.29        0.00           -1.26 
5  80  -12.04        0.06           64.17 
10  80  -6.11        0.24           62.84 
15  80  -2.75        0.53           60.21 
20  80  -0.45        0.90           56.88 
25  80  1.22        1.32           53.15 
30  80  2.26        1.68           48.97 
35  80  2.87        1.94           44.87 
40  80  2.85        1.93           40.45 
45  80  2.23        1.67           35.65 
50  80  1.10        1.29           30.83 
55  80  -0.58        0.87           27.51 
60  80  -3.17        0.48           19.51 
65  80  -4.53        0.35           23.76 
70  80  -4.95        0.32           33.51 
75  80  -3.58        0.44           44.23 
80  80  -1.60        0.69           50.45 
85  80  -0.14        0.97           53.03 
90  80  0.38        1.09           53.72 
95  80  -0.14        0.97           53.11 
100  80  -1.61        0.69           50.61 
105  80  -3.60        0.44           44.47 
110  80  -4.99        0.32           33.76 
115  80  -4.57        0.35           23.93 
120  80  -3.22        0.48           19.63 
125  80  -0.61        0.87           27.62 
130  80  1.07        1.28           30.95 
135  80  2.20        1.66           35.79 
140  80  2.82        1.91           40.61 
145  80  2.84        1.92           45.07 
150  80  2.23        1.67           49.22 
155  80  1.18        1.31           53.48 
160  80  -0.49        0.89           57.31 
165  80  -2.80        0.52           60.80 
170  80  -6.18        0.24           63.74 
175  80  -12.17        0.06           65.99 
180  80  -47.29        0.00           178.74 
0  85  -47.29        0.00           -1.26 
5  85  -12.04        0.06           64.17 
10  85  -6.11        0.24           62.84 
15  85  -2.75        0.53           60.21 
20  85  -0.45        0.90           56.88 
25  85  1.22        1.32           53.15 
30  85  2.26        1.68           48.97 
35  85  2.87        1.94           44.87 
40  85  2.85        1.93           40.45 
45  85  2.23        1.67           35.65 
50  85  1.10        1.29           30.83 
55  85  -0.58        0.87           27.51 
60  85  -3.17        0.48           19.51 
65  85  -4.53        0.35           23.76 
70  85  -4.95        0.32           33.51 
75  85  -3.58        0.44           44.23 
80  85  -1.60        0.69           50.45 
85  85  -0.14        0.97           53.03 
90  85  0.38        1.09           53.72 
95  85  -0.14        0.97           53.11 
100  85  -1.61        0.69           50.61 
105  85  -3.60        0.44           44.47 
110  85  -4.99        0.32           33.76 
115  85  -4.57        0.35           23.93 
120  85  -3.22        0.48           19.63 
125  85  -0.61        0.87           27.62 
130  85  1.07        1.28           30.95 
135  85  2.20        1.66           35.79 
140  85  2.82        1.91           40.61 
145  85  2.84        1.92           45.07 
150  85  2.23        1.67           49.22 
155  85  1.18        1.31           53.48 
160  85  -0.49        0.89           57.31 
165  85  -2.80        0.52           60.80 
170  85  -6.18        0.24           63.74 
175  85  -12.17        0.06           65.99 
180  85  -47.29        0.00           178.74 
0  90  -47.29        0.00           -1.26 
5  90  -12.04        0.06           64.17 
10  90  -6.11        0.24           62.84 
15  90  -2.75        0.53           60.21 
20  90  -0.45        0.90           56.88 
25  90  1.22        1.32           53.15 
30  90  2.26        1.68           48.97 
35  90  2.87        1.94           44.87 
40  90  2.85        1.93           40.45 
45  90  2.23        1.67           35.65 
50  90  1.10        1.29           30.83 
55  90  -0.58        0.87           27.51 
60  90  -3.17        0.48           19.51 
65  90  -4.53        0.35           23.76 
70  90  -4.95        0.32           33.51 
75  90  -3.58        0.44           44.23 
80  90  -1.60        0.69           50.45 
85  90  -0.14        0.97           53.03 
90  90  0.38        1.09           53.72 
95  90  -0.14        0.97           53.11 
100  90  -1.61        0.69           50.61 
105  90  -3.60        0.44           44.47 
110  90  -4.99        0.32           33.76 
115  90  -4.57        0.35           23.93 
120  90  -3.22        0.48           19.63 
125  90  -0.61        0.87           27.62 
130  90  1.07        1.28           30.95 
135  90  2.20        1.66           35.79 
140  90  2.82        1.91           40.61 
145  90  2.84        1.92           45.07 
150  90  2.23        1.67           49.22 
155  90  1.18        1.31           53.48 
160  90  -0.49        0.89           57.31 
165  90  -2.80        0.52           60.80 
170  90  -6.18        0.24           63.74 
175  90  -12.17        0.06           65.99 
180  90  -47.29        0.00           178.74 
0  95  -47.29        0.00           -1.26 
5  95  -12.04        0.06           64.17 
10  95  -6.11        0.24           62.84 
15  95  -2.75        0.53           60.21 
20  95  -0.45        0.90           56.88 
25  95  1.22        1.32           53.15 
30  95  2.26        1.68           48.97 
35  95  2.87        1.94           44.87 
40  95  2.85        1.93           40.45 
45  95  2.23        1.67           35.65 
50  95  1.10        1.29           30.83 
55  95  -0.58        0.87           27.51 
60  95  -3.17        0.48           19.51 
65  95  -4.53        0.35           23.76 
70  95  -4.95        0.32           33.51 
75  95  -3.58        0.44           44.23 
80  95  -1.60        0.69           50.45 
85  95  -0.14        0.97           53.03 
90  95  0.38        1.09           53.72 
95  95  -0.14        0.97           53.11 
100  95  -1.61        0.69           50.61 
105  95  -3.60        0.44           44.47 
110  95  -4.99        0.32           33.76 
115  95  -4.57        0.35           23.93 
120  95  -3.22        0.48           19.63 
125  95  -0.61        0.87           27.62 
130  95  1.07        1.28           30.95 
135  95  2.20        1.66           35.79 
140  95  2.82        1.91           40.61 
145  95  2.84        1.92           45.07 
150  95  2.23        1.67           49.22 
155  95  1.18        1.31           53.48 
160  95  -0.49        0.89           57.31 
165  95  -2.80        0.52           60.80 
170  95  -6.18        0.24           63.74 
175  95  -12.17        0.06           65.99 
180  95  -47.29        0.00           178.74 
0  100  -47.29        0.00           -1.26 
5  100  -12.04        0.06           64.17 
10  100  -6.11        0.24           62.84 
15  100  -2.75        0.53           60.21 
20  100  -0.45        0.90           56.88 
25  100  1.22        1.32           53.15 
30  100  2.26        1.68           48.97 
35  100  2.87        1.94           44.87 
40  100  2.85        1.93           40.45 
45  100  2.23        1.67           35.65 
50  100  1.10        1.29           30.83 
55  100  -0.58        0.87           27.51 
60  100  -3.17        0.48           19.51 
65  100  -4.53        0.35           23.76 
70  100  -4.95        0.32           33.51 
75  100  -3.58        0.44           44.23 
80  100  -1.60        0.69           50.45 
85  100  -0.14        0.97           53.03 
90  100  0.38        1.09           53.72 
95  100  -0.14        0.97           53.11 
100  100  -1.61        0.69           50.61 
105  100  -3.60        0.44           44.47 
110  100  -4.99        0.32           33.76 
115  100  -4.57        0.35           23.93 
120  100  -3.22        0.48           19.63 
125  100  -0.61        0.87           27.62 
130  100  1.07        1.28           30.95 
135  100  2.20        1.66           35.79 
140  100  2.82        1.91           40.61 
145  100  2.84        1.92           45.07 
150  100  2.23        1.67           49.22 
155  100  1.18        1.31           53.48 
160  100  -0.49        0.89           57.31 
165  100  -2.80        0.52           60.80 
170  100  -6.18        0.24           63.74 
175  100  -12.17        0.06           65.99 
180  100  -47.29        0.00           178.74 
0  105  -47.29        0.00           -1.26 
5  105  -12.04        0.06           64.17 
10  105  -6.11        0.24           62.84 
15  105  -2.75        0.53           60.21 
20  105  -0.45        0.90           56.88 
25  105  1.22        1.32           53.15 
30  105  2.26        1.68           48.97 
35  105  2.87        1.94           44.87 
40  105  2.85        1.93           40.45 
