freq : 100.00 MHz
SWR : 21.75
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
95  10  0.89        1.23           148.35 
100  10  0.78        1.20           148.36 
105  10  0.59        1.15           148.39 
110  10  0.34        1.08           148.42 
115  10  0.00        1.00           148.45 
120  10  -0.42        0.91           148.50 
125  10  -0.93        0.81           148.55 
130  10  -1.54        0.70           148.61 
135  10  -2.26        0.59           148.68 
140  10  -3.12        0.49           148.76 
145  10  -4.14        0.39           148.84 
150  10  -5.36        0.29           148.92 
155  10  -6.85        0.21           149.00 
160  10  -8.71        0.13           149.07 
165  10  -11.15        0.08           149.13 
170  10  -14.63        0.03           149.17 
175  10  -20.63        0.01           149.21 
180  10  -86.83        0.00           179.35 
0  15  -86.83        0.00           -0.65 
5  15  -20.63        0.01           149.18 
10  15  -14.64        0.03           149.16 
15  15  -11.15        0.08           149.12 
20  15  -8.71        0.13           149.07 
25  15  -6.85        0.21           149.00 
30  15  -5.36        0.29           148.92 
35  15  -4.14        0.39           148.84 
40  15  -3.12        0.49           148.76 
45  15  -2.26        0.59           148.68 
50  15  -1.54        0.70           148.61 
55  15  -0.93        0.81           148.55 
60  15  -0.42        0.91           148.50 
65  15  0.00        1.00           148.45 
70  15  0.34        1.08           148.42 
75  15  0.59        1.15           148.39 
80  15  0.78        1.20           148.36 
85  15  0.89        1.23           148.35 
90  15  0.92        1.24           148.34 
95  15  0.89        1.23           148.35 
100  15  0.78        1.20           148.36 
105  15  0.59        1.15           148.39 
110  15  0.34        1.08           148.42 
115  15  0.00        1.00           148.45 
120  15  -0.42        0.91           148.50 
125  15  -0.93        0.81           148.55 
130  15  -1.54        0.70           148.61 
135  15  -2.26        0.59           148.68 
140  15  -3.12        0.49           148.76 
145  15  -4.14        0.39           148.84 
150  15  -5.36        0.29           148.92 
155  15  -6.85        0.21           149.00 
160  15  -8.71        0.13           149.07 
165  15  -11.15        0.08           149.13 
170  15  -14.63        0.03           149.17 
175  15  -20.63        0.01           149.21 
180  15  -86.83        0.00           179.35 
0  20  -86.83        0.00           -0.65 
5  20  -20.63        0.01           149.18 
10  20  -14.64        0.03           149.16 
15  20  -11.15        0.08           149.12 
20  20  -8.71        0.13           149.07 
25  20  -6.85        0.21           149.00 
30  20  -5.36        0.29           148.92 
35  20  -4.14        0.39           148.84 
40  20  -3.12        0.49           148.76 
45  20  -2.26        0.59           148.68 
50  20  -1.54        0.70           148.61 
55  20  -0.93        0.81           148.55 
60  20  -0.42        0.91           148.50 
65  20  0.00        1.00           148.45 
70  20  0.34        1.08           148.42 
75  20  0.59        1.15           148.39 
80  20  0.78        1.20           148.36 
85  20  0.89        1.23           148.35 
90  20  0.92        1.24           148.34 
95  20  0.89        1.23           148.35 
100  20  0.78        1.20           148.36 
105  20  0.59        1.15           148.39 
110  20  0.34        1.08           148.42 
115  20  0.00        1.00           148.45 
120  20  -0.42        0.91           148.50 
125  20  -0.93        0.81           148.55 
130  20  -1.54        0.70           148.61 
135  20  -2.26        0.59           148.68 
140  20  -3.12        0.49           148.76 
145  20  -4.14        0.39           148.84 
150  20  -5.36        0.29           148.92 
155  20  -6.85        0.21           149.00 
160  20  -8.71        0.13           149.07 
165  20  -11.15        0.08           149.13 
170  20  -14.63        0.03           149.17 
175  20  -20.63        0.01           149.21 
180  20  -86.83        0.00           179.35 
0  25  -86.83        0.00           -0.65 
5  25  -20.63        0.01           149.18 
10  25  -14.64        0.03           149.16 
15  25  -11.15        0.08           149.12 
20  25  -8.71        0.13           149.07 
25  25  -6.85        0.21           149.00 
30  25  -5.36        0.29           148.92 
35  25  -4.14        0.39           148.84 
40  25  -3.12        0.49           148.76 
45  25  -2.26        0.59           148.68 
50  25  -1.54        0.70           148.61 
55  25  -0.93        0.81           148.55 
60  25  -0.42        0.91           148.50 
65  25  0.00        1.00           148.45 
70  25  0.34        1.08           148.42 
75  25  0.59        1.15           148.39 
80  25  0.78        1.20           148.36 
85  25  0.89        1.23           148.35 
90  25  0.92        1.24           148.34 
95  25  0.89        1.23           148.35 
100  25  0.78        1.20           148.36 
105  25  0.59        1.15           148.39 
110  25  0.34        1.08           148.42 
115  25  0.00        1.00           148.45 
120  25  -0.42        0.91           148.50 
125  25  -0.93        0.81           148.55 
130  25  -1.54        0.70           148.61 
135  25  -2.26        0.59           148.68 
140  25  -3.12        0.49           148.76 
145  25  -4.14        0.39           148.84 
150  25  -5.36        0.29           148.92 
155  25  -6.85        0.21           149.00 
160  25  -8.71        0.13           149.07 
165  25  -11.15        0.08           149.13 
170  25  -14.63        0.03           149.17 
175  25  -20.63        0.01           149.21 
180  25  -86.83        0.00           179.35 
0  30  -86.83        0.00           -0.65 
5  30  -20.63        0.01           149.18 
10  30  -14.64        0.03           149.16 
15  30  -11.15        0.08           149.12 
20  30  -8.71        0.13           149.07 
25  30  -6.85        0.21           149.00 
30  30  -5.36        0.29           148.92 
35  30  -4.14        0.39           148.84 
40  30  -3.12        0.49           148.76 
45  30  -2.26        0.59           148.68 
50  30  -1.54        0.70           148.61 
55  30  -0.93        0.81           148.55 
60  30  -0.42        0.91           148.50 
65  30  0.00        1.00           148.45 
70  30  0.34        1.08           148.42 
75  30  0.59        1.15           148.39 
80  30  0.78        1.20           148.36 
85  30  0.89        1.23           148.35 
90  30  0.92        1.24           148.34 
95  30  0.89        1.23           148.35 
100  30  0.78        1.20           148.36 
105  30  0.59        1.15           148.39 
110  30  0.34        1.08           148.42 
115  30  0.00        1.00           148.45 
120  30  -0.42        0.91           148.50 
125  30  -0.93        0.81           148.55 
130  30  -1.54        0.70           148.61 
135  30  -2.26        0.59           148.68 
140  30  -3.12        0.49           148.76 
145  30  -4.14        0.39           148.84 
150  30  -5.36        0.29           148.92 
155  30  -6.85        0.21           149.00 
160  30  -8.71        0.13           149.07 
165  30  -11.15        0.08           149.13 
170  30  -14.63        0.03           149.17 
175  30  -20.63        0.01           149.21 
180  30  -86.83        0.00           179.35 
0  35  -86.83        0.00           -0.65 
5  35  -20.63        0.01           149.18 
10  35  -14.64        0.03           149.16 
15  35  -11.15        0.08           149.12 
20  35  -8.71        0.13           149.07 
25  35  -6.85        0.21           149.00 
30  35  -5.36        0.29           148.92 
35  35  -4.14        0.39           148.84 
40  35  -3.12        0.49           148.76 
45  35  -2.26        0.59           148.68 
50  35  -1.54        0.70           148.61 
55  35  -0.93        0.81           148.55 
60  35  -0.42        0.91           148.50 
65  35  0.00        1.00           148.45 
70  35  0.34        1.08           148.42 
75  35  0.59        1.15           148.39 
80  35  0.78        1.20           148.36 
85  35  0.89        1.23           148.35 
90  35  0.92        1.24           148.34 
95  35  0.89        1.23           148.35 
100  35  0.78        1.20           148.36 
105  35  0.59        1.15           148.39 
110  35  0.34        1.08           148.42 
115  35  0.00        1.00           148.45 
120  35  -0.42        0.91           148.50 
125  35  -0.93        0.81           148.55 
130  35  -1.54        0.70           148.61 
135  35  -2.26        0.59           148.68 
140  35  -3.12        0.49           148.76 
145  35  -4.14        0.39           148.84 
150  35  -5.36        0.29           148.92 
155  35  -6.85        0.21           149.00 
160  35  -8.71        0.13           149.07 
165  35  -11.15        0.08           149.13 
170  35  -14.63        0.03           149.17 
175  35  -20.63        0.01           149.21 
180  35  -86.83        0.00           179.35 
0  40  -86.83        0.00           -0.65 
5  40  -20.63        0.01           149.18 
10  40  -14.64        0.03           149.16 
15  40  -11.15        0.08           149.12 
20  40  -8.71        0.13           149.07 
25  40  -6.85        0.21           149.00 
30  40  -5.36        0.29           148.92 
35  40  -4.14        0.39           148.84 
40  40  -3.12        0.49           148.76 
45  40  -2.26        0.59           148.68 
50  40  -1.54        0.70           148.61 
55  40  -0.93        0.81           148.55 
60  40  -0.42        0.91           148.50 
65  40  0.00        1.00           148.45 
70  40  0.34        1.08           148.42 
75  40  0.59        1.15           148.39 
80  40  0.78        1.20           148.36 
85  40  0.89        1.23           148.35 
90  40  0.92        1.24           148.34 
95  40  0.89        1.23           148.35 
100  40  0.78        1.20           148.36 
105  40  0.59        1.15           148.39 
110  40  0.34        1.08           148.42 
115  40  0.00        1.00           148.45 
120  40  -0.42        0.91           148.50 
125  40  -0.93        0.81           148.55 
130  40  -1.54        0.70           148.61 
135  40  -2.26        0.59           148.68 
140  40  -3.12        0.49           148.76 
145  40  -4.14        0.39           148.84 
150  40  -5.36        0.29           148.92 
155  40  -6.85        0.21           149.00 
160  40  -8.71        0.13           149.07 
165  40  -11.15        0.08           149.13 
170  40  -14.63        0.03           149.17 
175  40  -20.63        0.01           149.21 
180  40  -86.83        0.00           179.35 
0  45  -86.83        0.00           -0.65 
5  45  -20.63        0.01           149.18 
10  45  -14.64        0.03           149.16 
15  45  -11.15        0.08           149.12 
20  45  -8.71        0.13           149.07 
25  45  -6.85        0.21           149.00 
30  45  -5.36        0.29           148.92 
35  45  -4.14        0.39           148.84 
40  45  -3.12        0.49           148.76 
45  45  -2.26        0.59           148.68 
50  45  -1.54        0.70           148.61 
55  45  -0.93        0.81           148.55 
60  45  -0.42        0.91           148.50 
65  45  0.00        1.00           148.45 
70  45  0.34        1.08           148.42 
75  45  0.59        1.15           148.39 
80  45  0.78        1.20           148.36 
85  45  0.89        1.23           148.35 
90  45  0.92        1.24           148.34 
95  45  0.89        1.23           148.35 
100  45  0.78        1.20           148.36 
105  45  0.59        1.15           148.39 
110  45  0.34        1.08           148.42 
115  45  0.00        1.00           148.45 
120  45  -0.42        0.91           148.50 
125  45  -0.93        0.81           148.55 
130  45  -1.54        0.70           148.61 
135  45  -2.26        0.59           148.68 
140  45  -3.12        0.49           148.76 
145  45  -4.14        0.39           148.84 
150  45  -5.36        0.29           148.92 
155  45  -6.85        0.21           149.00 
160  45  -8.71        0.13           149.07 
165  45  -11.15        0.08           149.13 
170  45  -14.63        0.03           149.17 
175  45  -20.63        0.01           149.21 
180  45  -86.83        0.00           179.35 
0  50  -86.83        0.00           -0.65 
5  50  -20.63        0.01           149.18 
10  50  -14.64        0.03           149.16 
15  50  -11.15        0.08           149.12 
20  50  -8.71        0.13           149.07 
25  50  -6.85        0.21           149.00 
30  50  -5.36        0.29           148.92 
35  50  -4.14        0.39           148.84 
40  50  -3.12        0.49           148.76 
45  50  -2.26        0.59           148.68 
50  50  -1.54        0.70           148.61 
55  50  -0.93        0.81           148.55 
60  50  -0.42        0.91           148.50 
65  50  0.00        1.00           148.45 
70  50  0.34        1.08           148.42 
75  50  0.59        1.15           148.39 
80  50  0.78        1.20           148.36 
85  50  0.89        1.23           148.35 
90  50  0.92        1.24           148.34 
95  50  0.89        1.23           148.35 
100  50  0.78        1.20           148.36 
105  50  0.59        1.15           148.39 
110  50  0.34        1.08           148.42 
115  50  0.00        1.00           148.45 
120  50  -0.42        0.91           148.50 
125  50  -0.93        0.81           148.55 
130  50  -1.54        0.70           148.61 
135  50  -2.26        0.59           148.68 
140  50  -3.12        0.49           148.76 
145  50  -4.14        0.39           148.84 
150  50  -5.36        0.29           148.92 
155  50  -6.85        0.21           149.00 
160  50  -8.71        0.13           149.07 
165  50  -11.15        0.08           149.13 
170  50  -14.63        0.03           149.17 
175  50  -20.63        0.01           149.21 
180  50  -86.83        0.00           179.35 
0  55  -86.83        0.00           -0.65 
5  55  -20.63        0.01           149.18 
10  55  -14.64        0.03           149.16 
15  55  -11.15        0.08           149.12 
20  55  -8.71        0.13           149.07 
25  55  -6.85        0.21           149.00 
30  55  -5.36        0.29           148.92 
35  55  -4.14        0.39           148.84 
40  55  -3.12        0.49           148.76 
45  55  -2.26        0.59           148.68 
50  55  -1.54        0.70           148.61 
55  55  -0.93        0.81           148.55 
60  55  -0.42        0.91           148.50 
65  55  0.00        1.00           148.45 
70  55  0.34        1.08           148.42 
75  55  0.59        1.15           148.39 
80  55  0.78        1.20           148.36 
85  55  0.89        1.23           148.35 
90  55  0.92        1.24           148.34 
95  55  0.89        1.23           148.35 
100  55  0.78        1.20           148.36 
105  55  0.59        1.15           148.39 
110  55  0.34        1.08           148.42 
115  55  0.00        1.00           148.45 
120  55  -0.42        0.91           148.50 
125  55  -0.93        0.81           148.55 
130  55  -1.54        0.70           148.61 
135  55  -2.26        0.59           148.68 
140  55  -3.12        0.49           148.76 
145  55  -4.14        0.39           148.84 
150  55  -5.36        0.29           148.92 
155  55  -6.85        0.21           149.00 
160  55  -8.71        0.13           149.07 
165  55  -11.15        0.08           149.13 
170  55  -14.63        0.03           149.17 
175  55  -20.63        0.01           149.21 
180  55  -86.83        0.00           179.35 
0  60  -86.83        0.00           -0.65 
5  60  -20.63        0.01           149.18 
10  60  -14.64        0.03           149.16 
15  60  -11.15        0.08           149.12 
20  60  -8.71        0.13           149.07 
25  60  -6.85        0.21           149.00 
30  60  -5.36        0.29           148.92 
35  60  -4.14        0.39           148.84 
40  60  -3.12        0.49           148.76 
45  60  -2.26        0.59           148.68 
50  60  -1.54        0.70           148.61 
55  60  -0.93        0.81           148.55 
60  60  -0.42        0.91           148.50 
65  60  0.00        1.00           148.45 
70  60  0.34        1.08           148.42 
75  60  0.59        1.15           148.39 
80  60  0.78        1.20           148.36 
85  60  0.89        1.23           148.35 
90  60  0.92        1.24           148.34 
95  60  0.89        1.23           148.35 
100  60  0.78        1.20           148.36 
105  60  0.59        1.15           148.39 
110  60  0.34        1.08           148.42 
115  60  0.00        1.00           148.45 
120  60  -0.42        0.91           148.50 
125  60  -0.93        0.81           148.55 
130  60  -1.54        0.70           148.61 
135  60  -2.26        0.59           148.68 
140  60  -3.12        0.49           148.76 
145  60  -4.14        0.39           148.84 
150  60  -5.36        0.29           148.92 
155  60  -6.85        0.21           149.00 
160  60  -8.71        0.13           149.07 
165  60  -11.15        0.08           149.13 
170  60  -14.63        0.03           149.17 
175  60  -20.63        0.01           149.21 
180  60  -86.83        0.00           179.35 
0  65  -86.83        0.00           -0.65 
5  65  -20.63        0.01           149.18 
10  65  -14.64        0.03           149.16 
15  65  -11.15        0.08           149.12 
20  65  -8.71        0.13           149.07 
25  65  -6.85        0.21           149.00 
30  65  -5.36        0.29           148.92 
35  65  -4.14        0.39           148.84 
40  65  -3.12        0.49           148.76 
45  65  -2.26        0.59           148.68 
50  65  -1.54        0.70           148.61 
55  65  -0.93        0.81           148.55 
60  65  -0.42        0.91           148.50 
65  65  0.00        1.00           148.45 
70  65  0.34        1.08           148.42 
75  65  0.59        1.15           148.39 
80  65  0.78        1.20           148.36 
85  65  0.89        1.23           148.35 
90  65  0.92        1.24           148.34 
95  65  0.89        1.23           148.35 
100  65  0.78        1.20           148.36 
105  65  0.59        1.15           148.39 
110  65  0.34        1.08           148.42 
115  65  0.00        1.00           148.45 
120  65  -0.42        0.91           148.50 
125  65  -0.93        0.81           148.55 
130  65  -1.54        0.70           148.61 
135  65  -2.26        0.59           148.68 
140  65  -3.12        0.49           148.76 
145  65  -4.14        0.39           148.84 
150  65  -5.36        0.29           148.92 
155  65  -6.85        0.21           149.00 
160  65  -8.71        0.13           149.07 
165  65  -11.15        0.08           149.13 
170  65  -14.63        0.03           149.17 
175  65  -20.63        0.01           149.21 
180  65  -86.83        0.00           179.35 
0  70  -86.83        0.00           -0.65 
5  70  -20.63        0.01           149.18 
10  70  -14.64        0.03           149.16 
15  70  -11.15        0.08           149.12 
20  70  -8.71        0.13           149.07 
25  70  -6.85        0.21           149.00 
30  70  -5.36        0.29           148.92 
35  70  -4.14        0.39           148.84 
40  70  -3.12        0.49           148.76 
45  70  -2.26        0.59           148.68 
50  70  -1.54        0.70           148.61 
55  70  -0.93        0.81           148.55 
60  70  -0.42        0.91           148.50 
65  70  0.00        1.00           148.45 
70  70  0.34        1.08           148.42 
75  70  0.59        1.15           148.39 
80  70  0.78        1.20           148.36 
85  70  0.89        1.23           148.35 
90  70  0.92        1.24           148.34 
95  70  0.89        1.23           148.35 
100  70  0.78        1.20           148.36 
105  70  0.59        1.15           148.39 
110  70  0.34        1.08           148.42 
115  70  0.00        1.00           148.45 
120  70  -0.42        0.91           148.50 
125  70  -0.93        0.81           148.55 
130  70  -1.54        0.70           148.61 
135  70  -2.26        0.59           148.68 
140  70  -3.12        0.49           148.76 
145  70  -4.14        0.39           148.84 
150  70  -5.36        0.29           148.92 
155  70  -6.85        0.21           149.00 
160  70  -8.71        0.13           149.07 
165  70  -11.15        0.08           149.13 
170  70  -14.63        0.03           149.17 
175  70  -20.63        0.01           149.21 
180  70  -86.83        0.00           179.35 
0  75  -86.83        0.00           -0.65 
5  75  -20.63        0.01           149.18 
10  75  -14.64        0.03           149.16 
15  75  -11.15        0.08           149.12 
20  75  -8.71        0.13           149.07 
25  75  -6.85        0.21           149.00 
30  75  -5.36        0.29           148.92 
35  75  -4.14        0.39           148.84 
40  75  -3.12        0.49           148.76 
45  75  -2.26        0.59           148.68 
50  75  -1.54        0.70           148.61 
55  75  -0.93        0.81           148.55 
60  75  -0.42        0.91           148.50 
65  75  0.00        1.00           148.45 
70  75  0.34        1.08           148.42 
75  75  0.59        1.15           148.39 
80  75  0.78        1.20           148.36 
85  75  0.89        1.23           148.35 
90  75  0.92        1.24           148.34 
95  75  0.89        1.23           148.35 
100  75  0.78        1.20           148.36 
105  75  0.59        1.15           148.39 
110  75  0.34        1.08           148.42 
115  75  0.00        1.00           148.45 
120  75  -0.42        0.91           148.50 
125  75  -0.93        0.81           148.55 
130  75  -1.54        0.70           148.61 
135  75  -2.26        0.59           148.68 
140  75  -3.12        0.49           148.76 
145  75  -4.14        0.39           148.84 
150  75  -5.36        0.29           148.92 
155  75  -6.85        0.21           149.00 
160  75  -8.71        0.13           149.07 
165  75  -11.15        0.08           149.13 
170  75  -14.63        0.03           149.17 
175  75  -20.63        0.01           149.21 
180  75  -86.83        0.00           179.35 
0  80  -86.83        0.00           -0.65 
5  80  -20.63        0.01           149.18 
10  80  -14.64        0.03           149.16 
15  80  -11.15        0.08           149.12 
20  80  -8.71        0.13           149.07 
25  80  -6.85        0.21           149.00 
30  80  -5.36        0.29           148.92 
35  80  -4.14        0.39           148.84 
40  80  -3.12        0.49           148.76 
45  80  -2.26        0.59           148.68 
50  80  -1.54        0.70           148.61 
55  80  -0.93        0.81           148.55 
60  80  -0.42        0.91           148.50 
65  80  0.00        1.00           148.45 
70  80  0.34        1.08           148.42 
75  80  0.59        1.15           148.39 
80  80  0.78        1.20           148.36 
85  80  0.89        1.23           148.35 
90  80  0.92        1.24           148.34 
95  80  0.89        1.23           148.35 
100  80  0.78        1.20           148.36 
105  80  0.59        1.15           148.39 
110  80  0.34        1.08           148.42 
115  80  0.00        1.00           148.45 
120  80  -0.42        0.91           148.50 
125  80  -0.93        0.81           148.55 
130  80  -1.54        0.70           148.61 
135  80  -2.26        0.59           148.68 
140  80  -3.12        0.49           148.76 
145  80  -4.14        0.39           148.84 
150  80  -5.36        0.29           148.92 
155  80  -6.85        0.21           149.00 
160  80  -8.71        0.13           149.07 
165  80  -11.15        0.08           149.13 
170  80  -14.63        0.03           149.17 
175  80  -20.63        0.01           149.21 
180  80  -86.83        0.00           179.35 
0  85  -86.83        0.00           -0.65 
5  85  -20.63        0.01           149.18 
10  85  -14.64        0.03           149.16 
15  85  -11.15        0.08           149.12 
20  85  -8.71        0.13           149.07 
25  85  -6.85        0.21           149.00 
30  85  -5.36        0.29           148.92 
35  85  -4.14        0.39           148.84 
40  85  -3.12        0.49           148.76 
45  85  -2.26        0.59           148.68 
50  85  -1.54        0.70           148.61 
55  85  -0.93        0.81           148.55 
60  85  -0.42        0.91           148.50 
65  85  0.00        1.00           148.45 
70  85  0.34        1.08           148.42 
75  85  0.59        1.15           148.39 
80  85  0.78        1.20           148.36 
85  85  0.89        1.23           148.35 
90  85  0.92        1.24           148.34 
95  85  0.89        1.23           148.35 
100  85  0.78        1.20           148.36 
105  85  0.59        1.15           148.39 
110  85  0.34        1.08           148.42 
115  85  0.00        1.00           148.45 
120  85  -0.42        0.91           148.50 
125  85  -0.93        0.81           148.55 
130  85  -1.54        0.70           148.61 
135  85  -2.26        0.59           148.68 
140  85  -3.12        0.49           148.76 
145  85  -4.14        0.39           148.84 
150  85  -5.36        0.29           148.92 
155  85  -6.85        0.21           149.00 
160  85  -8.71        0.13           149.07 
165  85  -11.15        0.08           149.13 
170  85  -14.63        0.03           149.17 
175  85  -20.63        0.01           149.21 
180  85  -86.83        0.00           179.35 
0  90  -86.83        0.00           -0.65 
5  90  -20.63        0.01           149.18 
10  90  -14.64        0.03           149.16 
15  90  -11.15        0.08           149.12 
20  90  -8.71        0.13           149.07 
25  90  -6.85        0.21           149.00 
30  90  -5.36        0.29           148.92 
35  90  -4.14        0.39           148.84 
40  90  -3.12        0.49           148.76 
45  90  -2.26        0.59           148.68 
50  90  -1.54        0.70           148.61 
55  90  -0.93        0.81           148.55 
60  90  -0.42        0.91           148.50 
65  90  0.00        1.00           148.45 
70  90  0.34        1.08           148.42 
75  90  0.59        1.15           148.39 
80  90  0.78        1.20           148.36 
85  90  0.89        1.23           148.35 
90  90  0.92        1.24           148.34 
95  90  0.89        1.23           148.35 
100  90  0.78        1.20           148.36 
105  90  0.59        1.15           148.39 
110  90  0.34        1.08           148.42 
115  90  0.00        1.00           148.45 
120  90  -0.42        0.91           148.50 
125  90  -0.93        0.81           148.55 
130  90  -1.54        0.70           148.61 
135  90  -2.26        0.59           148.68 
140  90  -3.12        0.49           148.76 
145  90  -4.14        0.39           148.84 
150  90  -5.36        0.29           148.92 
155  90  -6.85        0.21           149.00 
160  90  -8.71        0.13           149.07 
165  90  -11.15        0.08           149.13 
170  90  -14.63        0.03           149.17 
175  90  -20.63        0.01           149.21 
180  90  -86.83        0.00           179.35 
0  95  -86.83        0.00           -0.65 
5  95  -20.63        0.01           149.18 
10  95  -14.64        0.03           149.16 
15  95  -11.15        0.08           149.12 
20  95  -8.71        0.13           149.07 
25  95  -6.85        0.21           149.00 
30  95  -5.36        0.29           148.92 
35  95  -4.14        0.39           148.84 
40  95  -3.12        0.49           148.76 
45  95  -2.26        0.59           148.68 
50  95  -1.54        0.70           148.61 
55  95  -0.93        0.81           148.55 
60  95  -0.42        0.91           148.50 
65  95  0.00        1.00           148.45 
70  95  0.34        1.08           148.42 
75  95  0.59        1.15           148.39 
80  95  0.78        1.20           148.36 
85  95  0.89        1.23           148.35 
90  95  0.92        1.24           148.34 
95  95  0.89        1.23           148.35 
100  95  0.78        1.20           148.36 
105  95  0.59        1.15           148.39 
110  95  0.34        1.08           148.42 
115  95  0.00        1.00           148.45 
120  95  -0.42        0.91           148.50 
125  95  -0.93        0.81           148.55 
130  95  -1.54        0.70           148.61 
135  95  -2.26        0.59           148.68 
140  95  -3.12        0.49           148.76 
145  95  -4.14        0.39           148.84 
150  95  -5.36        0.29           148.92 
155  95  -6.85        0.21           149.00 
160  95  -8.71        0.13           149.07 
165  95  -11.15        0.08           149.13 
170  95  -14.63        0.03           149.17 
175  95  -20.63        0.01           149.21 
180  95  -86.83        0.00           179.35 
0  100  -86.83        0.00           -0.65 
5  100  -20.63        0.01           149.18 
10  100  -14.64        0.03           149.16 
15  100  -11.15        0.08           149.12 
20  100  -8.71        0.13           149.07 
25  100  -6.85        0.21           149.00 
30  100  -5.36        0.29           148.92 
35  100  -4.14        0.39           148.84 
40  100  -3.12        0.49           148.76 
45  100  -2.26        0.59           148.68 
50  100  -1.54        0.70           148.61 
55  100  -0.93        0.81           148.55 
60  100  -0.42        0.91           148.50 
65  100  0.00        1.00           148.45 
70  100  0.34        1.08           148.42 
75  100  0.59        1.15           148.39 
80  100  0.78        1.20           148.36 
85  100  0.89        1.23           148.35 
90  100  0.92        1.24           148.34 
95  100  0.89        1.23           148.35 
100  100  0.78        1.20           148.36 
105  100  0.59        1.15           148.39 
110  100  0.34        1.08           148.42 
115  100  0.00        1.00           148.45 
120  100  -0.42        0.91           148.50 
125  100  -0.93        0.81           148.55 
130  100  -1.54        0.70           148.61 
135  100  -2.26        0.59           148.68 
140  100  -3.12        0.49           148.76 
145  100  -4.14        0.39           148.84 
150  100  -5.36        0.29           148.92 
155  100  -6.85        0.21           149.00 
160  100  -8.71        0.13           149.07 
165  100  -11.15        0.08           149.13 
170  100  -14.63        0.03           149.17 
175  100  -20.63        0.01           149.21 
180  100  -86.83        0.00           179.35 
0  105  -86.83        0.00           -0.65 
5  105  -20.63        0.01           149.18 
10  105  -14.64        0.03           149.16 
15  105  -11.15        0.08           149.12 
20  105  -8.71        0.13           149.07 
25  105  -6.85        0.21           149.00 
