freq : 933.33 MHz
SWR : 7.63
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
70  20  -4.62        0.35           48.80 
75  20  -3.37        0.46           60.63 
80  20  -1.48        0.71           68.15 
85  20  -0.06        0.99           71.53 
90  20  0.44        1.11           72.48 
95  20  -0.07        0.98           71.62 
100  20  -1.49        0.71           68.34 
105  20  -3.39        0.46           60.92 
110  20  -4.66        0.34           49.13 
115  20  -4.24        0.38           39.51 
120  20  -2.64        0.54           37.74 
125  20  -1.01        0.79           46.00 
130  20  1.19        1.32           48.04 
135  20  2.23        1.67           53.79 
140  20  2.82        1.91           59.32 
145  20  2.93        1.96           63.72 
150  20  2.46        1.76           68.20 
155  20  1.49        1.41           71.78 
160  20  -0.07        0.98           75.51 
165  20  -2.31        0.59           78.30 
170  20  -5.69        0.27           80.62 
175  20  -11.64        0.07           82.73 
180  20  -45.60        0.00           178.92 
0  25  -45.60        0.00           1.08 
5  25  -11.59        0.07           80.48 
10  25  -5.65        0.27           79.50 
15  25  -2.29        0.59           77.56 
20  25  -0.04        0.99           74.96 
25  25  1.52        1.42           71.35 
30  25  2.49        1.77           67.85 
35  25  2.95        1.97           63.42 
40  25  2.84        1.92           59.06 
45  25  2.25        1.68           53.55 
50  25  1.21        1.32           47.82 
55  25  -0.98        0.80           45.74 
60  25  -2.60        0.55           37.48 
65  25  -4.19        0.38           39.21 
70  25  -4.62        0.35           48.80 
75  25  -3.37        0.46           60.63 
80  25  -1.48        0.71           68.15 
85  25  -0.06        0.99           71.53 
90  25  0.44        1.11           72.48 
95  25  -0.07        0.98           71.62 
100  25  -1.49        0.71           68.34 
105  25  -3.39        0.46           60.92 
110  25  -4.66        0.34           49.13 
115  25  -4.24        0.38           39.51 
120  25  -2.64        0.54           37.74 
125  25  -1.01        0.79           46.00 
130  25  1.19        1.32           48.04 
135  25  2.23        1.67           53.79 
140  25  2.82        1.91           59.32 
145  25  2.93        1.96           63.72 
150  25  2.46        1.76           68.20 
155  25  1.49        1.41           71.78 
160  25  -0.07        0.98           75.51 
165  25  -2.31        0.59           78.30 
170  25  -5.69        0.27           80.62 
175  25  -11.64        0.07           82.73 
180  25  -45.60        0.00           178.92 
0  30  -45.60        0.00           1.08 
5  30  -11.59        0.07           80.48 
10  30  -5.65        0.27           79.50 
15  30  -2.29        0.59           77.56 
20  30  -0.04        0.99           74.96 
25  30  1.52        1.42           71.35 
30  30  2.49        1.77           67.85 
35  30  2.95        1.97           63.42 
40  30  2.84        1.92           59.06 
45  30  2.25        1.68           53.55 
50  30  1.21        1.32           47.82 
55  30  -0.98        0.80           45.74 
60  30  -2.60        0.55           37.48 
65  30  -4.19        0.38           39.21 
70  30  -4.62        0.35           48.80 
75  30  -3.37        0.46           60.63 
80  30  -1.48        0.71           68.15 
85  30  -0.06        0.99           71.53 
90  30  0.44        1.11           72.48 
95  30  -0.07        0.98           71.62 
100  30  -1.49        0.71           68.34 
105  30  -3.39        0.46           60.92 
110  30  -4.66        0.34           49.13 
115  30  -4.24        0.38           39.51 
120  30  -2.64        0.54           37.74 
125  30  -1.01        0.79           46.00 
130  30  1.19        1.32           48.04 
135  30  2.23        1.67           53.79 
140  30  2.82        1.91           59.32 
145  30  2.93        1.96           63.72 
150  30  2.46        1.76           68.20 
155  30  1.49        1.41           71.78 
160  30  -0.07        0.98           75.51 
165  30  -2.31        0.59           78.30 
170  30  -5.69        0.27           80.62 
175  30  -11.64        0.07           82.73 
180  30  -45.60        0.00           178.92 
0  35  -45.60        0.00           1.08 
5  35  -11.59        0.07           80.48 
10  35  -5.65        0.27           79.50 
15  35  -2.29        0.59           77.56 
20  35  -0.04        0.99           74.96 
25  35  1.52        1.42           71.35 
30  35  2.49        1.77           67.85 
35  35  2.95        1.97           63.42 
40  35  2.84        1.92           59.06 
45  35  2.25        1.68           53.55 
50  35  1.21        1.32           47.82 
55  35  -0.98        0.80           45.74 
60  35  -2.60        0.55           37.48 
65  35  -4.19        0.38           39.21 
70  35  -4.62        0.35           48.80 
75  35  -3.37        0.46           60.63 
80  35  -1.48        0.71           68.15 
85  35  -0.06        0.99           71.53 
90  35  0.44        1.11           72.48 
95  35  -0.07        0.98           71.62 
100  35  -1.49        0.71           68.34 
105  35  -3.39        0.46           60.92 
110  35  -4.66        0.34           49.13 
115  35  -4.24        0.38           39.51 
120  35  -2.64        0.54           37.74 
125  35  -1.01        0.79           46.00 
130  35  1.19        1.32           48.04 
135  35  2.23        1.67           53.79 
140  35  2.82        1.91           59.32 
145  35  2.93        1.96           63.72 
150  35  2.46        1.76           68.20 
155  35  1.49        1.41           71.78 
160  35  -0.07        0.98           75.51 
165  35  -2.31        0.59           78.30 
170  35  -5.69        0.27           80.62 
175  35  -11.64        0.07           82.73 
180  35  -45.60        0.00           178.92 
0  40  -45.60        0.00           1.08 
5  40  -11.59        0.07           80.48 
10  40  -5.65        0.27           79.50 
15  40  -2.29        0.59           77.56 
20  40  -0.04        0.99           74.96 
25  40  1.52        1.42           71.35 
30  40  2.49        1.77           67.85 
35  40  2.95        1.97           63.42 
40  40  2.84        1.92           59.06 
45  40  2.25        1.68           53.55 
50  40  1.21        1.32           47.82 
55  40  -0.98        0.80           45.74 
60  40  -2.60        0.55           37.48 
65  40  -4.19        0.38           39.21 
70  40  -4.62        0.35           48.80 
75  40  -3.37        0.46           60.63 
80  40  -1.48        0.71           68.15 
85  40  -0.06        0.99           71.53 
90  40  0.44        1.11           72.48 
95  40  -0.07        0.98           71.62 
100  40  -1.49        0.71           68.34 
105  40  -3.39        0.46           60.92 
110  40  -4.66        0.34           49.13 
115  40  -4.24        0.38           39.51 
120  40  -2.64        0.54           37.74 
125  40  -1.01        0.79           46.00 
130  40  1.19        1.32           48.04 
135  40  2.23        1.67           53.79 
140  40  2.82        1.91           59.32 
145  40  2.93        1.96           63.72 
150  40  2.46        1.76           68.20 
155  40  1.49        1.41           71.78 
160  40  -0.07        0.98           75.51 
165  40  -2.31        0.59           78.30 
170  40  -5.69        0.27           80.62 
175  40  -11.64        0.07           82.73 
180  40  -45.60        0.00           178.92 
0  45  -45.60        0.00           1.08 
5  45  -11.59        0.07           80.48 
10  45  -5.65        0.27           79.50 
15  45  -2.29        0.59           77.56 
20  45  -0.04        0.99           74.96 
25  45  1.52        1.42           71.35 
30  45  2.49        1.77           67.85 
35  45  2.95        1.97           63.42 
40  45  2.84        1.92           59.06 
45  45  2.25        1.68           53.55 
50  45  1.21        1.32           47.82 
55  45  -0.98        0.80           45.74 
60  45  -2.60        0.55           37.48 
65  45  -4.19        0.38           39.21 
70  45  -4.62        0.35           48.80 
75  45  -3.37        0.46           60.63 
80  45  -1.48        0.71           68.15 
85  45  -0.06        0.99           71.53 
90  45  0.44        1.11           72.48 
95  45  -0.07        0.98           71.62 
100  45  -1.49        0.71           68.34 
105  45  -3.39        0.46           60.92 
110  45  -4.66        0.34           49.13 
115  45  -4.24        0.38           39.51 
120  45  -2.64        0.54           37.74 
125  45  -1.01        0.79           46.00 
130  45  1.19        1.32           48.04 
135  45  2.23        1.67           53.79 
140  45  2.82        1.91           59.32 
145  45  2.93        1.96           63.72 
150  45  2.46        1.76           68.20 
155  45  1.49        1.41           71.78 
160  45  -0.07        0.98           75.51 
165  45  -2.31        0.59           78.30 
170  45  -5.69        0.27           80.62 
175  45  -11.64        0.07           82.73 
180  45  -45.60        0.00           178.92 
0  50  -45.60        0.00           1.08 
5  50  -11.59        0.07           80.48 
10  50  -5.65        0.27           79.50 
15  50  -2.29        0.59           77.56 
20  50  -0.04        0.99           74.96 
25  50  1.52        1.42           71.35 
30  50  2.49        1.77           67.85 
35  50  2.95        1.97           63.42 
40  50  2.84        1.92           59.06 
45  50  2.25        1.68           53.55 
50  50  1.21        1.32           47.82 
55  50  -0.98        0.80           45.74 
60  50  -2.60        0.55           37.48 
65  50  -4.19        0.38           39.21 
70  50  -4.62        0.35           48.80 
75  50  -3.37        0.46           60.63 
80  50  -1.48        0.71           68.15 
85  50  -0.06        0.99           71.53 
90  50  0.44        1.11           72.48 
95  50  -0.07        0.98           71.62 
100  50  -1.49        0.71           68.34 
105  50  -3.39        0.46           60.92 
110  50  -4.66        0.34           49.13 
115  50  -4.24        0.38           39.51 
120  50  -2.64        0.54           37.74 
125  50  -1.01        0.79           46.00 
130  50  1.19        1.32           48.04 
135  50  2.23        1.67           53.79 
140  50  2.82        1.91           59.32 
145  50  2.93        1.96           63.72 
150  50  2.46        1.76           68.20 
155  50  1.49        1.41           71.78 
160  50  -0.07        0.98           75.51 
165  50  -2.31        0.59           78.30 
170  50  -5.69        0.27           80.62 
175  50  -11.64        0.07           82.73 
180  50  -45.60        0.00           178.92 
0  55  -45.60        0.00           1.08 
5  55  -11.59        0.07           80.48 
10  55  -5.65        0.27           79.50 
15  55  -2.29        0.59           77.56 
20  55  -0.04        0.99           74.96 
25  55  1.52        1.42           71.35 
30  55  2.49        1.77           67.85 
35  55  2.95        1.97           63.42 
40  55  2.84        1.92           59.06 
45  55  2.25        1.68           53.55 
50  55  1.21        1.32           47.82 
55  55  -0.98        0.80           45.74 
60  55  -2.60        0.55           37.48 
65  55  -4.19        0.38           39.21 
70  55  -4.62        0.35           48.80 
75  55  -3.37        0.46           60.63 
80  55  -1.48        0.71           68.15 
85  55  -0.06        0.99           71.53 
90  55  0.44        1.11           72.48 
95  55  -0.07        0.98           71.62 
100  55  -1.49        0.71           68.34 
105  55  -3.39        0.46           60.92 
110  55  -4.66        0.34           49.13 
115  55  -4.24        0.38           39.51 
120  55  -2.64        0.54           37.74 
125  55  -1.01        0.79           46.00 
130  55  1.19        1.32           48.04 
135  55  2.23        1.67           53.79 
140  55  2.82        1.91           59.32 
145  55  2.93        1.96           63.72 
150  55  2.46        1.76           68.20 
155  55  1.49        1.41           71.78 
160  55  -0.07        0.98           75.51 
165  55  -2.31        0.59           78.30 
170  55  -5.69        0.27           80.62 
175  55  -11.64        0.07           82.73 
180  55  -45.60        0.00           178.92 
0  60  -45.60        0.00           1.08 
5  60  -11.59        0.07           80.48 
10  60  -5.65        0.27           79.50 
15  60  -2.29        0.59           77.56 
20  60  -0.04        0.99           74.96 
25  60  1.52        1.42           71.35 
30  60  2.49        1.77           67.85 
35  60  2.95        1.97           63.42 
40  60  2.84        1.92           59.06 
45  60  2.25        1.68           53.55 
50  60  1.21        1.32           47.82 
55  60  -0.98        0.80           45.74 
60  60  -2.60        0.55           37.48 
65  60  -4.19        0.38           39.21 
70  60  -4.62        0.35           48.80 
75  60  -3.37        0.46           60.63 
80  60  -1.48        0.71           68.15 
85  60  -0.06        0.99           71.53 
90  60  0.44        1.11           72.48 
95  60  -0.07        0.98           71.62 
100  60  -1.49        0.71           68.34 
105  60  -3.39        0.46           60.92 
110  60  -4.66        0.34           49.13 
115  60  -4.24        0.38           39.51 
120  60  -2.64        0.54           37.74 
125  60  -1.01        0.79           46.00 
130  60  1.19        1.32           48.04 
135  60  2.23        1.67           53.79 
140  60  2.82        1.91           59.32 
145  60  2.93        1.96           63.72 
150  60  2.46        1.76           68.20 
155  60  1.49        1.41           71.78 
160  60  -0.07        0.98           75.51 
165  60  -2.31        0.59           78.30 
170  60  -5.69        0.27           80.62 
175  60  -11.64        0.07           82.73 
180  60  -45.60        0.00           178.92 
0  65  -45.60        0.00           1.08 
5  65  -11.59        0.07           80.48 
10  65  -5.65        0.27           79.50 
15  65  -2.29        0.59           77.56 
20  65  -0.04        0.99           74.96 
25  65  1.52        1.42           71.35 
30  65  2.49        1.77           67.85 
35  65  2.95        1.97           63.42 
40  65  2.84        1.92           59.06 
45  65  2.25        1.68           53.55 
50  65  1.21        1.32           47.82 
55  65  -0.98        0.80           45.74 
60  65  -2.60        0.55           37.48 
65  65  -4.19        0.38           39.21 
70  65  -4.62        0.35           48.80 
75  65  -3.37        0.46           60.63 
80  65  -1.48        0.71           68.15 
85  65  -0.06        0.99           71.53 
90  65  0.44        1.11           72.48 
95  65  -0.07        0.98           71.62 
100  65  -1.49        0.71           68.34 
105  65  -3.39        0.46           60.92 
110  65  -4.66        0.34           49.13 
115  65  -4.24        0.38           39.51 
120  65  -2.64        0.54           37.74 
125  65  -1.01        0.79           46.00 
130  65  1.19        1.32           48.04 
135  65  2.23        1.67           53.79 
140  65  2.82        1.91           59.32 
145  65  2.93        1.96           63.72 
150  65  2.46        1.76           68.20 
155  65  1.49        1.41           71.78 
160  65  -0.07        0.98           75.51 
165  65  -2.31        0.59           78.30 
170  65  -5.69        0.27           80.62 
175  65  -11.64        0.07           82.73 
180  65  -45.60        0.00           178.92 
0  70  -45.60        0.00           1.08 
5  70  -11.59        0.07           80.48 
10  70  -5.65        0.27           79.50 
15  70  -2.29        0.59           77.56 
20  70  -0.04        0.99           74.96 
25  70  1.52        1.42           71.35 
30  70  2.49        1.77           67.85 
35  70  2.95        1.97           63.42 
40  70  2.84        1.92           59.06 
45  70  2.25        1.68           53.55 
50  70  1.21        1.32           47.82 
55  70  -0.98        0.80           45.74 
60  70  -2.60        0.55           37.48 
65  70  -4.19        0.38           39.21 
70  70  -4.62        0.35           48.80 
75  70  -3.37        0.46           60.63 
80  70  -1.48        0.71           68.15 
85  70  -0.06        0.99           71.53 
90  70  0.44        1.11           72.48 
95  70  -0.07        0.98           71.62 
100  70  -1.49        0.71           68.34 
105  70  -3.39        0.46           60.92 
110  70  -4.66        0.34           49.13 
115  70  -4.24        0.38           39.51 
120  70  -2.64        0.54           37.74 
125  70  -1.01        0.79           46.00 
130  70  1.19        1.32           48.04 
135  70  2.23        1.67           53.79 
140  70  2.82        1.91           59.32 
145  70  2.93        1.96           63.72 
150  70  2.46        1.76           68.20 
155  70  1.49        1.41           71.78 
160  70  -0.07        0.98           75.51 
165  70  -2.31        0.59           78.30 
170  70  -5.69        0.27           80.62 
175  70  -11.64        0.07           82.73 
180  70  -45.60        0.00           178.92 
0  75  -45.60        0.00           1.08 
5  75  -11.59        0.07           80.48 
10  75  -5.65        0.27           79.50 
15  75  -2.29        0.59           77.56 
20  75  -0.04        0.99           74.96 
25  75  1.52        1.42           71.35 
30  75  2.49        1.77           67.85 
35  75  2.95        1.97           63.42 
40  75  2.84        1.92           59.06 
45  75  2.25        1.68           53.55 
50  75  1.21        1.32           47.82 
55  75  -0.98        0.80           45.74 
60  75  -2.60        0.55           37.48 
65  75  -4.19        0.38           39.21 
70  75  -4.62        0.35           48.80 
75  75  -3.37        0.46           60.63 
80  75  -1.48        0.71           68.15 
85  75  -0.06        0.99           71.53 
90  75  0.44        1.11           72.48 
95  75  -0.07        0.98           71.62 
100  75  -1.49        0.71           68.34 
105  75  -3.39        0.46           60.92 
110  75  -4.66        0.34           49.13 
115  75  -4.24        0.38           39.51 
120  75  -2.64        0.54           37.74 
125  75  -1.01        0.79           46.00 
130  75  1.19        1.32           48.04 
135  75  2.23        1.67           53.79 
140  75  2.82        1.91           59.32 
145  75  2.93        1.96           63.72 
150  75  2.46        1.76           68.20 
155  75  1.49        1.41           71.78 
160  75  -0.07        0.98           75.51 
165  75  -2.31        0.59           78.30 
170  75  -5.69        0.27           80.62 
175  75  -11.64        0.07           82.73 
180  75  -45.60        0.00           178.92 
0  80  -45.60        0.00           1.08 
5  80  -11.59        0.07           80.48 
10  80  -5.65        0.27           79.50 
15  80  -2.29        0.59           77.56 
20  80  -0.04        0.99           74.96 
25  80  1.52        1.42           71.35 
30  80  2.49        1.77           67.85 
35  80  2.95        1.97           63.42 
40  80  2.84        1.92           59.06 
45  80  2.25        1.68           53.55 
50  80  1.21        1.32           47.82 
55  80  -0.98        0.80           45.74 
60  80  -2.60        0.55           37.48 
65  80  -4.19        0.38           39.21 
70  80  -4.62        0.35           48.80 
75  80  -3.37        0.46           60.63 
80  80  -1.48        0.71           68.15 
85  80  -0.06        0.99           71.53 
90  80  0.44        1.11           72.48 
95  80  -0.07        0.98           71.62 
100  80  -1.49        0.71           68.34 
105  80  -3.39        0.46           60.92 
110  80  -4.66        0.34           49.13 
115  80  -4.24        0.38           39.51 
120  80  -2.64        0.54           37.74 
125  80  -1.01        0.79           46.00 
130  80  1.19        1.32           48.04 
135  80  2.23        1.67           53.79 
140  80  2.82        1.91           59.32 
145  80  2.93        1.96           63.72 
150  80  2.46        1.76           68.20 
155  80  1.49        1.41           71.78 
160  80  -0.07        0.98           75.51 
165  80  -2.31        0.59           78.30 
170  80  -5.69        0.27           80.62 
175  80  -11.64        0.07           82.73 
180  80  -45.60        0.00           178.92 
0  85  -45.60        0.00           1.08 
5  85  -11.59        0.07           80.48 
10  85  -5.65        0.27           79.50 
15  85  -2.29        0.59           77.56 
20  85  -0.04        0.99           74.96 
25  85  1.52        1.42           71.35 
30  85  2.49        1.77           67.85 
35  85  2.95        1.97           63.42 
40  85  2.84        1.92           59.06 
45  85  2.25        1.68           53.55 
50  85  1.21        1.32           47.82 
55  85  -0.98        0.80           45.74 
60  85  -2.60        0.55           37.48 
65  85  -4.19        0.38           39.21 
70  85  -4.62        0.35           48.80 
75  85  -3.37        0.46           60.63 
80  85  -1.48        0.71           68.15 
85  85  -0.06        0.99           71.53 
90  85  0.44        1.11           72.48 
95  85  -0.07        0.98           71.62 
100  85  -1.49        0.71           68.34 
105  85  -3.39        0.46           60.92 
110  85  -4.66        0.34           49.13 
115  85  -4.24        0.38           39.51 
120  85  -2.64        0.54           37.74 
125  85  -1.01        0.79           46.00 
130  85  1.19        1.32           48.04 
135  85  2.23        1.67           53.79 
140  85  2.82        1.91           59.32 
145  85  2.93        1.96           63.72 
150  85  2.46        1.76           68.20 
155  85  1.49        1.41           71.78 
160  85  -0.07        0.98           75.51 
165  85  -2.31        0.59           78.30 
170  85  -5.69        0.27           80.62 
175  85  -11.64        0.07           82.73 
180  85  -45.60        0.00           178.92 
0  90  -45.60        0.00           1.08 
5  90  -11.59        0.07           80.48 
10  90  -5.65        0.27           79.50 
15  90  -2.29        0.59           77.56 
20  90  -0.04        0.99           74.96 
25  90  1.52        1.42           71.35 
30  90  2.49        1.77           67.85 
35  90  2.95        1.97           63.42 
40  90  2.84        1.92           59.06 
45  90  2.25        1.68           53.55 
50  90  1.21        1.32           47.82 
55  90  -0.98        0.80           45.74 
60  90  -2.60        0.55           37.48 
65  90  -4.19        0.38           39.21 
70  90  -4.62        0.35           48.80 
75  90  -3.37        0.46           60.63 
80  90  -1.48        0.71           68.15 
85  90  -0.06        0.99           71.53 
90  90  0.44        1.11           72.48 
95  90  -0.07        0.98           71.62 
100  90  -1.49        0.71           68.34 
105  90  -3.39        0.46           60.92 
110  90  -4.66        0.34           49.13 
115  90  -4.24        0.38           39.51 
120  90  -2.64        0.54           37.74 
125  90  -1.01        0.79           46.00 
130  90  1.19        1.32           48.04 
135  90  2.23        1.67           53.79 
140  90  2.82        1.91           59.32 
145  90  2.93        1.96           63.72 
150  90  2.46        1.76           68.20 
155  90  1.49        1.41           71.78 
160  90  -0.07        0.98           75.51 
165  90  -2.31        0.59           78.30 
170  90  -5.69        0.27           80.62 
175  90  -11.64        0.07           82.73 
180  90  -45.60        0.00           178.92 
0  95  -45.60        0.00           1.08 
5  95  -11.59        0.07           80.48 
10  95  -5.65        0.27           79.50 
15  95  -2.29        0.59           77.56 
20  95  -0.04        0.99           74.96 
25  95  1.52        1.42           71.35 
30  95  2.49        1.77           67.85 
35  95  2.95        1.97           63.42 
40  95  2.84        1.92           59.06 
45  95  2.25        1.68           53.55 
50  95  1.21        1.32           47.82 
55  95  -0.98        0.80           45.74 
60  95  -2.60        0.55           37.48 
65  95  -4.19        0.38           39.21 
70  95  -4.62        0.35           48.80 
75  95  -3.37        0.46           60.63 
80  95  -1.48        0.71           68.15 
85  95  -0.06        0.99           71.53 
90  95  0.44        1.11           72.48 
95  95  -0.07        0.98           71.62 
100  95  -1.49        0.71           68.34 
105  95  -3.39        0.46           60.92 
110  95  -4.66        0.34           49.13 
115  95  -4.24        0.38           39.51 
120  95  -2.64        0.54           37.74 
125  95  -1.01        0.79           46.00 
130  95  1.19        1.32           48.04 
135  95  2.23        1.67           53.79 
140  95  2.82        1.91           59.32 
145  95  2.93        1.96           63.72 
150  95  2.46        1.76           68.20 
155  95  1.49        1.41           71.78 
160  95  -0.07        0.98           75.51 
165  95  -2.31        0.59           78.30 
170  95  -5.69        0.27           80.62 
175  95  -11.64        0.07           82.73 
180  95  -45.60        0.00           178.92 
0  100  -45.60        0.00           1.08 
5  100  -11.59        0.07           80.48 
10  100  -5.65        0.27           79.50 
15  100  -2.29        0.59           77.56 
20  100  -0.04        0.99           74.96 
25  100  1.52        1.42           71.35 
30  100  2.49        1.77           67.85 
35  100  2.95        1.97           63.42 
40  100  2.84        1.92           59.06 
45  100  2.25        1.68           53.55 
50  100  1.21        1.32           47.82 
55  100  -0.98        0.80           45.74 
60  100  -2.60        0.55           37.48 
65  100  -4.19        0.38           39.21 
70  100  -4.62        0.35           48.80 
75  100  -3.37        0.46           60.63 
80  100  -1.48        0.71           68.15 
85  100  -0.06        0.99           71.53 
90  100  0.44        1.11           72.48 
95  100  -0.07        0.98           71.62 
100  100  -1.49        0.71           68.34 
105  100  -3.39        0.46           60.92 
110  100  -4.66        0.34           49.13 
115  100  -4.24        0.38           39.51 
120  100  -2.64        0.54           37.74 
125  100  -1.01        0.79           46.00 
130  100  1.19        1.32           48.04 
135  100  2.23        1.67           53.79 
140  100  2.82        1.91           59.32 
145  100  2.93        1.96           63.72 
150  100  2.46        1.76           68.20 
155  100  1.49        1.41           71.78 
160  100  -0.07        0.98           75.51 
165  100  -2.31        0.59           78.30 
170  100  -5.69        0.27           80.62 
175  100  -11.64        0.07           82.73 
180  100  -45.60        0.00           178.92 
0  105  -45.60        0.00           1.08 
5  105  -11.59        0.07           80.48 
10  105  -5.65        0.27           79.50 
15  105  -2.29        0.59           77.56 
20  105  -0.04        0.99           74.96 
25  105  1.52        1.42           71.35 
30  105  2.49        1.77           67.85 
35  105  2.95        1.97           63.42 
40  105  2.84        1.92           59.06 
45  105  2.25        1.68           53.55 
