freq : 1050.00 MHz
SWR : 10.66
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
75  15  -3.68        0.43           46.60 
80  15  -3.45        0.45           6.80 
85  15  -0.83        0.83           -20.11 
90  15  0.35        1.08           -27.12 
95  15  -0.84        0.82           -20.08 
100  15  -3.46        0.45           6.90 
105  15  -3.68        0.43           46.79 
110  15  -3.02        0.50           65.89 
115  15  -3.86        0.41           75.39 
120  15  -8.28        0.15           31.32 
125  15  -4.57        0.35           -26.73 
130  15  0.03        1.01           -40.35 
135  15  2.19        1.66           -40.77 
140  15  2.81        1.91           -36.24 
145  15  2.40        1.74           -29.07 
150  15  1.43        1.39           -19.58 
155  15  0.25        1.06           -8.70 
160  15  -1.39        0.73           1.12 
165  15  -3.44        0.45           9.31 
170  15  -6.49        0.22           15.20 
175  15  -12.32        0.06           18.79 
180  15  -47.41        0.00           176.55 
0  20  -47.41        0.00           3.45 
5  20  -12.03        0.06           18.27 
10  20  -6.34        0.23           14.99 
15  20  -3.34        0.46           9.22 
20  20  -1.30        0.74           1.12 
25  20  0.32        1.08           -8.63 
30  20  1.48        1.41           -19.45 
35  20  2.45        1.76           -28.92 
40  20  2.85        1.93           -36.06 
45  20  2.22        1.67           -40.56 
50  20  0.07        1.02           -40.10 
55  20  -4.50        0.35           -26.44 
60  20  -8.18        0.15           30.96 
65  20  -3.85        0.41           75.03 
70  20  -3.02        0.50           65.64 
75  20  -3.68        0.43           46.60 
80  20  -3.45        0.45           6.80 
85  20  -0.83        0.83           -20.11 
90  20  0.35        1.08           -27.12 
95  20  -0.84        0.82           -20.08 
100  20  -3.46        0.45           6.90 
105  20  -3.68        0.43           46.79 
110  20  -3.02        0.50           65.89 
115  20  -3.86        0.41           75.39 
120  20  -8.28        0.15           31.32 
125  20  -4.57        0.35           -26.73 
130  20  0.03        1.01           -40.35 
135  20  2.19        1.66           -40.77 
140  20  2.81        1.91           -36.24 
145  20  2.40        1.74           -29.07 
150  20  1.43        1.39           -19.58 
155  20  0.25        1.06           -8.70 
160  20  -1.39        0.73           1.12 
165  20  -3.44        0.45           9.31 
170  20  -6.49        0.22           15.20 
175  20  -12.32        0.06           18.79 
180  20  -47.41        0.00           176.55 
0  25  -47.41        0.00           3.45 
5  25  -12.03        0.06           18.27 
10  25  -6.34        0.23           14.99 
15  25  -3.34        0.46           9.22 
20  25  -1.30        0.74           1.12 
25  25  0.32        1.08           -8.63 
30  25  1.48        1.41           -19.45 
35  25  2.45        1.76           -28.92 
40  25  2.85        1.93           -36.06 
45  25  2.22        1.67           -40.56 
50  25  0.07        1.02           -40.10 
55  25  -4.50        0.35           -26.44 
60  25  -8.18        0.15           30.96 
65  25  -3.85        0.41           75.03 
70  25  -3.02        0.50           65.64 
75  25  -3.68        0.43           46.60 
80  25  -3.45        0.45           6.80 
85  25  -0.83        0.83           -20.11 
90  25  0.35        1.08           -27.12 
95  25  -0.84        0.82           -20.08 
100  25  -3.46        0.45           6.90 
105  25  -3.68        0.43           46.79 
110  25  -3.02        0.50           65.89 
115  25  -3.86        0.41           75.39 
120  25  -8.28        0.15           31.32 
125  25  -4.57        0.35           -26.73 
130  25  0.03        1.01           -40.35 
135  25  2.19        1.66           -40.77 
140  25  2.81        1.91           -36.24 
145  25  2.40        1.74           -29.07 
150  25  1.43        1.39           -19.58 
155  25  0.25        1.06           -8.70 
160  25  -1.39        0.73           1.12 
165  25  -3.44        0.45           9.31 
170  25  -6.49        0.22           15.20 
175  25  -12.32        0.06           18.79 
180  25  -47.41        0.00           176.55 
0  30  -47.41        0.00           3.45 
5  30  -12.03        0.06           18.27 
10  30  -6.34        0.23           14.99 
15  30  -3.34        0.46           9.22 
20  30  -1.30        0.74           1.12 
25  30  0.32        1.08           -8.63 
30  30  1.48        1.41           -19.45 
35  30  2.45        1.76           -28.92 
40  30  2.85        1.93           -36.06 
45  30  2.22        1.67           -40.56 
50  30  0.07        1.02           -40.10 
55  30  -4.50        0.35           -26.44 
60  30  -8.18        0.15           30.96 
65  30  -3.85        0.41           75.03 
70  30  -3.02        0.50           65.64 
75  30  -3.68        0.43           46.60 
80  30  -3.45        0.45           6.80 
85  30  -0.83        0.83           -20.11 
90  30  0.35        1.08           -27.12 
95  30  -0.84        0.82           -20.08 
100  30  -3.46        0.45           6.90 
105  30  -3.68        0.43           46.79 
110  30  -3.02        0.50           65.89 
115  30  -3.86        0.41           75.39 
120  30  -8.28        0.15           31.32 
125  30  -4.57        0.35           -26.73 
130  30  0.03        1.01           -40.35 
135  30  2.19        1.66           -40.77 
140  30  2.81        1.91           -36.24 
145  30  2.40        1.74           -29.07 
150  30  1.43        1.39           -19.58 
155  30  0.25        1.06           -8.70 
160  30  -1.39        0.73           1.12 
165  30  -3.44        0.45           9.31 
170  30  -6.49        0.22           15.20 
175  30  -12.32        0.06           18.79 
180  30  -47.41        0.00           176.55 
0  35  -47.41        0.00           3.45 
5  35  -12.03        0.06           18.27 
10  35  -6.34        0.23           14.99 
15  35  -3.34        0.46           9.22 
20  35  -1.30        0.74           1.12 
25  35  0.32        1.08           -8.63 
30  35  1.48        1.41           -19.45 
35  35  2.45        1.76           -28.92 
40  35  2.85        1.93           -36.06 
45  35  2.22        1.67           -40.56 
50  35  0.07        1.02           -40.10 
55  35  -4.50        0.35           -26.44 
60  35  -8.18        0.15           30.96 
65  35  -3.85        0.41           75.03 
70  35  -3.02        0.50           65.64 
75  35  -3.68        0.43           46.60 
80  35  -3.45        0.45           6.80 
85  35  -0.83        0.83           -20.11 
90  35  0.35        1.08           -27.12 
95  35  -0.84        0.82           -20.08 
100  35  -3.46        0.45           6.90 
105  35  -3.68        0.43           46.79 
110  35  -3.02        0.50           65.89 
115  35  -3.86        0.41           75.39 
120  35  -8.28        0.15           31.32 
125  35  -4.57        0.35           -26.73 
130  35  0.03        1.01           -40.35 
135  35  2.19        1.66           -40.77 
140  35  2.81        1.91           -36.24 
145  35  2.40        1.74           -29.07 
150  35  1.43        1.39           -19.58 
155  35  0.25        1.06           -8.70 
160  35  -1.39        0.73           1.12 
165  35  -3.44        0.45           9.31 
170  35  -6.49        0.22           15.20 
175  35  -12.32        0.06           18.79 
180  35  -47.41        0.00           176.55 
0  40  -47.41        0.00           3.45 
5  40  -12.03        0.06           18.27 
10  40  -6.34        0.23           14.99 
15  40  -3.34        0.46           9.22 
20  40  -1.30        0.74           1.12 
25  40  0.32        1.08           -8.63 
30  40  1.48        1.41           -19.45 
35  40  2.45        1.76           -28.92 
40  40  2.85        1.93           -36.06 
45  40  2.22        1.67           -40.56 
50  40  0.07        1.02           -40.10 
55  40  -4.50        0.35           -26.44 
60  40  -8.18        0.15           30.96 
65  40  -3.85        0.41           75.03 
70  40  -3.02        0.50           65.64 
75  40  -3.68        0.43           46.60 
80  40  -3.45        0.45           6.80 
85  40  -0.83        0.83           -20.11 
90  40  0.35        1.08           -27.12 
95  40  -0.84        0.82           -20.08 
100  40  -3.46        0.45           6.90 
105  40  -3.68        0.43           46.79 
110  40  -3.02        0.50           65.89 
115  40  -3.86        0.41           75.39 
120  40  -8.28        0.15           31.32 
125  40  -4.57        0.35           -26.73 
130  40  0.03        1.01           -40.35 
135  40  2.19        1.66           -40.77 
140  40  2.81        1.91           -36.24 
145  40  2.40        1.74           -29.07 
150  40  1.43        1.39           -19.58 
155  40  0.25        1.06           -8.70 
160  40  -1.39        0.73           1.12 
165  40  -3.44        0.45           9.31 
170  40  -6.49        0.22           15.20 
175  40  -12.32        0.06           18.79 
180  40  -47.41        0.00           176.55 
0  45  -47.41        0.00           3.45 
5  45  -12.03        0.06           18.27 
10  45  -6.34        0.23           14.99 
15  45  -3.34        0.46           9.22 
20  45  -1.30        0.74           1.12 
25  45  0.32        1.08           -8.63 
30  45  1.48        1.41           -19.45 
35  45  2.45        1.76           -28.92 
40  45  2.85        1.93           -36.06 
45  45  2.22        1.67           -40.56 
50  45  0.07        1.02           -40.10 
55  45  -4.50        0.35           -26.44 
60  45  -8.18        0.15           30.96 
65  45  -3.85        0.41           75.03 
70  45  -3.02        0.50           65.64 
75  45  -3.68        0.43           46.60 
80  45  -3.45        0.45           6.80 
85  45  -0.83        0.83           -20.11 
90  45  0.35        1.08           -27.12 
95  45  -0.84        0.82           -20.08 
100  45  -3.46        0.45           6.90 
105  45  -3.68        0.43           46.79 
110  45  -3.02        0.50           65.89 
115  45  -3.86        0.41           75.39 
120  45  -8.28        0.15           31.32 
125  45  -4.57        0.35           -26.73 
130  45  0.03        1.01           -40.35 
135  45  2.19        1.66           -40.77 
140  45  2.81        1.91           -36.24 
145  45  2.40        1.74           -29.07 
150  45  1.43        1.39           -19.58 
155  45  0.25        1.06           -8.70 
160  45  -1.39        0.73           1.12 
165  45  -3.44        0.45           9.31 
170  45  -6.49        0.22           15.20 
175  45  -12.32        0.06           18.79 
180  45  -47.41        0.00           176.55 
0  50  -47.41        0.00           3.45 
5  50  -12.03        0.06           18.27 
10  50  -6.34        0.23           14.99 
15  50  -3.34        0.46           9.22 
20  50  -1.30        0.74           1.12 
25  50  0.32        1.08           -8.63 
30  50  1.48        1.41           -19.45 
35  50  2.45        1.76           -28.92 
40  50  2.85        1.93           -36.06 
45  50  2.22        1.67           -40.56 
50  50  0.07        1.02           -40.10 
55  50  -4.50        0.35           -26.44 
60  50  -8.18        0.15           30.96 
65  50  -3.85        0.41           75.03 
70  50  -3.02        0.50           65.64 
75  50  -3.68        0.43           46.60 
80  50  -3.45        0.45           6.80 
85  50  -0.83        0.83           -20.11 
90  50  0.35        1.08           -27.12 
95  50  -0.84        0.82           -20.08 
100  50  -3.46        0.45           6.90 
105  50  -3.68        0.43           46.79 
110  50  -3.02        0.50           65.89 
115  50  -3.86        0.41           75.39 
120  50  -8.28        0.15           31.32 
125  50  -4.57        0.35           -26.73 
130  50  0.03        1.01           -40.35 
135  50  2.19        1.66           -40.77 
140  50  2.81        1.91           -36.24 
145  50  2.40        1.74           -29.07 
150  50  1.43        1.39           -19.58 
155  50  0.25        1.06           -8.70 
160  50  -1.39        0.73           1.12 
165  50  -3.44        0.45           9.31 
170  50  -6.49        0.22           15.20 
175  50  -12.32        0.06           18.79 
180  50  -47.41        0.00           176.55 
0  55  -47.41        0.00           3.45 
5  55  -12.03        0.06           18.27 
10  55  -6.34        0.23           14.99 
15  55  -3.34        0.46           9.22 
20  55  -1.30        0.74           1.12 
25  55  0.32        1.08           -8.63 
30  55  1.48        1.41           -19.45 
35  55  2.45        1.76           -28.92 
40  55  2.85        1.93           -36.06 
45  55  2.22        1.67           -40.56 
50  55  0.07        1.02           -40.10 
55  55  -4.50        0.35           -26.44 
60  55  -8.18        0.15           30.96 
65  55  -3.85        0.41           75.03 
70  55  -3.02        0.50           65.64 
75  55  -3.68        0.43           46.60 
80  55  -3.45        0.45           6.80 
85  55  -0.83        0.83           -20.11 
90  55  0.35        1.08           -27.12 
95  55  -0.84        0.82           -20.08 
100  55  -3.46        0.45           6.90 
105  55  -3.68        0.43           46.79 
110  55  -3.02        0.50           65.89 
115  55  -3.86        0.41           75.39 
120  55  -8.28        0.15           31.32 
125  55  -4.57        0.35           -26.73 
130  55  0.03        1.01           -40.35 
135  55  2.19        1.66           -40.77 
140  55  2.81        1.91           -36.24 
145  55  2.40        1.74           -29.07 
150  55  1.43        1.39           -19.58 
155  55  0.25        1.06           -8.70 
160  55  -1.39        0.73           1.12 
165  55  -3.44        0.45           9.31 
170  55  -6.49        0.22           15.20 
175  55  -12.32        0.06           18.79 
180  55  -47.41        0.00           176.55 
0  60  -47.41        0.00           3.45 
5  60  -12.03        0.06           18.27 
10  60  -6.34        0.23           14.99 
15  60  -3.34        0.46           9.22 
20  60  -1.30        0.74           1.12 
25  60  0.32        1.08           -8.63 
30  60  1.48        1.41           -19.45 
35  60  2.45        1.76           -28.92 
40  60  2.85        1.93           -36.06 
45  60  2.22        1.67           -40.56 
50  60  0.07        1.02           -40.10 
55  60  -4.50        0.35           -26.44 
60  60  -8.18        0.15           30.96 
65  60  -3.85        0.41           75.03 
70  60  -3.02        0.50           65.64 
75  60  -3.68        0.43           46.60 
80  60  -3.45        0.45           6.80 
85  60  -0.83        0.83           -20.11 
90  60  0.35        1.08           -27.12 
95  60  -0.84        0.82           -20.08 
100  60  -3.46        0.45           6.90 
105  60  -3.68        0.43           46.79 
110  60  -3.02        0.50           65.89 
115  60  -3.86        0.41           75.39 
120  60  -8.28        0.15           31.32 
125  60  -4.57        0.35           -26.73 
130  60  0.03        1.01           -40.35 
135  60  2.19        1.66           -40.77 
140  60  2.81        1.91           -36.24 
145  60  2.40        1.74           -29.07 
150  60  1.43        1.39           -19.58 
155  60  0.25        1.06           -8.70 
160  60  -1.39        0.73           1.12 
165  60  -3.44        0.45           9.31 
170  60  -6.49        0.22           15.20 
175  60  -12.32        0.06           18.79 
180  60  -47.41        0.00           176.55 
0  65  -47.41        0.00           3.45 
5  65  -12.03        0.06           18.27 
10  65  -6.34        0.23           14.99 
15  65  -3.34        0.46           9.22 
20  65  -1.30        0.74           1.12 
25  65  0.32        1.08           -8.63 
30  65  1.48        1.41           -19.45 
35  65  2.45        1.76           -28.92 
40  65  2.85        1.93           -36.06 
45  65  2.22        1.67           -40.56 
50  65  0.07        1.02           -40.10 
55  65  -4.50        0.35           -26.44 
60  65  -8.18        0.15           30.96 
65  65  -3.85        0.41           75.03 
70  65  -3.02        0.50           65.64 
75  65  -3.68        0.43           46.60 
80  65  -3.45        0.45           6.80 
85  65  -0.83        0.83           -20.11 
90  65  0.35        1.08           -27.12 
95  65  -0.84        0.82           -20.08 
100  65  -3.46        0.45           6.90 
105  65  -3.68        0.43           46.79 
110  65  -3.02        0.50           65.89 
115  65  -3.86        0.41           75.39 
120  65  -8.28        0.15           31.32 
125  65  -4.57        0.35           -26.73 
130  65  0.03        1.01           -40.35 
135  65  2.19        1.66           -40.77 
140  65  2.81        1.91           -36.24 
145  65  2.40        1.74           -29.07 
150  65  1.43        1.39           -19.58 
155  65  0.25        1.06           -8.70 
160  65  -1.39        0.73           1.12 
165  65  -3.44        0.45           9.31 
170  65  -6.49        0.22           15.20 
175  65  -12.32        0.06           18.79 
180  65  -47.41        0.00           176.55 
0  70  -47.41        0.00           3.45 
5  70  -12.03        0.06           18.27 
10  70  -6.34        0.23           14.99 
15  70  -3.34        0.46           9.22 
20  70  -1.30        0.74           1.12 
25  70  0.32        1.08           -8.63 
30  70  1.48        1.41           -19.45 
35  70  2.45        1.76           -28.92 
40  70  2.85        1.93           -36.06 
45  70  2.22        1.67           -40.56 
50  70  0.07        1.02           -40.10 
55  70  -4.50        0.35           -26.44 
60  70  -8.18        0.15           30.96 
65  70  -3.85        0.41           75.03 
70  70  -3.02        0.50           65.64 
75  70  -3.68        0.43           46.60 
80  70  -3.45        0.45           6.80 
85  70  -0.83        0.83           -20.11 
90  70  0.35        1.08           -27.12 
95  70  -0.84        0.82           -20.08 
100  70  -3.46        0.45           6.90 
105  70  -3.68        0.43           46.79 
110  70  -3.02        0.50           65.89 
115  70  -3.86        0.41           75.39 
120  70  -8.28        0.15           31.32 
125  70  -4.57        0.35           -26.73 
130  70  0.03        1.01           -40.35 
135  70  2.19        1.66           -40.77 
140  70  2.81        1.91           -36.24 
145  70  2.40        1.74           -29.07 
150  70  1.43        1.39           -19.58 
155  70  0.25        1.06           -8.70 
160  70  -1.39        0.73           1.12 
165  70  -3.44        0.45           9.31 
170  70  -6.49        0.22           15.20 
175  70  -12.32        0.06           18.79 
180  70  -47.41        0.00           176.55 
0  75  -47.41        0.00           3.45 
5  75  -12.03        0.06           18.27 
10  75  -6.34        0.23           14.99 
15  75  -3.34        0.46           9.22 
20  75  -1.30        0.74           1.12 
25  75  0.32        1.08           -8.63 
30  75  1.48        1.41           -19.45 
35  75  2.45        1.76           -28.92 
40  75  2.85        1.93           -36.06 
45  75  2.22        1.67           -40.56 
50  75  0.07        1.02           -40.10 
55  75  -4.50        0.35           -26.44 
60  75  -8.18        0.15           30.96 
65  75  -3.85        0.41           75.03 
70  75  -3.02        0.50           65.64 
75  75  -3.68        0.43           46.60 
80  75  -3.45        0.45           6.80 
85  75  -0.83        0.83           -20.11 
90  75  0.35        1.08           -27.12 
95  75  -0.84        0.82           -20.08 
100  75  -3.46        0.45           6.90 
105  75  -3.68        0.43           46.79 
110  75  -3.02        0.50           65.89 
115  75  -3.86        0.41           75.39 
120  75  -8.28        0.15           31.32 
125  75  -4.57        0.35           -26.73 
130  75  0.03        1.01           -40.35 
135  75  2.19        1.66           -40.77 
140  75  2.81        1.91           -36.24 
145  75  2.40        1.74           -29.07 
150  75  1.43        1.39           -19.58 
155  75  0.25        1.06           -8.70 
160  75  -1.39        0.73           1.12 
165  75  -3.44        0.45           9.31 
170  75  -6.49        0.22           15.20 
175  75  -12.32        0.06           18.79 
180  75  -47.41        0.00           176.55 
0  80  -47.41        0.00           3.45 
5  80  -12.03        0.06           18.27 
10  80  -6.34        0.23           14.99 
15  80  -3.34        0.46           9.22 
20  80  -1.30        0.74           1.12 
25  80  0.32        1.08           -8.63 
30  80  1.48        1.41           -19.45 
35  80  2.45        1.76           -28.92 
40  80  2.85        1.93           -36.06 
45  80  2.22        1.67           -40.56 
50  80  0.07        1.02           -40.10 
55  80  -4.50        0.35           -26.44 
60  80  -8.18        0.15           30.96 
65  80  -3.85        0.41           75.03 
70  80  -3.02        0.50           65.64 
75  80  -3.68        0.43           46.60 
80  80  -3.45        0.45           6.80 
85  80  -0.83        0.83           -20.11 
90  80  0.35        1.08           -27.12 
95  80  -0.84        0.82           -20.08 
100  80  -3.46        0.45           6.90 
105  80  -3.68        0.43           46.79 
110  80  -3.02        0.50           65.89 
115  80  -3.86        0.41           75.39 
120  80  -8.28        0.15           31.32 
125  80  -4.57        0.35           -26.73 
130  80  0.03        1.01           -40.35 
135  80  2.19        1.66           -40.77 
140  80  2.81        1.91           -36.24 
145  80  2.40        1.74           -29.07 
150  80  1.43        1.39           -19.58 
155  80  0.25        1.06           -8.70 
160  80  -1.39        0.73           1.12 
165  80  -3.44        0.45           9.31 
170  80  -6.49        0.22           15.20 
175  80  -12.32        0.06           18.79 
180  80  -47.41        0.00           176.55 
0  85  -47.41        0.00           3.45 
5  85  -12.03        0.06           18.27 
10  85  -6.34        0.23           14.99 
15  85  -3.34        0.46           9.22 
20  85  -1.30        0.74           1.12 
25  85  0.32        1.08           -8.63 
30  85  1.48        1.41           -19.45 
35  85  2.45        1.76           -28.92 
40  85  2.85        1.93           -36.06 
45  85  2.22        1.67           -40.56 
50  85  0.07        1.02           -40.10 
55  85  -4.50        0.35           -26.44 
60  85  -8.18        0.15           30.96 
65  85  -3.85        0.41           75.03 
70  85  -3.02        0.50           65.64 
75  85  -3.68        0.43           46.60 
80  85  -3.45        0.45           6.80 
85  85  -0.83        0.83           -20.11 
90  85  0.35        1.08           -27.12 
95  85  -0.84        0.82           -20.08 
100  85  -3.46        0.45           6.90 
105  85  -3.68        0.43           46.79 
110  85  -3.02        0.50           65.89 
115  85  -3.86        0.41           75.39 
120  85  -8.28        0.15           31.32 
125  85  -4.57        0.35           -26.73 
130  85  0.03        1.01           -40.35 
135  85  2.19        1.66           -40.77 
140  85  2.81        1.91           -36.24 
145  85  2.40        1.74           -29.07 
150  85  1.43        1.39           -19.58 
155  85  0.25        1.06           -8.70 
160  85  -1.39        0.73           1.12 
165  85  -3.44        0.45           9.31 
170  85  -6.49        0.22           15.20 
175  85  -12.32        0.06           18.79 
180  85  -47.41        0.00           176.55 
0  90  -47.41        0.00           3.45 
5  90  -12.03        0.06           18.27 
10  90  -6.34        0.23           14.99 
15  90  -3.34        0.46           9.22 
20  90  -1.30        0.74           1.12 
25  90  0.32        1.08           -8.63 
30  90  1.48        1.41           -19.45 
35  90  2.45        1.76           -28.92 
40  90  2.85        1.93           -36.06 
45  90  2.22        1.67           -40.56 
50  90  0.07        1.02           -40.10 
55  90  -4.50        0.35           -26.44 
60  90  -8.18        0.15           30.96 
65  90  -3.85        0.41           75.03 
70  90  -3.02        0.50           65.64 
75  90  -3.68        0.43           46.60 
80  90  -3.45        0.45           6.80 
85  90  -0.83        0.83           -20.11 
90  90  0.35        1.08           -27.12 
95  90  -0.84        0.82           -20.08 
100  90  -3.46        0.45           6.90 
105  90  -3.68        0.43           46.79 
110  90  -3.02        0.50           65.89 
115  90  -3.86        0.41           75.39 
120  90  -8.28        0.15           31.32 
125  90  -4.57        0.35           -26.73 
130  90  0.03        1.01           -40.35 
135  90  2.19        1.66           -40.77 
140  90  2.81        1.91           -36.24 
145  90  2.40        1.74           -29.07 
150  90  1.43        1.39           -19.58 
155  90  0.25        1.06           -8.70 
160  90  -1.39        0.73           1.12 
165  90  -3.44        0.45           9.31 
170  90  -6.49        0.22           15.20 
175  90  -12.32        0.06           18.79 
180  90  -47.41        0.00           176.55 
0  95  -47.41        0.00           3.45 
5  95  -12.03        0.06           18.27 
10  95  -6.34        0.23           14.99 
15  95  -3.34        0.46           9.22 
20  95  -1.30        0.74           1.12 
25  95  0.32        1.08           -8.63 
30  95  1.48        1.41           -19.45 
35  95  2.45        1.76           -28.92 
40  95  2.85        1.93           -36.06 
45  95  2.22        1.67           -40.56 
50  95  0.07        1.02           -40.10 
55  95  -4.50        0.35           -26.44 
60  95  -8.18        0.15           30.96 
65  95  -3.85        0.41           75.03 
70  95  -3.02        0.50           65.64 
75  95  -3.68        0.43           46.60 
80  95  -3.45        0.45           6.80 
85  95  -0.83        0.83           -20.11 
90  95  0.35        1.08           -27.12 
95  95  -0.84        0.82           -20.08 
100  95  -3.46        0.45           6.90 
105  95  -3.68        0.43           46.79 
110  95  -3.02        0.50           65.89 
115  95  -3.86        0.41           75.39 
120  95  -8.28        0.15           31.32 
125  95  -4.57        0.35           -26.73 
130  95  0.03        1.01           -40.35 
135  95  2.19        1.66           -40.77 
140  95  2.81        1.91           -36.24 
145  95  2.40        1.74           -29.07 
150  95  1.43        1.39           -19.58 
155  95  0.25        1.06           -8.70 
160  95  -1.39        0.73           1.12 
165  95  -3.44        0.45           9.31 
170  95  -6.49        0.22           15.20 
175  95  -12.32        0.06           18.79 
180  95  -47.41        0.00           176.55 
0  100  -47.41        0.00           3.45 
5  100  -12.03        0.06           18.27 
10  100  -6.34        0.23           14.99 
15  100  -3.34        0.46           9.22 
20  100  -1.30        0.74           1.12 
25  100  0.32        1.08           -8.63 
30  100  1.48        1.41           -19.45 
35  100  2.45        1.76           -28.92 
40  100  2.85        1.93           -36.06 
45  100  2.22        1.67           -40.56 
50  100  0.07        1.02           -40.10 
55  100  -4.50        0.35           -26.44 
60  100  -8.18        0.15           30.96 
65  100  -3.85        0.41           75.03 
70  100  -3.02        0.50           65.64 
75  100  -3.68        0.43           46.60 
80  100  -3.45        0.45           6.80 
85  100  -0.83        0.83           -20.11 
90  100  0.35        1.08           -27.12 
95  100  -0.84        0.82           -20.08 
100  100  -3.46        0.45           6.90 
105  100  -3.68        0.43           46.79 
110  100  -3.02        0.50           65.89 
115  100  -3.86        0.41           75.39 
120  100  -8.28        0.15           31.32 
125  100  -4.57        0.35           -26.73 
130  100  0.03        1.01           -40.35 
