freq : 600.00 MHz
SWR : 4.34
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
90  20  -7.80        0.17           132.03 
95  20  -7.06        0.20           134.29 
100  20  -5.23        0.30           139.11 
105  20  -3.05        0.50           143.88 
110  20  -1.05        0.79           147.78 
115  20  0.55        1.14           150.95 
120  20  1.67        1.47           153.72 
125  20  2.35        1.72           156.34 
130  20  2.62        1.83           158.94 
135  20  2.51        1.78           161.63 
140  20  2.05        1.60           164.41 
145  20  1.27        1.34           167.29 
150  20  0.16        1.04           170.20 
155  20  -1.29        0.74           173.00 
160  20  -3.16        0.48           175.61 
165  20  -5.63        0.27           177.90 
170  20  -9.13        0.12           179.70 
175  20  -15.12        0.03           179.14 
180  20  -56.10        0.00           171.49 
0  25  -56.10        0.00           8.51 
5  25  -15.28        0.03           179.28 
10  25  -9.21        0.12           179.61 
15  25  -5.68        0.27           177.83 
20  25  -3.20        0.48           175.55 
25  25  -1.32        0.74           172.94 
30  25  0.14        1.03           170.14 
35  25  1.25        1.33           167.24 
40  25  2.03        1.60           164.37 
45  25  2.49        1.77           161.59 
50  25  2.60        1.82           158.91 
55  25  2.34        1.71           156.31 
60  25  1.66        1.47           153.70 
65  25  0.53        1.13           150.94 
70  25  -1.06        0.78           147.78 
75  25  -3.06        0.49           143.87 
80  25  -5.24        0.30           139.10 
85  25  -7.07        0.20           134.28 
90  25  -7.80        0.17           132.03 
95  25  -7.06        0.20           134.29 
100  25  -5.23        0.30           139.11 
105  25  -3.05        0.50           143.88 
110  25  -1.05        0.79           147.78 
115  25  0.55        1.14           150.95 
120  25  1.67        1.47           153.72 
125  25  2.35        1.72           156.34 
130  25  2.62        1.83           158.94 
135  25  2.51        1.78           161.63 
140  25  2.05        1.60           164.41 
145  25  1.27        1.34           167.29 
150  25  0.16        1.04           170.20 
155  25  -1.29        0.74           173.00 
160  25  -3.16        0.48           175.61 
165  25  -5.63        0.27           177.90 
170  25  -9.13        0.12           179.70 
175  25  -15.12        0.03           179.14 
180  25  -56.10        0.00           171.49 
0  30  -56.10        0.00           8.51 
5  30  -15.28        0.03           179.28 
10  30  -9.21        0.12           179.61 
15  30  -5.68        0.27           177.83 
20  30  -3.20        0.48           175.55 
25  30  -1.32        0.74           172.94 
30  30  0.14        1.03           170.14 
35  30  1.25        1.33           167.24 
40  30  2.03        1.60           164.37 
45  30  2.49        1.77           161.59 
50  30  2.60        1.82           158.91 
55  30  2.34        1.71           156.31 
60  30  1.66        1.47           153.70 
65  30  0.53        1.13           150.94 
70  30  -1.06        0.78           147.78 
75  30  -3.06        0.49           143.87 
80  30  -5.24        0.30           139.10 
85  30  -7.07        0.20           134.28 
90  30  -7.80        0.17           132.03 
95  30  -7.06        0.20           134.29 
100  30  -5.23        0.30           139.11 
105  30  -3.05        0.50           143.88 
110  30  -1.05        0.79           147.78 
115  30  0.55        1.14           150.95 
120  30  1.67        1.47           153.72 
125  30  2.35        1.72           156.34 
130  30  2.62        1.83           158.94 
135  30  2.51        1.78           161.63 
140  30  2.05        1.60           164.41 
145  30  1.27        1.34           167.29 
150  30  0.16        1.04           170.20 
155  30  -1.29        0.74           173.00 
160  30  -3.16        0.48           175.61 
165  30  -5.63        0.27           177.90 
170  30  -9.13        0.12           179.70 
175  30  -15.12        0.03           179.14 
180  30  -56.10        0.00           171.49 
0  35  -56.10        0.00           8.51 
5  35  -15.28        0.03           179.28 
10  35  -9.21        0.12           179.61 
15  35  -5.68        0.27           177.83 
20  35  -3.20        0.48           175.55 
25  35  -1.32        0.74           172.94 
30  35  0.14        1.03           170.14 
35  35  1.25        1.33           167.24 
40  35  2.03        1.60           164.37 
45  35  2.49        1.77           161.59 
50  35  2.60        1.82           158.91 
55  35  2.34        1.71           156.31 
60  35  1.66        1.47           153.70 
65  35  0.53        1.13           150.94 
70  35  -1.06        0.78           147.78 
75  35  -3.06        0.49           143.87 
80  35  -5.24        0.30           139.10 
85  35  -7.07        0.20           134.28 
90  35  -7.80        0.17           132.03 
95  35  -7.06        0.20           134.29 
100  35  -5.23        0.30           139.11 
105  35  -3.05        0.50           143.88 
110  35  -1.05        0.79           147.78 
115  35  0.55        1.14           150.95 
120  35  1.67        1.47           153.72 
125  35  2.35        1.72           156.34 
130  35  2.62        1.83           158.94 
135  35  2.51        1.78           161.63 
140  35  2.05        1.60           164.41 
145  35  1.27        1.34           167.29 
150  35  0.16        1.04           170.20 
155  35  -1.29        0.74           173.00 
160  35  -3.16        0.48           175.61 
165  35  -5.63        0.27           177.90 
170  35  -9.13        0.12           179.70 
175  35  -15.12        0.03           179.14 
180  35  -56.10        0.00           171.49 
0  40  -56.10        0.00           8.51 
5  40  -15.28        0.03           179.28 
10  40  -9.21        0.12           179.61 
15  40  -5.68        0.27           177.83 
20  40  -3.20        0.48           175.55 
25  40  -1.32        0.74           172.94 
30  40  0.14        1.03           170.14 
35  40  1.25        1.33           167.24 
40  40  2.03        1.60           164.37 
45  40  2.49        1.77           161.59 
50  40  2.60        1.82           158.91 
55  40  2.34        1.71           156.31 
60  40  1.66        1.47           153.70 
65  40  0.53        1.13           150.94 
70  40  -1.06        0.78           147.78 
75  40  -3.06        0.49           143.87 
80  40  -5.24        0.30           139.10 
85  40  -7.07        0.20           134.28 
90  40  -7.80        0.17           132.03 
95  40  -7.06        0.20           134.29 
100  40  -5.23        0.30           139.11 
105  40  -3.05        0.50           143.88 
110  40  -1.05        0.79           147.78 
115  40  0.55        1.14           150.95 
120  40  1.67        1.47           153.72 
125  40  2.35        1.72           156.34 
130  40  2.62        1.83           158.94 
135  40  2.51        1.78           161.63 
140  40  2.05        1.60           164.41 
145  40  1.27        1.34           167.29 
150  40  0.16        1.04           170.20 
155  40  -1.29        0.74           173.00 
160  40  -3.16        0.48           175.61 
165  40  -5.63        0.27           177.90 
170  40  -9.13        0.12           179.70 
175  40  -15.12        0.03           179.14 
180  40  -56.10        0.00           171.49 
0  45  -56.10        0.00           8.51 
5  45  -15.28        0.03           179.28 
10  45  -9.21        0.12           179.61 
15  45  -5.68        0.27           177.83 
20  45  -3.20        0.48           175.55 
25  45  -1.32        0.74           172.94 
30  45  0.14        1.03           170.14 
35  45  1.25        1.33           167.24 
40  45  2.03        1.60           164.37 
45  45  2.49        1.77           161.59 
50  45  2.60        1.82           158.91 
55  45  2.34        1.71           156.31 
60  45  1.66        1.47           153.70 
65  45  0.53        1.13           150.94 
70  45  -1.06        0.78           147.78 
75  45  -3.06        0.49           143.87 
80  45  -5.24        0.30           139.10 
85  45  -7.07        0.20           134.28 
90  45  -7.80        0.17           132.03 
95  45  -7.06        0.20           134.29 
100  45  -5.23        0.30           139.11 
105  45  -3.05        0.50           143.88 
110  45  -1.05        0.79           147.78 
115  45  0.55        1.14           150.95 
120  45  1.67        1.47           153.72 
125  45  2.35        1.72           156.34 
130  45  2.62        1.83           158.94 
135  45  2.51        1.78           161.63 
140  45  2.05        1.60           164.41 
145  45  1.27        1.34           167.29 
150  45  0.16        1.04           170.20 
155  45  -1.29        0.74           173.00 
160  45  -3.16        0.48           175.61 
165  45  -5.63        0.27           177.90 
170  45  -9.13        0.12           179.70 
175  45  -15.12        0.03           179.14 
180  45  -56.10        0.00           171.49 
0  50  -56.10        0.00           8.51 
5  50  -15.28        0.03           179.28 
10  50  -9.21        0.12           179.61 
15  50  -5.68        0.27           177.83 
20  50  -3.20        0.48           175.55 
25  50  -1.32        0.74           172.94 
30  50  0.14        1.03           170.14 
35  50  1.25        1.33           167.24 
40  50  2.03        1.60           164.37 
45  50  2.49        1.77           161.59 
50  50  2.60        1.82           158.91 
55  50  2.34        1.71           156.31 
60  50  1.66        1.47           153.70 
65  50  0.53        1.13           150.94 
70  50  -1.06        0.78           147.78 
75  50  -3.06        0.49           143.87 
80  50  -5.24        0.30           139.10 
85  50  -7.07        0.20           134.28 
90  50  -7.80        0.17           132.03 
95  50  -7.06        0.20           134.29 
100  50  -5.23        0.30           139.11 
105  50  -3.05        0.50           143.88 
110  50  -1.05        0.79           147.78 
115  50  0.55        1.14           150.95 
120  50  1.67        1.47           153.72 
125  50  2.35        1.72           156.34 
130  50  2.62        1.83           158.94 
135  50  2.51        1.78           161.63 
140  50  2.05        1.60           164.41 
145  50  1.27        1.34           167.29 
150  50  0.16        1.04           170.20 
155  50  -1.29        0.74           173.00 
160  50  -3.16        0.48           175.61 
165  50  -5.63        0.27           177.90 
170  50  -9.13        0.12           179.70 
175  50  -15.12        0.03           179.14 
180  50  -56.10        0.00           171.49 
0  55  -56.10        0.00           8.51 
5  55  -15.28        0.03           179.28 
10  55  -9.21        0.12           179.61 
15  55  -5.68        0.27           177.83 
20  55  -3.20        0.48           175.55 
25  55  -1.32        0.74           172.94 
30  55  0.14        1.03           170.14 
35  55  1.25        1.33           167.24 
40  55  2.03        1.60           164.37 
45  55  2.49        1.77           161.59 
50  55  2.60        1.82           158.91 
55  55  2.34        1.71           156.31 
60  55  1.66        1.47           153.70 
65  55  0.53        1.13           150.94 
70  55  -1.06        0.78           147.78 
75  55  -3.06        0.49           143.87 
80  55  -5.24        0.30           139.10 
85  55  -7.07        0.20           134.28 
90  55  -7.80        0.17           132.03 
95  55  -7.06        0.20           134.29 
100  55  -5.23        0.30           139.11 
105  55  -3.05        0.50           143.88 
110  55  -1.05        0.79           147.78 
115  55  0.55        1.14           150.95 
120  55  1.67        1.47           153.72 
125  55  2.35        1.72           156.34 
130  55  2.62        1.83           158.94 
135  55  2.51        1.78           161.63 
140  55  2.05        1.60           164.41 
145  55  1.27        1.34           167.29 
150  55  0.16        1.04           170.20 
155  55  -1.29        0.74           173.00 
160  55  -3.16        0.48           175.61 
165  55  -5.63        0.27           177.90 
170  55  -9.13        0.12           179.70 
175  55  -15.12        0.03           179.14 
180  55  -56.10        0.00           171.49 
0  60  -56.10        0.00           8.51 
5  60  -15.28        0.03           179.28 
10  60  -9.21        0.12           179.61 
15  60  -5.68        0.27           177.83 
20  60  -3.20        0.48           175.55 
25  60  -1.32        0.74           172.94 
30  60  0.14        1.03           170.14 
35  60  1.25        1.33           167.24 
40  60  2.03        1.60           164.37 
45  60  2.49        1.77           161.59 
50  60  2.60        1.82           158.91 
55  60  2.34        1.71           156.31 
60  60  1.66        1.47           153.70 
65  60  0.53        1.13           150.94 
70  60  -1.06        0.78           147.78 
75  60  -3.06        0.49           143.87 
80  60  -5.24        0.30           139.10 
85  60  -7.07        0.20           134.28 
90  60  -7.80        0.17           132.03 
95  60  -7.06        0.20           134.29 
100  60  -5.23        0.30           139.11 
105  60  -3.05        0.50           143.88 
110  60  -1.05        0.79           147.78 
115  60  0.55        1.14           150.95 
120  60  1.67        1.47           153.72 
125  60  2.35        1.72           156.34 
130  60  2.62        1.83           158.94 
135  60  2.51        1.78           161.63 
140  60  2.05        1.60           164.41 
145  60  1.27        1.34           167.29 
150  60  0.16        1.04           170.20 
155  60  -1.29        0.74           173.00 
160  60  -3.16        0.48           175.61 
165  60  -5.63        0.27           177.90 
170  60  -9.13        0.12           179.70 
175  60  -15.12        0.03           179.14 
180  60  -56.10        0.00           171.49 
0  65  -56.10        0.00           8.51 
5  65  -15.28        0.03           179.28 
10  65  -9.21        0.12           179.61 
15  65  -5.68        0.27           177.83 
20  65  -3.20        0.48           175.55 
25  65  -1.32        0.74           172.94 
30  65  0.14        1.03           170.14 
35  65  1.25        1.33           167.24 
40  65  2.03        1.60           164.37 
45  65  2.49        1.77           161.59 
50  65  2.60        1.82           158.91 
55  65  2.34        1.71           156.31 
60  65  1.66        1.47           153.70 
65  65  0.53        1.13           150.94 
70  65  -1.06        0.78           147.78 
75  65  -3.06        0.49           143.87 
80  65  -5.24        0.30           139.10 
85  65  -7.07        0.20           134.28 
90  65  -7.80        0.17           132.03 
95  65  -7.06        0.20           134.29 
100  65  -5.23        0.30           139.11 
105  65  -3.05        0.50           143.88 
110  65  -1.05        0.79           147.78 
115  65  0.55        1.14           150.95 
120  65  1.67        1.47           153.72 
125  65  2.35        1.72           156.34 
130  65  2.62        1.83           158.94 
135  65  2.51        1.78           161.63 
140  65  2.05        1.60           164.41 
145  65  1.27        1.34           167.29 
150  65  0.16        1.04           170.20 
155  65  -1.29        0.74           173.00 
160  65  -3.16        0.48           175.61 
165  65  -5.63        0.27           177.90 
170  65  -9.13        0.12           179.70 
175  65  -15.12        0.03           179.14 
180  65  -56.10        0.00           171.49 
0  70  -56.10        0.00           8.51 
5  70  -15.28        0.03           179.28 
10  70  -9.21        0.12           179.61 
15  70  -5.68        0.27           177.83 
20  70  -3.20        0.48           175.55 
25  70  -1.32        0.74           172.94 
30  70  0.14        1.03           170.14 
35  70  1.25        1.33           167.24 
40  70  2.03        1.60           164.37 
45  70  2.49        1.77           161.59 
50  70  2.60        1.82           158.91 
55  70  2.34        1.71           156.31 
60  70  1.66        1.47           153.70 
65  70  0.53        1.13           150.94 
70  70  -1.06        0.78           147.78 
75  70  -3.06        0.49           143.87 
80  70  -5.24        0.30           139.10 
85  70  -7.07        0.20           134.28 
90  70  -7.80        0.17           132.03 
95  70  -7.06        0.20           134.29 
100  70  -5.23        0.30           139.11 
105  70  -3.05        0.50           143.88 
110  70  -1.05        0.79           147.78 
115  70  0.55        1.14           150.95 
120  70  1.67        1.47           153.72 
125  70  2.35        1.72           156.34 
130  70  2.62        1.83           158.94 
135  70  2.51        1.78           161.63 
140  70  2.05        1.60           164.41 
145  70  1.27        1.34           167.29 
150  70  0.16        1.04           170.20 
155  70  -1.29        0.74           173.00 
160  70  -3.16        0.48           175.61 
165  70  -5.63        0.27           177.90 
170  70  -9.13        0.12           179.70 
175  70  -15.12        0.03           179.14 
180  70  -56.10        0.00           171.49 
0  75  -56.10        0.00           8.51 
5  75  -15.28        0.03           179.28 
10  75  -9.21        0.12           179.61 
15  75  -5.68        0.27           177.83 
20  75  -3.20        0.48           175.55 
25  75  -1.32        0.74           172.94 
30  75  0.14        1.03           170.14 
35  75  1.25        1.33           167.24 
40  75  2.03        1.60           164.37 
45  75  2.49        1.77           161.59 
50  75  2.60        1.82           158.91 
55  75  2.34        1.71           156.31 
60  75  1.66        1.47           153.70 
65  75  0.53        1.13           150.94 
70  75  -1.06        0.78           147.78 
75  75  -3.06        0.49           143.87 
80  75  -5.24        0.30           139.10 
85  75  -7.07        0.20           134.28 
90  75  -7.80        0.17           132.03 
95  75  -7.06        0.20           134.29 
100  75  -5.23        0.30           139.11 
105  75  -3.05        0.50           143.88 
110  75  -1.05        0.79           147.78 
115  75  0.55        1.14           150.95 
120  75  1.67        1.47           153.72 
125  75  2.35        1.72           156.34 
130  75  2.62        1.83           158.94 
135  75  2.51        1.78           161.63 
140  75  2.05        1.60           164.41 
145  75  1.27        1.34           167.29 
150  75  0.16        1.04           170.20 
155  75  -1.29        0.74           173.00 
160  75  -3.16        0.48           175.61 
165  75  -5.63        0.27           177.90 
170  75  -9.13        0.12           179.70 
175  75  -15.12        0.03           179.14 
180  75  -56.10        0.00           171.49 
0  80  -56.10        0.00           8.51 
5  80  -15.28        0.03           179.28 
10  80  -9.21        0.12           179.61 
15  80  -5.68        0.27           177.83 
20  80  -3.20        0.48           175.55 
25  80  -1.32        0.74           172.94 
30  80  0.14        1.03           170.14 
35  80  1.25        1.33           167.24 
40  80  2.03        1.60           164.37 
45  80  2.49        1.77           161.59 
50  80  2.60        1.82           158.91 
55  80  2.34        1.71           156.31 
60  80  1.66        1.47           153.70 
65  80  0.53        1.13           150.94 
70  80  -1.06        0.78           147.78 
75  80  -3.06        0.49           143.87 
80  80  -5.24        0.30           139.10 
85  80  -7.07        0.20           134.28 
90  80  -7.80        0.17           132.03 
95  80  -7.06        0.20           134.29 
100  80  -5.23        0.30           139.11 
105  80  -3.05        0.50           143.88 
110  80  -1.05        0.79           147.78 
115  80  0.55        1.14           150.95 
120  80  1.67        1.47           153.72 
125  80  2.35        1.72           156.34 
130  80  2.62        1.83           158.94 
135  80  2.51        1.78           161.63 
140  80  2.05        1.60           164.41 
145  80  1.27        1.34           167.29 
150  80  0.16        1.04           170.20 
155  80  -1.29        0.74           173.00 
160  80  -3.16        0.48           175.61 
165  80  -5.63        0.27           177.90 
170  80  -9.13        0.12           179.70 
175  80  -15.12        0.03           179.14 
180  80  -56.10        0.00           171.49 
0  85  -56.10        0.00           8.51 
5  85  -15.28        0.03           179.28 
10  85  -9.21        0.12           179.61 
15  85  -5.68        0.27           177.83 
20  85  -3.20        0.48           175.55 
25  85  -1.32        0.74           172.94 
30  85  0.14        1.03           170.14 
35  85  1.25        1.33           167.24 
40  85  2.03        1.60           164.37 
45  85  2.49        1.77           161.59 
50  85  2.60        1.82           158.91 
55  85  2.34        1.71           156.31 
60  85  1.66        1.47           153.70 
65  85  0.53        1.13           150.94 
70  85  -1.06        0.78           147.78 
75  85  -3.06        0.49           143.87 
80  85  -5.24        0.30           139.10 
85  85  -7.07        0.20           134.28 
90  85  -7.80        0.17           132.03 
95  85  -7.06        0.20           134.29 
100  85  -5.23        0.30           139.11 
105  85  -3.05        0.50           143.88 
110  85  -1.05        0.79           147.78 
115  85  0.55        1.14           150.95 
120  85  1.67        1.47           153.72 
125  85  2.35        1.72           156.34 
130  85  2.62        1.83           158.94 
135  85  2.51        1.78           161.63 
140  85  2.05        1.60           164.41 
145  85  1.27        1.34           167.29 
150  85  0.16        1.04           170.20 
155  85  -1.29        0.74           173.00 
160  85  -3.16        0.48           175.61 
165  85  -5.63        0.27           177.90 
170  85  -9.13        0.12           179.70 
175  85  -15.12        0.03           179.14 
180  85  -56.10        0.00           171.49 
0  90  -56.10        0.00           8.51 
5  90  -15.28        0.03           179.28 
10  90  -9.21        0.12           179.61 
15  90  -5.68        0.27           177.83 
20  90  -3.20        0.48           175.55 
25  90  -1.32        0.74           172.94 
30  90  0.14        1.03           170.14 
35  90  1.25        1.33           167.24 
40  90  2.03        1.60           164.37 
45  90  2.49        1.77           161.59 
50  90  2.60        1.82           158.91 
55  90  2.34        1.71           156.31 
60  90  1.66        1.47           153.70 
65  90  0.53        1.13           150.94 
70  90  -1.06        0.78           147.78 
75  90  -3.06        0.49           143.87 
80  90  -5.24        0.30           139.10 
85  90  -7.07        0.20           134.28 
90  90  -7.80        0.17           132.03 
95  90  -7.06        0.20           134.29 
100  90  -5.23        0.30           139.11 
105  90  -3.05        0.50           143.88 
110  90  -1.05        0.79           147.78 
115  90  0.55        1.14           150.95 
120  90  1.67        1.47           153.72 
125  90  2.35        1.72           156.34 
130  90  2.62        1.83           158.94 
135  90  2.51        1.78           161.63 
140  90  2.05        1.60           164.41 
145  90  1.27        1.34           167.29 
150  90  0.16        1.04           170.20 
155  90  -1.29        0.74           173.00 
160  90  -3.16        0.48           175.61 
165  90  -5.63        0.27           177.90 
170  90  -9.13        0.12           179.70 
175  90  -15.12        0.03           179.14 
180  90  -56.10        0.00           171.49 
0  95  -56.10        0.00           8.51 
5  95  -15.28        0.03           179.28 
10  95  -9.21        0.12           179.61 
15  95  -5.68        0.27           177.83 
20  95  -3.20        0.48           175.55 
25  95  -1.32        0.74           172.94 
30  95  0.14        1.03           170.14 
35  95  1.25        1.33           167.24 
40  95  2.03        1.60           164.37 
45  95  2.49        1.77           161.59 
50  95  2.60        1.82           158.91 
55  95  2.34        1.71           156.31 
60  95  1.66        1.47           153.70 
65  95  0.53        1.13           150.94 
70  95  -1.06        0.78           147.78 
75  95  -3.06        0.49           143.87 
80  95  -5.24        0.30           139.10 
85  95  -7.07        0.20           134.28 
90  95  -7.80        0.17           132.03 
95  95  -7.06        0.20           134.29 
100  95  -5.23        0.30           139.11 
105  95  -3.05        0.50           143.88 
110  95  -1.05        0.79           147.78 
115  95  0.55        1.14           150.95 
120  95  1.67        1.47           153.72 
125  95  2.35        1.72           156.34 
130  95  2.62        1.83           158.94 
135  95  2.51        1.78           161.63 
140  95  2.05        1.60           164.41 
145  95  1.27        1.34           167.29 
150  95  0.16        1.04           170.20 
155  95  -1.29        0.74           173.00 
160  95  -3.16        0.48           175.61 
165  95  -5.63        0.27           177.90 
170  95  -9.13        0.12           179.70 
175  95  -15.12        0.03           179.14 
180  95  -56.10        0.00           171.49 
0  100  -56.10        0.00           8.51 
5  100  -15.28        0.03           179.28 
10  100  -9.21        0.12           179.61 
15  100  -5.68        0.27           177.83 
20  100  -3.20        0.48           175.55 
25  100  -1.32        0.74           172.94 
30  100  0.14        1.03           170.14 
35  100  1.25        1.33           167.24 
40  100  2.03        1.60           164.37 
45  100  2.49        1.77           161.59 
50  100  2.60        1.82           158.91 
55  100  2.34        1.71           156.31 
60  100  1.66        1.47           153.70 
65  100  0.53        1.13           150.94 
70  100  -1.06        0.78           147.78 
75  100  -3.06        0.49           143.87 
80  100  -5.24        0.30           139.10 
85  100  -7.07        0.20           134.28 
90  100  -7.80        0.17           132.03 
95  100  -7.06        0.20           134.29 
100  100  -5.23        0.30           139.11 
105  100  -3.05        0.50           143.88 
110  100  -1.05        0.79           147.78 
115  100  0.55        1.14           150.95 
120  100  1.67        1.47           153.72 
125  100  2.35        1.72           156.34 
130  100  2.62        1.83           158.94 
135  100  2.51        1.78           161.63 
140  100  2.05        1.60           164.41 
145  100  1.27        1.34           167.29 
150  100  0.16        1.04           170.20 
155  100  -1.29        0.74           173.00 
160  100  -3.16        0.48           175.61 
165  100  -5.63        0.27           177.90 
170  100  -9.13        0.12           179.70 
175  100  -15.12        0.03           179.14 
180  100  -56.10        0.00           171.49 
0  105  -56.10        0.00           8.51 
5  105  -15.28        0.03           179.28 
10  105  -9.21        0.12           179.61 
15  105  -5.68        0.27           177.83 
20  105  -3.20        0.48           175.55 
25  105  -1.32        0.74           172.94 
30  105  0.14        1.03           170.14 
35  105  1.25        1.33           167.24 
40  105  2.03        1.60           164.37 
45  105  2.49        1.77           161.59 
50  105  2.60        1.82           158.91 
55  105  2.34        1.71           156.31 
60  105  1.66        1.47           153.70 
65  105  0.53        1.13           150.94 
