freq : 800.00 MHz
SWR : 6.00
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
150  25  0.95        1.24           118.52 
155  25  0.27        1.06           124.30 
160  25  -1.73        0.67           125.40 
165  25  -5.00        0.32           123.55 
170  25  -8.99        0.13           123.15 
175  25  -14.98        0.03           124.97 
180  25  -44.95        0.00           175.53 
0  30  -44.95        0.00           4.47 
5  30  -15.25        0.03           121.75 
10  30  -9.12        0.12           121.56 
15  30  -5.09        0.31           122.57 
20  30  -1.79        0.66           124.77 
25  30  0.23        1.05           123.82 
30  30  0.91        1.23           118.07 
35  30  1.43        1.39           111.87 
40  30  1.55        1.43           103.52 
45  30  1.52        1.42           94.33 
50  30  1.35        1.36           84.28 
55  30  1.09        1.29           75.87 
60  30  0.61        1.15           70.53 
65  30  -0.23        0.95           69.89 
70  30  -1.40        0.72           76.03 
75  30  -2.41        0.57           89.92 
80  30  -2.54        0.56           107.06 
85  30  -2.04        0.63           119.31 
90  30  -1.75        0.67           123.43 
95  30  -2.03        0.63           119.40 
100  30  -2.54        0.56           107.25 
105  30  -2.42        0.57           90.17 
110  30  -1.42        0.72           76.31 
115  30  -0.25        0.94           70.18 
120  30  0.60        1.15           70.84 
125  30  1.08        1.28           76.22 
130  30  1.35        1.36           84.67 
135  30  1.53        1.42           94.73 
140  30  1.57        1.44           103.94 
145  30  1.46        1.40           112.30 
150  30  0.95        1.24           118.52 
155  30  0.27        1.06           124.30 
160  30  -1.73        0.67           125.40 
165  30  -5.00        0.32           123.55 
170  30  -8.99        0.13           123.15 
175  30  -14.98        0.03           124.97 
180  30  -44.95        0.00           175.53 
0  35  -44.95        0.00           4.47 
5  35  -15.25        0.03           121.75 
10  35  -9.12        0.12           121.56 
15  35  -5.09        0.31           122.57 
20  35  -1.79        0.66           124.77 
25  35  0.23        1.05           123.82 
30  35  0.91        1.23           118.07 
35  35  1.43        1.39           111.87 
40  35  1.55        1.43           103.52 
45  35  1.52        1.42           94.33 
50  35  1.35        1.36           84.28 
55  35  1.09        1.29           75.87 
60  35  0.61        1.15           70.53 
65  35  -0.23        0.95           69.89 
70  35  -1.40        0.72           76.03 
75  35  -2.41        0.57           89.92 
80  35  -2.54        0.56           107.06 
85  35  -2.04        0.63           119.31 
90  35  -1.75        0.67           123.43 
95  35  -2.03        0.63           119.40 
100  35  -2.54        0.56           107.25 
105  35  -2.42        0.57           90.17 
110  35  -1.42        0.72           76.31 
115  35  -0.25        0.94           70.18 
120  35  0.60        1.15           70.84 
125  35  1.08        1.28           76.22 
130  35  1.35        1.36           84.67 
135  35  1.53        1.42           94.73 
140  35  1.57        1.44           103.94 
145  35  1.46        1.40           112.30 
150  35  0.95        1.24           118.52 
155  35  0.27        1.06           124.30 
160  35  -1.73        0.67           125.40 
165  35  -5.00        0.32           123.55 
170  35  -8.99        0.13           123.15 
175  35  -14.98        0.03           124.97 
180  35  -44.95        0.00           175.53 
0  40  -44.95        0.00           4.47 
5  40  -15.25        0.03           121.75 
10  40  -9.12        0.12           121.56 
15  40  -5.09        0.31           122.57 
20  40  -1.79        0.66           124.77 
25  40  0.23        1.05           123.82 
30  40  0.91        1.23           118.07 
35  40  1.43        1.39           111.87 
40  40  1.55        1.43           103.52 
45  40  1.52        1.42           94.33 
50  40  1.35        1.36           84.28 
55  40  1.09        1.29           75.87 
60  40  0.61        1.15           70.53 
65  40  -0.23        0.95           69.89 
70  40  -1.40        0.72           76.03 
75  40  -2.41        0.57           89.92 
80  40  -2.54        0.56           107.06 
85  40  -2.04        0.63           119.31 
90  40  -1.75        0.67           123.43 
95  40  -2.03        0.63           119.40 
100  40  -2.54        0.56           107.25 
105  40  -2.42        0.57           90.17 
110  40  -1.42        0.72           76.31 
115  40  -0.25        0.94           70.18 
120  40  0.60        1.15           70.84 
125  40  1.08        1.28           76.22 
130  40  1.35        1.36           84.67 
135  40  1.53        1.42           94.73 
140  40  1.57        1.44           103.94 
145  40  1.46        1.40           112.30 
150  40  0.95        1.24           118.52 
155  40  0.27        1.06           124.30 
160  40  -1.73        0.67           125.40 
165  40  -5.00        0.32           123.55 
170  40  -8.99        0.13           123.15 
175  40  -14.98        0.03           124.97 
180  40  -44.95        0.00           175.53 
0  45  -44.95        0.00           4.47 
5  45  -15.25        0.03           121.75 
10  45  -9.12        0.12           121.56 
15  45  -5.09        0.31           122.57 
20  45  -1.79        0.66           124.77 
25  45  0.23        1.05           123.82 
30  45  0.91        1.23           118.07 
35  45  1.43        1.39           111.87 
40  45  1.55        1.43           103.52 
45  45  1.52        1.42           94.33 
50  45  1.35        1.36           84.28 
55  45  1.09        1.29           75.87 
60  45  0.61        1.15           70.53 
65  45  -0.23        0.95           69.89 
70  45  -1.40        0.72           76.03 
75  45  -2.41        0.57           89.92 
80  45  -2.54        0.56           107.06 
85  45  -2.04        0.63           119.31 
90  45  -1.75        0.67           123.43 
95  45  -2.03        0.63           119.40 
100  45  -2.54        0.56           107.25 
105  45  -2.42        0.57           90.17 
110  45  -1.42        0.72           76.31 
115  45  -0.25        0.94           70.18 
120  45  0.60        1.15           70.84 
125  45  1.08        1.28           76.22 
130  45  1.35        1.36           84.67 
135  45  1.53        1.42           94.73 
140  45  1.57        1.44           103.94 
145  45  1.46        1.40           112.30 
150  45  0.95        1.24           118.52 
155  45  0.27        1.06           124.30 
160  45  -1.73        0.67           125.40 
165  45  -5.00        0.32           123.55 
170  45  -8.99        0.13           123.15 
175  45  -14.98        0.03           124.97 
180  45  -44.95        0.00           175.53 
0  50  -44.95        0.00           4.47 
5  50  -15.25        0.03           121.75 
10  50  -9.12        0.12           121.56 
15  50  -5.09        0.31           122.57 
20  50  -1.79        0.66           124.77 
25  50  0.23        1.05           123.82 
30  50  0.91        1.23           118.07 
35  50  1.43        1.39           111.87 
40  50  1.55        1.43           103.52 
45  50  1.52        1.42           94.33 
50  50  1.35        1.36           84.28 
55  50  1.09        1.29           75.87 
60  50  0.61        1.15           70.53 
65  50  -0.23        0.95           69.89 
70  50  -1.40        0.72           76.03 
75  50  -2.41        0.57           89.92 
80  50  -2.54        0.56           107.06 
85  50  -2.04        0.63           119.31 
90  50  -1.75        0.67           123.43 
95  50  -2.03        0.63           119.40 
100  50  -2.54        0.56           107.25 
105  50  -2.42        0.57           90.17 
110  50  -1.42        0.72           76.31 
115  50  -0.25        0.94           70.18 
120  50  0.60        1.15           70.84 
125  50  1.08        1.28           76.22 
130  50  1.35        1.36           84.67 
135  50  1.53        1.42           94.73 
140  50  1.57        1.44           103.94 
145  50  1.46        1.40           112.30 
150  50  0.95        1.24           118.52 
155  50  0.27        1.06           124.30 
160  50  -1.73        0.67           125.40 
165  50  -5.00        0.32           123.55 
170  50  -8.99        0.13           123.15 
175  50  -14.98        0.03           124.97 
180  50  -44.95        0.00           175.53 
0  55  -44.95        0.00           4.47 
5  55  -15.25        0.03           121.75 
10  55  -9.12        0.12           121.56 
15  55  -5.09        0.31           122.57 
20  55  -1.79        0.66           124.77 
25  55  0.23        1.05           123.82 
30  55  0.91        1.23           118.07 
35  55  1.43        1.39           111.87 
40  55  1.55        1.43           103.52 
45  55  1.52        1.42           94.33 
50  55  1.35        1.36           84.28 
55  55  1.09        1.29           75.87 
60  55  0.61        1.15           70.53 
65  55  -0.23        0.95           69.89 
70  55  -1.40        0.72           76.03 
75  55  -2.41        0.57           89.92 
80  55  -2.54        0.56           107.06 
85  55  -2.04        0.63           119.31 
90  55  -1.75        0.67           123.43 
95  55  -2.03        0.63           119.40 
100  55  -2.54        0.56           107.25 
105  55  -2.42        0.57           90.17 
110  55  -1.42        0.72           76.31 
115  55  -0.25        0.94           70.18 
120  55  0.60        1.15           70.84 
125  55  1.08        1.28           76.22 
130  55  1.35        1.36           84.67 
135  55  1.53        1.42           94.73 
140  55  1.57        1.44           103.94 
145  55  1.46        1.40           112.30 
150  55  0.95        1.24           118.52 
155  55  0.27        1.06           124.30 
160  55  -1.73        0.67           125.40 
165  55  -5.00        0.32           123.55 
170  55  -8.99        0.13           123.15 
175  55  -14.98        0.03           124.97 
180  55  -44.95        0.00           175.53 
0  60  -44.95        0.00           4.47 
5  60  -15.25        0.03           121.75 
10  60  -9.12        0.12           121.56 
15  60  -5.09        0.31           122.57 
20  60  -1.79        0.66           124.77 
25  60  0.23        1.05           123.82 
30  60  0.91        1.23           118.07 
35  60  1.43        1.39           111.87 
40  60  1.55        1.43           103.52 
45  60  1.52        1.42           94.33 
50  60  1.35        1.36           84.28 
55  60  1.09        1.29           75.87 
60  60  0.61        1.15           70.53 
65  60  -0.23        0.95           69.89 
70  60  -1.40        0.72           76.03 
75  60  -2.41        0.57           89.92 
80  60  -2.54        0.56           107.06 
85  60  -2.04        0.63           119.31 
90  60  -1.75        0.67           123.43 
95  60  -2.03        0.63           119.40 
100  60  -2.54        0.56           107.25 
105  60  -2.42        0.57           90.17 
110  60  -1.42        0.72           76.31 
115  60  -0.25        0.94           70.18 
120  60  0.60        1.15           70.84 
125  60  1.08        1.28           76.22 
130  60  1.35        1.36           84.67 
135  60  1.53        1.42           94.73 
140  60  1.57        1.44           103.94 
145  60  1.46        1.40           112.30 
150  60  0.95        1.24           118.52 
155  60  0.27        1.06           124.30 
160  60  -1.73        0.67           125.40 
165  60  -5.00        0.32           123.55 
170  60  -8.99        0.13           123.15 
175  60  -14.98        0.03           124.97 
180  60  -44.95        0.00           175.53 
0  65  -44.95        0.00           4.47 
5  65  -15.25        0.03           121.75 
10  65  -9.12        0.12           121.56 
15  65  -5.09        0.31           122.57 
20  65  -1.79        0.66           124.77 
25  65  0.23        1.05           123.82 
30  65  0.91        1.23           118.07 
35  65  1.43        1.39           111.87 
40  65  1.55        1.43           103.52 
45  65  1.52        1.42           94.33 
50  65  1.35        1.36           84.28 
55  65  1.09        1.29           75.87 
60  65  0.61        1.15           70.53 
65  65  -0.23        0.95           69.89 
70  65  -1.40        0.72           76.03 
75  65  -2.41        0.57           89.92 
80  65  -2.54        0.56           107.06 
85  65  -2.04        0.63           119.31 
90  65  -1.75        0.67           123.43 
95  65  -2.03        0.63           119.40 
100  65  -2.54        0.56           107.25 
105  65  -2.42        0.57           90.17 
110  65  -1.42        0.72           76.31 
115  65  -0.25        0.94           70.18 
120  65  0.60        1.15           70.84 
125  65  1.08        1.28           76.22 
130  65  1.35        1.36           84.67 
135  65  1.53        1.42           94.73 
140  65  1.57        1.44           103.94 
145  65  1.46        1.40           112.30 
150  65  0.95        1.24           118.52 
155  65  0.27        1.06           124.30 
160  65  -1.73        0.67           125.40 
165  65  -5.00        0.32           123.55 
170  65  -8.99        0.13           123.15 
175  65  -14.98        0.03           124.97 
180  65  -44.95        0.00           175.53 
0  70  -44.95        0.00           4.47 
5  70  -15.25        0.03           121.75 
10  70  -9.12        0.12           121.56 
15  70  -5.09        0.31           122.57 
20  70  -1.79        0.66           124.77 
25  70  0.23        1.05           123.82 
30  70  0.91        1.23           118.07 
35  70  1.43        1.39           111.87 
40  70  1.55        1.43           103.52 
45  70  1.52        1.42           94.33 
50  70  1.35        1.36           84.28 
55  70  1.09        1.29           75.87 
60  70  0.61        1.15           70.53 
65  70  -0.23        0.95           69.89 
70  70  -1.40        0.72           76.03 
75  70  -2.41        0.57           89.92 
80  70  -2.54        0.56           107.06 
85  70  -2.04        0.63           119.31 
90  70  -1.75        0.67           123.43 
95  70  -2.03        0.63           119.40 
100  70  -2.54        0.56           107.25 
105  70  -2.42        0.57           90.17 
110  70  -1.42        0.72           76.31 
115  70  -0.25        0.94           70.18 
120  70  0.60        1.15           70.84 
125  70  1.08        1.28           76.22 
130  70  1.35        1.36           84.67 
135  70  1.53        1.42           94.73 
140  70  1.57        1.44           103.94 
145  70  1.46        1.40           112.30 
150  70  0.95        1.24           118.52 
155  70  0.27        1.06           124.30 
160  70  -1.73        0.67           125.40 
165  70  -5.00        0.32           123.55 
170  70  -8.99        0.13           123.15 
175  70  -14.98        0.03           124.97 
180  70  -44.95        0.00           175.53 
0  75  -44.95        0.00           4.47 
5  75  -15.25        0.03           121.75 
10  75  -9.12        0.12           121.56 
15  75  -5.09        0.31           122.57 
20  75  -1.79        0.66           124.77 
25  75  0.23        1.05           123.82 
30  75  0.91        1.23           118.07 
35  75  1.43        1.39           111.87 
40  75  1.55        1.43           103.52 
45  75  1.52        1.42           94.33 
50  75  1.35        1.36           84.28 
55  75  1.09        1.29           75.87 
60  75  0.61        1.15           70.53 
65  75  -0.23        0.95           69.89 
70  75  -1.40        0.72           76.03 
75  75  -2.41        0.57           89.92 
80  75  -2.54        0.56           107.06 
85  75  -2.04        0.63           119.31 
90  75  -1.75        0.67           123.43 
95  75  -2.03        0.63           119.40 
100  75  -2.54        0.56           107.25 
105  75  -2.42        0.57           90.17 
110  75  -1.42        0.72           76.31 
115  75  -0.25        0.94           70.18 
120  75  0.60        1.15           70.84 
125  75  1.08        1.28           76.22 
130  75  1.35        1.36           84.67 
135  75  1.53        1.42           94.73 
140  75  1.57        1.44           103.94 
145  75  1.46        1.40           112.30 
150  75  0.95        1.24           118.52 
155  75  0.27        1.06           124.30 
160  75  -1.73        0.67           125.40 
165  75  -5.00        0.32           123.55 
170  75  -8.99        0.13           123.15 
175  75  -14.98        0.03           124.97 
180  75  -44.95        0.00           175.53 
0  80  -44.95        0.00           4.47 
5  80  -15.25        0.03           121.75 
10  80  -9.12        0.12           121.56 
15  80  -5.09        0.31           122.57 
20  80  -1.79        0.66           124.77 
25  80  0.23        1.05           123.82 
30  80  0.91        1.23           118.07 
35  80  1.43        1.39           111.87 
40  80  1.55        1.43           103.52 
45  80  1.52        1.42           94.33 
50  80  1.35        1.36           84.28 
55  80  1.09        1.29           75.87 
60  80  0.61        1.15           70.53 
65  80  -0.23        0.95           69.89 
70  80  -1.40        0.72           76.03 
75  80  -2.41        0.57           89.92 
80  80  -2.54        0.56           107.06 
85  80  -2.04        0.63           119.31 
90  80  -1.75        0.67           123.43 
95  80  -2.03        0.63           119.40 
100  80  -2.54        0.56           107.25 
105  80  -2.42        0.57           90.17 
110  80  -1.42        0.72           76.31 
115  80  -0.25        0.94           70.18 
120  80  0.60        1.15           70.84 
125  80  1.08        1.28           76.22 
130  80  1.35        1.36           84.67 
135  80  1.53        1.42           94.73 
140  80  1.57        1.44           103.94 
145  80  1.46        1.40           112.30 
150  80  0.95        1.24           118.52 
155  80  0.27        1.06           124.30 
160  80  -1.73        0.67           125.40 
165  80  -5.00        0.32           123.55 
170  80  -8.99        0.13           123.15 
175  80  -14.98        0.03           124.97 
180  80  -44.95        0.00           175.53 
0  85  -44.95        0.00           4.47 
5  85  -15.25        0.03           121.75 
10  85  -9.12        0.12           121.56 
15  85  -5.09        0.31           122.57 
20  85  -1.79        0.66           124.77 
25  85  0.23        1.05           123.82 
30  85  0.91        1.23           118.07 
35  85  1.43        1.39           111.87 
40  85  1.55        1.43           103.52 
45  85  1.52        1.42           94.33 
50  85  1.35        1.36           84.28 
55  85  1.09        1.29           75.87 
60  85  0.61        1.15           70.53 
65  85  -0.23        0.95           69.89 
70  85  -1.40        0.72           76.03 
75  85  -2.41        0.57           89.92 
80  85  -2.54        0.56           107.06 
85  85  -2.04        0.63           119.31 
90  85  -1.75        0.67           123.43 
95  85  -2.03        0.63           119.40 
100  85  -2.54        0.56           107.25 
105  85  -2.42        0.57           90.17 
110  85  -1.42        0.72           76.31 
115  85  -0.25        0.94           70.18 
120  85  0.60        1.15           70.84 
125  85  1.08        1.28           76.22 
130  85  1.35        1.36           84.67 
135  85  1.53        1.42           94.73 
140  85  1.57        1.44           103.94 
145  85  1.46        1.40           112.30 
150  85  0.95        1.24           118.52 
155  85  0.27        1.06           124.30 
160  85  -1.73        0.67           125.40 
165  85  -5.00        0.32           123.55 
170  85  -8.99        0.13           123.15 
175  85  -14.98        0.03           124.97 
180  85  -44.95        0.00           175.53 
0  90  -44.95        0.00           4.47 
5  90  -15.25        0.03           121.75 
10  90  -9.12        0.12           121.56 
15  90  -5.09        0.31           122.57 
20  90  -1.79        0.66           124.77 
25  90  0.23        1.05           123.82 
30  90  0.91        1.23           118.07 
35  90  1.43        1.39           111.87 
40  90  1.55        1.43           103.52 
45  90  1.52        1.42           94.33 
50  90  1.35        1.36           84.28 
55  90  1.09        1.29           75.87 
60  90  0.61        1.15           70.53 
65  90  -0.23        0.95           69.89 
70  90  -1.40        0.72           76.03 
75  90  -2.41        0.57           89.92 
80  90  -2.54        0.56           107.06 
85  90  -2.04        0.63           119.31 
90  90  -1.75        0.67           123.43 
95  90  -2.03        0.63           119.40 
100  90  -2.54        0.56           107.25 
105  90  -2.42        0.57           90.17 
110  90  -1.42        0.72           76.31 
115  90  -0.25        0.94           70.18 
120  90  0.60        1.15           70.84 
125  90  1.08        1.28           76.22 
130  90  1.35        1.36           84.67 
135  90  1.53        1.42           94.73 
140  90  1.57        1.44           103.94 
145  90  1.46        1.40           112.30 
150  90  0.95        1.24           118.52 
155  90  0.27        1.06           124.30 
160  90  -1.73        0.67           125.40 
165  90  -5.00        0.32           123.55 
170  90  -8.99        0.13           123.15 
175  90  -14.98        0.03           124.97 
180  90  -44.95        0.00           175.53 
0  95  -44.95        0.00           4.47 
5  95  -15.25        0.03           121.75 
10  95  -9.12        0.12           121.56 
15  95  -5.09        0.31           122.57 
20  95  -1.79        0.66           124.77 
25  95  0.23        1.05           123.82 
30  95  0.91        1.23           118.07 
35  95  1.43        1.39           111.87 
40  95  1.55        1.43           103.52 
45  95  1.52        1.42           94.33 
50  95  1.35        1.36           84.28 
55  95  1.09        1.29           75.87 
60  95  0.61        1.15           70.53 
65  95  -0.23        0.95           69.89 
70  95  -1.40        0.72           76.03 
75  95  -2.41        0.57           89.92 
80  95  -2.54        0.56           107.06 
85  95  -2.04        0.63           119.31 
90  95  -1.75        0.67           123.43 
95  95  -2.03        0.63           119.40 
100  95  -2.54        0.56           107.25 
105  95  -2.42        0.57           90.17 
110  95  -1.42        0.72           76.31 
115  95  -0.25        0.94           70.18 
120  95  0.60        1.15           70.84 
125  95  1.08        1.28           76.22 
130  95  1.35        1.36           84.67 
135  95  1.53        1.42           94.73 
140  95  1.57        1.44           103.94 
145  95  1.46        1.40           112.30 
150  95  0.95        1.24           118.52 
155  95  0.27        1.06           124.30 
160  95  -1.73        0.67           125.40 
165  95  -5.00        0.32           123.55 
170  95  -8.99        0.13           123.15 
175  95  -14.98        0.03           124.97 
180  95  -44.95        0.00           175.53 
0  100  -44.95        0.00           4.47 
5  100  -15.25        0.03           121.75 
10  100  -9.12        0.12           121.56 
15  100  -5.09        0.31           122.57 
20  100  -1.79        0.66           124.77 
25  100  0.23        1.05           123.82 
30  100  0.91        1.23           118.07 
35  100  1.43        1.39           111.87 
40  100  1.55        1.43           103.52 
45  100  1.52        1.42           94.33 
50  100  1.35        1.36           84.28 
55  100  1.09        1.29           75.87 
60  100  0.61        1.15           70.53 
65  100  -0.23        0.95           69.89 
70  100  -1.40        0.72           76.03 
75  100  -2.41        0.57           89.92 
80  100  -2.54        0.56           107.06 
85  100  -2.04        0.63           119.31 
90  100  -1.75        0.67           123.43 
95  100  -2.03        0.63           119.40 
100  100  -2.54        0.56           107.25 
105  100  -2.42        0.57           90.17 
110  100  -1.42        0.72           76.31 
115  100  -0.25        0.94           70.18 
120  100  0.60        1.15           70.84 
125  100  1.08        1.28           76.22 
130  100  1.35        1.36           84.67 
135  100  1.53        1.42           94.73 
140  100  1.57        1.44           103.94 
145  100  1.46        1.40           112.30 
150  100  0.95        1.24           118.52 
155  100  0.27        1.06           124.30 
160  100  -1.73        0.67           125.40 
165  100  -5.00        0.32           123.55 
170  100  -8.99        0.13           123.15 
175  100  -14.98        0.03           124.97 
180  100  -44.95        0.00           175.53 
0  105  -44.95        0.00           4.47 
5  105  -15.25        0.03           121.75 
10  105  -9.12        0.12           121.56 
15  105  -5.09        0.31           122.57 
20  105  -1.79        0.66           124.77 
25  105  0.23        1.05           123.82 
30  105  0.91        1.23           118.07 
35  105  1.43        1.39           111.87 
40  105  1.55        1.43           103.52 
45  105  1.52        1.42           94.33 
50  105  1.35        1.36           84.28 
55  105  1.09        1.29           75.87 
60  105  0.61        1.15           70.53 
65  105  -0.23        0.95           69.89 
