freq : 216.66 MHz
SWR : 2.42
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
110  5  1.18        1.31           -37.53 
115  5  0.71        1.18           -37.14 
120  5  0.13        1.03           -36.68 
125  5  -0.56        0.88           -36.14 
130  5  -1.37        0.73           -35.55 
135  5  -2.30        0.59           -34.91 
140  5  -3.36        0.46           -34.26 
145  5  -4.58        0.35           -33.58 
150  5  -5.98        0.25           -32.91 
155  5  -7.64        0.17           -32.27 
160  5  -9.65        0.11           -31.69 
165  5  -12.22        0.06           -31.20 
170  5  -15.79        0.03           -30.84 
175  5  -21.85        0.01           -30.65 
180  5  -74.17        0.00           178.93 
0  10  -74.17        0.00           -1.07 
5  10  -21.82        0.01           -30.51 
10  10  -15.77        0.03           -30.78 
15  10  -12.20        0.06           -31.16 
20  10  -9.64        0.11           -31.65 
25  10  -7.63        0.17           -32.24 
30  10  -5.98        0.25           -32.89 
35  10  -4.57        0.35           -33.57 
40  10  -3.36        0.46           -34.24 
45  10  -2.30        0.59           -34.90 
50  10  -1.37        0.73           -35.54 
55  10  -0.56        0.88           -36.13 
60  10  0.13        1.03           -36.67 
65  10  0.71        1.18           -37.14 
70  10  1.18        1.31           -37.53 
75  10  1.55        1.43           -37.83 
80  10  1.82        1.52           -38.05 
85  10  1.97        1.57           -38.19 
90  10  2.02        1.59           -38.24 
95  10  1.97        1.57           -38.19 
100  10  1.81        1.52           -38.06 
105  10  1.55        1.43           -37.83 
110  10  1.18        1.31           -37.53 
115  10  0.71        1.18           -37.14 
120  10  0.13        1.03           -36.68 
125  10  -0.56        0.88           -36.14 
130  10  -1.37        0.73           -35.55 
135  10  -2.30        0.59           -34.91 
140  10  -3.36        0.46           -34.26 
145  10  -4.58        0.35           -33.58 
150  10  -5.98        0.25           -32.91 
155  10  -7.64        0.17           -32.27 
160  10  -9.65        0.11           -31.69 
165  10  -12.22        0.06           -31.20 
170  10  -15.79        0.03           -30.84 
175  10  -21.85        0.01           -30.65 
180  10  -74.17        0.00           178.93 
0  15  -74.17        0.00           -1.07 
5  15  -21.82        0.01           -30.51 
10  15  -15.77        0.03           -30.78 
15  15  -12.20        0.06           -31.16 
20  15  -9.64        0.11           -31.65 
25  15  -7.63        0.17           -32.24 
30  15  -5.98        0.25           -32.89 
35  15  -4.57        0.35           -33.57 
40  15  -3.36        0.46           -34.24 
45  15  -2.30        0.59           -34.90 
50  15  -1.37        0.73           -35.54 
55  15  -0.56        0.88           -36.13 
60  15  0.13        1.03           -36.67 
65  15  0.71        1.18           -37.14 
70  15  1.18        1.31           -37.53 
75  15  1.55        1.43           -37.83 
80  15  1.82        1.52           -38.05 
85  15  1.97        1.57           -38.19 
90  15  2.02        1.59           -38.24 
95  15  1.97        1.57           -38.19 
100  15  1.81        1.52           -38.06 
105  15  1.55        1.43           -37.83 
110  15  1.18        1.31           -37.53 
115  15  0.71        1.18           -37.14 
120  15  0.13        1.03           -36.68 
125  15  -0.56        0.88           -36.14 
130  15  -1.37        0.73           -35.55 
135  15  -2.30        0.59           -34.91 
140  15  -3.36        0.46           -34.26 
145  15  -4.58        0.35           -33.58 
150  15  -5.98        0.25           -32.91 
155  15  -7.64        0.17           -32.27 
160  15  -9.65        0.11           -31.69 
165  15  -12.22        0.06           -31.20 
170  15  -15.79        0.03           -30.84 
175  15  -21.85        0.01           -30.65 
180  15  -74.17        0.00           178.93 
0  20  -74.17        0.00           -1.07 
5  20  -21.82        0.01           -30.51 
10  20  -15.77        0.03           -30.78 
15  20  -12.20        0.06           -31.16 
20  20  -9.64        0.11           -31.65 
25  20  -7.63        0.17           -32.24 
30  20  -5.98        0.25           -32.89 
35  20  -4.57        0.35           -33.57 
40  20  -3.36        0.46           -34.24 
45  20  -2.30        0.59           -34.90 
50  20  -1.37        0.73           -35.54 
55  20  -0.56        0.88           -36.13 
60  20  0.13        1.03           -36.67 
65  20  0.71        1.18           -37.14 
70  20  1.18        1.31           -37.53 
75  20  1.55        1.43           -37.83 
80  20  1.82        1.52           -38.05 
85  20  1.97        1.57           -38.19 
90  20  2.02        1.59           -38.24 
95  20  1.97        1.57           -38.19 
100  20  1.81        1.52           -38.06 
105  20  1.55        1.43           -37.83 
110  20  1.18        1.31           -37.53 
115  20  0.71        1.18           -37.14 
120  20  0.13        1.03           -36.68 
125  20  -0.56        0.88           -36.14 
130  20  -1.37        0.73           -35.55 
135  20  -2.30        0.59           -34.91 
140  20  -3.36        0.46           -34.26 
145  20  -4.58        0.35           -33.58 
150  20  -5.98        0.25           -32.91 
155  20  -7.64        0.17           -32.27 
160  20  -9.65        0.11           -31.69 
165  20  -12.22        0.06           -31.20 
170  20  -15.79        0.03           -30.84 
175  20  -21.85        0.01           -30.65 
180  20  -74.17        0.00           178.93 
0  25  -74.17        0.00           -1.07 
5  25  -21.82        0.01           -30.51 
10  25  -15.77        0.03           -30.78 
15  25  -12.20        0.06           -31.16 
20  25  -9.64        0.11           -31.65 
25  25  -7.63        0.17           -32.24 
30  25  -5.98        0.25           -32.89 
35  25  -4.57        0.35           -33.57 
40  25  -3.36        0.46           -34.24 
45  25  -2.30        0.59           -34.90 
50  25  -1.37        0.73           -35.54 
55  25  -0.56        0.88           -36.13 
60  25  0.13        1.03           -36.67 
65  25  0.71        1.18           -37.14 
70  25  1.18        1.31           -37.53 
75  25  1.55        1.43           -37.83 
80  25  1.82        1.52           -38.05 
85  25  1.97        1.57           -38.19 
90  25  2.02        1.59           -38.24 
95  25  1.97        1.57           -38.19 
100  25  1.81        1.52           -38.06 
105  25  1.55        1.43           -37.83 
110  25  1.18        1.31           -37.53 
115  25  0.71        1.18           -37.14 
120  25  0.13        1.03           -36.68 
125  25  -0.56        0.88           -36.14 
130  25  -1.37        0.73           -35.55 
135  25  -2.30        0.59           -34.91 
140  25  -3.36        0.46           -34.26 
145  25  -4.58        0.35           -33.58 
150  25  -5.98        0.25           -32.91 
155  25  -7.64        0.17           -32.27 
160  25  -9.65        0.11           -31.69 
165  25  -12.22        0.06           -31.20 
170  25  -15.79        0.03           -30.84 
175  25  -21.85        0.01           -30.65 
180  25  -74.17        0.00           178.93 
0  30  -74.17        0.00           -1.07 
5  30  -21.82        0.01           -30.51 
10  30  -15.77        0.03           -30.78 
15  30  -12.20        0.06           -31.16 
20  30  -9.64        0.11           -31.65 
25  30  -7.63        0.17           -32.24 
30  30  -5.98        0.25           -32.89 
35  30  -4.57        0.35           -33.57 
40  30  -3.36        0.46           -34.24 
45  30  -2.30        0.59           -34.90 
50  30  -1.37        0.73           -35.54 
55  30  -0.56        0.88           -36.13 
60  30  0.13        1.03           -36.67 
65  30  0.71        1.18           -37.14 
70  30  1.18        1.31           -37.53 
75  30  1.55        1.43           -37.83 
80  30  1.82        1.52           -38.05 
85  30  1.97        1.57           -38.19 
90  30  2.02        1.59           -38.24 
95  30  1.97        1.57           -38.19 
100  30  1.81        1.52           -38.06 
105  30  1.55        1.43           -37.83 
110  30  1.18        1.31           -37.53 
115  30  0.71        1.18           -37.14 
120  30  0.13        1.03           -36.68 
125  30  -0.56        0.88           -36.14 
130  30  -1.37        0.73           -35.55 
135  30  -2.30        0.59           -34.91 
140  30  -3.36        0.46           -34.26 
145  30  -4.58        0.35           -33.58 
150  30  -5.98        0.25           -32.91 
155  30  -7.64        0.17           -32.27 
160  30  -9.65        0.11           -31.69 
165  30  -12.22        0.06           -31.20 
170  30  -15.79        0.03           -30.84 
175  30  -21.85        0.01           -30.65 
180  30  -74.17        0.00           178.93 
0  35  -74.17        0.00           -1.07 
5  35  -21.82        0.01           -30.51 
10  35  -15.77        0.03           -30.78 
15  35  -12.20        0.06           -31.16 
20  35  -9.64        0.11           -31.65 
25  35  -7.63        0.17           -32.24 
30  35  -5.98        0.25           -32.89 
35  35  -4.57        0.35           -33.57 
40  35  -3.36        0.46           -34.24 
45  35  -2.30        0.59           -34.90 
50  35  -1.37        0.73           -35.54 
55  35  -0.56        0.88           -36.13 
60  35  0.13        1.03           -36.67 
65  35  0.71        1.18           -37.14 
70  35  1.18        1.31           -37.53 
75  35  1.55        1.43           -37.83 
80  35  1.82        1.52           -38.05 
85  35  1.97        1.57           -38.19 
90  35  2.02        1.59           -38.24 
95  35  1.97        1.57           -38.19 
100  35  1.81        1.52           -38.06 
105  35  1.55        1.43           -37.83 
110  35  1.18        1.31           -37.53 
115  35  0.71        1.18           -37.14 
120  35  0.13        1.03           -36.68 
125  35  -0.56        0.88           -36.14 
130  35  -1.37        0.73           -35.55 
135  35  -2.30        0.59           -34.91 
140  35  -3.36        0.46           -34.26 
145  35  -4.58        0.35           -33.58 
150  35  -5.98        0.25           -32.91 
155  35  -7.64        0.17           -32.27 
160  35  -9.65        0.11           -31.69 
165  35  -12.22        0.06           -31.20 
170  35  -15.79        0.03           -30.84 
175  35  -21.85        0.01           -30.65 
180  35  -74.17        0.00           178.93 
0  40  -74.17        0.00           -1.07 
5  40  -21.82        0.01           -30.51 
10  40  -15.77        0.03           -30.78 
15  40  -12.20        0.06           -31.16 
20  40  -9.64        0.11           -31.65 
25  40  -7.63        0.17           -32.24 
30  40  -5.98        0.25           -32.89 
35  40  -4.57        0.35           -33.57 
40  40  -3.36        0.46           -34.24 
45  40  -2.30        0.59           -34.90 
50  40  -1.37        0.73           -35.54 
55  40  -0.56        0.88           -36.13 
60  40  0.13        1.03           -36.67 
65  40  0.71        1.18           -37.14 
70  40  1.18        1.31           -37.53 
75  40  1.55        1.43           -37.83 
80  40  1.82        1.52           -38.05 
85  40  1.97        1.57           -38.19 
90  40  2.02        1.59           -38.24 
95  40  1.97        1.57           -38.19 
100  40  1.81        1.52           -38.06 
105  40  1.55        1.43           -37.83 
110  40  1.18        1.31           -37.53 
115  40  0.71        1.18           -37.14 
120  40  0.13        1.03           -36.68 
125  40  -0.56        0.88           -36.14 
130  40  -1.37        0.73           -35.55 
135  40  -2.30        0.59           -34.91 
140  40  -3.36        0.46           -34.26 
145  40  -4.58        0.35           -33.58 
150  40  -5.98        0.25           -32.91 
155  40  -7.64        0.17           -32.27 
160  40  -9.65        0.11           -31.69 
165  40  -12.22        0.06           -31.20 
170  40  -15.79        0.03           -30.84 
175  40  -21.85        0.01           -30.65 
180  40  -74.17        0.00           178.93 
0  45  -74.17        0.00           -1.07 
5  45  -21.82        0.01           -30.51 
10  45  -15.77        0.03           -30.78 
15  45  -12.20        0.06           -31.16 
20  45  -9.64        0.11           -31.65 
25  45  -7.63        0.17           -32.24 
30  45  -5.98        0.25           -32.89 
35  45  -4.57        0.35           -33.57 
40  45  -3.36        0.46           -34.24 
45  45  -2.30        0.59           -34.90 
50  45  -1.37        0.73           -35.54 
55  45  -0.56        0.88           -36.13 
60  45  0.13        1.03           -36.67 
65  45  0.71        1.18           -37.14 
70  45  1.18        1.31           -37.53 
75  45  1.55        1.43           -37.83 
80  45  1.82        1.52           -38.05 
85  45  1.97        1.57           -38.19 
90  45  2.02        1.59           -38.24 
95  45  1.97        1.57           -38.19 
100  45  1.81        1.52           -38.06 
105  45  1.55        1.43           -37.83 
110  45  1.18        1.31           -37.53 
115  45  0.71        1.18           -37.14 
120  45  0.13        1.03           -36.68 
125  45  -0.56        0.88           -36.14 
130  45  -1.37        0.73           -35.55 
135  45  -2.30        0.59           -34.91 
140  45  -3.36        0.46           -34.26 
145  45  -4.58        0.35           -33.58 
150  45  -5.98        0.25           -32.91 
155  45  -7.64        0.17           -32.27 
160  45  -9.65        0.11           -31.69 
165  45  -12.22        0.06           -31.20 
170  45  -15.79        0.03           -30.84 
175  45  -21.85        0.01           -30.65 
180  45  -74.17        0.00           178.93 
0  50  -74.17        0.00           -1.07 
5  50  -21.82        0.01           -30.51 
10  50  -15.77        0.03           -30.78 
15  50  -12.20        0.06           -31.16 
20  50  -9.64        0.11           -31.65 
25  50  -7.63        0.17           -32.24 
30  50  -5.98        0.25           -32.89 
35  50  -4.57        0.35           -33.57 
40  50  -3.36        0.46           -34.24 
45  50  -2.30        0.59           -34.90 
50  50  -1.37        0.73           -35.54 
55  50  -0.56        0.88           -36.13 
60  50  0.13        1.03           -36.67 
65  50  0.71        1.18           -37.14 
70  50  1.18        1.31           -37.53 
75  50  1.55        1.43           -37.83 
80  50  1.82        1.52           -38.05 
85  50  1.97        1.57           -38.19 
90  50  2.02        1.59           -38.24 
95  50  1.97        1.57           -38.19 
100  50  1.81        1.52           -38.06 
105  50  1.55        1.43           -37.83 
110  50  1.18        1.31           -37.53 
115  50  0.71        1.18           -37.14 
120  50  0.13        1.03           -36.68 
125  50  -0.56        0.88           -36.14 
130  50  -1.37        0.73           -35.55 
135  50  -2.30        0.59           -34.91 
140  50  -3.36        0.46           -34.26 
145  50  -4.58        0.35           -33.58 
150  50  -5.98        0.25           -32.91 
155  50  -7.64        0.17           -32.27 
160  50  -9.65        0.11           -31.69 
165  50  -12.22        0.06           -31.20 
170  50  -15.79        0.03           -30.84 
175  50  -21.85        0.01           -30.65 
180  50  -74.17        0.00           178.93 
0  55  -74.17        0.00           -1.07 
5  55  -21.82        0.01           -30.51 
10  55  -15.77        0.03           -30.78 
15  55  -12.20        0.06           -31.16 
20  55  -9.64        0.11           -31.65 
25  55  -7.63        0.17           -32.24 
30  55  -5.98        0.25           -32.89 
35  55  -4.57        0.35           -33.57 
40  55  -3.36        0.46           -34.24 
45  55  -2.30        0.59           -34.90 
50  55  -1.37        0.73           -35.54 
55  55  -0.56        0.88           -36.13 
60  55  0.13        1.03           -36.67 
65  55  0.71        1.18           -37.14 
70  55  1.18        1.31           -37.53 
75  55  1.55        1.43           -37.83 
80  55  1.82        1.52           -38.05 
85  55  1.97        1.57           -38.19 
90  55  2.02        1.59           -38.24 
95  55  1.97        1.57           -38.19 
100  55  1.81        1.52           -38.06 
105  55  1.55        1.43           -37.83 
110  55  1.18        1.31           -37.53 
115  55  0.71        1.18           -37.14 
120  55  0.13        1.03           -36.68 
125  55  -0.56        0.88           -36.14 
130  55  -1.37        0.73           -35.55 
135  55  -2.30        0.59           -34.91 
140  55  -3.36        0.46           -34.26 
145  55  -4.58        0.35           -33.58 
150  55  -5.98        0.25           -32.91 
155  55  -7.64        0.17           -32.27 
160  55  -9.65        0.11           -31.69 
165  55  -12.22        0.06           -31.20 
170  55  -15.79        0.03           -30.84 
175  55  -21.85        0.01           -30.65 
180  55  -74.17        0.00           178.93 
0  60  -74.17        0.00           -1.07 
5  60  -21.82        0.01           -30.51 
10  60  -15.77        0.03           -30.78 
15  60  -12.20        0.06           -31.16 
20  60  -9.64        0.11           -31.65 
25  60  -7.63        0.17           -32.24 
30  60  -5.98        0.25           -32.89 
35  60  -4.57        0.35           -33.57 
40  60  -3.36        0.46           -34.24 
45  60  -2.30        0.59           -34.90 
50  60  -1.37        0.73           -35.54 
55  60  -0.56        0.88           -36.13 
60  60  0.13        1.03           -36.67 
65  60  0.71        1.18           -37.14 
70  60  1.18        1.31           -37.53 
75  60  1.55        1.43           -37.83 
80  60  1.82        1.52           -38.05 
85  60  1.97        1.57           -38.19 
90  60  2.02        1.59           -38.24 
95  60  1.97        1.57           -38.19 
100  60  1.81        1.52           -38.06 
105  60  1.55        1.43           -37.83 
110  60  1.18        1.31           -37.53 
115  60  0.71        1.18           -37.14 
120  60  0.13        1.03           -36.68 
125  60  -0.56        0.88           -36.14 
130  60  -1.37        0.73           -35.55 
135  60  -2.30        0.59           -34.91 
140  60  -3.36        0.46           -34.26 
145  60  -4.58        0.35           -33.58 
150  60  -5.98        0.25           -32.91 
155  60  -7.64        0.17           -32.27 
160  60  -9.65        0.11           -31.69 
165  60  -12.22        0.06           -31.20 
170  60  -15.79        0.03           -30.84 
175  60  -21.85        0.01           -30.65 
180  60  -74.17        0.00           178.93 
0  65  -74.17        0.00           -1.07 
5  65  -21.82        0.01           -30.51 
10  65  -15.77        0.03           -30.78 
15  65  -12.20        0.06           -31.16 
20  65  -9.64        0.11           -31.65 
25  65  -7.63        0.17           -32.24 
30  65  -5.98        0.25           -32.89 
35  65  -4.57        0.35           -33.57 
40  65  -3.36        0.46           -34.24 
45  65  -2.30        0.59           -34.90 
50  65  -1.37        0.73           -35.54 
55  65  -0.56        0.88           -36.13 
60  65  0.13        1.03           -36.67 
65  65  0.71        1.18           -37.14 
70  65  1.18        1.31           -37.53 
75  65  1.55        1.43           -37.83 
80  65  1.82        1.52           -38.05 
85  65  1.97        1.57           -38.19 
90  65  2.02        1.59           -38.24 
95  65  1.97        1.57           -38.19 
100  65  1.81        1.52           -38.06 
105  65  1.55        1.43           -37.83 
110  65  1.18        1.31           -37.53 
115  65  0.71        1.18           -37.14 
120  65  0.13        1.03           -36.68 
125  65  -0.56        0.88           -36.14 
130  65  -1.37        0.73           -35.55 
135  65  -2.30        0.59           -34.91 
140  65  -3.36        0.46           -34.26 
145  65  -4.58        0.35           -33.58 
150  65  -5.98        0.25           -32.91 
155  65  -7.64        0.17           -32.27 
160  65  -9.65        0.11           -31.69 
165  65  -12.22        0.06           -31.20 
170  65  -15.79        0.03           -30.84 
175  65  -21.85        0.01           -30.65 
180  65  -74.17        0.00           178.93 
0  70  -74.17        0.00           -1.07 
5  70  -21.82        0.01           -30.51 
10  70  -15.77        0.03           -30.78 
15  70  -12.20        0.06           -31.16 
20  70  -9.64        0.11           -31.65 
25  70  -7.63        0.17           -32.24 
30  70  -5.98        0.25           -32.89 
35  70  -4.57        0.35           -33.57 
40  70  -3.36        0.46           -34.24 
45  70  -2.30        0.59           -34.90 
50  70  -1.37        0.73           -35.54 
55  70  -0.56        0.88           -36.13 
60  70  0.13        1.03           -36.67 
65  70  0.71        1.18           -37.14 
70  70  1.18        1.31           -37.53 
75  70  1.55        1.43           -37.83 
80  70  1.82        1.52           -38.05 
85  70  1.97        1.57           -38.19 
90  70  2.02        1.59           -38.24 
95  70  1.97        1.57           -38.19 
100  70  1.81        1.52           -38.06 
105  70  1.55        1.43           -37.83 
110  70  1.18        1.31           -37.53 
115  70  0.71        1.18           -37.14 
120  70  0.13        1.03           -36.68 
125  70  -0.56        0.88           -36.14 
130  70  -1.37        0.73           -35.55 
135  70  -2.30        0.59           -34.91 
140  70  -3.36        0.46           -34.26 
145  70  -4.58        0.35           -33.58 
150  70  -5.98        0.25           -32.91 
155  70  -7.64        0.17           -32.27 
160  70  -9.65        0.11           -31.69 
165  70  -12.22        0.06           -31.20 
170  70  -15.79        0.03           -30.84 
175  70  -21.85        0.01           -30.65 
180  70  -74.17        0.00           178.93 
0  75  -74.17        0.00           -1.07 
5  75  -21.82        0.01           -30.51 
10  75  -15.77        0.03           -30.78 
15  75  -12.20        0.06           -31.16 
20  75  -9.64        0.11           -31.65 
25  75  -7.63        0.17           -32.24 
30  75  -5.98        0.25           -32.89 
35  75  -4.57        0.35           -33.57 
40  75  -3.36        0.46           -34.24 
45  75  -2.30        0.59           -34.90 
50  75  -1.37        0.73           -35.54 
55  75  -0.56        0.88           -36.13 
60  75  0.13        1.03           -36.67 
65  75  0.71        1.18           -37.14 
70  75  1.18        1.31           -37.53 
75  75  1.55        1.43           -37.83 
80  75  1.82        1.52           -38.05 
85  75  1.97        1.57           -38.19 
90  75  2.02        1.59           -38.24 
95  75  1.97        1.57           -38.19 
100  75  1.81        1.52           -38.06 
105  75  1.55        1.43           -37.83 
110  75  1.18        1.31           -37.53 
115  75  0.71        1.18           -37.14 
120  75  0.13        1.03           -36.68 
125  75  -0.56        0.88           -36.14 
130  75  -1.37        0.73           -35.55 
135  75  -2.30        0.59           -34.91 
140  75  -3.36        0.46           -34.26 
145  75  -4.58        0.35           -33.58 
150  75  -5.98        0.25           -32.91 
155  75  -7.64        0.17           -32.27 
160  75  -9.65        0.11           -31.69 
165  75  -12.22        0.06           -31.20 
170  75  -15.79        0.03           -30.84 
175  75  -21.85        0.01           -30.65 
180  75  -74.17        0.00           178.93 
0  80  -74.17        0.00           -1.07 
5  80  -21.82        0.01           -30.51 
10  80  -15.77        0.03           -30.78 
15  80  -12.20        0.06           -31.16 
20  80  -9.64        0.11           -31.65 
25  80  -7.63        0.17           -32.24 
30  80  -5.98        0.25           -32.89 
35  80  -4.57        0.35           -33.57 
40  80  -3.36        0.46           -34.24 
45  80  -2.30        0.59           -34.90 
50  80  -1.37        0.73           -35.54 
55  80  -0.56        0.88           -36.13 
60  80  0.13        1.03           -36.67 
65  80  0.71        1.18           -37.14 
70  80  1.18        1.31           -37.53 
75  80  1.55        1.43           -37.83 
80  80  1.82        1.52           -38.05 
85  80  1.97        1.57           -38.19 
90  80  2.02        1.59           -38.24 
95  80  1.97        1.57           -38.19 
100  80  1.81        1.52           -38.06 
105  80  1.55        1.43           -37.83 
110  80  1.18        1.31           -37.53 
115  80  0.71        1.18           -37.14 
120  80  0.13        1.03           -36.68 
125  80  -0.56        0.88           -36.14 
130  80  -1.37        0.73           -35.55 
135  80  -2.30        0.59           -34.91 
140  80  -3.36        0.46           -34.26 
145  80  -4.58        0.35           -33.58 
150  80  -5.98        0.25           -32.91 
155  80  -7.64        0.17           -32.27 
160  80  -9.65        0.11           -31.69 
165  80  -12.22        0.06           -31.20 
170  80  -15.79        0.03           -30.84 
175  80  -21.85        0.01           -30.65 
180  80  -74.17        0.00           178.93 
0  85  -74.17        0.00           -1.07 
5  85  -21.82        0.01           -30.51 
10  85  -15.77        0.03           -30.78 
15  85  -12.20        0.06           -31.16 
20  85  -9.64        0.11           -31.65 
25  85  -7.63        0.17           -32.24 
30  85  -5.98        0.25           -32.89 
35  85  -4.57        0.35           -33.57 
40  85  -3.36        0.46           -34.24 
45  85  -2.30        0.59           -34.90 
50  85  -1.37        0.73           -35.54 
55  85  -0.56        0.88           -36.13 
60  85  0.13        1.03           -36.67 
65  85  0.71        1.18           -37.14 
70  85  1.18        1.31           -37.53 
75  85  1.55        1.43           -37.83 
80  85  1.82        1.52           -38.05 
85  85  1.97        1.57           -38.19 
90  85  2.02        1.59           -38.24 
95  85  1.97        1.57           -38.19 
100  85  1.81        1.52           -38.06 
105  85  1.55        1.43           -37.83 
110  85  1.18        1.31           -37.53 
115  85  0.71        1.18           -37.14 
120  85  0.13        1.03           -36.68 
125  85  -0.56        0.88           -36.14 
130  85  -1.37        0.73           -35.55 
135  85  -2.30        0.59           -34.91 
140  85  -3.36        0.46           -34.26 
145  85  -4.58        0.35           -33.58 
150  85  -5.98        0.25           -32.91 
155  85  -7.64        0.17           -32.27 
160  85  -9.65        0.11           -31.69 
165  85  -12.22        0.06           -31.20 
170  85  -15.79        0.03           -30.84 
175  85  -21.85        0.01           -30.65 
180  85  -74.17        0.00           178.93 
0  90  -74.17        0.00           -1.07 
5  90  -21.82        0.01           -30.51 
10  90  -15.77        0.03           -30.78 
15  90  -12.20        0.06           -31.16 
20  90  -9.64        0.11           -31.65 
25  90  -7.63        0.17           -32.24 
30  90  -5.98        0.25           -32.89 
35  90  -4.57        0.35           -33.57 
40  90  -3.36        0.46           -34.24 
45  90  -2.30        0.59           -34.90 
50  90  -1.37        0.73           -35.54 
55  90  -0.56        0.88           -36.13 
60  90  0.13        1.03           -36.67 
65  90  0.71        1.18           -37.14 
70  90  1.18        1.31           -37.53 
75  90  1.55        1.43           -37.83 
80  90  1.82        1.52           -38.05 
85  90  1.97        1.57           -38.19 
90  90  2.02        1.59           -38.24 
95  90  1.97        1.57           -38.19 
100  90  1.81        1.52           -38.06 
105  90  1.55        1.43           -37.83 
110  90  1.18        1.31           -37.53 
115  90  0.71        1.18           -37.14 
120  90  0.13        1.03           -36.68 
125  90  -0.56        0.88           -36.14 
130  90  -1.37        0.73           -35.55 
135  90  -2.30        0.59           -34.91 
140  90  -3.36        0.46           -34.26 
145  90  -4.58        0.35           -33.58 
150  90  -5.98        0.25           -32.91 
155  90  -7.64        0.17           -32.27 
160  90  -9.65        0.11           -31.69 
165  90  -12.22        0.06           -31.20 
170  90  -15.79        0.03           -30.84 
175  90  -21.85        0.01           -30.65 
180  90  -74.17        0.00           178.93 
0  95  -74.17        0.00           -1.07 
5  95  -21.82        0.01           -30.51 
10  95  -15.77        0.03           -30.78 
15  95  -12.20        0.06           -31.16 
20  95  -9.64        0.11           -31.65 
25  95  -7.63        0.17           -32.24 
30  95  -5.98        0.25           -32.89 
35  95  -4.57        0.35           -33.57 
40  95  -3.36        0.46           -34.24 
45  95  -2.30        0.59           -34.90 
50  95  -1.37        0.73           -35.54 
55  95  -0.56        0.88           -36.13 
60  95  0.13        1.03           -36.67 
65  95  0.71        1.18           -37.14 
70  95  1.18        1.31           -37.53 
75  95  1.55        1.43           -37.83 
80  95  1.82        1.52           -38.05 
85  95  1.97        1.57           -38.19 
90  95  2.02        1.59           -38.24 
95  95  1.97        1.57           -38.19 
100  95  1.81        1.52           -38.06 
105  95  1.55        1.43           -37.83 
110  95  1.18        1.31           -37.53 
115  95  0.71        1.18           -37.14 
120  95  0.13        1.03           -36.68 
125  95  -0.56        0.88           -36.14 
130  95  -1.37        0.73           -35.55 
135  95  -2.30        0.59           -34.91 
140  95  -3.36        0.46           -34.26 
145  95  -4.58        0.35           -33.58 
150  95  -5.98        0.25           -32.91 
155  95  -7.64        0.17           -32.27 
160  95  -9.65        0.11           -31.69 
165  95  -12.22        0.06           -31.20 
170  95  -15.79        0.03           -30.84 
175  95  -21.85        0.01           -30.65 
180  95  -74.17        0.00           178.93 
0  100  -74.17        0.00           -1.07 
5  100  -21.82        0.01           -30.51 
10  100  -15.77        0.03           -30.78 
15  100  -12.20        0.06           -31.16 
20  100  -9.64        0.11           -31.65 
25  100  -7.63        0.17           -32.24 
