freq : 683.33 MHz
SWR : 5.54
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
140  60  1.28        1.34           116.14 
145  60  0.32        1.08           120.97 
150  60  -0.91        0.81           126.10 
155  60  -2.42        0.57           131.20 
160  60  -4.29        0.37           135.96 
165  60  -6.72        0.21           140.12 
170  60  -10.17        0.10           143.38 
175  60  -16.08        0.02           145.67 
180  60  -49.53        0.00           179.25 
0  65  -49.53        0.00           -0.75 
5  65  -16.40        0.02           144.28 
10  65  -10.32        0.09           142.64 
15  65  -6.82        0.21           139.59 
20  65  -4.36        0.37           135.53 
25  65  -2.47        0.57           130.83 
30  65  -0.95        0.80           125.77 
35  65  0.29        1.07           120.68 
40  65  1.26        1.34           115.88 
45  65  1.94        1.56           111.52 
50  65  2.30        1.70           107.70 
55  65  2.28        1.69           104.40 
60  65  1.82        1.52           101.58 
65  65  0.89        1.23           99.09 
70  65  -0.56        0.88           96.78 
75  65  -2.49        0.56           94.45 
80  65  -4.70        0.34           91.96 
85  65  -6.66        0.22           89.56 
90  65  -7.48        0.18           88.44 
95  65  -6.66        0.22           89.56 
100  65  -4.70        0.34           91.97 
105  65  -2.49        0.56           94.49 
110  65  -0.56        0.88           96.84 
115  65  0.89        1.23           99.19 
120  65  1.83        1.52           101.70 
125  65  2.28        1.69           104.56 
130  65  2.31        1.70           107.89 
135  65  1.96        1.57           111.74 
140  65  1.28        1.34           116.14 
145  65  0.32        1.08           120.97 
150  65  -0.91        0.81           126.10 
155  65  -2.42        0.57           131.20 
160  65  -4.29        0.37           135.96 
165  65  -6.72        0.21           140.12 
170  65  -10.17        0.10           143.38 
175  65  -16.08        0.02           145.67 
180  65  -49.53        0.00           179.25 
0  70  -49.53        0.00           -0.75 
5  70  -16.40        0.02           144.28 
10  70  -10.32        0.09           142.64 
15  70  -6.82        0.21           139.59 
20  70  -4.36        0.37           135.53 
25  70  -2.47        0.57           130.83 
30  70  -0.95        0.80           125.77 
35  70  0.29        1.07           120.68 
40  70  1.26        1.34           115.88 
45  70  1.94        1.56           111.52 
50  70  2.30        1.70           107.70 
55  70  2.28        1.69           104.40 
60  70  1.82        1.52           101.58 
65  70  0.89        1.23           99.09 
70  70  -0.56        0.88           96.78 
75  70  -2.49        0.56           94.45 
80  70  -4.70        0.34           91.96 
85  70  -6.66        0.22           89.56 
90  70  -7.48        0.18           88.44 
95  70  -6.66        0.22           89.56 
100  70  -4.70        0.34           91.97 
105  70  -2.49        0.56           94.49 
110  70  -0.56        0.88           96.84 
115  70  0.89        1.23           99.19 
120  70  1.83        1.52           101.70 
125  70  2.28        1.69           104.56 
130  70  2.31        1.70           107.89 
135  70  1.96        1.57           111.74 
140  70  1.28        1.34           116.14 
145  70  0.32        1.08           120.97 
150  70  -0.91        0.81           126.10 
155  70  -2.42        0.57           131.20 
160  70  -4.29        0.37           135.96 
165  70  -6.72        0.21           140.12 
170  70  -10.17        0.10           143.38 
175  70  -16.08        0.02           145.67 
180  70  -49.53        0.00           179.25 
0  75  -49.53        0.00           -0.75 
5  75  -16.40        0.02           144.28 
10  75  -10.32        0.09           142.64 
15  75  -6.82        0.21           139.59 
20  75  -4.36        0.37           135.53 
25  75  -2.47        0.57           130.83 
30  75  -0.95        0.80           125.77 
35  75  0.29        1.07           120.68 
40  75  1.26        1.34           115.88 
45  75  1.94        1.56           111.52 
50  75  2.30        1.70           107.70 
55  75  2.28        1.69           104.40 
60  75  1.82        1.52           101.58 
65  75  0.89        1.23           99.09 
70  75  -0.56        0.88           96.78 
75  75  -2.49        0.56           94.45 
80  75  -4.70        0.34           91.96 
85  75  -6.66        0.22           89.56 
90  75  -7.48        0.18           88.44 
95  75  -6.66        0.22           89.56 
100  75  -4.70        0.34           91.97 
105  75  -2.49        0.56           94.49 
110  75  -0.56        0.88           96.84 
115  75  0.89        1.23           99.19 
120  75  1.83        1.52           101.70 
125  75  2.28        1.69           104.56 
130  75  2.31        1.70           107.89 
135  75  1.96        1.57           111.74 
140  75  1.28        1.34           116.14 
145  75  0.32        1.08           120.97 
150  75  -0.91        0.81           126.10 
155  75  -2.42        0.57           131.20 
160  75  -4.29        0.37           135.96 
165  75  -6.72        0.21           140.12 
170  75  -10.17        0.10           143.38 
175  75  -16.08        0.02           145.67 
180  75  -49.53        0.00           179.25 
0  80  -49.53        0.00           -0.75 
5  80  -16.40        0.02           144.28 
10  80  -10.32        0.09           142.64 
15  80  -6.82        0.21           139.59 
20  80  -4.36        0.37           135.53 
25  80  -2.47        0.57           130.83 
30  80  -0.95        0.80           125.77 
35  80  0.29        1.07           120.68 
40  80  1.26        1.34           115.88 
45  80  1.94        1.56           111.52 
50  80  2.30        1.70           107.70 
55  80  2.28        1.69           104.40 
60  80  1.82        1.52           101.58 
65  80  0.89        1.23           99.09 
70  80  -0.56        0.88           96.78 
75  80  -2.49        0.56           94.45 
80  80  -4.70        0.34           91.96 
85  80  -6.66        0.22           89.56 
90  80  -7.48        0.18           88.44 
95  80  -6.66        0.22           89.56 
100  80  -4.70        0.34           91.97 
105  80  -2.49        0.56           94.49 
110  80  -0.56        0.88           96.84 
115  80  0.89        1.23           99.19 
120  80  1.83        1.52           101.70 
125  80  2.28        1.69           104.56 
130  80  2.31        1.70           107.89 
135  80  1.96        1.57           111.74 
140  80  1.28        1.34           116.14 
145  80  0.32        1.08           120.97 
150  80  -0.91        0.81           126.10 
155  80  -2.42        0.57           131.20 
160  80  -4.29        0.37           135.96 
165  80  -6.72        0.21           140.12 
170  80  -10.17        0.10           143.38 
175  80  -16.08        0.02           145.67 
180  80  -49.53        0.00           179.25 
0  85  -49.53        0.00           -0.75 
5  85  -16.40        0.02           144.28 
10  85  -10.32        0.09           142.64 
15  85  -6.82        0.21           139.59 
20  85  -4.36        0.37           135.53 
25  85  -2.47        0.57           130.83 
30  85  -0.95        0.80           125.77 
35  85  0.29        1.07           120.68 
40  85  1.26        1.34           115.88 
45  85  1.94        1.56           111.52 
50  85  2.30        1.70           107.70 
55  85  2.28        1.69           104.40 
60  85  1.82        1.52           101.58 
65  85  0.89        1.23           99.09 
70  85  -0.56        0.88           96.78 
75  85  -2.49        0.56           94.45 
80  85  -4.70        0.34           91.96 
85  85  -6.66        0.22           89.56 
90  85  -7.48        0.18           88.44 
95  85  -6.66        0.22           89.56 
100  85  -4.70        0.34           91.97 
105  85  -2.49        0.56           94.49 
110  85  -0.56        0.88           96.84 
115  85  0.89        1.23           99.19 
120  85  1.83        1.52           101.70 
125  85  2.28        1.69           104.56 
130  85  2.31        1.70           107.89 
135  85  1.96        1.57           111.74 
140  85  1.28        1.34           116.14 
145  85  0.32        1.08           120.97 
150  85  -0.91        0.81           126.10 
155  85  -2.42        0.57           131.20 
160  85  -4.29        0.37           135.96 
165  85  -6.72        0.21           140.12 
170  85  -10.17        0.10           143.38 
175  85  -16.08        0.02           145.67 
180  85  -49.53        0.00           179.25 
0  90  -49.53        0.00           -0.75 
5  90  -16.40        0.02           144.28 
10  90  -10.32        0.09           142.64 
15  90  -6.82        0.21           139.59 
20  90  -4.36        0.37           135.53 
25  90  -2.47        0.57           130.83 
30  90  -0.95        0.80           125.77 
35  90  0.29        1.07           120.68 
40  90  1.26        1.34           115.88 
45  90  1.94        1.56           111.52 
50  90  2.30        1.70           107.70 
55  90  2.28        1.69           104.40 
60  90  1.82        1.52           101.58 
65  90  0.89        1.23           99.09 
70  90  -0.56        0.88           96.78 
75  90  -2.49        0.56           94.45 
80  90  -4.70        0.34           91.96 
85  90  -6.66        0.22           89.56 
90  90  -7.48        0.18           88.44 
95  90  -6.66        0.22           89.56 
100  90  -4.70        0.34           91.97 
105  90  -2.49        0.56           94.49 
110  90  -0.56        0.88           96.84 
115  90  0.89        1.23           99.19 
120  90  1.83        1.52           101.70 
125  90  2.28        1.69           104.56 
130  90  2.31        1.70           107.89 
135  90  1.96        1.57           111.74 
140  90  1.28        1.34           116.14 
145  90  0.32        1.08           120.97 
150  90  -0.91        0.81           126.10 
155  90  -2.42        0.57           131.20 
160  90  -4.29        0.37           135.96 
165  90  -6.72        0.21           140.12 
170  90  -10.17        0.10           143.38 
175  90  -16.08        0.02           145.67 
180  90  -49.53        0.00           179.25 
0  95  -49.53        0.00           -0.75 
5  95  -16.40        0.02           144.28 
10  95  -10.32        0.09           142.64 
15  95  -6.82        0.21           139.59 
20  95  -4.36        0.37           135.53 
25  95  -2.47        0.57           130.83 
30  95  -0.95        0.80           125.77 
35  95  0.29        1.07           120.68 
40  95  1.26        1.34           115.88 
45  95  1.94        1.56           111.52 
50  95  2.30        1.70           107.70 
55  95  2.28        1.69           104.40 
60  95  1.82        1.52           101.58 
65  95  0.89        1.23           99.09 
70  95  -0.56        0.88           96.78 
75  95  -2.49        0.56           94.45 
80  95  -4.70        0.34           91.96 
85  95  -6.66        0.22           89.56 
90  95  -7.48        0.18           88.44 
95  95  -6.66        0.22           89.56 
100  95  -4.70        0.34           91.97 
105  95  -2.49        0.56           94.49 
110  95  -0.56        0.88           96.84 
115  95  0.89        1.23           99.19 
120  95  1.83        1.52           101.70 
125  95  2.28        1.69           104.56 
130  95  2.31        1.70           107.89 
135  95  1.96        1.57           111.74 
140  95  1.28        1.34           116.14 
145  95  0.32        1.08           120.97 
150  95  -0.91        0.81           126.10 
155  95  -2.42        0.57           131.20 
160  95  -4.29        0.37           135.96 
165  95  -6.72        0.21           140.12 
170  95  -10.17        0.10           143.38 
175  95  -16.08        0.02           145.67 
180  95  -49.53        0.00           179.25 
0  100  -49.53        0.00           -0.75 
5  100  -16.40        0.02           144.28 
10  100  -10.32        0.09           142.64 
15  100  -6.82        0.21           139.59 
20  100  -4.36        0.37           135.53 
25  100  -2.47        0.57           130.83 
30  100  -0.95        0.80           125.77 
35  100  0.29        1.07           120.68 
40  100  1.26        1.34           115.88 
45  100  1.94        1.56           111.52 
50  100  2.30        1.70           107.70 
55  100  2.28        1.69           104.40 
60  100  1.82        1.52           101.58 
65  100  0.89        1.23           99.09 
70  100  -0.56        0.88           96.78 
75  100  -2.49        0.56           94.45 
80  100  -4.70        0.34           91.96 
85  100  -6.66        0.22           89.56 
90  100  -7.48        0.18           88.44 
95  100  -6.66        0.22           89.56 
100  100  -4.70        0.34           91.97 
105  100  -2.49        0.56           94.49 
110  100  -0.56        0.88           96.84 
115  100  0.89        1.23           99.19 
120  100  1.83        1.52           101.70 
125  100  2.28        1.69           104.56 
130  100  2.31        1.70           107.89 
135  100  1.96        1.57           111.74 
140  100  1.28        1.34           116.14 
145  100  0.32        1.08           120.97 
150  100  -0.91        0.81           126.10 
155  100  -2.42        0.57           131.20 
160  100  -4.29        0.37           135.96 
165  100  -6.72        0.21           140.12 
170  100  -10.17        0.10           143.38 
175  100  -16.08        0.02           145.67 
180  100  -49.53        0.00           179.25 
0  105  -49.53        0.00           -0.75 
5  105  -16.40        0.02           144.28 
10  105  -10.32        0.09           142.64 
15  105  -6.82        0.21           139.59 
20  105  -4.36        0.37           135.53 
25  105  -2.47        0.57           130.83 
30  105  -0.95        0.80           125.77 
35  105  0.29        1.07           120.68 
40  105  1.26        1.34           115.88 
45  105  1.94        1.56           111.52 
