freq : 550.00 MHz
SWR : 3.84
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
55  40  1.97        1.57           160.82 
60  40  1.17        1.31           165.32 
65  40  -0.02        1.00           171.19 
70  40  -1.49        0.71           179.10 
75  40  -3.05        0.50           170.56 
80  40  -4.33        0.37           158.80 
85  40  -5.05        0.31           149.07 
90  40  -5.26        0.30           145.29 
95  40  -5.05        0.31           149.09 
100  40  -4.32        0.37           158.82 
105  40  -3.04        0.50           170.56 
110  40  -1.48        0.71           179.11 
115  40  0.00        1.00           171.21 
120  40  1.18        1.31           165.34 
125  40  1.98        1.58           160.85 
130  40  2.41        1.74           157.26 
135  40  2.47        1.77           154.20 
140  40  2.19        1.66           151.53 
145  40  1.57        1.44           149.09 
150  40  0.61        1.15           146.85 
155  40  -0.71        0.85           144.85 
160  40  -2.48        0.56           143.08 
165  40  -4.87        0.33           141.58 
170  40  -8.33        0.15           140.45 
175  40  -14.30        0.04           139.82 
180  40  -58.13        0.00           174.23 
0  45  -58.13        0.00           5.77 
5  45  -14.40        0.04           139.40 
10  45  -8.38        0.15           140.24 
15  45  -4.90        0.32           141.45 
20  45  -2.50        0.56           142.99 
25  45  -0.73        0.85           144.78 
30  45  0.59        1.15           146.80 
35  45  1.55        1.43           149.04 
40  45  2.17        1.65           151.49 
45  45  2.46        1.76           154.17 
50  45  2.40        1.74           157.23 
55  45  1.97        1.57           160.82 
60  45  1.17        1.31           165.32 
65  45  -0.02        1.00           171.19 
70  45  -1.49        0.71           179.10 
75  45  -3.05        0.50           170.56 
80  45  -4.33        0.37           158.80 
85  45  -5.05        0.31           149.07 
90  45  -5.26        0.30           145.29 
95  45  -5.05        0.31           149.09 
100  45  -4.32        0.37           158.82 
105  45  -3.04        0.50           170.56 
110  45  -1.48        0.71           179.11 
115  45  0.00        1.00           171.21 
120  45  1.18        1.31           165.34 
125  45  1.98        1.58           160.85 
130  45  2.41        1.74           157.26 
135  45  2.47        1.77           154.20 
140  45  2.19        1.66           151.53 
145  45  1.57        1.44           149.09 
150  45  0.61        1.15           146.85 
155  45  -0.71        0.85           144.85 
160  45  -2.48        0.56           143.08 
165  45  -4.87        0.33           141.58 
170  45  -8.33        0.15           140.45 
175  45  -14.30        0.04           139.82 
180  45  -58.13        0.00           174.23 
0  50  -58.13        0.00           5.77 
5  50  -14.40        0.04           139.40 
10  50  -8.38        0.15           140.24 
15  50  -4.90        0.32           141.45 
20  50  -2.50        0.56           142.99 
25  50  -0.73        0.85           144.78 
30  50  0.59        1.15           146.80 
35  50  1.55        1.43           149.04 
40  50  2.17        1.65           151.49 
45  50  2.46        1.76           154.17 
50  50  2.40        1.74           157.23 
55  50  1.97        1.57           160.82 
60  50  1.17        1.31           165.32 
65  50  -0.02        1.00           171.19 
70  50  -1.49        0.71           179.10 
75  50  -3.05        0.50           170.56 
80  50  -4.33        0.37           158.80 
85  50  -5.05        0.31           149.07 
90  50  -5.26        0.30           145.29 
95  50  -5.05        0.31           149.09 
100  50  -4.32        0.37           158.82 
105  50  -3.04        0.50           170.56 
110  50  -1.48        0.71           179.11 
115  50  0.00        1.00           171.21 
120  50  1.18        1.31           165.34 
125  50  1.98        1.58           160.85 
130  50  2.41        1.74           157.26 
135  50  2.47        1.77           154.20 
140  50  2.19        1.66           151.53 
145  50  1.57        1.44           149.09 
150  50  0.61        1.15           146.85 
155  50  -0.71        0.85           144.85 
160  50  -2.48        0.56           143.08 
165  50  -4.87        0.33           141.58 
170  50  -8.33        0.15           140.45 
175  50  -14.30        0.04           139.82 
180  50  -58.13        0.00           174.23 
0  55  -58.13        0.00           5.77 
5  55  -14.40        0.04           139.40 
10  55  -8.38        0.15           140.24 
15  55  -4.90        0.32           141.45 
20  55  -2.50        0.56           142.99 
25  55  -0.73        0.85           144.78 
30  55  0.59        1.15           146.80 
35  55  1.55        1.43           149.04 
40  55  2.17        1.65           151.49 
45  55  2.46        1.76           154.17 
50  55  2.40        1.74           157.23 
55  55  1.97        1.57           160.82 
60  55  1.17        1.31           165.32 
65  55  -0.02        1.00           171.19 
70  55  -1.49        0.71           179.10 
75  55  -3.05        0.50           170.56 
80  55  -4.33        0.37           158.80 
85  55  -5.05        0.31           149.07 
90  55  -5.26        0.30           145.29 
95  55  -5.05        0.31           149.09 
100  55  -4.32        0.37           158.82 
105  55  -3.04        0.50           170.56 
110  55  -1.48        0.71           179.11 
115  55  0.00        1.00           171.21 
120  55  1.18        1.31           165.34 
125  55  1.98        1.58           160.85 
130  55  2.41        1.74           157.26 
135  55  2.47        1.77           154.20 
140  55  2.19        1.66           151.53 
145  55  1.57        1.44           149.09 
150  55  0.61        1.15           146.85 
155  55  -0.71        0.85           144.85 
160  55  -2.48        0.56           143.08 
165  55  -4.87        0.33           141.58 
170  55  -8.33        0.15           140.45 
175  55  -14.30        0.04           139.82 
180  55  -58.13        0.00           174.23 
0  60  -58.13        0.00           5.77 
5  60  -14.40        0.04           139.40 
10  60  -8.38        0.15           140.24 
15  60  -4.90        0.32           141.45 
20  60  -2.50        0.56           142.99 
25  60  -0.73        0.85           144.78 
30  60  0.59        1.15           146.80 
35  60  1.55        1.43           149.04 
40  60  2.17        1.65           151.49 
45  60  2.46        1.76           154.17 
50  60  2.40        1.74           157.23 
55  60  1.97        1.57           160.82 
60  60  1.17        1.31           165.32 
65  60  -0.02        1.00           171.19 
70  60  -1.49        0.71           179.10 
75  60  -3.05        0.50           170.56 
80  60  -4.33        0.37           158.80 
85  60  -5.05        0.31           149.07 
90  60  -5.26        0.30           145.29 
95  60  -5.05        0.31           149.09 
100  60  -4.32        0.37           158.82 
105  60  -3.04        0.50           170.56 
110  60  -1.48        0.71           179.11 
115  60  0.00        1.00           171.21 
120  60  1.18        1.31           165.34 
125  60  1.98        1.58           160.85 
130  60  2.41        1.74           157.26 
135  60  2.47        1.77           154.20 
140  60  2.19        1.66           151.53 
145  60  1.57        1.44           149.09 
150  60  0.61        1.15           146.85 
155  60  -0.71        0.85           144.85 
160  60  -2.48        0.56           143.08 
165  60  -4.87        0.33           141.58 
170  60  -8.33        0.15           140.45 
175  60  -14.30        0.04           139.82 
180  60  -58.13        0.00           174.23 
0  65  -58.13        0.00           5.77 
5  65  -14.40        0.04           139.40 
10  65  -8.38        0.15           140.24 
15  65  -4.90        0.32           141.45 
20  65  -2.50        0.56           142.99 
25  65  -0.73        0.85           144.78 
30  65  0.59        1.15           146.80 
35  65  1.55        1.43           149.04 
40  65  2.17        1.65           151.49 
45  65  2.46        1.76           154.17 
50  65  2.40        1.74           157.23 
55  65  1.97        1.57           160.82 
60  65  1.17        1.31           165.32 
65  65  -0.02        1.00           171.19 
70  65  -1.49        0.71           179.10 
75  65  -3.05        0.50           170.56 
80  65  -4.33        0.37           158.80 
85  65  -5.05        0.31           149.07 
90  65  -5.26        0.30           145.29 
95  65  -5.05        0.31           149.09 
100  65  -4.32        0.37           158.82 
105  65  -3.04        0.50           170.56 
110  65  -1.48        0.71           179.11 
115  65  0.00        1.00           171.21 
120  65  1.18        1.31           165.34 
125  65  1.98        1.58           160.85 
130  65  2.41        1.74           157.26 
135  65  2.47        1.77           154.20 
140  65  2.19        1.66           151.53 
145  65  1.57        1.44           149.09 
150  65  0.61        1.15           146.85 
155  65  -0.71        0.85           144.85 
160  65  -2.48        0.56           143.08 
165  65  -4.87        0.33           141.58 
170  65  -8.33        0.15           140.45 
175  65  -14.30        0.04           139.82 
180  65  -58.13        0.00           174.23 
0  70  -58.13        0.00           5.77 
5  70  -14.40        0.04           139.40 
10  70  -8.38        0.15           140.24 
15  70  -4.90        0.32           141.45 
20  70  -2.50        0.56           142.99 
25  70  -0.73        0.85           144.78 
30  70  0.59        1.15           146.80 
35  70  1.55        1.43           149.04 
40  70  2.17        1.65           151.49 
45  70  2.46        1.76           154.17 
50  70  2.40        1.74           157.23 
55  70  1.97        1.57           160.82 
60  70  1.17        1.31           165.32 
65  70  -0.02        1.00           171.19 
70  70  -1.49        0.71           179.10 
75  70  -3.05        0.50           170.56 
80  70  -4.33        0.37           158.80 
85  70  -5.05        0.31           149.07 
90  70  -5.26        0.30           145.29 
95  70  -5.05        0.31           149.09 
100  70  -4.32        0.37           158.82 
105  70  -3.04        0.50           170.56 
110  70  -1.48        0.71           179.11 
115  70  0.00        1.00           171.21 
120  70  1.18        1.31           165.34 
125  70  1.98        1.58           160.85 
130  70  2.41        1.74           157.26 
135  70  2.47        1.77           154.20 
140  70  2.19        1.66           151.53 
145  70  1.57        1.44           149.09 
150  70  0.61        1.15           146.85 
155  70  -0.71        0.85           144.85 
160  70  -2.48        0.56           143.08 
165  70  -4.87        0.33           141.58 
170  70  -8.33        0.15           140.45 
175  70  -14.30        0.04           139.82 
180  70  -58.13        0.00           174.23 
0  75  -58.13        0.00           5.77 
5  75  -14.40        0.04           139.40 
10  75  -8.38        0.15           140.24 
15  75  -4.90        0.32           141.45 
20  75  -2.50        0.56           142.99 
25  75  -0.73        0.85           144.78 
30  75  0.59        1.15           146.80 
35  75  1.55        1.43           149.04 
40  75  2.17        1.65           151.49 
45  75  2.46        1.76           154.17 
50  75  2.40        1.74           157.23 
55  75  1.97        1.57           160.82 
60  75  1.17        1.31           165.32 
65  75  -0.02        1.00           171.19 
70  75  -1.49        0.71           179.10 
75  75  -3.05        0.50           170.56 
80  75  -4.33        0.37           158.80 
85  75  -5.05        0.31           149.07 
90  75  -5.26        0.30           145.29 
95  75  -5.05        0.31           149.09 
100  75  -4.32        0.37           158.82 
105  75  -3.04        0.50           170.56 
110  75  -1.48        0.71           179.11 
115  75  0.00        1.00           171.21 
120  75  1.18        1.31           165.34 
125  75  1.98        1.58           160.85 
130  75  2.41        1.74           157.26 
135  75  2.47        1.77           154.20 
140  75  2.19        1.66           151.53 
145  75  1.57        1.44           149.09 
150  75  0.61        1.15           146.85 
155  75  -0.71        0.85           144.85 
160  75  -2.48        0.56           143.08 
165  75  -4.87        0.33           141.58 
170  75  -8.33        0.15           140.45 
175  75  -14.30        0.04           139.82 
180  75  -58.13        0.00           174.23 
0  80  -58.13        0.00           5.77 
5  80  -14.40        0.04           139.40 
10  80  -8.38        0.15           140.24 
15  80  -4.90        0.32           141.45 
20  80  -2.50        0.56           142.99 
25  80  -0.73        0.85           144.78 
30  80  0.59        1.15           146.80 
35  80  1.55        1.43           149.04 
40  80  2.17        1.65           151.49 
45  80  2.46        1.76           154.17 
50  80  2.40        1.74           157.23 
55  80  1.97        1.57           160.82 
60  80  1.17        1.31           165.32 
65  80  -0.02        1.00           171.19 
70  80  -1.49        0.71           179.10 
75  80  -3.05        0.50           170.56 
80  80  -4.33        0.37           158.80 
85  80  -5.05        0.31           149.07 
90  80  -5.26        0.30           145.29 
95  80  -5.05        0.31           149.09 
100  80  -4.32        0.37           158.82 
105  80  -3.04        0.50           170.56 
110  80  -1.48        0.71           179.11 
115  80  0.00        1.00           171.21 
120  80  1.18        1.31           165.34 
125  80  1.98        1.58           160.85 
130  80  2.41        1.74           157.26 
135  80  2.47        1.77           154.20 
140  80  2.19        1.66           151.53 
145  80  1.57        1.44           149.09 
150  80  0.61        1.15           146.85 
155  80  -0.71        0.85           144.85 
160  80  -2.48        0.56           143.08 
165  80  -4.87        0.33           141.58 
170  80  -8.33        0.15           140.45 
175  80  -14.30        0.04           139.82 
180  80  -58.13        0.00           174.23 
0  85  -58.13        0.00           5.77 
5  85  -14.40        0.04           139.40 
10  85  -8.38        0.15           140.24 
15  85  -4.90        0.32           141.45 
20  85  -2.50        0.56           142.99 
25  85  -0.73        0.85           144.78 
30  85  0.59        1.15           146.80 
35  85  1.55        1.43           149.04 
40  85  2.17        1.65           151.49 
45  85  2.46        1.76           154.17 
50  85  2.40        1.74           157.23 
55  85  1.97        1.57           160.82 
60  85  1.17        1.31           165.32 
65  85  -0.02        1.00           171.19 
70  85  -1.49        0.71           179.10 
75  85  -3.05        0.50           170.56 
80  85  -4.33        0.37           158.80 
85  85  -5.05        0.31           149.07 
90  85  -5.26        0.30           145.29 
95  85  -5.05        0.31           149.09 
100  85  -4.32        0.37           158.82 
105  85  -3.04        0.50           170.56 
110  85  -1.48        0.71           179.11 
115  85  0.00        1.00           171.21 
120  85  1.18        1.31           165.34 
125  85  1.98        1.58           160.85 
130  85  2.41        1.74           157.26 
135  85  2.47        1.77           154.20 
140  85  2.19        1.66           151.53 
145  85  1.57        1.44           149.09 
150  85  0.61        1.15           146.85 
155  85  -0.71        0.85           144.85 
160  85  -2.48        0.56           143.08 
165  85  -4.87        0.33           141.58 
170  85  -8.33        0.15           140.45 
175  85  -14.30        0.04           139.82 
180  85  -58.13        0.00           174.23 
0  90  -58.13        0.00           5.77 
5  90  -14.40        0.04           139.40 
10  90  -8.38        0.15           140.24 
15  90  -4.90        0.32           141.45 
20  90  -2.50        0.56           142.99 
25  90  -0.73        0.85           144.78 
30  90  0.59        1.15           146.80 
35  90  1.55        1.43           149.04 
40  90  2.17        1.65           151.49 
45  90  2.46        1.76           154.17 
50  90  2.40        1.74           157.23 
55  90  1.97        1.57           160.82 
60  90  1.17        1.31           165.32 
65  90  -0.02        1.00           171.19 
70  90  -1.49        0.71           179.10 
75  90  -3.05        0.50           170.56 
80  90  -4.33        0.37           158.80 
85  90  -5.05        0.31           149.07 
90  90  -5.26        0.30           145.29 
95  90  -5.05        0.31           149.09 
100  90  -4.32        0.37           158.82 
105  90  -3.04        0.50           170.56 
110  90  -1.48        0.71           179.11 
115  90  0.00        1.00           171.21 
120  90  1.18        1.31           165.34 
125  90  1.98        1.58           160.85 
130  90  2.41        1.74           157.26 
135  90  2.47        1.77           154.20 
140  90  2.19        1.66           151.53 
145  90  1.57        1.44           149.09 
150  90  0.61        1.15           146.85 
155  90  -0.71        0.85           144.85 
160  90  -2.48        0.56           143.08 
165  90  -4.87        0.33           141.58 
170  90  -8.33        0.15           140.45 
175  90  -14.30        0.04           139.82 
180  90  -58.13        0.00           174.23 
0  95  -58.13        0.00           5.77 
5  95  -14.40        0.04           139.40 
10  95  -8.38        0.15           140.24 
15  95  -4.90        0.32           141.45 
20  95  -2.50        0.56           142.99 
25  95  -0.73        0.85           144.78 
30  95  0.59        1.15           146.80 
35  95  1.55        1.43           149.04 
40  95  2.17        1.65           151.49 
45  95  2.46        1.76           154.17 
50  95  2.40        1.74           157.23 
55  95  1.97        1.57           160.82 
60  95  1.17        1.31           165.32 
65  95  -0.02        1.00           171.19 
70  95  -1.49        0.71           179.10 
75  95  -3.05        0.50           170.56 
80  95  -4.33        0.37           158.80 
85  95  -5.05        0.31           149.07 
90  95  -5.26        0.30           145.29 
95  95  -5.05        0.31           149.09 
100  95  -4.32        0.37           158.82 
105  95  -3.04        0.50           170.56 
110  95  -1.48        0.71           179.11 
115  95  0.00        1.00           171.21 
120  95  1.18        1.31           165.34 
125  95  1.98        1.58           160.85 
130  95  2.41        1.74           157.26 
135  95  2.47        1.77           154.20 
140  95  2.19        1.66           151.53 
145  95  1.57        1.44           149.09 
150  95  0.61        1.15           146.85 
155  95  -0.71        0.85           144.85 
160  95  -2.48        0.56           143.08 
165  95  -4.87        0.33           141.58 
170  95  -8.33        0.15           140.45 
175  95  -14.30        0.04           139.82 
180  95  -58.13        0.00           174.23 
0  100  -58.13        0.00           5.77 
5  100  -14.40        0.04           139.40 
10  100  -8.38        0.15           140.24 
15  100  -4.90        0.32           141.45 
20  100  -2.50        0.56           142.99 
25  100  -0.73        0.85           144.78 
30  100  0.59        1.15           146.80 
35  100  1.55        1.43           149.04 
40  100  2.17        1.65           151.49 
45  100  2.46        1.76           154.17 
50  100  2.40        1.74           157.23 
55  100  1.97        1.57           160.82 
60  100  1.17        1.31           165.32 
65  100  -0.02        1.00           171.19 
70  100  -1.49        0.71           179.10 
75  100  -3.05        0.50           170.56 
80  100  -4.33        0.37           158.80 
85  100  -5.05        0.31           149.07 
90  100  -5.26        0.30           145.29 
95  100  -5.05        0.31           149.09 
100  100  -4.32        0.37           158.82 
105  100  -3.04        0.50           170.56 
110  100  -1.48        0.71           179.11 
115  100  0.00        1.00           171.21 
120  100  1.18        1.31           165.34 
125  100  1.98        1.58           160.85 
130  100  2.41        1.74           157.26 
135  100  2.47        1.77           154.20 
140  100  2.19        1.66           151.53 
145  100  1.57        1.44           149.09 
150  100  0.61        1.15           146.85 
155  100  -0.71        0.85           144.85 
160  100  -2.48        0.56           143.08 
165  100  -4.87        0.33           141.58 
170  100  -8.33        0.15           140.45 
175  100  -14.30        0.04           139.82 
180  100  -58.13        0.00           174.23 
0  105  -58.13        0.00           5.77 
5  105  -14.40        0.04           139.40 
10  105  -8.38        0.15           140.24 
15  105  -4.90        0.32           141.45 
20  105  -2.50        0.56           142.99 
25  105  -0.73        0.85           144.78 
30  105  0.59        1.15           146.80 
35  105  1.55        1.43           149.04 
40  105  2.17        1.65           151.49 
45  105  2.46        1.76           154.17 
50  105  2.40        1.74           157.23 
55  105  1.97        1.57           160.82 
60  105  1.17        1.31           165.32 
