freq : 166.66 MHz
SWR : 1.00
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
150  20  -5.32        0.29           3.42 
155  20  -6.88        0.21           3.66 
160  20  -8.81        0.13           3.87 
165  20  -11.30        0.07           4.04 
170  20  -14.82        0.03           4.17 
175  20  -20.85        0.01           4.26 
180  20  -76.53        0.00           178.43 
0  25  -76.53        0.00           -1.57 
5  25  -20.82        0.01           4.24 
10  25  -14.81        0.03           4.16 
15  25  -11.29        0.07           4.03 
20  25  -8.80        0.13           3.86 
25  25  -6.88        0.21           3.65 
30  25  -5.32        0.29           3.42 
35  25  -4.02        0.40           3.18 
40  25  -2.92        0.51           2.94 
45  25  -1.97        0.64           2.71 
50  25  -1.16        0.77           2.50 
55  25  -0.46        0.90           2.31 
60  25  0.13        1.03           2.12 
65  25  0.62        1.15           1.96 
70  25  1.01        1.26           1.81 
75  25  1.32        1.36           1.70 
80  25  1.54        1.43           1.62 
85  25  1.67        1.47           1.58 
90  25  1.71        1.48           1.57 
95  25  1.67        1.47           1.58 
100  25  1.54        1.43           1.62 
105  25  1.32        1.36           1.70 
110  25  1.01        1.26           1.81 
115  25  0.62        1.15           1.96 
120  25  0.13        1.03           2.13 
125  25  -0.46        0.90           2.31 
130  25  -1.16        0.77           2.50 
135  25  -1.97        0.64           2.71 
140  25  -2.92        0.51           2.94 
145  25  -4.02        0.40           3.18 
150  25  -5.32        0.29           3.42 
155  25  -6.88        0.21           3.66 
160  25  -8.81        0.13           3.87 
165  25  -11.30        0.07           4.04 
170  25  -14.82        0.03           4.17 
175  25  -20.85        0.01           4.26 
180  25  -76.53        0.00           178.43 
0  30  -76.53        0.00           -1.57 
5  30  -20.82        0.01           4.24 
10  30  -14.81        0.03           4.16 
15  30  -11.29        0.07           4.03 
20  30  -8.80        0.13           3.86 
25  30  -6.88        0.21           3.65 
30  30  -5.32        0.29           3.42 
35  30  -4.02        0.40           3.18 
40  30  -2.92        0.51           2.94 
45  30  -1.97        0.64           2.71 
50  30  -1.16        0.77           2.50 
55  30  -0.46        0.90           2.31 
60  30  0.13        1.03           2.12 
65  30  0.62        1.15           1.96 
70  30  1.01        1.26           1.81 
75  30  1.32        1.36           1.70 
80  30  1.54        1.43           1.62 
85  30  1.67        1.47           1.58 
90  30  1.71        1.48           1.57 
95  30  1.67        1.47           1.58 
100  30  1.54        1.43           1.62 
105  30  1.32        1.36           1.70 
110  30  1.01        1.26           1.81 
115  30  0.62        1.15           1.96 
120  30  0.13        1.03           2.13 
125  30  -0.46        0.90           2.31 
130  30  -1.16        0.77           2.50 
135  30  -1.97        0.64           2.71 
140  30  -2.92        0.51           2.94 
145  30  -4.02        0.40           3.18 
150  30  -5.32        0.29           3.42 
155  30  -6.88        0.21           3.66 
160  30  -8.81        0.13           3.87 
165  30  -11.30        0.07           4.04 
170  30  -14.82        0.03           4.17 
175  30  -20.85        0.01           4.26 
180  30  -76.53        0.00           178.43 
0  35  -76.53        0.00           -1.57 
5  35  -20.82        0.01           4.24 
10  35  -14.81        0.03           4.16 
15  35  -11.29        0.07           4.03 
20  35  -8.80        0.13           3.86 
25  35  -6.88        0.21           3.65 
30  35  -5.32        0.29           3.42 
35  35  -4.02        0.40           3.18 
40  35  -2.92        0.51           2.94 
45  35  -1.97        0.64           2.71 
50  35  -1.16        0.77           2.50 
55  35  -0.46        0.90           2.31 
60  35  0.13        1.03           2.12 
65  35  0.62        1.15           1.96 
70  35  1.01        1.26           1.81 
75  35  1.32        1.36           1.70 
80  35  1.54        1.43           1.62 
85  35  1.67        1.47           1.58 
90  35  1.71        1.48           1.57 
95  35  1.67        1.47           1.58 
100  35  1.54        1.43           1.62 
105  35  1.32        1.36           1.70 
110  35  1.01        1.26           1.81 
115  35  0.62        1.15           1.96 
120  35  0.13        1.03           2.13 
125  35  -0.46        0.90           2.31 
130  35  -1.16        0.77           2.50 
135  35  -1.97        0.64           2.71 
140  35  -2.92        0.51           2.94 
145  35  -4.02        0.40           3.18 
150  35  -5.32        0.29           3.42 
155  35  -6.88        0.21           3.66 
160  35  -8.81        0.13           3.87 
165  35  -11.30        0.07           4.04 
170  35  -14.82        0.03           4.17 
175  35  -20.85        0.01           4.26 
180  35  -76.53        0.00           178.43 
0  40  -76.53        0.00           -1.57 
5  40  -20.82        0.01           4.24 
10  40  -14.81        0.03           4.16 
15  40  -11.29        0.07           4.03 
20  40  -8.80        0.13           3.86 
25  40  -6.88        0.21           3.65 
30  40  -5.32        0.29           3.42 
35  40  -4.02        0.40           3.18 
40  40  -2.92        0.51           2.94 
45  40  -1.97        0.64           2.71 
50  40  -1.16        0.77           2.50 
55  40  -0.46        0.90           2.31 
60  40  0.13        1.03           2.12 
65  40  0.62        1.15           1.96 
70  40  1.01        1.26           1.81 
75  40  1.32        1.36           1.70 
80  40  1.54        1.43           1.62 
85  40  1.67        1.47           1.58 
90  40  1.71        1.48           1.57 
95  40  1.67        1.47           1.58 
100  40  1.54        1.43           1.62 
105  40  1.32        1.36           1.70 
110  40  1.01        1.26           1.81 
115  40  0.62        1.15           1.96 
120  40  0.13        1.03           2.13 
125  40  -0.46        0.90           2.31 
130  40  -1.16        0.77           2.50 
135  40  -1.97        0.64           2.71 
140  40  -2.92        0.51           2.94 
145  40  -4.02        0.40           3.18 
150  40  -5.32        0.29           3.42 
155  40  -6.88        0.21           3.66 
160  40  -8.81        0.13           3.87 
165  40  -11.30        0.07           4.04 
170  40  -14.82        0.03           4.17 
175  40  -20.85        0.01           4.26 
180  40  -76.53        0.00           178.43 
0  45  -76.53        0.00           -1.57 
5  45  -20.82        0.01           4.24 
10  45  -14.81        0.03           4.16 
15  45  -11.29        0.07           4.03 
20  45  -8.80        0.13           3.86 
25  45  -6.88        0.21           3.65 
30  45  -5.32        0.29           3.42 
35  45  -4.02        0.40           3.18 
40  45  -2.92        0.51           2.94 
45  45  -1.97        0.64           2.71 
50  45  -1.16        0.77           2.50 
55  45  -0.46        0.90           2.31 
60  45  0.13        1.03           2.12 
65  45  0.62        1.15           1.96 
70  45  1.01        1.26           1.81 
75  45  1.32        1.36           1.70 
80  45  1.54        1.43           1.62 
85  45  1.67        1.47           1.58 
90  45  1.71        1.48           1.57 
95  45  1.67        1.47           1.58 
100  45  1.54        1.43           1.62 
105  45  1.32        1.36           1.70 
110  45  1.01        1.26           1.81 
115  45  0.62        1.15           1.96 
120  45  0.13        1.03           2.13 
125  45  -0.46        0.90           2.31 
130  45  -1.16        0.77           2.50 
135  45  -1.97        0.64           2.71 
140  45  -2.92        0.51           2.94 
145  45  -4.02        0.40           3.18 
150  45  -5.32        0.29           3.42 
155  45  -6.88        0.21           3.66 
160  45  -8.81        0.13           3.87 
165  45  -11.30        0.07           4.04 
170  45  -14.82        0.03           4.17 
175  45  -20.85        0.01           4.26 
180  45  -76.53        0.00           178.43 
0  50  -76.53        0.00           -1.57 
5  50  -20.82        0.01           4.24 
10  50  -14.81        0.03           4.16 
15  50  -11.29        0.07           4.03 
20  50  -8.80        0.13           3.86 
25  50  -6.88        0.21           3.65 
30  50  -5.32        0.29           3.42 
35  50  -4.02        0.40           3.18 
40  50  -2.92        0.51           2.94 
45  50  -1.97        0.64           2.71 
50  50  -1.16        0.77           2.50 
55  50  -0.46        0.90           2.31 
60  50  0.13        1.03           2.12 
65  50  0.62        1.15           1.96 
70  50  1.01        1.26           1.81 
75  50  1.32        1.36           1.70 
80  50  1.54        1.43           1.62 
85  50  1.67        1.47           1.58 
90  50  1.71        1.48           1.57 
95  50  1.67        1.47           1.58 
100  50  1.54        1.43           1.62 
105  50  1.32        1.36           1.70 
110  50  1.01        1.26           1.81 
115  50  0.62        1.15           1.96 
120  50  0.13        1.03           2.13 
125  50  -0.46        0.90           2.31 
130  50  -1.16        0.77           2.50 
135  50  -1.97        0.64           2.71 
140  50  -2.92        0.51           2.94 
145  50  -4.02        0.40           3.18 
150  50  -5.32        0.29           3.42 
155  50  -6.88        0.21           3.66 
160  50  -8.81        0.13           3.87 
165  50  -11.30        0.07           4.04 
170  50  -14.82        0.03           4.17 
175  50  -20.85        0.01           4.26 
180  50  -76.53        0.00           178.43 
0  55  -76.53        0.00           -1.57 
5  55  -20.82        0.01           4.24 
10  55  -14.81        0.03           4.16 
15  55  -11.29        0.07           4.03 
20  55  -8.80        0.13           3.86 
25  55  -6.88        0.21           3.65 
30  55  -5.32        0.29           3.42 
35  55  -4.02        0.40           3.18 
40  55  -2.92        0.51           2.94 
45  55  -1.97        0.64           2.71 
50  55  -1.16        0.77           2.50 
55  55  -0.46        0.90           2.31 
60  55  0.13        1.03           2.12 
65  55  0.62        1.15           1.96 
70  55  1.01        1.26           1.81 
75  55  1.32        1.36           1.70 
80  55  1.54        1.43           1.62 
85  55  1.67        1.47           1.58 
90  55  1.71        1.48           1.57 
95  55  1.67        1.47           1.58 
100  55  1.54        1.43           1.62 
105  55  1.32        1.36           1.70 
110  55  1.01        1.26           1.81 
115  55  0.62        1.15           1.96 
120  55  0.13        1.03           2.13 
125  55  -0.46        0.90           2.31 
130  55  -1.16        0.77           2.50 
135  55  -1.97        0.64           2.71 
140  55  -2.92        0.51           2.94 
145  55  -4.02        0.40           3.18 
150  55  -5.32        0.29           3.42 
155  55  -6.88        0.21           3.66 
160  55  -8.81        0.13           3.87 
165  55  -11.30        0.07           4.04 
170  55  -14.82        0.03           4.17 
175  55  -20.85        0.01           4.26 
180  55  -76.53        0.00           178.43 
0  60  -76.53        0.00           -1.57 
5  60  -20.82        0.01           4.24 
10  60  -14.81        0.03           4.16 
15  60  -11.29        0.07           4.03 
20  60  -8.80        0.13           3.86 
25  60  -6.88        0.21           3.65 
30  60  -5.32        0.29           3.42 
35  60  -4.02        0.40           3.18 
40  60  -2.92        0.51           2.94 
45  60  -1.97        0.64           2.71 
50  60  -1.16        0.77           2.50 
55  60  -0.46        0.90           2.31 
60  60  0.13        1.03           2.12 
65  60  0.62        1.15           1.96 
70  60  1.01        1.26           1.81 
75  60  1.32        1.36           1.70 
80  60  1.54        1.43           1.62 
85  60  1.67        1.47           1.58 
90  60  1.71        1.48           1.57 
95  60  1.67        1.47           1.58 
100  60  1.54        1.43           1.62 
105  60  1.32        1.36           1.70 
110  60  1.01        1.26           1.81 
115  60  0.62        1.15           1.96 
120  60  0.13        1.03           2.13 
125  60  -0.46        0.90           2.31 
130  60  -1.16        0.77           2.50 
135  60  -1.97        0.64           2.71 
140  60  -2.92        0.51           2.94 
145  60  -4.02        0.40           3.18 
150  60  -5.32        0.29           3.42 
155  60  -6.88        0.21           3.66 
160  60  -8.81        0.13           3.87 
165  60  -11.30        0.07           4.04 
170  60  -14.82        0.03           4.17 
175  60  -20.85        0.01           4.26 
180  60  -76.53        0.00           178.43 
0  65  -76.53        0.00           -1.57 
5  65  -20.82        0.01           4.24 
10  65  -14.81        0.03           4.16 
15  65  -11.29        0.07           4.03 
20  65  -8.80        0.13           3.86 
25  65  -6.88        0.21           3.65 
30  65  -5.32        0.29           3.42 
35  65  -4.02        0.40           3.18 
40  65  -2.92        0.51           2.94 
45  65  -1.97        0.64           2.71 
50  65  -1.16        0.77           2.50 
55  65  -0.46        0.90           2.31 
60  65  0.13        1.03           2.12 
65  65  0.62        1.15           1.96 
70  65  1.01        1.26           1.81 
75  65  1.32        1.36           1.70 
80  65  1.54        1.43           1.62 
85  65  1.67        1.47           1.58 
90  65  1.71        1.48           1.57 
95  65  1.67        1.47           1.58 
100  65  1.54        1.43           1.62 
105  65  1.32        1.36           1.70 
110  65  1.01        1.26           1.81 
115  65  0.62        1.15           1.96 
120  65  0.13        1.03           2.13 
125  65  -0.46        0.90           2.31 
130  65  -1.16        0.77           2.50 
135  65  -1.97        0.64           2.71 
140  65  -2.92        0.51           2.94 
145  65  -4.02        0.40           3.18 
150  65  -5.32        0.29           3.42 
155  65  -6.88        0.21           3.66 
160  65  -8.81        0.13           3.87 
165  65  -11.30        0.07           4.04 
170  65  -14.82        0.03           4.17 
175  65  -20.85        0.01           4.26 
180  65  -76.53        0.00           178.43 
0  70  -76.53        0.00           -1.57 
5  70  -20.82        0.01           4.24 
10  70  -14.81        0.03           4.16 
15  70  -11.29        0.07           4.03 
20  70  -8.80        0.13           3.86 
25  70  -6.88        0.21           3.65 
30  70  -5.32        0.29           3.42 
35  70  -4.02        0.40           3.18 
40  70  -2.92        0.51           2.94 
45  70  -1.97        0.64           2.71 
50  70  -1.16        0.77           2.50 
55  70  -0.46        0.90           2.31 
60  70  0.13        1.03           2.12 
65  70  0.62        1.15           1.96 
70  70  1.01        1.26           1.81 
75  70  1.32        1.36           1.70 
80  70  1.54        1.43           1.62 
85  70  1.67        1.47           1.58 
90  70  1.71        1.48           1.57 
95  70  1.67        1.47           1.58 
100  70  1.54        1.43           1.62 
105  70  1.32        1.36           1.70 
110  70  1.01        1.26           1.81 
115  70  0.62        1.15           1.96 
120  70  0.13        1.03           2.13 
125  70  -0.46        0.90           2.31 
130  70  -1.16        0.77           2.50 
135  70  -1.97        0.64           2.71 
140  70  -2.92        0.51           2.94 
145  70  -4.02        0.40           3.18 
150  70  -5.32        0.29           3.42 
155  70  -6.88        0.21           3.66 
160  70  -8.81        0.13           3.87 
165  70  -11.30        0.07           4.04 
170  70  -14.82        0.03           4.17 
175  70  -20.85        0.01           4.26 
180  70  -76.53        0.00           178.43 
0  75  -76.53        0.00           -1.57 
5  75  -20.82        0.01           4.24 
10  75  -14.81        0.03           4.16 
15  75  -11.29        0.07           4.03 
20  75  -8.80        0.13           3.86 
25  75  -6.88        0.21           3.65 
30  75  -5.32        0.29           3.42 
35  75  -4.02        0.40           3.18 
40  75  -2.92        0.51           2.94 
45  75  -1.97        0.64           2.71 
50  75  -1.16        0.77           2.50 
55  75  -0.46        0.90           2.31 
60  75  0.13        1.03           2.12 
65  75  0.62        1.15           1.96 
70  75  1.01        1.26           1.81 
75  75  1.32        1.36           1.70 
80  75  1.54        1.43           1.62 
85  75  1.67        1.47           1.58 
90  75  1.71        1.48           1.57 
95  75  1.67        1.47           1.58 
100  75  1.54        1.43           1.62 
105  75  1.32        1.36           1.70 
110  75  1.01        1.26           1.81 
115  75  0.62        1.15           1.96 
120  75  0.13        1.03           2.13 
125  75  -0.46        0.90           2.31 
130  75  -1.16        0.77           2.50 
135  75  -1.97        0.64           2.71 
140  75  -2.92        0.51           2.94 
145  75  -4.02        0.40           3.18 
150  75  -5.32        0.29           3.42 
155  75  -6.88        0.21           3.66 
160  75  -8.81        0.13           3.87 
165  75  -11.30        0.07           4.04 
170  75  -14.82        0.03           4.17 
175  75  -20.85        0.01           4.26 
180  75  -76.53        0.00           178.43 
0  80  -76.53        0.00           -1.57 
5  80  -20.82        0.01           4.24 
10  80  -14.81        0.03           4.16 
15  80  -11.29        0.07           4.03 
20  80  -8.80        0.13           3.86 
25  80  -6.88        0.21           3.65 
30  80  -5.32        0.29           3.42 
35  80  -4.02        0.40           3.18 
40  80  -2.92        0.51           2.94 
45  80  -1.97        0.64           2.71 
50  80  -1.16        0.77           2.50 
55  80  -0.46        0.90           2.31 
60  80  0.13        1.03           2.12 
65  80  0.62        1.15           1.96 
70  80  1.01        1.26           1.81 
75  80  1.32        1.36           1.70 
80  80  1.54        1.43           1.62 
85  80  1.67        1.47           1.58 
90  80  1.71        1.48           1.57 
95  80  1.67        1.47           1.58 
100  80  1.54        1.43           1.62 
105  80  1.32        1.36           1.70 
110  80  1.01        1.26           1.81 
115  80  0.62        1.15           1.96 
120  80  0.13        1.03           2.13 
125  80  -0.46        0.90           2.31 
130  80  -1.16        0.77           2.50 
135  80  -1.97        0.64           2.71 
140  80  -2.92        0.51           2.94 
145  80  -4.02        0.40           3.18 
150  80  -5.32        0.29           3.42 
155  80  -6.88        0.21           3.66 
160  80  -8.81        0.13           3.87 
165  80  -11.30        0.07           4.04 
170  80  -14.82        0.03           4.17 
175  80  -20.85        0.01           4.26 
180  80  -76.53        0.00           178.43 
0  85  -76.53        0.00           -1.57 
5  85  -20.82        0.01           4.24 
10  85  -14.81        0.03           4.16 
15  85  -11.29        0.07           4.03 
20  85  -8.80        0.13           3.86 
25  85  -6.88        0.21           3.65 
30  85  -5.32        0.29           3.42 
35  85  -4.02        0.40           3.18 
40  85  -2.92        0.51           2.94 
45  85  -1.97        0.64           2.71 
50  85  -1.16        0.77           2.50 
55  85  -0.46        0.90           2.31 
60  85  0.13        1.03           2.12 
65  85  0.62        1.15           1.96 
70  85  1.01        1.26           1.81 
75  85  1.32        1.36           1.70 
80  85  1.54        1.43           1.62 
85  85  1.67        1.47           1.58 
90  85  1.71        1.48           1.57 
95  85  1.67        1.47           1.58 
100  85  1.54        1.43           1.62 
105  85  1.32        1.36           1.70 
110  85  1.01        1.26           1.81 
115  85  0.62        1.15           1.96 
120  85  0.13        1.03           2.13 
125  85  -0.46        0.90           2.31 
130  85  -1.16        0.77           2.50 
135  85  -1.97        0.64           2.71 
140  85  -2.92        0.51           2.94 
145  85  -4.02        0.40           3.18 
150  85  -5.32        0.29           3.42 
155  85  -6.88        0.21           3.66 
160  85  -8.81        0.13           3.87 
165  85  -11.30        0.07           4.04 
170  85  -14.82        0.03           4.17 
175  85  -20.85        0.01           4.26 
180  85  -76.53        0.00           178.43 
0  90  -76.53        0.00           -1.57 
5  90  -20.82        0.01           4.24 
10  90  -14.81        0.03           4.16 
15  90  -11.29        0.07           4.03 
20  90  -8.80        0.13           3.86 
25  90  -6.88        0.21           3.65 
30  90  -5.32        0.29           3.42 
35  90  -4.02        0.40           3.18 
40  90  -2.92        0.51           2.94 
45  90  -1.97        0.64           2.71 
50  90  -1.16        0.77           2.50 
55  90  -0.46        0.90           2.31 
60  90  0.13        1.03           2.12 
65  90  0.62        1.15           1.96 
70  90  1.01        1.26           1.81 
75  90  1.32        1.36           1.70 
80  90  1.54        1.43           1.62 
85  90  1.67        1.47           1.58 
90  90  1.71        1.48           1.57 
95  90  1.67        1.47           1.58 
100  90  1.54        1.43           1.62 
105  90  1.32        1.36           1.70 
110  90  1.01        1.26           1.81 
115  90  0.62        1.15           1.96 
120  90  0.13        1.03           2.13 
125  90  -0.46        0.90           2.31 
130  90  -1.16        0.77           2.50 
135  90  -1.97        0.64           2.71 
140  90  -2.92        0.51           2.94 
145  90  -4.02        0.40           3.18 
150  90  -5.32        0.29           3.42 
155  90  -6.88        0.21           3.66 
160  90  -8.81        0.13           3.87 
165  90  -11.30        0.07           4.04 
170  90  -14.82        0.03           4.17 
175  90  -20.85        0.01           4.26 
180  90  -76.53        0.00           178.43 
0  95  -76.53        0.00           -1.57 
5  95  -20.82        0.01           4.24 
10  95  -14.81        0.03           4.16 
15  95  -11.29        0.07           4.03 
20  95  -8.80        0.13           3.86 
25  95  -6.88        0.21           3.65 
30  95  -5.32        0.29           3.42 
35  95  -4.02        0.40           3.18 
40  95  -2.92        0.51           2.94 
45  95  -1.97        0.64           2.71 
50  95  -1.16        0.77           2.50 
55  95  -0.46        0.90           2.31 
60  95  0.13        1.03           2.12 
65  95  0.62        1.15           1.96 
70  95  1.01        1.26           1.81 
75  95  1.32        1.36           1.70 
80  95  1.54        1.43           1.62 
85  95  1.67        1.47           1.58 
90  95  1.71        1.48           1.57 
95  95  1.67        1.47           1.58 
100  95  1.54        1.43           1.62 
105  95  1.32        1.36           1.70 
110  95  1.01        1.26           1.81 
115  95  0.62        1.15           1.96 
120  95  0.13        1.03           2.13 
125  95  -0.46        0.90           2.31 
130  95  -1.16        0.77           2.50 
135  95  -1.97        0.64           2.71 
140  95  -2.92        0.51           2.94 
145  95  -4.02        0.40           3.18 
150  95  -5.32        0.29           3.42 
155  95  -6.88        0.21           3.66 
160  95  -8.81        0.13           3.87 
165  95  -11.30        0.07           4.04 
170  95  -14.82        0.03           4.17 
175  95  -20.85        0.01           4.26 
180  95  -76.53        0.00           178.43 
0  100  -76.53        0.00           -1.57 
5  100  -20.82        0.01           4.24 
10  100  -14.81        0.03           4.16 
15  100  -11.29        0.07           4.03 
20  100  -8.80        0.13           3.86 
25  100  -6.88        0.21           3.65 
30  100  -5.32        0.29           3.42 
35  100  -4.02        0.40           3.18 
40  100  -2.92        0.51           2.94 
45  100  -1.97        0.64           2.71 
50  100  -1.16        0.77           2.50 
55  100  -0.46        0.90           2.31 
60  100  0.13        1.03           2.12 
65  100  0.62        1.15           1.96 
70  100  1.01        1.26           1.81 
75  100  1.32        1.36           1.70 
80  100  1.54        1.43           1.62 
85  100  1.67        1.47           1.58 
90  100  1.71        1.48           1.57 
95  100  1.67        1.47           1.58 
100  100  1.54        1.43           1.62 
105  100  1.32        1.36           1.70 
110  100  1.01        1.26           1.81 
115  100  0.62        1.15           1.96 
120  100  0.13        1.03           2.13 
125  100  -0.46        0.90           2.31 
130  100  -1.16        0.77           2.50 
135  100  -1.97        0.64           2.71 
140  100  -2.92        0.51           2.94 
145  100  -4.02        0.40           3.18 
150  100  -5.32        0.29           3.42 
155  100  -6.88        0.21           3.66 
160  100  -8.81        0.13           3.87 
165  100  -11.30        0.07           4.04 
170  100  -14.82        0.03           4.17 
175  100  -20.85        0.01           4.26 
180  100  -76.53        0.00           178.43 
0  105  -76.53        0.00           -1.57 
5  105  -20.82        0.01           4.24 
10  105  -14.81        0.03           4.16 
15  105  -11.29        0.07           4.03 
20  105  -8.80        0.13           3.86 
25  105  -6.88        0.21           3.65 
30  105  -5.32        0.29           3.42 
35  105  -4.02        0.40           3.18 
40  105  -2.92        0.51           2.94 
