freq : 616.66 MHz
SWR : 4.53
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
155  10  -1.53        0.70           159.69 
160  10  -3.41        0.46           162.73 
165  10  -5.89        0.26           165.40 
170  10  -9.40        0.11           167.50 
175  10  -15.38        0.03           168.90 
180  10  -54.69        0.00           172.87 
0  15  -54.69        0.00           7.13 
5  15  -15.56        0.03           168.50 
10  15  -9.49        0.11           167.28 
15  15  -5.95        0.25           165.24 
20  15  -3.46        0.45           162.59 
25  15  -1.56        0.70           159.57 
30  15  -0.08        0.98           156.35 
35  15  1.07        1.28           153.05 
40  15  1.90        1.55           149.85 
45  15  2.42        1.75           146.84 
50  15  2.59        1.82           144.06 
55  15  2.38        1.73           141.54 
60  15  1.75        1.50           139.23 
65  15  0.68        1.17           137.09 
70  15  -0.88        0.82           135.02 
75  15  -2.87        0.52           132.85 
80  15  -5.09        0.31           130.53 
85  15  -7.01        0.20           128.34 
90  15  -7.81        0.17           127.33 
95  15  -7.00        0.20           128.34 
100  15  -5.07        0.31           130.53 
105  15  -2.86        0.52           132.85 
110  15  -0.87        0.82           135.03 
115  15  0.69        1.17           137.12 
120  15  1.77        1.50           139.27 
125  15  2.39        1.73           141.59 
130  15  2.60        1.82           144.12 
135  15  2.43        1.75           146.91 
140  15  1.92        1.56           149.93 
145  15  1.09        1.29           153.14 
150  15  -0.05        0.99           156.45 
155  15  -1.53        0.70           159.69 
160  15  -3.41        0.46           162.73 
165  15  -5.89        0.26           165.40 
170  15  -9.40        0.11           167.50 
175  15  -15.38        0.03           168.90 
180  15  -54.69        0.00           172.87 
0  20  -54.69        0.00           7.13 
5  20  -15.56        0.03           168.50 
10  20  -9.49        0.11           167.28 
15  20  -5.95        0.25           165.24 
20  20  -3.46        0.45           162.59 
25  20  -1.56        0.70           159.57 
30  20  -0.08        0.98           156.35 
35  20  1.07        1.28           153.05 
40  20  1.90        1.55           149.85 
45  20  2.42        1.75           146.84 
50  20  2.59        1.82           144.06 
55  20  2.38        1.73           141.54 
60  20  1.75        1.50           139.23 
65  20  0.68        1.17           137.09 
70  20  -0.88        0.82           135.02 
75  20  -2.87        0.52           132.85 
80  20  -5.09        0.31           130.53 
85  20  -7.01        0.20           128.34 
90  20  -7.81        0.17           127.33 
95  20  -7.00        0.20           128.34 
100  20  -5.07        0.31           130.53 
105  20  -2.86        0.52           132.85 
110  20  -0.87        0.82           135.03 
115  20  0.69        1.17           137.12 
120  20  1.77        1.50           139.27 
125  20  2.39        1.73           141.59 
130  20  2.60        1.82           144.12 
135  20  2.43        1.75           146.91 
140  20  1.92        1.56           149.93 
145  20  1.09        1.29           153.14 
150  20  -0.05        0.99           156.45 
155  20  -1.53        0.70           159.69 
160  20  -3.41        0.46           162.73 
165  20  -5.89        0.26           165.40 
170  20  -9.40        0.11           167.50 
175  20  -15.38        0.03           168.90 
180  20  -54.69        0.00           172.87 
0  25  -54.69        0.00           7.13 
5  25  -15.56        0.03           168.50 
10  25  -9.49        0.11           167.28 
15  25  -5.95        0.25           165.24 
20  25  -3.46        0.45           162.59 
25  25  -1.56        0.70           159.57 
30  25  -0.08        0.98           156.35 
35  25  1.07        1.28           153.05 
40  25  1.90        1.55           149.85 
45  25  2.42        1.75           146.84 
50  25  2.59        1.82           144.06 
55  25  2.38        1.73           141.54 
60  25  1.75        1.50           139.23 
65  25  0.68        1.17           137.09 
70  25  -0.88        0.82           135.02 
75  25  -2.87        0.52           132.85 
80  25  -5.09        0.31           130.53 
85  25  -7.01        0.20           128.34 
90  25  -7.81        0.17           127.33 
95  25  -7.00        0.20           128.34 
100  25  -5.07        0.31           130.53 
105  25  -2.86        0.52           132.85 
110  25  -0.87        0.82           135.03 
115  25  0.69        1.17           137.12 
120  25  1.77        1.50           139.27 
125  25  2.39        1.73           141.59 
130  25  2.60        1.82           144.12 
135  25  2.43        1.75           146.91 
140  25  1.92        1.56           149.93 
145  25  1.09        1.29           153.14 
150  25  -0.05        0.99           156.45 
155  25  -1.53        0.70           159.69 
160  25  -3.41        0.46           162.73 
165  25  -5.89        0.26           165.40 
170  25  -9.40        0.11           167.50 
175  25  -15.38        0.03           168.90 
180  25  -54.69        0.00           172.87 
0  30  -54.69        0.00           7.13 
5  30  -15.56        0.03           168.50 
10  30  -9.49        0.11           167.28 
15  30  -5.95        0.25           165.24 
20  30  -3.46        0.45           162.59 
25  30  -1.56        0.70           159.57 
30  30  -0.08        0.98           156.35 
35  30  1.07        1.28           153.05 
40  30  1.90        1.55           149.85 
45  30  2.42        1.75           146.84 
50  30  2.59        1.82           144.06 
55  30  2.38        1.73           141.54 
60  30  1.75        1.50           139.23 
65  30  0.68        1.17           137.09 
70  30  -0.88        0.82           135.02 
75  30  -2.87        0.52           132.85 
80  30  -5.09        0.31           130.53 
85  30  -7.01        0.20           128.34 
90  30  -7.81        0.17           127.33 
95  30  -7.00        0.20           128.34 
100  30  -5.07        0.31           130.53 
105  30  -2.86        0.52           132.85 
110  30  -0.87        0.82           135.03 
115  30  0.69        1.17           137.12 
120  30  1.77        1.50           139.27 
125  30  2.39        1.73           141.59 
130  30  2.60        1.82           144.12 
135  30  2.43        1.75           146.91 
140  30  1.92        1.56           149.93 
145  30  1.09        1.29           153.14 
150  30  -0.05        0.99           156.45 
155  30  -1.53        0.70           159.69 
160  30  -3.41        0.46           162.73 
165  30  -5.89        0.26           165.40 
170  30  -9.40        0.11           167.50 
175  30  -15.38        0.03           168.90 
180  30  -54.69        0.00           172.87 
0  35  -54.69        0.00           7.13 
5  35  -15.56        0.03           168.50 
10  35  -9.49        0.11           167.28 
15  35  -5.95        0.25           165.24 
20  35  -3.46        0.45           162.59 
25  35  -1.56        0.70           159.57 
30  35  -0.08        0.98           156.35 
35  35  1.07        1.28           153.05 
40  35  1.90        1.55           149.85 
45  35  2.42        1.75           146.84 
50  35  2.59        1.82           144.06 
55  35  2.38        1.73           141.54 
60  35  1.75        1.50           139.23 
65  35  0.68        1.17           137.09 
70  35  -0.88        0.82           135.02 
75  35  -2.87        0.52           132.85 
80  35  -5.09        0.31           130.53 
85  35  -7.01        0.20           128.34 
90  35  -7.81        0.17           127.33 
95  35  -7.00        0.20           128.34 
100  35  -5.07        0.31           130.53 
105  35  -2.86        0.52           132.85 
110  35  -0.87        0.82           135.03 
115  35  0.69        1.17           137.12 
120  35  1.77        1.50           139.27 
125  35  2.39        1.73           141.59 
130  35  2.60        1.82           144.12 
135  35  2.43        1.75           146.91 
140  35  1.92        1.56           149.93 
145  35  1.09        1.29           153.14 
150  35  -0.05        0.99           156.45 
155  35  -1.53        0.70           159.69 
160  35  -3.41        0.46           162.73 
165  35  -5.89        0.26           165.40 
170  35  -9.40        0.11           167.50 
175  35  -15.38        0.03           168.90 
180  35  -54.69        0.00           172.87 
0  40  -54.69        0.00           7.13 
5  40  -15.56        0.03           168.50 
10  40  -9.49        0.11           167.28 
15  40  -5.95        0.25           165.24 
20  40  -3.46        0.45           162.59 
25  40  -1.56        0.70           159.57 
30  40  -0.08        0.98           156.35 
35  40  1.07        1.28           153.05 
40  40  1.90        1.55           149.85 
45  40  2.42        1.75           146.84 
50  40  2.59        1.82           144.06 
55  40  2.38        1.73           141.54 
60  40  1.75        1.50           139.23 
65  40  0.68        1.17           137.09 
70  40  -0.88        0.82           135.02 
75  40  -2.87        0.52           132.85 
80  40  -5.09        0.31           130.53 
85  40  -7.01        0.20           128.34 
90  40  -7.81        0.17           127.33 
95  40  -7.00        0.20           128.34 
100  40  -5.07        0.31           130.53 
105  40  -2.86        0.52           132.85 
110  40  -0.87        0.82           135.03 
115  40  0.69        1.17           137.12 
120  40  1.77        1.50           139.27 
125  40  2.39        1.73           141.59 
130  40  2.60        1.82           144.12 
135  40  2.43        1.75           146.91 
140  40  1.92        1.56           149.93 
145  40  1.09        1.29           153.14 
150  40  -0.05        0.99           156.45 
155  40  -1.53        0.70           159.69 
160  40  -3.41        0.46           162.73 
165  40  -5.89        0.26           165.40 
170  40  -9.40        0.11           167.50 
175  40  -15.38        0.03           168.90 
180  40  -54.69        0.00           172.87 
0  45  -54.69        0.00           7.13 
5  45  -15.56        0.03           168.50 
10  45  -9.49        0.11           167.28 
15  45  -5.95        0.25           165.24 
20  45  -3.46        0.45           162.59 
25  45  -1.56        0.70           159.57 
30  45  -0.08        0.98           156.35 
35  45  1.07        1.28           153.05 
40  45  1.90        1.55           149.85 
45  45  2.42        1.75           146.84 
50  45  2.59        1.82           144.06 
55  45  2.38        1.73           141.54 
60  45  1.75        1.50           139.23 
65  45  0.68        1.17           137.09 
70  45  -0.88        0.82           135.02 
75  45  -2.87        0.52           132.85 
80  45  -5.09        0.31           130.53 
85  45  -7.01        0.20           128.34 
90  45  -7.81        0.17           127.33 
95  45  -7.00        0.20           128.34 
100  45  -5.07        0.31           130.53 
105  45  -2.86        0.52           132.85 
110  45  -0.87        0.82           135.03 
115  45  0.69        1.17           137.12 
120  45  1.77        1.50           139.27 
125  45  2.39        1.73           141.59 
130  45  2.60        1.82           144.12 
135  45  2.43        1.75           146.91 
140  45  1.92        1.56           149.93 
145  45  1.09        1.29           153.14 
150  45  -0.05        0.99           156.45 
155  45  -1.53        0.70           159.69 
160  45  -3.41        0.46           162.73 
165  45  -5.89        0.26           165.40 
170  45  -9.40        0.11           167.50 
175  45  -15.38        0.03           168.90 
180  45  -54.69        0.00           172.87 
0  50  -54.69        0.00           7.13 
5  50  -15.56        0.03           168.50 
10  50  -9.49        0.11           167.28 
15  50  -5.95        0.25           165.24 
20  50  -3.46        0.45           162.59 
25  50  -1.56        0.70           159.57 
30  50  -0.08        0.98           156.35 
35  50  1.07        1.28           153.05 
40  50  1.90        1.55           149.85 
45  50  2.42        1.75           146.84 
50  50  2.59        1.82           144.06 
55  50  2.38        1.73           141.54 
60  50  1.75        1.50           139.23 
65  50  0.68        1.17           137.09 
70  50  -0.88        0.82           135.02 
75  50  -2.87        0.52           132.85 
80  50  -5.09        0.31           130.53 
85  50  -7.01        0.20           128.34 
90  50  -7.81        0.17           127.33 
95  50  -7.00        0.20           128.34 
100  50  -5.07        0.31           130.53 
105  50  -2.86        0.52           132.85 
110  50  -0.87        0.82           135.03 
115  50  0.69        1.17           137.12 
120  50  1.77        1.50           139.27 
125  50  2.39        1.73           141.59 
130  50  2.60        1.82           144.12 
135  50  2.43        1.75           146.91 
140  50  1.92        1.56           149.93 
145  50  1.09        1.29           153.14 
150  50  -0.05        0.99           156.45 
155  50  -1.53        0.70           159.69 
160  50  -3.41        0.46           162.73 
165  50  -5.89        0.26           165.40 
170  50  -9.40        0.11           167.50 
175  50  -15.38        0.03           168.90 
180  50  -54.69        0.00           172.87 
0  55  -54.69        0.00           7.13 
5  55  -15.56        0.03           168.50 
10  55  -9.49        0.11           167.28 
15  55  -5.95        0.25           165.24 
20  55  -3.46        0.45           162.59 
25  55  -1.56        0.70           159.57 
30  55  -0.08        0.98           156.35 
35  55  1.07        1.28           153.05 
40  55  1.90        1.55           149.85 
45  55  2.42        1.75           146.84 
50  55  2.59        1.82           144.06 
55  55  2.38        1.73           141.54 
60  55  1.75        1.50           139.23 
65  55  0.68        1.17           137.09 
70  55  -0.88        0.82           135.02 
75  55  -2.87        0.52           132.85 
80  55  -5.09        0.31           130.53 
85  55  -7.01        0.20           128.34 
90  55  -7.81        0.17           127.33 
95  55  -7.00        0.20           128.34 
100  55  -5.07        0.31           130.53 
105  55  -2.86        0.52           132.85 
110  55  -0.87        0.82           135.03 
115  55  0.69        1.17           137.12 
120  55  1.77        1.50           139.27 
125  55  2.39        1.73           141.59 
130  55  2.60        1.82           144.12 
135  55  2.43        1.75           146.91 
140  55  1.92        1.56           149.93 
145  55  1.09        1.29           153.14 
150  55  -0.05        0.99           156.45 
155  55  -1.53        0.70           159.69 
160  55  -3.41        0.46           162.73 
165  55  -5.89        0.26           165.40 
170  55  -9.40        0.11           167.50 
175  55  -15.38        0.03           168.90 
180  55  -54.69        0.00           172.87 
0  60  -54.69        0.00           7.13 
5  60  -15.56        0.03           168.50 
10  60  -9.49        0.11           167.28 
15  60  -5.95        0.25           165.24 
20  60  -3.46        0.45           162.59 
25  60  -1.56        0.70           159.57 
30  60  -0.08        0.98           156.35 
35  60  1.07        1.28           153.05 
40  60  1.90        1.55           149.85 
45  60  2.42        1.75           146.84 
50  60  2.59        1.82           144.06 
55  60  2.38        1.73           141.54 
60  60  1.75        1.50           139.23 
65  60  0.68        1.17           137.09 
70  60  -0.88        0.82           135.02 
75  60  -2.87        0.52           132.85 
80  60  -5.09        0.31           130.53 
85  60  -7.01        0.20           128.34 
90  60  -7.81        0.17           127.33 
95  60  -7.00        0.20           128.34 
100  60  -5.07        0.31           130.53 
105  60  -2.86        0.52           132.85 
110  60  -0.87        0.82           135.03 
115  60  0.69        1.17           137.12 
120  60  1.77        1.50           139.27 
125  60  2.39        1.73           141.59 
130  60  2.60        1.82           144.12 
135  60  2.43        1.75           146.91 
140  60  1.92        1.56           149.93 
145  60  1.09        1.29           153.14 
150  60  -0.05        0.99           156.45 
155  60  -1.53        0.70           159.69 
160  60  -3.41        0.46           162.73 
165  60  -5.89        0.26           165.40 
170  60  -9.40        0.11           167.50 
175  60  -15.38        0.03           168.90 
180  60  -54.69        0.00           172.87 
0  65  -54.69        0.00           7.13 
5  65  -15.56        0.03           168.50 
10  65  -9.49        0.11           167.28 
15  65  -5.95        0.25           165.24 
20  65  -3.46        0.45           162.59 
25  65  -1.56        0.70           159.57 
30  65  -0.08        0.98           156.35 
35  65  1.07        1.28           153.05 
40  65  1.90        1.55           149.85 
45  65  2.42        1.75           146.84 
50  65  2.59        1.82           144.06 
55  65  2.38        1.73           141.54 
60  65  1.75        1.50           139.23 
65  65  0.68        1.17           137.09 
70  65  -0.88        0.82           135.02 
75  65  -2.87        0.52           132.85 
80  65  -5.09        0.31           130.53 
85  65  -7.01        0.20           128.34 
90  65  -7.81        0.17           127.33 
95  65  -7.00        0.20           128.34 
100  65  -5.07        0.31           130.53 
105  65  -2.86        0.52           132.85 
110  65  -0.87        0.82           135.03 
115  65  0.69        1.17           137.12 
120  65  1.77        1.50           139.27 
125  65  2.39        1.73           141.59 
130  65  2.60        1.82           144.12 
135  65  2.43        1.75           146.91 
140  65  1.92        1.56           149.93 
145  65  1.09        1.29           153.14 
150  65  -0.05        0.99           156.45 
155  65  -1.53        0.70           159.69 
160  65  -3.41        0.46           162.73 
165  65  -5.89        0.26           165.40 
170  65  -9.40        0.11           167.50 
175  65  -15.38        0.03           168.90 
180  65  -54.69        0.00           172.87 
0  70  -54.69        0.00           7.13 
5  70  -15.56        0.03           168.50 
10  70  -9.49        0.11           167.28 
15  70  -5.95        0.25           165.24 
20  70  -3.46        0.45           162.59 
25  70  -1.56        0.70           159.57 
30  70  -0.08        0.98           156.35 
35  70  1.07        1.28           153.05 
40  70  1.90        1.55           149.85 
45  70  2.42        1.75           146.84 
50  70  2.59        1.82           144.06 
55  70  2.38        1.73           141.54 
60  70  1.75        1.50           139.23 
65  70  0.68        1.17           137.09 
70  70  -0.88        0.82           135.02 
75  70  -2.87        0.52           132.85 
80  70  -5.09        0.31           130.53 
85  70  -7.01        0.20           128.34 
90  70  -7.81        0.17           127.33 
95  70  -7.00        0.20           128.34 
100  70  -5.07        0.31           130.53 
105  70  -2.86        0.52           132.85 
110  70  -0.87        0.82           135.03 
115  70  0.69        1.17           137.12 
120  70  1.77        1.50           139.27 
125  70  2.39        1.73           141.59 
130  70  2.60        1.82           144.12 
135  70  2.43        1.75           146.91 
140  70  1.92        1.56           149.93 
145  70  1.09        1.29           153.14 
150  70  -0.05        0.99           156.45 
155  70  -1.53        0.70           159.69 
160  70  -3.41        0.46           162.73 
165  70  -5.89        0.26           165.40 
170  70  -9.40        0.11           167.50 
175  70  -15.38        0.03           168.90 
180  70  -54.69        0.00           172.87 
0  75  -54.69        0.00           7.13 
5  75  -15.56        0.03           168.50 
10  75  -9.49        0.11           167.28 
15  75  -5.95        0.25           165.24 
20  75  -3.46        0.45           162.59 
25  75  -1.56        0.70           159.57 
30  75  -0.08        0.98           156.35 
35  75  1.07        1.28           153.05 
40  75  1.90        1.55           149.85 
45  75  2.42        1.75           146.84 
50  75  2.59        1.82           144.06 
55  75  2.38        1.73           141.54 
60  75  1.75        1.50           139.23 
65  75  0.68        1.17           137.09 
70  75  -0.88        0.82           135.02 
75  75  -2.87        0.52           132.85 
80  75  -5.09        0.31           130.53 
85  75  -7.01        0.20           128.34 
90  75  -7.81        0.17           127.33 
95  75  -7.00        0.20           128.34 
100  75  -5.07        0.31           130.53 
105  75  -2.86        0.52           132.85 
110  75  -0.87        0.82           135.03 
115  75  0.69        1.17           137.12 
120  75  1.77        1.50           139.27 
125  75  2.39        1.73           141.59 
130  75  2.60        1.82           144.12 
135  75  2.43        1.75           146.91 
140  75  1.92        1.56           149.93 
145  75  1.09        1.29           153.14 
150  75  -0.05        0.99           156.45 
155  75  -1.53        0.70           159.69 
160  75  -3.41        0.46           162.73 
165  75  -5.89        0.26           165.40 
170  75  -9.40        0.11           167.50 
175  75  -15.38        0.03           168.90 
180  75  -54.69        0.00           172.87 
0  80  -54.69        0.00           7.13 
5  80  -15.56        0.03           168.50 
10  80  -9.49        0.11           167.28 
15  80  -5.95        0.25           165.24 
20  80  -3.46        0.45           162.59 
25  80  -1.56        0.70           159.57 
30  80  -0.08        0.98           156.35 
35  80  1.07        1.28           153.05 
40  80  1.90        1.55           149.85 
45  80  2.42        1.75           146.84 
50  80  2.59        1.82           144.06 
55  80  2.38        1.73           141.54 
60  80  1.75        1.50           139.23 
65  80  0.68        1.17           137.09 
70  80  -0.88        0.82           135.02 
75  80  -2.87        0.52           132.85 
80  80  -5.09        0.31           130.53 
85  80  -7.01        0.20           128.34 
90  80  -7.81        0.17           127.33 
95  80  -7.00        0.20           128.34 
100  80  -5.07        0.31           130.53 
105  80  -2.86        0.52           132.85 
110  80  -0.87        0.82           135.03 
115  80  0.69        1.17           137.12 
120  80  1.77        1.50           139.27 
125  80  2.39        1.73           141.59 
130  80  2.60        1.82           144.12 
135  80  2.43        1.75           146.91 
140  80  1.92        1.56           149.93 
145  80  1.09        1.29           153.14 
150  80  -0.05        0.99           156.45 
155  80  -1.53        0.70           159.69 
160  80  -3.41        0.46           162.73 
165  80  -5.89        0.26           165.40 
170  80  -9.40        0.11           167.50 
175  80  -15.38        0.03           168.90 
180  80  -54.69        0.00           172.87 
0  85  -54.69        0.00           7.13 
5  85  -15.56        0.03           168.50 
10  85  -9.49        0.11           167.28 
15  85  -5.95        0.25           165.24 
20  85  -3.46        0.45           162.59 
25  85  -1.56        0.70           159.57 
30  85  -0.08        0.98           156.35 
35  85  1.07        1.28           153.05 
40  85  1.90        1.55           149.85 
45  85  2.42        1.75           146.84 
50  85  2.59        1.82           144.06 
55  85  2.38        1.73           141.54 
60  85  1.75        1.50           139.23 
65  85  0.68        1.17           137.09 
70  85  -0.88        0.82           135.02 
75  85  -2.87        0.52           132.85 
80  85  -5.09        0.31           130.53 
85  85  -7.01        0.20           128.34 
90  85  -7.81        0.17           127.33 
95  85  -7.00        0.20           128.34 
100  85  -5.07        0.31           130.53 
105  85  -2.86        0.52           132.85 
110  85  -0.87        0.82           135.03 
115  85  0.69        1.17           137.12 
120  85  1.77        1.50           139.27 
125  85  2.39        1.73           141.59 
130  85  2.60        1.82           144.12 
135  85  2.43        1.75           146.91 
140  85  1.92        1.56           149.93 
145  85  1.09        1.29           153.14 
150  85  -0.05        0.99           156.45 
155  85  -1.53        0.70           159.69 
160  85  -3.41        0.46           162.73 
165  85  -5.89        0.26           165.40 
170  85  -9.40        0.11           167.50 
175  85  -15.38        0.03           168.90 
180  85  -54.69        0.00           172.87 
0  90  -54.69        0.00           7.13 
5  90  -15.56        0.03           168.50 
10  90  -9.49        0.11           167.28 
15  90  -5.95        0.25           165.24 
20  90  -3.46        0.45           162.59 
25  90  -1.56        0.70           159.57 
30  90  -0.08        0.98           156.35 
35  90  1.07        1.28           153.05 
40  90  1.90        1.55           149.85 
45  90  2.42        1.75           146.84 
50  90  2.59        1.82           144.06 
55  90  2.38        1.73           141.54 
60  90  1.75        1.50           139.23 
65  90  0.68        1.17           137.09 
70  90  -0.88        0.82           135.02 
75  90  -2.87        0.52           132.85 
80  90  -5.09        0.31           130.53 
85  90  -7.01        0.20           128.34 
90  90  -7.81        0.17           127.33 
95  90  -7.00        0.20           128.34 
100  90  -5.07        0.31           130.53 
105  90  -2.86        0.52           132.85 
110  90  -0.87        0.82           135.03 
115  90  0.69        1.17           137.12 
120  90  1.77        1.50           139.27 
125  90  2.39        1.73           141.59 
130  90  2.60        1.82           144.12 
135  90  2.43        1.75           146.91 
140  90  1.92        1.56           149.93 
145  90  1.09        1.29           153.14 
150  90  -0.05        0.99           156.45 
155  90  -1.53        0.70           159.69 
160  90  -3.41        0.46           162.73 
165  90  -5.89        0.26           165.40 
170  90  -9.40        0.11           167.50 
175  90  -15.38        0.03           168.90 
180  90  -54.69        0.00           172.87 
0  95  -54.69        0.00           7.13 
5  95  -15.56        0.03           168.50 
10  95  -9.49        0.11           167.28 
15  95  -5.95        0.25           165.24 
20  95  -3.46        0.45           162.59 
25  95  -1.56        0.70           159.57 
30  95  -0.08        0.98           156.35 
35  95  1.07        1.28           153.05 
40  95  1.90        1.55           149.85 
45  95  2.42        1.75           146.84 
50  95  2.59        1.82           144.06 
55  95  2.38        1.73           141.54 
60  95  1.75        1.50           139.23 
65  95  0.68        1.17           137.09 
70  95  -0.88        0.82           135.02 
75  95  -2.87        0.52           132.85 
80  95  -5.09        0.31           130.53 
85  95  -7.01        0.20           128.34 
90  95  -7.81        0.17           127.33 
95  95  -7.00        0.20           128.34 
100  95  -5.07        0.31           130.53 
105  95  -2.86        0.52           132.85 
110  95  -0.87        0.82           135.03 
115  95  0.69        1.17           137.12 
120  95  1.77        1.50           139.27 
125  95  2.39        1.73           141.59 
130  95  2.60        1.82           144.12 
135  95  2.43        1.75           146.91 
140  95  1.92        1.56           149.93 
145  95  1.09        1.29           153.14 
150  95  -0.05        0.99           156.45 
155  95  -1.53        0.70           159.69 
160  95  -3.41        0.46           162.73 
165  95  -5.89        0.26           165.40 
170  95  -9.40        0.11           167.50 
175  95  -15.38        0.03           168.90 
180  95  -54.69        0.00           172.87 
0  100  -54.69        0.00           7.13 
5  100  -15.56        0.03           168.50 
10  100  -9.49        0.11           167.28 
15  100  -5.95        0.25           165.24 
20  100  -3.46        0.45           162.59 
25  100  -1.56        0.70           159.57 
30  100  -0.08        0.98           156.35 
35  100  1.07        1.28           153.05 
40  100  1.90        1.55           149.85 
45  100  2.42        1.75           146.84 
50  100  2.59        1.82           144.06 
55  100  2.38        1.73           141.54 
60  100  1.75        1.50           139.23 
65  100  0.68        1.17           137.09 
70  100  -0.88        0.82           135.02 
75  100  -2.87        0.52           132.85 
80  100  -5.09        0.31           130.53 
85  100  -7.01        0.20           128.34 
90  100  -7.81        0.17           127.33 
95  100  -7.00        0.20           128.34 
100  100  -5.07        0.31           130.53 
105  100  -2.86        0.52           132.85 
110  100  -0.87        0.82           135.03 
115  100  0.69        1.17           137.12 
120  100  1.77        1.50           139.27 
125  100  2.39        1.73           141.59 
130  100  2.60        1.82           144.12 
135  100  2.43        1.75           146.91 
140  100  1.92        1.56           149.93 
145  100  1.09        1.29           153.14 
150  100  -0.05        0.99           156.45 
155  100  -1.53        0.70           159.69 
160  100  -3.41        0.46           162.73 
165  100  -5.89        0.26           165.40 
170  100  -9.40        0.11           167.50 
175  100  -15.38        0.03           168.90 
180  100  -54.69        0.00           172.87 
0  105  -54.69        0.00           7.13 
5  105  -15.56        0.03           168.50 
10  105  -9.49        0.11           167.28 
15  105  -5.95        0.25           165.24 
20  105  -3.46        0.45           162.59 
25  105  -1.56        0.70           159.57 
30  105  -0.08        0.98           156.35 
35  105  1.07        1.28           153.05 
40  105  1.90        1.55           149.85 
45  105  2.42        1.75           146.84 
50  105  2.59        1.82           144.06 
