freq : 433.33 MHz
SWR : 3.84
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
65  10  -0.18        0.96           112.44 
70  10  0.39        1.09           121.91 
75  10  0.99        1.26           129.46 
80  10  1.52        1.42           134.80 
85  10  1.87        1.54           137.94 
90  10  1.99        1.58           138.97 
95  10  1.87        1.54           137.94 
100  10  1.52        1.42           134.81 
105  10  1.00        1.26           129.49 
110  10  0.39        1.09           121.96 
115  10  -0.17        0.96           112.51 
120  10  -0.58        0.87           101.92 
125  10  -0.81        0.83           -91.32 
130  10  -0.92        0.81           -81.70 
135  10  -1.03        0.79           -73.60 
140  10  -1.25        0.75           -67.04 
145  10  -1.69        0.68           -61.85 
150  10  -2.40        0.58           -57.81 
155  10  -3.47        0.45           -54.68 
160  10  -5.00        0.32           -52.27 
165  10  -7.20        0.19           -50.48 
170  10  -10.53        0.09           -49.27 
175  10  -16.45        0.02           -48.72 
180  10  -57.37        0.00           176.46 
0  15  -57.37        0.00           3.54 
5  15  -16.36        0.02           -47.92 
10  15  -10.48        0.09           -48.86 
15  15  -7.17        0.19           -50.20 
20  15  -4.98        0.32           -52.05 
25  15  -3.46        0.45           -54.50 
30  15  -2.39        0.58           -57.65 
35  15  -1.68        0.68           -61.70 
40  15  -1.25        0.75           -66.90 
45  15  -1.02        0.79           -73.46 
50  15  -0.92        0.81           -81.57 
55  15  -0.81        0.83           -91.21 
60  15  -0.59        0.87           101.83 
65  15  -0.18        0.96           112.44 
70  15  0.39        1.09           121.91 
75  15  0.99        1.26           129.46 
80  15  1.52        1.42           134.80 
85  15  1.87        1.54           137.94 
90  15  1.99        1.58           138.97 
95  15  1.87        1.54           137.94 
100  15  1.52        1.42           134.81 
105  15  1.00        1.26           129.49 
110  15  0.39        1.09           121.96 
115  15  -0.17        0.96           112.51 
120  15  -0.58        0.87           101.92 
125  15  -0.81        0.83           -91.32 
130  15  -0.92        0.81           -81.70 
135  15  -1.03        0.79           -73.60 
140  15  -1.25        0.75           -67.04 
145  15  -1.69        0.68           -61.85 
150  15  -2.40        0.58           -57.81 
155  15  -3.47        0.45           -54.68 
160  15  -5.00        0.32           -52.27 
165  15  -7.20        0.19           -50.48 
170  15  -10.53        0.09           -49.27 
175  15  -16.45        0.02           -48.72 
180  15  -57.37        0.00           176.46 
0  20  -57.37        0.00           3.54 
5  20  -16.36        0.02           -47.92 
10  20  -10.48        0.09           -48.86 
15  20  -7.17        0.19           -50.20 
20  20  -4.98        0.32           -52.05 
25  20  -3.46        0.45           -54.50 
30  20  -2.39        0.58           -57.65 
35  20  -1.68        0.68           -61.70 
40  20  -1.25        0.75           -66.90 
45  20  -1.02        0.79           -73.46 
50  20  -0.92        0.81           -81.57 
55  20  -0.81        0.83           -91.21 
60  20  -0.59        0.87           101.83 
65  20  -0.18        0.96           112.44 
70  20  0.39        1.09           121.91 
75  20  0.99        1.26           129.46 
80  20  1.52        1.42           134.80 
85  20  1.87        1.54           137.94 
90  20  1.99        1.58           138.97 
95  20  1.87        1.54           137.94 
100  20  1.52        1.42           134.81 
105  20  1.00        1.26           129.49 
110  20  0.39        1.09           121.96 
115  20  -0.17        0.96           112.51 
120  20  -0.58        0.87           101.92 
125  20  -0.81        0.83           -91.32 
130  20  -0.92        0.81           -81.70 
135  20  -1.03        0.79           -73.60 
140  20  -1.25        0.75           -67.04 
145  20  -1.69        0.68           -61.85 
150  20  -2.40        0.58           -57.81 
155  20  -3.47        0.45           -54.68 
160  20  -5.00        0.32           -52.27 
165  20  -7.20        0.19           -50.48 
170  20  -10.53        0.09           -49.27 
175  20  -16.45        0.02           -48.72 
180  20  -57.37        0.00           176.46 
0  25  -57.37        0.00           3.54 
5  25  -16.36        0.02           -47.92 
10  25  -10.48        0.09           -48.86 
15  25  -7.17        0.19           -50.20 
20  25  -4.98        0.32           -52.05 
25  25  -3.46        0.45           -54.50 
30  25  -2.39        0.58           -57.65 
35  25  -1.68        0.68           -61.70 
40  25  -1.25        0.75           -66.90 
45  25  -1.02        0.79           -73.46 
50  25  -0.92        0.81           -81.57 
55  25  -0.81        0.83           -91.21 
60  25  -0.59        0.87           101.83 
65  25  -0.18        0.96           112.44 
70  25  0.39        1.09           121.91 
75  25  0.99        1.26           129.46 
80  25  1.52        1.42           134.80 
85  25  1.87        1.54           137.94 
90  25  1.99        1.58           138.97 
95  25  1.87        1.54           137.94 
100  25  1.52        1.42           134.81 
105  25  1.00        1.26           129.49 
110  25  0.39        1.09           121.96 
115  25  -0.17        0.96           112.51 
120  25  -0.58        0.87           101.92 
125  25  -0.81        0.83           -91.32 
130  25  -0.92        0.81           -81.70 
135  25  -1.03        0.79           -73.60 
140  25  -1.25        0.75           -67.04 
145  25  -1.69        0.68           -61.85 
150  25  -2.40        0.58           -57.81 
155  25  -3.47        0.45           -54.68 
160  25  -5.00        0.32           -52.27 
165  25  -7.20        0.19           -50.48 
170  25  -10.53        0.09           -49.27 
175  25  -16.45        0.02           -48.72 
180  25  -57.37        0.00           176.46 
0  30  -57.37        0.00           3.54 
5  30  -16.36        0.02           -47.92 
10  30  -10.48        0.09           -48.86 
15  30  -7.17        0.19           -50.20 
20  30  -4.98        0.32           -52.05 
25  30  -3.46        0.45           -54.50 
30  30  -2.39        0.58           -57.65 
35  30  -1.68        0.68           -61.70 
40  30  -1.25        0.75           -66.90 
45  30  -1.02        0.79           -73.46 
50  30  -0.92        0.81           -81.57 
55  30  -0.81        0.83           -91.21 
60  30  -0.59        0.87           101.83 
65  30  -0.18        0.96           112.44 
70  30  0.39        1.09           121.91 
75  30  0.99        1.26           129.46 
80  30  1.52        1.42           134.80 
85  30  1.87        1.54           137.94 
90  30  1.99        1.58           138.97 
95  30  1.87        1.54           137.94 
100  30  1.52        1.42           134.81 
105  30  1.00        1.26           129.49 
110  30  0.39        1.09           121.96 
115  30  -0.17        0.96           112.51 
120  30  -0.58        0.87           101.92 
125  30  -0.81        0.83           -91.32 
130  30  -0.92        0.81           -81.70 
135  30  -1.03        0.79           -73.60 
140  30  -1.25        0.75           -67.04 
145  30  -1.69        0.68           -61.85 
150  30  -2.40        0.58           -57.81 
155  30  -3.47        0.45           -54.68 
160  30  -5.00        0.32           -52.27 
165  30  -7.20        0.19           -50.48 
170  30  -10.53        0.09           -49.27 
175  30  -16.45        0.02           -48.72 
180  30  -57.37        0.00           176.46 
0  35  -57.37        0.00           3.54 
5  35  -16.36        0.02           -47.92 
10  35  -10.48        0.09           -48.86 
15  35  -7.17        0.19           -50.20 
20  35  -4.98        0.32           -52.05 
25  35  -3.46        0.45           -54.50 
30  35  -2.39        0.58           -57.65 
35  35  -1.68        0.68           -61.70 
40  35  -1.25        0.75           -66.90 
45  35  -1.02        0.79           -73.46 
50  35  -0.92        0.81           -81.57 
55  35  -0.81        0.83           -91.21 
60  35  -0.59        0.87           101.83 
65  35  -0.18        0.96           112.44 
70  35  0.39        1.09           121.91 
75  35  0.99        1.26           129.46 
80  35  1.52        1.42           134.80 
85  35  1.87        1.54           137.94 
90  35  1.99        1.58           138.97 
95  35  1.87        1.54           137.94 
100  35  1.52        1.42           134.81 
105  35  1.00        1.26           129.49 
110  35  0.39        1.09           121.96 
115  35  -0.17        0.96           112.51 
120  35  -0.58        0.87           101.92 
125  35  -0.81        0.83           -91.32 
130  35  -0.92        0.81           -81.70 
135  35  -1.03        0.79           -73.60 
140  35  -1.25        0.75           -67.04 
145  35  -1.69        0.68           -61.85 
150  35  -2.40        0.58           -57.81 
155  35  -3.47        0.45           -54.68 
160  35  -5.00        0.32           -52.27 
165  35  -7.20        0.19           -50.48 
170  35  -10.53        0.09           -49.27 
175  35  -16.45        0.02           -48.72 
180  35  -57.37        0.00           176.46 
0  40  -57.37        0.00           3.54 
5  40  -16.36        0.02           -47.92 
10  40  -10.48        0.09           -48.86 
15  40  -7.17        0.19           -50.20 
20  40  -4.98        0.32           -52.05 
25  40  -3.46        0.45           -54.50 
30  40  -2.39        0.58           -57.65 
35  40  -1.68        0.68           -61.70 
40  40  -1.25        0.75           -66.90 
45  40  -1.02        0.79           -73.46 
50  40  -0.92        0.81           -81.57 
55  40  -0.81        0.83           -91.21 
60  40  -0.59        0.87           101.83 
65  40  -0.18        0.96           112.44 
70  40  0.39        1.09           121.91 
75  40  0.99        1.26           129.46 
80  40  1.52        1.42           134.80 
85  40  1.87        1.54           137.94 
90  40  1.99        1.58           138.97 
95  40  1.87        1.54           137.94 
100  40  1.52        1.42           134.81 
105  40  1.00        1.26           129.49 
110  40  0.39        1.09           121.96 
115  40  -0.17        0.96           112.51 
120  40  -0.58        0.87           101.92 
125  40  -0.81        0.83           -91.32 
130  40  -0.92        0.81           -81.70 
135  40  -1.03        0.79           -73.60 
140  40  -1.25        0.75           -67.04 
145  40  -1.69        0.68           -61.85 
150  40  -2.40        0.58           -57.81 
155  40  -3.47        0.45           -54.68 
160  40  -5.00        0.32           -52.27 
165  40  -7.20        0.19           -50.48 
170  40  -10.53        0.09           -49.27 
175  40  -16.45        0.02           -48.72 
180  40  -57.37        0.00           176.46 
0  45  -57.37        0.00           3.54 
5  45  -16.36        0.02           -47.92 
10  45  -10.48        0.09           -48.86 
15  45  -7.17        0.19           -50.20 
20  45  -4.98        0.32           -52.05 
25  45  -3.46        0.45           -54.50 
30  45  -2.39        0.58           -57.65 
35  45  -1.68        0.68           -61.70 
40  45  -1.25        0.75           -66.90 
45  45  -1.02        0.79           -73.46 
50  45  -0.92        0.81           -81.57 
55  45  -0.81        0.83           -91.21 
60  45  -0.59        0.87           101.83 
65  45  -0.18        0.96           112.44 
70  45  0.39        1.09           121.91 
75  45  0.99        1.26           129.46 
80  45  1.52        1.42           134.80 
85  45  1.87        1.54           137.94 
90  45  1.99        1.58           138.97 
95  45  1.87        1.54           137.94 
100  45  1.52        1.42           134.81 
105  45  1.00        1.26           129.49 
110  45  0.39        1.09           121.96 
115  45  -0.17        0.96           112.51 
120  45  -0.58        0.87           101.92 
125  45  -0.81        0.83           -91.32 
130  45  -0.92        0.81           -81.70 
135  45  -1.03        0.79           -73.60 
140  45  -1.25        0.75           -67.04 
145  45  -1.69        0.68           -61.85 
150  45  -2.40        0.58           -57.81 
155  45  -3.47        0.45           -54.68 
160  45  -5.00        0.32           -52.27 
165  45  -7.20        0.19           -50.48 
170  45  -10.53        0.09           -49.27 
175  45  -16.45        0.02           -48.72 
180  45  -57.37        0.00           176.46 
0  50  -57.37        0.00           3.54 
5  50  -16.36        0.02           -47.92 
10  50  -10.48        0.09           -48.86 
15  50  -7.17        0.19           -50.20 
20  50  -4.98        0.32           -52.05 
25  50  -3.46        0.45           -54.50 
30  50  -2.39        0.58           -57.65 
35  50  -1.68        0.68           -61.70 
40  50  -1.25        0.75           -66.90 
45  50  -1.02        0.79           -73.46 
50  50  -0.92        0.81           -81.57 
55  50  -0.81        0.83           -91.21 
60  50  -0.59        0.87           101.83 
65  50  -0.18        0.96           112.44 
70  50  0.39        1.09           121.91 
75  50  0.99        1.26           129.46 
80  50  1.52        1.42           134.80 
85  50  1.87        1.54           137.94 
90  50  1.99        1.58           138.97 
95  50  1.87        1.54           137.94 
100  50  1.52        1.42           134.81 
105  50  1.00        1.26           129.49 
110  50  0.39        1.09           121.96 
115  50  -0.17        0.96           112.51 
120  50  -0.58        0.87           101.92 
125  50  -0.81        0.83           -91.32 
130  50  -0.92        0.81           -81.70 
135  50  -1.03        0.79           -73.60 
140  50  -1.25        0.75           -67.04 
145  50  -1.69        0.68           -61.85 
150  50  -2.40        0.58           -57.81 
155  50  -3.47        0.45           -54.68 
160  50  -5.00        0.32           -52.27 
165  50  -7.20        0.19           -50.48 
170  50  -10.53        0.09           -49.27 
175  50  -16.45        0.02           -48.72 
180  50  -57.37        0.00           176.46 
0  55  -57.37        0.00           3.54 
5  55  -16.36        0.02           -47.92 
10  55  -10.48        0.09           -48.86 
15  55  -7.17        0.19           -50.20 
20  55  -4.98        0.32           -52.05 
25  55  -3.46        0.45           -54.50 
30  55  -2.39        0.58           -57.65 
35  55  -1.68        0.68           -61.70 
40  55  -1.25        0.75           -66.90 
45  55  -1.02        0.79           -73.46 
50  55  -0.92        0.81           -81.57 
55  55  -0.81        0.83           -91.21 
60  55  -0.59        0.87           101.83 
65  55  -0.18        0.96           112.44 
70  55  0.39        1.09           121.91 
75  55  0.99        1.26           129.46 
80  55  1.52        1.42           134.80 
85  55  1.87        1.54           137.94 
90  55  1.99        1.58           138.97 
95  55  1.87        1.54           137.94 
100  55  1.52        1.42           134.81 
105  55  1.00        1.26           129.49 
110  55  0.39        1.09           121.96 
115  55  -0.17        0.96           112.51 
120  55  -0.58        0.87           101.92 
125  55  -0.81        0.83           -91.32 
130  55  -0.92        0.81           -81.70 
135  55  -1.03        0.79           -73.60 
140  55  -1.25        0.75           -67.04 
145  55  -1.69        0.68           -61.85 
150  55  -2.40        0.58           -57.81 
155  55  -3.47        0.45           -54.68 
160  55  -5.00        0.32           -52.27 
165  55  -7.20        0.19           -50.48 
170  55  -10.53        0.09           -49.27 
175  55  -16.45        0.02           -48.72 
180  55  -57.37        0.00           176.46 
0  60  -57.37        0.00           3.54 
5  60  -16.36        0.02           -47.92 
10  60  -10.48        0.09           -48.86 
15  60  -7.17        0.19           -50.20 
20  60  -4.98        0.32           -52.05 
25  60  -3.46        0.45           -54.50 
30  60  -2.39        0.58           -57.65 
35  60  -1.68        0.68           -61.70 
40  60  -1.25        0.75           -66.90 
45  60  -1.02        0.79           -73.46 
50  60  -0.92        0.81           -81.57 
55  60  -0.81        0.83           -91.21 
60  60  -0.59        0.87           101.83 
65  60  -0.18        0.96           112.44 
70  60  0.39        1.09           121.91 
75  60  0.99        1.26           129.46 
80  60  1.52        1.42           134.80 
85  60  1.87        1.54           137.94 
90  60  1.99        1.58           138.97 
95  60  1.87        1.54           137.94 
100  60  1.52        1.42           134.81 
105  60  1.00        1.26           129.49 
110  60  0.39        1.09           121.96 
115  60  -0.17        0.96           112.51 
120  60  -0.58        0.87           101.92 
125  60  -0.81        0.83           -91.32 
130  60  -0.92        0.81           -81.70 
135  60  -1.03        0.79           -73.60 
140  60  -1.25        0.75           -67.04 
145  60  -1.69        0.68           -61.85 
150  60  -2.40        0.58           -57.81 
155  60  -3.47        0.45           -54.68 
160  60  -5.00        0.32           -52.27 
165  60  -7.20        0.19           -50.48 
170  60  -10.53        0.09           -49.27 
175  60  -16.45        0.02           -48.72 
180  60  -57.37        0.00           176.46 
0  65  -57.37        0.00           3.54 
5  65  -16.36        0.02           -47.92 
10  65  -10.48        0.09           -48.86 
15  65  -7.17        0.19           -50.20 
20  65  -4.98        0.32           -52.05 
25  65  -3.46        0.45           -54.50 
30  65  -2.39        0.58           -57.65 
35  65  -1.68        0.68           -61.70 
40  65  -1.25        0.75           -66.90 
45  65  -1.02        0.79           -73.46 
50  65  -0.92        0.81           -81.57 
55  65  -0.81        0.83           -91.21 
60  65  -0.59        0.87           101.83 
65  65  -0.18        0.96           112.44 
70  65  0.39        1.09           121.91 
75  65  0.99        1.26           129.46 
80  65  1.52        1.42           134.80 
85  65  1.87        1.54           137.94 
90  65  1.99        1.58           138.97 
95  65  1.87        1.54           137.94 
100  65  1.52        1.42           134.81 
105  65  1.00        1.26           129.49 
110  65  0.39        1.09           121.96 
115  65  -0.17        0.96           112.51 
120  65  -0.58        0.87           101.92 
125  65  -0.81        0.83           -91.32 
130  65  -0.92        0.81           -81.70 
135  65  -1.03        0.79           -73.60 
140  65  -1.25        0.75           -67.04 
145  65  -1.69        0.68           -61.85 
150  65  -2.40        0.58           -57.81 
155  65  -3.47        0.45           -54.68 
160  65  -5.00        0.32           -52.27 
165  65  -7.20        0.19           -50.48 
170  65  -10.53        0.09           -49.27 
175  65  -16.45        0.02           -48.72 
180  65  -57.37        0.00           176.46 
0  70  -57.37        0.00           3.54 
5  70  -16.36        0.02           -47.92 
10  70  -10.48        0.09           -48.86 
15  70  -7.17        0.19           -50.20 
20  70  -4.98        0.32           -52.05 
25  70  -3.46        0.45           -54.50 
30  70  -2.39        0.58           -57.65 
35  70  -1.68        0.68           -61.70 
40  70  -1.25        0.75           -66.90 
45  70  -1.02        0.79           -73.46 
50  70  -0.92        0.81           -81.57 
55  70  -0.81        0.83           -91.21 
60  70  -0.59        0.87           101.83 
65  70  -0.18        0.96           112.44 
70  70  0.39        1.09           121.91 
75  70  0.99        1.26           129.46 
80  70  1.52        1.42           134.80 
85  70  1.87        1.54           137.94 
90  70  1.99        1.58           138.97 
95  70  1.87        1.54           137.94 
100  70  1.52        1.42           134.81 
105  70  1.00        1.26           129.49 
110  70  0.39        1.09           121.96 
115  70  -0.17        0.96           112.51 
120  70  -0.58        0.87           101.92 
125  70  -0.81        0.83           -91.32 
130  70  -0.92        0.81           -81.70 
135  70  -1.03        0.79           -73.60 
140  70  -1.25        0.75           -67.04 
145  70  -1.69        0.68           -61.85 
150  70  -2.40        0.58           -57.81 
155  70  -3.47        0.45           -54.68 
160  70  -5.00        0.32           -52.27 
165  70  -7.20        0.19           -50.48 
170  70  -10.53        0.09           -49.27 
175  70  -16.45        0.02           -48.72 
180  70  -57.37        0.00           176.46 
0  75  -57.37        0.00           3.54 
5  75  -16.36        0.02           -47.92 
10  75  -10.48        0.09           -48.86 
15  75  -7.17        0.19           -50.20 
20  75  -4.98        0.32           -52.05 
25  75  -3.46        0.45           -54.50 
30  75  -2.39        0.58           -57.65 
35  75  -1.68        0.68           -61.70 
40  75  -1.25        0.75           -66.90 
45  75  -1.02        0.79           -73.46 
50  75  -0.92        0.81           -81.57 
55  75  -0.81        0.83           -91.21 
60  75  -0.59        0.87           101.83 
65  75  -0.18        0.96           112.44 
70  75  0.39        1.09           121.91 
75  75  0.99        1.26           129.46 
80  75  1.52        1.42           134.80 
85  75  1.87        1.54           137.94 
90  75  1.99        1.58           138.97 
95  75  1.87        1.54           137.94 
100  75  1.52        1.42           134.81 
105  75  1.00        1.26           129.49 
110  75  0.39        1.09           121.96 
115  75  -0.17        0.96           112.51 
120  75  -0.58        0.87           101.92 
125  75  -0.81        0.83           -91.32 
130  75  -0.92        0.81           -81.70 
135  75  -1.03        0.79           -73.60 
140  75  -1.25        0.75           -67.04 
145  75  -1.69        0.68           -61.85 
150  75  -2.40        0.58           -57.81 
155  75  -3.47        0.45           -54.68 
160  75  -5.00        0.32           -52.27 
165  75  -7.20        0.19           -50.48 
170  75  -10.53        0.09           -49.27 
175  75  -16.45        0.02           -48.72 
180  75  -57.37        0.00           176.46 
0  80  -57.37        0.00           3.54 
5  80  -16.36        0.02           -47.92 
10  80  -10.48        0.09           -48.86 
15  80  -7.17        0.19           -50.20 
20  80  -4.98        0.32           -52.05 
25  80  -3.46        0.45           -54.50 
30  80  -2.39        0.58           -57.65 
35  80  -1.68        0.68           -61.70 
40  80  -1.25        0.75           -66.90 
45  80  -1.02        0.79           -73.46 
50  80  -0.92        0.81           -81.57 
55  80  -0.81        0.83           -91.21 
60  80  -0.59        0.87           101.83 
65  80  -0.18        0.96           112.44 
70  80  0.39        1.09           121.91 
75  80  0.99        1.26           129.46 
80  80  1.52        1.42           134.80 
85  80  1.87        1.54           137.94 
90  80  1.99        1.58           138.97 
95  80  1.87        1.54           137.94 
100  80  1.52        1.42           134.81 
105  80  1.00        1.26           129.49 
110  80  0.39        1.09           121.96 
115  80  -0.17        0.96           112.51 
120  80  -0.58        0.87           101.92 
125  80  -0.81        0.83           -91.32 
130  80  -0.92        0.81           -81.70 
135  80  -1.03        0.79           -73.60 
140  80  -1.25        0.75           -67.04 
145  80  -1.69        0.68           -61.85 
150  80  -2.40        0.58           -57.81 
155  80  -3.47        0.45           -54.68 
160  80  -5.00        0.32           -52.27 
165  80  -7.20        0.19           -50.48 
170  80  -10.53        0.09           -49.27 
175  80  -16.45        0.02           -48.72 
180  80  -57.37        0.00           176.46 
0  85  -57.37        0.00           3.54 
5  85  -16.36        0.02           -47.92 
10  85  -10.48        0.09           -48.86 
15  85  -7.17        0.19           -50.20 
20  85  -4.98        0.32           -52.05 
25  85  -3.46        0.45           -54.50 
30  85  -2.39        0.58           -57.65 
35  85  -1.68        0.68           -61.70 
40  85  -1.25        0.75           -66.90 
45  85  -1.02        0.79           -73.46 
50  85  -0.92        0.81           -81.57 
55  85  -0.81        0.83           -91.21 
60  85  -0.59        0.87           101.83 
65  85  -0.18        0.96           112.44 
70  85  0.39        1.09           121.91 
75  85  0.99        1.26           129.46 
80  85  1.52        1.42           134.80 
85  85  1.87        1.54           137.94 
90  85  1.99        1.58           138.97 
95  85  1.87        1.54           137.94 
100  85  1.52        1.42           134.81 
105  85  1.00        1.26           129.49 
110  85  0.39        1.09           121.96 
115  85  -0.17        0.96           112.51 
120  85  -0.58        0.87           101.92 
125  85  -0.81        0.83           -91.32 
130  85  -0.92        0.81           -81.70 
135  85  -1.03        0.79           -73.60 
140  85  -1.25        0.75           -67.04 
145  85  -1.69        0.68           -61.85 
150  85  -2.40        0.58           -57.81 
155  85  -3.47        0.45           -54.68 
160  85  -5.00        0.32           -52.27 
165  85  -7.20        0.19           -50.48 
170  85  -10.53        0.09           -49.27 
175  85  -16.45        0.02           -48.72 
180  85  -57.37        0.00           176.46 
0  90  -57.37        0.00           3.54 
5  90  -16.36        0.02           -47.92 
10  90  -10.48        0.09           -48.86 
15  90  -7.17        0.19           -50.20 
20  90  -4.98        0.32           -52.05 
25  90  -3.46        0.45           -54.50 
30  90  -2.39        0.58           -57.65 
35  90  -1.68        0.68           -61.70 
40  90  -1.25        0.75           -66.90 
45  90  -1.02        0.79           -73.46 
50  90  -0.92        0.81           -81.57 
55  90  -0.81        0.83           -91.21 
60  90  -0.59        0.87           101.83 
65  90  -0.18        0.96           112.44 
70  90  0.39        1.09           121.91 
75  90  0.99        1.26           129.46 
80  90  1.52        1.42           134.80 
85  90  1.87        1.54           137.94 
90  90  1.99        1.58           138.97 
95  90  1.87        1.54           137.94 
100  90  1.52        1.42           134.81 
105  90  1.00        1.26           129.49 
110  90  0.39        1.09           121.96 
115  90  -0.17        0.96           112.51 
120  90  -0.58        0.87           101.92 
125  90  -0.81        0.83           -91.32 
130  90  -0.92        0.81           -81.70 
135  90  -1.03        0.79           -73.60 
140  90  -1.25        0.75           -67.04 
145  90  -1.69        0.68           -61.85 
150  90  -2.40        0.58           -57.81 
155  90  -3.47        0.45           -54.68 
160  90  -5.00        0.32           -52.27 
165  90  -7.20        0.19           -50.48 
170  90  -10.53        0.09           -49.27 
175  90  -16.45        0.02           -48.72 
180  90  -57.37        0.00           176.46 
0  95  -57.37        0.00           3.54 
5  95  -16.36        0.02           -47.92 
10  95  -10.48        0.09           -48.86 
15  95  -7.17        0.19           -50.20 
20  95  -4.98        0.32           -52.05 
25  95  -3.46        0.45           -54.50 
30  95  -2.39        0.58           -57.65 
35  95  -1.68        0.68           -61.70 
40  95  -1.25        0.75           -66.90 
45  95  -1.02        0.79           -73.46 
50  95  -0.92        0.81           -81.57 
55  95  -0.81        0.83           -91.21 
60  95  -0.59        0.87           101.83 
65  95  -0.18        0.96           112.44 
70  95  0.39        1.09           121.91 
75  95  0.99        1.26           129.46 
80  95  1.52        1.42           134.80 
85  95  1.87        1.54           137.94 
90  95  1.99        1.58           138.97 
95  95  1.87        1.54           137.94 
100  95  1.52        1.42           134.81 
105  95  1.00        1.26           129.49 
110  95  0.39        1.09           121.96 
115  95  -0.17        0.96           112.51 
120  95  -0.58        0.87           101.92 
125  95  -0.81        0.83           -91.32 
130  95  -0.92        0.81           -81.70 
135  95  -1.03        0.79           -73.60 
140  95  -1.25        0.75           -67.04 
145  95  -1.69        0.68           -61.85 
150  95  -2.40        0.58           -57.81 
155  95  -3.47        0.45           -54.68 
160  95  -5.00        0.32           -52.27 
165  95  -7.20        0.19           -50.48 
170  95  -10.53        0.09           -49.27 
175  95  -16.45        0.02           -48.72 
180  95  -57.37        0.00           176.46 
0  100  -57.37        0.00           3.54 
5  100  -16.36        0.02           -47.92 
10  100  -10.48        0.09           -48.86 
15  100  -7.17        0.19           -50.20 
20  100  -4.98        0.32           -52.05 
25  100  -3.46        0.45           -54.50 
30  100  -2.39        0.58           -57.65 
35  100  -1.68        0.68           -61.70 
40  100  -1.25        0.75           -66.90 
45  100  -1.02        0.79           -73.46 
50  100  -0.92        0.81           -81.57 
55  100  -0.81        0.83           -91.21 
60  100  -0.59        0.87           101.83 
65  100  -0.18        0.96           112.44 
70  100  0.39        1.09           121.91 
75  100  0.99        1.26           129.46 
80  100  1.52        1.42           134.80 
