freq : 733.33 MHz
SWR : 5.76
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
130  15  1.92        1.56           93.12 
135  15  1.63        1.46           100.24 
140  15  1.16        1.31           108.53 
145  15  0.57        1.14           117.05 
150  15  -0.18        0.96           125.10 
155  15  -1.19        0.76           132.10 
160  15  -2.61        0.55           137.83 
165  15  -4.68        0.34           142.31 
170  15  -7.88        0.16           145.56 
175  15  -13.64        0.04           147.74 
180  15  -47.16        0.00           178.31 
0  20  -47.16        0.00           1.69 
5  20  -13.95        0.04           146.35 
10  20  -8.03        0.16           144.83 
15  20  -4.78        0.33           141.79 
20  20  -2.69        0.54           137.39 
25  20  -1.25        0.75           131.70 
30  20  -0.23        0.95           124.72 
35  20  0.54        1.13           116.68 
40  20  1.14        1.30           108.18 
45  20  1.61        1.45           99.91 
50  20  1.91        1.55           92.83 
55  20  1.93        1.56           87.72 
60  20  1.54        1.43           85.33 
65  20  0.67        1.17           86.58 
70  20  -0.65        0.86           92.76 
75  20  -2.07        0.62           105.01 
80  20  -2.92        0.51           121.22 
85  20  -2.99        0.50           134.36 
90  20  -2.88        0.52           139.12 
95  20  -2.99        0.50           134.41 
100  20  -2.92        0.51           121.32 
105  20  -2.08        0.62           105.14 
110  20  -0.66        0.86           92.92 
115  20  0.66        1.16           86.76 
120  20  1.54        1.43           85.54 
125  20  1.93        1.56           87.97 
130  20  1.92        1.56           93.12 
135  20  1.63        1.46           100.24 
140  20  1.16        1.31           108.53 
145  20  0.57        1.14           117.05 
150  20  -0.18        0.96           125.10 
155  20  -1.19        0.76           132.10 
160  20  -2.61        0.55           137.83 
165  20  -4.68        0.34           142.31 
170  20  -7.88        0.16           145.56 
175  20  -13.64        0.04           147.74 
180  20  -47.16        0.00           178.31 
0  25  -47.16        0.00           1.69 
5  25  -13.95        0.04           146.35 
10  25  -8.03        0.16           144.83 
15  25  -4.78        0.33           141.79 
20  25  -2.69        0.54           137.39 
25  25  -1.25        0.75           131.70 
30  25  -0.23        0.95           124.72 
35  25  0.54        1.13           116.68 
40  25  1.14        1.30           108.18 
45  25  1.61        1.45           99.91 
50  25  1.91        1.55           92.83 
55  25  1.93        1.56           87.72 
60  25  1.54        1.43           85.33 
65  25  0.67        1.17           86.58 
70  25  -0.65        0.86           92.76 
75  25  -2.07        0.62           105.01 
80  25  -2.92        0.51           121.22 
85  25  -2.99        0.50           134.36 
90  25  -2.88        0.52           139.12 
95  25  -2.99        0.50           134.41 
100  25  -2.92        0.51           121.32 
105  25  -2.08        0.62           105.14 
110  25  -0.66        0.86           92.92 
115  25  0.66        1.16           86.76 
120  25  1.54        1.43           85.54 
125  25  1.93        1.56           87.97 
130  25  1.92        1.56           93.12 
135  25  1.63        1.46           100.24 
140  25  1.16        1.31           108.53 
145  25  0.57        1.14           117.05 
150  25  -0.18        0.96           125.10 
155  25  -1.19        0.76           132.10 
160  25  -2.61        0.55           137.83 
165  25  -4.68        0.34           142.31 
170  25  -7.88        0.16           145.56 
175  25  -13.64        0.04           147.74 
180  25  -47.16        0.00           178.31 
0  30  -47.16        0.00           1.69 
5  30  -13.95        0.04           146.35 
10  30  -8.03        0.16           144.83 
15  30  -4.78        0.33           141.79 
20  30  -2.69        0.54           137.39 
25  30  -1.25        0.75           131.70 
30  30  -0.23        0.95           124.72 
35  30  0.54        1.13           116.68 
40  30  1.14        1.30           108.18 
45  30  1.61        1.45           99.91 
50  30  1.91        1.55           92.83 
55  30  1.93        1.56           87.72 
60  30  1.54        1.43           85.33 
65  30  0.67        1.17           86.58 
70  30  -0.65        0.86           92.76 
75  30  -2.07        0.62           105.01 
80  30  -2.92        0.51           121.22 
85  30  -2.99        0.50           134.36 
90  30  -2.88        0.52           139.12 
95  30  -2.99        0.50           134.41 
100  30  -2.92        0.51           121.32 
105  30  -2.08        0.62           105.14 
110  30  -0.66        0.86           92.92 
115  30  0.66        1.16           86.76 
120  30  1.54        1.43           85.54 
125  30  1.93        1.56           87.97 
130  30  1.92        1.56           93.12 
135  30  1.63        1.46           100.24 
140  30  1.16        1.31           108.53 
145  30  0.57        1.14           117.05 
150  30  -0.18        0.96           125.10 
155  30  -1.19        0.76           132.10 
160  30  -2.61        0.55           137.83 
165  30  -4.68        0.34           142.31 
170  30  -7.88        0.16           145.56 
175  30  -13.64        0.04           147.74 
180  30  -47.16        0.00           178.31 
0  35  -47.16        0.00           1.69 
5  35  -13.95        0.04           146.35 
10  35  -8.03        0.16           144.83 
15  35  -4.78        0.33           141.79 
20  35  -2.69        0.54           137.39 
25  35  -1.25        0.75           131.70 
30  35  -0.23        0.95           124.72 
35  35  0.54        1.13           116.68 
40  35  1.14        1.30           108.18 
45  35  1.61        1.45           99.91 
50  35  1.91        1.55           92.83 
55  35  1.93        1.56           87.72 
60  35  1.54        1.43           85.33 
65  35  0.67        1.17           86.58 
70  35  -0.65        0.86           92.76 
75  35  -2.07        0.62           105.01 
80  35  -2.92        0.51           121.22 
85  35  -2.99        0.50           134.36 
90  35  -2.88        0.52           139.12 
95  35  -2.99        0.50           134.41 
100  35  -2.92        0.51           121.32 
105  35  -2.08        0.62           105.14 
110  35  -0.66        0.86           92.92 
115  35  0.66        1.16           86.76 
120  35  1.54        1.43           85.54 
125  35  1.93        1.56           87.97 
130  35  1.92        1.56           93.12 
135  35  1.63        1.46           100.24 
140  35  1.16        1.31           108.53 
145  35  0.57        1.14           117.05 
150  35  -0.18        0.96           125.10 
155  35  -1.19        0.76           132.10 
160  35  -2.61        0.55           137.83 
165  35  -4.68        0.34           142.31 
170  35  -7.88        0.16           145.56 
175  35  -13.64        0.04           147.74 
180  35  -47.16        0.00           178.31 
0  40  -47.16        0.00           1.69 
5  40  -13.95        0.04           146.35 
10  40  -8.03        0.16           144.83 
15  40  -4.78        0.33           141.79 
20  40  -2.69        0.54           137.39 
25  40  -1.25        0.75           131.70 
30  40  -0.23        0.95           124.72 
35  40  0.54        1.13           116.68 
40  40  1.14        1.30           108.18 
45  40  1.61        1.45           99.91 
50  40  1.91        1.55           92.83 
55  40  1.93        1.56           87.72 
60  40  1.54        1.43           85.33 
65  40  0.67        1.17           86.58 
70  40  -0.65        0.86           92.76 
75  40  -2.07        0.62           105.01 
80  40  -2.92        0.51           121.22 
85  40  -2.99        0.50           134.36 
90  40  -2.88        0.52           139.12 
95  40  -2.99        0.50           134.41 
100  40  -2.92        0.51           121.32 
105  40  -2.08        0.62           105.14 
110  40  -0.66        0.86           92.92 
115  40  0.66        1.16           86.76 
120  40  1.54        1.43           85.54 
125  40  1.93        1.56           87.97 
130  40  1.92        1.56           93.12 
135  40  1.63        1.46           100.24 
140  40  1.16        1.31           108.53 
145  40  0.57        1.14           117.05 
150  40  -0.18        0.96           125.10 
155  40  -1.19        0.76           132.10 
160  40  -2.61        0.55           137.83 
165  40  -4.68        0.34           142.31 
170  40  -7.88        0.16           145.56 
175  40  -13.64        0.04           147.74 
180  40  -47.16        0.00           178.31 
0  45  -47.16        0.00           1.69 
5  45  -13.95        0.04           146.35 
10  45  -8.03        0.16           144.83 
15  45  -4.78        0.33           141.79 
20  45  -2.69        0.54           137.39 
25  45  -1.25        0.75           131.70 
30  45  -0.23        0.95           124.72 
35  45  0.54        1.13           116.68 
40  45  1.14        1.30           108.18 
45  45  1.61        1.45           99.91 
50  45  1.91        1.55           92.83 
55  45  1.93        1.56           87.72 
60  45  1.54        1.43           85.33 
65  45  0.67        1.17           86.58 
70  45  -0.65        0.86           92.76 
75  45  -2.07        0.62           105.01 
80  45  -2.92        0.51           121.22 
85  45  -2.99        0.50           134.36 
90  45  -2.88        0.52           139.12 
95  45  -2.99        0.50           134.41 
100  45  -2.92        0.51           121.32 
105  45  -2.08        0.62           105.14 
110  45  -0.66        0.86           92.92 
115  45  0.66        1.16           86.76 
120  45  1.54        1.43           85.54 
125  45  1.93        1.56           87.97 
130  45  1.92        1.56           93.12 
135  45  1.63        1.46           100.24 
140  45  1.16        1.31           108.53 
145  45  0.57        1.14           117.05 
150  45  -0.18        0.96           125.10 
155  45  -1.19        0.76           132.10 
160  45  -2.61        0.55           137.83 
165  45  -4.68        0.34           142.31 
170  45  -7.88        0.16           145.56 
175  45  -13.64        0.04           147.74 
180  45  -47.16        0.00           178.31 
0  50  -47.16        0.00           1.69 
5  50  -13.95        0.04           146.35 
10  50  -8.03        0.16           144.83 
15  50  -4.78        0.33           141.79 
20  50  -2.69        0.54           137.39 
25  50  -1.25        0.75           131.70 
30  50  -0.23        0.95           124.72 
35  50  0.54        1.13           116.68 
40  50  1.14        1.30           108.18 
45  50  1.61        1.45           99.91 
50  50  1.91        1.55           92.83 
55  50  1.93        1.56           87.72 
60  50  1.54        1.43           85.33 
65  50  0.67        1.17           86.58 
70  50  -0.65        0.86           92.76 
75  50  -2.07        0.62           105.01 
80  50  -2.92        0.51           121.22 
85  50  -2.99        0.50           134.36 
90  50  -2.88        0.52           139.12 
95  50  -2.99        0.50           134.41 
100  50  -2.92        0.51           121.32 
105  50  -2.08        0.62           105.14 
110  50  -0.66        0.86           92.92 
115  50  0.66        1.16           86.76 
120  50  1.54        1.43           85.54 
125  50  1.93        1.56           87.97 
130  50  1.92        1.56           93.12 
135  50  1.63        1.46           100.24 
140  50  1.16        1.31           108.53 
145  50  0.57        1.14           117.05 
150  50  -0.18        0.96           125.10 
155  50  -1.19        0.76           132.10 
160  50  -2.61        0.55           137.83 
165  50  -4.68        0.34           142.31 
170  50  -7.88        0.16           145.56 
175  50  -13.64        0.04           147.74 
180  50  -47.16        0.00           178.31 
0  55  -47.16        0.00           1.69 
5  55  -13.95        0.04           146.35 
10  55  -8.03        0.16           144.83 
15  55  -4.78        0.33           141.79 
20  55  -2.69        0.54           137.39 
25  55  -1.25        0.75           131.70 
30  55  -0.23        0.95           124.72 
35  55  0.54        1.13           116.68 
40  55  1.14        1.30           108.18 
45  55  1.61        1.45           99.91 
50  55  1.91        1.55           92.83 
55  55  1.93        1.56           87.72 
60  55  1.54        1.43           85.33 
65  55  0.67        1.17           86.58 
70  55  -0.65        0.86           92.76 
75  55  -2.07        0.62           105.01 
80  55  -2.92        0.51           121.22 
85  55  -2.99        0.50           134.36 
90  55  -2.88        0.52           139.12 
95  55  -2.99        0.50           134.41 
100  55  -2.92        0.51           121.32 
105  55  -2.08        0.62           105.14 
110  55  -0.66        0.86           92.92 
115  55  0.66        1.16           86.76 
120  55  1.54        1.43           85.54 
125  55  1.93        1.56           87.97 
130  55  1.92        1.56           93.12 
135  55  1.63        1.46           100.24 
140  55  1.16        1.31           108.53 
145  55  0.57        1.14           117.05 
150  55  -0.18        0.96           125.10 
155  55  -1.19        0.76           132.10 
160  55  -2.61        0.55           137.83 
165  55  -4.68        0.34           142.31 
170  55  -7.88        0.16           145.56 
175  55  -13.64        0.04           147.74 
180  55  -47.16        0.00           178.31 
0  60  -47.16        0.00           1.69 
5  60  -13.95        0.04           146.35 
10  60  -8.03        0.16           144.83 
15  60  -4.78        0.33           141.79 
20  60  -2.69        0.54           137.39 
25  60  -1.25        0.75           131.70 
30  60  -0.23        0.95           124.72 
35  60  0.54        1.13           116.68 
40  60  1.14        1.30           108.18 
45  60  1.61        1.45           99.91 
50  60  1.91        1.55           92.83 
55  60  1.93        1.56           87.72 
60  60  1.54        1.43           85.33 
65  60  0.67        1.17           86.58 
70  60  -0.65        0.86           92.76 
75  60  -2.07        0.62           105.01 
80  60  -2.92        0.51           121.22 
85  60  -2.99        0.50           134.36 
90  60  -2.88        0.52           139.12 
95  60  -2.99        0.50           134.41 
100  60  -2.92        0.51           121.32 
105  60  -2.08        0.62           105.14 
110  60  -0.66        0.86           92.92 
115  60  0.66        1.16           86.76 
120  60  1.54        1.43           85.54 
125  60  1.93        1.56           87.97 
130  60  1.92        1.56           93.12 
135  60  1.63        1.46           100.24 
140  60  1.16        1.31           108.53 
145  60  0.57        1.14           117.05 
150  60  -0.18        0.96           125.10 
155  60  -1.19        0.76           132.10 
160  60  -2.61        0.55           137.83 
165  60  -4.68        0.34           142.31 
170  60  -7.88        0.16           145.56 
175  60  -13.64        0.04           147.74 
180  60  -47.16        0.00           178.31 
0  65  -47.16        0.00           1.69 
5  65  -13.95        0.04           146.35 
10  65  -8.03        0.16           144.83 
15  65  -4.78        0.33           141.79 
20  65  -2.69        0.54           137.39 
25  65  -1.25        0.75           131.70 
30  65  -0.23        0.95           124.72 
35  65  0.54        1.13           116.68 
40  65  1.14        1.30           108.18 
45  65  1.61        1.45           99.91 
50  65  1.91        1.55           92.83 
55  65  1.93        1.56           87.72 
60  65  1.54        1.43           85.33 
65  65  0.67        1.17           86.58 
70  65  -0.65        0.86           92.76 
75  65  -2.07        0.62           105.01 
80  65  -2.92        0.51           121.22 
85  65  -2.99        0.50           134.36 
90  65  -2.88        0.52           139.12 
95  65  -2.99        0.50           134.41 
100  65  -2.92        0.51           121.32 
105  65  -2.08        0.62           105.14 
110  65  -0.66        0.86           92.92 
115  65  0.66        1.16           86.76 
120  65  1.54        1.43           85.54 
125  65  1.93        1.56           87.97 
130  65  1.92        1.56           93.12 
135  65  1.63        1.46           100.24 
140  65  1.16        1.31           108.53 
145  65  0.57        1.14           117.05 
150  65  -0.18        0.96           125.10 
155  65  -1.19        0.76           132.10 
160  65  -2.61        0.55           137.83 
165  65  -4.68        0.34           142.31 
170  65  -7.88        0.16           145.56 
175  65  -13.64        0.04           147.74 
180  65  -47.16        0.00           178.31 
0  70  -47.16        0.00           1.69 
5  70  -13.95        0.04           146.35 
10  70  -8.03        0.16           144.83 
15  70  -4.78        0.33           141.79 
20  70  -2.69        0.54           137.39 
25  70  -1.25        0.75           131.70 
30  70  -0.23        0.95           124.72 
35  70  0.54        1.13           116.68 
40  70  1.14        1.30           108.18 
45  70  1.61        1.45           99.91 
50  70  1.91        1.55           92.83 
55  70  1.93        1.56           87.72 
60  70  1.54        1.43           85.33 
65  70  0.67        1.17           86.58 
70  70  -0.65        0.86           92.76 
75  70  -2.07        0.62           105.01 
80  70  -2.92        0.51           121.22 
85  70  -2.99        0.50           134.36 
90  70  -2.88        0.52           139.12 
95  70  -2.99        0.50           134.41 
100  70  -2.92        0.51           121.32 
105  70  -2.08        0.62           105.14 
110  70  -0.66        0.86           92.92 
115  70  0.66        1.16           86.76 
120  70  1.54        1.43           85.54 
125  70  1.93        1.56           87.97 
130  70  1.92        1.56           93.12 
135  70  1.63        1.46           100.24 
140  70  1.16        1.31           108.53 
145  70  0.57        1.14           117.05 
150  70  -0.18        0.96           125.10 
155  70  -1.19        0.76           132.10 
160  70  -2.61        0.55           137.83 
165  70  -4.68        0.34           142.31 
170  70  -7.88        0.16           145.56 
175  70  -13.64        0.04           147.74 
180  70  -47.16        0.00           178.31 
0  75  -47.16        0.00           1.69 
5  75  -13.95        0.04           146.35 
10  75  -8.03        0.16           144.83 
15  75  -4.78        0.33           141.79 
20  75  -2.69        0.54           137.39 
25  75  -1.25        0.75           131.70 
30  75  -0.23        0.95           124.72 
35  75  0.54        1.13           116.68 
40  75  1.14        1.30           108.18 
45  75  1.61        1.45           99.91 
50  75  1.91        1.55           92.83 
55  75  1.93        1.56           87.72 
60  75  1.54        1.43           85.33 
65  75  0.67        1.17           86.58 
70  75  -0.65        0.86           92.76 
75  75  -2.07        0.62           105.01 
80  75  -2.92        0.51           121.22 
85  75  -2.99        0.50           134.36 
90  75  -2.88        0.52           139.12 
95  75  -2.99        0.50           134.41 
100  75  -2.92        0.51           121.32 
105  75  -2.08        0.62           105.14 
110  75  -0.66        0.86           92.92 
115  75  0.66        1.16           86.76 
120  75  1.54        1.43           85.54 
125  75  1.93        1.56           87.97 
130  75  1.92        1.56           93.12 
135  75  1.63        1.46           100.24 
140  75  1.16        1.31           108.53 
145  75  0.57        1.14           117.05 
150  75  -0.18        0.96           125.10 
155  75  -1.19        0.76           132.10 
160  75  -2.61        0.55           137.83 
165  75  -4.68        0.34           142.31 
170  75  -7.88        0.16           145.56 
175  75  -13.64        0.04           147.74 
180  75  -47.16        0.00           178.31 
0  80  -47.16        0.00           1.69 
5  80  -13.95        0.04           146.35 
10  80  -8.03        0.16           144.83 
15  80  -4.78        0.33           141.79 
20  80  -2.69        0.54           137.39 
25  80  -1.25        0.75           131.70 
30  80  -0.23        0.95           124.72 
35  80  0.54        1.13           116.68 
40  80  1.14        1.30           108.18 
45  80  1.61        1.45           99.91 
50  80  1.91        1.55           92.83 
55  80  1.93        1.56           87.72 
60  80  1.54        1.43           85.33 
65  80  0.67        1.17           86.58 
70  80  -0.65        0.86           92.76 
75  80  -2.07        0.62           105.01 
80  80  -2.92        0.51           121.22 
85  80  -2.99        0.50           134.36 
90  80  -2.88        0.52           139.12 
95  80  -2.99        0.50           134.41 
100  80  -2.92        0.51           121.32 
105  80  -2.08        0.62           105.14 
110  80  -0.66        0.86           92.92 
115  80  0.66        1.16           86.76 
120  80  1.54        1.43           85.54 
125  80  1.93        1.56           87.97 
130  80  1.92        1.56           93.12 
135  80  1.63        1.46           100.24 
140  80  1.16        1.31           108.53 
145  80  0.57        1.14           117.05 
150  80  -0.18        0.96           125.10 
155  80  -1.19        0.76           132.10 
160  80  -2.61        0.55           137.83 
165  80  -4.68        0.34           142.31 
170  80  -7.88        0.16           145.56 
175  80  -13.64        0.04           147.74 
180  80  -47.16        0.00           178.31 
0  85  -47.16        0.00           1.69 
5  85  -13.95        0.04           146.35 
10  85  -8.03        0.16           144.83 
15  85  -4.78        0.33           141.79 
20  85  -2.69        0.54           137.39 
25  85  -1.25        0.75           131.70 
30  85  -0.23        0.95           124.72 
35  85  0.54        1.13           116.68 
40  85  1.14        1.30           108.18 
45  85  1.61        1.45           99.91 
50  85  1.91        1.55           92.83 
55  85  1.93        1.56           87.72 
60  85  1.54        1.43           85.33 
65  85  0.67        1.17           86.58 
70  85  -0.65        0.86           92.76 
75  85  -2.07        0.62           105.01 
80  85  -2.92        0.51           121.22 
85  85  -2.99        0.50           134.36 
90  85  -2.88        0.52           139.12 
95  85  -2.99        0.50           134.41 
100  85  -2.92        0.51           121.32 
105  85  -2.08        0.62           105.14 
110  85  -0.66        0.86           92.92 
115  85  0.66        1.16           86.76 
120  85  1.54        1.43           85.54 
125  85  1.93        1.56           87.97 
130  85  1.92        1.56           93.12 
135  85  1.63        1.46           100.24 
140  85  1.16        1.31           108.53 
145  85  0.57        1.14           117.05 
150  85  -0.18        0.96           125.10 
155  85  -1.19        0.76           132.10 
160  85  -2.61        0.55           137.83 
165  85  -4.68        0.34           142.31 
170  85  -7.88        0.16           145.56 
175  85  -13.64        0.04           147.74 
180  85  -47.16        0.00           178.31 
0  90  -47.16        0.00           1.69 
5  90  -13.95        0.04           146.35 
10  90  -8.03        0.16           144.83 
15  90  -4.78        0.33           141.79 
20  90  -2.69        0.54           137.39 
25  90  -1.25        0.75           131.70 
30  90  -0.23        0.95           124.72 
35  90  0.54        1.13           116.68 
40  90  1.14        1.30           108.18 
45  90  1.61        1.45           99.91 
50  90  1.91        1.55           92.83 
55  90  1.93        1.56           87.72 
60  90  1.54        1.43           85.33 
65  90  0.67        1.17           86.58 
70  90  -0.65        0.86           92.76 
75  90  -2.07        0.62           105.01 
80  90  -2.92        0.51           121.22 
85  90  -2.99        0.50           134.36 
90  90  -2.88        0.52           139.12 
95  90  -2.99        0.50           134.41 
100  90  -2.92        0.51           121.32 
105  90  -2.08        0.62           105.14 
110  90  -0.66        0.86           92.92 
115  90  0.66        1.16           86.76 
120  90  1.54        1.43           85.54 
125  90  1.93        1.56           87.97 
130  90  1.92        1.56           93.12 
135  90  1.63        1.46           100.24 
140  90  1.16        1.31           108.53 
145  90  0.57        1.14           117.05 
150  90  -0.18        0.96           125.10 
155  90  -1.19        0.76           132.10 
160  90  -2.61        0.55           137.83 
165  90  -4.68        0.34           142.31 
170  90  -7.88        0.16           145.56 
175  90  -13.64        0.04           147.74 
180  90  -47.16        0.00           178.31 
0  95  -47.16        0.00           1.69 
5  95  -13.95        0.04           146.35 
10  95  -8.03        0.16           144.83 
15  95  -4.78        0.33           141.79 
20  95  -2.69        0.54           137.39 
25  95  -1.25        0.75           131.70 
30  95  -0.23        0.95           124.72 
35  95  0.54        1.13           116.68 
40  95  1.14        1.30           108.18 
45  95  1.61        1.45           99.91 
50  95  1.91        1.55           92.83 
55  95  1.93        1.56           87.72 
60  95  1.54        1.43           85.33 
65  95  0.67        1.17           86.58 
70  95  -0.65        0.86           92.76 
75  95  -2.07        0.62           105.01 
80  95  -2.92        0.51           121.22 
85  95  -2.99        0.50           134.36 
90  95  -2.88        0.52           139.12 
95  95  -2.99        0.50           134.41 
100  95  -2.92        0.51           121.32 
105  95  -2.08        0.62           105.14 
110  95  -0.66        0.86           92.92 
115  95  0.66        1.16           86.76 
120  95  1.54        1.43           85.54 
125  95  1.93        1.56           87.97 
130  95  1.92        1.56           93.12 
135  95  1.63        1.46           100.24 
140  95  1.16        1.31           108.53 
145  95  0.57        1.14           117.05 
150  95  -0.18        0.96           125.10 
155  95  -1.19        0.76           132.10 
160  95  -2.61        0.55           137.83 
165  95  -4.68        0.34           142.31 
170  95  -7.88        0.16           145.56 
175  95  -13.64        0.04           147.74 
180  95  -47.16        0.00           178.31 
0  100  -47.16        0.00           1.69 
5  100  -13.95        0.04           146.35 
10  100  -8.03        0.16           144.83 
15  100  -4.78        0.33           141.79 
20  100  -2.69        0.54           137.39 
25  100  -1.25        0.75           131.70 
30  100  -0.23        0.95           124.72 
35  100  0.54        1.13           116.68 
40  100  1.14        1.30           108.18 
45  100  1.61        1.45           99.91 
50  100  1.91        1.55           92.83 
55  100  1.93        1.56           87.72 
60  100  1.54        1.43           85.33 
65  100  0.67        1.17           86.58 
70  100  -0.65        0.86           92.76 
75  100  -2.07        0.62           105.01 
80  100  -2.92        0.51           121.22 
85  100  -2.99        0.50           134.36 
90  100  -2.88        0.52           139.12 
95  100  -2.99        0.50           134.41 
100  100  -2.92        0.51           121.32 
105  100  -2.08        0.62           105.14 
110  100  -0.66        0.86           92.92 
115  100  0.66        1.16           86.76 
120  100  1.54        1.43           85.54 
125  100  1.93        1.56           87.97 
130  100  1.92        1.56           93.12 
135  100  1.63        1.46           100.24 
140  100  1.16        1.31           108.53 
145  100  0.57        1.14           117.05 
150  100  -0.18        0.96           125.10 
155  100  -1.19        0.76           132.10 
160  100  -2.61        0.55           137.83 
165  100  -4.68        0.34           142.31 
170  100  -7.88        0.16           145.56 
175  100  -13.64        0.04           147.74 
180  100  -47.16        0.00           178.31 
0  105  -47.16        0.00           1.69 
5  105  -13.95        0.04           146.35 
10  105  -8.03        0.16           144.83 
15  105  -4.78        0.33           141.79 
20  105  -2.69        0.54           137.39 
25  105  -1.25        0.75           131.70 
30  105  -0.23        0.95           124.72 
35  105  0.54        1.13           116.68 
40  105  1.14        1.30           108.18 
45  105  1.61        1.45           99.91 
50  105  1.91        1.55           92.83 
