freq : 466.66 MHz
SWR : 3.52
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
25  45  -1.83        0.66           -73.36 
30  45  -0.73        0.85           -75.75 
35  45  0.00        1.00           -78.77 
40  45  0.40        1.10           -82.63 
45  45  0.51        1.12           -87.55 
50  45  0.39        1.09           -93.88 
55  45  0.09        1.02           102.01 
60  45  -0.25        0.94           112.08 
65  45  -0.45        0.90           123.71 
70  45  -0.39        0.91           135.65 
75  45  -0.08        0.98           146.16 
80  45  0.33        1.08           154.03 
85  45  0.65        1.16           158.74 
90  45  0.77        1.19           160.31 
95  45  0.65        1.16           158.74 
100  45  0.33        1.08           154.04 
105  45  -0.07        0.98           146.18 
110  45  -0.38        0.92           135.69 
115  45  -0.44        0.90           123.77 
120  45  -0.24        0.95           112.15 
125  45  0.09        1.02           102.09 
130  45  0.39        1.09           -93.98 
135  45  0.52        1.13           -87.65 
140  45  0.40        1.10           -82.74 
145  45  0.00        1.00           -78.89 
150  45  -0.73        0.85           -75.88 
155  45  -1.83        0.66           -73.52 
160  45  -3.41        0.46           -71.66 
165  45  -5.65        0.27           -70.24 
170  45  -9.00        0.13           -69.26 
175  45  -14.93        0.03           -68.83 
180  45  -58.32        0.00           176.98 
0  50  -58.32        0.00           3.02 
5  50  -14.89        0.03           -68.10 
10  50  -8.98        0.13           -68.90 
15  50  -5.64        0.27           -69.99 
20  50  -3.40        0.46           -71.47 
25  50  -1.83        0.66           -73.36 
30  50  -0.73        0.85           -75.75 
35  50  0.00        1.00           -78.77 
40  50  0.40        1.10           -82.63 
45  50  0.51        1.12           -87.55 
50  50  0.39        1.09           -93.88 
55  50  0.09        1.02           102.01 
60  50  -0.25        0.94           112.08 
65  50  -0.45        0.90           123.71 
70  50  -0.39        0.91           135.65 
75  50  -0.08        0.98           146.16 
80  50  0.33        1.08           154.03 
85  50  0.65        1.16           158.74 
90  50  0.77        1.19           160.31 
95  50  0.65        1.16           158.74 
100  50  0.33        1.08           154.04 
105  50  -0.07        0.98           146.18 
110  50  -0.38        0.92           135.69 
115  50  -0.44        0.90           123.77 
120  50  -0.24        0.95           112.15 
125  50  0.09        1.02           102.09 
130  50  0.39        1.09           -93.98 
135  50  0.52        1.13           -87.65 
140  50  0.40        1.10           -82.74 
145  50  0.00        1.00           -78.89 
150  50  -0.73        0.85           -75.88 
155  50  -1.83        0.66           -73.52 
160  50  -3.41        0.46           -71.66 
165  50  -5.65        0.27           -70.24 
170  50  -9.00        0.13           -69.26 
175  50  -14.93        0.03           -68.83 
180  50  -58.32        0.00           176.98 
0  55  -58.32        0.00           3.02 
5  55  -14.89        0.03           -68.10 
10  55  -8.98        0.13           -68.90 
15  55  -5.64        0.27           -69.99 
20  55  -3.40        0.46           -71.47 
25  55  -1.83        0.66           -73.36 
30  55  -0.73        0.85           -75.75 
35  55  0.00        1.00           -78.77 
40  55  0.40        1.10           -82.63 
45  55  0.51        1.12           -87.55 
50  55  0.39        1.09           -93.88 
55  55  0.09        1.02           102.01 
60  55  -0.25        0.94           112.08 
65  55  -0.45        0.90           123.71 
70  55  -0.39        0.91           135.65 
75  55  -0.08        0.98           146.16 
80  55  0.33        1.08           154.03 
85  55  0.65        1.16           158.74 
90  55  0.77        1.19           160.31 
95  55  0.65        1.16           158.74 
100  55  0.33        1.08           154.04 
105  55  -0.07        0.98           146.18 
110  55  -0.38        0.92           135.69 
115  55  -0.44        0.90           123.77 
120  55  -0.24        0.95           112.15 
125  55  0.09        1.02           102.09 
130  55  0.39        1.09           -93.98 
135  55  0.52        1.13           -87.65 
140  55  0.40        1.10           -82.74 
145  55  0.00        1.00           -78.89 
150  55  -0.73        0.85           -75.88 
155  55  -1.83        0.66           -73.52 
160  55  -3.41        0.46           -71.66 
165  55  -5.65        0.27           -70.24 
170  55  -9.00        0.13           -69.26 
175  55  -14.93        0.03           -68.83 
180  55  -58.32        0.00           176.98 
0  60  -58.32        0.00           3.02 
5  60  -14.89        0.03           -68.10 
10  60  -8.98        0.13           -68.90 
15  60  -5.64        0.27           -69.99 
20  60  -3.40        0.46           -71.47 
25  60  -1.83        0.66           -73.36 
30  60  -0.73        0.85           -75.75 
35  60  0.00        1.00           -78.77 
40  60  0.40        1.10           -82.63 
45  60  0.51        1.12           -87.55 
50  60  0.39        1.09           -93.88 
55  60  0.09        1.02           102.01 
60  60  -0.25        0.94           112.08 
65  60  -0.45        0.90           123.71 
70  60  -0.39        0.91           135.65 
75  60  -0.08        0.98           146.16 
80  60  0.33        1.08           154.03 
85  60  0.65        1.16           158.74 
90  60  0.77        1.19           160.31 
95  60  0.65        1.16           158.74 
100  60  0.33        1.08           154.04 
105  60  -0.07        0.98           146.18 
110  60  -0.38        0.92           135.69 
115  60  -0.44        0.90           123.77 
120  60  -0.24        0.95           112.15 
125  60  0.09        1.02           102.09 
130  60  0.39        1.09           -93.98 
135  60  0.52        1.13           -87.65 
140  60  0.40        1.10           -82.74 
145  60  0.00        1.00           -78.89 
150  60  -0.73        0.85           -75.88 
155  60  -1.83        0.66           -73.52 
160  60  -3.41        0.46           -71.66 
165  60  -5.65        0.27           -70.24 
170  60  -9.00        0.13           -69.26 
175  60  -14.93        0.03           -68.83 
180  60  -58.32        0.00           176.98 
0  65  -58.32        0.00           3.02 
5  65  -14.89        0.03           -68.10 
10  65  -8.98        0.13           -68.90 
15  65  -5.64        0.27           -69.99 
20  65  -3.40        0.46           -71.47 
25  65  -1.83        0.66           -73.36 
30  65  -0.73        0.85           -75.75 
35  65  0.00        1.00           -78.77 
40  65  0.40        1.10           -82.63 
45  65  0.51        1.12           -87.55 
50  65  0.39        1.09           -93.88 
55  65  0.09        1.02           102.01 
60  65  -0.25        0.94           112.08 
65  65  -0.45        0.90           123.71 
70  65  -0.39        0.91           135.65 
75  65  -0.08        0.98           146.16 
80  65  0.33        1.08           154.03 
85  65  0.65        1.16           158.74 
90  65  0.77        1.19           160.31 
95  65  0.65        1.16           158.74 
100  65  0.33        1.08           154.04 
105  65  -0.07        0.98           146.18 
110  65  -0.38        0.92           135.69 
115  65  -0.44        0.90           123.77 
120  65  -0.24        0.95           112.15 
125  65  0.09        1.02           102.09 
130  65  0.39        1.09           -93.98 
135  65  0.52        1.13           -87.65 
140  65  0.40        1.10           -82.74 
145  65  0.00        1.00           -78.89 
150  65  -0.73        0.85           -75.88 
155  65  -1.83        0.66           -73.52 
160  65  -3.41        0.46           -71.66 
165  65  -5.65        0.27           -70.24 
170  65  -9.00        0.13           -69.26 
175  65  -14.93        0.03           -68.83 
180  65  -58.32        0.00           176.98 
0  70  -58.32        0.00           3.02 
5  70  -14.89        0.03           -68.10 
10  70  -8.98        0.13           -68.90 
15  70  -5.64        0.27           -69.99 
20  70  -3.40        0.46           -71.47 
25  70  -1.83        0.66           -73.36 
30  70  -0.73        0.85           -75.75 
35  70  0.00        1.00           -78.77 
40  70  0.40        1.10           -82.63 
45  70  0.51        1.12           -87.55 
50  70  0.39        1.09           -93.88 
55  70  0.09        1.02           102.01 
60  70  -0.25        0.94           112.08 
65  70  -0.45        0.90           123.71 
70  70  -0.39        0.91           135.65 
75  70  -0.08        0.98           146.16 
80  70  0.33        1.08           154.03 
85  70  0.65        1.16           158.74 
90  70  0.77        1.19           160.31 
95  70  0.65        1.16           158.74 
100  70  0.33        1.08           154.04 
105  70  -0.07        0.98           146.18 
110  70  -0.38        0.92           135.69 
115  70  -0.44        0.90           123.77 
120  70  -0.24        0.95           112.15 
125  70  0.09        1.02           102.09 
130  70  0.39        1.09           -93.98 
135  70  0.52        1.13           -87.65 
140  70  0.40        1.10           -82.74 
145  70  0.00        1.00           -78.89 
150  70  -0.73        0.85           -75.88 
155  70  -1.83        0.66           -73.52 
160  70  -3.41        0.46           -71.66 
165  70  -5.65        0.27           -70.24 
170  70  -9.00        0.13           -69.26 
175  70  -14.93        0.03           -68.83 
180  70  -58.32        0.00           176.98 
0  75  -58.32        0.00           3.02 
5  75  -14.89        0.03           -68.10 
10  75  -8.98        0.13           -68.90 
15  75  -5.64        0.27           -69.99 
20  75  -3.40        0.46           -71.47 
25  75  -1.83        0.66           -73.36 
30  75  -0.73        0.85           -75.75 
35  75  0.00        1.00           -78.77 
40  75  0.40        1.10           -82.63 
45  75  0.51        1.12           -87.55 
50  75  0.39        1.09           -93.88 
55  75  0.09        1.02           102.01 
60  75  -0.25        0.94           112.08 
65  75  -0.45        0.90           123.71 
70  75  -0.39        0.91           135.65 
75  75  -0.08        0.98           146.16 
80  75  0.33        1.08           154.03 
85  75  0.65        1.16           158.74 
90  75  0.77        1.19           160.31 
95  75  0.65        1.16           158.74 
100  75  0.33        1.08           154.04 
105  75  -0.07        0.98           146.18 
110  75  -0.38        0.92           135.69 
115  75  -0.44        0.90           123.77 
120  75  -0.24        0.95           112.15 
125  75  0.09        1.02           102.09 
130  75  0.39        1.09           -93.98 
135  75  0.52        1.13           -87.65 
140  75  0.40        1.10           -82.74 
145  75  0.00        1.00           -78.89 
150  75  -0.73        0.85           -75.88 
155  75  -1.83        0.66           -73.52 
160  75  -3.41        0.46           -71.66 
165  75  -5.65        0.27           -70.24 
170  75  -9.00        0.13           -69.26 
175  75  -14.93        0.03           -68.83 
180  75  -58.32        0.00           176.98 
0  80  -58.32        0.00           3.02 
5  80  -14.89        0.03           -68.10 
10  80  -8.98        0.13           -68.90 
15  80  -5.64        0.27           -69.99 
20  80  -3.40        0.46           -71.47 
25  80  -1.83        0.66           -73.36 
30  80  -0.73        0.85           -75.75 
35  80  0.00        1.00           -78.77 
40  80  0.40        1.10           -82.63 
45  80  0.51        1.12           -87.55 
50  80  0.39        1.09           -93.88 
55  80  0.09        1.02           102.01 
60  80  -0.25        0.94           112.08 
65  80  -0.45        0.90           123.71 
70  80  -0.39        0.91           135.65 
75  80  -0.08        0.98           146.16 
80  80  0.33        1.08           154.03 
85  80  0.65        1.16           158.74 
90  80  0.77        1.19           160.31 
95  80  0.65        1.16           158.74 
100  80  0.33        1.08           154.04 
105  80  -0.07        0.98           146.18 
110  80  -0.38        0.92           135.69 
115  80  -0.44        0.90           123.77 
120  80  -0.24        0.95           112.15 
125  80  0.09        1.02           102.09 
130  80  0.39        1.09           -93.98 
135  80  0.52        1.13           -87.65 
140  80  0.40        1.10           -82.74 
145  80  0.00        1.00           -78.89 
150  80  -0.73        0.85           -75.88 
155  80  -1.83        0.66           -73.52 
160  80  -3.41        0.46           -71.66 
165  80  -5.65        0.27           -70.24 
170  80  -9.00        0.13           -69.26 
175  80  -14.93        0.03           -68.83 
180  80  -58.32        0.00           176.98 
0  85  -58.32        0.00           3.02 
5  85  -14.89        0.03           -68.10 
10  85  -8.98        0.13           -68.90 
15  85  -5.64        0.27           -69.99 
20  85  -3.40        0.46           -71.47 
25  85  -1.83        0.66           -73.36 
30  85  -0.73        0.85           -75.75 
35  85  0.00        1.00           -78.77 
40  85  0.40        1.10           -82.63 
45  85  0.51        1.12           -87.55 
50  85  0.39        1.09           -93.88 
55  85  0.09        1.02           102.01 
60  85  -0.25        0.94           112.08 
65  85  -0.45        0.90           123.71 
70  85  -0.39        0.91           135.65 
75  85  -0.08        0.98           146.16 
80  85  0.33        1.08           154.03 
85  85  0.65        1.16           158.74 
90  85  0.77        1.19           160.31 
95  85  0.65        1.16           158.74 
100  85  0.33        1.08           154.04 
105  85  -0.07        0.98           146.18 
110  85  -0.38        0.92           135.69 
115  85  -0.44        0.90           123.77 
120  85  -0.24        0.95           112.15 
125  85  0.09        1.02           102.09 
130  85  0.39        1.09           -93.98 
135  85  0.52        1.13           -87.65 
140  85  0.40        1.10           -82.74 
145  85  0.00        1.00           -78.89 
150  85  -0.73        0.85           -75.88 
155  85  -1.83        0.66           -73.52 
160  85  -3.41        0.46           -71.66 
165  85  -5.65        0.27           -70.24 
170  85  -9.00        0.13           -69.26 
175  85  -14.93        0.03           -68.83 
180  85  -58.32        0.00           176.98 
0  90  -58.32        0.00           3.02 
5  90  -14.89        0.03           -68.10 
10  90  -8.98        0.13           -68.90 
15  90  -5.64        0.27           -69.99 
20  90  -3.40        0.46           -71.47 
25  90  -1.83        0.66           -73.36 
30  90  -0.73        0.85           -75.75 
35  90  0.00        1.00           -78.77 
40  90  0.40        1.10           -82.63 
45  90  0.51        1.12           -87.55 
50  90  0.39        1.09           -93.88 
55  90  0.09        1.02           102.01 
60  90  -0.25        0.94           112.08 
65  90  -0.45        0.90           123.71 
70  90  -0.39        0.91           135.65 
75  90  -0.08        0.98           146.16 
80  90  0.33        1.08           154.03 
85  90  0.65        1.16           158.74 
90  90  0.77        1.19           160.31 
95  90  0.65        1.16           158.74 
100  90  0.33        1.08           154.04 
105  90  -0.07        0.98           146.18 
110  90  -0.38        0.92           135.69 
115  90  -0.44        0.90           123.77 
120  90  -0.24        0.95           112.15 
125  90  0.09        1.02           102.09 
130  90  0.39        1.09           -93.98 
135  90  0.52        1.13           -87.65 
140  90  0.40        1.10           -82.74 
145  90  0.00        1.00           -78.89 
150  90  -0.73        0.85           -75.88 
155  90  -1.83        0.66           -73.52 
160  90  -3.41        0.46           -71.66 
165  90  -5.65        0.27           -70.24 
170  90  -9.00        0.13           -69.26 
175  90  -14.93        0.03           -68.83 
180  90  -58.32        0.00           176.98 
0  95  -58.32        0.00           3.02 
5  95  -14.89        0.03           -68.10 
10  95  -8.98        0.13           -68.90 
15  95  -5.64        0.27           -69.99 
20  95  -3.40        0.46           -71.47 
25  95  -1.83        0.66           -73.36 
30  95  -0.73        0.85           -75.75 
35  95  0.00        1.00           -78.77 
40  95  0.40        1.10           -82.63 
45  95  0.51        1.12           -87.55 
50  95  0.39        1.09           -93.88 
55  95  0.09        1.02           102.01 
60  95  -0.25        0.94           112.08 
65  95  -0.45        0.90           123.71 
70  95  -0.39        0.91           135.65 
75  95  -0.08        0.98           146.16 
80  95  0.33        1.08           154.03 
85  95  0.65        1.16           158.74 
90  95  0.77        1.19           160.31 
95  95  0.65        1.16           158.74 
100  95  0.33        1.08           154.04 
105  95  -0.07        0.98           146.18 
110  95  -0.38        0.92           135.69 
115  95  -0.44        0.90           123.77 
120  95  -0.24        0.95           112.15 
125  95  0.09        1.02           102.09 
130  95  0.39        1.09           -93.98 
135  95  0.52        1.13           -87.65 
140  95  0.40        1.10           -82.74 
145  95  0.00        1.00           -78.89 
150  95  -0.73        0.85           -75.88 
155  95  -1.83        0.66           -73.52 
160  95  -3.41        0.46           -71.66 
165  95  -5.65        0.27           -70.24 
170  95  -9.00        0.13           -69.26 
175  95  -14.93        0.03           -68.83 
180  95  -58.32        0.00           176.98 
0  100  -58.32        0.00           3.02 
5  100  -14.89        0.03           -68.10 
10  100  -8.98        0.13           -68.90 
15  100  -5.64        0.27           -69.99 
20  100  -3.40        0.46           -71.47 
25  100  -1.83        0.66           -73.36 
30  100  -0.73        0.85           -75.75 
35  100  0.00        1.00           -78.77 
40  100  0.40        1.10           -82.63 
45  100  0.51        1.12           -87.55 
50  100  0.39        1.09           -93.88 
55  100  0.09        1.02           102.01 
60  100  -0.25        0.94           112.08 
65  100  -0.45        0.90           123.71 
70  100  -0.39        0.91           135.65 
75  100  -0.08        0.98           146.16 
80  100  0.33        1.08           154.03 
85  100  0.65        1.16           158.74 
90  100  0.77        1.19           160.31 
95  100  0.65        1.16           158.74 
100  100  0.33        1.08           154.04 
105  100  -0.07        0.98           146.18 
110  100  -0.38        0.92           135.69 
115  100  -0.44        0.90           123.77 
120  100  -0.24        0.95           112.15 
125  100  0.09        1.02           102.09 
