freq : 533.33 MHz
SWR : 3.68
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
115  15  -0.19        0.96           161.44 
120  15  0.93        1.24           154.16 
125  15  1.74        1.49           148.69 
130  15  2.21        1.66           144.46 
135  15  2.32        1.71           141.03 
140  15  2.09        1.62           138.17 
145  15  1.53        1.42           135.67 
150  15  0.62        1.15           133.48 
155  15  -0.65        0.86           131.58 
160  15  -2.38        0.58           129.92 
165  15  -4.74        0.34           128.55 
170  15  -8.17        0.15           127.55 
175  15  -14.14        0.04           127.03 
180  15  -58.40        0.00           175.59 
0  20  -58.40        0.00           4.41 
5  20  -14.21        0.04           126.50 
10  20  -8.21        0.15           127.29 
15  20  -4.76        0.33           128.39 
20  20  -2.39        0.58           129.80 
25  20  -0.67        0.86           131.48 
30  20  0.61        1.15           133.40 
35  20  1.52        1.42           135.60 
40  20  2.08        1.61           138.11 
45  20  2.31        1.70           140.98 
50  20  2.20        1.66           144.41 
55  20  1.73        1.49           148.65 
60  20  0.92        1.24           154.12 
65  20  -0.20        0.95           161.42 
70  20  -1.50        0.71           171.12 
75  20  -2.70        0.54           176.87 
80  20  -3.49        0.45           164.47 
85  20  -3.82        0.41           155.22 
90  20  -3.88        0.41           151.82 
95  20  -3.81        0.42           155.23 
100  20  -3.48        0.45           164.49 
105  20  -2.68        0.54           176.88 
110  20  -1.48        0.71           171.13 
115  20  -0.19        0.96           161.44 
120  20  0.93        1.24           154.16 
125  20  1.74        1.49           148.69 
130  20  2.21        1.66           144.46 
135  20  2.32        1.71           141.03 
140  20  2.09        1.62           138.17 
145  20  1.53        1.42           135.67 
150  20  0.62        1.15           133.48 
155  20  -0.65        0.86           131.58 
160  20  -2.38        0.58           129.92 
165  20  -4.74        0.34           128.55 
170  20  -8.17        0.15           127.55 
175  20  -14.14        0.04           127.03 
180  20  -58.40        0.00           175.59 
0  25  -58.40        0.00           4.41 
5  25  -14.21        0.04           126.50 
10  25  -8.21        0.15           127.29 
15  25  -4.76        0.33           128.39 
20  25  -2.39        0.58           129.80 
25  25  -0.67        0.86           131.48 
30  25  0.61        1.15           133.40 
35  25  1.52        1.42           135.60 
40  25  2.08        1.61           138.11 
45  25  2.31        1.70           140.98 
50  25  2.20        1.66           144.41 
55  25  1.73        1.49           148.65 
60  25  0.92        1.24           154.12 
65  25  -0.20        0.95           161.42 
70  25  -1.50        0.71           171.12 
75  25  -2.70        0.54           176.87 
80  25  -3.49        0.45           164.47 
85  25  -3.82        0.41           155.22 
90  25  -3.88        0.41           151.82 
95  25  -3.81        0.42           155.23 
100  25  -3.48        0.45           164.49 
105  25  -2.68        0.54           176.88 
110  25  -1.48        0.71           171.13 
115  25  -0.19        0.96           161.44 
120  25  0.93        1.24           154.16 
125  25  1.74        1.49           148.69 
130  25  2.21        1.66           144.46 
135  25  2.32        1.71           141.03 
140  25  2.09        1.62           138.17 
145  25  1.53        1.42           135.67 
150  25  0.62        1.15           133.48 
155  25  -0.65        0.86           131.58 
160  25  -2.38        0.58           129.92 
165  25  -4.74        0.34           128.55 
170  25  -8.17        0.15           127.55 
175  25  -14.14        0.04           127.03 
180  25  -58.40        0.00           175.59 
0  30  -58.40        0.00           4.41 
5  30  -14.21        0.04           126.50 
10  30  -8.21        0.15           127.29 
15  30  -4.76        0.33           128.39 
20  30  -2.39        0.58           129.80 
25  30  -0.67        0.86           131.48 
30  30  0.61        1.15           133.40 
35  30  1.52        1.42           135.60 
40  30  2.08        1.61           138.11 
45  30  2.31        1.70           140.98 
50  30  2.20        1.66           144.41 
55  30  1.73        1.49           148.65 
60  30  0.92        1.24           154.12 
65  30  -0.20        0.95           161.42 
70  30  -1.50        0.71           171.12 
75  30  -2.70        0.54           176.87 
80  30  -3.49        0.45           164.47 
85  30  -3.82        0.41           155.22 
90  30  -3.88        0.41           151.82 
95  30  -3.81        0.42           155.23 
100  30  -3.48        0.45           164.49 
105  30  -2.68        0.54           176.88 
110  30  -1.48        0.71           171.13 
115  30  -0.19        0.96           161.44 
120  30  0.93        1.24           154.16 
125  30  1.74        1.49           148.69 
130  30  2.21        1.66           144.46 
135  30  2.32        1.71           141.03 
140  30  2.09        1.62           138.17 
145  30  1.53        1.42           135.67 
150  30  0.62        1.15           133.48 
155  30  -0.65        0.86           131.58 
160  30  -2.38        0.58           129.92 
165  30  -4.74        0.34           128.55 
170  30  -8.17        0.15           127.55 
175  30  -14.14        0.04           127.03 
180  30  -58.40        0.00           175.59 
0  35  -58.40        0.00           4.41 
5  35  -14.21        0.04           126.50 
10  35  -8.21        0.15           127.29 
15  35  -4.76        0.33           128.39 
20  35  -2.39        0.58           129.80 
25  35  -0.67        0.86           131.48 
30  35  0.61        1.15           133.40 
35  35  1.52        1.42           135.60 
40  35  2.08        1.61           138.11 
45  35  2.31        1.70           140.98 
50  35  2.20        1.66           144.41 
55  35  1.73        1.49           148.65 
60  35  0.92        1.24           154.12 
65  35  -0.20        0.95           161.42 
70  35  -1.50        0.71           171.12 
75  35  -2.70        0.54           176.87 
80  35  -3.49        0.45           164.47 
85  35  -3.82        0.41           155.22 
90  35  -3.88        0.41           151.82 
95  35  -3.81        0.42           155.23 
100  35  -3.48        0.45           164.49 
105  35  -2.68        0.54           176.88 
110  35  -1.48        0.71           171.13 
115  35  -0.19        0.96           161.44 
120  35  0.93        1.24           154.16 
125  35  1.74        1.49           148.69 
130  35  2.21        1.66           144.46 
135  35  2.32        1.71           141.03 
140  35  2.09        1.62           138.17 
145  35  1.53        1.42           135.67 
150  35  0.62        1.15           133.48 
155  35  -0.65        0.86           131.58 
160  35  -2.38        0.58           129.92 
165  35  -4.74        0.34           128.55 
170  35  -8.17        0.15           127.55 
175  35  -14.14        0.04           127.03 
180  35  -58.40        0.00           175.59 
0  40  -58.40        0.00           4.41 
5  40  -14.21        0.04           126.50 
10  40  -8.21        0.15           127.29 
15  40  -4.76        0.33           128.39 
20  40  -2.39        0.58           129.80 
25  40  -0.67        0.86           131.48 
30  40  0.61        1.15           133.40 
35  40  1.52        1.42           135.60 
40  40  2.08        1.61           138.11 
45  40  2.31        1.70           140.98 
50  40  2.20        1.66           144.41 
55  40  1.73        1.49           148.65 
60  40  0.92        1.24           154.12 
65  40  -0.20        0.95           161.42 
70  40  -1.50        0.71           171.12 
75  40  -2.70        0.54           176.87 
80  40  -3.49        0.45           164.47 
85  40  -3.82        0.41           155.22 
90  40  -3.88        0.41           151.82 
95  40  -3.81        0.42           155.23 
100  40  -3.48        0.45           164.49 
105  40  -2.68        0.54           176.88 
110  40  -1.48        0.71           171.13 
115  40  -0.19        0.96           161.44 
120  40  0.93        1.24           154.16 
125  40  1.74        1.49           148.69 
130  40  2.21        1.66           144.46 
135  40  2.32        1.71           141.03 
140  40  2.09        1.62           138.17 
145  40  1.53        1.42           135.67 
150  40  0.62        1.15           133.48 
155  40  -0.65        0.86           131.58 
160  40  -2.38        0.58           129.92 
165  40  -4.74        0.34           128.55 
170  40  -8.17        0.15           127.55 
175  40  -14.14        0.04           127.03 
180  40  -58.40        0.00           175.59 
0  45  -58.40        0.00           4.41 
5  45  -14.21        0.04           126.50 
10  45  -8.21        0.15           127.29 
15  45  -4.76        0.33           128.39 
20  45  -2.39        0.58           129.80 
25  45  -0.67        0.86           131.48 
30  45  0.61        1.15           133.40 
35  45  1.52        1.42           135.60 
40  45  2.08        1.61           138.11 
45  45  2.31        1.70           140.98 
50  45  2.20        1.66           144.41 
55  45  1.73        1.49           148.65 
60  45  0.92        1.24           154.12 
65  45  -0.20        0.95           161.42 
70  45  -1.50        0.71           171.12 
75  45  -2.70        0.54           176.87 
80  45  -3.49        0.45           164.47 
85  45  -3.82        0.41           155.22 
90  45  -3.88        0.41           151.82 
95  45  -3.81        0.42           155.23 
100  45  -3.48        0.45           164.49 
105  45  -2.68        0.54           176.88 
110  45  -1.48        0.71           171.13 
115  45  -0.19        0.96           161.44 
120  45  0.93        1.24           154.16 
125  45  1.74        1.49           148.69 
130  45  2.21        1.66           144.46 
135  45  2.32        1.71           141.03 
140  45  2.09        1.62           138.17 
145  45  1.53        1.42           135.67 
150  45  0.62        1.15           133.48 
155  45  -0.65        0.86           131.58 
160  45  -2.38        0.58           129.92 
165  45  -4.74        0.34           128.55 
170  45  -8.17        0.15           127.55 
175  45  -14.14        0.04           127.03 
180  45  -58.40        0.00           175.59 
0  50  -58.40        0.00           4.41 
5  50  -14.21        0.04           126.50 
10  50  -8.21        0.15           127.29 
15  50  -4.76        0.33           128.39 
20  50  -2.39        0.58           129.80 
25  50  -0.67        0.86           131.48 
30  50  0.61        1.15           133.40 
35  50  1.52        1.42           135.60 
40  50  2.08        1.61           138.11 
45  50  2.31        1.70           140.98 
50  50  2.20        1.66           144.41 
55  50  1.73        1.49           148.65 
60  50  0.92        1.24           154.12 
65  50  -0.20        0.95           161.42 
70  50  -1.50        0.71           171.12 
75  50  -2.70        0.54           176.87 
80  50  -3.49        0.45           164.47 
85  50  -3.82        0.41           155.22 
90  50  -3.88        0.41           151.82 
95  50  -3.81        0.42           155.23 
100  50  -3.48        0.45           164.49 
105  50  -2.68        0.54           176.88 
110  50  -1.48        0.71           171.13 
115  50  -0.19        0.96           161.44 
120  50  0.93        1.24           154.16 
125  50  1.74        1.49           148.69 
130  50  2.21        1.66           144.46 
135  50  2.32        1.71           141.03 
140  50  2.09        1.62           138.17 
145  50  1.53        1.42           135.67 
150  50  0.62        1.15           133.48 
155  50  -0.65        0.86           131.58 
160  50  -2.38        0.58           129.92 
165  50  -4.74        0.34           128.55 
170  50  -8.17        0.15           127.55 
175  50  -14.14        0.04           127.03 
180  50  -58.40        0.00           175.59 
0  55  -58.40        0.00           4.41 
5  55  -14.21        0.04           126.50 
10  55  -8.21        0.15           127.29 
15  55  -4.76        0.33           128.39 
20  55  -2.39        0.58           129.80 
25  55  -0.67        0.86           131.48 
30  55  0.61        1.15           133.40 
35  55  1.52        1.42           135.60 
40  55  2.08        1.61           138.11 
45  55  2.31        1.70           140.98 
50  55  2.20        1.66           144.41 
55  55  1.73        1.49           148.65 
60  55  0.92        1.24           154.12 
65  55  -0.20        0.95           161.42 
70  55  -1.50        0.71           171.12 
75  55  -2.70        0.54           176.87 
80  55  -3.49        0.45           164.47 
85  55  -3.82        0.41           155.22 
90  55  -3.88        0.41           151.82 
95  55  -3.81        0.42           155.23 
100  55  -3.48        0.45           164.49 
105  55  -2.68        0.54           176.88 
110  55  -1.48        0.71           171.13 
115  55  -0.19        0.96           161.44 
120  55  0.93        1.24           154.16 
125  55  1.74        1.49           148.69 
130  55  2.21        1.66           144.46 
135  55  2.32        1.71           141.03 
140  55  2.09        1.62           138.17 
145  55  1.53        1.42           135.67 
150  55  0.62        1.15           133.48 
155  55  -0.65        0.86           131.58 
160  55  -2.38        0.58           129.92 
165  55  -4.74        0.34           128.55 
170  55  -8.17        0.15           127.55 
175  55  -14.14        0.04           127.03 
180  55  -58.40        0.00           175.59 
0  60  -58.40        0.00           4.41 
5  60  -14.21        0.04           126.50 
10  60  -8.21        0.15           127.29 
15  60  -4.76        0.33           128.39 
20  60  -2.39        0.58           129.80 
25  60  -0.67        0.86           131.48 
30  60  0.61        1.15           133.40 
35  60  1.52        1.42           135.60 
40  60  2.08        1.61           138.11 
45  60  2.31        1.70           140.98 
50  60  2.20        1.66           144.41 
55  60  1.73        1.49           148.65 
60  60  0.92        1.24           154.12 
65  60  -0.20        0.95           161.42 
70  60  -1.50        0.71           171.12 
75  60  -2.70        0.54           176.87 
80  60  -3.49        0.45           164.47 
85  60  -3.82        0.41           155.22 
90  60  -3.88        0.41           151.82 
95  60  -3.81        0.42           155.23 
100  60  -3.48        0.45           164.49 
105  60  -2.68        0.54           176.88 
110  60  -1.48        0.71           171.13 
115  60  -0.19        0.96           161.44 
120  60  0.93        1.24           154.16 
125  60  1.74        1.49           148.69 
130  60  2.21        1.66           144.46 
135  60  2.32        1.71           141.03 
140  60  2.09        1.62           138.17 
145  60  1.53        1.42           135.67 
150  60  0.62        1.15           133.48 
155  60  -0.65        0.86           131.58 
160  60  -2.38        0.58           129.92 
165  60  -4.74        0.34           128.55 
170  60  -8.17        0.15           127.55 
175  60  -14.14        0.04           127.03 
180  60  -58.40        0.00           175.59 
0  65  -58.40        0.00           4.41 
5  65  -14.21        0.04           126.50 
10  65  -8.21        0.15           127.29 
15  65  -4.76        0.33           128.39 
20  65  -2.39        0.58           129.80 
25  65  -0.67        0.86           131.48 
30  65  0.61        1.15           133.40 
35  65  1.52        1.42           135.60 
40  65  2.08        1.61           138.11 
45  65  2.31        1.70           140.98 
50  65  2.20        1.66           144.41 
55  65  1.73        1.49           148.65 
60  65  0.92        1.24           154.12 
65  65  -0.20        0.95           161.42 
70  65  -1.50        0.71           171.12 
75  65  -2.70        0.54           176.87 
80  65  -3.49        0.45           164.47 
85  65  -3.82        0.41           155.22 
90  65  -3.88        0.41           151.82 
95  65  -3.81        0.42           155.23 
100  65  -3.48        0.45           164.49 
105  65  -2.68        0.54           176.88 
110  65  -1.48        0.71           171.13 
115  65  -0.19        0.96           161.44 
120  65  0.93        1.24           154.16 
125  65  1.74        1.49           148.69 
130  65  2.21        1.66           144.46 
135  65  2.32        1.71           141.03 
140  65  2.09        1.62           138.17 
145  65  1.53        1.42           135.67 
150  65  0.62        1.15           133.48 
155  65  -0.65        0.86           131.58 
160  65  -2.38        0.58           129.92 
165  65  -4.74        0.34           128.55 
170  65  -8.17        0.15           127.55 
175  65  -14.14        0.04           127.03 
180  65  -58.40        0.00           175.59 
0  70  -58.40        0.00           4.41 
5  70  -14.21        0.04           126.50 
10  70  -8.21        0.15           127.29 
15  70  -4.76        0.33           128.39 
20  70  -2.39        0.58           129.80 
25  70  -0.67        0.86           131.48 
30  70  0.61        1.15           133.40 
35  70  1.52        1.42           135.60 
40  70  2.08        1.61           138.11 
45  70  2.31        1.70           140.98 
50  70  2.20        1.66           144.41 
55  70  1.73        1.49           148.65 
60  70  0.92        1.24           154.12 
65  70  -0.20        0.95           161.42 
70  70  -1.50        0.71           171.12 
75  70  -2.70        0.54           176.87 
80  70  -3.49        0.45           164.47 
85  70  -3.82        0.41           155.22 
90  70  -3.88        0.41           151.82 
95  70  -3.81        0.42           155.23 
100  70  -3.48        0.45           164.49 
105  70  -2.68        0.54           176.88 
110  70  -1.48        0.71           171.13 
115  70  -0.19        0.96           161.44 
120  70  0.93        1.24           154.16 
125  70  1.74        1.49           148.69 
130  70  2.21        1.66           144.46 
135  70  2.32        1.71           141.03 
140  70  2.09        1.62           138.17 
145  70  1.53        1.42           135.67 
150  70  0.62        1.15           133.48 
155  70  -0.65        0.86           131.58 
160  70  -2.38        0.58           129.92 
165  70  -4.74        0.34           128.55 
170  70  -8.17        0.15           127.55 
175  70  -14.14        0.04           127.03 
180  70  -58.40        0.00           175.59 
0  75  -58.40        0.00           4.41 
5  75  -14.21        0.04           126.50 
10  75  -8.21        0.15           127.29 
15  75  -4.76        0.33           128.39 
20  75  -2.39        0.58           129.80 
25  75  -0.67        0.86           131.48 
30  75  0.61        1.15           133.40 
35  75  1.52        1.42           135.60 
40  75  2.08        1.61           138.11 
45  75  2.31        1.70           140.98 
50  75  2.20        1.66           144.41 
55  75  1.73        1.49           148.65 
60  75  0.92        1.24           154.12 
65  75  -0.20        0.95           161.42 
70  75  -1.50        0.71           171.12 
75  75  -2.70        0.54           176.87 
80  75  -3.49        0.45           164.47 
85  75  -3.82        0.41           155.22 
90  75  -3.88        0.41           151.82 
95  75  -3.81        0.42           155.23 
100  75  -3.48        0.45           164.49 
105  75  -2.68        0.54           176.88 
110  75  -1.48        0.71           171.13 
115  75  -0.19        0.96           161.44 
120  75  0.93        1.24           154.16 
125  75  1.74        1.49           148.69 
130  75  2.21        1.66           144.46 
135  75  2.32        1.71           141.03 
140  75  2.09        1.62           138.17 
145  75  1.53        1.42           135.67 
150  75  0.62        1.15           133.48 
155  75  -0.65        0.86           131.58 
160  75  -2.38        0.58           129.92 
165  75  -4.74        0.34           128.55 
170  75  -8.17        0.15           127.55 
175  75  -14.14        0.04           127.03 
180  75  -58.40        0.00           175.59 
0  80  -58.40        0.00           4.41 
5  80  -14.21        0.04           126.50 
10  80  -8.21        0.15           127.29 
15  80  -4.76        0.33           128.39 
20  80  -2.39        0.58           129.80 
25  80  -0.67        0.86           131.48 
30  80  0.61        1.15           133.40 
35  80  1.52        1.42           135.60 
40  80  2.08        1.61           138.11 
45  80  2.31        1.70           140.98 
50  80  2.20        1.66           144.41 
55  80  1.73        1.49           148.65 
60  80  0.92        1.24           154.12 
65  80  -0.20        0.95           161.42 
70  80  -1.50        0.71           171.12 
75  80  -2.70        0.54           176.87 
80  80  -3.49        0.45           164.47 
85  80  -3.82        0.41           155.22 
90  80  -3.88        0.41           151.82 
95  80  -3.81        0.42           155.23 
100  80  -3.48        0.45           164.49 
105  80  -2.68        0.54           176.88 
110  80  -1.48        0.71           171.13 
115  80  -0.19        0.96           161.44 
120  80  0.93        1.24           154.16 
125  80  1.74        1.49           148.69 
130  80  2.21        1.66           144.46 
135  80  2.32        1.71           141.03 
140  80  2.09        1.62           138.17 
145  80  1.53        1.42           135.67 
150  80  0.62        1.15           133.48 
155  80  -0.65        0.86           131.58 
160  80  -2.38        0.58           129.92 
165  80  -4.74        0.34           128.55 
170  80  -8.17        0.15           127.55 
175  80  -14.14        0.04           127.03 
180  80  -58.40        0.00           175.59 
0  85  -58.40        0.00           4.41 
5  85  -14.21        0.04           126.50 
10  85  -8.21        0.15           127.29 
15  85  -4.76        0.33           128.39 
20  85  -2.39        0.58           129.80 
25  85  -0.67        0.86           131.48 
30  85  0.61        1.15           133.40 
35  85  1.52        1.42           135.60 
40  85  2.08        1.61           138.11 
45  85  2.31        1.70           140.98 
50  85  2.20        1.66           144.41 
55  85  1.73        1.49           148.65 
60  85  0.92        1.24           154.12 
65  85  -0.20        0.95           161.42 
70  85  -1.50        0.71           171.12 
75  85  -2.70        0.54           176.87 
80  85  -3.49        0.45           164.47 
85  85  -3.82        0.41           155.22 
90  85  -3.88        0.41           151.82 
95  85  -3.81        0.42           155.23 
100  85  -3.48        0.45           164.49 
105  85  -2.68        0.54           176.88 
110  85  -1.48        0.71           171.13 
115  85  -0.19        0.96           161.44 
120  85  0.93        1.24           154.16 
125  85  1.74        1.49           148.69 
130  85  2.21        1.66           144.46 
135  85  2.32        1.71           141.03 
140  85  2.09        1.62           138.17 
145  85  1.53        1.42           135.67 
150  85  0.62        1.15           133.48 
155  85  -0.65        0.86           131.58 
160  85  -2.38        0.58           129.92 
165  85  -4.74        0.34           128.55 
170  85  -8.17        0.15           127.55 
175  85  -14.14        0.04           127.03 
180  85  -58.40        0.00           175.59 
0  90  -58.40        0.00           4.41 
5  90  -14.21        0.04           126.50 
10  90  -8.21        0.15           127.29 
15  90  -4.76        0.33           128.39 
20  90  -2.39        0.58           129.80 
25  90  -0.67        0.86           131.48 
30  90  0.61        1.15           133.40 
35  90  1.52        1.42           135.60 
40  90  2.08        1.61           138.11 
45  90  2.31        1.70           140.98 
50  90  2.20        1.66           144.41 
55  90  1.73        1.49           148.65 
60  90  0.92        1.24           154.12 
65  90  -0.20        0.95           161.42 
70  90  -1.50        0.71           171.12 
75  90  -2.70        0.54           176.87 
80  90  -3.49        0.45           164.47 
85  90  -3.82        0.41           155.22 
90  90  -3.88        0.41           151.82 
95  90  -3.81        0.42           155.23 
100  90  -3.48        0.45           164.49 
105  90  -2.68        0.54           176.88 
110  90  -1.48        0.71           171.13 
115  90  -0.19        0.96           161.44 
120  90  0.93        1.24           154.16 
125  90  1.74        1.49           148.69 
130  90  2.21        1.66           144.46 
135  90  2.32        1.71           141.03 
140  90  2.09        1.62           138.17 
145  90  1.53        1.42           135.67 
150  90  0.62        1.15           133.48 
155  90  -0.65        0.86           131.58 
160  90  -2.38        0.58           129.92 
165  90  -4.74        0.34           128.55 
170  90  -8.17        0.15           127.55 
175  90  -14.14        0.04           127.03 
180  90  -58.40        0.00           175.59 
0  95  -58.40        0.00           4.41 
5  95  -14.21        0.04           126.50 
10  95  -8.21        0.15           127.29 
15  95  -4.76        0.33           128.39 
20  95  -2.39        0.58           129.80 
25  95  -0.67        0.86           131.48 
30  95  0.61        1.15           133.40 
35  95  1.52        1.42           135.60 
40  95  2.08        1.61           138.11 
45  95  2.31        1.70           140.98 
50  95  2.20        1.66           144.41 
55  95  1.73        1.49           148.65 
60  95  0.92        1.24           154.12 
65  95  -0.20        0.95           161.42 
70  95  -1.50        0.71           171.12 
75  95  -2.70        0.54           176.87 
80  95  -3.49        0.45           164.47 
85  95  -3.82        0.41           155.22 
90  95  -3.88        0.41           151.82 
95  95  -3.81        0.42           155.23 
100  95  -3.48        0.45           164.49 
105  95  -2.68        0.54           176.88 
110  95  -1.48        0.71           171.13 
115  95  -0.19        0.96           161.44 
120  95  0.93        1.24           154.16 
125  95  1.74        1.49           148.69 
130  95  2.21        1.66           144.46 
135  95  2.32        1.71           141.03 
140  95  2.09        1.62           138.17 
145  95  1.53        1.42           135.67 
150  95  0.62        1.15           133.48 
155  95  -0.65        0.86           131.58 
160  95  -2.38        0.58           129.92 
165  95  -4.74        0.34           128.55 
170  95  -8.17        0.15           127.55 
175  95  -14.14        0.04           127.03 
180  95  -58.40        0.00           175.59 
0  100  -58.40        0.00           4.41 
5  100  -14.21        0.04           126.50 
10  100  -8.21        0.15           127.29 
15  100  -4.76        0.33           128.39 
20  100  -2.39        0.58           129.80 
25  100  -0.67        0.86           131.48 
30  100  0.61        1.15           133.40 
35  100  1.52        1.42           135.60 
40  100  2.08        1.61           138.11 
45  100  2.31        1.70           140.98 
50  100  2.20        1.66           144.41 
55  100  1.73        1.49           148.65 
60  100  0.92        1.24           154.12 
65  100  -0.20        0.95           161.42 
70  100  -1.50        0.71           171.12 
75  100  -2.70        0.54           176.87 
80  100  -3.49        0.45           164.47 
85  100  -3.82        0.41           155.22 
90  100  -3.88        0.41           151.82 
95  100  -3.81        0.42           155.23 
100  100  -3.48        0.45           164.49 
105  100  -2.68        0.54           176.88 
110  100  -1.48        0.71           171.13 
115  100  -0.19        0.96           161.44 
120  100  0.93        1.24           154.16 
125  100  1.74        1.49           148.69 
130  100  2.21        1.66           144.46 
135  100  2.32        1.71           141.03 
140  100  2.09        1.62           138.17 
145  100  1.53        1.42           135.67 
150  100  0.62        1.15           133.48 
155  100  -0.65        0.86           131.58 
160  100  -2.38        0.58           129.92 
165  100  -4.74        0.34           128.55 
170  100  -8.17        0.15           127.55 
175  100  -14.14        0.04           127.03 
180  100  -58.40        0.00           175.59 
0  105  -58.40        0.00           4.41 
5  105  -14.21        0.04           126.50 
10  105  -8.21        0.15           127.29 
15  105  -4.76        0.33           128.39 
20  105  -2.39        0.58           129.80 
25  105  -0.67        0.86           131.48 
30  105  0.61        1.15           133.40 
35  105  1.52        1.42           135.60 
40  105  2.08        1.61           138.11 
45  105  2.31        1.70           140.98 
50  105  2.20        1.66           144.41 
