freq : 316.66 MHz
SWR : 4.34
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
90  10  2.63        1.83           107.02 
95  10  2.55        1.80           106.80 
100  10  2.31        1.70           106.13 
105  10  1.91        1.55           104.99 
110  10  1.36        1.37           103.38 
115  10  0.66        1.16           101.29 
120  10  -0.18        0.96           -98.69 
125  10  -1.15        0.77           -95.62 
130  10  -2.22        0.60           -92.08 
135  10  -3.41        0.46           -88.14 
140  10  -4.69        0.34           -83.93 
145  10  -6.09        0.25           -79.61 
150  10  -7.61        0.17           -75.36 
155  10  -9.34        0.12           -71.35 
160  10  -11.38        0.07           -67.81 
165  10  -13.95        0.04           -64.90 
170  10  -17.51        0.02           -62.82 
175  10  -23.58        0.00           -61.80 
180  10  -61.60        0.00           174.40 
0  15  -61.60        0.00           5.60 
5  15  -23.49        0.00           -60.49 
10  15  -17.48        0.02           -62.16 
15  15  -13.93        0.04           -64.47 
20  15  -11.37        0.07           -67.48 
25  15  -9.34        0.12           -71.10 
30  15  -7.61        0.17           -75.16 
35  15  -6.09        0.25           -79.46 
40  15  -4.70        0.34           -83.81 
45  15  -3.41        0.46           -88.05 
50  15  -2.23        0.60           -92.01 
55  15  -1.15        0.77           -95.56 
60  15  -0.19        0.96           -98.65 
65  15  0.65        1.16           101.26 
70  15  1.35        1.36           103.36 
75  15  1.91        1.55           104.98 
80  15  2.31        1.70           106.12 
85  15  2.55        1.80           106.80 
90  15  2.63        1.83           107.02 
95  15  2.55        1.80           106.80 
100  15  2.31        1.70           106.13 
105  15  1.91        1.55           104.99 
110  15  1.36        1.37           103.38 
115  15  0.66        1.16           101.29 
120  15  -0.18        0.96           -98.69 
125  15  -1.15        0.77           -95.62 
130  15  -2.22        0.60           -92.08 
135  15  -3.41        0.46           -88.14 
140  15  -4.69        0.34           -83.93 
145  15  -6.09        0.25           -79.61 
150  15  -7.61        0.17           -75.36 
155  15  -9.34        0.12           -71.35 
160  15  -11.38        0.07           -67.81 
165  15  -13.95        0.04           -64.90 
170  15  -17.51        0.02           -62.82 
175  15  -23.58        0.00           -61.80 
180  15  -61.60        0.00           174.40 
0  20  -61.60        0.00           5.60 
5  20  -23.49        0.00           -60.49 
10  20  -17.48        0.02           -62.16 
15  20  -13.93        0.04           -64.47 
20  20  -11.37        0.07           -67.48 
25  20  -9.34        0.12           -71.10 
30  20  -7.61        0.17           -75.16 
35  20  -6.09        0.25           -79.46 
40  20  -4.70        0.34           -83.81 
45  20  -3.41        0.46           -88.05 
50  20  -2.23        0.60           -92.01 
55  20  -1.15        0.77           -95.56 
60  20  -0.19        0.96           -98.65 
65  20  0.65        1.16           101.26 
70  20  1.35        1.36           103.36 
75  20  1.91        1.55           104.98 
80  20  2.31        1.70           106.12 
85  20  2.55        1.80           106.80 
90  20  2.63        1.83           107.02 
95  20  2.55        1.80           106.80 
100  20  2.31        1.70           106.13 
105  20  1.91        1.55           104.99 
110  20  1.36        1.37           103.38 
115  20  0.66        1.16           101.29 
120  20  -0.18        0.96           -98.69 
125  20  -1.15        0.77           -95.62 
130  20  -2.22        0.60           -92.08 
135  20  -3.41        0.46           -88.14 
140  20  -4.69        0.34           -83.93 
145  20  -6.09        0.25           -79.61 
150  20  -7.61        0.17           -75.36 
155  20  -9.34        0.12           -71.35 
160  20  -11.38        0.07           -67.81 
165  20  -13.95        0.04           -64.90 
170  20  -17.51        0.02           -62.82 
175  20  -23.58        0.00           -61.80 
180  20  -61.60        0.00           174.40 
0  25  -61.60        0.00           5.60 
5  25  -23.49        0.00           -60.49 
10  25  -17.48        0.02           -62.16 
15  25  -13.93        0.04           -64.47 
20  25  -11.37        0.07           -67.48 
25  25  -9.34        0.12           -71.10 
30  25  -7.61        0.17           -75.16 
35  25  -6.09        0.25           -79.46 
40  25  -4.70        0.34           -83.81 
45  25  -3.41        0.46           -88.05 
50  25  -2.23        0.60           -92.01 
55  25  -1.15        0.77           -95.56 
60  25  -0.19        0.96           -98.65 
65  25  0.65        1.16           101.26 
70  25  1.35        1.36           103.36 
75  25  1.91        1.55           104.98 
80  25  2.31        1.70           106.12 
85  25  2.55        1.80           106.80 
90  25  2.63        1.83           107.02 
95  25  2.55        1.80           106.80 
100  25  2.31        1.70           106.13 
105  25  1.91        1.55           104.99 
110  25  1.36        1.37           103.38 
115  25  0.66        1.16           101.29 
120  25  -0.18        0.96           -98.69 
125  25  -1.15        0.77           -95.62 
130  25  -2.22        0.60           -92.08 
135  25  -3.41        0.46           -88.14 
140  25  -4.69        0.34           -83.93 
145  25  -6.09        0.25           -79.61 
150  25  -7.61        0.17           -75.36 
155  25  -9.34        0.12           -71.35 
160  25  -11.38        0.07           -67.81 
165  25  -13.95        0.04           -64.90 
170  25  -17.51        0.02           -62.82 
175  25  -23.58        0.00           -61.80 
180  25  -61.60        0.00           174.40 
0  30  -61.60        0.00           5.60 
5  30  -23.49        0.00           -60.49 
10  30  -17.48        0.02           -62.16 
15  30  -13.93        0.04           -64.47 
20  30  -11.37        0.07           -67.48 
25  30  -9.34        0.12           -71.10 
30  30  -7.61        0.17           -75.16 
35  30  -6.09        0.25           -79.46 
40  30  -4.70        0.34           -83.81 
45  30  -3.41        0.46           -88.05 
50  30  -2.23        0.60           -92.01 
55  30  -1.15        0.77           -95.56 
60  30  -0.19        0.96           -98.65 
65  30  0.65        1.16           101.26 
70  30  1.35        1.36           103.36 
75  30  1.91        1.55           104.98 
80  30  2.31        1.70           106.12 
85  30  2.55        1.80           106.80 
90  30  2.63        1.83           107.02 
95  30  2.55        1.80           106.80 
100  30  2.31        1.70           106.13 
105  30  1.91        1.55           104.99 
110  30  1.36        1.37           103.38 
115  30  0.66        1.16           101.29 
120  30  -0.18        0.96           -98.69 
125  30  -1.15        0.77           -95.62 
130  30  -2.22        0.60           -92.08 
135  30  -3.41        0.46           -88.14 
140  30  -4.69        0.34           -83.93 
145  30  -6.09        0.25           -79.61 
150  30  -7.61        0.17           -75.36 
155  30  -9.34        0.12           -71.35 
160  30  -11.38        0.07           -67.81 
165  30  -13.95        0.04           -64.90 
170  30  -17.51        0.02           -62.82 
175  30  -23.58        0.00           -61.80 
180  30  -61.60        0.00           174.40 
0  35  -61.60        0.00           5.60 
5  35  -23.49        0.00           -60.49 
10  35  -17.48        0.02           -62.16 
15  35  -13.93        0.04           -64.47 
20  35  -11.37        0.07           -67.48 
25  35  -9.34        0.12           -71.10 
30  35  -7.61        0.17           -75.16 
35  35  -6.09        0.25           -79.46 
40  35  -4.70        0.34           -83.81 
45  35  -3.41        0.46           -88.05 
50  35  -2.23        0.60           -92.01 
55  35  -1.15        0.77           -95.56 
60  35  -0.19        0.96           -98.65 
65  35  0.65        1.16           101.26 
70  35  1.35        1.36           103.36 
75  35  1.91        1.55           104.98 
80  35  2.31        1.70           106.12 
85  35  2.55        1.80           106.80 
90  35  2.63        1.83           107.02 
95  35  2.55        1.80           106.80 
100  35  2.31        1.70           106.13 
105  35  1.91        1.55           104.99 
110  35  1.36        1.37           103.38 
115  35  0.66        1.16           101.29 
120  35  -0.18        0.96           -98.69 
125  35  -1.15        0.77           -95.62 
130  35  -2.22        0.60           -92.08 
135  35  -3.41        0.46           -88.14 
140  35  -4.69        0.34           -83.93 
145  35  -6.09        0.25           -79.61 
150  35  -7.61        0.17           -75.36 
155  35  -9.34        0.12           -71.35 
160  35  -11.38        0.07           -67.81 
165  35  -13.95        0.04           -64.90 
170  35  -17.51        0.02           -62.82 
175  35  -23.58        0.00           -61.80 
180  35  -61.60        0.00           174.40 
0  40  -61.60        0.00           5.60 
5  40  -23.49        0.00           -60.49 
10  40  -17.48        0.02           -62.16 
15  40  -13.93        0.04           -64.47 
20  40  -11.37        0.07           -67.48 
25  40  -9.34        0.12           -71.10 
30  40  -7.61        0.17           -75.16 
35  40  -6.09        0.25           -79.46 
40  40  -4.70        0.34           -83.81 
45  40  -3.41        0.46           -88.05 
50  40  -2.23        0.60           -92.01 
55  40  -1.15        0.77           -95.56 
60  40  -0.19        0.96           -98.65 
65  40  0.65        1.16           101.26 
70  40  1.35        1.36           103.36 
75  40  1.91        1.55           104.98 
80  40  2.31        1.70           106.12 
85  40  2.55        1.80           106.80 
90  40  2.63        1.83           107.02 
95  40  2.55        1.80           106.80 
100  40  2.31        1.70           106.13 
105  40  1.91        1.55           104.99 
110  40  1.36        1.37           103.38 
115  40  0.66        1.16           101.29 
120  40  -0.18        0.96           -98.69 
125  40  -1.15        0.77           -95.62 
130  40  -2.22        0.60           -92.08 
135  40  -3.41        0.46           -88.14 
140  40  -4.69        0.34           -83.93 
145  40  -6.09        0.25           -79.61 
150  40  -7.61        0.17           -75.36 
155  40  -9.34        0.12           -71.35 
160  40  -11.38        0.07           -67.81 
165  40  -13.95        0.04           -64.90 
170  40  -17.51        0.02           -62.82 
175  40  -23.58        0.00           -61.80 
180  40  -61.60        0.00           174.40 
0  45  -61.60        0.00           5.60 
5  45  -23.49        0.00           -60.49 
10  45  -17.48        0.02           -62.16 
15  45  -13.93        0.04           -64.47 
20  45  -11.37        0.07           -67.48 
25  45  -9.34        0.12           -71.10 
30  45  -7.61        0.17           -75.16 
35  45  -6.09        0.25           -79.46 
40  45  -4.70        0.34           -83.81 
45  45  -3.41        0.46           -88.05 
50  45  -2.23        0.60           -92.01 
55  45  -1.15        0.77           -95.56 
60  45  -0.19        0.96           -98.65 
65  45  0.65        1.16           101.26 
70  45  1.35        1.36           103.36 
75  45  1.91        1.55           104.98 
80  45  2.31        1.70           106.12 
85  45  2.55        1.80           106.80 
90  45  2.63        1.83           107.02 
95  45  2.55        1.80           106.80 
100  45  2.31        1.70           106.13 
105  45  1.91        1.55           104.99 
110  45  1.36        1.37           103.38 
115  45  0.66        1.16           101.29 
120  45  -0.18        0.96           -98.69 
125  45  -1.15        0.77           -95.62 
130  45  -2.22        0.60           -92.08 
135  45  -3.41        0.46           -88.14 
140  45  -4.69        0.34           -83.93 
145  45  -6.09        0.25           -79.61 
150  45  -7.61        0.17           -75.36 
155  45  -9.34        0.12           -71.35 
160  45  -11.38        0.07           -67.81 
165  45  -13.95        0.04           -64.90 
170  45  -17.51        0.02           -62.82 
175  45  -23.58        0.00           -61.80 
180  45  -61.60        0.00           174.40 
0  50  -61.60        0.00           5.60 
5  50  -23.49        0.00           -60.49 
10  50  -17.48        0.02           -62.16 
15  50  -13.93        0.04           -64.47 
20  50  -11.37        0.07           -67.48 
25  50  -9.34        0.12           -71.10 
30  50  -7.61        0.17           -75.16 
35  50  -6.09        0.25           -79.46 
40  50  -4.70        0.34           -83.81 
45  50  -3.41        0.46           -88.05 
50  50  -2.23        0.60           -92.01 
55  50  -1.15        0.77           -95.56 
60  50  -0.19        0.96           -98.65 
65  50  0.65        1.16           101.26 
70  50  1.35        1.36           103.36 
75  50  1.91        1.55           104.98 
80  50  2.31        1.70           106.12 
85  50  2.55        1.80           106.80 
90  50  2.63        1.83           107.02 
95  50  2.55        1.80           106.80 
100  50  2.31        1.70           106.13 
105  50  1.91        1.55           104.99 
110  50  1.36        1.37           103.38 
115  50  0.66        1.16           101.29 
120  50  -0.18        0.96           -98.69 
125  50  -1.15        0.77           -95.62 
130  50  -2.22        0.60           -92.08 
135  50  -3.41        0.46           -88.14 
140  50  -4.69        0.34           -83.93 
145  50  -6.09        0.25           -79.61 
150  50  -7.61        0.17           -75.36 
155  50  -9.34        0.12           -71.35 
160  50  -11.38        0.07           -67.81 
165  50  -13.95        0.04           -64.90 
170  50  -17.51        0.02           -62.82 
175  50  -23.58        0.00           -61.80 
180  50  -61.60        0.00           174.40 
0  55  -61.60        0.00           5.60 
5  55  -23.49        0.00           -60.49 
10  55  -17.48        0.02           -62.16 
15  55  -13.93        0.04           -64.47 
20  55  -11.37        0.07           -67.48 
25  55  -9.34        0.12           -71.10 
30  55  -7.61        0.17           -75.16 
35  55  -6.09        0.25           -79.46 
40  55  -4.70        0.34           -83.81 
45  55  -3.41        0.46           -88.05 
50  55  -2.23        0.60           -92.01 
55  55  -1.15        0.77           -95.56 
60  55  -0.19        0.96           -98.65 
65  55  0.65        1.16           101.26 
70  55  1.35        1.36           103.36 
75  55  1.91        1.55           104.98 
80  55  2.31        1.70           106.12 
85  55  2.55        1.80           106.80 
90  55  2.63        1.83           107.02 
95  55  2.55        1.80           106.80 
100  55  2.31        1.70           106.13 
105  55  1.91        1.55           104.99 
110  55  1.36        1.37           103.38 
115  55  0.66        1.16           101.29 
120  55  -0.18        0.96           -98.69 
125  55  -1.15        0.77           -95.62 
130  55  -2.22        0.60           -92.08 
135  55  -3.41        0.46           -88.14 
140  55  -4.69        0.34           -83.93 
145  55  -6.09        0.25           -79.61 
150  55  -7.61        0.17           -75.36 
155  55  -9.34        0.12           -71.35 
160  55  -11.38        0.07           -67.81 
165  55  -13.95        0.04           -64.90 
170  55  -17.51        0.02           -62.82 
175  55  -23.58        0.00           -61.80 
180  55  -61.60        0.00           174.40 
0  60  -61.60        0.00           5.60 
5  60  -23.49        0.00           -60.49 
10  60  -17.48        0.02           -62.16 
15  60  -13.93        0.04           -64.47 
20  60  -11.37        0.07           -67.48 
25  60  -9.34        0.12           -71.10 
30  60  -7.61        0.17           -75.16 
35  60  -6.09        0.25           -79.46 
40  60  -4.70        0.34           -83.81 
45  60  -3.41        0.46           -88.05 
50  60  -2.23        0.60           -92.01 
55  60  -1.15        0.77           -95.56 
60  60  -0.19        0.96           -98.65 
65  60  0.65        1.16           101.26 
70  60  1.35        1.36           103.36 
75  60  1.91        1.55           104.98 
80  60  2.31        1.70           106.12 
85  60  2.55        1.80           106.80 
90  60  2.63        1.83           107.02 
95  60  2.55        1.80           106.80 
100  60  2.31        1.70           106.13 
105  60  1.91        1.55           104.99 
110  60  1.36        1.37           103.38 
115  60  0.66        1.16           101.29 
120  60  -0.18        0.96           -98.69 
125  60  -1.15        0.77           -95.62 
130  60  -2.22        0.60           -92.08 
135  60  -3.41        0.46           -88.14 
140  60  -4.69        0.34           -83.93 
145  60  -6.09        0.25           -79.61 
150  60  -7.61        0.17           -75.36 
155  60  -9.34        0.12           -71.35 
160  60  -11.38        0.07           -67.81 
165  60  -13.95        0.04           -64.90 
170  60  -17.51        0.02           -62.82 
175  60  -23.58        0.00           -61.80 
180  60  -61.60        0.00           174.40 
0  65  -61.60        0.00           5.60 
5  65  -23.49        0.00           -60.49 
10  65  -17.48        0.02           -62.16 
15  65  -13.93        0.04           -64.47 
20  65  -11.37        0.07           -67.48 
25  65  -9.34        0.12           -71.10 
30  65  -7.61        0.17           -75.16 
35  65  -6.09        0.25           -79.46 
40  65  -4.70        0.34           -83.81 
45  65  -3.41        0.46           -88.05 
50  65  -2.23        0.60           -92.01 
55  65  -1.15        0.77           -95.56 
60  65  -0.19        0.96           -98.65 
65  65  0.65        1.16           101.26 
70  65  1.35        1.36           103.36 
75  65  1.91        1.55           104.98 
80  65  2.31        1.70           106.12 
85  65  2.55        1.80           106.80 
90  65  2.63        1.83           107.02 
95  65  2.55        1.80           106.80 
100  65  2.31        1.70           106.13 
105  65  1.91        1.55           104.99 
110  65  1.36        1.37           103.38 
115  65  0.66        1.16           101.29 
120  65  -0.18        0.96           -98.69 
125  65  -1.15        0.77           -95.62 
130  65  -2.22        0.60           -92.08 
135  65  -3.41        0.46           -88.14 
140  65  -4.69        0.34           -83.93 
145  65  -6.09        0.25           -79.61 
150  65  -7.61        0.17           -75.36 
155  65  -9.34        0.12           -71.35 
160  65  -11.38        0.07           -67.81 
165  65  -13.95        0.04           -64.90 
170  65  -17.51        0.02           -62.82 
175  65  -23.58        0.00           -61.80 
180  65  -61.60        0.00           174.40 
0  70  -61.60        0.00           5.60 
5  70  -23.49        0.00           -60.49 
10  70  -17.48        0.02           -62.16 
15  70  -13.93        0.04           -64.47 
20  70  -11.37        0.07           -67.48 
25  70  -9.34        0.12           -71.10 
30  70  -7.61        0.17           -75.16 
35  70  -6.09        0.25           -79.46 
40  70  -4.70        0.34           -83.81 
45  70  -3.41        0.46           -88.05 
50  70  -2.23        0.60           -92.01 
55  70  -1.15        0.77           -95.56 
60  70  -0.19        0.96           -98.65 
65  70  0.65        1.16           101.26 
70  70  1.35        1.36           103.36 
75  70  1.91        1.55           104.98 
80  70  2.31        1.70           106.12 
85  70  2.55        1.80           106.80 
90  70  2.63        1.83           107.02 
95  70  2.55        1.80           106.80 
100  70  2.31        1.70           106.13 
105  70  1.91        1.55           104.99 
110  70  1.36        1.37           103.38 
115  70  0.66        1.16           101.29 
120  70  -0.18        0.96           -98.69 
125  70  -1.15        0.77           -95.62 
130  70  -2.22        0.60           -92.08 
135  70  -3.41        0.46           -88.14 
140  70  -4.69        0.34           -83.93 
145  70  -6.09        0.25           -79.61 
150  70  -7.61        0.17           -75.36 
155  70  -9.34        0.12           -71.35 
160  70  -11.38        0.07           -67.81 
165  70  -13.95        0.04           -64.90 
170  70  -17.51        0.02           -62.82 
175  70  -23.58        0.00           -61.80 
180  70  -61.60        0.00           174.40 
0  75  -61.60        0.00           5.60 
5  75  -23.49        0.00           -60.49 
10  75  -17.48        0.02           -62.16 
15  75  -13.93        0.04           -64.47 
20  75  -11.37        0.07           -67.48 
25  75  -9.34        0.12           -71.10 
30  75  -7.61        0.17           -75.16 
35  75  -6.09        0.25           -79.46 
40  75  -4.70        0.34           -83.81 
45  75  -3.41        0.46           -88.05 
50  75  -2.23        0.60           -92.01 
55  75  -1.15        0.77           -95.56 
60  75  -0.19        0.96           -98.65 
65  75  0.65        1.16           101.26 
70  75  1.35        1.36           103.36 
75  75  1.91        1.55           104.98 
80  75  2.31        1.70           106.12 
85  75  2.55        1.80           106.80 
90  75  2.63        1.83           107.02 
95  75  2.55        1.80           106.80 
100  75  2.31        1.70           106.13 
105  75  1.91        1.55           104.99 
110  75  1.36        1.37           103.38 
115  75  0.66        1.16           101.29 
120  75  -0.18        0.96           -98.69 
125  75  -1.15        0.77           -95.62 
130  75  -2.22        0.60           -92.08 
135  75  -3.41        0.46           -88.14 
140  75  -4.69        0.34           -83.93 
145  75  -6.09        0.25           -79.61 
150  75  -7.61        0.17           -75.36 
155  75  -9.34        0.12           -71.35 
160  75  -11.38        0.07           -67.81 
165  75  -13.95        0.04           -64.90 
170  75  -17.51        0.02           -62.82 
175  75  -23.58        0.00           -61.80 
180  75  -61.60        0.00           174.40 
0  80  -61.60        0.00           5.60 
5  80  -23.49        0.00           -60.49 
10  80  -17.48        0.02           -62.16 
15  80  -13.93        0.04           -64.47 
20  80  -11.37        0.07           -67.48 
25  80  -9.34        0.12           -71.10 
30  80  -7.61        0.17           -75.16 
35  80  -6.09        0.25           -79.46 
40  80  -4.70        0.34           -83.81 
45  80  -3.41        0.46           -88.05 
50  80  -2.23        0.60           -92.01 
55  80  -1.15        0.77           -95.56 
60  80  -0.19        0.96           -98.65 
65  80  0.65        1.16           101.26 
70  80  1.35        1.36           103.36 
75  80  1.91        1.55           104.98 
80  80  2.31        1.70           106.12 
85  80  2.55        1.80           106.80 
90  80  2.63        1.83           107.02 
95  80  2.55        1.80           106.80 
100  80  2.31        1.70           106.13 
105  80  1.91        1.55           104.99 
110  80  1.36        1.37           103.38 
115  80  0.66        1.16           101.29 
120  80  -0.18        0.96           -98.69 
125  80  -1.15        0.77           -95.62 
130  80  -2.22        0.60           -92.08 
135  80  -3.41        0.46           -88.14 
140  80  -4.69        0.34           -83.93 
145  80  -6.09        0.25           -79.61 
150  80  -7.61        0.17           -75.36 
155  80  -9.34        0.12           -71.35 
160  80  -11.38        0.07           -67.81 
165  80  -13.95        0.04           -64.90 
170  80  -17.51        0.02           -62.82 
175  80  -23.58        0.00           -61.80 
180  80  -61.60        0.00           174.40 
0  85  -61.60        0.00           5.60 
5  85  -23.49        0.00           -60.49 
10  85  -17.48        0.02           -62.16 
15  85  -13.93        0.04           -64.47 
20  85  -11.37        0.07           -67.48 
25  85  -9.34        0.12           -71.10 
30  85  -7.61        0.17           -75.16 
35  85  -6.09        0.25           -79.46 
40  85  -4.70        0.34           -83.81 
45  85  -3.41        0.46           -88.05 
50  85  -2.23        0.60           -92.01 
55  85  -1.15        0.77           -95.56 
60  85  -0.19        0.96           -98.65 
65  85  0.65        1.16           101.26 
70  85  1.35        1.36           103.36 
75  85  1.91        1.55           104.98 
80  85  2.31        1.70           106.12 
85  85  2.55        1.80           106.80 
90  85  2.63        1.83           107.02 
95  85  2.55        1.80           106.80 
100  85  2.31        1.70           106.13 
105  85  1.91        1.55           104.99 
110  85  1.36        1.37           103.38 
115  85  0.66        1.16           101.29 
120  85  -0.18        0.96           -98.69 
125  85  -1.15        0.77           -95.62 
130  85  -2.22        0.60           -92.08 
135  85  -3.41        0.46           -88.14 
140  85  -4.69        0.34           -83.93 
145  85  -6.09        0.25           -79.61 
150  85  -7.61        0.17           -75.36 
155  85  -9.34        0.12           -71.35 
160  85  -11.38        0.07           -67.81 
165  85  -13.95        0.04           -64.90 
170  85  -17.51        0.02           -62.82 
175  85  -23.58        0.00           -61.80 
180  85  -61.60        0.00           174.40 
0  90  -61.60        0.00           5.60 
5  90  -23.49        0.00           -60.49 
10  90  -17.48        0.02           -62.16 
15  90  -13.93        0.04           -64.47 
20  90  -11.37        0.07           -67.48 
25  90  -9.34        0.12           -71.10 
30  90  -7.61        0.17           -75.16 
35  90  -6.09        0.25           -79.46 
40  90  -4.70        0.34           -83.81 
45  90  -3.41        0.46           -88.05 
50  90  -2.23        0.60           -92.01 
55  90  -1.15        0.77           -95.56 
60  90  -0.19        0.96           -98.65 
65  90  0.65        1.16           101.26 
70  90  1.35        1.36           103.36 
75  90  1.91        1.55           104.98 
80  90  2.31        1.70           106.12 
85  90  2.55        1.80           106.80 
90  90  2.63        1.83           107.02 
95  90  2.55        1.80           106.80 
100  90  2.31        1.70           106.13 
105  90  1.91        1.55           104.99 
110  90  1.36        1.37           103.38 
115  90  0.66        1.16           101.29 
120  90  -0.18        0.96           -98.69 
125  90  -1.15        0.77           -95.62 
130  90  -2.22        0.60           -92.08 
135  90  -3.41        0.46           -88.14 
140  90  -4.69        0.34           -83.93 
145  90  -6.09        0.25           -79.61 
150  90  -7.61        0.17           -75.36 
155  90  -9.34        0.12           -71.35 
160  90  -11.38        0.07           -67.81 
165  90  -13.95        0.04           -64.90 
170  90  -17.51        0.02           -62.82 
175  90  -23.58        0.00           -61.80 
180  90  -61.60        0.00           174.40 
0  95  -61.60        0.00           5.60 
5  95  -23.49        0.00           -60.49 
10  95  -17.48        0.02           -62.16 
15  95  -13.93        0.04           -64.47 
20  95  -11.37        0.07           -67.48 
25  95  -9.34        0.12           -71.10 
30  95  -7.61        0.17           -75.16 
35  95  -6.09        0.25           -79.46 
40  95  -4.70        0.34           -83.81 
45  95  -3.41        0.46           -88.05 
50  95  -2.23        0.60           -92.01 
55  95  -1.15        0.77           -95.56 
60  95  -0.19        0.96           -98.65 
65  95  0.65        1.16           101.26 
70  95  1.35        1.36           103.36 
75  95  1.91        1.55           104.98 
80  95  2.31        1.70           106.12 
85  95  2.55        1.80           106.80 
90  95  2.63        1.83           107.02 
95  95  2.55        1.80           106.80 
100  95  2.31        1.70           106.13 
105  95  1.91        1.55           104.99 
110  95  1.36        1.37           103.38 
115  95  0.66        1.16           101.29 
120  95  -0.18        0.96           -98.69 
125  95  -1.15        0.77           -95.62 
130  95  -2.22        0.60           -92.08 
135  95  -3.41        0.46           -88.14 
140  95  -4.69        0.34           -83.93 
145  95  -6.09        0.25           -79.61 
150  95  -7.61        0.17           -75.36 
155  95  -9.34        0.12           -71.35 
160  95  -11.38        0.07           -67.81 
165  95  -13.95        0.04           -64.90 
170  95  -17.51        0.02           -62.82 
175  95  -23.58        0.00           -61.80 
180  95  -61.60        0.00           174.40 
0  100  -61.60        0.00           5.60 
5  100  -23.49        0.00           -60.49 
10  100  -17.48        0.02           -62.16 
15  100  -13.93        0.04           -64.47 
20  100  -11.37        0.07           -67.48 
25  100  -9.34        0.12           -71.10 
30  100  -7.61        0.17           -75.16 
35  100  -6.09        0.25           -79.46 
40  100  -4.70        0.34           -83.81 
45  100  -3.41        0.46           -88.05 
50  100  -2.23        0.60           -92.01 
55  100  -1.15        0.77           -95.56 
60  100  -0.19        0.96           -98.65 
65  100  0.65        1.16           101.26 
70  100  1.35        1.36           103.36 
75  100  1.91        1.55           104.98 
80  100  2.31        1.70           106.12 
