freq : 450.00 MHz
SWR : 3.68
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
95  50  1.35        1.36           147.18 
100  50  1.01        1.26           143.35 
105  50  0.52        1.13           136.84 
110  50  0.03        1.01           127.86 
115  50  -0.33        0.93           117.02 
120  50  -0.45        0.90           105.64 
125  50  -0.39        0.91           -95.01 
130  50  -0.27        0.94           -85.97 
135  50  -0.23        0.95           -78.71 
140  50  -0.38        0.92           -72.98 
145  50  -0.78        0.84           -68.51 
150  50  -1.49        0.71           -65.04 
155  50  -2.57        0.55           -62.34 
160  50  -4.12        0.39           -60.23 
165  50  -6.34        0.23           -58.65 
170  50  -9.67        0.11           -57.59 
175  50  -15.60        0.03           -57.11 
180  50  -57.81        0.00           176.72 
0  55  -57.81        0.00           3.28 
5  55  -15.53        0.03           -56.34 
10  55  -9.64        0.11           -57.20 
15  55  -6.32        0.23           -58.39 
20  55  -4.11        0.39           -60.03 
25  55  -2.56        0.55           -62.17 
30  55  -1.49        0.71           -64.89 
35  55  -0.78        0.84           -68.37 
40  55  -0.37        0.92           -72.86 
45  55  -0.23        0.95           -78.59 
50  55  -0.27        0.94           -85.86 
55  55  -0.39        0.91           -94.91 
60  55  -0.46        0.90           105.55 
65  55  -0.33        0.93           116.96 
70  55  0.02        1.00           127.82 
75  55  0.52        1.13           136.82 
80  55  1.00        1.26           143.33 
85  55  1.35        1.36           147.17 
90  55  1.47        1.40           148.45 
95  55  1.35        1.36           147.18 
100  55  1.01        1.26           143.35 
105  55  0.52        1.13           136.84 
110  55  0.03        1.01           127.86 
115  55  -0.33        0.93           117.02 
120  55  -0.45        0.90           105.64 
125  55  -0.39        0.91           -95.01 
130  55  -0.27        0.94           -85.97 
135  55  -0.23        0.95           -78.71 
140  55  -0.38        0.92           -72.98 
145  55  -0.78        0.84           -68.51 
150  55  -1.49        0.71           -65.04 
155  55  -2.57        0.55           -62.34 
160  55  -4.12        0.39           -60.23 
165  55  -6.34        0.23           -58.65 
170  55  -9.67        0.11           -57.59 
175  55  -15.60        0.03           -57.11 
180  55  -57.81        0.00           176.72 
0  60  -57.81        0.00           3.28 
5  60  -15.53        0.03           -56.34 
10  60  -9.64        0.11           -57.20 
15  60  -6.32        0.23           -58.39 
20  60  -4.11        0.39           -60.03 
25  60  -2.56        0.55           -62.17 
30  60  -1.49        0.71           -64.89 
35  60  -0.78        0.84           -68.37 
40  60  -0.37        0.92           -72.86 
45  60  -0.23        0.95           -78.59 
50  60  -0.27        0.94           -85.86 
55  60  -0.39        0.91           -94.91 
60  60  -0.46        0.90           105.55 
65  60  -0.33        0.93           116.96 
70  60  0.02        1.00           127.82 
75  60  0.52        1.13           136.82 
80  60  1.00        1.26           143.33 
85  60  1.35        1.36           147.17 
90  60  1.47        1.40           148.45 
95  60  1.35        1.36           147.18 
100  60  1.01        1.26           143.35 
105  60  0.52        1.13           136.84 
110  60  0.03        1.01           127.86 
115  60  -0.33        0.93           117.02 
120  60  -0.45        0.90           105.64 
125  60  -0.39        0.91           -95.01 
130  60  -0.27        0.94           -85.97 
135  60  -0.23        0.95           -78.71 
140  60  -0.38        0.92           -72.98 
145  60  -0.78        0.84           -68.51 
150  60  -1.49        0.71           -65.04 
155  60  -2.57        0.55           -62.34 
160  60  -4.12        0.39           -60.23 
165  60  -6.34        0.23           -58.65 
170  60  -9.67        0.11           -57.59 
175  60  -15.60        0.03           -57.11 
180  60  -57.81        0.00           176.72 
0  65  -57.81        0.00           3.28 
5  65  -15.53        0.03           -56.34 
10  65  -9.64        0.11           -57.20 
15  65  -6.32        0.23           -58.39 
20  65  -4.11        0.39           -60.03 
25  65  -2.56        0.55           -62.17 
30  65  -1.49        0.71           -64.89 
35  65  -0.78        0.84           -68.37 
40  65  -0.37        0.92           -72.86 
45  65  -0.23        0.95           -78.59 
50  65  -0.27        0.94           -85.86 
55  65  -0.39        0.91           -94.91 
60  65  -0.46        0.90           105.55 
65  65  -0.33        0.93           116.96 
70  65  0.02        1.00           127.82 
75  65  0.52        1.13           136.82 
80  65  1.00        1.26           143.33 
85  65  1.35        1.36           147.17 
90  65  1.47        1.40           148.45 
95  65  1.35        1.36           147.18 
100  65  1.01        1.26           143.35 
105  65  0.52        1.13           136.84 
110  65  0.03        1.01           127.86 
115  65  -0.33        0.93           117.02 
120  65  -0.45        0.90           105.64 
125  65  -0.39        0.91           -95.01 
130  65  -0.27        0.94           -85.97 
135  65  -0.23        0.95           -78.71 
140  65  -0.38        0.92           -72.98 
145  65  -0.78        0.84           -68.51 
150  65  -1.49        0.71           -65.04 
155  65  -2.57        0.55           -62.34 
160  65  -4.12        0.39           -60.23 
165  65  -6.34        0.23           -58.65 
170  65  -9.67        0.11           -57.59 
175  65  -15.60        0.03           -57.11 
180  65  -57.81        0.00           176.72 
0  70  -57.81        0.00           3.28 
5  70  -15.53        0.03           -56.34 
10  70  -9.64        0.11           -57.20 
15  70  -6.32        0.23           -58.39 
20  70  -4.11        0.39           -60.03 
25  70  -2.56        0.55           -62.17 
30  70  -1.49        0.71           -64.89 
35  70  -0.78        0.84           -68.37 
40  70  -0.37        0.92           -72.86 
45  70  -0.23        0.95           -78.59 
50  70  -0.27        0.94           -85.86 
55  70  -0.39        0.91           -94.91 
60  70  -0.46        0.90           105.55 
65  70  -0.33        0.93           116.96 
70  70  0.02        1.00           127.82 
75  70  0.52        1.13           136.82 
80  70  1.00        1.26           143.33 
85  70  1.35        1.36           147.17 
90  70  1.47        1.40           148.45 
95  70  1.35        1.36           147.18 
100  70  1.01        1.26           143.35 
105  70  0.52        1.13           136.84 
110  70  0.03        1.01           127.86 
115  70  -0.33        0.93           117.02 
120  70  -0.45        0.90           105.64 
125  70  -0.39        0.91           -95.01 
130  70  -0.27        0.94           -85.97 
135  70  -0.23        0.95           -78.71 
140  70  -0.38        0.92           -72.98 
145  70  -0.78        0.84           -68.51 
150  70  -1.49        0.71           -65.04 
155  70  -2.57        0.55           -62.34 
160  70  -4.12        0.39           -60.23 
165  70  -6.34        0.23           -58.65 
170  70  -9.67        0.11           -57.59 
175  70  -15.60        0.03           -57.11 
180  70  -57.81        0.00           176.72 
0  75  -57.81        0.00           3.28 
5  75  -15.53        0.03           -56.34 
10  75  -9.64        0.11           -57.20 
15  75  -6.32        0.23           -58.39 
20  75  -4.11        0.39           -60.03 
25  75  -2.56        0.55           -62.17 
30  75  -1.49        0.71           -64.89 
35  75  -0.78        0.84           -68.37 
40  75  -0.37        0.92           -72.86 
45  75  -0.23        0.95           -78.59 
50  75  -0.27        0.94           -85.86 
55  75  -0.39        0.91           -94.91 
60  75  -0.46        0.90           105.55 
65  75  -0.33        0.93           116.96 
70  75  0.02        1.00           127.82 
75  75  0.52        1.13           136.82 
80  75  1.00        1.26           143.33 
85  75  1.35        1.36           147.17 
90  75  1.47        1.40           148.45 
95  75  1.35        1.36           147.18 
100  75  1.01        1.26           143.35 
105  75  0.52        1.13           136.84 
110  75  0.03        1.01           127.86 
115  75  -0.33        0.93           117.02 
120  75  -0.45        0.90           105.64 
125  75  -0.39        0.91           -95.01 
130  75  -0.27        0.94           -85.97 
135  75  -0.23        0.95           -78.71 
140  75  -0.38        0.92           -72.98 
145  75  -0.78        0.84           -68.51 
150  75  -1.49        0.71           -65.04 
155  75  -2.57        0.55           -62.34 
160  75  -4.12        0.39           -60.23 
165  75  -6.34        0.23           -58.65 
170  75  -9.67        0.11           -57.59 
175  75  -15.60        0.03           -57.11 
180  75  -57.81        0.00           176.72 
0  80  -57.81        0.00           3.28 
5  80  -15.53        0.03           -56.34 
10  80  -9.64        0.11           -57.20 
15  80  -6.32        0.23           -58.39 
20  80  -4.11        0.39           -60.03 
25  80  -2.56        0.55           -62.17 
30  80  -1.49        0.71           -64.89 
35  80  -0.78        0.84           -68.37 
40  80  -0.37        0.92           -72.86 
45  80  -0.23        0.95           -78.59 
50  80  -0.27        0.94           -85.86 
55  80  -0.39        0.91           -94.91 
60  80  -0.46        0.90           105.55 
65  80  -0.33        0.93           116.96 
70  80  0.02        1.00           127.82 
75  80  0.52        1.13           136.82 
80  80  1.00        1.26           143.33 
85  80  1.35        1.36           147.17 
90  80  1.47        1.40           148.45 
95  80  1.35        1.36           147.18 
100  80  1.01        1.26           143.35 
105  80  0.52        1.13           136.84 
110  80  0.03        1.01           127.86 
115  80  -0.33        0.93           117.02 
120  80  -0.45        0.90           105.64 
125  80  -0.39        0.91           -95.01 
130  80  -0.27        0.94           -85.97 
135  80  -0.23        0.95           -78.71 
140  80  -0.38        0.92           -72.98 
145  80  -0.78        0.84           -68.51 
150  80  -1.49        0.71           -65.04 
155  80  -2.57        0.55           -62.34 
160  80  -4.12        0.39           -60.23 
165  80  -6.34        0.23           -58.65 
170  80  -9.67        0.11           -57.59 
175  80  -15.60        0.03           -57.11 
180  80  -57.81        0.00           176.72 
0  85  -57.81        0.00           3.28 
5  85  -15.53        0.03           -56.34 
10  85  -9.64        0.11           -57.20 
15  85  -6.32        0.23           -58.39 
20  85  -4.11        0.39           -60.03 
25  85  -2.56        0.55           -62.17 
30  85  -1.49        0.71           -64.89 
35  85  -0.78        0.84           -68.37 
40  85  -0.37        0.92           -72.86 
45  85  -0.23        0.95           -78.59 
50  85  -0.27        0.94           -85.86 
55  85  -0.39        0.91           -94.91 
60  85  -0.46        0.90           105.55 
65  85  -0.33        0.93           116.96 
70  85  0.02        1.00           127.82 
75  85  0.52        1.13           136.82 
80  85  1.00        1.26           143.33 
85  85  1.35        1.36           147.17 
90  85  1.47        1.40           148.45 
95  85  1.35        1.36           147.18 
100  85  1.01        1.26           143.35 
105  85  0.52        1.13           136.84 
110  85  0.03        1.01           127.86 
115  85  -0.33        0.93           117.02 
120  85  -0.45        0.90           105.64 
125  85  -0.39        0.91           -95.01 
130  85  -0.27        0.94           -85.97 
135  85  -0.23        0.95           -78.71 
140  85  -0.38        0.92           -72.98 
145  85  -0.78        0.84           -68.51 
150  85  -1.49        0.71           -65.04 
155  85  -2.57        0.55           -62.34 
160  85  -4.12        0.39           -60.23 
165  85  -6.34        0.23           -58.65 
170  85  -9.67        0.11           -57.59 
175  85  -15.60        0.03           -57.11 
180  85  -57.81        0.00           176.72 
0  90  -57.81        0.00           3.28 
5  90  -15.53        0.03           -56.34 
10  90  -9.64        0.11           -57.20 
15  90  -6.32        0.23           -58.39 
20  90  -4.11        0.39           -60.03 
25  90  -2.56        0.55           -62.17 
30  90  -1.49        0.71           -64.89 
35  90  -0.78        0.84           -68.37 
40  90  -0.37        0.92           -72.86 
45  90  -0.23        0.95           -78.59 
50  90  -0.27        0.94           -85.86 
55  90  -0.39        0.91           -94.91 
60  90  -0.46        0.90           105.55 
65  90  -0.33        0.93           116.96 
70  90  0.02        1.00           127.82 
75  90  0.52        1.13           136.82 
80  90  1.00        1.26           143.33 
85  90  1.35        1.36           147.17 
90  90  1.47        1.40           148.45 
95  90  1.35        1.36           147.18 
100  90  1.01        1.26           143.35 
105  90  0.52        1.13           136.84 
110  90  0.03        1.01           127.86 
115  90  -0.33        0.93           117.02 
120  90  -0.45        0.90           105.64 
125  90  -0.39        0.91           -95.01 
130  90  -0.27        0.94           -85.97 
135  90  -0.23        0.95           -78.71 
140  90  -0.38        0.92           -72.98 
145  90  -0.78        0.84           -68.51 
150  90  -1.49        0.71           -65.04 
155  90  -2.57        0.55           -62.34 
160  90  -4.12        0.39           -60.23 
165  90  -6.34        0.23           -58.65 
170  90  -9.67        0.11           -57.59 
175  90  -15.60        0.03           -57.11 
180  90  -57.81        0.00           176.72 
0  95  -57.81        0.00           3.28 
5  95  -15.53        0.03           -56.34 
10  95  -9.64        0.11           -57.20 
15  95  -6.32        0.23           -58.39 
20  95  -4.11        0.39           -60.03 
25  95  -2.56        0.55           -62.17 
30  95  -1.49        0.71           -64.89 
35  95  -0.78        0.84           -68.37 
40  95  -0.37        0.92           -72.86 
45  95  -0.23        0.95           -78.59 
50  95  -0.27        0.94           -85.86 
55  95  -0.39        0.91           -94.91 
60  95  -0.46        0.90           105.55 
65  95  -0.33        0.93           116.96 
70  95  0.02        1.00           127.82 
75  95  0.52        1.13           136.82 
80  95  1.00        1.26           143.33 
85  95  1.35        1.36           147.17 
90  95  1.47        1.40           148.45 
95  95  1.35        1.36           147.18 
100  95  1.01        1.26           143.35 
105  95  0.52        1.13           136.84 
110  95  0.03        1.01           127.86 
115  95  -0.33        0.93           117.02 
120  95  -0.45        0.90           105.64 
125  95  -0.39        0.91           -95.01 
130  95  -0.27        0.94           -85.97 
135  95  -0.23        0.95           -78.71 
140  95  -0.38        0.92           -72.98 
145  95  -0.78        0.84           -68.51 
150  95  -1.49        0.71           -65.04 
155  95  -2.57        0.55           -62.34 
160  95  -4.12        0.39           -60.23 
165  95  -6.34        0.23           -58.65 
170  95  -9.67        0.11           -57.59 
175  95  -15.60        0.03           -57.11 
180  95  -57.81        0.00           176.72 
0  100  -57.81        0.00           3.28 
5  100  -15.53        0.03           -56.34 
10  100  -9.64        0.11           -57.20 
15  100  -6.32        0.23           -58.39 
20  100  -4.11        0.39           -60.03 
25  100  -2.56        0.55           -62.17 
30  100  -1.49        0.71           -64.89 
35  100  -0.78        0.84           -68.37 
40  100  -0.37        0.92           -72.86 
45  100  -0.23        0.95           -78.59 
50  100  -0.27        0.94           -85.86 
55  100  -0.39        0.91           -94.91 
60  100  -0.46        0.90           105.55 
65  100  -0.33        0.93           116.96 
70  100  0.02        1.00           127.82 
75  100  0.52        1.13           136.82 
80  100  1.00        1.26           143.33 
