freq : 233.33 MHz
SWR : 2.81
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
145  65  -4.83        0.33           -51.05 
150  65  -6.28        0.24           -50.10 
155  65  -7.98        0.16           -49.19 
160  65  -10.02        0.10           -48.37 
165  65  -12.62        0.05           -47.68 
170  65  -16.21        0.02           -47.17 
175  65  -22.28        0.01           -46.90 
180  65  -72.82        0.00           179.57 
0  70  -72.82        0.00           -0.43 
5  70  -22.25        0.01           -46.66 
10  70  -16.19        0.02           -47.05 
15  70  -12.60        0.05           -47.60 
20  70  -10.02        0.10           -48.31 
25  70  -7.97        0.16           -49.15 
30  70  -6.28        0.24           -50.07 
35  70  -4.83        0.33           -51.03 
40  70  -3.57        0.44           -51.98 
45  70  -2.46        0.57           -52.91 
50  70  -1.48        0.71           -53.81 
55  70  -0.63        0.86           -54.64 
60  70  0.10        1.02           -55.39 
65  70  0.72        1.18           -56.03 
70  70  1.23        1.33           -56.56 
75  70  1.62        1.45           -56.99 
80  70  1.90        1.55           -57.30 
85  70  2.07        1.61           -57.48 
90  70  2.13        1.63           -57.54 
95  70  2.07        1.61           -57.48 
100  70  1.90        1.55           -57.30 
105  70  1.62        1.45           -56.99 
110  70  1.23        1.33           -56.57 
115  70  0.72        1.18           -56.04 
120  70  0.10        1.02           -55.40 
125  70  -0.63        0.86           -54.66 
130  70  -1.48        0.71           -53.82 
135  70  -2.46        0.57           -52.93 
140  70  -3.57        0.44           -52.00 
145  70  -4.83        0.33           -51.05 
150  70  -6.28        0.24           -50.10 
155  70  -7.98        0.16           -49.19 
160  70  -10.02        0.10           -48.37 
165  70  -12.62        0.05           -47.68 
170  70  -16.21        0.02           -47.17 
175  70  -22.28        0.01           -46.90 
180  70  -72.82        0.00           179.57 
0  75  -72.82        0.00           -0.43 
5  75  -22.25        0.01           -46.66 
10  75  -16.19        0.02           -47.05 
15  75  -12.60        0.05           -47.60 
20  75  -10.02        0.10           -48.31 
25  75  -7.97        0.16           -49.15 
30  75  -6.28        0.24           -50.07 
35  75  -4.83        0.33           -51.03 
40  75  -3.57        0.44           -51.98 
45  75  -2.46        0.57           -52.91 
50  75  -1.48        0.71           -53.81 
55  75  -0.63        0.86           -54.64 
60  75  0.10        1.02           -55.39 
65  75  0.72        1.18           -56.03 
70  75  1.23        1.33           -56.56 
75  75  1.62        1.45           -56.99 
80  75  1.90        1.55           -57.30 
85  75  2.07        1.61           -57.48 
90  75  2.13        1.63           -57.54 
95  75  2.07        1.61           -57.48 
100  75  1.90        1.55           -57.30 
105  75  1.62        1.45           -56.99 
110  75  1.23        1.33           -56.57 
115  75  0.72        1.18           -56.04 
120  75  0.10        1.02           -55.40 
125  75  -0.63        0.86           -54.66 
130  75  -1.48        0.71           -53.82 
135  75  -2.46        0.57           -52.93 
140  75  -3.57        0.44           -52.00 
145  75  -4.83        0.33           -51.05 
150  75  -6.28        0.24           -50.10 
155  75  -7.98        0.16           -49.19 
160  75  -10.02        0.10           -48.37 
165  75  -12.62        0.05           -47.68 
170  75  -16.21        0.02           -47.17 
175  75  -22.28        0.01           -46.90 
180  75  -72.82        0.00           179.57 
0  80  -72.82        0.00           -0.43 
5  80  -22.25        0.01           -46.66 
10  80  -16.19        0.02           -47.05 
15  80  -12.60        0.05           -47.60 
20  80  -10.02        0.10           -48.31 
25  80  -7.97        0.16           -49.15 
30  80  -6.28        0.24           -50.07 
35  80  -4.83        0.33           -51.03 
40  80  -3.57        0.44           -51.98 
45  80  -2.46        0.57           -52.91 
50  80  -1.48        0.71           -53.81 
55  80  -0.63        0.86           -54.64 
60  80  0.10        1.02           -55.39 
65  80  0.72        1.18           -56.03 
70  80  1.23        1.33           -56.56 
75  80  1.62        1.45           -56.99 
80  80  1.90        1.55           -57.30 
85  80  2.07        1.61           -57.48 
90  80  2.13        1.63           -57.54 
95  80  2.07        1.61           -57.48 
100  80  1.90        1.55           -57.30 
105  80  1.62        1.45           -56.99 
110  80  1.23        1.33           -56.57 
115  80  0.72        1.18           -56.04 
120  80  0.10        1.02           -55.40 
125  80  -0.63        0.86           -54.66 
130  80  -1.48        0.71           -53.82 
135  80  -2.46        0.57           -52.93 
140  80  -3.57        0.44           -52.00 
145  80  -4.83        0.33           -51.05 
150  80  -6.28        0.24           -50.10 
155  80  -7.98        0.16           -49.19 
160  80  -10.02        0.10           -48.37 
165  80  -12.62        0.05           -47.68 
170  80  -16.21        0.02           -47.17 
175  80  -22.28        0.01           -46.90 
180  80  -72.82        0.00           179.57 
0  85  -72.82        0.00           -0.43 
5  85  -22.25        0.01           -46.66 
10  85  -16.19        0.02           -47.05 
15  85  -12.60        0.05           -47.60 
20  85  -10.02        0.10           -48.31 
25  85  -7.97        0.16           -49.15 
30  85  -6.28        0.24           -50.07 
35  85  -4.83        0.33           -51.03 
40  85  -3.57        0.44           -51.98 
45  85  -2.46        0.57           -52.91 
50  85  -1.48        0.71           -53.81 
55  85  -0.63        0.86           -54.64 
60  85  0.10        1.02           -55.39 
65  85  0.72        1.18           -56.03 
70  85  1.23        1.33           -56.56 
75  85  1.62        1.45           -56.99 
80  85  1.90        1.55           -57.30 
85  85  2.07        1.61           -57.48 
90  85  2.13        1.63           -57.54 
95  85  2.07        1.61           -57.48 
100  85  1.90        1.55           -57.30 
105  85  1.62        1.45           -56.99 
110  85  1.23        1.33           -56.57 
115  85  0.72        1.18           -56.04 
120  85  0.10        1.02           -55.40 
125  85  -0.63        0.86           -54.66 
130  85  -1.48        0.71           -53.82 
135  85  -2.46        0.57           -52.93 
140  85  -3.57        0.44           -52.00 
145  85  -4.83        0.33           -51.05 
150  85  -6.28        0.24           -50.10 
155  85  -7.98        0.16           -49.19 
160  85  -10.02        0.10           -48.37 
165  85  -12.62        0.05           -47.68 
170  85  -16.21        0.02           -47.17 
175  85  -22.28        0.01           -46.90 
180  85  -72.82        0.00           179.57 
0  90  -72.82        0.00           -0.43 
5  90  -22.25        0.01           -46.66 
10  90  -16.19        0.02           -47.05 
15  90  -12.60        0.05           -47.60 
20  90  -10.02        0.10           -48.31 
25  90  -7.97        0.16           -49.15 
30  90  -6.28        0.24           -50.07 
35  90  -4.83        0.33           -51.03 
40  90  -3.57        0.44           -51.98 
45  90  -2.46        0.57           -52.91 
50  90  -1.48        0.71           -53.81 
55  90  -0.63        0.86           -54.64 
60  90  0.10        1.02           -55.39 
65  90  0.72        1.18           -56.03 
70  90  1.23        1.33           -56.56 
75  90  1.62        1.45           -56.99 
80  90  1.90        1.55           -57.30 
85  90  2.07        1.61           -57.48 
90  90  2.13        1.63           -57.54 
95  90  2.07        1.61           -57.48 
100  90  1.90        1.55           -57.30 
105  90  1.62        1.45           -56.99 
110  90  1.23        1.33           -56.57 
115  90  0.72        1.18           -56.04 
120  90  0.10        1.02           -55.40 
125  90  -0.63        0.86           -54.66 
130  90  -1.48        0.71           -53.82 
135  90  -2.46        0.57           -52.93 
140  90  -3.57        0.44           -52.00 
145  90  -4.83        0.33           -51.05 
150  90  -6.28        0.24           -50.10 
155  90  -7.98        0.16           -49.19 
160  90  -10.02        0.10           -48.37 
165  90  -12.62        0.05           -47.68 
170  90  -16.21        0.02           -47.17 
175  90  -22.28        0.01           -46.90 
180  90  -72.82        0.00           179.57 
0  95  -72.82        0.00           -0.43 
5  95  -22.25        0.01           -46.66 
10  95  -16.19        0.02           -47.05 
15  95  -12.60        0.05           -47.60 
20  95  -10.02        0.10           -48.31 
25  95  -7.97        0.16           -49.15 
30  95  -6.28        0.24           -50.07 
35  95  -4.83        0.33           -51.03 
40  95  -3.57        0.44           -51.98 
45  95  -2.46        0.57           -52.91 
50  95  -1.48        0.71           -53.81 
55  95  -0.63        0.86           -54.64 
60  95  0.10        1.02           -55.39 
65  95  0.72        1.18           -56.03 
70  95  1.23        1.33           -56.56 
75  95  1.62        1.45           -56.99 
80  95  1.90        1.55           -57.30 
85  95  2.07        1.61           -57.48 
90  95  2.13        1.63           -57.54 
95  95  2.07        1.61           -57.48 
100  95  1.90        1.55           -57.30 
105  95  1.62        1.45           -56.99 
110  95  1.23        1.33           -56.57 
115  95  0.72        1.18           -56.04 
120  95  0.10        1.02           -55.40 
125  95  -0.63        0.86           -54.66 
130  95  -1.48        0.71           -53.82 
135  95  -2.46        0.57           -52.93 
140  95  -3.57        0.44           -52.00 
145  95  -4.83        0.33           -51.05 
150  95  -6.28        0.24           -50.10 
155  95  -7.98        0.16           -49.19 
160  95  -10.02        0.10           -48.37 
165  95  -12.62        0.05           -47.68 
170  95  -16.21        0.02           -47.17 
175  95  -22.28        0.01           -46.90 
180  95  -72.82        0.00           179.57 
0  100  -72.82        0.00           -0.43 
5  100  -22.25        0.01           -46.66 
10  100  -16.19        0.02           -47.05 
15  100  -12.60        0.05           -47.60 
20  100  -10.02        0.10           -48.31 
25  100  -7.97        0.16           -49.15 
