freq : 783.33 MHz
SWR : 6.00
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
110  15  -1.13        0.77           80.26 
115  15  -0.01        1.00           73.76 
120  15  0.80        1.20           73.51 
125  15  1.24        1.33           77.90 
130  15  1.42        1.39           85.40 
135  15  1.45        1.40           94.50 
140  15  1.39        1.38           103.81 
145  15  1.18        1.31           112.25 
150  15  0.73        1.18           119.50 
155  15  -0.06        0.99           125.47 
160  15  -1.34        0.73           130.39 
165  15  -3.32        0.47           134.40 
170  15  -6.47        0.23           137.36 
175  15  -12.23        0.06           139.41 
180  15  -45.49        0.00           175.87 
0  20  -45.49        0.00           4.13 
5  20  -12.50        0.06           137.62 
10  20  -6.60        0.22           136.43 
15  20  -3.40        0.46           133.75 
20  20  -1.40        0.72           129.86 
25  20  -0.11        0.97           125.00 
30  20  0.69        1.17           119.07 
35  20  1.15        1.30           111.84 
40  20  1.37        1.37           103.40 
45  20  1.44        1.39           94.11 
50  20  1.42        1.39           85.04 
55  20  1.25        1.33           77.57 
60  20  0.82        1.21           73.22 
65  20  0.01        1.00           73.49 
70  20  -1.11        0.77           80.01 
75  20  -2.09        0.62           93.38 
80  20  -2.30        0.59           109.58 
85  20  -1.91        0.64           121.34 
90  20  -1.67        0.68           125.36 
95  20  -1.91        0.64           121.42 
100  20  -2.30        0.59           109.75 
105  20  -2.10        0.62           93.61 
110  20  -1.13        0.77           80.26 
115  20  -0.01        1.00           73.76 
120  20  0.80        1.20           73.51 
125  20  1.24        1.33           77.90 
130  20  1.42        1.39           85.40 
135  20  1.45        1.40           94.50 
140  20  1.39        1.38           103.81 
145  20  1.18        1.31           112.25 
150  20  0.73        1.18           119.50 
155  20  -0.06        0.99           125.47 
160  20  -1.34        0.73           130.39 
165  20  -3.32        0.47           134.40 
170  20  -6.47        0.23           137.36 
175  20  -12.23        0.06           139.41 
180  20  -45.49        0.00           175.87 
0  25  -45.49        0.00           4.13 
5  25  -12.50        0.06           137.62 
10  25  -6.60        0.22           136.43 
15  25  -3.40        0.46           133.75 
20  25  -1.40        0.72           129.86 
25  25  -0.11        0.97           125.00 
30  25  0.69        1.17           119.07 
35  25  1.15        1.30           111.84 
40  25  1.37        1.37           103.40 
45  25  1.44        1.39           94.11 
50  25  1.42        1.39           85.04 
55  25  1.25        1.33           77.57 
60  25  0.82        1.21           73.22 
65  25  0.01        1.00           73.49 
70  25  -1.11        0.77           80.01 
75  25  -2.09        0.62           93.38 
80  25  -2.30        0.59           109.58 
85  25  -1.91        0.64           121.34 
90  25  -1.67        0.68           125.36 
95  25  -1.91        0.64           121.42 
100  25  -2.30        0.59           109.75 
105  25  -2.10        0.62           93.61 
110  25  -1.13        0.77           80.26 
115  25  -0.01        1.00           73.76 
120  25  0.80        1.20           73.51 
125  25  1.24        1.33           77.90 
130  25  1.42        1.39           85.40 
135  25  1.45        1.40           94.50 
140  25  1.39        1.38           103.81 
145  25  1.18        1.31           112.25 
150  25  0.73        1.18           119.50 
155  25  -0.06        0.99           125.47 
160  25  -1.34        0.73           130.39 
165  25  -3.32        0.47           134.40 
170  25  -6.47        0.23           137.36 
175  25  -12.23        0.06           139.41 
180  25  -45.49        0.00           175.87 
0  30  -45.49        0.00           4.13 
5  30  -12.50        0.06           137.62 
10  30  -6.60        0.22           136.43 
15  30  -3.40        0.46           133.75 
20  30  -1.40        0.72           129.86 
25  30  -0.11        0.97           125.00 
30  30  0.69        1.17           119.07 
35  30  1.15        1.30           111.84 
40  30  1.37        1.37           103.40 
45  30  1.44        1.39           94.11 
50  30  1.42        1.39           85.04 
55  30  1.25        1.33           77.57 
60  30  0.82        1.21           73.22 
65  30  0.01        1.00           73.49 
70  30  -1.11        0.77           80.01 
75  30  -2.09        0.62           93.38 
80  30  -2.30        0.59           109.58 
85  30  -1.91        0.64           121.34 
90  30  -1.67        0.68           125.36 
95  30  -1.91        0.64           121.42 
100  30  -2.30        0.59           109.75 
105  30  -2.10        0.62           93.61 
110  30  -1.13        0.77           80.26 
115  30  -0.01        1.00           73.76 
120  30  0.80        1.20           73.51 
125  30  1.24        1.33           77.90 
130  30  1.42        1.39           85.40 
135  30  1.45        1.40           94.50 
140  30  1.39        1.38           103.81 
145  30  1.18        1.31           112.25 
150  30  0.73        1.18           119.50 
155  30  -0.06        0.99           125.47 
160  30  -1.34        0.73           130.39 
165  30  -3.32        0.47           134.40 
170  30  -6.47        0.23           137.36 
175  30  -12.23        0.06           139.41 
180  30  -45.49        0.00           175.87 
0  35  -45.49        0.00           4.13 
5  35  -12.50        0.06           137.62 
10  35  -6.60        0.22           136.43 
15  35  -3.40        0.46           133.75 
20  35  -1.40        0.72           129.86 
25  35  -0.11        0.97           125.00 
30  35  0.69        1.17           119.07 
35  35  1.15        1.30           111.84 
40  35  1.37        1.37           103.40 
45  35  1.44        1.39           94.11 
50  35  1.42        1.39           85.04 
55  35  1.25        1.33           77.57 
60  35  0.82        1.21           73.22 
65  35  0.01        1.00           73.49 
70  35  -1.11        0.77           80.01 
75  35  -2.09        0.62           93.38 
80  35  -2.30        0.59           109.58 
85  35  -1.91        0.64           121.34 
90  35  -1.67        0.68           125.36 
95  35  -1.91        0.64           121.42 
100  35  -2.30        0.59           109.75 
105  35  -2.10        0.62           93.61 
110  35  -1.13        0.77           80.26 
115  35  -0.01        1.00           73.76 
120  35  0.80        1.20           73.51 
125  35  1.24        1.33           77.90 
130  35  1.42        1.39           85.40 
135  35  1.45        1.40           94.50 
140  35  1.39        1.38           103.81 
145  35  1.18        1.31           112.25 
150  35  0.73        1.18           119.50 
155  35  -0.06        0.99           125.47 
160  35  -1.34        0.73           130.39 
165  35  -3.32        0.47           134.40 
170  35  -6.47        0.23           137.36 
175  35  -12.23        0.06           139.41 
180  35  -45.49        0.00           175.87 
0  40  -45.49        0.00           4.13 
5  40  -12.50        0.06           137.62 
10  40  -6.60        0.22           136.43 
15  40  -3.40        0.46           133.75 
20  40  -1.40        0.72           129.86 
25  40  -0.11        0.97           125.00 
30  40  0.69        1.17           119.07 
35  40  1.15        1.30           111.84 
40  40  1.37        1.37           103.40 
45  40  1.44        1.39           94.11 
50  40  1.42        1.39           85.04 
55  40  1.25        1.33           77.57 
60  40  0.82        1.21           73.22 
65  40  0.01        1.00           73.49 
70  40  -1.11        0.77           80.01 
75  40  -2.09        0.62           93.38 
80  40  -2.30        0.59           109.58 
85  40  -1.91        0.64           121.34 
90  40  -1.67        0.68           125.36 
95  40  -1.91        0.64           121.42 
100  40  -2.30        0.59           109.75 
105  40  -2.10        0.62           93.61 
110  40  -1.13        0.77           80.26 
115  40  -0.01        1.00           73.76 
120  40  0.80        1.20           73.51 
125  40  1.24        1.33           77.90 
130  40  1.42        1.39           85.40 
135  40  1.45        1.40           94.50 
140  40  1.39        1.38           103.81 
145  40  1.18        1.31           112.25 
150  40  0.73        1.18           119.50 
155  40  -0.06        0.99           125.47 
160  40  -1.34        0.73           130.39 
165  40  -3.32        0.47           134.40 
170  40  -6.47        0.23           137.36 
175  40  -12.23        0.06           139.41 
180  40  -45.49        0.00           175.87 
0  45  -45.49        0.00           4.13 
5  45  -12.50        0.06           137.62 
10  45  -6.60        0.22           136.43 
15  45  -3.40        0.46           133.75 
20  45  -1.40        0.72           129.86 
25  45  -0.11        0.97           125.00 
30  45  0.69        1.17           119.07 
35  45  1.15        1.30           111.84 
40  45  1.37        1.37           103.40 
45  45  1.44        1.39           94.11 
50  45  1.42        1.39           85.04 
55  45  1.25        1.33           77.57 
60  45  0.82        1.21           73.22 
65  45  0.01        1.00           73.49 
70  45  -1.11        0.77           80.01 
75  45  -2.09        0.62           93.38 
80  45  -2.30        0.59           109.58 
85  45  -1.91        0.64           121.34 
90  45  -1.67        0.68           125.36 
95  45  -1.91        0.64           121.42 
100  45  -2.30        0.59           109.75 
105  45  -2.10        0.62           93.61 
110  45  -1.13        0.77           80.26 
115  45  -0.01        1.00           73.76 
120  45  0.80        1.20           73.51 
125  45  1.24        1.33           77.90 
130  45  1.42        1.39           85.40 
135  45  1.45        1.40           94.50 
140  45  1.39        1.38           103.81 
145  45  1.18        1.31           112.25 
150  45  0.73        1.18           119.50 
155  45  -0.06        0.99           125.47 
160  45  -1.34        0.73           130.39 
165  45  -3.32        0.47           134.40 
170  45  -6.47        0.23           137.36 
175  45  -12.23        0.06           139.41 
180  45  -45.49        0.00           175.87 
0  50  -45.49        0.00           4.13 
5  50  -12.50        0.06           137.62 
10  50  -6.60        0.22           136.43 
15  50  -3.40        0.46           133.75 
20  50  -1.40        0.72           129.86 
25  50  -0.11        0.97           125.00 
30  50  0.69        1.17           119.07 
35  50  1.15        1.30           111.84 
40  50  1.37        1.37           103.40 
45  50  1.44        1.39           94.11 
50  50  1.42        1.39           85.04 
55  50  1.25        1.33           77.57 
60  50  0.82        1.21           73.22 
65  50  0.01        1.00           73.49 
70  50  -1.11        0.77           80.01 
75  50  -2.09        0.62           93.38 
80  50  -2.30        0.59           109.58 
85  50  -1.91        0.64           121.34 
90  50  -1.67        0.68           125.36 
95  50  -1.91        0.64           121.42 
100  50  -2.30        0.59           109.75 
105  50  -2.10        0.62           93.61 
110  50  -1.13        0.77           80.26 
115  50  -0.01        1.00           73.76 
120  50  0.80        1.20           73.51 
125  50  1.24        1.33           77.90 
130  50  1.42        1.39           85.40 
135  50  1.45        1.40           94.50 
140  50  1.39        1.38           103.81 
145  50  1.18        1.31           112.25 
150  50  0.73        1.18           119.50 
155  50  -0.06        0.99           125.47 
160  50  -1.34        0.73           130.39 
165  50  -3.32        0.47           134.40 
170  50  -6.47        0.23           137.36 
175  50  -12.23        0.06           139.41 
180  50  -45.49        0.00           175.87 
0  55  -45.49        0.00           4.13 
5  55  -12.50        0.06           137.62 
10  55  -6.60        0.22           136.43 
15  55  -3.40        0.46           133.75 
20  55  -1.40        0.72           129.86 
25  55  -0.11        0.97           125.00 
30  55  0.69        1.17           119.07 
35  55  1.15        1.30           111.84 
40  55  1.37        1.37           103.40 
45  55  1.44        1.39           94.11 
50  55  1.42        1.39           85.04 
55  55  1.25        1.33           77.57 
60  55  0.82        1.21           73.22 
65  55  0.01        1.00           73.49 
70  55  -1.11        0.77           80.01 
75  55  -2.09        0.62           93.38 
80  55  -2.30        0.59           109.58 
85  55  -1.91        0.64           121.34 
90  55  -1.67        0.68           125.36 
95  55  -1.91        0.64           121.42 
100  55  -2.30        0.59           109.75 
105  55  -2.10        0.62           93.61 
110  55  -1.13        0.77           80.26 
115  55  -0.01        1.00           73.76 
120  55  0.80        1.20           73.51 
125  55  1.24        1.33           77.90 
130  55  1.42        1.39           85.40 
135  55  1.45        1.40           94.50 
140  55  1.39        1.38           103.81 
145  55  1.18        1.31           112.25 
150  55  0.73        1.18           119.50 
155  55  -0.06        0.99           125.47 
160  55  -1.34        0.73           130.39 
165  55  -3.32        0.47           134.40 
170  55  -6.47        0.23           137.36 
175  55  -12.23        0.06           139.41 
180  55  -45.49        0.00           175.87 
0  60  -45.49        0.00           4.13 
5  60  -12.50        0.06           137.62 
10  60  -6.60        0.22           136.43 
15  60  -3.40        0.46           133.75 
20  60  -1.40        0.72           129.86 
25  60  -0.11        0.97           125.00 
30  60  0.69        1.17           119.07 
35  60  1.15        1.30           111.84 
40  60  1.37        1.37           103.40 
45  60  1.44        1.39           94.11 
50  60  1.42        1.39           85.04 
55  60  1.25        1.33           77.57 
60  60  0.82        1.21           73.22 
65  60  0.01        1.00           73.49 
70  60  -1.11        0.77           80.01 
75  60  -2.09        0.62           93.38 
80  60  -2.30        0.59           109.58 
85  60  -1.91        0.64           121.34 
90  60  -1.67        0.68           125.36 
95  60  -1.91        0.64           121.42 
100  60  -2.30        0.59           109.75 
105  60  -2.10        0.62           93.61 
110  60  -1.13        0.77           80.26 
115  60  -0.01        1.00           73.76 
120  60  0.80        1.20           73.51 
125  60  1.24        1.33           77.90 
130  60  1.42        1.39           85.40 
135  60  1.45        1.40           94.50 
140  60  1.39        1.38           103.81 
145  60  1.18        1.31           112.25 
150  60  0.73        1.18           119.50 
155  60  -0.06        0.99           125.47 
160  60  -1.34        0.73           130.39 
165  60  -3.32        0.47           134.40 
170  60  -6.47        0.23           137.36 
175  60  -12.23        0.06           139.41 
180  60  -45.49        0.00           175.87 
0  65  -45.49        0.00           4.13 
5  65  -12.50        0.06           137.62 
10  65  -6.60        0.22           136.43 
15  65  -3.40        0.46           133.75 
20  65  -1.40        0.72           129.86 
25  65  -0.11        0.97           125.00 
30  65  0.69        1.17           119.07 
35  65  1.15        1.30           111.84 
40  65  1.37        1.37           103.40 
45  65  1.44        1.39           94.11 
50  65  1.42        1.39           85.04 
55  65  1.25        1.33           77.57 
60  65  0.82        1.21           73.22 
65  65  0.01        1.00           73.49 
70  65  -1.11        0.77           80.01 
75  65  -2.09        0.62           93.38 
80  65  -2.30        0.59           109.58 
85  65  -1.91        0.64           121.34 
90  65  -1.67        0.68           125.36 
95  65  -1.91        0.64           121.42 
100  65  -2.30        0.59           109.75 
105  65  -2.10        0.62           93.61 
110  65  -1.13        0.77           80.26 
115  65  -0.01        1.00           73.76 
120  65  0.80        1.20           73.51 
125  65  1.24        1.33           77.90 
130  65  1.42        1.39           85.40 
135  65  1.45        1.40           94.50 
140  65  1.39        1.38           103.81 
145  65  1.18        1.31           112.25 
150  65  0.73        1.18           119.50 
155  65  -0.06        0.99           125.47 
160  65  -1.34        0.73           130.39 
165  65  -3.32        0.47           134.40 
170  65  -6.47        0.23           137.36 
175  65  -12.23        0.06           139.41 
180  65  -45.49        0.00           175.87 
0  70  -45.49        0.00           4.13 
5  70  -12.50        0.06           137.62 
10  70  -6.60        0.22           136.43 
15  70  -3.40        0.46           133.75 
20  70  -1.40        0.72           129.86 
25  70  -0.11        0.97           125.00 
30  70  0.69        1.17           119.07 
35  70  1.15        1.30           111.84 
40  70  1.37        1.37           103.40 
45  70  1.44        1.39           94.11 
50  70  1.42        1.39           85.04 
55  70  1.25        1.33           77.57 
60  70  0.82        1.21           73.22 
65  70  0.01        1.00           73.49 
70  70  -1.11        0.77           80.01 
75  70  -2.09        0.62           93.38 
80  70  -2.30        0.59           109.58 
85  70  -1.91        0.64           121.34 
90  70  -1.67        0.68           125.36 
95  70  -1.91        0.64           121.42 
100  70  -2.30        0.59           109.75 
105  70  -2.10        0.62           93.61 
110  70  -1.13        0.77           80.26 
115  70  -0.01        1.00           73.76 
120  70  0.80        1.20           73.51 
125  70  1.24        1.33           77.90 
130  70  1.42        1.39           85.40 
135  70  1.45        1.40           94.50 
140  70  1.39        1.38           103.81 
145  70  1.18        1.31           112.25 
150  70  0.73        1.18           119.50 
155  70  -0.06        0.99           125.47 
160  70  -1.34        0.73           130.39 
165  70  -3.32        0.47           134.40 
170  70  -6.47        0.23           137.36 
175  70  -12.23        0.06           139.41 
180  70  -45.49        0.00           175.87 
0  75  -45.49        0.00           4.13 
5  75  -12.50        0.06           137.62 
10  75  -6.60        0.22           136.43 
15  75  -3.40        0.46           133.75 
20  75  -1.40        0.72           129.86 
25  75  -0.11        0.97           125.00 
30  75  0.69        1.17           119.07 
35  75  1.15        1.30           111.84 
40  75  1.37        1.37           103.40 
45  75  1.44        1.39           94.11 
50  75  1.42        1.39           85.04 
55  75  1.25        1.33           77.57 
60  75  0.82        1.21           73.22 
65  75  0.01        1.00           73.49 
70  75  -1.11        0.77           80.01 
75  75  -2.09        0.62           93.38 
80  75  -2.30        0.59           109.58 
85  75  -1.91        0.64           121.34 
90  75  -1.67        0.68           125.36 
95  75  -1.91        0.64           121.42 
100  75  -2.30        0.59           109.75 
105  75  -2.10        0.62           93.61 
110  75  -1.13        0.77           80.26 
115  75  -0.01        1.00           73.76 
120  75  0.80        1.20           73.51 
125  75  1.24        1.33           77.90 
130  75  1.42        1.39           85.40 
135  75  1.45        1.40           94.50 
140  75  1.39        1.38           103.81 
145  75  1.18        1.31           112.25 
150  75  0.73        1.18           119.50 
155  75  -0.06        0.99           125.47 
160  75  -1.34        0.73           130.39 
165  75  -3.32        0.47           134.40 
170  75  -6.47        0.23           137.36 
175  75  -12.23        0.06           139.41 
180  75  -45.49        0.00           175.87 
0  80  -45.49        0.00           4.13 
5  80  -12.50        0.06           137.62 
10  80  -6.60        0.22           136.43 
15  80  -3.40        0.46           133.75 
20  80  -1.40        0.72           129.86 
25  80  -0.11        0.97           125.00 
30  80  0.69        1.17           119.07 
35  80  1.15        1.30           111.84 
40  80  1.37        1.37           103.40 
45  80  1.44        1.39           94.11 
50  80  1.42        1.39           85.04 
55  80  1.25        1.33           77.57 
60  80  0.82        1.21           73.22 
65  80  0.01        1.00           73.49 
70  80  -1.11        0.77           80.01 
75  80  -2.09        0.62           93.38 
80  80  -2.30        0.59           109.58 
85  80  -1.91        0.64           121.34 
90  80  -1.67        0.68           125.36 
95  80  -1.91        0.64           121.42 
100  80  -2.30        0.59           109.75 
105  80  -2.10        0.62           93.61 
110  80  -1.13        0.77           80.26 
115  80  -0.01        1.00           73.76 
120  80  0.80        1.20           73.51 
125  80  1.24        1.33           77.90 
130  80  1.42        1.39           85.40 
135  80  1.45        1.40           94.50 
140  80  1.39        1.38           103.81 
145  80  1.18        1.31           112.25 
150  80  0.73        1.18           119.50 
155  80  -0.06        0.99           125.47 
160  80  -1.34        0.73           130.39 
165  80  -3.32        0.47           134.40 
170  80  -6.47        0.23           137.36 
175  80  -12.23        0.06           139.41 
180  80  -45.49        0.00           175.87 
0  85  -45.49        0.00           4.13 
5  85  -12.50        0.06           137.62 
10  85  -6.60        0.22           136.43 
15  85  -3.40        0.46           133.75 
20  85  -1.40        0.72           129.86 
25  85  -0.11        0.97           125.00 
30  85  0.69        1.17           119.07 
35  85  1.15        1.30           111.84 
40  85  1.37        1.37           103.40 
45  85  1.44        1.39           94.11 
50  85  1.42        1.39           85.04 
55  85  1.25        1.33           77.57 
60  85  0.82        1.21           73.22 
65  85  0.01        1.00           73.49 
70  85  -1.11        0.77           80.01 
75  85  -2.09        0.62           93.38 
80  85  -2.30        0.59           109.58 
85  85  -1.91        0.64           121.34 
90  85  -1.67        0.68           125.36 
95  85  -1.91        0.64           121.42 
100  85  -2.30        0.59           109.75 
105  85  -2.10        0.62           93.61 
110  85  -1.13        0.77           80.26 
115  85  -0.01        1.00           73.76 
120  85  0.80        1.20           73.51 
125  85  1.24        1.33           77.90 
130  85  1.42        1.39           85.40 
135  85  1.45        1.40           94.50 
140  85  1.39        1.38           103.81 
145  85  1.18        1.31           112.25 
150  85  0.73        1.18           119.50 
155  85  -0.06        0.99           125.47 
160  85  -1.34        0.73           130.39 
165  85  -3.32        0.47           134.40 
170  85  -6.47        0.23           137.36 
175  85  -12.23        0.06           139.41 
180  85  -45.49        0.00           175.87 
0  90  -45.49        0.00           4.13 
5  90  -12.50        0.06           137.62 
10  90  -6.60        0.22           136.43 
15  90  -3.40        0.46           133.75 
20  90  -1.40        0.72           129.86 
25  90  -0.11        0.97           125.00 
30  90  0.69        1.17           119.07 
35  90  1.15        1.30           111.84 
40  90  1.37        1.37           103.40 
45  90  1.44        1.39           94.11 
50  90  1.42        1.39           85.04 
55  90  1.25        1.33           77.57 
60  90  0.82        1.21           73.22 
65  90  0.01        1.00           73.49 
70  90  -1.11        0.77           80.01 
75  90  -2.09        0.62           93.38 
80  90  -2.30        0.59           109.58 
85  90  -1.91        0.64           121.34 
90  90  -1.67        0.68           125.36 
95  90  -1.91        0.64           121.42 
100  90  -2.30        0.59           109.75 
105  90  -2.10        0.62           93.61 
110  90  -1.13        0.77           80.26 
115  90  -0.01        1.00           73.76 
120  90  0.80        1.20           73.51 
125  90  1.24        1.33           77.90 
130  90  1.42        1.39           85.40 
135  90  1.45        1.40           94.50 
140  90  1.39        1.38           103.81 
145  90  1.18        1.31           112.25 
150  90  0.73        1.18           119.50 
155  90  -0.06        0.99           125.47 
160  90  -1.34        0.73           130.39 
165  90  -3.32        0.47           134.40 
170  90  -6.47        0.23           137.36 
175  90  -12.23        0.06           139.41 
180  90  -45.49        0.00           175.87 
0  95  -45.49        0.00           4.13 
5  95  -12.50        0.06           137.62 
10  95  -6.60        0.22           136.43 
15  95  -3.40        0.46           133.75 
20  95  -1.40        0.72           129.86 
25  95  -0.11        0.97           125.00 
30  95  0.69        1.17           119.07 
35  95  1.15        1.30           111.84 
40  95  1.37        1.37           103.40 
45  95  1.44        1.39           94.11 
50  95  1.42        1.39           85.04 
55  95  1.25        1.33           77.57 
60  95  0.82        1.21           73.22 
65  95  0.01        1.00           73.49 
70  95  -1.11        0.77           80.01 
75  95  -2.09        0.62           93.38 
80  95  -2.30        0.59           109.58 
85  95  -1.91        0.64           121.34 
90  95  -1.67        0.68           125.36 
95  95  -1.91        0.64           121.42 
100  95  -2.30        0.59           109.75 
105  95  -2.10        0.62           93.61 
110  95  -1.13        0.77           80.26 
115  95  -0.01        1.00           73.76 
120  95  0.80        1.20           73.51 
125  95  1.24        1.33           77.90 
130  95  1.42        1.39           85.40 
135  95  1.45        1.40           94.50 
140  95  1.39        1.38           103.81 
145  95  1.18        1.31           112.25 
150  95  0.73        1.18           119.50 
155  95  -0.06        0.99           125.47 
160  95  -1.34        0.73           130.39 
165  95  -3.32        0.47           134.40 
170  95  -6.47        0.23           137.36 
175  95  -12.23        0.06           139.41 
180  95  -45.49        0.00           175.87 
0  100  -45.49        0.00           4.13 
5  100  -12.50        0.06           137.62 
10  100  -6.60        0.22           136.43 
15  100  -3.40        0.46           133.75 
20  100  -1.40        0.72           129.86 
25  100  -0.11        0.97           125.00 
30  100  0.69        1.17           119.07 
35  100  1.15        1.30           111.84 
40  100  1.37        1.37           103.40 
45  100  1.44        1.39           94.11 
50  100  1.42        1.39           85.04 
55  100  1.25        1.33           77.57 
60  100  0.82        1.21           73.22 
65  100  0.01        1.00           73.49 
70  100  -1.11        0.77           80.01 
75  100  -2.09        0.62           93.38 
80  100  -2.30        0.59           109.58 
85  100  -1.91        0.64           121.34 
90  100  -1.67        0.68           125.36 
95  100  -1.91        0.64           121.42 
100  100  -2.30        0.59           109.75 
105  100  -2.10        0.62           93.61 
110  100  -1.13        0.77           80.26 
115  100  -0.01        1.00           73.76 
120  100  0.80        1.20           73.51 
125  100  1.24        1.33           77.90 
130  100  1.42        1.39           85.40 
135  100  1.45        1.40           94.50 
140  100  1.39        1.38           103.81 
145  100  1.18        1.31           112.25 
150  100  0.73        1.18           119.50 
155  100  -0.06        0.99           125.47 
160  100  -1.34        0.73           130.39 
165  100  -3.32        0.47           134.40 
170  100  -6.47        0.23           137.36 
175  100  -12.23        0.06           139.41 
180  100  -45.49        0.00           175.87 
0  105  -45.49        0.00           4.13 
5  105  -12.50        0.06           137.62 
10  105  -6.60        0.22           136.43 
15  105  -3.40        0.46           133.75 
20  105  -1.40        0.72           129.86 
25  105  -0.11        0.97           125.00 
30  105  0.69        1.17           119.07 
35  105  1.15        1.30           111.84 
40  105  1.37        1.37           103.40 
45  105  1.44        1.39           94.11 
50  105  1.42        1.39           85.04 
55  105  1.25        1.33           77.57 
60  105  0.82        1.21           73.22 
