freq : 333.33 MHz
SWR : 4.53
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
50  15  -2.36        0.58           -91.94 
55  15  -1.27        0.75           -96.45 
60  15  -0.27        0.94           100.37 
65  15  0.60        1.15           103.67 
70  15  1.34        1.36           106.32 
75  15  1.93        1.56           108.33 
80  15  2.36        1.72           109.76 
85  15  2.62        1.83           110.60 
90  15  2.71        1.87           110.88 
95  15  2.62        1.83           110.61 
100  15  2.36        1.72           109.77 
105  15  1.93        1.56           108.36 
110  15  1.35        1.36           106.35 
115  15  0.61        1.15           103.71 
120  15  -0.27        0.94           100.43 
125  15  -1.26        0.75           -96.53 
130  15  -2.35        0.58           -92.04 
135  15  -3.53        0.44           -87.06 
140  15  -4.78        0.33           -81.80 
145  15  -6.11        0.24           -76.48 
150  15  -7.55        0.18           -71.34 
155  15  -9.18        0.12           -66.63 
160  15  -11.13        0.08           -62.57 
165  15  -13.61        0.04           -59.32 
170  15  -17.12        0.02           -57.02 
175  15  -23.15        0.00           -55.90 
180  15  -60.03        0.00           176.09 
0  20  -60.03        0.00           3.91 
5  20  -23.02        0.00           -54.51 
10  20  -17.06        0.02           -56.31 
15  20  -13.58        0.04           -58.83 
20  20  -11.11        0.08           -62.20 
25  20  -9.17        0.12           -66.34 
30  20  -7.55        0.18           -71.10 
35  20  -6.11        0.24           -76.27 
40  20  -4.78        0.33           -81.63 
45  20  -3.53        0.44           -86.93 
50  20  -2.36        0.58           -91.94 
55  20  -1.27        0.75           -96.45 
60  20  -0.27        0.94           100.37 
65  20  0.60        1.15           103.67 
70  20  1.34        1.36           106.32 
75  20  1.93        1.56           108.33 
80  20  2.36        1.72           109.76 
85  20  2.62        1.83           110.60 
90  20  2.71        1.87           110.88 
95  20  2.62        1.83           110.61 
100  20  2.36        1.72           109.77 
105  20  1.93        1.56           108.36 
110  20  1.35        1.36           106.35 
115  20  0.61        1.15           103.71 
120  20  -0.27        0.94           100.43 
125  20  -1.26        0.75           -96.53 
130  20  -2.35        0.58           -92.04 
135  20  -3.53        0.44           -87.06 
140  20  -4.78        0.33           -81.80 
145  20  -6.11        0.24           -76.48 
150  20  -7.55        0.18           -71.34 
155  20  -9.18        0.12           -66.63 
160  20  -11.13        0.08           -62.57 
165  20  -13.61        0.04           -59.32 
170  20  -17.12        0.02           -57.02 
175  20  -23.15        0.00           -55.90 
180  20  -60.03        0.00           176.09 
0  25  -60.03        0.00           3.91 
5  25  -23.02        0.00           -54.51 
10  25  -17.06        0.02           -56.31 
15  25  -13.58        0.04           -58.83 
20  25  -11.11        0.08           -62.20 
25  25  -9.17        0.12           -66.34 
30  25  -7.55        0.18           -71.10 
35  25  -6.11        0.24           -76.27 
40  25  -4.78        0.33           -81.63 
45  25  -3.53        0.44           -86.93 
50  25  -2.36        0.58           -91.94 
55  25  -1.27        0.75           -96.45 
60  25  -0.27        0.94           100.37 
65  25  0.60        1.15           103.67 
70  25  1.34        1.36           106.32 
75  25  1.93        1.56           108.33 
80  25  2.36        1.72           109.76 
85  25  2.62        1.83           110.60 
90  25  2.71        1.87           110.88 
95  25  2.62        1.83           110.61 
100  25  2.36        1.72           109.77 
105  25  1.93        1.56           108.36 
110  25  1.35        1.36           106.35 
115  25  0.61        1.15           103.71 
120  25  -0.27        0.94           100.43 
125  25  -1.26        0.75           -96.53 
130  25  -2.35        0.58           -92.04 
135  25  -3.53        0.44           -87.06 
140  25  -4.78        0.33           -81.80 
145  25  -6.11        0.24           -76.48 
150  25  -7.55        0.18           -71.34 
155  25  -9.18        0.12           -66.63 
160  25  -11.13        0.08           -62.57 
165  25  -13.61        0.04           -59.32 
170  25  -17.12        0.02           -57.02 
175  25  -23.15        0.00           -55.90 
180  25  -60.03        0.00           176.09 
0  30  -60.03        0.00           3.91 
5  30  -23.02        0.00           -54.51 
10  30  -17.06        0.02           -56.31 
15  30  -13.58        0.04           -58.83 
20  30  -11.11        0.08           -62.20 
25  30  -9.17        0.12           -66.34 
30  30  -7.55        0.18           -71.10 
35  30  -6.11        0.24           -76.27 
40  30  -4.78        0.33           -81.63 
45  30  -3.53        0.44           -86.93 
50  30  -2.36        0.58           -91.94 
55  30  -1.27        0.75           -96.45 
60  30  -0.27        0.94           100.37 
65  30  0.60        1.15           103.67 
70  30  1.34        1.36           106.32 
75  30  1.93        1.56           108.33 
80  30  2.36        1.72           109.76 
85  30  2.62        1.83           110.60 
90  30  2.71        1.87           110.88 
95  30  2.62        1.83           110.61 
100  30  2.36        1.72           109.77 
105  30  1.93        1.56           108.36 
110  30  1.35        1.36           106.35 
115  30  0.61        1.15           103.71 
120  30  -0.27        0.94           100.43 
125  30  -1.26        0.75           -96.53 
130  30  -2.35        0.58           -92.04 
135  30  -3.53        0.44           -87.06 
140  30  -4.78        0.33           -81.80 
145  30  -6.11        0.24           -76.48 
150  30  -7.55        0.18           -71.34 
155  30  -9.18        0.12           -66.63 
160  30  -11.13        0.08           -62.57 
165  30  -13.61        0.04           -59.32 
170  30  -17.12        0.02           -57.02 
175  30  -23.15        0.00           -55.90 
180  30  -60.03        0.00           176.09 
0  35  -60.03        0.00           3.91 
5  35  -23.02        0.00           -54.51 
10  35  -17.06        0.02           -56.31 
15  35  -13.58        0.04           -58.83 
20  35  -11.11        0.08           -62.20 
25  35  -9.17        0.12           -66.34 
30  35  -7.55        0.18           -71.10 
35  35  -6.11        0.24           -76.27 
40  35  -4.78        0.33           -81.63 
45  35  -3.53        0.44           -86.93 
50  35  -2.36        0.58           -91.94 
55  35  -1.27        0.75           -96.45 
60  35  -0.27        0.94           100.37 
65  35  0.60        1.15           103.67 
70  35  1.34        1.36           106.32 
75  35  1.93        1.56           108.33 
80  35  2.36        1.72           109.76 
85  35  2.62        1.83           110.60 
90  35  2.71        1.87           110.88 
95  35  2.62        1.83           110.61 
100  35  2.36        1.72           109.77 
105  35  1.93        1.56           108.36 
110  35  1.35        1.36           106.35 
115  35  0.61        1.15           103.71 
120  35  -0.27        0.94           100.43 
125  35  -1.26        0.75           -96.53 
130  35  -2.35        0.58           -92.04 
135  35  -3.53        0.44           -87.06 
140  35  -4.78        0.33           -81.80 
145  35  -6.11        0.24           -76.48 
150  35  -7.55        0.18           -71.34 
155  35  -9.18        0.12           -66.63 
160  35  -11.13        0.08           -62.57 
165  35  -13.61        0.04           -59.32 
170  35  -17.12        0.02           -57.02 
175  35  -23.15        0.00           -55.90 
180  35  -60.03        0.00           176.09 
0  40  -60.03        0.00           3.91 
5  40  -23.02        0.00           -54.51 
10  40  -17.06        0.02           -56.31 
15  40  -13.58        0.04           -58.83 
20  40  -11.11        0.08           -62.20 
25  40  -9.17        0.12           -66.34 
30  40  -7.55        0.18           -71.10 
35  40  -6.11        0.24           -76.27 
40  40  -4.78        0.33           -81.63 
45  40  -3.53        0.44           -86.93 
50  40  -2.36        0.58           -91.94 
55  40  -1.27        0.75           -96.45 
60  40  -0.27        0.94           100.37 
65  40  0.60        1.15           103.67 
70  40  1.34        1.36           106.32 
75  40  1.93        1.56           108.33 
80  40  2.36        1.72           109.76 
85  40  2.62        1.83           110.60 
90  40  2.71        1.87           110.88 
95  40  2.62        1.83           110.61 
100  40  2.36        1.72           109.77 
105  40  1.93        1.56           108.36 
110  40  1.35        1.36           106.35 
115  40  0.61        1.15           103.71 
120  40  -0.27        0.94           100.43 
125  40  -1.26        0.75           -96.53 
130  40  -2.35        0.58           -92.04 
135  40  -3.53        0.44           -87.06 
140  40  -4.78        0.33           -81.80 
145  40  -6.11        0.24           -76.48 
150  40  -7.55        0.18           -71.34 
155  40  -9.18        0.12           -66.63 
160  40  -11.13        0.08           -62.57 
165  40  -13.61        0.04           -59.32 
170  40  -17.12        0.02           -57.02 
175  40  -23.15        0.00           -55.90 
180  40  -60.03        0.00           176.09 
0  45  -60.03        0.00           3.91 
5  45  -23.02        0.00           -54.51 
10  45  -17.06        0.02           -56.31 
15  45  -13.58        0.04           -58.83 
20  45  -11.11        0.08           -62.20 
25  45  -9.17        0.12           -66.34 
30  45  -7.55        0.18           -71.10 
35  45  -6.11        0.24           -76.27 
40  45  -4.78        0.33           -81.63 
45  45  -3.53        0.44           -86.93 
50  45  -2.36        0.58           -91.94 
55  45  -1.27        0.75           -96.45 
60  45  -0.27        0.94           100.37 
65  45  0.60        1.15           103.67 
70  45  1.34        1.36           106.32 
75  45  1.93        1.56           108.33 
80  45  2.36        1.72           109.76 
85  45  2.62        1.83           110.60 
90  45  2.71        1.87           110.88 
95  45  2.62        1.83           110.61 
100  45  2.36        1.72           109.77 
105  45  1.93        1.56           108.36 
110  45  1.35        1.36           106.35 
115  45  0.61        1.15           103.71 
120  45  -0.27        0.94           100.43 
125  45  -1.26        0.75           -96.53 
130  45  -2.35        0.58           -92.04 
135  45  -3.53        0.44           -87.06 
140  45  -4.78        0.33           -81.80 
145  45  -6.11        0.24           -76.48 
150  45  -7.55        0.18           -71.34 
155  45  -9.18        0.12           -66.63 
160  45  -11.13        0.08           -62.57 
165  45  -13.61        0.04           -59.32 
170  45  -17.12        0.02           -57.02 
175  45  -23.15        0.00           -55.90 
180  45  -60.03        0.00           176.09 
0  50  -60.03        0.00           3.91 
5  50  -23.02        0.00           -54.51 
10  50  -17.06        0.02           -56.31 
15  50  -13.58        0.04           -58.83 
20  50  -11.11        0.08           -62.20 
25  50  -9.17        0.12           -66.34 
30  50  -7.55        0.18           -71.10 
35  50  -6.11        0.24           -76.27 
40  50  -4.78        0.33           -81.63 
45  50  -3.53        0.44           -86.93 
50  50  -2.36        0.58           -91.94 
55  50  -1.27        0.75           -96.45 
60  50  -0.27        0.94           100.37 
65  50  0.60        1.15           103.67 
70  50  1.34        1.36           106.32 
75  50  1.93        1.56           108.33 
80  50  2.36        1.72           109.76 
85  50  2.62        1.83           110.60 
90  50  2.71        1.87           110.88 
95  50  2.62        1.83           110.61 
100  50  2.36        1.72           109.77 
105  50  1.93        1.56           108.36 
110  50  1.35        1.36           106.35 
115  50  0.61        1.15           103.71 
120  50  -0.27        0.94           100.43 
125  50  -1.26        0.75           -96.53 
130  50  -2.35        0.58           -92.04 
135  50  -3.53        0.44           -87.06 
140  50  -4.78        0.33           -81.80 
145  50  -6.11        0.24           -76.48 
150  50  -7.55        0.18           -71.34 
155  50  -9.18        0.12           -66.63 
160  50  -11.13        0.08           -62.57 
165  50  -13.61        0.04           -59.32 
170  50  -17.12        0.02           -57.02 
175  50  -23.15        0.00           -55.90 
180  50  -60.03        0.00           176.09 
0  55  -60.03        0.00           3.91 
5  55  -23.02        0.00           -54.51 
10  55  -17.06        0.02           -56.31 
15  55  -13.58        0.04           -58.83 
20  55  -11.11        0.08           -62.20 
25  55  -9.17        0.12           -66.34 
30  55  -7.55        0.18           -71.10 
35  55  -6.11        0.24           -76.27 
40  55  -4.78        0.33           -81.63 
45  55  -3.53        0.44           -86.93 
50  55  -2.36        0.58           -91.94 
55  55  -1.27        0.75           -96.45 
60  55  -0.27        0.94           100.37 
65  55  0.60        1.15           103.67 
70  55  1.34        1.36           106.32 
75  55  1.93        1.56           108.33 
80  55  2.36        1.72           109.76 
85  55  2.62        1.83           110.60 
90  55  2.71        1.87           110.88 
95  55  2.62        1.83           110.61 
100  55  2.36        1.72           109.77 
105  55  1.93        1.56           108.36 
110  55  1.35        1.36           106.35 
115  55  0.61        1.15           103.71 
120  55  -0.27        0.94           100.43 
125  55  -1.26        0.75           -96.53 
130  55  -2.35        0.58           -92.04 
135  55  -3.53        0.44           -87.06 
140  55  -4.78        0.33           -81.80 
145  55  -6.11        0.24           -76.48 
150  55  -7.55        0.18           -71.34 
155  55  -9.18        0.12           -66.63 
160  55  -11.13        0.08           -62.57 
165  55  -13.61        0.04           -59.32 
170  55  -17.12        0.02           -57.02 
175  55  -23.15        0.00           -55.90 
180  55  -60.03        0.00           176.09 
0  60  -60.03        0.00           3.91 
5  60  -23.02        0.00           -54.51 
10  60  -17.06        0.02           -56.31 
15  60  -13.58        0.04           -58.83 
20  60  -11.11        0.08           -62.20 
25  60  -9.17        0.12           -66.34 
30  60  -7.55        0.18           -71.10 
35  60  -6.11        0.24           -76.27 
40  60  -4.78        0.33           -81.63 
45  60  -3.53        0.44           -86.93 
50  60  -2.36        0.58           -91.94 
55  60  -1.27        0.75           -96.45 
60  60  -0.27        0.94           100.37 
65  60  0.60        1.15           103.67 
70  60  1.34        1.36           106.32 
75  60  1.93        1.56           108.33 
80  60  2.36        1.72           109.76 
85  60  2.62        1.83           110.60 
90  60  2.71        1.87           110.88 
95  60  2.62        1.83           110.61 
100  60  2.36        1.72           109.77 
105  60  1.93        1.56           108.36 
110  60  1.35        1.36           106.35 
115  60  0.61        1.15           103.71 
120  60  -0.27        0.94           100.43 
125  60  -1.26        0.75           -96.53 
130  60  -2.35        0.58           -92.04 
135  60  -3.53        0.44           -87.06 
140  60  -4.78        0.33           -81.80 
145  60  -6.11        0.24           -76.48 
150  60  -7.55        0.18           -71.34 
155  60  -9.18        0.12           -66.63 
160  60  -11.13        0.08           -62.57 
165  60  -13.61        0.04           -59.32 
170  60  -17.12        0.02           -57.02 
175  60  -23.15        0.00           -55.90 
180  60  -60.03        0.00           176.09 
0  65  -60.03        0.00           3.91 
5  65  -23.02        0.00           -54.51 
10  65  -17.06        0.02           -56.31 
15  65  -13.58        0.04           -58.83 
20  65  -11.11        0.08           -62.20 
25  65  -9.17        0.12           -66.34 
30  65  -7.55        0.18           -71.10 
35  65  -6.11        0.24           -76.27 
40  65  -4.78        0.33           -81.63 
45  65  -3.53        0.44           -86.93 
50  65  -2.36        0.58           -91.94 
55  65  -1.27        0.75           -96.45 
60  65  -0.27        0.94           100.37 
65  65  0.60        1.15           103.67 
70  65  1.34        1.36           106.32 
75  65  1.93        1.56           108.33 
80  65  2.36        1.72           109.76 
85  65  2.62        1.83           110.60 
90  65  2.71        1.87           110.88 
95  65  2.62        1.83           110.61 
100  65  2.36        1.72           109.77 
105  65  1.93        1.56           108.36 
110  65  1.35        1.36           106.35 
115  65  0.61        1.15           103.71 
120  65  -0.27        0.94           100.43 
125  65  -1.26        0.75           -96.53 
130  65  -2.35        0.58           -92.04 
135  65  -3.53        0.44           -87.06 
140  65  -4.78        0.33           -81.80 
145  65  -6.11        0.24           -76.48 
150  65  -7.55        0.18           -71.34 
155  65  -9.18        0.12           -66.63 
160  65  -11.13        0.08           -62.57 
165  65  -13.61        0.04           -59.32 
170  65  -17.12        0.02           -57.02 
175  65  -23.15        0.00           -55.90 
180  65  -60.03        0.00           176.09 
0  70  -60.03        0.00           3.91 
5  70  -23.02        0.00           -54.51 
10  70  -17.06        0.02           -56.31 
15  70  -13.58        0.04           -58.83 
20  70  -11.11        0.08           -62.20 
25  70  -9.17        0.12           -66.34 
30  70  -7.55        0.18           -71.10 
35  70  -6.11        0.24           -76.27 
40  70  -4.78        0.33           -81.63 
45  70  -3.53        0.44           -86.93 
50  70  -2.36        0.58           -91.94 
55  70  -1.27        0.75           -96.45 
60  70  -0.27        0.94           100.37 
65  70  0.60        1.15           103.67 
70  70  1.34        1.36           106.32 
75  70  1.93        1.56           108.33 
80  70  2.36        1.72           109.76 
85  70  2.62        1.83           110.60 
90  70  2.71        1.87           110.88 
95  70  2.62        1.83           110.61 
100  70  2.36        1.72           109.77 
105  70  1.93        1.56           108.36 
110  70  1.35        1.36           106.35 
115  70  0.61        1.15           103.71 
120  70  -0.27        0.94           100.43 
125  70  -1.26        0.75           -96.53 
130  70  -2.35        0.58           -92.04 
135  70  -3.53        0.44           -87.06 
140  70  -4.78        0.33           -81.80 
145  70  -6.11        0.24           -76.48 
150  70  -7.55        0.18           -71.34 
155  70  -9.18        0.12           -66.63 
160  70  -11.13        0.08           -62.57 
165  70  -13.61        0.04           -59.32 
170  70  -17.12        0.02           -57.02 
175  70  -23.15        0.00           -55.90 
180  70  -60.03        0.00           176.09 
0  75  -60.03        0.00           3.91 
5  75  -23.02        0.00           -54.51 
10  75  -17.06        0.02           -56.31 
15  75  -13.58        0.04           -58.83 
20  75  -11.11        0.08           -62.20 
25  75  -9.17        0.12           -66.34 
30  75  -7.55        0.18           -71.10 
35  75  -6.11        0.24           -76.27 
40  75  -4.78        0.33           -81.63 
45  75  -3.53        0.44           -86.93 
50  75  -2.36        0.58           -91.94 
55  75  -1.27        0.75           -96.45 
60  75  -0.27        0.94           100.37 
65  75  0.60        1.15           103.67 
70  75  1.34        1.36           106.32 
75  75  1.93        1.56           108.33 
80  75  2.36        1.72           109.76 
85  75  2.62        1.83           110.60 
90  75  2.71        1.87           110.88 
95  75  2.62        1.83           110.61 
100  75  2.36        1.72           109.77 
105  75  1.93        1.56           108.36 
110  75  1.35        1.36           106.35 
115  75  0.61        1.15           103.71 
120  75  -0.27        0.94           100.43 
125  75  -1.26        0.75           -96.53 
130  75  -2.35        0.58           -92.04 
135  75  -3.53        0.44           -87.06 
140  75  -4.78        0.33           -81.80 
145  75  -6.11        0.24           -76.48 
150  75  -7.55        0.18           -71.34 
155  75  -9.18        0.12           -66.63 
160  75  -11.13        0.08           -62.57 
165  75  -13.61        0.04           -59.32 
170  75  -17.12        0.02           -57.02 
175  75  -23.15        0.00           -55.90 
180  75  -60.03        0.00           176.09 
0  80  -60.03        0.00           3.91 
5  80  -23.02        0.00           -54.51 
10  80  -17.06        0.02           -56.31 
15  80  -13.58        0.04           -58.83 
20  80  -11.11        0.08           -62.20 
25  80  -9.17        0.12           -66.34 
30  80  -7.55        0.18           -71.10 
35  80  -6.11        0.24           -76.27 
40  80  -4.78        0.33           -81.63 
45  80  -3.53        0.44           -86.93 
50  80  -2.36        0.58           -91.94 
55  80  -1.27        0.75           -96.45 
60  80  -0.27        0.94           100.37 
65  80  0.60        1.15           103.67 
70  80  1.34        1.36           106.32 
75  80  1.93        1.56           108.33 
80  80  2.36        1.72           109.76 
85  80  2.62        1.83           110.60 
90  80  2.71        1.87           110.88 
95  80  2.62        1.83           110.61 
100  80  2.36        1.72           109.77 
105  80  1.93        1.56           108.36 
110  80  1.35        1.36           106.35 
115  80  0.61        1.15           103.71 
120  80  -0.27        0.94           100.43 
125  80  -1.26        0.75           -96.53 
130  80  -2.35        0.58           -92.04 
135  80  -3.53        0.44           -87.06 
140  80  -4.78        0.33           -81.80 
145  80  -6.11        0.24           -76.48 
150  80  -7.55        0.18           -71.34 
155  80  -9.18        0.12           -66.63 
160  80  -11.13        0.08           -62.57 
165  80  -13.61        0.04           -59.32 
170  80  -17.12        0.02           -57.02 
175  80  -23.15        0.00           -55.90 
180  80  -60.03        0.00           176.09 
0  85  -60.03        0.00           3.91 
5  85  -23.02        0.00           -54.51 
10  85  -17.06        0.02           -56.31 
15  85  -13.58        0.04           -58.83 
20  85  -11.11        0.08           -62.20 
25  85  -9.17        0.12           -66.34 
30  85  -7.55        0.18           -71.10 
35  85  -6.11        0.24           -76.27 
40  85  -4.78        0.33           -81.63 
45  85  -3.53        0.44           -86.93 
50  85  -2.36        0.58           -91.94 
55  85  -1.27        0.75           -96.45 
60  85  -0.27        0.94           100.37 
65  85  0.60        1.15           103.67 
70  85  1.34        1.36           106.32 
75  85  1.93        1.56           108.33 
80  85  2.36        1.72           109.76 
85  85  2.62        1.83           110.60 
90  85  2.71        1.87           110.88 
95  85  2.62        1.83           110.61 
100  85  2.36        1.72           109.77 
105  85  1.93        1.56           108.36 
110  85  1.35        1.36           106.35 
115  85  0.61        1.15           103.71 
120  85  -0.27        0.94           100.43 
125  85  -1.26        0.75           -96.53 
130  85  -2.35        0.58           -92.04 
135  85  -3.53        0.44           -87.06 
140  85  -4.78        0.33           -81.80 
145  85  -6.11        0.24           -76.48 
150  85  -7.55        0.18           -71.34 
155  85  -9.18        0.12           -66.63 
160  85  -11.13        0.08           -62.57 
165  85  -13.61        0.04           -59.32 
170  85  -17.12        0.02           -57.02 
175  85  -23.15        0.00           -55.90 
180  85  -60.03        0.00           176.09 
0  90  -60.03        0.00           3.91 
5  90  -23.02        0.00           -54.51 
10  90  -17.06        0.02           -56.31 
15  90  -13.58        0.04           -58.83 
20  90  -11.11        0.08           -62.20 
25  90  -9.17        0.12           -66.34 
30  90  -7.55        0.18           -71.10 
35  90  -6.11        0.24           -76.27 
40  90  -4.78        0.33           -81.63 
45  90  -3.53        0.44           -86.93 
50  90  -2.36        0.58           -91.94 
55  90  -1.27        0.75           -96.45 
60  90  -0.27        0.94           100.37 
65  90  0.60        1.15           103.67 
70  90  1.34        1.36           106.32 
75  90  1.93        1.56           108.33 
80  90  2.36        1.72           109.76 
85  90  2.62        1.83           110.60 
90  90  2.71        1.87           110.88 
95  90  2.62        1.83           110.61 
100  90  2.36        1.72           109.77 
105  90  1.93        1.56           108.36 
110  90  1.35        1.36           106.35 
115  90  0.61        1.15           103.71 
120  90  -0.27        0.94           100.43 
125  90  -1.26        0.75           -96.53 
130  90  -2.35        0.58           -92.04 
135  90  -3.53        0.44           -87.06 
140  90  -4.78        0.33           -81.80 
145  90  -6.11        0.24           -76.48 
150  90  -7.55        0.18           -71.34 
155  90  -9.18        0.12           -66.63 
160  90  -11.13        0.08           -62.57 
165  90  -13.61        0.04           -59.32 
170  90  -17.12        0.02           -57.02 
175  90  -23.15        0.00           -55.90 
180  90  -60.03        0.00           176.09 
0  95  -60.03        0.00           3.91 
5  95  -23.02        0.00           -54.51 
10  95  -17.06        0.02           -56.31 
15  95  -13.58        0.04           -58.83 
20  95  -11.11        0.08           -62.20 
25  95  -9.17        0.12           -66.34 
30  95  -7.55        0.18           -71.10 
35  95  -6.11        0.24           -76.27 
40  95  -4.78        0.33           -81.63 
45  95  -3.53        0.44           -86.93 
50  95  -2.36        0.58           -91.94 
55  95  -1.27        0.75           -96.45 
60  95  -0.27        0.94           100.37 
65  95  0.60        1.15           103.67 
70  95  1.34        1.36           106.32 
75  95  1.93        1.56           108.33 
80  95  2.36        1.72           109.76 
85  95  2.62        1.83           110.60 
90  95  2.71        1.87           110.88 
95  95  2.62        1.83           110.61 
100  95  2.36        1.72           109.77 
105  95  1.93        1.56           108.36 
110  95  1.35        1.36           106.35 
115  95  0.61        1.15           103.71 
120  95  -0.27        0.94           100.43 
125  95  -1.26        0.75           -96.53 
130  95  -2.35        0.58           -92.04 
135  95  -3.53        0.44           -87.06 
140  95  -4.78        0.33           -81.80 
145  95  -6.11        0.24           -76.48 
150  95  -7.55        0.18           -71.34 
155  95  -9.18        0.12           -66.63 
160  95  -11.13        0.08           -62.57 
165  95  -13.61        0.04           -59.32 
170  95  -17.12        0.02           -57.02 
175  95  -23.15        0.00           -55.90 
180  95  -60.03        0.00           176.09 
0  100  -60.03        0.00           3.91 
5  100  -23.02        0.00           -54.51 
10  100  -17.06        0.02           -56.31 
15  100  -13.58        0.04           -58.83 
20  100  -11.11        0.08           -62.20 
25  100  -9.17        0.12           -66.34 
30  100  -7.55        0.18           -71.10 
35  100  -6.11        0.24           -76.27 
40  100  -4.78        0.33           -81.63 
45  100  -3.53        0.44           -86.93 
50  100  -2.36        0.58           -91.94 
55  100  -1.27        0.75           -96.45 
60  100  -0.27        0.94           100.37 
65  100  0.60        1.15           103.67 
70  100  1.34        1.36           106.32 
75  100  1.93        1.56           108.33 
80  100  2.36        1.72           109.76 
85  100  2.62        1.83           110.60 
90  100  2.71        1.87           110.88 
