freq : 666.66 MHz
SWR : 5.32
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
140  5  1.47        1.40           121.06 
145  5  0.55        1.14           125.63 
150  5  -0.63        0.86           130.43 
155  5  -2.12        0.61           135.17 
160  5  -3.98        0.40           139.58 
165  5  -6.41        0.23           143.41 
170  5  -9.87        0.10           146.41 
175  5  -15.80        0.03           148.49 
180  5  -50.52        0.00           179.94 
0  10  -50.52        0.00           -0.06 
5  10  -16.07        0.02           147.36 
10  10  -10.00        0.10           145.81 
15  10  -6.50        0.22           142.98 
20  10  -4.04        0.39           139.23 
25  10  -2.17        0.61           134.86 
30  10  -0.67        0.86           130.16 
35  10  0.53        1.13           125.38 
40  10  1.45        1.40           120.85 
45  10  2.08        1.61           116.72 
50  10  2.39        1.73           113.14 
55  10  2.33        1.71           110.18 
60  10  1.86        1.53           107.89 
65  10  0.93        1.24           106.29 
70  10  -0.48        0.90           105.47 
75  10  -2.32        0.59           105.51 
80  10  -4.39        0.36           106.44 
85  10  -6.18        0.24           107.86 
90  10  -6.92        0.20           108.61 
95  10  -6.18        0.24           107.85 
100  10  -4.39        0.36           106.44 
105  10  -2.31        0.59           105.53 
110  10  -0.47        0.90           105.52 
115  10  0.94        1.24           106.36 
120  10  1.87        1.54           107.99 
125  10  2.34        1.71           110.31 
130  10  2.40        1.74           113.30 
135  10  2.10        1.62           116.91 
140  10  1.47        1.40           121.06 
145  10  0.55        1.14           125.63 
150  10  -0.63        0.86           130.43 
155  10  -2.12        0.61           135.17 
160  10  -3.98        0.40           139.58 
165  10  -6.41        0.23           143.41 
170  10  -9.87        0.10           146.41 
175  10  -15.80        0.03           148.49 
180  10  -50.52        0.00           179.94 
0  15  -50.52        0.00           -0.06 
5  15  -16.07        0.02           147.36 
10  15  -10.00        0.10           145.81 
15  15  -6.50        0.22           142.98 
20  15  -4.04        0.39           139.23 
25  15  -2.17        0.61           134.86 
30  15  -0.67        0.86           130.16 
35  15  0.53        1.13           125.38 
40  15  1.45        1.40           120.85 
45  15  2.08        1.61           116.72 
50  15  2.39        1.73           113.14 
55  15  2.33        1.71           110.18 
60  15  1.86        1.53           107.89 
65  15  0.93        1.24           106.29 
70  15  -0.48        0.90           105.47 
75  15  -2.32        0.59           105.51 
80  15  -4.39        0.36           106.44 
85  15  -6.18        0.24           107.86 
90  15  -6.92        0.20           108.61 
95  15  -6.18        0.24           107.85 
100  15  -4.39        0.36           106.44 
105  15  -2.31        0.59           105.53 
110  15  -0.47        0.90           105.52 
115  15  0.94        1.24           106.36 
120  15  1.87        1.54           107.99 
125  15  2.34        1.71           110.31 
130  15  2.40        1.74           113.30 
135  15  2.10        1.62           116.91 
140  15  1.47        1.40           121.06 
145  15  0.55        1.14           125.63 
150  15  -0.63        0.86           130.43 
155  15  -2.12        0.61           135.17 
160  15  -3.98        0.40           139.58 
165  15  -6.41        0.23           143.41 
170  15  -9.87        0.10           146.41 
175  15  -15.80        0.03           148.49 
180  15  -50.52        0.00           179.94 
0  20  -50.52        0.00           -0.06 
5  20  -16.07        0.02           147.36 
10  20  -10.00        0.10           145.81 
15  20  -6.50        0.22           142.98 
20  20  -4.04        0.39           139.23 
25  20  -2.17        0.61           134.86 
30  20  -0.67        0.86           130.16 
35  20  0.53        1.13           125.38 
40  20  1.45        1.40           120.85 
45  20  2.08        1.61           116.72 
50  20  2.39        1.73           113.14 
55  20  2.33        1.71           110.18 
60  20  1.86        1.53           107.89 
65  20  0.93        1.24           106.29 
70  20  -0.48        0.90           105.47 
75  20  -2.32        0.59           105.51 
80  20  -4.39        0.36           106.44 
85  20  -6.18        0.24           107.86 
90  20  -6.92        0.20           108.61 
95  20  -6.18        0.24           107.85 
100  20  -4.39        0.36           106.44 
105  20  -2.31        0.59           105.53 
110  20  -0.47        0.90           105.52 
115  20  0.94        1.24           106.36 
120  20  1.87        1.54           107.99 
125  20  2.34        1.71           110.31 
130  20  2.40        1.74           113.30 
135  20  2.10        1.62           116.91 
140  20  1.47        1.40           121.06 
145  20  0.55        1.14           125.63 
150  20  -0.63        0.86           130.43 
155  20  -2.12        0.61           135.17 
160  20  -3.98        0.40           139.58 
165  20  -6.41        0.23           143.41 
170  20  -9.87        0.10           146.41 
175  20  -15.80        0.03           148.49 
180  20  -50.52        0.00           179.94 
0  25  -50.52        0.00           -0.06 
5  25  -16.07        0.02           147.36 
10  25  -10.00        0.10           145.81 
15  25  -6.50        0.22           142.98 
20  25  -4.04        0.39           139.23 
25  25  -2.17        0.61           134.86 
30  25  -0.67        0.86           130.16 
35  25  0.53        1.13           125.38 
40  25  1.45        1.40           120.85 
45  25  2.08        1.61           116.72 
50  25  2.39        1.73           113.14 
55  25  2.33        1.71           110.18 
60  25  1.86        1.53           107.89 
65  25  0.93        1.24           106.29 
70  25  -0.48        0.90           105.47 
75  25  -2.32        0.59           105.51 
80  25  -4.39        0.36           106.44 
85  25  -6.18        0.24           107.86 
90  25  -6.92        0.20           108.61 
95  25  -6.18        0.24           107.85 
100  25  -4.39        0.36           106.44 
105  25  -2.31        0.59           105.53 
110  25  -0.47        0.90           105.52 
115  25  0.94        1.24           106.36 
120  25  1.87        1.54           107.99 
125  25  2.34        1.71           110.31 
130  25  2.40        1.74           113.30 
135  25  2.10        1.62           116.91 
140  25  1.47        1.40           121.06 
145  25  0.55        1.14           125.63 
150  25  -0.63        0.86           130.43 
155  25  -2.12        0.61           135.17 
160  25  -3.98        0.40           139.58 
165  25  -6.41        0.23           143.41 
170  25  -9.87        0.10           146.41 
175  25  -15.80        0.03           148.49 
180  25  -50.52        0.00           179.94 
0  30  -50.52        0.00           -0.06 
5  30  -16.07        0.02           147.36 
10  30  -10.00        0.10           145.81 
15  30  -6.50        0.22           142.98 
20  30  -4.04        0.39           139.23 
25  30  -2.17        0.61           134.86 
30  30  -0.67        0.86           130.16 
35  30  0.53        1.13           125.38 
40  30  1.45        1.40           120.85 
45  30  2.08        1.61           116.72 
50  30  2.39        1.73           113.14 
55  30  2.33        1.71           110.18 
60  30  1.86        1.53           107.89 
65  30  0.93        1.24           106.29 
70  30  -0.48        0.90           105.47 
75  30  -2.32        0.59           105.51 
80  30  -4.39        0.36           106.44 
85  30  -6.18        0.24           107.86 
90  30  -6.92        0.20           108.61 
95  30  -6.18        0.24           107.85 
100  30  -4.39        0.36           106.44 
105  30  -2.31        0.59           105.53 
110  30  -0.47        0.90           105.52 
115  30  0.94        1.24           106.36 
120  30  1.87        1.54           107.99 
125  30  2.34        1.71           110.31 
130  30  2.40        1.74           113.30 
135  30  2.10        1.62           116.91 
140  30  1.47        1.40           121.06 
145  30  0.55        1.14           125.63 
150  30  -0.63        0.86           130.43 
155  30  -2.12        0.61           135.17 
160  30  -3.98        0.40           139.58 
165  30  -6.41        0.23           143.41 
170  30  -9.87        0.10           146.41 
175  30  -15.80        0.03           148.49 
180  30  -50.52        0.00           179.94 
0  35  -50.52        0.00           -0.06 
5  35  -16.07        0.02           147.36 
10  35  -10.00        0.10           145.81 
15  35  -6.50        0.22           142.98 
20  35  -4.04        0.39           139.23 
25  35  -2.17        0.61           134.86 
30  35  -0.67        0.86           130.16 
35  35  0.53        1.13           125.38 
40  35  1.45        1.40           120.85 
45  35  2.08        1.61           116.72 
50  35  2.39        1.73           113.14 
55  35  2.33        1.71           110.18 
60  35  1.86        1.53           107.89 
65  35  0.93        1.24           106.29 
70  35  -0.48        0.90           105.47 
75  35  -2.32        0.59           105.51 
80  35  -4.39        0.36           106.44 
85  35  -6.18        0.24           107.86 
90  35  -6.92        0.20           108.61 
95  35  -6.18        0.24           107.85 
100  35  -4.39        0.36           106.44 
105  35  -2.31        0.59           105.53 
110  35  -0.47        0.90           105.52 
115  35  0.94        1.24           106.36 
120  35  1.87        1.54           107.99 
125  35  2.34        1.71           110.31 
130  35  2.40        1.74           113.30 
135  35  2.10        1.62           116.91 
140  35  1.47        1.40           121.06 
145  35  0.55        1.14           125.63 
150  35  -0.63        0.86           130.43 
155  35  -2.12        0.61           135.17 
160  35  -3.98        0.40           139.58 
165  35  -6.41        0.23           143.41 
170  35  -9.87        0.10           146.41 
175  35  -15.80        0.03           148.49 
180  35  -50.52        0.00           179.94 
0  40  -50.52        0.00           -0.06 
5  40  -16.07        0.02           147.36 
10  40  -10.00        0.10           145.81 
15  40  -6.50        0.22           142.98 
20  40  -4.04        0.39           139.23 
25  40  -2.17        0.61           134.86 
30  40  -0.67        0.86           130.16 
35  40  0.53        1.13           125.38 
40  40  1.45        1.40           120.85 
45  40  2.08        1.61           116.72 
50  40  2.39        1.73           113.14 
55  40  2.33        1.71           110.18 
60  40  1.86        1.53           107.89 
65  40  0.93        1.24           106.29 
70  40  -0.48        0.90           105.47 
75  40  -2.32        0.59           105.51 
80  40  -4.39        0.36           106.44 
85  40  -6.18        0.24           107.86 
90  40  -6.92        0.20           108.61 
95  40  -6.18        0.24           107.85 
100  40  -4.39        0.36           106.44 
105  40  -2.31        0.59           105.53 
110  40  -0.47        0.90           105.52 
115  40  0.94        1.24           106.36 
120  40  1.87        1.54           107.99 
125  40  2.34        1.71           110.31 
130  40  2.40        1.74           113.30 
135  40  2.10        1.62           116.91 
140  40  1.47        1.40           121.06 
145  40  0.55        1.14           125.63 
150  40  -0.63        0.86           130.43 
155  40  -2.12        0.61           135.17 
160  40  -3.98        0.40           139.58 
165  40  -6.41        0.23           143.41 
170  40  -9.87        0.10           146.41 
175  40  -15.80        0.03           148.49 
180  40  -50.52        0.00           179.94 
0  45  -50.52        0.00           -0.06 
5  45  -16.07        0.02           147.36 
10  45  -10.00        0.10           145.81 
15  45  -6.50        0.22           142.98 
20  45  -4.04        0.39           139.23 
25  45  -2.17        0.61           134.86 
30  45  -0.67        0.86           130.16 
35  45  0.53        1.13           125.38 
40  45  1.45        1.40           120.85 
45  45  2.08        1.61           116.72 
50  45  2.39        1.73           113.14 
55  45  2.33        1.71           110.18 
60  45  1.86        1.53           107.89 
65  45  0.93        1.24           106.29 
70  45  -0.48        0.90           105.47 
75  45  -2.32        0.59           105.51 
80  45  -4.39        0.36           106.44 
85  45  -6.18        0.24           107.86 
90  45  -6.92        0.20           108.61 
95  45  -6.18        0.24           107.85 
100  45  -4.39        0.36           106.44 
105  45  -2.31        0.59           105.53 
110  45  -0.47        0.90           105.52 
115  45  0.94        1.24           106.36 
120  45  1.87        1.54           107.99 
125  45  2.34        1.71           110.31 
130  45  2.40        1.74           113.30 
135  45  2.10        1.62           116.91 
140  45  1.47        1.40           121.06 
145  45  0.55        1.14           125.63 
150  45  -0.63        0.86           130.43 
155  45  -2.12        0.61           135.17 
160  45  -3.98        0.40           139.58 
165  45  -6.41        0.23           143.41 
170  45  -9.87        0.10           146.41 
175  45  -15.80        0.03           148.49 
180  45  -50.52        0.00           179.94 
0  50  -50.52        0.00           -0.06 
5  50  -16.07        0.02           147.36 
10  50  -10.00        0.10           145.81 
15  50  -6.50        0.22           142.98 
20  50  -4.04        0.39           139.23 
25  50  -2.17        0.61           134.86 
30  50  -0.67        0.86           130.16 
35  50  0.53        1.13           125.38 
40  50  1.45        1.40           120.85 
45  50  2.08        1.61           116.72 
50  50  2.39        1.73           113.14 
55  50  2.33        1.71           110.18 
60  50  1.86        1.53           107.89 
65  50  0.93        1.24           106.29 
70  50  -0.48        0.90           105.47 
75  50  -2.32        0.59           105.51 
80  50  -4.39        0.36           106.44 
85  50  -6.18        0.24           107.86 
90  50  -6.92        0.20           108.61 
95  50  -6.18        0.24           107.85 
100  50  -4.39        0.36           106.44 
105  50  -2.31        0.59           105.53 
110  50  -0.47        0.90           105.52 
115  50  0.94        1.24           106.36 
120  50  1.87        1.54           107.99 
125  50  2.34        1.71           110.31 
130  50  2.40        1.74           113.30 
135  50  2.10        1.62           116.91 
140  50  1.47        1.40           121.06 
145  50  0.55        1.14           125.63 
150  50  -0.63        0.86           130.43 
155  50  -2.12        0.61           135.17 
160  50  -3.98        0.40           139.58 
165  50  -6.41        0.23           143.41 
170  50  -9.87        0.10           146.41 
175  50  -15.80        0.03           148.49 
180  50  -50.52        0.00           179.94 
0  55  -50.52        0.00           -0.06 
5  55  -16.07        0.02           147.36 
10  55  -10.00        0.10           145.81 
15  55  -6.50        0.22           142.98 
20  55  -4.04        0.39           139.23 
25  55  -2.17        0.61           134.86 
30  55  -0.67        0.86           130.16 
35  55  0.53        1.13           125.38 
40  55  1.45        1.40           120.85 
45  55  2.08        1.61           116.72 
50  55  2.39        1.73           113.14 
55  55  2.33        1.71           110.18 
60  55  1.86        1.53           107.89 
65  55  0.93        1.24           106.29 
70  55  -0.48        0.90           105.47 
75  55  -2.32        0.59           105.51 
80  55  -4.39        0.36           106.44 
85  55  -6.18        0.24           107.86 
90  55  -6.92        0.20           108.61 
95  55  -6.18        0.24           107.85 
100  55  -4.39        0.36           106.44 
105  55  -2.31        0.59           105.53 
110  55  -0.47        0.90           105.52 
115  55  0.94        1.24           106.36 
120  55  1.87        1.54           107.99 
125  55  2.34        1.71           110.31 
130  55  2.40        1.74           113.30 
135  55  2.10        1.62           116.91 
140  55  1.47        1.40           121.06 
145  55  0.55        1.14           125.63 
150  55  -0.63        0.86           130.43 
155  55  -2.12        0.61           135.17 
160  55  -3.98        0.40           139.58 
165  55  -6.41        0.23           143.41 
170  55  -9.87        0.10           146.41 
175  55  -15.80        0.03           148.49 
180  55  -50.52        0.00           179.94 
0  60  -50.52        0.00           -0.06 
5  60  -16.07        0.02           147.36 
10  60  -10.00        0.10           145.81 
15  60  -6.50        0.22           142.98 
20  60  -4.04        0.39           139.23 
25  60  -2.17        0.61           134.86 
30  60  -0.67        0.86           130.16 
35  60  0.53        1.13           125.38 
40  60  1.45        1.40           120.85 
45  60  2.08        1.61           116.72 
50  60  2.39        1.73           113.14 
55  60  2.33        1.71           110.18 
60  60  1.86        1.53           107.89 
65  60  0.93        1.24           106.29 
70  60  -0.48        0.90           105.47 
75  60  -2.32        0.59           105.51 
80  60  -4.39        0.36           106.44 
85  60  -6.18        0.24           107.86 
90  60  -6.92        0.20           108.61 
95  60  -6.18        0.24           107.85 
100  60  -4.39        0.36           106.44 
105  60  -2.31        0.59           105.53 
110  60  -0.47        0.90           105.52 
115  60  0.94        1.24           106.36 
120  60  1.87        1.54           107.99 
125  60  2.34        1.71           110.31 
130  60  2.40        1.74           113.30 
135  60  2.10        1.62           116.91 
140  60  1.47        1.40           121.06 
145  60  0.55        1.14           125.63 
150  60  -0.63        0.86           130.43 
155  60  -2.12        0.61           135.17 
160  60  -3.98        0.40           139.58 
165  60  -6.41        0.23           143.41 
170  60  -9.87        0.10           146.41 
175  60  -15.80        0.03           148.49 
180  60  -50.52        0.00           179.94 
0  65  -50.52        0.00           -0.06 
5  65  -16.07        0.02           147.36 
10  65  -10.00        0.10           145.81 
15  65  -6.50        0.22           142.98 
20  65  -4.04        0.39           139.23 
25  65  -2.17        0.61           134.86 
30  65  -0.67        0.86           130.16 
35  65  0.53        1.13           125.38 
40  65  1.45        1.40           120.85 
45  65  2.08        1.61           116.72 
50  65  2.39        1.73           113.14 
55  65  2.33        1.71           110.18 
60  65  1.86        1.53           107.89 
65  65  0.93        1.24           106.29 
70  65  -0.48        0.90           105.47 
75  65  -2.32        0.59           105.51 
80  65  -4.39        0.36           106.44 
85  65  -6.18        0.24           107.86 
90  65  -6.92        0.20           108.61 
95  65  -6.18        0.24           107.85 
100  65  -4.39        0.36           106.44 
105  65  -2.31        0.59           105.53 
110  65  -0.47        0.90           105.52 
115  65  0.94        1.24           106.36 
120  65  1.87        1.54           107.99 
125  65  2.34        1.71           110.31 
130  65  2.40        1.74           113.30 
135  65  2.10        1.62           116.91 
140  65  1.47        1.40           121.06 
145  65  0.55        1.14           125.63 
150  65  -0.63        0.86           130.43 
155  65  -2.12        0.61           135.17 
160  65  -3.98        0.40           139.58 
165  65  -6.41        0.23           143.41 
170  65  -9.87        0.10           146.41 
175  65  -15.80        0.03           148.49 
180  65  -50.52        0.00           179.94 
0  70  -50.52        0.00           -0.06 
5  70  -16.07        0.02           147.36 
10  70  -10.00        0.10           145.81 
15  70  -6.50        0.22           142.98 
20  70  -4.04        0.39           139.23 
25  70  -2.17        0.61           134.86 
30  70  -0.67        0.86           130.16 
35  70  0.53        1.13           125.38 
40  70  1.45        1.40           120.85 
45  70  2.08        1.61           116.72 
50  70  2.39        1.73           113.14 
55  70  2.33        1.71           110.18 
60  70  1.86        1.53           107.89 
65  70  0.93        1.24           106.29 
70  70  -0.48        0.90           105.47 
75  70  -2.32        0.59           105.51 
80  70  -4.39        0.36           106.44 
85  70  -6.18        0.24           107.86 
90  70  -6.92        0.20           108.61 
95  70  -6.18        0.24           107.85 
100  70  -4.39        0.36           106.44 
105  70  -2.31        0.59           105.53 
110  70  -0.47        0.90           105.52 
115  70  0.94        1.24           106.36 
120  70  1.87        1.54           107.99 
125  70  2.34        1.71           110.31 
130  70  2.40        1.74           113.30 
135  70  2.10        1.62           116.91 
140  70  1.47        1.40           121.06 
145  70  0.55        1.14           125.63 
150  70  -0.63        0.86           130.43 
155  70  -2.12        0.61           135.17 
160  70  -3.98        0.40           139.58 
165  70  -6.41        0.23           143.41 
170  70  -9.87        0.10           146.41 
175  70  -15.80        0.03           148.49 
180  70  -50.52        0.00           179.94 
0  75  -50.52        0.00           -0.06 
5  75  -16.07        0.02           147.36 
10  75  -10.00        0.10           145.81 
15  75  -6.50        0.22           142.98 
20  75  -4.04        0.39           139.23 
25  75  -2.17        0.61           134.86 
30  75  -0.67        0.86           130.16 
35  75  0.53        1.13           125.38 
40  75  1.45        1.40           120.85 
45  75  2.08        1.61           116.72 
50  75  2.39        1.73           113.14 
55  75  2.33        1.71           110.18 
60  75  1.86        1.53           107.89 
65  75  0.93        1.24           106.29 
70  75  -0.48        0.90           105.47 
75  75  -2.32        0.59           105.51 
80  75  -4.39        0.36           106.44 
85  75  -6.18        0.24           107.86 
90  75  -6.92        0.20           108.61 
95  75  -6.18        0.24           107.85 
100  75  -4.39        0.36           106.44 
105  75  -2.31        0.59           105.53 
110  75  -0.47        0.90           105.52 
115  75  0.94        1.24           106.36 
120  75  1.87        1.54           107.99 
125  75  2.34        1.71           110.31 
130  75  2.40        1.74           113.30 
135  75  2.10        1.62           116.91 
140  75  1.47        1.40           121.06 
145  75  0.55        1.14           125.63 
150  75  -0.63        0.86           130.43 
155  75  -2.12        0.61           135.17 
160  75  -3.98        0.40           139.58 
165  75  -6.41        0.23           143.41 
170  75  -9.87        0.10           146.41 
175  75  -15.80        0.03           148.49 
180  75  -50.52        0.00           179.94 
0  80  -50.52        0.00           -0.06 
5  80  -16.07        0.02           147.36 
10  80  -10.00        0.10           145.81 
15  80  -6.50        0.22           142.98 
20  80  -4.04        0.39           139.23 
25  80  -2.17        0.61           134.86 
30  80  -0.67        0.86           130.16 
35  80  0.53        1.13           125.38 
40  80  1.45        1.40           120.85 
45  80  2.08        1.61           116.72 
50  80  2.39        1.73           113.14 
55  80  2.33        1.71           110.18 
60  80  1.86        1.53           107.89 
65  80  0.93        1.24           106.29 
70  80  -0.48        0.90           105.47 
75  80  -2.32        0.59           105.51 
80  80  -4.39        0.36           106.44 
85  80  -6.18        0.24           107.86 
90  80  -6.92        0.20           108.61 
95  80  -6.18        0.24           107.85 
100  80  -4.39        0.36           106.44 
105  80  -2.31        0.59           105.53 
110  80  -0.47        0.90           105.52 
115  80  0.94        1.24           106.36 
120  80  1.87        1.54           107.99 
125  80  2.34        1.71           110.31 
130  80  2.40        1.74           113.30 
135  80  2.10        1.62           116.91 
140  80  1.47        1.40           121.06 
145  80  0.55        1.14           125.63 
150  80  -0.63        0.86           130.43 
155  80  -2.12        0.61           135.17 
160  80  -3.98        0.40           139.58 
165  80  -6.41        0.23           143.41 
170  80  -9.87        0.10           146.41 
175  80  -15.80        0.03           148.49 
180  80  -50.52        0.00           179.94 
0  85  -50.52        0.00           -0.06 
5  85  -16.07        0.02           147.36 
10  85  -10.00        0.10           145.81 
15  85  -6.50        0.22           142.98 
20  85  -4.04        0.39           139.23 
25  85  -2.17        0.61           134.86 
30  85  -0.67        0.86           130.16 
35  85  0.53        1.13           125.38 
40  85  1.45        1.40           120.85 
45  85  2.08        1.61           116.72 
50  85  2.39        1.73           113.14 
55  85  2.33        1.71           110.18 
60  85  1.86        1.53           107.89 
65  85  0.93        1.24           106.29 
70  85  -0.48        0.90           105.47 
75  85  -2.32        0.59           105.51 
80  85  -4.39        0.36           106.44 
85  85  -6.18        0.24           107.86 
90  85  -6.92        0.20           108.61 
95  85  -6.18        0.24           107.85 
100  85  -4.39        0.36           106.44 
105  85  -2.31        0.59           105.53 
110  85  -0.47        0.90           105.52 
115  85  0.94        1.24           106.36 
120  85  1.87        1.54           107.99 
125  85  2.34        1.71           110.31 
130  85  2.40        1.74           113.30 
135  85  2.10        1.62           116.91 
140  85  1.47        1.40           121.06 
145  85  0.55        1.14           125.63 
150  85  -0.63        0.86           130.43 
155  85  -2.12        0.61           135.17 
160  85  -3.98        0.40           139.58 
165  85  -6.41        0.23           143.41 
170  85  -9.87        0.10           146.41 
175  85  -15.80        0.03           148.49 
180  85  -50.52        0.00           179.94 
0  90  -50.52        0.00           -0.06 
5  90  -16.07        0.02           147.36 
10  90  -10.00        0.10           145.81 
15  90  -6.50        0.22           142.98 
20  90  -4.04        0.39           139.23 
25  90  -2.17        0.61           134.86 
30  90  -0.67        0.86           130.16 
35  90  0.53        1.13           125.38 
40  90  1.45        1.40           120.85 
45  90  2.08        1.61           116.72 
50  90  2.39        1.73           113.14 
55  90  2.33        1.71           110.18 
60  90  1.86        1.53           107.89 
65  90  0.93        1.24           106.29 
70  90  -0.48        0.90           105.47 
75  90  -2.32        0.59           105.51 
80  90  -4.39        0.36           106.44 
85  90  -6.18        0.24           107.86 
90  90  -6.92        0.20           108.61 
95  90  -6.18        0.24           107.85 
100  90  -4.39        0.36           106.44 
105  90  -2.31        0.59           105.53 
110  90  -0.47        0.90           105.52 
115  90  0.94        1.24           106.36 
120  90  1.87        1.54           107.99 
125  90  2.34        1.71           110.31 
130  90  2.40        1.74           113.30 
135  90  2.10        1.62           116.91 
140  90  1.47        1.40           121.06 
145  90  0.55        1.14           125.63 
150  90  -0.63        0.86           130.43 
155  90  -2.12        0.61           135.17 
160  90  -3.98        0.40           139.58 
165  90  -6.41        0.23           143.41 
170  90  -9.87        0.10           146.41 
175  90  -15.80        0.03           148.49 
180  90  -50.52        0.00           179.94 
0  95  -50.52        0.00           -0.06 
5  95  -16.07        0.02           147.36 
10  95  -10.00        0.10           145.81 
15  95  -6.50        0.22           142.98 
20  95  -4.04        0.39           139.23 
25  95  -2.17        0.61           134.86 
30  95  -0.67        0.86           130.16 
35  95  0.53        1.13           125.38 
40  95  1.45        1.40           120.85 
45  95  2.08        1.61           116.72 
50  95  2.39        1.73           113.14 
55  95  2.33        1.71           110.18 
60  95  1.86        1.53           107.89 
65  95  0.93        1.24           106.29 
70  95  -0.48        0.90           105.47 
75  95  -2.32        0.59           105.51 
80  95  -4.39        0.36           106.44 
85  95  -6.18        0.24           107.86 
90  95  -6.92        0.20           108.61 
95  95  -6.18        0.24           107.85 
100  95  -4.39        0.36           106.44 
105  95  -2.31        0.59           105.53 
110  95  -0.47        0.90           105.52 
115  95  0.94        1.24           106.36 
120  95  1.87        1.54           107.99 
125  95  2.34        1.71           110.31 
130  95  2.40        1.74           113.30 
135  95  2.10        1.62           116.91 
140  95  1.47        1.40           121.06 
145  95  0.55        1.14           125.63 
150  95  -0.63        0.86           130.43 
155  95  -2.12        0.61           135.17 
160  95  -3.98        0.40           139.58 
165  95  -6.41        0.23           143.41 
170  95  -9.87        0.10           146.41 
175  95  -15.80        0.03           148.49 
180  95  -50.52        0.00           179.94 
0  100  -50.52        0.00           -0.06 
5  100  -16.07        0.02           147.36 
10  100  -10.00        0.10           145.81 
15  100  -6.50        0.22           142.98 
20  100  -4.04        0.39           139.23 
25  100  -2.17        0.61           134.86 
30  100  -0.67        0.86           130.16 
35  100  0.53        1.13           125.38 
40  100  1.45        1.40           120.85 
45  100  2.08        1.61           116.72 
50  100  2.39        1.73           113.14 
55  100  2.33        1.71           110.18 
60  100  1.86        1.53           107.89 
65  100  0.93        1.24           106.29 
70  100  -0.48        0.90           105.47 
75  100  -2.32        0.59           105.51 
80  100  -4.39        0.36           106.44 
85  100  -6.18        0.24           107.86 
90  100  -6.92        0.20           108.61 
95  100  -6.18        0.24           107.85 
100  100  -4.39        0.36           106.44 
105  100  -2.31        0.59           105.53 
110  100  -0.47        0.90           105.52 
115  100  0.94        1.24           106.36 
120  100  1.87        1.54           107.99 
125  100  2.34        1.71           110.31 
130  100  2.40        1.74           113.30 
135  100  2.10        1.62           116.91 
140  100  1.47        1.40           121.06 
145  100  0.55        1.14           125.63 
150  100  -0.63        0.86           130.43 
155  100  -2.12        0.61           135.17 
160  100  -3.98        0.40           139.58 
165  100  -6.41        0.23           143.41 
170  100  -9.87        0.10           146.41 
175  100  -15.80        0.03           148.49 
180  100  -50.52        0.00           179.94 
0  105  -50.52        0.00           -0.06 
5  105  -16.07        0.02           147.36 
10  105  -10.00        0.10           145.81 
15  105  -6.50        0.22           142.98 
20  105  -4.04        0.39           139.23 
25  105  -2.17        0.61           134.86 
30  105  -0.67        0.86           130.16 
35  105  0.53        1.13           125.38 
40  105  1.45        1.40           120.85 
45  105  2.08        1.61           116.72 
