freq : 250.00 MHz
SWR : 3.23
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
95  55  2.18        1.65           -74.50 
100  55  1.99        1.58           -74.26 
105  55  1.69        1.48           -73.84 
110  55  1.27        1.34           -73.27 
115  55  0.72        1.18           -72.56 
120  55  0.06        1.01           -71.69 
125  55  -0.71        0.85           -70.67 
130  55  -1.61        0.69           -69.52 
135  55  -2.64        0.54           -68.29 
140  55  -3.80        0.42           -66.99 
145  55  -5.11        0.31           -65.65 
150  55  -6.61        0.22           -64.32 
155  55  -8.34        0.15           -63.04 
160  55  -10.42        0.09           -61.88 
165  55  -13.04        0.05           -60.90 
170  55  -16.65        0.02           -60.19 
175  55  -22.74        0.01           -59.82 
180  55  -70.74        0.00           179.50 
0  60  -70.74        0.00           0.50 
5  60  -22.70        0.01           -59.42 
10  60  -16.63        0.02           -59.99 
15  60  -13.03        0.05           -60.78 
20  60  -10.41        0.09           -61.79 
25  60  -8.34        0.15           -62.97 
30  60  -6.60        0.22           -64.27 
35  60  -5.11        0.31           -65.61 
40  60  -3.80        0.42           -66.96 
45  60  -2.64        0.54           -68.26 
50  60  -1.61        0.69           -69.50 
55  60  -0.71        0.85           -70.65 
60  60  0.07        1.02           -71.67 
65  60  0.73        1.18           -72.55 
70  60  1.27        1.34           -73.27 
75  60  1.69        1.48           -73.84 
80  60  1.99        1.58           -74.25 
85  60  2.18        1.65           -74.49 
90  60  2.24        1.67           -74.57 
95  60  2.18        1.65           -74.50 
100  60  1.99        1.58           -74.26 
105  60  1.69        1.48           -73.84 
110  60  1.27        1.34           -73.27 
115  60  0.72        1.18           -72.56 
120  60  0.06        1.01           -71.69 
125  60  -0.71        0.85           -70.67 
130  60  -1.61        0.69           -69.52 
135  60  -2.64        0.54           -68.29 
140  60  -3.80        0.42           -66.99 
145  60  -5.11        0.31           -65.65 
150  60  -6.61        0.22           -64.32 
155  60  -8.34        0.15           -63.04 
160  60  -10.42        0.09           -61.88 
165  60  -13.04        0.05           -60.90 
170  60  -16.65        0.02           -60.19 
175  60  -22.74        0.01           -59.82 
180  60  -70.74        0.00           179.50 
0  65  -70.74        0.00           0.50 
5  65  -22.70        0.01           -59.42 
10  65  -16.63        0.02           -59.99 
15  65  -13.03        0.05           -60.78 
20  65  -10.41        0.09           -61.79 
25  65  -8.34        0.15           -62.97 
30  65  -6.60        0.22           -64.27 
35  65  -5.11        0.31           -65.61 
40  65  -3.80        0.42           -66.96 
45  65  -2.64        0.54           -68.26 
50  65  -1.61        0.69           -69.50 
55  65  -0.71        0.85           -70.65 
60  65  0.07        1.02           -71.67 
65  65  0.73        1.18           -72.55 
70  65  1.27        1.34           -73.27 
75  65  1.69        1.48           -73.84 
80  65  1.99        1.58           -74.25 
85  65  2.18        1.65           -74.49 
90  65  2.24        1.67           -74.57 
95  65  2.18        1.65           -74.50 
100  65  1.99        1.58           -74.26 
105  65  1.69        1.48           -73.84 
110  65  1.27        1.34           -73.27 
115  65  0.72        1.18           -72.56 
120  65  0.06        1.01           -71.69 
125  65  -0.71        0.85           -70.67 
130  65  -1.61        0.69           -69.52 
135  65  -2.64        0.54           -68.29 
140  65  -3.80        0.42           -66.99 
145  65  -5.11        0.31           -65.65 
150  65  -6.61        0.22           -64.32 
155  65  -8.34        0.15           -63.04 
160  65  -10.42        0.09           -61.88 
165  65  -13.04        0.05           -60.90 
170  65  -16.65        0.02           -60.19 
175  65  -22.74        0.01           -59.82 
180  65  -70.74        0.00           179.50 
0  70  -70.74        0.00           0.50 
5  70  -22.70        0.01           -59.42 
10  70  -16.63        0.02           -59.99 
15  70  -13.03        0.05           -60.78 
20  70  -10.41        0.09           -61.79 
25  70  -8.34        0.15           -62.97 
30  70  -6.60        0.22           -64.27 
35  70  -5.11        0.31           -65.61 
40  70  -3.80        0.42           -66.96 
45  70  -2.64        0.54           -68.26 
50  70  -1.61        0.69           -69.50 
55  70  -0.71        0.85           -70.65 
60  70  0.07        1.02           -71.67 
65  70  0.73        1.18           -72.55 
70  70  1.27        1.34           -73.27 
75  70  1.69        1.48           -73.84 
80  70  1.99        1.58           -74.25 
85  70  2.18        1.65           -74.49 
90  70  2.24        1.67           -74.57 
95  70  2.18        1.65           -74.50 
100  70  1.99        1.58           -74.26 
105  70  1.69        1.48           -73.84 
110  70  1.27        1.34           -73.27 
115  70  0.72        1.18           -72.56 
120  70  0.06        1.01           -71.69 
125  70  -0.71        0.85           -70.67 
130  70  -1.61        0.69           -69.52 
135  70  -2.64        0.54           -68.29 
140  70  -3.80        0.42           -66.99 
145  70  -5.11        0.31           -65.65 
150  70  -6.61        0.22           -64.32 
155  70  -8.34        0.15           -63.04 
160  70  -10.42        0.09           -61.88 
165  70  -13.04        0.05           -60.90 
170  70  -16.65        0.02           -60.19 
175  70  -22.74        0.01           -59.82 
180  70  -70.74        0.00           179.50 
0  75  -70.74        0.00           0.50 
5  75  -22.70        0.01           -59.42 
10  75  -16.63        0.02           -59.99 
15  75  -13.03        0.05           -60.78 
20  75  -10.41        0.09           -61.79 
25  75  -8.34        0.15           -62.97 
30  75  -6.60        0.22           -64.27 
35  75  -5.11        0.31           -65.61 
40  75  -3.80        0.42           -66.96 
45  75  -2.64        0.54           -68.26 
50  75  -1.61        0.69           -69.50 
55  75  -0.71        0.85           -70.65 
60  75  0.07        1.02           -71.67 
65  75  0.73        1.18           -72.55 
70  75  1.27        1.34           -73.27 
75  75  1.69        1.48           -73.84 
80  75  1.99        1.58           -74.25 
85  75  2.18        1.65           -74.49 
90  75  2.24        1.67           -74.57 
95  75  2.18        1.65           -74.50 
100  75  1.99        1.58           -74.26 
105  75  1.69        1.48           -73.84 
110  75  1.27        1.34           -73.27 
115  75  0.72        1.18           -72.56 
120  75  0.06        1.01           -71.69 
125  75  -0.71        0.85           -70.67 
130  75  -1.61        0.69           -69.52 
135  75  -2.64        0.54           -68.29 
140  75  -3.80        0.42           -66.99 
145  75  -5.11        0.31           -65.65 
150  75  -6.61        0.22           -64.32 
155  75  -8.34        0.15           -63.04 
160  75  -10.42        0.09           -61.88 
165  75  -13.04        0.05           -60.90 
170  75  -16.65        0.02           -60.19 
175  75  -22.74        0.01           -59.82 
180  75  -70.74        0.00           179.50 
0  80  -70.74        0.00           0.50 
5  80  -22.70        0.01           -59.42 
10  80  -16.63        0.02           -59.99 
15  80  -13.03        0.05           -60.78 
20  80  -10.41        0.09           -61.79 
25  80  -8.34        0.15           -62.97 
30  80  -6.60        0.22           -64.27 
35  80  -5.11        0.31           -65.61 
40  80  -3.80        0.42           -66.96 
45  80  -2.64        0.54           -68.26 
50  80  -1.61        0.69           -69.50 
55  80  -0.71        0.85           -70.65 
60  80  0.07        1.02           -71.67 
65  80  0.73        1.18           -72.55 
70  80  1.27        1.34           -73.27 
75  80  1.69        1.48           -73.84 
80  80  1.99        1.58           -74.25 
85  80  2.18        1.65           -74.49 
90  80  2.24        1.67           -74.57 
95  80  2.18        1.65           -74.50 
100  80  1.99        1.58           -74.26 
105  80  1.69        1.48           -73.84 
110  80  1.27        1.34           -73.27 
115  80  0.72        1.18           -72.56 
120  80  0.06        1.01           -71.69 
125  80  -0.71        0.85           -70.67 
130  80  -1.61        0.69           -69.52 
135  80  -2.64        0.54           -68.29 
140  80  -3.80        0.42           -66.99 
145  80  -5.11        0.31           -65.65 
150  80  -6.61        0.22           -64.32 
155  80  -8.34        0.15           -63.04 
160  80  -10.42        0.09           -61.88 
165  80  -13.04        0.05           -60.90 
170  80  -16.65        0.02           -60.19 
175  80  -22.74        0.01           -59.82 
180  80  -70.74        0.00           179.50 
0  85  -70.74        0.00           0.50 
5  85  -22.70        0.01           -59.42 
10  85  -16.63        0.02           -59.99 
15  85  -13.03        0.05           -60.78 
20  85  -10.41        0.09           -61.79 
25  85  -8.34        0.15           -62.97 
30  85  -6.60        0.22           -64.27 
35  85  -5.11        0.31           -65.61 
40  85  -3.80        0.42           -66.96 
45  85  -2.64        0.54           -68.26 
50  85  -1.61        0.69           -69.50 
55  85  -0.71        0.85           -70.65 
60  85  0.07        1.02           -71.67 
65  85  0.73        1.18           -72.55 
70  85  1.27        1.34           -73.27 
75  85  1.69        1.48           -73.84 
80  85  1.99        1.58           -74.25 
85  85  2.18        1.65           -74.49 
90  85  2.24        1.67           -74.57 
95  85  2.18        1.65           -74.50 
100  85  1.99        1.58           -74.26 
105  85  1.69        1.48           -73.84 
110  85  1.27        1.34           -73.27 
115  85  0.72        1.18           -72.56 
120  85  0.06        1.01           -71.69 
125  85  -0.71        0.85           -70.67 
130  85  -1.61        0.69           -69.52 
135  85  -2.64        0.54           -68.29 
140  85  -3.80        0.42           -66.99 
145  85  -5.11        0.31           -65.65 
150  85  -6.61        0.22           -64.32 
155  85  -8.34        0.15           -63.04 
160  85  -10.42        0.09           -61.88 
165  85  -13.04        0.05           -60.90 
170  85  -16.65        0.02           -60.19 
175  85  -22.74        0.01           -59.82 
180  85  -70.74        0.00           179.50 
0  90  -70.74        0.00           0.50 
5  90  -22.70        0.01           -59.42 
10  90  -16.63        0.02           -59.99 
15  90  -13.03        0.05           -60.78 
20  90  -10.41        0.09           -61.79 
25  90  -8.34        0.15           -62.97 
30  90  -6.60        0.22           -64.27 
35  90  -5.11        0.31           -65.61 
40  90  -3.80        0.42           -66.96 
45  90  -2.64        0.54           -68.26 
50  90  -1.61        0.69           -69.50 
55  90  -0.71        0.85           -70.65 
60  90  0.07        1.02           -71.67 
65  90  0.73        1.18           -72.55 
70  90  1.27        1.34           -73.27 
75  90  1.69        1.48           -73.84 
80  90  1.99        1.58           -74.25 
85  90  2.18        1.65           -74.49 
90  90  2.24        1.67           -74.57 
95  90  2.18        1.65           -74.50 
100  90  1.99        1.58           -74.26 
105  90  1.69        1.48           -73.84 
110  90  1.27        1.34           -73.27 
115  90  0.72        1.18           -72.56 
120  90  0.06        1.01           -71.69 
125  90  -0.71        0.85           -70.67 
130  90  -1.61        0.69           -69.52 
135  90  -2.64        0.54           -68.29 
140  90  -3.80        0.42           -66.99 
145  90  -5.11        0.31           -65.65 
150  90  -6.61        0.22           -64.32 
155  90  -8.34        0.15           -63.04 
160  90  -10.42        0.09           -61.88 
165  90  -13.04        0.05           -60.90 
170  90  -16.65        0.02           -60.19 
175  90  -22.74        0.01           -59.82 
180  90  -70.74        0.00           179.50 
0  95  -70.74        0.00           0.50 
5  95  -22.70        0.01           -59.42 
10  95  -16.63        0.02           -59.99 
15  95  -13.03        0.05           -60.78 
20  95  -10.41        0.09           -61.79 
25  95  -8.34        0.15           -62.97 
30  95  -6.60        0.22           -64.27 
35  95  -5.11        0.31           -65.61 
40  95  -3.80        0.42           -66.96 
45  95  -2.64        0.54           -68.26 
50  95  -1.61        0.69           -69.50 
55  95  -0.71        0.85           -70.65 
60  95  0.07        1.02           -71.67 
65  95  0.73        1.18           -72.55 
70  95  1.27        1.34           -73.27 
75  95  1.69        1.48           -73.84 
80  95  1.99        1.58           -74.25 
85  95  2.18        1.65           -74.49 
90  95  2.24        1.67           -74.57 
95  95  2.18        1.65           -74.50 
100  95  1.99        1.58           -74.26 
105  95  1.69        1.48           -73.84 
110  95  1.27        1.34           -73.27 
115  95  0.72        1.18           -72.56 
120  95  0.06        1.01           -71.69 
125  95  -0.71        0.85           -70.67 
130  95  -1.61        0.69           -69.52 
135  95  -2.64        0.54           -68.29 
140  95  -3.80        0.42           -66.99 
145  95  -5.11        0.31           -65.65 
150  95  -6.61        0.22           -64.32 
155  95  -8.34        0.15           -63.04 
160  95  -10.42        0.09           -61.88 
165  95  -13.04        0.05           -60.90 
170  95  -16.65        0.02           -60.19 
175  95  -22.74        0.01           -59.82 
180  95  -70.74        0.00           179.50 
0  100  -70.74        0.00           0.50 
5  100  -22.70        0.01           -59.42 
10  100  -16.63        0.02           -59.99 
15  100  -13.03        0.05           -60.78 
20  100  -10.41        0.09           -61.79 
25  100  -8.34        0.15           -62.97 
30  100  -6.60        0.22           -64.27 
