freq : 650.00 MHz
SWR : 5.11
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
105  15  -2.45        0.57           113.86 
110  15  -0.56        0.88           113.87 
115  15  0.89        1.23           114.67 
120  15  1.87        1.54           116.19 
125  15  2.39        1.73           118.34 
130  15  2.49        1.77           121.08 
135  15  2.22        1.67           124.35 
140  15  1.62        1.45           128.10 
145  15  0.73        1.18           132.19 
150  15  -0.45        0.90           136.51 
155  15  -1.95        0.64           140.76 
160  15  -3.83        0.41           144.74 
165  15  -6.28        0.24           148.21 
170  15  -9.76        0.11           150.95 
175  15  -15.71        0.03           152.83 
180  15  -51.72        0.00           178.15 
0  20  -51.72        0.00           1.85 
5  20  -15.96        0.03           151.92 
10  20  -9.88        0.10           150.46 
15  20  -6.36        0.23           147.86 
20  20  -3.88        0.41           144.45 
25  20  -1.99        0.63           140.51 
30  20  -0.48        0.90           136.29 
35  20  0.71        1.18           132.00 
40  20  1.61        1.45           127.93 
45  20  2.21        1.66           124.20 
50  20  2.47        1.77           120.95 
55  20  2.37        1.73           118.24 
60  20  1.86        1.53           116.12 
65  20  0.88        1.22           114.62 
70  20  -0.57        0.88           113.84 
75  20  -2.46        0.57           113.86 
80  20  -4.57        0.35           114.69 
85  20  -6.40        0.23           116.03 
90  20  -7.16        0.19           116.75 
95  20  -6.40        0.23           116.01 
100  20  -4.56        0.35           114.68 
105  20  -2.45        0.57           113.86 
110  20  -0.56        0.88           113.87 
115  20  0.89        1.23           114.67 
120  20  1.87        1.54           116.19 
125  20  2.39        1.73           118.34 
130  20  2.49        1.77           121.08 
135  20  2.22        1.67           124.35 
140  20  1.62        1.45           128.10 
145  20  0.73        1.18           132.19 
150  20  -0.45        0.90           136.51 
155  20  -1.95        0.64           140.76 
160  20  -3.83        0.41           144.74 
165  20  -6.28        0.24           148.21 
170  20  -9.76        0.11           150.95 
175  20  -15.71        0.03           152.83 
180  20  -51.72        0.00           178.15 
0  25  -51.72        0.00           1.85 
5  25  -15.96        0.03           151.92 
10  25  -9.88        0.10           150.46 
15  25  -6.36        0.23           147.86 
20  25  -3.88        0.41           144.45 
25  25  -1.99        0.63           140.51 
30  25  -0.48        0.90           136.29 
35  25  0.71        1.18           132.00 
40  25  1.61        1.45           127.93 
45  25  2.21        1.66           124.20 
50  25  2.47        1.77           120.95 
55  25  2.37        1.73           118.24 
60  25  1.86        1.53           116.12 
65  25  0.88        1.22           114.62 
70  25  -0.57        0.88           113.84 
75  25  -2.46        0.57           113.86 
80  25  -4.57        0.35           114.69 
85  25  -6.40        0.23           116.03 
90  25  -7.16        0.19           116.75 
95  25  -6.40        0.23           116.01 
100  25  -4.56        0.35           114.68 
105  25  -2.45        0.57           113.86 
110  25  -0.56        0.88           113.87 
115  25  0.89        1.23           114.67 
120  25  1.87        1.54           116.19 
125  25  2.39        1.73           118.34 
130  25  2.49        1.77           121.08 
135  25  2.22        1.67           124.35 
140  25  1.62        1.45           128.10 
145  25  0.73        1.18           132.19 
150  25  -0.45        0.90           136.51 
155  25  -1.95        0.64           140.76 
160  25  -3.83        0.41           144.74 
165  25  -6.28        0.24           148.21 
170  25  -9.76        0.11           150.95 
175  25  -15.71        0.03           152.83 
180  25  -51.72        0.00           178.15 
0  30  -51.72        0.00           1.85 
5  30  -15.96        0.03           151.92 
10  30  -9.88        0.10           150.46 
15  30  -6.36        0.23           147.86 
20  30  -3.88        0.41           144.45 
25  30  -1.99        0.63           140.51 
30  30  -0.48        0.90           136.29 
35  30  0.71        1.18           132.00 
40  30  1.61        1.45           127.93 
45  30  2.21        1.66           124.20 
50  30  2.47        1.77           120.95 
55  30  2.37        1.73           118.24 
60  30  1.86        1.53           116.12 
65  30  0.88        1.22           114.62 
70  30  -0.57        0.88           113.84 
75  30  -2.46        0.57           113.86 
80  30  -4.57        0.35           114.69 
85  30  -6.40        0.23           116.03 
90  30  -7.16        0.19           116.75 
95  30  -6.40        0.23           116.01 
100  30  -4.56        0.35           114.68 
105  30  -2.45        0.57           113.86 
110  30  -0.56        0.88           113.87 
115  30  0.89        1.23           114.67 
120  30  1.87        1.54           116.19 
125  30  2.39        1.73           118.34 
130  30  2.49        1.77           121.08 
135  30  2.22        1.67           124.35 
140  30  1.62        1.45           128.10 
145  30  0.73        1.18           132.19 
150  30  -0.45        0.90           136.51 
155  30  -1.95        0.64           140.76 
160  30  -3.83        0.41           144.74 
165  30  -6.28        0.24           148.21 
170  30  -9.76        0.11           150.95 
175  30  -15.71        0.03           152.83 
180  30  -51.72        0.00           178.15 
0  35  -51.72        0.00           1.85 
5  35  -15.96        0.03           151.92 
10  35  -9.88        0.10           150.46 
15  35  -6.36        0.23           147.86 
20  35  -3.88        0.41           144.45 
25  35  -1.99        0.63           140.51 
30  35  -0.48        0.90           136.29 
35  35  0.71        1.18           132.00 
40  35  1.61        1.45           127.93 
45  35  2.21        1.66           124.20 
50  35  2.47        1.77           120.95 
55  35  2.37        1.73           118.24 
60  35  1.86        1.53           116.12 
65  35  0.88        1.22           114.62 
70  35  -0.57        0.88           113.84 
75  35  -2.46        0.57           113.86 
80  35  -4.57        0.35           114.69 
85  35  -6.40        0.23           116.03 
90  35  -7.16        0.19           116.75 
95  35  -6.40        0.23           116.01 
100  35  -4.56        0.35           114.68 
105  35  -2.45        0.57           113.86 
110  35  -0.56        0.88           113.87 
115  35  0.89        1.23           114.67 
120  35  1.87        1.54           116.19 
125  35  2.39        1.73           118.34 
130  35  2.49        1.77           121.08 
135  35  2.22        1.67           124.35 
140  35  1.62        1.45           128.10 
145  35  0.73        1.18           132.19 
150  35  -0.45        0.90           136.51 
155  35  -1.95        0.64           140.76 
160  35  -3.83        0.41           144.74 
165  35  -6.28        0.24           148.21 
170  35  -9.76        0.11           150.95 
175  35  -15.71        0.03           152.83 
180  35  -51.72        0.00           178.15 
0  40  -51.72        0.00           1.85 
5  40  -15.96        0.03           151.92 
10  40  -9.88        0.10           150.46 
15  40  -6.36        0.23           147.86 
20  40  -3.88        0.41           144.45 
25  40  -1.99        0.63           140.51 
30  40  -0.48        0.90           136.29 
35  40  0.71        1.18           132.00 
40  40  1.61        1.45           127.93 
45  40  2.21        1.66           124.20 
50  40  2.47        1.77           120.95 
55  40  2.37        1.73           118.24 
60  40  1.86        1.53           116.12 
65  40  0.88        1.22           114.62 
70  40  -0.57        0.88           113.84 
75  40  -2.46        0.57           113.86 
80  40  -4.57        0.35           114.69 
85  40  -6.40        0.23           116.03 
90  40  -7.16        0.19           116.75 
95  40  -6.40        0.23           116.01 
100  40  -4.56        0.35           114.68 
105  40  -2.45        0.57           113.86 
110  40  -0.56        0.88           113.87 
115  40  0.89        1.23           114.67 
120  40  1.87        1.54           116.19 
125  40  2.39        1.73           118.34 
130  40  2.49        1.77           121.08 
135  40  2.22        1.67           124.35 
140  40  1.62        1.45           128.10 
145  40  0.73        1.18           132.19 
150  40  -0.45        0.90           136.51 
155  40  -1.95        0.64           140.76 
160  40  -3.83        0.41           144.74 
165  40  -6.28        0.24           148.21 
170  40  -9.76        0.11           150.95 
175  40  -15.71        0.03           152.83 
180  40  -51.72        0.00           178.15 
0  45  -51.72        0.00           1.85 
5  45  -15.96        0.03           151.92 
10  45  -9.88        0.10           150.46 
15  45  -6.36        0.23           147.86 
20  45  -3.88        0.41           144.45 
25  45  -1.99        0.63           140.51 
30  45  -0.48        0.90           136.29 
35  45  0.71        1.18           132.00 
40  45  1.61        1.45           127.93 
45  45  2.21        1.66           124.20 
50  45  2.47        1.77           120.95 
55  45  2.37        1.73           118.24 
60  45  1.86        1.53           116.12 
65  45  0.88        1.22           114.62 
70  45  -0.57        0.88           113.84 
75  45  -2.46        0.57           113.86 
80  45  -4.57        0.35           114.69 
85  45  -6.40        0.23           116.03 
90  45  -7.16        0.19           116.75 
95  45  -6.40        0.23           116.01 
100  45  -4.56        0.35           114.68 
105  45  -2.45        0.57           113.86 
110  45  -0.56        0.88           113.87 
115  45  0.89        1.23           114.67 
120  45  1.87        1.54           116.19 
125  45  2.39        1.73           118.34 
130  45  2.49        1.77           121.08 
135  45  2.22        1.67           124.35 
140  45  1.62        1.45           128.10 
145  45  0.73        1.18           132.19 
150  45  -0.45        0.90           136.51 
155  45  -1.95        0.64           140.76 
160  45  -3.83        0.41           144.74 
165  45  -6.28        0.24           148.21 
170  45  -9.76        0.11           150.95 
175  45  -15.71        0.03           152.83 
180  45  -51.72        0.00           178.15 
0  50  -51.72        0.00           1.85 
5  50  -15.96        0.03           151.92 
10  50  -9.88        0.10           150.46 
15  50  -6.36        0.23           147.86 
20  50  -3.88        0.41           144.45 
25  50  -1.99        0.63           140.51 
30  50  -0.48        0.90           136.29 
35  50  0.71        1.18           132.00 
40  50  1.61        1.45           127.93 
45  50  2.21        1.66           124.20 
50  50  2.47        1.77           120.95 
55  50  2.37        1.73           118.24 
60  50  1.86        1.53           116.12 
65  50  0.88        1.22           114.62 
70  50  -0.57        0.88           113.84 
75  50  -2.46        0.57           113.86 
80  50  -4.57        0.35           114.69 
85  50  -6.40        0.23           116.03 
90  50  -7.16        0.19           116.75 
95  50  -6.40        0.23           116.01 
100  50  -4.56        0.35           114.68 
105  50  -2.45        0.57           113.86 
110  50  -0.56        0.88           113.87 
115  50  0.89        1.23           114.67 
120  50  1.87        1.54           116.19 
125  50  2.39        1.73           118.34 
130  50  2.49        1.77           121.08 
135  50  2.22        1.67           124.35 
140  50  1.62        1.45           128.10 
145  50  0.73        1.18           132.19 
150  50  -0.45        0.90           136.51 
155  50  -1.95        0.64           140.76 
160  50  -3.83        0.41           144.74 
165  50  -6.28        0.24           148.21 
170  50  -9.76        0.11           150.95 
175  50  -15.71        0.03           152.83 
180  50  -51.72        0.00           178.15 
0  55  -51.72        0.00           1.85 
5  55  -15.96        0.03           151.92 
10  55  -9.88        0.10           150.46 
15  55  -6.36        0.23           147.86 
20  55  -3.88        0.41           144.45 
25  55  -1.99        0.63           140.51 
30  55  -0.48        0.90           136.29 
35  55  0.71        1.18           132.00 
40  55  1.61        1.45           127.93 
45  55  2.21        1.66           124.20 
50  55  2.47        1.77           120.95 
55  55  2.37        1.73           118.24 
60  55  1.86        1.53           116.12 
65  55  0.88        1.22           114.62 
70  55  -0.57        0.88           113.84 
75  55  -2.46        0.57           113.86 
80  55  -4.57        0.35           114.69 
85  55  -6.40        0.23           116.03 
90  55  -7.16        0.19           116.75 
95  55  -6.40        0.23           116.01 
100  55  -4.56        0.35           114.68 
105  55  -2.45        0.57           113.86 
110  55  -0.56        0.88           113.87 
115  55  0.89        1.23           114.67 
120  55  1.87        1.54           116.19 
125  55  2.39        1.73           118.34 
130  55  2.49        1.77           121.08 
135  55  2.22        1.67           124.35 
140  55  1.62        1.45           128.10 
145  55  0.73        1.18           132.19 
150  55  -0.45        0.90           136.51 
155  55  -1.95        0.64           140.76 
160  55  -3.83        0.41           144.74 
165  55  -6.28        0.24           148.21 
170  55  -9.76        0.11           150.95 
175  55  -15.71        0.03           152.83 
180  55  -51.72        0.00           178.15 
0  60  -51.72        0.00           1.85 
5  60  -15.96        0.03           151.92 
10  60  -9.88        0.10           150.46 
15  60  -6.36        0.23           147.86 
20  60  -3.88        0.41           144.45 
25  60  -1.99        0.63           140.51 
30  60  -0.48        0.90           136.29 
35  60  0.71        1.18           132.00 
40  60  1.61        1.45           127.93 
45  60  2.21        1.66           124.20 
50  60  2.47        1.77           120.95 
55  60  2.37        1.73           118.24 
60  60  1.86        1.53           116.12 
65  60  0.88        1.22           114.62 
70  60  -0.57        0.88           113.84 
75  60  -2.46        0.57           113.86 
80  60  -4.57        0.35           114.69 
85  60  -6.40        0.23           116.03 
90  60  -7.16        0.19           116.75 
95  60  -6.40        0.23           116.01 
100  60  -4.56        0.35           114.68 
105  60  -2.45        0.57           113.86 
110  60  -0.56        0.88           113.87 
115  60  0.89        1.23           114.67 
120  60  1.87        1.54           116.19 
125  60  2.39        1.73           118.34 
130  60  2.49        1.77           121.08 
135  60  2.22        1.67           124.35 
140  60  1.62        1.45           128.10 
145  60  0.73        1.18           132.19 
150  60  -0.45        0.90           136.51 
155  60  -1.95        0.64           140.76 
160  60  -3.83        0.41           144.74 
165  60  -6.28        0.24           148.21 
170  60  -9.76        0.11           150.95 
175  60  -15.71        0.03           152.83 
180  60  -51.72        0.00           178.15 
0  65  -51.72        0.00           1.85 
5  65  -15.96        0.03           151.92 
10  65  -9.88        0.10           150.46 
15  65  -6.36        0.23           147.86 
20  65  -3.88        0.41           144.45 
25  65  -1.99        0.63           140.51 
30  65  -0.48        0.90           136.29 
35  65  0.71        1.18           132.00 
40  65  1.61        1.45           127.93 
45  65  2.21        1.66           124.20 
50  65  2.47        1.77           120.95 
55  65  2.37        1.73           118.24 
60  65  1.86        1.53           116.12 
65  65  0.88        1.22           114.62 
70  65  -0.57        0.88           113.84 
75  65  -2.46        0.57           113.86 
80  65  -4.57        0.35           114.69 
85  65  -6.40        0.23           116.03 
90  65  -7.16        0.19           116.75 
95  65  -6.40        0.23           116.01 
100  65  -4.56        0.35           114.68 
105  65  -2.45        0.57           113.86 
110  65  -0.56        0.88           113.87 
115  65  0.89        1.23           114.67 
120  65  1.87        1.54           116.19 
125  65  2.39        1.73           118.34 
130  65  2.49        1.77           121.08 
135  65  2.22        1.67           124.35 
140  65  1.62        1.45           128.10 
145  65  0.73        1.18           132.19 
150  65  -0.45        0.90           136.51 
155  65  -1.95        0.64           140.76 
160  65  -3.83        0.41           144.74 
165  65  -6.28        0.24           148.21 
170  65  -9.76        0.11           150.95 
175  65  -15.71        0.03           152.83 
180  65  -51.72        0.00           178.15 
0  70  -51.72        0.00           1.85 
5  70  -15.96        0.03           151.92 
10  70  -9.88        0.10           150.46 
15  70  -6.36        0.23           147.86 
20  70  -3.88        0.41           144.45 
25  70  -1.99        0.63           140.51 
30  70  -0.48        0.90           136.29 
35  70  0.71        1.18           132.00 
40  70  1.61        1.45           127.93 
45  70  2.21        1.66           124.20 
50  70  2.47        1.77           120.95 
55  70  2.37        1.73           118.24 
60  70  1.86        1.53           116.12 
65  70  0.88        1.22           114.62 
70  70  -0.57        0.88           113.84 
75  70  -2.46        0.57           113.86 
80  70  -4.57        0.35           114.69 
85  70  -6.40        0.23           116.03 
90  70  -7.16        0.19           116.75 
95  70  -6.40        0.23           116.01 
100  70  -4.56        0.35           114.68 
105  70  -2.45        0.57           113.86 
110  70  -0.56        0.88           113.87 
115  70  0.89        1.23           114.67 
120  70  1.87        1.54           116.19 
125  70  2.39        1.73           118.34 
130  70  2.49        1.77           121.08 
135  70  2.22        1.67           124.35 
140  70  1.62        1.45           128.10 
145  70  0.73        1.18           132.19 
150  70  -0.45        0.90           136.51 
155  70  -1.95        0.64           140.76 
160  70  -3.83        0.41           144.74 
165  70  -6.28        0.24           148.21 
170  70  -9.76        0.11           150.95 
175  70  -15.71        0.03           152.83 
180  70  -51.72        0.00           178.15 
0  75  -51.72        0.00           1.85 
5  75  -15.96        0.03           151.92 
10  75  -9.88        0.10           150.46 
15  75  -6.36        0.23           147.86 
20  75  -3.88        0.41           144.45 
25  75  -1.99        0.63           140.51 
30  75  -0.48        0.90           136.29 
35  75  0.71        1.18           132.00 
40  75  1.61        1.45           127.93 
45  75  2.21        1.66           124.20 
50  75  2.47        1.77           120.95 
55  75  2.37        1.73           118.24 
60  75  1.86        1.53           116.12 
65  75  0.88        1.22           114.62 
70  75  -0.57        0.88           113.84 
75  75  -2.46        0.57           113.86 
80  75  -4.57        0.35           114.69 
85  75  -6.40        0.23           116.03 
90  75  -7.16        0.19           116.75 
95  75  -6.40        0.23           116.01 
100  75  -4.56        0.35           114.68 
105  75  -2.45        0.57           113.86 
110  75  -0.56        0.88           113.87 
115  75  0.89        1.23           114.67 
120  75  1.87        1.54           116.19 
125  75  2.39        1.73           118.34 
130  75  2.49        1.77           121.08 
135  75  2.22        1.67           124.35 
140  75  1.62        1.45           128.10 
145  75  0.73        1.18           132.19 
150  75  -0.45        0.90           136.51 
155  75  -1.95        0.64           140.76 
160  75  -3.83        0.41           144.74 
165  75  -6.28        0.24           148.21 
170  75  -9.76        0.11           150.95 
175  75  -15.71        0.03           152.83 
180  75  -51.72        0.00           178.15 
0  80  -51.72        0.00           1.85 
5  80  -15.96        0.03           151.92 
10  80  -9.88        0.10           150.46 
15  80  -6.36        0.23           147.86 
20  80  -3.88        0.41           144.45 
25  80  -1.99        0.63           140.51 
30  80  -0.48        0.90           136.29 
35  80  0.71        1.18           132.00 
40  80  1.61        1.45           127.93 
45  80  2.21        1.66           124.20 
50  80  2.47        1.77           120.95 
55  80  2.37        1.73           118.24 
60  80  1.86        1.53           116.12 
65  80  0.88        1.22           114.62 
70  80  -0.57        0.88           113.84 
75  80  -2.46        0.57           113.86 
80  80  -4.57        0.35           114.69 
85  80  -6.40        0.23           116.03 
90  80  -7.16        0.19           116.75 
95  80  -6.40        0.23           116.01 
100  80  -4.56        0.35           114.68 
105  80  -2.45        0.57           113.86 
110  80  -0.56        0.88           113.87 
115  80  0.89        1.23           114.67 
120  80  1.87        1.54           116.19 
125  80  2.39        1.73           118.34 
130  80  2.49        1.77           121.08 
135  80  2.22        1.67           124.35 
140  80  1.62        1.45           128.10 
145  80  0.73        1.18           132.19 
150  80  -0.45        0.90           136.51 
155  80  -1.95        0.64           140.76 
160  80  -3.83        0.41           144.74 
165  80  -6.28        0.24           148.21 
170  80  -9.76        0.11           150.95 
175  80  -15.71        0.03           152.83 
180  80  -51.72        0.00           178.15 
0  85  -51.72        0.00           1.85 
5  85  -15.96        0.03           151.92 
10  85  -9.88        0.10           150.46 
15  85  -6.36        0.23           147.86 
20  85  -3.88        0.41           144.45 
25  85  -1.99        0.63           140.51 
30  85  -0.48        0.90           136.29 
35  85  0.71        1.18           132.00 
40  85  1.61        1.45           127.93 
45  85  2.21        1.66           124.20 
50  85  2.47        1.77           120.95 
55  85  2.37        1.73           118.24 
60  85  1.86        1.53           116.12 
65  85  0.88        1.22           114.62 
70  85  -0.57        0.88           113.84 
75  85  -2.46        0.57           113.86 
80  85  -4.57        0.35           114.69 
85  85  -6.40        0.23           116.03 
90  85  -7.16        0.19           116.75 
95  85  -6.40        0.23           116.01 
100  85  -4.56        0.35           114.68 
105  85  -2.45        0.57           113.86 
110  85  -0.56        0.88           113.87 
115  85  0.89        1.23           114.67 
120  85  1.87        1.54           116.19 
125  85  2.39        1.73           118.34 
130  85  2.49        1.77           121.08 
135  85  2.22        1.67           124.35 
140  85  1.62        1.45           128.10 
145  85  0.73        1.18           132.19 
150  85  -0.45        0.90           136.51 
155  85  -1.95        0.64           140.76 
160  85  -3.83        0.41           144.74 
165  85  -6.28        0.24           148.21 
170  85  -9.76        0.11           150.95 
175  85  -15.71        0.03           152.83 
180  85  -51.72        0.00           178.15 
0  90  -51.72        0.00           1.85 
5  90  -15.96        0.03           151.92 
10  90  -9.88        0.10           150.46 
15  90  -6.36        0.23           147.86 
20  90  -3.88        0.41           144.45 
25  90  -1.99        0.63           140.51 
30  90  -0.48        0.90           136.29 
35  90  0.71        1.18           132.00 
40  90  1.61        1.45           127.93 
45  90  2.21        1.66           124.20 
50  90  2.47        1.77           120.95 
55  90  2.37        1.73           118.24 
60  90  1.86        1.53           116.12 
65  90  0.88        1.22           114.62 
70  90  -0.57        0.88           113.84 
75  90  -2.46        0.57           113.86 
80  90  -4.57        0.35           114.69 
85  90  -6.40        0.23           116.03 
90  90  -7.16        0.19           116.75 
95  90  -6.40        0.23           116.01 
100  90  -4.56        0.35           114.68 
105  90  -2.45        0.57           113.86 
110  90  -0.56        0.88           113.87 
115  90  0.89        1.23           114.67 
120  90  1.87        1.54           116.19 
125  90  2.39        1.73           118.34 
130  90  2.49        1.77           121.08 
135  90  2.22        1.67           124.35 
140  90  1.62        1.45           128.10 
145  90  0.73        1.18           132.19 
150  90  -0.45        0.90           136.51 
155  90  -1.95        0.64           140.76 
160  90  -3.83        0.41           144.74 
165  90  -6.28        0.24           148.21 
170  90  -9.76        0.11           150.95 
175  90  -15.71        0.03           152.83 
180  90  -51.72        0.00           178.15 
0  95  -51.72        0.00           1.85 
5  95  -15.96        0.03           151.92 
10  95  -9.88        0.10           150.46 
15  95  -6.36        0.23           147.86 
20  95  -3.88        0.41           144.45 
25  95  -1.99        0.63           140.51 
30  95  -0.48        0.90           136.29 
35  95  0.71        1.18           132.00 
40  95  1.61        1.45           127.93 
45  95  2.21        1.66           124.20 
50  95  2.47        1.77           120.95 
55  95  2.37        1.73           118.24 
60  95  1.86        1.53           116.12 
65  95  0.88        1.22           114.62 
70  95  -0.57        0.88           113.84 
75  95  -2.46        0.57           113.86 
80  95  -4.57        0.35           114.69 
85  95  -6.40        0.23           116.03 
90  95  -7.16        0.19           116.75 
95  95  -6.40        0.23           116.01 
100  95  -4.56        0.35           114.68 
105  95  -2.45        0.57           113.86 
110  95  -0.56        0.88           113.87 
115  95  0.89        1.23           114.67 
120  95  1.87        1.54           116.19 
125  95  2.39        1.73           118.34 
130  95  2.49        1.77           121.08 
135  95  2.22        1.67           124.35 
140  95  1.62        1.45           128.10 
145  95  0.73        1.18           132.19 
150  95  -0.45        0.90           136.51 
155  95  -1.95        0.64           140.76 
160  95  -3.83        0.41           144.74 
165  95  -6.28        0.24           148.21 
170  95  -9.76        0.11           150.95 
175  95  -15.71        0.03           152.83 
180  95  -51.72        0.00           178.15 
0  100  -51.72        0.00           1.85 
5  100  -15.96        0.03           151.92 
10  100  -9.88        0.10           150.46 
15  100  -6.36        0.23           147.86 
20  100  -3.88        0.41           144.45 
25  100  -1.99        0.63           140.51 
30  100  -0.48        0.90           136.29 
35  100  0.71        1.18           132.00 
40  100  1.61        1.45           127.93 
45  100  2.21        1.66           124.20 
50  100  2.47        1.77           120.95 
55  100  2.37        1.73           118.24 
60  100  1.86        1.53           116.12 
65  100  0.88        1.22           114.62 
70  100  -0.57        0.88           113.84 
75  100  -2.46        0.57           113.86 
80  100  -4.57        0.35           114.69 
85  100  -6.40        0.23           116.03 
90  100  -7.16        0.19           116.75 
95  100  -6.40        0.23           116.01 
100  100  -4.56        0.35           114.68 
105  100  -2.45        0.57           113.86 
110  100  -0.56        0.88           113.87 
115  100  0.89        1.23           114.67 
120  100  1.87        1.54           116.19 
125  100  2.39        1.73           118.34 
130  100  2.49        1.77           121.08 
135  100  2.22        1.67           124.35 
140  100  1.62        1.45           128.10 
145  100  0.73        1.18           132.19 
150  100  -0.45        0.90           136.51 
155  100  -1.95        0.64           140.76 
160  100  -3.83        0.41           144.74 
165  100  -6.28        0.24           148.21 
170  100  -9.76        0.11           150.95 
175  100  -15.71        0.03           152.83 
180  100  -51.72        0.00           178.15 
0  105  -51.72        0.00           1.85 
5  105  -15.96        0.03           151.92 
10  105  -9.88        0.10           150.46 
15  105  -6.36        0.23           147.86 
20  105  -3.88        0.41           144.45 
25  105  -1.99        0.63           140.51 
30  105  -0.48        0.90           136.29 
35  105  0.71        1.18           132.00 
40  105  1.61        1.45           127.93 
45  105  2.21        1.66           124.20 
50  105  2.47        1.77           120.95 
