freq : 566.66 MHz
SWR : 4.00
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
120  25  1.38        1.37           177.64 
125  25  2.16        1.64           173.94 
130  25  2.54        1.79           170.82 
135  25  2.54        1.79           168.01 
140  25  2.20        1.66           165.41 
145  25  1.52        1.42           162.92 
150  25  0.51        1.12           160.55 
155  25  -0.86        0.82           158.37 
160  25  -2.66        0.54           156.40 
165  25  -5.08        0.31           154.69 
170  25  -8.57        0.14           153.39 
175  25  -14.55        0.04           152.63 
180  25  -57.77        0.00           172.72 
0  30  -57.77        0.00           7.28 
5  30  -14.66        0.03           152.35 
10  30  -8.62        0.14           153.26 
15  30  -5.12        0.31           154.61 
20  30  -2.69        0.54           156.34 
25  30  -0.88        0.82           158.34 
30  30  0.49        1.12           160.53 
35  30  1.51        1.42           162.90 
40  30  2.18        1.65           165.39 
45  30  2.53        1.79           167.99 
50  30  2.52        1.79           170.81 
55  30  2.14        1.64           173.93 
60  30  1.37        1.37           177.63 
65  30  0.18        1.04           177.76 
70  30  -1.39        0.73           171.61 
75  30  -3.21        0.48           163.43 
80  30  -4.92        0.32           153.43 
85  30  -6.09        0.25           144.27 
90  30  -6.48        0.22           140.48 
95  30  -6.08        0.25           144.29 
100  30  -4.91        0.32           153.45 
105  30  -3.19        0.48           163.44 
110  30  -1.38        0.73           171.61 
115  30  0.19        1.04           177.75 
120  30  1.38        1.37           177.64 
125  30  2.16        1.64           173.94 
130  30  2.54        1.79           170.82 
135  30  2.54        1.79           168.01 
140  30  2.20        1.66           165.41 
145  30  1.52        1.42           162.92 
150  30  0.51        1.12           160.55 
155  30  -0.86        0.82           158.37 
160  30  -2.66        0.54           156.40 
165  30  -5.08        0.31           154.69 
170  30  -8.57        0.14           153.39 
175  30  -14.55        0.04           152.63 
180  30  -57.77        0.00           172.72 
0  35  -57.77        0.00           7.28 
5  35  -14.66        0.03           152.35 
10  35  -8.62        0.14           153.26 
15  35  -5.12        0.31           154.61 
20  35  -2.69        0.54           156.34 
25  35  -0.88        0.82           158.34 
30  35  0.49        1.12           160.53 
35  35  1.51        1.42           162.90 
40  35  2.18        1.65           165.39 
45  35  2.53        1.79           167.99 
50  35  2.52        1.79           170.81 
55  35  2.14        1.64           173.93 
60  35  1.37        1.37           177.63 
65  35  0.18        1.04           177.76 
70  35  -1.39        0.73           171.61 
75  35  -3.21        0.48           163.43 
80  35  -4.92        0.32           153.43 
85  35  -6.09        0.25           144.27 
90  35  -6.48        0.22           140.48 
95  35  -6.08        0.25           144.29 
100  35  -4.91        0.32           153.45 
105  35  -3.19        0.48           163.44 
110  35  -1.38        0.73           171.61 
115  35  0.19        1.04           177.75 
120  35  1.38        1.37           177.64 
125  35  2.16        1.64           173.94 
130  35  2.54        1.79           170.82 
135  35  2.54        1.79           168.01 
140  35  2.20        1.66           165.41 
145  35  1.52        1.42           162.92 
150  35  0.51        1.12           160.55 
155  35  -0.86        0.82           158.37 
160  35  -2.66        0.54           156.40 
165  35  -5.08        0.31           154.69 
170  35  -8.57        0.14           153.39 
175  35  -14.55        0.04           152.63 
180  35  -57.77        0.00           172.72 
0  40  -57.77        0.00           7.28 
5  40  -14.66        0.03           152.35 
10  40  -8.62        0.14           153.26 
15  40  -5.12        0.31           154.61 
20  40  -2.69        0.54           156.34 
25  40  -0.88        0.82           158.34 
30  40  0.49        1.12           160.53 
35  40  1.51        1.42           162.90 
40  40  2.18        1.65           165.39 
45  40  2.53        1.79           167.99 
50  40  2.52        1.79           170.81 
55  40  2.14        1.64           173.93 
60  40  1.37        1.37           177.63 
65  40  0.18        1.04           177.76 
70  40  -1.39        0.73           171.61 
75  40  -3.21        0.48           163.43 
80  40  -4.92        0.32           153.43 
85  40  -6.09        0.25           144.27 
90  40  -6.48        0.22           140.48 
95  40  -6.08        0.25           144.29 
100  40  -4.91        0.32           153.45 
105  40  -3.19        0.48           163.44 
110  40  -1.38        0.73           171.61 
115  40  0.19        1.04           177.75 
120  40  1.38        1.37           177.64 
125  40  2.16        1.64           173.94 
130  40  2.54        1.79           170.82 
135  40  2.54        1.79           168.01 
140  40  2.20        1.66           165.41 
145  40  1.52        1.42           162.92 
150  40  0.51        1.12           160.55 
155  40  -0.86        0.82           158.37 
160  40  -2.66        0.54           156.40 
165  40  -5.08        0.31           154.69 
170  40  -8.57        0.14           153.39 
175  40  -14.55        0.04           152.63 
180  40  -57.77        0.00           172.72 
0  45  -57.77        0.00           7.28 
5  45  -14.66        0.03           152.35 
10  45  -8.62        0.14           153.26 
15  45  -5.12        0.31           154.61 
20  45  -2.69        0.54           156.34 
25  45  -0.88        0.82           158.34 
30  45  0.49        1.12           160.53 
35  45  1.51        1.42           162.90 
40  45  2.18        1.65           165.39 
45  45  2.53        1.79           167.99 
50  45  2.52        1.79           170.81 
55  45  2.14        1.64           173.93 
60  45  1.37        1.37           177.63 
65  45  0.18        1.04           177.76 
70  45  -1.39        0.73           171.61 
75  45  -3.21        0.48           163.43 
80  45  -4.92        0.32           153.43 
85  45  -6.09        0.25           144.27 
90  45  -6.48        0.22           140.48 
95  45  -6.08        0.25           144.29 
100  45  -4.91        0.32           153.45 
105  45  -3.19        0.48           163.44 
110  45  -1.38        0.73           171.61 
115  45  0.19        1.04           177.75 
120  45  1.38        1.37           177.64 
125  45  2.16        1.64           173.94 
130  45  2.54        1.79           170.82 
135  45  2.54        1.79           168.01 
140  45  2.20        1.66           165.41 
145  45  1.52        1.42           162.92 
150  45  0.51        1.12           160.55 
155  45  -0.86        0.82           158.37 
160  45  -2.66        0.54           156.40 
165  45  -5.08        0.31           154.69 
170  45  -8.57        0.14           153.39 
175  45  -14.55        0.04           152.63 
180  45  -57.77        0.00           172.72 
0  50  -57.77        0.00           7.28 
5  50  -14.66        0.03           152.35 
10  50  -8.62        0.14           153.26 
15  50  -5.12        0.31           154.61 
20  50  -2.69        0.54           156.34 
25  50  -0.88        0.82           158.34 
30  50  0.49        1.12           160.53 
35  50  1.51        1.42           162.90 
40  50  2.18        1.65           165.39 
45  50  2.53        1.79           167.99 
50  50  2.52        1.79           170.81 
55  50  2.14        1.64           173.93 
60  50  1.37        1.37           177.63 
65  50  0.18        1.04           177.76 
70  50  -1.39        0.73           171.61 
75  50  -3.21        0.48           163.43 
80  50  -4.92        0.32           153.43 
85  50  -6.09        0.25           144.27 
90  50  -6.48        0.22           140.48 
95  50  -6.08        0.25           144.29 
100  50  -4.91        0.32           153.45 
105  50  -3.19        0.48           163.44 
110  50  -1.38        0.73           171.61 
115  50  0.19        1.04           177.75 
120  50  1.38        1.37           177.64 
125  50  2.16        1.64           173.94 
130  50  2.54        1.79           170.82 
135  50  2.54        1.79           168.01 
140  50  2.20        1.66           165.41 
145  50  1.52        1.42           162.92 
150  50  0.51        1.12           160.55 
155  50  -0.86        0.82           158.37 
160  50  -2.66        0.54           156.40 
165  50  -5.08        0.31           154.69 
170  50  -8.57        0.14           153.39 
175  50  -14.55        0.04           152.63 
180  50  -57.77        0.00           172.72 
0  55  -57.77        0.00           7.28 
5  55  -14.66        0.03           152.35 
10  55  -8.62        0.14           153.26 
15  55  -5.12        0.31           154.61 
20  55  -2.69        0.54           156.34 
25  55  -0.88        0.82           158.34 
30  55  0.49        1.12           160.53 
35  55  1.51        1.42           162.90 
40  55  2.18        1.65           165.39 
45  55  2.53        1.79           167.99 
50  55  2.52        1.79           170.81 
55  55  2.14        1.64           173.93 
60  55  1.37        1.37           177.63 
65  55  0.18        1.04           177.76 
70  55  -1.39        0.73           171.61 
75  55  -3.21        0.48           163.43 
80  55  -4.92        0.32           153.43 
85  55  -6.09        0.25           144.27 
90  55  -6.48        0.22           140.48 
95  55  -6.08        0.25           144.29 
100  55  -4.91        0.32           153.45 
105  55  -3.19        0.48           163.44 
110  55  -1.38        0.73           171.61 
115  55  0.19        1.04           177.75 
120  55  1.38        1.37           177.64 
125  55  2.16        1.64           173.94 
130  55  2.54        1.79           170.82 
135  55  2.54        1.79           168.01 
140  55  2.20        1.66           165.41 
145  55  1.52        1.42           162.92 
150  55  0.51        1.12           160.55 
155  55  -0.86        0.82           158.37 
160  55  -2.66        0.54           156.40 
165  55  -5.08        0.31           154.69 
170  55  -8.57        0.14           153.39 
175  55  -14.55        0.04           152.63 
180  55  -57.77        0.00           172.72 
0  60  -57.77        0.00           7.28 
5  60  -14.66        0.03           152.35 
10  60  -8.62        0.14           153.26 
15  60  -5.12        0.31           154.61 
20  60  -2.69        0.54           156.34 
25  60  -0.88        0.82           158.34 
30  60  0.49        1.12           160.53 
35  60  1.51        1.42           162.90 
40  60  2.18        1.65           165.39 
45  60  2.53        1.79           167.99 
50  60  2.52        1.79           170.81 
55  60  2.14        1.64           173.93 
60  60  1.37        1.37           177.63 
65  60  0.18        1.04           177.76 
70  60  -1.39        0.73           171.61 
75  60  -3.21        0.48           163.43 
80  60  -4.92        0.32           153.43 
85  60  -6.09        0.25           144.27 
90  60  -6.48        0.22           140.48 
95  60  -6.08        0.25           144.29 
100  60  -4.91        0.32           153.45 
105  60  -3.19        0.48           163.44 
110  60  -1.38        0.73           171.61 
115  60  0.19        1.04           177.75 
120  60  1.38        1.37           177.64 
125  60  2.16        1.64           173.94 
130  60  2.54        1.79           170.82 
135  60  2.54        1.79           168.01 
140  60  2.20        1.66           165.41 
145  60  1.52        1.42           162.92 
150  60  0.51        1.12           160.55 
155  60  -0.86        0.82           158.37 
160  60  -2.66        0.54           156.40 
165  60  -5.08        0.31           154.69 
170  60  -8.57        0.14           153.39 
175  60  -14.55        0.04           152.63 
180  60  -57.77        0.00           172.72 
0  65  -57.77        0.00           7.28 
5  65  -14.66        0.03           152.35 
10  65  -8.62        0.14           153.26 
15  65  -5.12        0.31           154.61 
20  65  -2.69        0.54           156.34 
25  65  -0.88        0.82           158.34 
30  65  0.49        1.12           160.53 
35  65  1.51        1.42           162.90 
40  65  2.18        1.65           165.39 
45  65  2.53        1.79           167.99 
50  65  2.52        1.79           170.81 
55  65  2.14        1.64           173.93 
60  65  1.37        1.37           177.63 
65  65  0.18        1.04           177.76 
70  65  -1.39        0.73           171.61 
75  65  -3.21        0.48           163.43 
80  65  -4.92        0.32           153.43 
85  65  -6.09        0.25           144.27 
90  65  -6.48        0.22           140.48 
95  65  -6.08        0.25           144.29 
100  65  -4.91        0.32           153.45 
105  65  -3.19        0.48           163.44 
110  65  -1.38        0.73           171.61 
115  65  0.19        1.04           177.75 
120  65  1.38        1.37           177.64 
125  65  2.16        1.64           173.94 
130  65  2.54        1.79           170.82 
135  65  2.54        1.79           168.01 
140  65  2.20        1.66           165.41 
145  65  1.52        1.42           162.92 
150  65  0.51        1.12           160.55 
155  65  -0.86        0.82           158.37 
160  65  -2.66        0.54           156.40 
165  65  -5.08        0.31           154.69 
170  65  -8.57        0.14           153.39 
175  65  -14.55        0.04           152.63 
180  65  -57.77        0.00           172.72 
0  70  -57.77        0.00           7.28 
5  70  -14.66        0.03           152.35 
10  70  -8.62        0.14           153.26 
15  70  -5.12        0.31           154.61 
20  70  -2.69        0.54           156.34 
25  70  -0.88        0.82           158.34 
30  70  0.49        1.12           160.53 
35  70  1.51        1.42           162.90 
40  70  2.18        1.65           165.39 
45  70  2.53        1.79           167.99 
50  70  2.52        1.79           170.81 
55  70  2.14        1.64           173.93 
60  70  1.37        1.37           177.63 
65  70  0.18        1.04           177.76 
70  70  -1.39        0.73           171.61 
75  70  -3.21        0.48           163.43 
80  70  -4.92        0.32           153.43 
85  70  -6.09        0.25           144.27 
90  70  -6.48        0.22           140.48 
95  70  -6.08        0.25           144.29 
100  70  -4.91        0.32           153.45 
105  70  -3.19        0.48           163.44 
110  70  -1.38        0.73           171.61 
115  70  0.19        1.04           177.75 
120  70  1.38        1.37           177.64 
125  70  2.16        1.64           173.94 
130  70  2.54        1.79           170.82 
135  70  2.54        1.79           168.01 
140  70  2.20        1.66           165.41 
145  70  1.52        1.42           162.92 
150  70  0.51        1.12           160.55 
155  70  -0.86        0.82           158.37 
160  70  -2.66        0.54           156.40 
165  70  -5.08        0.31           154.69 
170  70  -8.57        0.14           153.39 
175  70  -14.55        0.04           152.63 
180  70  -57.77        0.00           172.72 
0  75  -57.77        0.00           7.28 
5  75  -14.66        0.03           152.35 
10  75  -8.62        0.14           153.26 
15  75  -5.12        0.31           154.61 
20  75  -2.69        0.54           156.34 
25  75  -0.88        0.82           158.34 
30  75  0.49        1.12           160.53 
35  75  1.51        1.42           162.90 
40  75  2.18        1.65           165.39 
45  75  2.53        1.79           167.99 
50  75  2.52        1.79           170.81 
55  75  2.14        1.64           173.93 
60  75  1.37        1.37           177.63 
65  75  0.18        1.04           177.76 
70  75  -1.39        0.73           171.61 
75  75  -3.21        0.48           163.43 
80  75  -4.92        0.32           153.43 
85  75  -6.09        0.25           144.27 
90  75  -6.48        0.22           140.48 
95  75  -6.08        0.25           144.29 
100  75  -4.91        0.32           153.45 
105  75  -3.19        0.48           163.44 
110  75  -1.38        0.73           171.61 
115  75  0.19        1.04           177.75 
120  75  1.38        1.37           177.64 
125  75  2.16        1.64           173.94 
130  75  2.54        1.79           170.82 
135  75  2.54        1.79           168.01 
140  75  2.20        1.66           165.41 
145  75  1.52        1.42           162.92 
150  75  0.51        1.12           160.55 
155  75  -0.86        0.82           158.37 
160  75  -2.66        0.54           156.40 
165  75  -5.08        0.31           154.69 
170  75  -8.57        0.14           153.39 
175  75  -14.55        0.04           152.63 
180  75  -57.77        0.00           172.72 
0  80  -57.77        0.00           7.28 
5  80  -14.66        0.03           152.35 
10  80  -8.62        0.14           153.26 
15  80  -5.12        0.31           154.61 
20  80  -2.69        0.54           156.34 
25  80  -0.88        0.82           158.34 
30  80  0.49        1.12           160.53 
35  80  1.51        1.42           162.90 
40  80  2.18        1.65           165.39 
45  80  2.53        1.79           167.99 
50  80  2.52        1.79           170.81 
55  80  2.14        1.64           173.93 
60  80  1.37        1.37           177.63 
65  80  0.18        1.04           177.76 
70  80  -1.39        0.73           171.61 
75  80  -3.21        0.48           163.43 
80  80  -4.92        0.32           153.43 
85  80  -6.09        0.25           144.27 
90  80  -6.48        0.22           140.48 
95  80  -6.08        0.25           144.29 
100  80  -4.91        0.32           153.45 
105  80  -3.19        0.48           163.44 
110  80  -1.38        0.73           171.61 
115  80  0.19        1.04           177.75 
120  80  1.38        1.37           177.64 
125  80  2.16        1.64           173.94 
130  80  2.54        1.79           170.82 
135  80  2.54        1.79           168.01 
140  80  2.20        1.66           165.41 
145  80  1.52        1.42           162.92 
150  80  0.51        1.12           160.55 
155  80  -0.86        0.82           158.37 
160  80  -2.66        0.54           156.40 
165  80  -5.08        0.31           154.69 
170  80  -8.57        0.14           153.39 
175  80  -14.55        0.04           152.63 
180  80  -57.77        0.00           172.72 
0  85  -57.77        0.00           7.28 
5  85  -14.66        0.03           152.35 
10  85  -8.62        0.14           153.26 
15  85  -5.12        0.31           154.61 
20  85  -2.69        0.54           156.34 
25  85  -0.88        0.82           158.34 
30  85  0.49        1.12           160.53 
35  85  1.51        1.42           162.90 
40  85  2.18        1.65           165.39 
45  85  2.53        1.79           167.99 
50  85  2.52        1.79           170.81 
55  85  2.14        1.64           173.93 
60  85  1.37        1.37           177.63 
65  85  0.18        1.04           177.76 
70  85  -1.39        0.73           171.61 
75  85  -3.21        0.48           163.43 
80  85  -4.92        0.32           153.43 
85  85  -6.09        0.25           144.27 
90  85  -6.48        0.22           140.48 
95  85  -6.08        0.25           144.29 
100  85  -4.91        0.32           153.45 
105  85  -3.19        0.48           163.44 
110  85  -1.38        0.73           171.61 
115  85  0.19        1.04           177.75 
120  85  1.38        1.37           177.64 
125  85  2.16        1.64           173.94 
130  85  2.54        1.79           170.82 
135  85  2.54        1.79           168.01 
140  85  2.20        1.66           165.41 
145  85  1.52        1.42           162.92 
150  85  0.51        1.12           160.55 
155  85  -0.86        0.82           158.37 
160  85  -2.66        0.54           156.40 
165  85  -5.08        0.31           154.69 
170  85  -8.57        0.14           153.39 
175  85  -14.55        0.04           152.63 
180  85  -57.77        0.00           172.72 
0  90  -57.77        0.00           7.28 
5  90  -14.66        0.03           152.35 
10  90  -8.62        0.14           153.26 
15  90  -5.12        0.31           154.61 
20  90  -2.69        0.54           156.34 
25  90  -0.88        0.82           158.34 
30  90  0.49        1.12           160.53 
35  90  1.51        1.42           162.90 
40  90  2.18        1.65           165.39 
45  90  2.53        1.79           167.99 
50  90  2.52        1.79           170.81 
55  90  2.14        1.64           173.93 
60  90  1.37        1.37           177.63 
65  90  0.18        1.04           177.76 
70  90  -1.39        0.73           171.61 
75  90  -3.21        0.48           163.43 
80  90  -4.92        0.32           153.43 
85  90  -6.09        0.25           144.27 
90  90  -6.48        0.22           140.48 
95  90  -6.08        0.25           144.29 
100  90  -4.91        0.32           153.45 
105  90  -3.19        0.48           163.44 
110  90  -1.38        0.73           171.61 
115  90  0.19        1.04           177.75 
120  90  1.38        1.37           177.64 
125  90  2.16        1.64           173.94 
130  90  2.54        1.79           170.82 
135  90  2.54        1.79           168.01 
140  90  2.20        1.66           165.41 
145  90  1.52        1.42           162.92 
150  90  0.51        1.12           160.55 
155  90  -0.86        0.82           158.37 
160  90  -2.66        0.54           156.40 
165  90  -5.08        0.31           154.69 
170  90  -8.57        0.14           153.39 
175  90  -14.55        0.04           152.63 
180  90  -57.77        0.00           172.72 
0  95  -57.77        0.00           7.28 
5  95  -14.66        0.03           152.35 
10  95  -8.62        0.14           153.26 
15  95  -5.12        0.31           154.61 
20  95  -2.69        0.54           156.34 
25  95  -0.88        0.82           158.34 
30  95  0.49        1.12           160.53 
35  95  1.51        1.42           162.90 
40  95  2.18        1.65           165.39 
45  95  2.53        1.79           167.99 
50  95  2.52        1.79           170.81 
55  95  2.14        1.64           173.93 
60  95  1.37        1.37           177.63 
65  95  0.18        1.04           177.76 
70  95  -1.39        0.73           171.61 
75  95  -3.21        0.48           163.43 
80  95  -4.92        0.32           153.43 
85  95  -6.09        0.25           144.27 
90  95  -6.48        0.22           140.48 
95  95  -6.08        0.25           144.29 
100  95  -4.91        0.32           153.45 
105  95  -3.19        0.48           163.44 
110  95  -1.38        0.73           171.61 
115  95  0.19        1.04           177.75 
120  95  1.38        1.37           177.64 
125  95  2.16        1.64           173.94 
130  95  2.54        1.79           170.82 
135  95  2.54        1.79           168.01 
140  95  2.20        1.66           165.41 
145  95  1.52        1.42           162.92 
150  95  0.51        1.12           160.55 
155  95  -0.86        0.82           158.37 
160  95  -2.66        0.54           156.40 
165  95  -5.08        0.31           154.69 
170  95  -8.57        0.14           153.39 
175  95  -14.55        0.04           152.63 
180  95  -57.77        0.00           172.72 
0  100  -57.77        0.00           7.28 
5  100  -14.66        0.03           152.35 
10  100  -8.62        0.14           153.26 
15  100  -5.12        0.31           154.61 
20  100  -2.69        0.54           156.34 
25  100  -0.88        0.82           158.34 
30  100  0.49        1.12           160.53 
35  100  1.51        1.42           162.90 
40  100  2.18        1.65           165.39 
45  100  2.53        1.79           167.99 
50  100  2.52        1.79           170.81 
55  100  2.14        1.64           173.93 
60  100  1.37        1.37           177.63 
65  100  0.18        1.04           177.76 
70  100  -1.39        0.73           171.61 
75  100  -3.21        0.48           163.43 
80  100  -4.92        0.32           153.43 
85  100  -6.09        0.25           144.27 
90  100  -6.48        0.22           140.48 
95  100  -6.08        0.25           144.29 
100  100  -4.91        0.32           153.45 
105  100  -3.19        0.48           163.44 
110  100  -1.38        0.73           171.61 
115  100  0.19        1.04           177.75 
120  100  1.38        1.37           177.64 
125  100  2.16        1.64           173.94 
130  100  2.54        1.79           170.82 
135  100  2.54        1.79           168.01 
140  100  2.20        1.66           165.41 
145  100  1.52        1.42           162.92 
150  100  0.51        1.12           160.55 
155  100  -0.86        0.82           158.37 
160  100  -2.66        0.54           156.40 
165  100  -5.08        0.31           154.69 
170  100  -8.57        0.14           153.39 
175  100  -14.55        0.04           152.63 
180  100  -57.77        0.00           172.72 
0  105  -57.77        0.00           7.28 
5  105  -14.66        0.03           152.35 
10  105  -8.62        0.14           153.26 
15  105  -5.12        0.31           154.61 
20  105  -2.69        0.54           156.34 
25  105  -0.88        0.82           158.34 
30  105  0.49        1.12           160.53 
35  105  1.51        1.42           162.90 
40  105  2.18        1.65           165.39 
45  105  2.53        1.79           167.99 
50  105  2.52        1.79           170.81 
55  105  2.14        1.64           173.93 
60  105  1.37        1.37           177.63 
65  105  0.18        1.04           177.76 
