freq : 883.33 MHz
SWR : 6.76
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
170  10  -5.16        0.30           100.10 
175  10  -11.02        0.08           101.84 
180  10  -44.75        0.00           175.91 
0  15  -44.75        0.00           4.09 
5  15  -11.06        0.08           99.50 
10  15  -5.17        0.30           98.92 
15  15  -1.98        0.63           97.32 
20  15  0.15        1.04           94.91 
25  15  1.72        1.49           91.71 
30  15  2.42        1.75           87.88 
35  15  3.00        2.00           83.20 
40  15  2.70        1.86           77.63 
45  15  2.70        1.86           74.11 
50  15  -0.13        0.97           63.57 
55  15  -0.44        0.90           54.89 
60  15  -1.76        0.67           49.30 
65  15  -3.11        0.49           49.27 
70  15  -3.81        0.42           58.51 
75  15  -3.14        0.49           73.38 
80  15  -1.58        0.70           85.07 
85  15  -0.28        0.94           91.09 
90  15  0.20        1.05           92.88 
95  15  -0.28        0.94           91.18 
100  15  -1.59        0.69           85.26 
105  15  -3.16        0.48           73.67 
110  15  -3.84        0.41           58.85 
115  15  -3.15        0.48           49.62 
120  15  -1.79        0.66           49.64 
125  15  -0.46        0.90           55.24 
130  15  -0.15        0.97           63.97 
135  15  2.69        1.86           74.44 
140  15  2.69        1.86           77.98 
145  15  2.99        1.99           83.57 
150  15  2.42        1.75           88.31 
155  15  1.72        1.49           92.20 
160  15  0.15        1.04           95.52 
165  15  -1.97        0.64           98.12 
170  15  -5.16        0.30           100.10 
175  15  -11.02        0.08           101.84 
180  15  -44.75        0.00           175.91 
0  20  -44.75        0.00           4.09 
5  20  -11.06        0.08           99.50 
10  20  -5.17        0.30           98.92 
15  20  -1.98        0.63           97.32 
20  20  0.15        1.04           94.91 
25  20  1.72        1.49           91.71 
30  20  2.42        1.75           87.88 
35  20  3.00        2.00           83.20 
40  20  2.70        1.86           77.63 
45  20  2.70        1.86           74.11 
50  20  -0.13        0.97           63.57 
55  20  -0.44        0.90           54.89 
60  20  -1.76        0.67           49.30 
65  20  -3.11        0.49           49.27 
70  20  -3.81        0.42           58.51 
75  20  -3.14        0.49           73.38 
80  20  -1.58        0.70           85.07 
85  20  -0.28        0.94           91.09 
90  20  0.20        1.05           92.88 
95  20  -0.28        0.94           91.18 
100  20  -1.59        0.69           85.26 
105  20  -3.16        0.48           73.67 
110  20  -3.84        0.41           58.85 
115  20  -3.15        0.48           49.62 
120  20  -1.79        0.66           49.64 
125  20  -0.46        0.90           55.24 
130  20  -0.15        0.97           63.97 
135  20  2.69        1.86           74.44 
140  20  2.69        1.86           77.98 
145  20  2.99        1.99           83.57 
150  20  2.42        1.75           88.31 
155  20  1.72        1.49           92.20 
160  20  0.15        1.04           95.52 
165  20  -1.97        0.64           98.12 
170  20  -5.16        0.30           100.10 
175  20  -11.02        0.08           101.84 
180  20  -44.75        0.00           175.91 
0  25  -44.75        0.00           4.09 
5  25  -11.06        0.08           99.50 
10  25  -5.17        0.30           98.92 
15  25  -1.98        0.63           97.32 
20  25  0.15        1.04           94.91 
25  25  1.72        1.49           91.71 
30  25  2.42        1.75           87.88 
35  25  3.00        2.00           83.20 
40  25  2.70        1.86           77.63 
45  25  2.70        1.86           74.11 
50  25  -0.13        0.97           63.57 
55  25  -0.44        0.90           54.89 
60  25  -1.76        0.67           49.30 
65  25  -3.11        0.49           49.27 
70  25  -3.81        0.42           58.51 
75  25  -3.14        0.49           73.38 
80  25  -1.58        0.70           85.07 
85  25  -0.28        0.94           91.09 
90  25  0.20        1.05           92.88 
95  25  -0.28        0.94           91.18 
100  25  -1.59        0.69           85.26 
105  25  -3.16        0.48           73.67 
110  25  -3.84        0.41           58.85 
115  25  -3.15        0.48           49.62 
120  25  -1.79        0.66           49.64 
125  25  -0.46        0.90           55.24 
130  25  -0.15        0.97           63.97 
135  25  2.69        1.86           74.44 
140  25  2.69        1.86           77.98 
145  25  2.99        1.99           83.57 
150  25  2.42        1.75           88.31 
155  25  1.72        1.49           92.20 
160  25  0.15        1.04           95.52 
165  25  -1.97        0.64           98.12 
170  25  -5.16        0.30           100.10 
175  25  -11.02        0.08           101.84 
180  25  -44.75        0.00           175.91 
0  30  -44.75        0.00           4.09 
5  30  -11.06        0.08           99.50 
10  30  -5.17        0.30           98.92 
15  30  -1.98        0.63           97.32 
20  30  0.15        1.04           94.91 
25  30  1.72        1.49           91.71 
30  30  2.42        1.75           87.88 
35  30  3.00        2.00           83.20 
40  30  2.70        1.86           77.63 
45  30  2.70        1.86           74.11 
50  30  -0.13        0.97           63.57 
55  30  -0.44        0.90           54.89 
60  30  -1.76        0.67           49.30 
65  30  -3.11        0.49           49.27 
70  30  -3.81        0.42           58.51 
75  30  -3.14        0.49           73.38 
80  30  -1.58        0.70           85.07 
85  30  -0.28        0.94           91.09 
90  30  0.20        1.05           92.88 
95  30  -0.28        0.94           91.18 
100  30  -1.59        0.69           85.26 
105  30  -3.16        0.48           73.67 
110  30  -3.84        0.41           58.85 
115  30  -3.15        0.48           49.62 
120  30  -1.79        0.66           49.64 
125  30  -0.46        0.90           55.24 
130  30  -0.15        0.97           63.97 
135  30  2.69        1.86           74.44 
140  30  2.69        1.86           77.98 
145  30  2.99        1.99           83.57 
150  30  2.42        1.75           88.31 
155  30  1.72        1.49           92.20 
160  30  0.15        1.04           95.52 
165  30  -1.97        0.64           98.12 
170  30  -5.16        0.30           100.10 
175  30  -11.02        0.08           101.84 
180  30  -44.75        0.00           175.91 
0  35  -44.75        0.00           4.09 
5  35  -11.06        0.08           99.50 
10  35  -5.17        0.30           98.92 
15  35  -1.98        0.63           97.32 
20  35  0.15        1.04           94.91 
25  35  1.72        1.49           91.71 
30  35  2.42        1.75           87.88 
35  35  3.00        2.00           83.20 
40  35  2.70        1.86           77.63 
45  35  2.70        1.86           74.11 
50  35  -0.13        0.97           63.57 
55  35  -0.44        0.90           54.89 
60  35  -1.76        0.67           49.30 
65  35  -3.11        0.49           49.27 
70  35  -3.81        0.42           58.51 
75  35  -3.14        0.49           73.38 
80  35  -1.58        0.70           85.07 
85  35  -0.28        0.94           91.09 
90  35  0.20        1.05           92.88 
95  35  -0.28        0.94           91.18 
100  35  -1.59        0.69           85.26 
105  35  -3.16        0.48           73.67 
110  35  -3.84        0.41           58.85 
115  35  -3.15        0.48           49.62 
120  35  -1.79        0.66           49.64 
125  35  -0.46        0.90           55.24 
130  35  -0.15        0.97           63.97 
135  35  2.69        1.86           74.44 
140  35  2.69        1.86           77.98 
145  35  2.99        1.99           83.57 
150  35  2.42        1.75           88.31 
155  35  1.72        1.49           92.20 
160  35  0.15        1.04           95.52 
165  35  -1.97        0.64           98.12 
170  35  -5.16        0.30           100.10 
175  35  -11.02        0.08           101.84 
180  35  -44.75        0.00           175.91 
0  40  -44.75        0.00           4.09 
5  40  -11.06        0.08           99.50 
10  40  -5.17        0.30           98.92 
15  40  -1.98        0.63           97.32 
20  40  0.15        1.04           94.91 
25  40  1.72        1.49           91.71 
30  40  2.42        1.75           87.88 
35  40  3.00        2.00           83.20 
40  40  2.70        1.86           77.63 
45  40  2.70        1.86           74.11 
50  40  -0.13        0.97           63.57 
55  40  -0.44        0.90           54.89 
60  40  -1.76        0.67           49.30 
65  40  -3.11        0.49           49.27 
70  40  -3.81        0.42           58.51 
75  40  -3.14        0.49           73.38 
80  40  -1.58        0.70           85.07 
85  40  -0.28        0.94           91.09 
90  40  0.20        1.05           92.88 
95  40  -0.28        0.94           91.18 
100  40  -1.59        0.69           85.26 
105  40  -3.16        0.48           73.67 
110  40  -3.84        0.41           58.85 
115  40  -3.15        0.48           49.62 
120  40  -1.79        0.66           49.64 
125  40  -0.46        0.90           55.24 
130  40  -0.15        0.97           63.97 
135  40  2.69        1.86           74.44 
140  40  2.69        1.86           77.98 
145  40  2.99        1.99           83.57 
150  40  2.42        1.75           88.31 
155  40  1.72        1.49           92.20 
160  40  0.15        1.04           95.52 
165  40  -1.97        0.64           98.12 
170  40  -5.16        0.30           100.10 
175  40  -11.02        0.08           101.84 
180  40  -44.75        0.00           175.91 
0  45  -44.75        0.00           4.09 
5  45  -11.06        0.08           99.50 
10  45  -5.17        0.30           98.92 
15  45  -1.98        0.63           97.32 
20  45  0.15        1.04           94.91 
25  45  1.72        1.49           91.71 
30  45  2.42        1.75           87.88 
35  45  3.00        2.00           83.20 
40  45  2.70        1.86           77.63 
45  45  2.70        1.86           74.11 
50  45  -0.13        0.97           63.57 
55  45  -0.44        0.90           54.89 
60  45  -1.76        0.67           49.30 
65  45  -3.11        0.49           49.27 
70  45  -3.81        0.42           58.51 
75  45  -3.14        0.49           73.38 
80  45  -1.58        0.70           85.07 
85  45  -0.28        0.94           91.09 
90  45  0.20        1.05           92.88 
95  45  -0.28        0.94           91.18 
100  45  -1.59        0.69           85.26 
105  45  -3.16        0.48           73.67 
110  45  -3.84        0.41           58.85 
115  45  -3.15        0.48           49.62 
120  45  -1.79        0.66           49.64 
125  45  -0.46        0.90           55.24 
130  45  -0.15        0.97           63.97 
135  45  2.69        1.86           74.44 
140  45  2.69        1.86           77.98 
145  45  2.99        1.99           83.57 
150  45  2.42        1.75           88.31 
155  45  1.72        1.49           92.20 
160  45  0.15        1.04           95.52 
165  45  -1.97        0.64           98.12 
170  45  -5.16        0.30           100.10 
175  45  -11.02        0.08           101.84 
180  45  -44.75        0.00           175.91 
0  50  -44.75        0.00           4.09 
5  50  -11.06        0.08           99.50 
10  50  -5.17        0.30           98.92 
15  50  -1.98        0.63           97.32 
20  50  0.15        1.04           94.91 
25  50  1.72        1.49           91.71 
30  50  2.42        1.75           87.88 
35  50  3.00        2.00           83.20 
40  50  2.70        1.86           77.63 
45  50  2.70        1.86           74.11 
50  50  -0.13        0.97           63.57 
55  50  -0.44        0.90           54.89 
60  50  -1.76        0.67           49.30 
65  50  -3.11        0.49           49.27 
70  50  -3.81        0.42           58.51 
75  50  -3.14        0.49           73.38 
80  50  -1.58        0.70           85.07 
85  50  -0.28        0.94           91.09 
90  50  0.20        1.05           92.88 
95  50  -0.28        0.94           91.18 
100  50  -1.59        0.69           85.26 
105  50  -3.16        0.48           73.67 
110  50  -3.84        0.41           58.85 
115  50  -3.15        0.48           49.62 
120  50  -1.79        0.66           49.64 
125  50  -0.46        0.90           55.24 
130  50  -0.15        0.97           63.97 
135  50  2.69        1.86           74.44 
140  50  2.69        1.86           77.98 
145  50  2.99        1.99           83.57 
150  50  2.42        1.75           88.31 
155  50  1.72        1.49           92.20 
160  50  0.15        1.04           95.52 
165  50  -1.97        0.64           98.12 
170  50  -5.16        0.30           100.10 
175  50  -11.02        0.08           101.84 
180  50  -44.75        0.00           175.91 
0  55  -44.75        0.00           4.09 
5  55  -11.06        0.08           99.50 
10  55  -5.17        0.30           98.92 
15  55  -1.98        0.63           97.32 
20  55  0.15        1.04           94.91 
25  55  1.72        1.49           91.71 
30  55  2.42        1.75           87.88 
35  55  3.00        2.00           83.20 
40  55  2.70        1.86           77.63 
45  55  2.70        1.86           74.11 
50  55  -0.13        0.97           63.57 
55  55  -0.44        0.90           54.89 
60  55  -1.76        0.67           49.30 
65  55  -3.11        0.49           49.27 
70  55  -3.81        0.42           58.51 
75  55  -3.14        0.49           73.38 
80  55  -1.58        0.70           85.07 
85  55  -0.28        0.94           91.09 
90  55  0.20        1.05           92.88 
95  55  -0.28        0.94           91.18 
100  55  -1.59        0.69           85.26 
105  55  -3.16        0.48           73.67 
110  55  -3.84        0.41           58.85 
115  55  -3.15        0.48           49.62 
120  55  -1.79        0.66           49.64 
125  55  -0.46        0.90           55.24 
130  55  -0.15        0.97           63.97 
135  55  2.69        1.86           74.44 
140  55  2.69        1.86           77.98 
145  55  2.99        1.99           83.57 
150  55  2.42        1.75           88.31 
155  55  1.72        1.49           92.20 
160  55  0.15        1.04           95.52 
165  55  -1.97        0.64           98.12 
170  55  -5.16        0.30           100.10 
175  55  -11.02        0.08           101.84 
180  55  -44.75        0.00           175.91 
0  60  -44.75        0.00           4.09 
5  60  -11.06        0.08           99.50 
10  60  -5.17        0.30           98.92 
15  60  -1.98        0.63           97.32 
20  60  0.15        1.04           94.91 
25  60  1.72        1.49           91.71 
30  60  2.42        1.75           87.88 
35  60  3.00        2.00           83.20 
40  60  2.70        1.86           77.63 
45  60  2.70        1.86           74.11 
50  60  -0.13        0.97           63.57 
55  60  -0.44        0.90           54.89 
60  60  -1.76        0.67           49.30 
65  60  -3.11        0.49           49.27 
70  60  -3.81        0.42           58.51 
75  60  -3.14        0.49           73.38 
80  60  -1.58        0.70           85.07 
85  60  -0.28        0.94           91.09 
90  60  0.20        1.05           92.88 
95  60  -0.28        0.94           91.18 
100  60  -1.59        0.69           85.26 
105  60  -3.16        0.48           73.67 
110  60  -3.84        0.41           58.85 
115  60  -3.15        0.48           49.62 
120  60  -1.79        0.66           49.64 
125  60  -0.46        0.90           55.24 
130  60  -0.15        0.97           63.97 
135  60  2.69        1.86           74.44 
140  60  2.69        1.86           77.98 
145  60  2.99        1.99           83.57 
150  60  2.42        1.75           88.31 
155  60  1.72        1.49           92.20 
160  60  0.15        1.04           95.52 
165  60  -1.97        0.64           98.12 
170  60  -5.16        0.30           100.10 
175  60  -11.02        0.08           101.84 
180  60  -44.75        0.00           175.91 
0  65  -44.75        0.00           4.09 
5  65  -11.06        0.08           99.50 
10  65  -5.17        0.30           98.92 
15  65  -1.98        0.63           97.32 
20  65  0.15        1.04           94.91 
25  65  1.72        1.49           91.71 
30  65  2.42        1.75           87.88 
35  65  3.00        2.00           83.20 
40  65  2.70        1.86           77.63 
45  65  2.70        1.86           74.11 
50  65  -0.13        0.97           63.57 
55  65  -0.44        0.90           54.89 
60  65  -1.76        0.67           49.30 
65  65  -3.11        0.49           49.27 
70  65  -3.81        0.42           58.51 
75  65  -3.14        0.49           73.38 
80  65  -1.58        0.70           85.07 
85  65  -0.28        0.94           91.09 
90  65  0.20        1.05           92.88 
95  65  -0.28        0.94           91.18 
100  65  -1.59        0.69           85.26 
105  65  -3.16        0.48           73.67 
110  65  -3.84        0.41           58.85 
115  65  -3.15        0.48           49.62 
120  65  -1.79        0.66           49.64 
125  65  -0.46        0.90           55.24 
130  65  -0.15        0.97           63.97 
135  65  2.69        1.86           74.44 
140  65  2.69        1.86           77.98 
145  65  2.99        1.99           83.57 
150  65  2.42        1.75           88.31 
155  65  1.72        1.49           92.20 
160  65  0.15        1.04           95.52 
165  65  -1.97        0.64           98.12 
170  65  -5.16        0.30           100.10 
175  65  -11.02        0.08           101.84 
180  65  -44.75        0.00           175.91 
0  70  -44.75        0.00           4.09 
5  70  -11.06        0.08           99.50 
10  70  -5.17        0.30           98.92 
15  70  -1.98        0.63           97.32 
20  70  0.15        1.04           94.91 
25  70  1.72        1.49           91.71 
30  70  2.42        1.75           87.88 
35  70  3.00        2.00           83.20 
40  70  2.70        1.86           77.63 
45  70  2.70        1.86           74.11 
50  70  -0.13        0.97           63.57 
55  70  -0.44        0.90           54.89 
60  70  -1.76        0.67           49.30 
65  70  -3.11        0.49           49.27 
70  70  -3.81        0.42           58.51 
75  70  -3.14        0.49           73.38 
80  70  -1.58        0.70           85.07 
85  70  -0.28        0.94           91.09 
90  70  0.20        1.05           92.88 
95  70  -0.28        0.94           91.18 
100  70  -1.59        0.69           85.26 
105  70  -3.16        0.48           73.67 
110  70  -3.84        0.41           58.85 
115  70  -3.15        0.48           49.62 
120  70  -1.79        0.66           49.64 
125  70  -0.46        0.90           55.24 
130  70  -0.15        0.97           63.97 
135  70  2.69        1.86           74.44 
140  70  2.69        1.86           77.98 
145  70  2.99        1.99           83.57 
150  70  2.42        1.75           88.31 
155  70  1.72        1.49           92.20 
160  70  0.15        1.04           95.52 
165  70  -1.97        0.64           98.12 
170  70  -5.16        0.30           100.10 
175  70  -11.02        0.08           101.84 
180  70  -44.75        0.00           175.91 
0  75  -44.75        0.00           4.09 
5  75  -11.06        0.08           99.50 
10  75  -5.17        0.30           98.92 
15  75  -1.98        0.63           97.32 
20  75  0.15        1.04           94.91 
25  75  1.72        1.49           91.71 
30  75  2.42        1.75           87.88 
35  75  3.00        2.00           83.20 
40  75  2.70        1.86           77.63 
45  75  2.70        1.86           74.11 
50  75  -0.13        0.97           63.57 
55  75  -0.44        0.90           54.89 
60  75  -1.76        0.67           49.30 
65  75  -3.11        0.49           49.27 
70  75  -3.81        0.42           58.51 
75  75  -3.14        0.49           73.38 
80  75  -1.58        0.70           85.07 
85  75  -0.28        0.94           91.09 
90  75  0.20        1.05           92.88 
95  75  -0.28        0.94           91.18 
100  75  -1.59        0.69           85.26 
105  75  -3.16        0.48           73.67 
110  75  -3.84        0.41           58.85 
115  75  -3.15        0.48           49.62 
120  75  -1.79        0.66           49.64 
125  75  -0.46        0.90           55.24 
130  75  -0.15        0.97           63.97 
135  75  2.69        1.86           74.44 
140  75  2.69        1.86           77.98 
145  75  2.99        1.99           83.57 
150  75  2.42        1.75           88.31 
155  75  1.72        1.49           92.20 
160  75  0.15        1.04           95.52 
165  75  -1.97        0.64           98.12 
170  75  -5.16        0.30           100.10 
175  75  -11.02        0.08           101.84 
180  75  -44.75        0.00           175.91 
0  80  -44.75        0.00           4.09 
5  80  -11.06        0.08           99.50 
10  80  -5.17        0.30           98.92 
15  80  -1.98        0.63           97.32 
20  80  0.15        1.04           94.91 
25  80  1.72        1.49           91.71 
30  80  2.42        1.75           87.88 
35  80  3.00        2.00           83.20 
40  80  2.70        1.86           77.63 
45  80  2.70        1.86           74.11 
50  80  -0.13        0.97           63.57 
55  80  -0.44        0.90           54.89 
60  80  -1.76        0.67           49.30 
65  80  -3.11        0.49           49.27 
70  80  -3.81        0.42           58.51 
75  80  -3.14        0.49           73.38 
80  80  -1.58        0.70           85.07 
85  80  -0.28        0.94           91.09 
90  80  0.20        1.05           92.88 
95  80  -0.28        0.94           91.18 
100  80  -1.59        0.69           85.26 
105  80  -3.16        0.48           73.67 
110  80  -3.84        0.41           58.85 
115  80  -3.15        0.48           49.62 
120  80  -1.79        0.66           49.64 
125  80  -0.46        0.90           55.24 
130  80  -0.15        0.97           63.97 
135  80  2.69        1.86           74.44 
140  80  2.69        1.86           77.98 
145  80  2.99        1.99           83.57 
150  80  2.42        1.75           88.31 
155  80  1.72        1.49           92.20 
160  80  0.15        1.04           95.52 
165  80  -1.97        0.64           98.12 
170  80  -5.16        0.30           100.10 
175  80  -11.02        0.08           101.84 
180  80  -44.75        0.00           175.91 
0  85  -44.75        0.00           4.09 
5  85  -11.06        0.08           99.50 
10  85  -5.17        0.30           98.92 
15  85  -1.98        0.63           97.32 
20  85  0.15        1.04           94.91 
25  85  1.72        1.49           91.71 
30  85  2.42        1.75           87.88 
35  85  3.00        2.00           83.20 
40  85  2.70        1.86           77.63 
45  85  2.70        1.86           74.11 
50  85  -0.13        0.97           63.57 
55  85  -0.44        0.90           54.89 
60  85  -1.76        0.67           49.30 
65  85  -3.11        0.49           49.27 
70  85  -3.81        0.42           58.51 
75  85  -3.14        0.49           73.38 
80  85  -1.58        0.70           85.07 
85  85  -0.28        0.94           91.09 
90  85  0.20        1.05           92.88 
95  85  -0.28        0.94           91.18 
100  85  -1.59        0.69           85.26 
105  85  -3.16        0.48           73.67 
110  85  -3.84        0.41           58.85 
115  85  -3.15        0.48           49.62 
120  85  -1.79        0.66           49.64 
125  85  -0.46        0.90           55.24 
130  85  -0.15        0.97           63.97 
135  85  2.69        1.86           74.44 
140  85  2.69        1.86           77.98 
145  85  2.99        1.99           83.57 
150  85  2.42        1.75           88.31 
155  85  1.72        1.49           92.20 
160  85  0.15        1.04           95.52 
165  85  -1.97        0.64           98.12 
170  85  -5.16        0.30           100.10 
175  85  -11.02        0.08           101.84 
180  85  -44.75        0.00           175.91 
0  90  -44.75        0.00           4.09 
5  90  -11.06        0.08           99.50 
10  90  -5.17        0.30           98.92 
15  90  -1.98        0.63           97.32 
20  90  0.15        1.04           94.91 
25  90  1.72        1.49           91.71 
30  90  2.42        1.75           87.88 
35  90  3.00        2.00           83.20 
40  90  2.70        1.86           77.63 
45  90  2.70        1.86           74.11 
50  90  -0.13        0.97           63.57 
55  90  -0.44        0.90           54.89 
60  90  -1.76        0.67           49.30 
65  90  -3.11        0.49           49.27 
70  90  -3.81        0.42           58.51 
75  90  -3.14        0.49           73.38 
80  90  -1.58        0.70           85.07 
85  90  -0.28        0.94           91.09 
90  90  0.20        1.05           92.88 
95  90  -0.28        0.94           91.18 
100  90  -1.59        0.69           85.26 
105  90  -3.16        0.48           73.67 
110  90  -3.84        0.41           58.85 
115  90  -3.15        0.48           49.62 
120  90  -1.79        0.66           49.64 
125  90  -0.46        0.90           55.24 
130  90  -0.15        0.97           63.97 
135  90  2.69        1.86           74.44 
140  90  2.69        1.86           77.98 
145  90  2.99        1.99           83.57 
150  90  2.42        1.75           88.31 
155  90  1.72        1.49           92.20 
160  90  0.15        1.04           95.52 
165  90  -1.97        0.64           98.12 
170  90  -5.16        0.30           100.10 
175  90  -11.02        0.08           101.84 
180  90  -44.75        0.00           175.91 
0  95  -44.75        0.00           4.09 
5  95  -11.06        0.08           99.50 
10  95  -5.17        0.30           98.92 
15  95  -1.98        0.63           97.32 
20  95  0.15        1.04           94.91 
25  95  1.72        1.49           91.71 
30  95  2.42        1.75           87.88 
35  95  3.00        2.00           83.20 
40  95  2.70        1.86           77.63 
45  95  2.70        1.86           74.11 
50  95  -0.13        0.97           63.57 
55  95  -0.44        0.90           54.89 
60  95  -1.76        0.67           49.30 
65  95  -3.11        0.49           49.27 
70  95  -3.81        0.42           58.51 
75  95  -3.14        0.49           73.38 
80  95  -1.58        0.70           85.07 
85  95  -0.28        0.94           91.09 
90  95  0.20        1.05           92.88 
95  95  -0.28        0.94           91.18 
100  95  -1.59        0.69           85.26 
105  95  -3.16        0.48           73.67 
110  95  -3.84        0.41           58.85 
115  95  -3.15        0.48           49.62 
120  95  -1.79        0.66           49.64 
125  95  -0.46        0.90           55.24 
130  95  -0.15        0.97           63.97 
135  95  2.69        1.86           74.44 
140  95  2.69        1.86           77.98 
145  95  2.99        1.99           83.57 
150  95  2.42        1.75           88.31 
155  95  1.72        1.49           92.20 
160  95  0.15        1.04           95.52 
165  95  -1.97        0.64           98.12 
170  95  -5.16        0.30           100.10 
175  95  -11.02        0.08           101.84 
180  95  -44.75        0.00           175.91 
0  100  -44.75        0.00           4.09 
5  100  -11.06        0.08           99.50 
10  100  -5.17        0.30           98.92 
15  100  -1.98        0.63           97.32 
20  100  0.15        1.04           94.91 
25  100  1.72        1.49           91.71 
30  100  2.42        1.75           87.88 
35  100  3.00        2.00           83.20 
40  100  2.70        1.86           77.63 
45  100  2.70        1.86           74.11 
50  100  -0.13        0.97           63.57 
55  100  -0.44        0.90           54.89 
60  100  -1.76        0.67           49.30 
65  100  -3.11        0.49           49.27 
70  100  -3.81        0.42           58.51 
75  100  -3.14        0.49           73.38 
80  100  -1.58        0.70           85.07 
85  100  -0.28        0.94           91.09 
90  100  0.20        1.05           92.88 
95  100  -0.28        0.94           91.18 
100  100  -1.59        0.69           85.26 
105  100  -3.16        0.48           73.67 
110  100  -3.84        0.41           58.85 
115  100  -3.15        0.48           49.62 
120  100  -1.79        0.66           49.64 
125  100  -0.46        0.90           55.24 
130  100  -0.15        0.97           63.97 
135  100  2.69        1.86           74.44 
140  100  2.69        1.86           77.98 
145  100  2.99        1.99           83.57 
150  100  2.42        1.75           88.31 
155  100  1.72        1.49           92.20 
160  100  0.15        1.04           95.52 
165  100  -1.97        0.64           98.12 
170  100  -5.16        0.30           100.10 
175  100  -11.02        0.08           101.84 
180  100  -44.75        0.00           175.91 
0  105  -44.75        0.00           4.09 
5  105  -11.06        0.08           99.50 
10  105  -5.17        0.30           98.92 
15  105  -1.98        0.63           97.32 
20  105  0.15        1.04           94.91 
25  105  1.72        1.49           91.71 
30  105  2.42        1.75           87.88 
35  105  3.00        2.00           83.20 
40  105  2.70        1.86           77.63 
45  105  2.70        1.86           74.11 
