freq : 716.66 MHz
SWR : 5.76
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
95  5  -2.89        0.51           155.26 
100  5  -3.33        0.46           139.34 
105  5  -2.72        0.53           117.48 
110  5  -1.05        0.79           100.59 
115  5  0.59        1.15           92.05 
120  5  1.67        1.47           89.58 
125  5  2.13        1.63           91.14 
130  5  2.10        1.62           95.62 
135  5  1.73        1.49           102.30 
140  5  1.13        1.30           110.47 
145  5  0.40        1.10           119.22 
150  5  -0.46        0.90           127.72 
155  5  -1.55        0.70           135.24 
160  5  -3.01        0.50           141.43 
165  5  -5.09        0.31           146.24 
170  5  -8.30        0.15           149.69 
175  5  -14.06        0.04           151.95 
180  5  -47.99        0.00           179.45 
0  10  -47.99        0.00           0.55 
5  10  -14.38        0.04           150.81 
10  10  -8.45        0.14           149.09 
15  10  -5.20        0.30           145.79 
20  10  -3.09        0.49           141.04 
25  10  -1.61        0.69           134.88 
30  10  -0.51        0.89           127.36 
35  10  0.37        1.09           118.88 
40  10  1.11        1.29           110.15 
45  10  1.71        1.48           102.01 
50  10  2.10        1.62           95.38 
55  10  2.13        1.63           90.95 
60  10  1.67        1.47           89.44 
65  10  0.59        1.15           91.96 
70  10  -1.05        0.79           100.54 
75  10  -2.72        0.53           117.47 
80  10  -3.33        0.46           139.33 
85  10  -2.89        0.51           155.25 
90  10  -2.57        0.55           160.49 
95  10  -2.89        0.51           155.26 
100  10  -3.33        0.46           139.34 
105  10  -2.72        0.53           117.48 
110  10  -1.05        0.79           100.59 
115  10  0.59        1.15           92.05 
120  10  1.67        1.47           89.58 
125  10  2.13        1.63           91.14 
130  10  2.10        1.62           95.62 
135  10  1.73        1.49           102.30 
140  10  1.13        1.30           110.47 
145  10  0.40        1.10           119.22 
150  10  -0.46        0.90           127.72 
155  10  -1.55        0.70           135.24 
160  10  -3.01        0.50           141.43 
165  10  -5.09        0.31           146.24 
170  10  -8.30        0.15           149.69 
175  10  -14.06        0.04           151.95 
180  10  -47.99        0.00           179.45 
0  15  -47.99        0.00           0.55 
5  15  -14.38        0.04           150.81 
10  15  -8.45        0.14           149.09 
15  15  -5.20        0.30           145.79 
20  15  -3.09        0.49           141.04 
25  15  -1.61        0.69           134.88 
30  15  -0.51        0.89           127.36 
35  15  0.37        1.09           118.88 
40  15  1.11        1.29           110.15 
45  15  1.71        1.48           102.01 
50  15  2.10        1.62           95.38 
55  15  2.13        1.63           90.95 
60  15  1.67        1.47           89.44 
65  15  0.59        1.15           91.96 
70  15  -1.05        0.79           100.54 
75  15  -2.72        0.53           117.47 
80  15  -3.33        0.46           139.33 
85  15  -2.89        0.51           155.25 
90  15  -2.57        0.55           160.49 
95  15  -2.89        0.51           155.26 
100  15  -3.33        0.46           139.34 
105  15  -2.72        0.53           117.48 
110  15  -1.05        0.79           100.59 
115  15  0.59        1.15           92.05 
120  15  1.67        1.47           89.58 
125  15  2.13        1.63           91.14 
130  15  2.10        1.62           95.62 
135  15  1.73        1.49           102.30 
140  15  1.13        1.30           110.47 
145  15  0.40        1.10           119.22 
150  15  -0.46        0.90           127.72 
155  15  -1.55        0.70           135.24 
160  15  -3.01        0.50           141.43 
165  15  -5.09        0.31           146.24 
170  15  -8.30        0.15           149.69 
175  15  -14.06        0.04           151.95 
180  15  -47.99        0.00           179.45 
0  20  -47.99        0.00           0.55 
5  20  -14.38        0.04           150.81 
10  20  -8.45        0.14           149.09 
15  20  -5.20        0.30           145.79 
20  20  -3.09        0.49           141.04 
25  20  -1.61        0.69           134.88 
30  20  -0.51        0.89           127.36 
35  20  0.37        1.09           118.88 
40  20  1.11        1.29           110.15 
45  20  1.71        1.48           102.01 
50  20  2.10        1.62           95.38 
55  20  2.13        1.63           90.95 
60  20  1.67        1.47           89.44 
65  20  0.59        1.15           91.96 
70  20  -1.05        0.79           100.54 
75  20  -2.72        0.53           117.47 
80  20  -3.33        0.46           139.33 
85  20  -2.89        0.51           155.25 
90  20  -2.57        0.55           160.49 
95  20  -2.89        0.51           155.26 
100  20  -3.33        0.46           139.34 
105  20  -2.72        0.53           117.48 
110  20  -1.05        0.79           100.59 
115  20  0.59        1.15           92.05 
120  20  1.67        1.47           89.58 
125  20  2.13        1.63           91.14 
130  20  2.10        1.62           95.62 
135  20  1.73        1.49           102.30 
140  20  1.13        1.30           110.47 
145  20  0.40        1.10           119.22 
150  20  -0.46        0.90           127.72 
155  20  -1.55        0.70           135.24 
160  20  -3.01        0.50           141.43 
165  20  -5.09        0.31           146.24 
170  20  -8.30        0.15           149.69 
175  20  -14.06        0.04           151.95 
180  20  -47.99        0.00           179.45 
0  25  -47.99        0.00           0.55 
5  25  -14.38        0.04           150.81 
10  25  -8.45        0.14           149.09 
15  25  -5.20        0.30           145.79 
20  25  -3.09        0.49           141.04 
25  25  -1.61        0.69           134.88 
30  25  -0.51        0.89           127.36 
35  25  0.37        1.09           118.88 
40  25  1.11        1.29           110.15 
45  25  1.71        1.48           102.01 
50  25  2.10        1.62           95.38 
55  25  2.13        1.63           90.95 
60  25  1.67        1.47           89.44 
65  25  0.59        1.15           91.96 
70  25  -1.05        0.79           100.54 
75  25  -2.72        0.53           117.47 
80  25  -3.33        0.46           139.33 
85  25  -2.89        0.51           155.25 
90  25  -2.57        0.55           160.49 
95  25  -2.89        0.51           155.26 
100  25  -3.33        0.46           139.34 
105  25  -2.72        0.53           117.48 
110  25  -1.05        0.79           100.59 
115  25  0.59        1.15           92.05 
120  25  1.67        1.47           89.58 
125  25  2.13        1.63           91.14 
130  25  2.10        1.62           95.62 
135  25  1.73        1.49           102.30 
140  25  1.13        1.30           110.47 
145  25  0.40        1.10           119.22 
150  25  -0.46        0.90           127.72 
155  25  -1.55        0.70           135.24 
160  25  -3.01        0.50           141.43 
165  25  -5.09        0.31           146.24 
170  25  -8.30        0.15           149.69 
175  25  -14.06        0.04           151.95 
180  25  -47.99        0.00           179.45 
0  30  -47.99        0.00           0.55 
5  30  -14.38        0.04           150.81 
10  30  -8.45        0.14           149.09 
15  30  -5.20        0.30           145.79 
20  30  -3.09        0.49           141.04 
25  30  -1.61        0.69           134.88 
30  30  -0.51        0.89           127.36 
35  30  0.37        1.09           118.88 
40  30  1.11        1.29           110.15 
45  30  1.71        1.48           102.01 
50  30  2.10        1.62           95.38 
55  30  2.13        1.63           90.95 
60  30  1.67        1.47           89.44 
65  30  0.59        1.15           91.96 
70  30  -1.05        0.79           100.54 
75  30  -2.72        0.53           117.47 
80  30  -3.33        0.46           139.33 
85  30  -2.89        0.51           155.25 
90  30  -2.57        0.55           160.49 
95  30  -2.89        0.51           155.26 
100  30  -3.33        0.46           139.34 
105  30  -2.72        0.53           117.48 
110  30  -1.05        0.79           100.59 
115  30  0.59        1.15           92.05 
120  30  1.67        1.47           89.58 
125  30  2.13        1.63           91.14 
130  30  2.10        1.62           95.62 
135  30  1.73        1.49           102.30 
140  30  1.13        1.30           110.47 
145  30  0.40        1.10           119.22 
150  30  -0.46        0.90           127.72 
155  30  -1.55        0.70           135.24 
160  30  -3.01        0.50           141.43 
165  30  -5.09        0.31           146.24 
170  30  -8.30        0.15           149.69 
175  30  -14.06        0.04           151.95 
180  30  -47.99        0.00           179.45 
0  35  -47.99        0.00           0.55 
5  35  -14.38        0.04           150.81 
10  35  -8.45        0.14           149.09 
15  35  -5.20        0.30           145.79 
20  35  -3.09        0.49           141.04 
25  35  -1.61        0.69           134.88 
30  35  -0.51        0.89           127.36 
35  35  0.37        1.09           118.88 
40  35  1.11        1.29           110.15 
45  35  1.71        1.48           102.01 
50  35  2.10        1.62           95.38 
55  35  2.13        1.63           90.95 
60  35  1.67        1.47           89.44 
65  35  0.59        1.15           91.96 
70  35  -1.05        0.79           100.54 
75  35  -2.72        0.53           117.47 
80  35  -3.33        0.46           139.33 
85  35  -2.89        0.51           155.25 
90  35  -2.57        0.55           160.49 
95  35  -2.89        0.51           155.26 
100  35  -3.33        0.46           139.34 
105  35  -2.72        0.53           117.48 
110  35  -1.05        0.79           100.59 
115  35  0.59        1.15           92.05 
120  35  1.67        1.47           89.58 
125  35  2.13        1.63           91.14 
130  35  2.10        1.62           95.62 
135  35  1.73        1.49           102.30 
140  35  1.13        1.30           110.47 
145  35  0.40        1.10           119.22 
150  35  -0.46        0.90           127.72 
155  35  -1.55        0.70           135.24 
160  35  -3.01        0.50           141.43 
165  35  -5.09        0.31           146.24 
170  35  -8.30        0.15           149.69 
175  35  -14.06        0.04           151.95 
180  35  -47.99        0.00           179.45 
0  40  -47.99        0.00           0.55 
5  40  -14.38        0.04           150.81 
10  40  -8.45        0.14           149.09 
15  40  -5.20        0.30           145.79 
20  40  -3.09        0.49           141.04 
25  40  -1.61        0.69           134.88 
30  40  -0.51        0.89           127.36 
35  40  0.37        1.09           118.88 
40  40  1.11        1.29           110.15 
45  40  1.71        1.48           102.01 
50  40  2.10        1.62           95.38 
55  40  2.13        1.63           90.95 
60  40  1.67        1.47           89.44 
65  40  0.59        1.15           91.96 
70  40  -1.05        0.79           100.54 
75  40  -2.72        0.53           117.47 
80  40  -3.33        0.46           139.33 
85  40  -2.89        0.51           155.25 
90  40  -2.57        0.55           160.49 
95  40  -2.89        0.51           155.26 
100  40  -3.33        0.46           139.34 
105  40  -2.72        0.53           117.48 
110  40  -1.05        0.79           100.59 
115  40  0.59        1.15           92.05 
120  40  1.67        1.47           89.58 
125  40  2.13        1.63           91.14 
130  40  2.10        1.62           95.62 
135  40  1.73        1.49           102.30 
140  40  1.13        1.30           110.47 
145  40  0.40        1.10           119.22 
150  40  -0.46        0.90           127.72 
155  40  -1.55        0.70           135.24 
160  40  -3.01        0.50           141.43 
165  40  -5.09        0.31           146.24 
170  40  -8.30        0.15           149.69 
175  40  -14.06        0.04           151.95 
180  40  -47.99        0.00           179.45 
0  45  -47.99        0.00           0.55 
5  45  -14.38        0.04           150.81 
10  45  -8.45        0.14           149.09 
15  45  -5.20        0.30           145.79 
20  45  -3.09        0.49           141.04 
25  45  -1.61        0.69           134.88 
30  45  -0.51        0.89           127.36 
35  45  0.37        1.09           118.88 
40  45  1.11        1.29           110.15 
45  45  1.71        1.48           102.01 
50  45  2.10        1.62           95.38 
55  45  2.13        1.63           90.95 
60  45  1.67        1.47           89.44 
65  45  0.59        1.15           91.96 
70  45  -1.05        0.79           100.54 
75  45  -2.72        0.53           117.47 
80  45  -3.33        0.46           139.33 
85  45  -2.89        0.51           155.25 
90  45  -2.57        0.55           160.49 
95  45  -2.89        0.51           155.26 
100  45  -3.33        0.46           139.34 
105  45  -2.72        0.53           117.48 
110  45  -1.05        0.79           100.59 
115  45  0.59        1.15           92.05 
120  45  1.67        1.47           89.58 
125  45  2.13        1.63           91.14 
130  45  2.10        1.62           95.62 
135  45  1.73        1.49           102.30 
140  45  1.13        1.30           110.47 
145  45  0.40        1.10           119.22 
150  45  -0.46        0.90           127.72 
155  45  -1.55        0.70           135.24 
160  45  -3.01        0.50           141.43 
165  45  -5.09        0.31           146.24 
170  45  -8.30        0.15           149.69 
175  45  -14.06        0.04           151.95 
180  45  -47.99        0.00           179.45 
0  50  -47.99        0.00           0.55 
5  50  -14.38        0.04           150.81 
10  50  -8.45        0.14           149.09 
15  50  -5.20        0.30           145.79 
20  50  -3.09        0.49           141.04 
25  50  -1.61        0.69           134.88 
30  50  -0.51        0.89           127.36 
35  50  0.37        1.09           118.88 
40  50  1.11        1.29           110.15 
45  50  1.71        1.48           102.01 
50  50  2.10        1.62           95.38 
55  50  2.13        1.63           90.95 
60  50  1.67        1.47           89.44 
65  50  0.59        1.15           91.96 
70  50  -1.05        0.79           100.54 
75  50  -2.72        0.53           117.47 
80  50  -3.33        0.46           139.33 
85  50  -2.89        0.51           155.25 
90  50  -2.57        0.55           160.49 
95  50  -2.89        0.51           155.26 
100  50  -3.33        0.46           139.34 
105  50  -2.72        0.53           117.48 
110  50  -1.05        0.79           100.59 
115  50  0.59        1.15           92.05 
120  50  1.67        1.47           89.58 
125  50  2.13        1.63           91.14 
130  50  2.10        1.62           95.62 
135  50  1.73        1.49           102.30 
140  50  1.13        1.30           110.47 
145  50  0.40        1.10           119.22 
150  50  -0.46        0.90           127.72 
155  50  -1.55        0.70           135.24 
160  50  -3.01        0.50           141.43 
165  50  -5.09        0.31           146.24 
170  50  -8.30        0.15           149.69 
175  50  -14.06        0.04           151.95 
180  50  -47.99        0.00           179.45 
0  55  -47.99        0.00           0.55 
5  55  -14.38        0.04           150.81 
10  55  -8.45        0.14           149.09 
15  55  -5.20        0.30           145.79 
20  55  -3.09        0.49           141.04 
25  55  -1.61        0.69           134.88 
30  55  -0.51        0.89           127.36 
35  55  0.37        1.09           118.88 
40  55  1.11        1.29           110.15 
45  55  1.71        1.48           102.01 
50  55  2.10        1.62           95.38 
55  55  2.13        1.63           90.95 
60  55  1.67        1.47           89.44 
65  55  0.59        1.15           91.96 
70  55  -1.05        0.79           100.54 
75  55  -2.72        0.53           117.47 
80  55  -3.33        0.46           139.33 
85  55  -2.89        0.51           155.25 
90  55  -2.57        0.55           160.49 
95  55  -2.89        0.51           155.26 
100  55  -3.33        0.46           139.34 
105  55  -2.72        0.53           117.48 
110  55  -1.05        0.79           100.59 
115  55  0.59        1.15           92.05 
120  55  1.67        1.47           89.58 
125  55  2.13        1.63           91.14 
130  55  2.10        1.62           95.62 
135  55  1.73        1.49           102.30 
140  55  1.13        1.30           110.47 
145  55  0.40        1.10           119.22 
150  55  -0.46        0.90           127.72 
155  55  -1.55        0.70           135.24 
160  55  -3.01        0.50           141.43 
165  55  -5.09        0.31           146.24 
170  55  -8.30        0.15           149.69 
175  55  -14.06        0.04           151.95 
180  55  -47.99        0.00           179.45 
0  60  -47.99        0.00           0.55 
5  60  -14.38        0.04           150.81 
10  60  -8.45        0.14           149.09 
15  60  -5.20        0.30           145.79 
20  60  -3.09        0.49           141.04 
25  60  -1.61        0.69           134.88 
30  60  -0.51        0.89           127.36 
35  60  0.37        1.09           118.88 
40  60  1.11        1.29           110.15 
45  60  1.71        1.48           102.01 
50  60  2.10        1.62           95.38 
55  60  2.13        1.63           90.95 
60  60  1.67        1.47           89.44 
65  60  0.59        1.15           91.96 
70  60  -1.05        0.79           100.54 
75  60  -2.72        0.53           117.47 
80  60  -3.33        0.46           139.33 
85  60  -2.89        0.51           155.25 
90  60  -2.57        0.55           160.49 
95  60  -2.89        0.51           155.26 
100  60  -3.33        0.46           139.34 
105  60  -2.72        0.53           117.48 
110  60  -1.05        0.79           100.59 
115  60  0.59        1.15           92.05 
120  60  1.67        1.47           89.58 
125  60  2.13        1.63           91.14 
130  60  2.10        1.62           95.62 
135  60  1.73        1.49           102.30 
140  60  1.13        1.30           110.47 
145  60  0.40        1.10           119.22 
150  60  -0.46        0.90           127.72 
155  60  -1.55        0.70           135.24 
160  60  -3.01        0.50           141.43 
165  60  -5.09        0.31           146.24 
170  60  -8.30        0.15           149.69 
175  60  -14.06        0.04           151.95 
180  60  -47.99        0.00           179.45 
0  65  -47.99        0.00           0.55 
5  65  -14.38        0.04           150.81 
10  65  -8.45        0.14           149.09 
15  65  -5.20        0.30           145.79 
20  65  -3.09        0.49           141.04 
25  65  -1.61        0.69           134.88 
30  65  -0.51        0.89           127.36 
35  65  0.37        1.09           118.88 
40  65  1.11        1.29           110.15 
45  65  1.71        1.48           102.01 
50  65  2.10        1.62           95.38 
55  65  2.13        1.63           90.95 
60  65  1.67        1.47           89.44 
65  65  0.59        1.15           91.96 
70  65  -1.05        0.79           100.54 
75  65  -2.72        0.53           117.47 
80  65  -3.33        0.46           139.33 
85  65  -2.89        0.51           155.25 
90  65  -2.57        0.55           160.49 
95  65  -2.89        0.51           155.26 
100  65  -3.33        0.46           139.34 
105  65  -2.72        0.53           117.48 
110  65  -1.05        0.79           100.59 
115  65  0.59        1.15           92.05 
120  65  1.67        1.47           89.58 
125  65  2.13        1.63           91.14 
130  65  2.10        1.62           95.62 
135  65  1.73        1.49           102.30 
140  65  1.13        1.30           110.47 
145  65  0.40        1.10           119.22 
150  65  -0.46        0.90           127.72 
155  65  -1.55        0.70           135.24 
160  65  -3.01        0.50           141.43 
165  65  -5.09        0.31           146.24 
170  65  -8.30        0.15           149.69 
175  65  -14.06        0.04           151.95 
180  65  -47.99        0.00           179.45 
0  70  -47.99        0.00           0.55 
5  70  -14.38        0.04           150.81 
10  70  -8.45        0.14           149.09 
15  70  -5.20        0.30           145.79 
20  70  -3.09        0.49           141.04 
25  70  -1.61        0.69           134.88 
30  70  -0.51        0.89           127.36 
35  70  0.37        1.09           118.88 
40  70  1.11        1.29           110.15 
45  70  1.71        1.48           102.01 
50  70  2.10        1.62           95.38 
55  70  2.13        1.63           90.95 
60  70  1.67        1.47           89.44 
65  70  0.59        1.15           91.96 
70  70  -1.05        0.79           100.54 
75  70  -2.72        0.53           117.47 
80  70  -3.33        0.46           139.33 
85  70  -2.89        0.51           155.25 
90  70  -2.57        0.55           160.49 
95  70  -2.89        0.51           155.26 
100  70  -3.33        0.46           139.34 
105  70  -2.72        0.53           117.48 
110  70  -1.05        0.79           100.59 
115  70  0.59        1.15           92.05 
120  70  1.67        1.47           89.58 
125  70  2.13        1.63           91.14 
130  70  2.10        1.62           95.62 
135  70  1.73        1.49           102.30 
140  70  1.13        1.30           110.47 
145  70  0.40        1.10           119.22 
150  70  -0.46        0.90           127.72 
155  70  -1.55        0.70           135.24 
160  70  -3.01        0.50           141.43 
165  70  -5.09        0.31           146.24 
170  70  -8.30        0.15           149.69 
175  70  -14.06        0.04           151.95 
180  70  -47.99        0.00           179.45 
0  75  -47.99        0.00           0.55 
5  75  -14.38        0.04           150.81 
10  75  -8.45        0.14           149.09 
15  75  -5.20        0.30           145.79 
20  75  -3.09        0.49           141.04 
25  75  -1.61        0.69           134.88 
30  75  -0.51        0.89           127.36 
35  75  0.37        1.09           118.88 
40  75  1.11        1.29           110.15 
45  75  1.71        1.48           102.01 
50  75  2.10        1.62           95.38 
55  75  2.13        1.63           90.95 
60  75  1.67        1.47           89.44 
65  75  0.59        1.15           91.96 
70  75  -1.05        0.79           100.54 
75  75  -2.72        0.53           117.47 
80  75  -3.33        0.46           139.33 
85  75  -2.89        0.51           155.25 
90  75  -2.57        0.55           160.49 
95  75  -2.89        0.51           155.26 
100  75  -3.33        0.46           139.34 
105  75  -2.72        0.53           117.48 
110  75  -1.05        0.79           100.59 
115  75  0.59        1.15           92.05 
120  75  1.67        1.47           89.58 
125  75  2.13        1.63           91.14 
130  75  2.10        1.62           95.62 
135  75  1.73        1.49           102.30 
140  75  1.13        1.30           110.47 
145  75  0.40        1.10           119.22 
150  75  -0.46        0.90           127.72 
155  75  -1.55        0.70           135.24 
160  75  -3.01        0.50           141.43 
165  75  -5.09        0.31           146.24 
170  75  -8.30        0.15           149.69 
175  75  -14.06        0.04           151.95 
180  75  -47.99        0.00           179.45 
0  80  -47.99        0.00           0.55 
5  80  -14.38        0.04           150.81 
10  80  -8.45        0.14           149.09 
15  80  -5.20        0.30           145.79 
20  80  -3.09        0.49           141.04 
25  80  -1.61        0.69           134.88 
30  80  -0.51        0.89           127.36 
35  80  0.37        1.09           118.88 
40  80  1.11        1.29           110.15 
45  80  1.71        1.48           102.01 
50  80  2.10        1.62           95.38 
55  80  2.13        1.63           90.95 
60  80  1.67        1.47           89.44 
65  80  0.59        1.15           91.96 
70  80  -1.05        0.79           100.54 
75  80  -2.72        0.53           117.47 
80  80  -3.33        0.46           139.33 
85  80  -2.89        0.51           155.25 
90  80  -2.57        0.55           160.49 
95  80  -2.89        0.51           155.26 
100  80  -3.33        0.46           139.34 
105  80  -2.72        0.53           117.48 
110  80  -1.05        0.79           100.59 
115  80  0.59        1.15           92.05 
120  80  1.67        1.47           89.58 
125  80  2.13        1.63           91.14 
130  80  2.10        1.62           95.62 
135  80  1.73        1.49           102.30 
140  80  1.13        1.30           110.47 
145  80  0.40        1.10           119.22 
150  80  -0.46        0.90           127.72 
155  80  -1.55        0.70           135.24 
160  80  -3.01        0.50           141.43 
165  80  -5.09        0.31           146.24 
170  80  -8.30        0.15           149.69 
175  80  -14.06        0.04           151.95 
180  80  -47.99        0.00           179.45 
0  85  -47.99        0.00           0.55 
5  85  -14.38        0.04           150.81 
10  85  -8.45        0.14           149.09 
15  85  -5.20        0.30           145.79 
20  85  -3.09        0.49           141.04 
25  85  -1.61        0.69           134.88 
30  85  -0.51        0.89           127.36 
35  85  0.37        1.09           118.88 
40  85  1.11        1.29           110.15 
45  85  1.71        1.48           102.01 
50  85  2.10        1.62           95.38 
55  85  2.13        1.63           90.95 
60  85  1.67        1.47           89.44 
65  85  0.59        1.15           91.96 
70  85  -1.05        0.79           100.54 
75  85  -2.72        0.53           117.47 
80  85  -3.33        0.46           139.33 
85  85  -2.89        0.51           155.25 
90  85  -2.57        0.55           160.49 
95  85  -2.89        0.51           155.26 
100  85  -3.33        0.46           139.34 
105  85  -2.72        0.53           117.48 
110  85  -1.05        0.79           100.59 
115  85  0.59        1.15           92.05 
120  85  1.67        1.47           89.58 
125  85  2.13        1.63           91.14 
130  85  2.10        1.62           95.62 
135  85  1.73        1.49           102.30 
140  85  1.13        1.30           110.47 
145  85  0.40        1.10           119.22 
150  85  -0.46        0.90           127.72 
155  85  -1.55        0.70           135.24 
160  85  -3.01        0.50           141.43 
165  85  -5.09        0.31           146.24 
170  85  -8.30        0.15           149.69 
175  85  -14.06        0.04           151.95 
180  85  -47.99        0.00           179.45 
0  90  -47.99        0.00           0.55 
5  90  -14.38        0.04           150.81 
10  90  -8.45        0.14           149.09 
15  90  -5.20        0.30           145.79 
20  90  -3.09        0.49           141.04 
25  90  -1.61        0.69           134.88 
30  90  -0.51        0.89           127.36 
35  90  0.37        1.09           118.88 
40  90  1.11        1.29           110.15 
45  90  1.71        1.48           102.01 
50  90  2.10        1.62           95.38 
55  90  2.13        1.63           90.95 
60  90  1.67        1.47           89.44 
65  90  0.59        1.15           91.96 
70  90  -1.05        0.79           100.54 
75  90  -2.72        0.53           117.47 
80  90  -3.33        0.46           139.33 
85  90  -2.89        0.51           155.25 
90  90  -2.57        0.55           160.49 
95  90  -2.89        0.51           155.26 
100  90  -3.33        0.46           139.34 
105  90  -2.72        0.53           117.48 
110  90  -1.05        0.79           100.59 
115  90  0.59        1.15           92.05 
120  90  1.67        1.47           89.58 
125  90  2.13        1.63           91.14 
130  90  2.10        1.62           95.62 
135  90  1.73        1.49           102.30 
140  90  1.13        1.30           110.47 
145  90  0.40        1.10           119.22 
150  90  -0.46        0.90           127.72 
155  90  -1.55        0.70           135.24 
160  90  -3.01        0.50           141.43 
165  90  -5.09        0.31           146.24 
170  90  -8.30        0.15           149.69 
175  90  -14.06        0.04           151.95 
180  90  -47.99        0.00           179.45 
0  95  -47.99        0.00           0.55 
5  95  -14.38        0.04           150.81 
10  95  -8.45        0.14           149.09 
15  95  -5.20        0.30           145.79 
20  95  -3.09        0.49           141.04 
25  95  -1.61        0.69           134.88 
30  95  -0.51        0.89           127.36 
35  95  0.37        1.09           118.88 
40  95  1.11        1.29           110.15 
45  95  1.71        1.48           102.01 
50  95  2.10        1.62           95.38 
55  95  2.13        1.63           90.95 
60  95  1.67        1.47           89.44 
65  95  0.59        1.15           91.96 
70  95  -1.05        0.79           100.54 
75  95  -2.72        0.53           117.47 
80  95  -3.33        0.46           139.33 
85  95  -2.89        0.51           155.25 
90  95  -2.57        0.55           160.49 
95  95  -2.89        0.51           155.26 
100  95  -3.33        0.46           139.34 
105  95  -2.72        0.53           117.48 
110  95  -1.05        0.79           100.59 
115  95  0.59        1.15           92.05 
120  95  1.67        1.47           89.58 
125  95  2.13        1.63           91.14 
130  95  2.10        1.62           95.62 
135  95  1.73        1.49           102.30 
140  95  1.13        1.30           110.47 
145  95  0.40        1.10           119.22 
150  95  -0.46        0.90           127.72 
155  95  -1.55        0.70           135.24 
160  95  -3.01        0.50           141.43 
165  95  -5.09        0.31           146.24 
170  95  -8.30        0.15           149.69 
175  95  -14.06        0.04           151.95 
180  95  -47.99        0.00           179.45 
0  100  -47.99        0.00           0.55 
5  100  -14.38        0.04           150.81 
10  100  -8.45        0.14           149.09 
15  100  -5.20        0.30           145.79 
20  100  -3.09        0.49           141.04 
25  100  -1.61        0.69           134.88 
30  100  -0.51        0.89           127.36 
35  100  0.37        1.09           118.88 
40  100  1.11        1.29           110.15 
45  100  1.71        1.48           102.01 
50  100  2.10        1.62           95.38 
55  100  2.13        1.63           90.95 
60  100  1.67        1.47           89.44 
65  100  0.59        1.15           91.96 
70  100  -1.05        0.79           100.54 
75  100  -2.72        0.53           117.47 
80  100  -3.33        0.46           139.33 
85  100  -2.89        0.51           155.25 
90  100  -2.57        0.55           160.49 
95  100  -2.89        0.51           155.26 
100  100  -3.33        0.46           139.34 
105  100  -2.72        0.53           117.48 
110  100  -1.05        0.79           100.59 
115  100  0.59        1.15           92.05 
120  100  1.67        1.47           89.58 
125  100  2.13        1.63           91.14 
130  100  2.10        1.62           95.62 
135  100  1.73        1.49           102.30 
140  100  1.13        1.30           110.47 
145  100  0.40        1.10           119.22 
150  100  -0.46        0.90           127.72 
155  100  -1.55        0.70           135.24 
160  100  -3.01        0.50           141.43 
165  100  -5.09        0.31           146.24 
170  100  -8.30        0.15           149.69 
175  100  -14.06        0.04           151.95 
180  100  -47.99        0.00           179.45 
0  105  -47.99        0.00           0.55 
5  105  -14.38        0.04           150.81 
10  105  -8.45        0.14           149.09 
15  105  -5.20        0.30           145.79 
20  105  -3.09        0.49           141.04 
25  105  -1.61        0.69           134.88 
30  105  -0.51        0.89           127.36 
35  105  0.37        1.09           118.88 
40  105  1.11        1.29           110.15 
45  105  1.71        1.48           102.01 
50  105  2.10        1.62           95.38 
