freq : 483.33 MHz
SWR : 3.52
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
160  35  -2.89        0.51           -85.88 
165  35  -5.15        0.31           -84.55 
170  35  -8.52        0.14           -83.63 
175  35  -14.46        0.04           -83.22 
180  35  -58.68        0.00           177.12 
0  40  -58.68        0.00           2.88 
5  40  -14.45        0.04           -82.52 
10  40  -8.52        0.14           -83.28 
15  40  -5.15        0.31           -84.31 
20  40  -2.89        0.51           -85.70 
25  40  -1.28        0.74           -87.44 
30  40  -0.14        0.97           -89.57 
35  40  0.62        1.15           -92.23 
40  40  1.05        1.27           -95.58 
45  40  1.16        1.31           -99.79 
50  40  0.99        1.26           105.21 
55  40  0.58        1.14           112.27 
60  40  0.03        1.01           121.33 
65  40  -0.49        0.89           132.53 
70  40  -0.79        0.83           144.98 
75  40  -0.76        0.84           156.85 
80  40  -0.51        0.89           166.19 
85  40  -0.25        0.94           171.96 
90  40  -0.14        0.97           173.87 
95  40  -0.24        0.95           171.96 
100  40  -0.50        0.89           166.19 
105  40  -0.75        0.84           156.87 
110  40  -0.78        0.84           145.01 
115  40  -0.49        0.89           132.58 
120  40  0.04        1.01           121.40 
125  40  0.58        1.14           112.35 
130  40  0.99        1.26           105.29 
135  40  1.16        1.31           -99.88 
140  40  1.05        1.27           -95.68 
145  40  0.62        1.15           -92.34 
150  40  -0.14        0.97           -89.69 
155  40  -1.28        0.74           -87.58 
160  40  -2.89        0.51           -85.88 
165  40  -5.15        0.31           -84.55 
170  40  -8.52        0.14           -83.63 
175  40  -14.46        0.04           -83.22 
180  40  -58.68        0.00           177.12 
0  45  -58.68        0.00           2.88 
5  45  -14.45        0.04           -82.52 
10  45  -8.52        0.14           -83.28 
15  45  -5.15        0.31           -84.31 
20  45  -2.89        0.51           -85.70 
25  45  -1.28        0.74           -87.44 
30  45  -0.14        0.97           -89.57 
35  45  0.62        1.15           -92.23 
40  45  1.05        1.27           -95.58 
45  45  1.16        1.31           -99.79 
50  45  0.99        1.26           105.21 
55  45  0.58        1.14           112.27 
60  45  0.03        1.01           121.33 
65  45  -0.49        0.89           132.53 
70  45  -0.79        0.83           144.98 
75  45  -0.76        0.84           156.85 
80  45  -0.51        0.89           166.19 
85  45  -0.25        0.94           171.96 
90  45  -0.14        0.97           173.87 
95  45  -0.24        0.95           171.96 
100  45  -0.50        0.89           166.19 
105  45  -0.75        0.84           156.87 
110  45  -0.78        0.84           145.01 
115  45  -0.49        0.89           132.58 
120  45  0.04        1.01           121.40 
125  45  0.58        1.14           112.35 
130  45  0.99        1.26           105.29 
135  45  1.16        1.31           -99.88 
140  45  1.05        1.27           -95.68 
145  45  0.62        1.15           -92.34 
150  45  -0.14        0.97           -89.69 
155  45  -1.28        0.74           -87.58 
160  45  -2.89        0.51           -85.88 
165  45  -5.15        0.31           -84.55 
170  45  -8.52        0.14           -83.63 
175  45  -14.46        0.04           -83.22 
180  45  -58.68        0.00           177.12 
0  50  -58.68        0.00           2.88 
5  50  -14.45        0.04           -82.52 
10  50  -8.52        0.14           -83.28 
15  50  -5.15        0.31           -84.31 
20  50  -2.89        0.51           -85.70 
25  50  -1.28        0.74           -87.44 
30  50  -0.14        0.97           -89.57 
35  50  0.62        1.15           -92.23 
40  50  1.05        1.27           -95.58 
45  50  1.16        1.31           -99.79 
50  50  0.99        1.26           105.21 
55  50  0.58        1.14           112.27 
60  50  0.03        1.01           121.33 
65  50  -0.49        0.89           132.53 
70  50  -0.79        0.83           144.98 
75  50  -0.76        0.84           156.85 
80  50  -0.51        0.89           166.19 
85  50  -0.25        0.94           171.96 
90  50  -0.14        0.97           173.87 
95  50  -0.24        0.95           171.96 
100  50  -0.50        0.89           166.19 
105  50  -0.75        0.84           156.87 
110  50  -0.78        0.84           145.01 
115  50  -0.49        0.89           132.58 
120  50  0.04        1.01           121.40 
125  50  0.58        1.14           112.35 
130  50  0.99        1.26           105.29 
135  50  1.16        1.31           -99.88 
140  50  1.05        1.27           -95.68 
145  50  0.62        1.15           -92.34 
150  50  -0.14        0.97           -89.69 
155  50  -1.28        0.74           -87.58 
160  50  -2.89        0.51           -85.88 
165  50  -5.15        0.31           -84.55 
170  50  -8.52        0.14           -83.63 
175  50  -14.46        0.04           -83.22 
180  50  -58.68        0.00           177.12 
0  55  -58.68        0.00           2.88 
5  55  -14.45        0.04           -82.52 
10  55  -8.52        0.14           -83.28 
15  55  -5.15        0.31           -84.31 
20  55  -2.89        0.51           -85.70 
25  55  -1.28        0.74           -87.44 
30  55  -0.14        0.97           -89.57 
35  55  0.62        1.15           -92.23 
40  55  1.05        1.27           -95.58 
45  55  1.16        1.31           -99.79 
50  55  0.99        1.26           105.21 
55  55  0.58        1.14           112.27 
60  55  0.03        1.01           121.33 
65  55  -0.49        0.89           132.53 
70  55  -0.79        0.83           144.98 
75  55  -0.76        0.84           156.85 
80  55  -0.51        0.89           166.19 
85  55  -0.25        0.94           171.96 
90  55  -0.14        0.97           173.87 
95  55  -0.24        0.95           171.96 
100  55  -0.50        0.89           166.19 
105  55  -0.75        0.84           156.87 
110  55  -0.78        0.84           145.01 
115  55  -0.49        0.89           132.58 
120  55  0.04        1.01           121.40 
125  55  0.58        1.14           112.35 
130  55  0.99        1.26           105.29 
135  55  1.16        1.31           -99.88 
140  55  1.05        1.27           -95.68 
145  55  0.62        1.15           -92.34 
150  55  -0.14        0.97           -89.69 
155  55  -1.28        0.74           -87.58 
160  55  -2.89        0.51           -85.88 
165  55  -5.15        0.31           -84.55 
170  55  -8.52        0.14           -83.63 
175  55  -14.46        0.04           -83.22 
180  55  -58.68        0.00           177.12 
0  60  -58.68        0.00           2.88 
5  60  -14.45        0.04           -82.52 
10  60  -8.52        0.14           -83.28 
15  60  -5.15        0.31           -84.31 
20  60  -2.89        0.51           -85.70 
25  60  -1.28        0.74           -87.44 
30  60  -0.14        0.97           -89.57 
35  60  0.62        1.15           -92.23 
40  60  1.05        1.27           -95.58 
45  60  1.16        1.31           -99.79 
50  60  0.99        1.26           105.21 
55  60  0.58        1.14           112.27 
60  60  0.03        1.01           121.33 
65  60  -0.49        0.89           132.53 
70  60  -0.79        0.83           144.98 
75  60  -0.76        0.84           156.85 
80  60  -0.51        0.89           166.19 
85  60  -0.25        0.94           171.96 
90  60  -0.14        0.97           173.87 
95  60  -0.24        0.95           171.96 
100  60  -0.50        0.89           166.19 
105  60  -0.75        0.84           156.87 
110  60  -0.78        0.84           145.01 
115  60  -0.49        0.89           132.58 
120  60  0.04        1.01           121.40 
125  60  0.58        1.14           112.35 
130  60  0.99        1.26           105.29 
135  60  1.16        1.31           -99.88 
140  60  1.05        1.27           -95.68 
145  60  0.62        1.15           -92.34 
150  60  -0.14        0.97           -89.69 
155  60  -1.28        0.74           -87.58 
160  60  -2.89        0.51           -85.88 
165  60  -5.15        0.31           -84.55 
170  60  -8.52        0.14           -83.63 
175  60  -14.46        0.04           -83.22 
180  60  -58.68        0.00           177.12 
0  65  -58.68        0.00           2.88 
5  65  -14.45        0.04           -82.52 
10  65  -8.52        0.14           -83.28 
15  65  -5.15        0.31           -84.31 
20  65  -2.89        0.51           -85.70 
25  65  -1.28        0.74           -87.44 
30  65  -0.14        0.97           -89.57 
35  65  0.62        1.15           -92.23 
40  65  1.05        1.27           -95.58 
45  65  1.16        1.31           -99.79 
50  65  0.99        1.26           105.21 
55  65  0.58        1.14           112.27 
60  65  0.03        1.01           121.33 
65  65  -0.49        0.89           132.53 
70  65  -0.79        0.83           144.98 
75  65  -0.76        0.84           156.85 
80  65  -0.51        0.89           166.19 
85  65  -0.25        0.94           171.96 
90  65  -0.14        0.97           173.87 
95  65  -0.24        0.95           171.96 
100  65  -0.50        0.89           166.19 
105  65  -0.75        0.84           156.87 
110  65  -0.78        0.84           145.01 
115  65  -0.49        0.89           132.58 
120  65  0.04        1.01           121.40 
125  65  0.58        1.14           112.35 
130  65  0.99        1.26           105.29 
135  65  1.16        1.31           -99.88 
140  65  1.05        1.27           -95.68 
145  65  0.62        1.15           -92.34 
150  65  -0.14        0.97           -89.69 
155  65  -1.28        0.74           -87.58 
160  65  -2.89        0.51           -85.88 
165  65  -5.15        0.31           -84.55 
170  65  -8.52        0.14           -83.63 
175  65  -14.46        0.04           -83.22 
180  65  -58.68        0.00           177.12 
0  70  -58.68        0.00           2.88 
5  70  -14.45        0.04           -82.52 
10  70  -8.52        0.14           -83.28 
15  70  -5.15        0.31           -84.31 
20  70  -2.89        0.51           -85.70 
25  70  -1.28        0.74           -87.44 
30  70  -0.14        0.97           -89.57 
35  70  0.62        1.15           -92.23 
40  70  1.05        1.27           -95.58 
45  70  1.16        1.31           -99.79 
50  70  0.99        1.26           105.21 
55  70  0.58        1.14           112.27 
60  70  0.03        1.01           121.33 
65  70  -0.49        0.89           132.53 
70  70  -0.79        0.83           144.98 
75  70  -0.76        0.84           156.85 
80  70  -0.51        0.89           166.19 
85  70  -0.25        0.94           171.96 
90  70  -0.14        0.97           173.87 
95  70  -0.24        0.95           171.96 
100  70  -0.50        0.89           166.19 
105  70  -0.75        0.84           156.87 
110  70  -0.78        0.84           145.01 
115  70  -0.49        0.89           132.58 
120  70  0.04        1.01           121.40 
125  70  0.58        1.14           112.35 
130  70  0.99        1.26           105.29 
135  70  1.16        1.31           -99.88 
140  70  1.05        1.27           -95.68 
145  70  0.62        1.15           -92.34 
150  70  -0.14        0.97           -89.69 
155  70  -1.28        0.74           -87.58 
160  70  -2.89        0.51           -85.88 
165  70  -5.15        0.31           -84.55 
170  70  -8.52        0.14           -83.63 
175  70  -14.46        0.04           -83.22 
180  70  -58.68        0.00           177.12 
0  75  -58.68        0.00           2.88 
5  75  -14.45        0.04           -82.52 
10  75  -8.52        0.14           -83.28 
15  75  -5.15        0.31           -84.31 
20  75  -2.89        0.51           -85.70 
25  75  -1.28        0.74           -87.44 
30  75  -0.14        0.97           -89.57 
35  75  0.62        1.15           -92.23 
40  75  1.05        1.27           -95.58 
45  75  1.16        1.31           -99.79 
50  75  0.99        1.26           105.21 
55  75  0.58        1.14           112.27 
60  75  0.03        1.01           121.33 
65  75  -0.49        0.89           132.53 
70  75  -0.79        0.83           144.98 
75  75  -0.76        0.84           156.85 
80  75  -0.51        0.89           166.19 
85  75  -0.25        0.94           171.96 
90  75  -0.14        0.97           173.87 
95  75  -0.24        0.95           171.96 
100  75  -0.50        0.89           166.19 
105  75  -0.75        0.84           156.87 
110  75  -0.78        0.84           145.01 
115  75  -0.49        0.89           132.58 
120  75  0.04        1.01           121.40 
125  75  0.58        1.14           112.35 
130  75  0.99        1.26           105.29 
135  75  1.16        1.31           -99.88 
140  75  1.05        1.27           -95.68 
145  75  0.62        1.15           -92.34 
150  75  -0.14        0.97           -89.69 
155  75  -1.28        0.74           -87.58 
160  75  -2.89        0.51           -85.88 
165  75  -5.15        0.31           -84.55 
170  75  -8.52        0.14           -83.63 
175  75  -14.46        0.04           -83.22 
180  75  -58.68        0.00           177.12 
0  80  -58.68        0.00           2.88 
5  80  -14.45        0.04           -82.52 
10  80  -8.52        0.14           -83.28 
15  80  -5.15        0.31           -84.31 
20  80  -2.89        0.51           -85.70 
25  80  -1.28        0.74           -87.44 
30  80  -0.14        0.97           -89.57 
35  80  0.62        1.15           -92.23 
40  80  1.05        1.27           -95.58 
45  80  1.16        1.31           -99.79 
50  80  0.99        1.26           105.21 
55  80  0.58        1.14           112.27 
60  80  0.03        1.01           121.33 
65  80  -0.49        0.89           132.53 
70  80  -0.79        0.83           144.98 
75  80  -0.76        0.84           156.85 
80  80  -0.51        0.89           166.19 
85  80  -0.25        0.94           171.96 
90  80  -0.14        0.97           173.87 
95  80  -0.24        0.95           171.96 
100  80  -0.50        0.89           166.19 
105  80  -0.75        0.84           156.87 
110  80  -0.78        0.84           145.01 
115  80  -0.49        0.89           132.58 
120  80  0.04        1.01           121.40 
125  80  0.58        1.14           112.35 
130  80  0.99        1.26           105.29 
135  80  1.16        1.31           -99.88 
140  80  1.05        1.27           -95.68 
145  80  0.62        1.15           -92.34 
150  80  -0.14        0.97           -89.69 
155  80  -1.28        0.74           -87.58 
160  80  -2.89        0.51           -85.88 
165  80  -5.15        0.31           -84.55 
170  80  -8.52        0.14           -83.63 
175  80  -14.46        0.04           -83.22 
180  80  -58.68        0.00           177.12 
0  85  -58.68        0.00           2.88 
5  85  -14.45        0.04           -82.52 
10  85  -8.52        0.14           -83.28 
15  85  -5.15        0.31           -84.31 
20  85  -2.89        0.51           -85.70 
25  85  -1.28        0.74           -87.44 
30  85  -0.14        0.97           -89.57 
35  85  0.62        1.15           -92.23 
40  85  1.05        1.27           -95.58 
45  85  1.16        1.31           -99.79 
50  85  0.99        1.26           105.21 
55  85  0.58        1.14           112.27 
60  85  0.03        1.01           121.33 
65  85  -0.49        0.89           132.53 
70  85  -0.79        0.83           144.98 
75  85  -0.76        0.84           156.85 
80  85  -0.51        0.89           166.19 
85  85  -0.25        0.94           171.96 
90  85  -0.14        0.97           173.87 
95  85  -0.24        0.95           171.96 
100  85  -0.50        0.89           166.19 
105  85  -0.75        0.84           156.87 
110  85  -0.78        0.84           145.01 
115  85  -0.49        0.89           132.58 
120  85  0.04        1.01           121.40 
125  85  0.58        1.14           112.35 
130  85  0.99        1.26           105.29 
135  85  1.16        1.31           -99.88 
140  85  1.05        1.27           -95.68 
145  85  0.62        1.15           -92.34 
150  85  -0.14        0.97           -89.69 
155  85  -1.28        0.74           -87.58 
160  85  -2.89        0.51           -85.88 
165  85  -5.15        0.31           -84.55 
170  85  -8.52        0.14           -83.63 
175  85  -14.46        0.04           -83.22 
180  85  -58.68        0.00           177.12 
0  90  -58.68        0.00           2.88 
5  90  -14.45        0.04           -82.52 
10  90  -8.52        0.14           -83.28 
15  90  -5.15        0.31           -84.31 
20  90  -2.89        0.51           -85.70 
25  90  -1.28        0.74           -87.44 
30  90  -0.14        0.97           -89.57 
35  90  0.62        1.15           -92.23 
40  90  1.05        1.27           -95.58 
45  90  1.16        1.31           -99.79 
50  90  0.99        1.26           105.21 
55  90  0.58        1.14           112.27 
60  90  0.03        1.01           121.33 
65  90  -0.49        0.89           132.53 
70  90  -0.79        0.83           144.98 
75  90  -0.76        0.84           156.85 
80  90  -0.51        0.89           166.19 
85  90  -0.25        0.94           171.96 
90  90  -0.14        0.97           173.87 
95  90  -0.24        0.95           171.96 
100  90  -0.50        0.89           166.19 
105  90  -0.75        0.84           156.87 
110  90  -0.78        0.84           145.01 
115  90  -0.49        0.89           132.58 
120  90  0.04        1.01           121.40 
125  90  0.58        1.14           112.35 
130  90  0.99        1.26           105.29 
135  90  1.16        1.31           -99.88 
140  90  1.05        1.27           -95.68 
145  90  0.62        1.15           -92.34 
150  90  -0.14        0.97           -89.69 
155  90  -1.28        0.74           -87.58 
160  90  -2.89        0.51           -85.88 
165  90  -5.15        0.31           -84.55 
170  90  -8.52        0.14           -83.63 
175  90  -14.46        0.04           -83.22 
180  90  -58.68        0.00           177.12 
0  95  -58.68        0.00           2.88 
5  95  -14.45        0.04           -82.52 
10  95  -8.52        0.14           -83.28 
15  95  -5.15        0.31           -84.31 
20  95  -2.89        0.51           -85.70 
25  95  -1.28        0.74           -87.44 
30  95  -0.14        0.97           -89.57 
35  95  0.62        1.15           -92.23 
40  95  1.05        1.27           -95.58 
45  95  1.16        1.31           -99.79 
50  95  0.99        1.26           105.21 
55  95  0.58        1.14           112.27 
60  95  0.03        1.01           121.33 
65  95  -0.49        0.89           132.53 
70  95  -0.79        0.83           144.98 
75  95  -0.76        0.84           156.85 
80  95  -0.51        0.89           166.19 
85  95  -0.25        0.94           171.96 
90  95  -0.14        0.97           173.87 
95  95  -0.24        0.95           171.96 
100  95  -0.50        0.89           166.19 
105  95  -0.75        0.84           156.87 
110  95  -0.78        0.84           145.01 
115  95  -0.49        0.89           132.58 
120  95  0.04        1.01           121.40 
125  95  0.58        1.14           112.35 
130  95  0.99        1.26           105.29 
135  95  1.16        1.31           -99.88 
140  95  1.05        1.27           -95.68 
145  95  0.62        1.15           -92.34 
150  95  -0.14        0.97           -89.69 
155  95  -1.28        0.74           -87.58 
160  95  -2.89        0.51           -85.88 
165  95  -5.15        0.31           -84.55 
170  95  -8.52        0.14           -83.63 
175  95  -14.46        0.04           -83.22 
180  95  -58.68        0.00           177.12 
0  100  -58.68        0.00           2.88 
5  100  -14.45        0.04           -82.52 
10  100  -8.52        0.14           -83.28 
15  100  -5.15        0.31           -84.31 
20  100  -2.89        0.51           -85.70 
25  100  -1.28        0.74           -87.44 
30  100  -0.14        0.97           -89.57 
35  100  0.62        1.15           -92.23 
40  100  1.05        1.27           -95.58 
45  100  1.16        1.31           -99.79 
50  100  0.99        1.26           105.21 
55  100  0.58        1.14           112.27 
60  100  0.03        1.01           121.33 
65  100  -0.49        0.89           132.53 
70  100  -0.79        0.83           144.98 
75  100  -0.76        0.84           156.85 
80  100  -0.51        0.89           166.19 
85  100  -0.25        0.94           171.96 
90  100  -0.14        0.97           173.87 
95  100  -0.24        0.95           171.96 
100  100  -0.50        0.89           166.19 
105  100  -0.75        0.84           156.87 
110  100  -0.78        0.84           145.01 
115  100  -0.49        0.89           132.58 
120  100  0.04        1.01           121.40 
