freq : 200.00 MHz
SWR : 1.91
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
20  15  -9.31        0.12           -16.33 
25  15  -7.34        0.18           -16.74 
30  15  -5.72        0.27           -17.20 
35  15  -4.35        0.37           -17.68 
40  15  -3.18        0.48           -18.15 
45  15  -2.16        0.61           -18.61 
50  15  -1.28        0.74           -19.05 
55  15  -0.51        0.89           -19.47 
60  15  0.14        1.03           -19.86 
65  15  0.69        1.17           -20.20 
70  15  1.13        1.30           -20.47 
75  15  1.48        1.41           -20.69 
80  15  1.72        1.49           -20.84 
85  15  1.87        1.54           -20.95 
90  15  1.92        1.56           -20.99 
95  15  1.87        1.54           -20.95 
100  15  1.72        1.49           -20.85 
105  15  1.48        1.41           -20.69 
110  15  1.13        1.30           -20.48 
115  15  0.69        1.17           -20.20 
120  15  0.14        1.03           -19.86 
125  15  -0.51        0.89           -19.47 
130  15  -1.28        0.74           -19.06 
135  15  -2.16        0.61           -18.62 
140  15  -3.18        0.48           -18.16 
145  15  -4.35        0.37           -17.69 
150  15  -5.72        0.27           -17.21 
155  15  -7.34        0.18           -16.75 
160  15  -9.32        0.12           -16.34 
165  15  -11.86        0.07           -16.00 
170  15  -15.41        0.03           -15.74 
175  15  -21.46        0.01           -15.60 
180  15  -74.87        0.00           178.56 
0  20  -74.87        0.00           -1.44 
5  20  -21.43        0.01           -15.54 
10  20  -15.40        0.03           -15.71 
15  20  -11.85        0.07           -15.98 
20  20  -9.31        0.12           -16.33 
25  20  -7.34        0.18           -16.74 
30  20  -5.72        0.27           -17.20 
35  20  -4.35        0.37           -17.68 
40  20  -3.18        0.48           -18.15 
45  20  -2.16        0.61           -18.61 
50  20  -1.28        0.74           -19.05 
55  20  -0.51        0.89           -19.47 
60  20  0.14        1.03           -19.86 
65  20  0.69        1.17           -20.20 
70  20  1.13        1.30           -20.47 
75  20  1.48        1.41           -20.69 
80  20  1.72        1.49           -20.84 
85  20  1.87        1.54           -20.95 
90  20  1.92        1.56           -20.99 
95  20  1.87        1.54           -20.95 
100  20  1.72        1.49           -20.85 
105  20  1.48        1.41           -20.69 
110  20  1.13        1.30           -20.48 
115  20  0.69        1.17           -20.20 
120  20  0.14        1.03           -19.86 
125  20  -0.51        0.89           -19.47 
130  20  -1.28        0.74           -19.06 
135  20  -2.16        0.61           -18.62 
140  20  -3.18        0.48           -18.16 
145  20  -4.35        0.37           -17.69 
150  20  -5.72        0.27           -17.21 
155  20  -7.34        0.18           -16.75 
160  20  -9.32        0.12           -16.34 
165  20  -11.86        0.07           -16.00 
170  20  -15.41        0.03           -15.74 
175  20  -21.46        0.01           -15.60 
180  20  -74.87        0.00           178.56 
0  25  -74.87        0.00           -1.44 
5  25  -21.43        0.01           -15.54 
10  25  -15.40        0.03           -15.71 
15  25  -11.85        0.07           -15.98 
20  25  -9.31        0.12           -16.33 
25  25  -7.34        0.18           -16.74 
30  25  -5.72        0.27           -17.20 
35  25  -4.35        0.37           -17.68 
40  25  -3.18        0.48           -18.15 
45  25  -2.16        0.61           -18.61 
50  25  -1.28        0.74           -19.05 
55  25  -0.51        0.89           -19.47 
60  25  0.14        1.03           -19.86 
65  25  0.69        1.17           -20.20 
70  25  1.13        1.30           -20.47 
75  25  1.48        1.41           -20.69 
80  25  1.72        1.49           -20.84 
85  25  1.87        1.54           -20.95 
90  25  1.92        1.56           -20.99 
95  25  1.87        1.54           -20.95 
100  25  1.72        1.49           -20.85 
105  25  1.48        1.41           -20.69 
110  25  1.13        1.30           -20.48 
115  25  0.69        1.17           -20.20 
120  25  0.14        1.03           -19.86 
125  25  -0.51        0.89           -19.47 
130  25  -1.28        0.74           -19.06 
135  25  -2.16        0.61           -18.62 
140  25  -3.18        0.48           -18.16 
145  25  -4.35        0.37           -17.69 
150  25  -5.72        0.27           -17.21 
155  25  -7.34        0.18           -16.75 
160  25  -9.32        0.12           -16.34 
165  25  -11.86        0.07           -16.00 
170  25  -15.41        0.03           -15.74 
175  25  -21.46        0.01           -15.60 
180  25  -74.87        0.00           178.56 
0  30  -74.87        0.00           -1.44 
5  30  -21.43        0.01           -15.54 
10  30  -15.40        0.03           -15.71 
15  30  -11.85        0.07           -15.98 
20  30  -9.31        0.12           -16.33 
25  30  -7.34        0.18           -16.74 
30  30  -5.72        0.27           -17.20 
35  30  -4.35        0.37           -17.68 
40  30  -3.18        0.48           -18.15 
45  30  -2.16        0.61           -18.61 
50  30  -1.28        0.74           -19.05 
55  30  -0.51        0.89           -19.47 
60  30  0.14        1.03           -19.86 
65  30  0.69        1.17           -20.20 
70  30  1.13        1.30           -20.47 
75  30  1.48        1.41           -20.69 
80  30  1.72        1.49           -20.84 
85  30  1.87        1.54           -20.95 
90  30  1.92        1.56           -20.99 
95  30  1.87        1.54           -20.95 
100  30  1.72        1.49           -20.85 
105  30  1.48        1.41           -20.69 
110  30  1.13        1.30           -20.48 
115  30  0.69        1.17           -20.20 
120  30  0.14        1.03           -19.86 
125  30  -0.51        0.89           -19.47 
130  30  -1.28        0.74           -19.06 
135  30  -2.16        0.61           -18.62 
140  30  -3.18        0.48           -18.16 
145  30  -4.35        0.37           -17.69 
150  30  -5.72        0.27           -17.21 
155  30  -7.34        0.18           -16.75 
160  30  -9.32        0.12           -16.34 
165  30  -11.86        0.07           -16.00 
170  30  -15.41        0.03           -15.74 
175  30  -21.46        0.01           -15.60 
180  30  -74.87        0.00           178.56 
0  35  -74.87        0.00           -1.44 
5  35  -21.43        0.01           -15.54 
10  35  -15.40        0.03           -15.71 
15  35  -11.85        0.07           -15.98 
20  35  -9.31        0.12           -16.33 
25  35  -7.34        0.18           -16.74 
30  35  -5.72        0.27           -17.20 
35  35  -4.35        0.37           -17.68 
40  35  -3.18        0.48           -18.15 
45  35  -2.16        0.61           -18.61 
50  35  -1.28        0.74           -19.05 
55  35  -0.51        0.89           -19.47 
60  35  0.14        1.03           -19.86 
65  35  0.69        1.17           -20.20 
70  35  1.13        1.30           -20.47 
75  35  1.48        1.41           -20.69 
80  35  1.72        1.49           -20.84 
85  35  1.87        1.54           -20.95 
90  35  1.92        1.56           -20.99 
95  35  1.87        1.54           -20.95 
100  35  1.72        1.49           -20.85 
105  35  1.48        1.41           -20.69 
110  35  1.13        1.30           -20.48 
115  35  0.69        1.17           -20.20 
120  35  0.14        1.03           -19.86 
125  35  -0.51        0.89           -19.47 
130  35  -1.28        0.74           -19.06 
135  35  -2.16        0.61           -18.62 
140  35  -3.18        0.48           -18.16 
145  35  -4.35        0.37           -17.69 
150  35  -5.72        0.27           -17.21 
155  35  -7.34        0.18           -16.75 
160  35  -9.32        0.12           -16.34 
165  35  -11.86        0.07           -16.00 
170  35  -15.41        0.03           -15.74 
175  35  -21.46        0.01           -15.60 
180  35  -74.87        0.00           178.56 
0  40  -74.87        0.00           -1.44 
5  40  -21.43        0.01           -15.54 
10  40  -15.40        0.03           -15.71 
15  40  -11.85        0.07           -15.98 
20  40  -9.31        0.12           -16.33 
25  40  -7.34        0.18           -16.74 
30  40  -5.72        0.27           -17.20 
35  40  -4.35        0.37           -17.68 
40  40  -3.18        0.48           -18.15 
45  40  -2.16        0.61           -18.61 
50  40  -1.28        0.74           -19.05 
55  40  -0.51        0.89           -19.47 
60  40  0.14        1.03           -19.86 
65  40  0.69        1.17           -20.20 
70  40  1.13        1.30           -20.47 
75  40  1.48        1.41           -20.69 
80  40  1.72        1.49           -20.84 
85  40  1.87        1.54           -20.95 
90  40  1.92        1.56           -20.99 
95  40  1.87        1.54           -20.95 
100  40  1.72        1.49           -20.85 
105  40  1.48        1.41           -20.69 
110  40  1.13        1.30           -20.48 
115  40  0.69        1.17           -20.20 
120  40  0.14        1.03           -19.86 
125  40  -0.51        0.89           -19.47 
130  40  -1.28        0.74           -19.06 
135  40  -2.16        0.61           -18.62 
140  40  -3.18        0.48           -18.16 
145  40  -4.35        0.37           -17.69 
150  40  -5.72        0.27           -17.21 
155  40  -7.34        0.18           -16.75 
160  40  -9.32        0.12           -16.34 
165  40  -11.86        0.07           -16.00 
170  40  -15.41        0.03           -15.74 
175  40  -21.46        0.01           -15.60 
180  40  -74.87        0.00           178.56 
0  45  -74.87        0.00           -1.44 
5  45  -21.43        0.01           -15.54 
10  45  -15.40        0.03           -15.71 
15  45  -11.85        0.07           -15.98 
20  45  -9.31        0.12           -16.33 
25  45  -7.34        0.18           -16.74 
30  45  -5.72        0.27           -17.20 
35  45  -4.35        0.37           -17.68 
40  45  -3.18        0.48           -18.15 
45  45  -2.16        0.61           -18.61 
50  45  -1.28        0.74           -19.05 
55  45  -0.51        0.89           -19.47 
60  45  0.14        1.03           -19.86 
65  45  0.69        1.17           -20.20 
70  45  1.13        1.30           -20.47 
75  45  1.48        1.41           -20.69 
80  45  1.72        1.49           -20.84 
85  45  1.87        1.54           -20.95 
90  45  1.92        1.56           -20.99 
95  45  1.87        1.54           -20.95 
100  45  1.72        1.49           -20.85 
105  45  1.48        1.41           -20.69 
110  45  1.13        1.30           -20.48 
115  45  0.69        1.17           -20.20 
120  45  0.14        1.03           -19.86 
125  45  -0.51        0.89           -19.47 
130  45  -1.28        0.74           -19.06 
135  45  -2.16        0.61           -18.62 
140  45  -3.18        0.48           -18.16 
145  45  -4.35        0.37           -17.69 
150  45  -5.72        0.27           -17.21 
155  45  -7.34        0.18           -16.75 
160  45  -9.32        0.12           -16.34 
165  45  -11.86        0.07           -16.00 
170  45  -15.41        0.03           -15.74 
175  45  -21.46        0.01           -15.60 
180  45  -74.87        0.00           178.56 
0  50  -74.87        0.00           -1.44 
5  50  -21.43        0.01           -15.54 
10  50  -15.40        0.03           -15.71 
15  50  -11.85        0.07           -15.98 
20  50  -9.31        0.12           -16.33 
25  50  -7.34        0.18           -16.74 
30  50  -5.72        0.27           -17.20 
35  50  -4.35        0.37           -17.68 
40  50  -3.18        0.48           -18.15 
45  50  -2.16        0.61           -18.61 
50  50  -1.28        0.74           -19.05 
55  50  -0.51        0.89           -19.47 
60  50  0.14        1.03           -19.86 
65  50  0.69        1.17           -20.20 
70  50  1.13        1.30           -20.47 
75  50  1.48        1.41           -20.69 
80  50  1.72        1.49           -20.84 
85  50  1.87        1.54           -20.95 
90  50  1.92        1.56           -20.99 
95  50  1.87        1.54           -20.95 
100  50  1.72        1.49           -20.85 
105  50  1.48        1.41           -20.69 
110  50  1.13        1.30           -20.48 
115  50  0.69        1.17           -20.20 
120  50  0.14        1.03           -19.86 
125  50  -0.51        0.89           -19.47 
130  50  -1.28        0.74           -19.06 
135  50  -2.16        0.61           -18.62 
140  50  -3.18        0.48           -18.16 
145  50  -4.35        0.37           -17.69 
150  50  -5.72        0.27           -17.21 
155  50  -7.34        0.18           -16.75 
160  50  -9.32        0.12           -16.34 
165  50  -11.86        0.07           -16.00 
170  50  -15.41        0.03           -15.74 
175  50  -21.46        0.01           -15.60 
180  50  -74.87        0.00           178.56 
0  55  -74.87        0.00           -1.44 
5  55  -21.43        0.01           -15.54 
10  55  -15.40        0.03           -15.71 
15  55  -11.85        0.07           -15.98 
20  55  -9.31        0.12           -16.33 
25  55  -7.34        0.18           -16.74 
30  55  -5.72        0.27           -17.20 
35  55  -4.35        0.37           -17.68 
40  55  -3.18        0.48           -18.15 
45  55  -2.16        0.61           -18.61 
50  55  -1.28        0.74           -19.05 
55  55  -0.51        0.89           -19.47 
60  55  0.14        1.03           -19.86 
65  55  0.69        1.17           -20.20 
70  55  1.13        1.30           -20.47 
75  55  1.48        1.41           -20.69 
80  55  1.72        1.49           -20.84 
85  55  1.87        1.54           -20.95 
90  55  1.92        1.56           -20.99 
95  55  1.87        1.54           -20.95 
100  55  1.72        1.49           -20.85 
105  55  1.48        1.41           -20.69 
110  55  1.13        1.30           -20.48 
115  55  0.69        1.17           -20.20 
120  55  0.14        1.03           -19.86 
125  55  -0.51        0.89           -19.47 
130  55  -1.28        0.74           -19.06 
135  55  -2.16        0.61           -18.62 
140  55  -3.18        0.48           -18.16 
145  55  -4.35        0.37           -17.69 
150  55  -5.72        0.27           -17.21 
155  55  -7.34        0.18           -16.75 
160  55  -9.32        0.12           -16.34 
165  55  -11.86        0.07           -16.00 
170  55  -15.41        0.03           -15.74 
175  55  -21.46        0.01           -15.60 
180  55  -74.87        0.00           178.56 
0  60  -74.87        0.00           -1.44 
5  60  -21.43        0.01           -15.54 
10  60  -15.40        0.03           -15.71 
15  60  -11.85        0.07           -15.98 
20  60  -9.31        0.12           -16.33 
25  60  -7.34        0.18           -16.74 
30  60  -5.72        0.27           -17.20 
35  60  -4.35        0.37           -17.68 
40  60  -3.18        0.48           -18.15 
45  60  -2.16        0.61           -18.61 
50  60  -1.28        0.74           -19.05 
55  60  -0.51        0.89           -19.47 
60  60  0.14        1.03           -19.86 
65  60  0.69        1.17           -20.20 
70  60  1.13        1.30           -20.47 
75  60  1.48        1.41           -20.69 
80  60  1.72        1.49           -20.84 
85  60  1.87        1.54           -20.95 
90  60  1.92        1.56           -20.99 
95  60  1.87        1.54           -20.95 
100  60  1.72        1.49           -20.85 
105  60  1.48        1.41           -20.69 
110  60  1.13        1.30           -20.48 
115  60  0.69        1.17           -20.20 
120  60  0.14        1.03           -19.86 
125  60  -0.51        0.89           -19.47 
130  60  -1.28        0.74           -19.06 
135  60  -2.16        0.61           -18.62 
140  60  -3.18        0.48           -18.16 
145  60  -4.35        0.37           -17.69 
150  60  -5.72        0.27           -17.21 
155  60  -7.34        0.18           -16.75 
160  60  -9.32        0.12           -16.34 
165  60  -11.86        0.07           -16.00 
170  60  -15.41        0.03           -15.74 
175  60  -21.46        0.01           -15.60 
180  60  -74.87        0.00           178.56 
0  65  -74.87        0.00           -1.44 
5  65  -21.43        0.01           -15.54 
10  65  -15.40        0.03           -15.71 
15  65  -11.85        0.07           -15.98 
20  65  -9.31        0.12           -16.33 
25  65  -7.34        0.18           -16.74 
30  65  -5.72        0.27           -17.20 
35  65  -4.35        0.37           -17.68 
40  65  -3.18        0.48           -18.15 
45  65  -2.16        0.61           -18.61 
50  65  -1.28        0.74           -19.05 
55  65  -0.51        0.89           -19.47 
60  65  0.14        1.03           -19.86 
65  65  0.69        1.17           -20.20 
70  65  1.13        1.30           -20.47 
75  65  1.48        1.41           -20.69 
80  65  1.72        1.49           -20.84 
85  65  1.87        1.54           -20.95 
90  65  1.92        1.56           -20.99 
95  65  1.87        1.54           -20.95 
100  65  1.72        1.49           -20.85 
105  65  1.48        1.41           -20.69 
110  65  1.13        1.30           -20.48 
115  65  0.69        1.17           -20.20 
120  65  0.14        1.03           -19.86 
125  65  -0.51        0.89           -19.47 
130  65  -1.28        0.74           -19.06 
135  65  -2.16        0.61           -18.62 
140  65  -3.18        0.48           -18.16 
145  65  -4.35        0.37           -17.69 
150  65  -5.72        0.27           -17.21 
155  65  -7.34        0.18           -16.75 
160  65  -9.32        0.12           -16.34 
165  65  -11.86        0.07           -16.00 
170  65  -15.41        0.03           -15.74 
175  65  -21.46        0.01           -15.60 
180  65  -74.87        0.00           178.56 
0  70  -74.87        0.00           -1.44 
5  70  -21.43        0.01           -15.54 
10  70  -15.40        0.03           -15.71 
15  70  -11.85        0.07           -15.98 
20  70  -9.31        0.12           -16.33 
25  70  -7.34        0.18           -16.74 
30  70  -5.72        0.27           -17.20 
35  70  -4.35        0.37           -17.68 
40  70  -3.18        0.48           -18.15 
45  70  -2.16        0.61           -18.61 
50  70  -1.28        0.74           -19.05 
55  70  -0.51        0.89           -19.47 
60  70  0.14        1.03           -19.86 
65  70  0.69        1.17           -20.20 
70  70  1.13        1.30           -20.47 
75  70  1.48        1.41           -20.69 
80  70  1.72        1.49           -20.84 
85  70  1.87        1.54           -20.95 
90  70  1.92        1.56           -20.99 
95  70  1.87        1.54           -20.95 
100  70  1.72        1.49           -20.85 
105  70  1.48        1.41           -20.69 
110  70  1.13        1.30           -20.48 
115  70  0.69        1.17           -20.20 
120  70  0.14        1.03           -19.86 
125  70  -0.51        0.89           -19.47 
130  70  -1.28        0.74           -19.06 
135  70  -2.16        0.61           -18.62 
140  70  -3.18        0.48           -18.16 
145  70  -4.35        0.37           -17.69 
150  70  -5.72        0.27           -17.21 
155  70  -7.34        0.18           -16.75 
160  70  -9.32        0.12           -16.34 
165  70  -11.86        0.07           -16.00 
170  70  -15.41        0.03           -15.74 
175  70  -21.46        0.01           -15.60 
180  70  -74.87        0.00           178.56 
0  75  -74.87        0.00           -1.44 
5  75  -21.43        0.01           -15.54 
10  75  -15.40        0.03           -15.71 
15  75  -11.85        0.07           -15.98 
20  75  -9.31        0.12           -16.33 
25  75  -7.34        0.18           -16.74 
30  75  -5.72        0.27           -17.20 
35  75  -4.35        0.37           -17.68 
40  75  -3.18        0.48           -18.15 
45  75  -2.16        0.61           -18.61 
50  75  -1.28        0.74           -19.05 
55  75  -0.51        0.89           -19.47 
60  75  0.14        1.03           -19.86 
65  75  0.69        1.17           -20.20 
70  75  1.13        1.30           -20.47 
75  75  1.48        1.41           -20.69 
80  75  1.72        1.49           -20.84 
85  75  1.87        1.54           -20.95 
90  75  1.92        1.56           -20.99 
95  75  1.87        1.54           -20.95 
100  75  1.72        1.49           -20.85 
105  75  1.48        1.41           -20.69 
110  75  1.13        1.30           -20.48 
115  75  0.69        1.17           -20.20 
120  75  0.14        1.03           -19.86 
125  75  -0.51        0.89           -19.47 
130  75  -1.28        0.74           -19.06 
135  75  -2.16        0.61           -18.62 
140  75  -3.18        0.48           -18.16 
145  75  -4.35        0.37           -17.69 
150  75  -5.72        0.27           -17.21 
155  75  -7.34        0.18           -16.75 
160  75  -9.32        0.12           -16.34 
165  75  -11.86        0.07           -16.00 
170  75  -15.41        0.03           -15.74 
175  75  -21.46        0.01           -15.60 
180  75  -74.87        0.00           178.56 
0  80  -74.87        0.00           -1.44 
5  80  -21.43        0.01           -15.54 
10  80  -15.40        0.03           -15.71 
15  80  -11.85        0.07           -15.98 
20  80  -9.31        0.12           -16.33 
25  80  -7.34        0.18           -16.74 
30  80  -5.72        0.27           -17.20 
35  80  -4.35        0.37           -17.68 
40  80  -3.18        0.48           -18.15 
45  80  -2.16        0.61           -18.61 
50  80  -1.28        0.74           -19.05 
55  80  -0.51        0.89           -19.47 
60  80  0.14        1.03           -19.86 
65  80  0.69        1.17           -20.20 
70  80  1.13        1.30           -20.47 
75  80  1.48        1.41           -20.69 
80  80  1.72        1.49           -20.84 
85  80  1.87        1.54           -20.95 
90  80  1.92        1.56           -20.99 
95  80  1.87        1.54           -20.95 
100  80  1.72        1.49           -20.85 
105  80  1.48        1.41           -20.69 
110  80  1.13        1.30           -20.48 
115  80  0.69        1.17           -20.20 
120  80  0.14        1.03           -19.86 
125  80  -0.51        0.89           -19.47 
130  80  -1.28        0.74           -19.06 
135  80  -2.16        0.61           -18.62 
140  80  -3.18        0.48           -18.16 
145  80  -4.35        0.37           -17.69 
150  80  -5.72        0.27           -17.21 
155  80  -7.34        0.18           -16.75 
160  80  -9.32        0.12           -16.34 
165  80  -11.86        0.07           -16.00 
170  80  -15.41        0.03           -15.74 
175  80  -21.46        0.01           -15.60 
180  80  -74.87        0.00           178.56 
0  85  -74.87        0.00           -1.44 
5  85  -21.43        0.01           -15.54 
10  85  -15.40        0.03           -15.71 
15  85  -11.85        0.07           -15.98 
20  85  -9.31        0.12           -16.33 
25  85  -7.34        0.18           -16.74 
30  85  -5.72        0.27           -17.20 
35  85  -4.35        0.37           -17.68 
40  85  -3.18        0.48           -18.15 
45  85  -2.16        0.61           -18.61 
50  85  -1.28        0.74           -19.05 
55  85  -0.51        0.89           -19.47 
60  85  0.14        1.03           -19.86 
65  85  0.69        1.17           -20.20 
70  85  1.13        1.30           -20.47 
75  85  1.48        1.41           -20.69 
80  85  1.72        1.49           -20.84 
85  85  1.87        1.54           -20.95 
90  85  1.92        1.56           -20.99 
95  85  1.87        1.54           -20.95 
100  85  1.72        1.49           -20.85 
105  85  1.48        1.41           -20.69 
110  85  1.13        1.30           -20.48 
115  85  0.69        1.17           -20.20 
120  85  0.14        1.03           -19.86 
125  85  -0.51        0.89           -19.47 
130  85  -1.28        0.74           -19.06 
135  85  -2.16        0.61           -18.62 
140  85  -3.18        0.48           -18.16 
145  85  -4.35        0.37           -17.69 
150  85  -5.72        0.27           -17.21 
155  85  -7.34        0.18           -16.75 
160  85  -9.32        0.12           -16.34 
165  85  -11.86        0.07           -16.00 
170  85  -15.41        0.03           -15.74 
175  85  -21.46        0.01           -15.60 
180  85  -74.87        0.00           178.56 
0  90  -74.87        0.00           -1.44 
5  90  -21.43        0.01           -15.54 
10  90  -15.40        0.03           -15.71 
15  90  -11.85        0.07           -15.98 
20  90  -9.31        0.12           -16.33 
25  90  -7.34        0.18           -16.74 
30  90  -5.72        0.27           -17.20 
35  90  -4.35        0.37           -17.68 
40  90  -3.18        0.48           -18.15 
45  90  -2.16        0.61           -18.61 
50  90  -1.28        0.74           -19.05 
55  90  -0.51        0.89           -19.47 
60  90  0.14        1.03           -19.86 
65  90  0.69        1.17           -20.20 
70  90  1.13        1.30           -20.47 
75  90  1.48        1.41           -20.69 
80  90  1.72        1.49           -20.84 
85  90  1.87        1.54           -20.95 
90  90  1.92        1.56           -20.99 
95  90  1.87        1.54           -20.95 
100  90  1.72        1.49           -20.85 
105  90  1.48        1.41           -20.69 
110  90  1.13        1.30           -20.48 
115  90  0.69        1.17           -20.20 
120  90  0.14        1.03           -19.86 
125  90  -0.51        0.89           -19.47 
130  90  -1.28        0.74           -19.06 
135  90  -2.16        0.61           -18.62 
140  90  -3.18        0.48           -18.16 
145  90  -4.35        0.37           -17.69 
150  90  -5.72        0.27           -17.21 
155  90  -7.34        0.18           -16.75 
160  90  -9.32        0.12           -16.34 
165  90  -11.86        0.07           -16.00 
170  90  -15.41        0.03           -15.74 
175  90  -21.46        0.01           -15.60 
180  90  -74.87        0.00           178.56 
0  95  -74.87        0.00           -1.44 
5  95  -21.43        0.01           -15.54 
10  95  -15.40        0.03           -15.71 
15  95  -11.85        0.07           -15.98 
20  95  -9.31        0.12           -16.33 
25  95  -7.34        0.18           -16.74 
30  95  -5.72        0.27           -17.20 
35  95  -4.35        0.37           -17.68 
40  95  -3.18        0.48           -18.15 
45  95  -2.16        0.61           -18.61 
50  95  -1.28        0.74           -19.05 
55  95  -0.51        0.89           -19.47 
60  95  0.14        1.03           -19.86 
65  95  0.69        1.17           -20.20 
70  95  1.13        1.30           -20.47 
75  95  1.48        1.41           -20.69 
80  95  1.72        1.49           -20.84 
85  95  1.87        1.54           -20.95 
90  95  1.92        1.56           -20.99 
95  95  1.87        1.54           -20.95 
100  95  1.72        1.49           -20.85 
105  95  1.48        1.41           -20.69 
110  95  1.13        1.30           -20.48 
115  95  0.69        1.17           -20.20 
120  95  0.14        1.03           -19.86 
125  95  -0.51        0.89           -19.47 
130  95  -1.28        0.74           -19.06 
135  95  -2.16        0.61           -18.62 
140  95  -3.18        0.48           -18.16 
145  95  -4.35        0.37           -17.69 
150  95  -5.72        0.27           -17.21 
155  95  -7.34        0.18           -16.75 
160  95  -9.32        0.12           -16.34 
165  95  -11.86        0.07           -16.00 
170  95  -15.41        0.03           -15.74 
175  95  -21.46        0.01           -15.60 
180  95  -74.87        0.00           178.56 
0  100  -74.87        0.00           -1.44 
5  100  -21.43        0.01           -15.54 
10  100  -15.40        0.03           -15.71 
15  100  -11.85        0.07           -15.98 
20  100  -9.31        0.12           -16.33 
25  100  -7.34        0.18           -16.74 
