freq : 983.33 MHz
SWR : 9.00
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
20  10  -0.69        0.85           44.62 
25  10  1.00        1.26           40.24 
30  10  2.12        1.63           36.06 
35  10  2.77        1.89           31.46 
40  10  2.79        1.90           27.27 
45  10  2.24        1.67           22.53 
50  10  1.10        1.29           17.13 
55  10  -0.61        0.87           12.24 
60  10  -3.59        0.44           8.62 
65  10  -4.62        0.35           7.76 
70  10  -5.20        0.30           17.79 
75  10  -3.82        0.41           29.70 
80  10  -1.72        0.67           36.82 
85  10  -0.17        0.96           39.81 
90  10  0.38        1.09           40.61 
95  10  -0.17        0.96           39.88 
100  10  -1.74        0.67           36.96 
105  10  -3.85        0.41           29.89 
110  10  -5.24        0.30           17.95 
115  10  -4.66        0.34           7.84 
120  10  -3.63        0.43           8.66 
125  10  -0.65        0.86           12.28 
130  10  1.07        1.28           17.18 
135  10  2.21        1.66           22.60 
140  10  2.76        1.89           27.37 
145  10  2.73        1.87           31.60 
150  10  2.08        1.61           36.25 
155  10  0.96        1.25           40.49 
160  10  -0.74        0.84           44.96 
165  10  -3.05        0.50           48.42 
170  10  -6.49        0.22           51.53 
175  10  -12.51        0.06           54.05 
180  10  -48.27        0.00           178.30 
0  15  -48.27        0.00           -1.70 
5  15  -12.35        0.06           52.54 
10  15  -6.40        0.23           50.79 
15  15  -2.99        0.50           47.94 
20  15  -0.69        0.85           44.62 
25  15  1.00        1.26           40.24 
30  15  2.12        1.63           36.06 
35  15  2.77        1.89           31.46 
40  15  2.79        1.90           27.27 
45  15  2.24        1.67           22.53 
50  15  1.10        1.29           17.13 
55  15  -0.61        0.87           12.24 
60  15  -3.59        0.44           8.62 
65  15  -4.62        0.35           7.76 
70  15  -5.20        0.30           17.79 
75  15  -3.82        0.41           29.70 
80  15  -1.72        0.67           36.82 
85  15  -0.17        0.96           39.81 
90  15  0.38        1.09           40.61 
95  15  -0.17        0.96           39.88 
100  15  -1.74        0.67           36.96 
105  15  -3.85        0.41           29.89 
110  15  -5.24        0.30           17.95 
115  15  -4.66        0.34           7.84 
120  15  -3.63        0.43           8.66 
125  15  -0.65        0.86           12.28 
130  15  1.07        1.28           17.18 
135  15  2.21        1.66           22.60 
140  15  2.76        1.89           27.37 
145  15  2.73        1.87           31.60 
150  15  2.08        1.61           36.25 
155  15  0.96        1.25           40.49 
160  15  -0.74        0.84           44.96 
165  15  -3.05        0.50           48.42 
170  15  -6.49        0.22           51.53 
175  15  -12.51        0.06           54.05 
180  15  -48.27        0.00           178.30 
0  20  -48.27        0.00           -1.70 
5  20  -12.35        0.06           52.54 
10  20  -6.40        0.23           50.79 
15  20  -2.99        0.50           47.94 
20  20  -0.69        0.85           44.62 
25  20  1.00        1.26           40.24 
30  20  2.12        1.63           36.06 
35  20  2.77        1.89           31.46 
40  20  2.79        1.90           27.27 
45  20  2.24        1.67           22.53 
50  20  1.10        1.29           17.13 
55  20  -0.61        0.87           12.24 
60  20  -3.59        0.44           8.62 
65  20  -4.62        0.35           7.76 
70  20  -5.20        0.30           17.79 
75  20  -3.82        0.41           29.70 
80  20  -1.72        0.67           36.82 
85  20  -0.17        0.96           39.81 
90  20  0.38        1.09           40.61 
95  20  -0.17        0.96           39.88 
100  20  -1.74        0.67           36.96 
105  20  -3.85        0.41           29.89 
110  20  -5.24        0.30           17.95 
115  20  -4.66        0.34           7.84 
120  20  -3.63        0.43           8.66 
125  20  -0.65        0.86           12.28 
130  20  1.07        1.28           17.18 
135  20  2.21        1.66           22.60 
140  20  2.76        1.89           27.37 
145  20  2.73        1.87           31.60 
150  20  2.08        1.61           36.25 
155  20  0.96        1.25           40.49 
160  20  -0.74        0.84           44.96 
165  20  -3.05        0.50           48.42 
170  20  -6.49        0.22           51.53 
175  20  -12.51        0.06           54.05 
180  20  -48.27        0.00           178.30 
0  25  -48.27        0.00           -1.70 
5  25  -12.35        0.06           52.54 
10  25  -6.40        0.23           50.79 
15  25  -2.99        0.50           47.94 
20  25  -0.69        0.85           44.62 
25  25  1.00        1.26           40.24 
30  25  2.12        1.63           36.06 
35  25  2.77        1.89           31.46 
40  25  2.79        1.90           27.27 
45  25  2.24        1.67           22.53 
50  25  1.10        1.29           17.13 
55  25  -0.61        0.87           12.24 
60  25  -3.59        0.44           8.62 
65  25  -4.62        0.35           7.76 
70  25  -5.20        0.30           17.79 
75  25  -3.82        0.41           29.70 
80  25  -1.72        0.67           36.82 
85  25  -0.17        0.96           39.81 
90  25  0.38        1.09           40.61 
95  25  -0.17        0.96           39.88 
100  25  -1.74        0.67           36.96 
105  25  -3.85        0.41           29.89 
110  25  -5.24        0.30           17.95 
115  25  -4.66        0.34           7.84 
120  25  -3.63        0.43           8.66 
125  25  -0.65        0.86           12.28 
130  25  1.07        1.28           17.18 
135  25  2.21        1.66           22.60 
140  25  2.76        1.89           27.37 
145  25  2.73        1.87           31.60 
150  25  2.08        1.61           36.25 
155  25  0.96        1.25           40.49 
160  25  -0.74        0.84           44.96 
165  25  -3.05        0.50           48.42 
170  25  -6.49        0.22           51.53 
175  25  -12.51        0.06           54.05 
180  25  -48.27        0.00           178.30 
0  30  -48.27        0.00           -1.70 
5  30  -12.35        0.06           52.54 
10  30  -6.40        0.23           50.79 
15  30  -2.99        0.50           47.94 
20  30  -0.69        0.85           44.62 
25  30  1.00        1.26           40.24 
30  30  2.12        1.63           36.06 
35  30  2.77        1.89           31.46 
40  30  2.79        1.90           27.27 
45  30  2.24        1.67           22.53 
50  30  1.10        1.29           17.13 
55  30  -0.61        0.87           12.24 
60  30  -3.59        0.44           8.62 
65  30  -4.62        0.35           7.76 
70  30  -5.20        0.30           17.79 
75  30  -3.82        0.41           29.70 
80  30  -1.72        0.67           36.82 
85  30  -0.17        0.96           39.81 
90  30  0.38        1.09           40.61 
95  30  -0.17        0.96           39.88 
100  30  -1.74        0.67           36.96 
105  30  -3.85        0.41           29.89 
110  30  -5.24        0.30           17.95 
115  30  -4.66        0.34           7.84 
120  30  -3.63        0.43           8.66 
125  30  -0.65        0.86           12.28 
130  30  1.07        1.28           17.18 
135  30  2.21        1.66           22.60 
140  30  2.76        1.89           27.37 
145  30  2.73        1.87           31.60 
150  30  2.08        1.61           36.25 
155  30  0.96        1.25           40.49 
160  30  -0.74        0.84           44.96 
165  30  -3.05        0.50           48.42 
170  30  -6.49        0.22           51.53 
175  30  -12.51        0.06           54.05 
180  30  -48.27        0.00           178.30 
0  35  -48.27        0.00           -1.70 
5  35  -12.35        0.06           52.54 
10  35  -6.40        0.23           50.79 
15  35  -2.99        0.50           47.94 
20  35  -0.69        0.85           44.62 
25  35  1.00        1.26           40.24 
30  35  2.12        1.63           36.06 
35  35  2.77        1.89           31.46 
40  35  2.79        1.90           27.27 
45  35  2.24        1.67           22.53 
50  35  1.10        1.29           17.13 
55  35  -0.61        0.87           12.24 
60  35  -3.59        0.44           8.62 
65  35  -4.62        0.35           7.76 
70  35  -5.20        0.30           17.79 
75  35  -3.82        0.41           29.70 
80  35  -1.72        0.67           36.82 
85  35  -0.17        0.96           39.81 
90  35  0.38        1.09           40.61 
95  35  -0.17        0.96           39.88 
100  35  -1.74        0.67           36.96 
105  35  -3.85        0.41           29.89 
110  35  -5.24        0.30           17.95 
115  35  -4.66        0.34           7.84 
120  35  -3.63        0.43           8.66 
125  35  -0.65        0.86           12.28 
130  35  1.07        1.28           17.18 
135  35  2.21        1.66           22.60 
140  35  2.76        1.89           27.37 
145  35  2.73        1.87           31.60 
150  35  2.08        1.61           36.25 
155  35  0.96        1.25           40.49 
160  35  -0.74        0.84           44.96 
165  35  -3.05        0.50           48.42 
170  35  -6.49        0.22           51.53 
175  35  -12.51        0.06           54.05 
180  35  -48.27        0.00           178.30 
0  40  -48.27        0.00           -1.70 
5  40  -12.35        0.06           52.54 
10  40  -6.40        0.23           50.79 
15  40  -2.99        0.50           47.94 
20  40  -0.69        0.85           44.62 
25  40  1.00        1.26           40.24 
30  40  2.12        1.63           36.06 
35  40  2.77        1.89           31.46 
40  40  2.79        1.90           27.27 
45  40  2.24        1.67           22.53 
50  40  1.10        1.29           17.13 
55  40  -0.61        0.87           12.24 
60  40  -3.59        0.44           8.62 
65  40  -4.62        0.35           7.76 
70  40  -5.20        0.30           17.79 
75  40  -3.82        0.41           29.70 
80  40  -1.72        0.67           36.82 
85  40  -0.17        0.96           39.81 
90  40  0.38        1.09           40.61 
95  40  -0.17        0.96           39.88 
100  40  -1.74        0.67           36.96 
105  40  -3.85        0.41           29.89 
110  40  -5.24        0.30           17.95 
115  40  -4.66        0.34           7.84 
120  40  -3.63        0.43           8.66 
125  40  -0.65        0.86           12.28 
130  40  1.07        1.28           17.18 
135  40  2.21        1.66           22.60 
140  40  2.76        1.89           27.37 
145  40  2.73        1.87           31.60 
150  40  2.08        1.61           36.25 
155  40  0.96        1.25           40.49 
160  40  -0.74        0.84           44.96 
165  40  -3.05        0.50           48.42 
170  40  -6.49        0.22           51.53 
175  40  -12.51        0.06           54.05 
180  40  -48.27        0.00           178.30 
0  45  -48.27        0.00           -1.70 
5  45  -12.35        0.06           52.54 
10  45  -6.40        0.23           50.79 
15  45  -2.99        0.50           47.94 
20  45  -0.69        0.85           44.62 
25  45  1.00        1.26           40.24 
30  45  2.12        1.63           36.06 
35  45  2.77        1.89           31.46 
40  45  2.79        1.90           27.27 
45  45  2.24        1.67           22.53 
50  45  1.10        1.29           17.13 
55  45  -0.61        0.87           12.24 
60  45  -3.59        0.44           8.62 
65  45  -4.62        0.35           7.76 
70  45  -5.20        0.30           17.79 
75  45  -3.82        0.41           29.70 
80  45  -1.72        0.67           36.82 
85  45  -0.17        0.96           39.81 
90  45  0.38        1.09           40.61 
95  45  -0.17        0.96           39.88 
100  45  -1.74        0.67           36.96 
105  45  -3.85        0.41           29.89 
110  45  -5.24        0.30           17.95 
115  45  -4.66        0.34           7.84 
120  45  -3.63        0.43           8.66 
125  45  -0.65        0.86           12.28 
130  45  1.07        1.28           17.18 
135  45  2.21        1.66           22.60 
140  45  2.76        1.89           27.37 
145  45  2.73        1.87           31.60 
150  45  2.08        1.61           36.25 
155  45  0.96        1.25           40.49 
160  45  -0.74        0.84           44.96 
165  45  -3.05        0.50           48.42 
170  45  -6.49        0.22           51.53 
175  45  -12.51        0.06           54.05 
180  45  -48.27        0.00           178.30 
0  50  -48.27        0.00           -1.70 
5  50  -12.35        0.06           52.54 
10  50  -6.40        0.23           50.79 
15  50  -2.99        0.50           47.94 
20  50  -0.69        0.85           44.62 
25  50  1.00        1.26           40.24 
30  50  2.12        1.63           36.06 
35  50  2.77        1.89           31.46 
40  50  2.79        1.90           27.27 
45  50  2.24        1.67           22.53 
50  50  1.10        1.29           17.13 
55  50  -0.61        0.87           12.24 
60  50  -3.59        0.44           8.62 
65  50  -4.62        0.35           7.76 
70  50  -5.20        0.30           17.79 
75  50  -3.82        0.41           29.70 
80  50  -1.72        0.67           36.82 
85  50  -0.17        0.96           39.81 
90  50  0.38        1.09           40.61 
95  50  -0.17        0.96           39.88 
100  50  -1.74        0.67           36.96 
105  50  -3.85        0.41           29.89 
110  50  -5.24        0.30           17.95 
115  50  -4.66        0.34           7.84 
120  50  -3.63        0.43           8.66 
125  50  -0.65        0.86           12.28 
130  50  1.07        1.28           17.18 
135  50  2.21        1.66           22.60 
140  50  2.76        1.89           27.37 
145  50  2.73        1.87           31.60 
150  50  2.08        1.61           36.25 
155  50  0.96        1.25           40.49 
160  50  -0.74        0.84           44.96 
165  50  -3.05        0.50           48.42 
170  50  -6.49        0.22           51.53 
175  50  -12.51        0.06           54.05 
180  50  -48.27        0.00           178.30 
0  55  -48.27        0.00           -1.70 
5  55  -12.35        0.06           52.54 
10  55  -6.40        0.23           50.79 
15  55  -2.99        0.50           47.94 
20  55  -0.69        0.85           44.62 
25  55  1.00        1.26           40.24 
30  55  2.12        1.63           36.06 
35  55  2.77        1.89           31.46 
40  55  2.79        1.90           27.27 
45  55  2.24        1.67           22.53 
50  55  1.10        1.29           17.13 
55  55  -0.61        0.87           12.24 
60  55  -3.59        0.44           8.62 
65  55  -4.62        0.35           7.76 
70  55  -5.20        0.30           17.79 
75  55  -3.82        0.41           29.70 
80  55  -1.72        0.67           36.82 
85  55  -0.17        0.96           39.81 
90  55  0.38        1.09           40.61 
95  55  -0.17        0.96           39.88 
100  55  -1.74        0.67           36.96 
105  55  -3.85        0.41           29.89 
110  55  -5.24        0.30           17.95 
115  55  -4.66        0.34           7.84 
120  55  -3.63        0.43           8.66 
125  55  -0.65        0.86           12.28 
130  55  1.07        1.28           17.18 
135  55  2.21        1.66           22.60 
140  55  2.76        1.89           27.37 
145  55  2.73        1.87           31.60 
150  55  2.08        1.61           36.25 
155  55  0.96        1.25           40.49 
160  55  -0.74        0.84           44.96 
165  55  -3.05        0.50           48.42 
170  55  -6.49        0.22           51.53 
175  55  -12.51        0.06           54.05 
180  55  -48.27        0.00           178.30 
0  60  -48.27        0.00           -1.70 
5  60  -12.35        0.06           52.54 
10  60  -6.40        0.23           50.79 
15  60  -2.99        0.50           47.94 
20  60  -0.69        0.85           44.62 
25  60  1.00        1.26           40.24 
30  60  2.12        1.63           36.06 
35  60  2.77        1.89           31.46 
40  60  2.79        1.90           27.27 
45  60  2.24        1.67           22.53 
50  60  1.10        1.29           17.13 
55  60  -0.61        0.87           12.24 
60  60  -3.59        0.44           8.62 
65  60  -4.62        0.35           7.76 
70  60  -5.20        0.30           17.79 
75  60  -3.82        0.41           29.70 
80  60  -1.72        0.67           36.82 
85  60  -0.17        0.96           39.81 
90  60  0.38        1.09           40.61 
95  60  -0.17        0.96           39.88 
100  60  -1.74        0.67           36.96 
105  60  -3.85        0.41           29.89 
110  60  -5.24        0.30           17.95 
115  60  -4.66        0.34           7.84 
120  60  -3.63        0.43           8.66 
125  60  -0.65        0.86           12.28 
130  60  1.07        1.28           17.18 
135  60  2.21        1.66           22.60 
140  60  2.76        1.89           27.37 
145  60  2.73        1.87           31.60 
150  60  2.08        1.61           36.25 
155  60  0.96        1.25           40.49 
160  60  -0.74        0.84           44.96 
165  60  -3.05        0.50           48.42 
170  60  -6.49        0.22           51.53 
175  60  -12.51        0.06           54.05 
180  60  -48.27        0.00           178.30 
0  65  -48.27        0.00           -1.70 
5  65  -12.35        0.06           52.54 
10  65  -6.40        0.23           50.79 
15  65  -2.99        0.50           47.94 
20  65  -0.69        0.85           44.62 
25  65  1.00        1.26           40.24 
30  65  2.12        1.63           36.06 
35  65  2.77        1.89           31.46 
40  65  2.79        1.90           27.27 
45  65  2.24        1.67           22.53 
50  65  1.10        1.29           17.13 
55  65  -0.61        0.87           12.24 
60  65  -3.59        0.44           8.62 
65  65  -4.62        0.35           7.76 
70  65  -5.20        0.30           17.79 
75  65  -3.82        0.41           29.70 
80  65  -1.72        0.67           36.82 
85  65  -0.17        0.96           39.81 
90  65  0.38        1.09           40.61 
95  65  -0.17        0.96           39.88 
100  65  -1.74        0.67           36.96 
105  65  -3.85        0.41           29.89 
110  65  -5.24        0.30           17.95 
115  65  -4.66        0.34           7.84 
120  65  -3.63        0.43           8.66 
125  65  -0.65        0.86           12.28 
130  65  1.07        1.28           17.18 
135  65  2.21        1.66           22.60 
140  65  2.76        1.89           27.37 
145  65  2.73        1.87           31.60 
150  65  2.08        1.61           36.25 
155  65  0.96        1.25           40.49 
160  65  -0.74        0.84           44.96 
165  65  -3.05        0.50           48.42 
170  65  -6.49        0.22           51.53 
175  65  -12.51        0.06           54.05 
180  65  -48.27        0.00           178.30 
0  70  -48.27        0.00           -1.70 
5  70  -12.35        0.06           52.54 
10  70  -6.40        0.23           50.79 
15  70  -2.99        0.50           47.94 
20  70  -0.69        0.85           44.62 
25  70  1.00        1.26           40.24 
30  70  2.12        1.63           36.06 
35  70  2.77        1.89           31.46 
40  70  2.79        1.90           27.27 
45  70  2.24        1.67           22.53 
50  70  1.10        1.29           17.13 
55  70  -0.61        0.87           12.24 
60  70  -3.59        0.44           8.62 
65  70  -4.62        0.35           7.76 
70  70  -5.20        0.30           17.79 
75  70  -3.82        0.41           29.70 
80  70  -1.72        0.67           36.82 
85  70  -0.17        0.96           39.81 
90  70  0.38        1.09           40.61 
95  70  -0.17        0.96           39.88 
100  70  -1.74        0.67           36.96 
105  70  -3.85        0.41           29.89 
110  70  -5.24        0.30           17.95 
115  70  -4.66        0.34           7.84 
120  70  -3.63        0.43           8.66 
125  70  -0.65        0.86           12.28 
130  70  1.07        1.28           17.18 
135  70  2.21        1.66           22.60 
140  70  2.76        1.89           27.37 
145  70  2.73        1.87           31.60 
150  70  2.08        1.61           36.25 
155  70  0.96        1.25           40.49 
160  70  -0.74        0.84           44.96 
165  70  -3.05        0.50           48.42 
170  70  -6.49        0.22           51.53 
175  70  -12.51        0.06           54.05 
180  70  -48.27        0.00           178.30 
0  75  -48.27        0.00           -1.70 
5  75  -12.35        0.06           52.54 
10  75  -6.40        0.23           50.79 
15  75  -2.99        0.50           47.94 
20  75  -0.69        0.85           44.62 
25  75  1.00        1.26           40.24 
30  75  2.12        1.63           36.06 
35  75  2.77        1.89           31.46 
40  75  2.79        1.90           27.27 
45  75  2.24        1.67           22.53 
50  75  1.10        1.29           17.13 
55  75  -0.61        0.87           12.24 
60  75  -3.59        0.44           8.62 
65  75  -4.62        0.35           7.76 
70  75  -5.20        0.30           17.79 
75  75  -3.82        0.41           29.70 
80  75  -1.72        0.67           36.82 
85  75  -0.17        0.96           39.81 
90  75  0.38        1.09           40.61 
95  75  -0.17        0.96           39.88 
100  75  -1.74        0.67           36.96 
105  75  -3.85        0.41           29.89 
110  75  -5.24        0.30           17.95 
115  75  -4.66        0.34           7.84 
120  75  -3.63        0.43           8.66 
125  75  -0.65        0.86           12.28 
130  75  1.07        1.28           17.18 
135  75  2.21        1.66           22.60 
140  75  2.76        1.89           27.37 
145  75  2.73        1.87           31.60 
150  75  2.08        1.61           36.25 
155  75  0.96        1.25           40.49 
160  75  -0.74        0.84           44.96 
165  75  -3.05        0.50           48.42 
170  75  -6.49        0.22           51.53 
175  75  -12.51        0.06           54.05 
180  75  -48.27        0.00           178.30 
0  80  -48.27        0.00           -1.70 
5  80  -12.35        0.06           52.54 
10  80  -6.40        0.23           50.79 
15  80  -2.99        0.50           47.94 
20  80  -0.69        0.85           44.62 
25  80  1.00        1.26           40.24 
30  80  2.12        1.63           36.06 
35  80  2.77        1.89           31.46 
40  80  2.79        1.90           27.27 
45  80  2.24        1.67           22.53 
50  80  1.10        1.29           17.13 
55  80  -0.61        0.87           12.24 
60  80  -3.59        0.44           8.62 
65  80  -4.62        0.35           7.76 
70  80  -5.20        0.30           17.79 
75  80  -3.82        0.41           29.70 
80  80  -1.72        0.67           36.82 
85  80  -0.17        0.96           39.81 
90  80  0.38        1.09           40.61 
95  80  -0.17        0.96           39.88 
100  80  -1.74        0.67           36.96 
105  80  -3.85        0.41           29.89 
110  80  -5.24        0.30           17.95 
115  80  -4.66        0.34           7.84 
120  80  -3.63        0.43           8.66 
125  80  -0.65        0.86           12.28 
130  80  1.07        1.28           17.18 
135  80  2.21        1.66           22.60 
140  80  2.76        1.89           27.37 
145  80  2.73        1.87           31.60 
150  80  2.08        1.61           36.25 
155  80  0.96        1.25           40.49 
160  80  -0.74        0.84           44.96 
165  80  -3.05        0.50           48.42 
170  80  -6.49        0.22           51.53 
175  80  -12.51        0.06           54.05 
180  80  -48.27        0.00           178.30 
0  85  -48.27        0.00           -1.70 
5  85  -12.35        0.06           52.54 
10  85  -6.40        0.23           50.79 
15  85  -2.99        0.50           47.94 
20  85  -0.69        0.85           44.62 
25  85  1.00        1.26           40.24 
30  85  2.12        1.63           36.06 
35  85  2.77        1.89           31.46 
40  85  2.79        1.90           27.27 
45  85  2.24        1.67           22.53 
50  85  1.10        1.29           17.13 
55  85  -0.61        0.87           12.24 
60  85  -3.59        0.44           8.62 
65  85  -4.62        0.35           7.76 
70  85  -5.20        0.30           17.79 
75  85  -3.82        0.41           29.70 
80  85  -1.72        0.67           36.82 
85  85  -0.17        0.96           39.81 
90  85  0.38        1.09           40.61 
95  85  -0.17        0.96           39.88 
100  85  -1.74        0.67           36.96 
105  85  -3.85        0.41           29.89 
110  85  -5.24        0.30           17.95 
115  85  -4.66        0.34           7.84 
120  85  -3.63        0.43           8.66 
125  85  -0.65        0.86           12.28 
130  85  1.07        1.28           17.18 
135  85  2.21        1.66           22.60 
140  85  2.76        1.89           27.37 
145  85  2.73        1.87           31.60 
150  85  2.08        1.61           36.25 
155  85  0.96        1.25           40.49 
160  85  -0.74        0.84           44.96 
165  85  -3.05        0.50           48.42 
170  85  -6.49        0.22           51.53 
175  85  -12.51        0.06           54.05 
180  85  -48.27        0.00           178.30 
0  90  -48.27        0.00           -1.70 
5  90  -12.35        0.06           52.54 
10  90  -6.40        0.23           50.79 
15  90  -2.99        0.50           47.94 
20  90  -0.69        0.85           44.62 
25  90  1.00        1.26           40.24 
30  90  2.12        1.63           36.06 
35  90  2.77        1.89           31.46 
40  90  2.79        1.90           27.27 
45  90  2.24        1.67           22.53 
50  90  1.10        1.29           17.13 
55  90  -0.61        0.87           12.24 
60  90  -3.59        0.44           8.62 
65  90  -4.62        0.35           7.76 
70  90  -5.20        0.30           17.79 
75  90  -3.82        0.41           29.70 
80  90  -1.72        0.67           36.82 
85  90  -0.17        0.96           39.81 
90  90  0.38        1.09           40.61 
95  90  -0.17        0.96           39.88 
100  90  -1.74        0.67           36.96 
105  90  -3.85        0.41           29.89 
110  90  -5.24        0.30           17.95 
115  90  -4.66        0.34           7.84 
120  90  -3.63        0.43           8.66 
125  90  -0.65        0.86           12.28 
130  90  1.07        1.28           17.18 
135  90  2.21        1.66           22.60 
140  90  2.76        1.89           27.37 
145  90  2.73        1.87           31.60 
150  90  2.08        1.61           36.25 
155  90  0.96        1.25           40.49 
160  90  -0.74        0.84           44.96 
165  90  -3.05        0.50           48.42 
170  90  -6.49        0.22           51.53 
175  90  -12.51        0.06           54.05 
180  90  -48.27        0.00           178.30 
0  95  -48.27        0.00           -1.70 
5  95  -12.35        0.06           52.54 
10  95  -6.40        0.23           50.79 
15  95  -2.99        0.50           47.94 
20  95  -0.69        0.85           44.62 
25  95  1.00        1.26           40.24 
30  95  2.12        1.63           36.06 
35  95  2.77        1.89           31.46 
40  95  2.79        1.90           27.27 
45  95  2.24        1.67           22.53 
50  95  1.10        1.29           17.13 
55  95  -0.61        0.87           12.24 
60  95  -3.59        0.44           8.62 
65  95  -4.62        0.35           7.76 
70  95  -5.20        0.30           17.79 
75  95  -3.82        0.41           29.70 
80  95  -1.72        0.67           36.82 
85  95  -0.17        0.96           39.81 
90  95  0.38        1.09           40.61 
95  95  -0.17        0.96           39.88 
100  95  -1.74        0.67           36.96 
105  95  -3.85        0.41           29.89 
110  95  -5.24        0.30           17.95 
115  95  -4.66        0.34           7.84 
120  95  -3.63        0.43           8.66 
125  95  -0.65        0.86           12.28 
130  95  1.07        1.28           17.18 
135  95  2.21        1.66           22.60 
140  95  2.76        1.89           27.37 
145  95  2.73        1.87           31.60 
150  95  2.08        1.61           36.25 
155  95  0.96        1.25           40.49 
160  95  -0.74        0.84           44.96 
165  95  -3.05        0.50           48.42 
170  95  -6.49        0.22           51.53 
175  95  -12.51        0.06           54.05 
180  95  -48.27        0.00           178.30 
0  100  -48.27        0.00           -1.70 
5  100  -12.35        0.06           52.54 
10  100  -6.40        0.23           50.79 
15  100  -2.99        0.50           47.94 
20  100  -0.69        0.85           44.62 
25  100  1.00        1.26           40.24 
30  100  2.12        1.63           36.06 
35  100  2.77        1.89           31.46 
40  100  2.79        1.90           27.27 
45  100  2.24        1.67           22.53 
50  100  1.10        1.29           17.13 
55  100  -0.61        0.87           12.24 
60  100  -3.59        0.44           8.62 
65  100  -4.62        0.35           7.76 
70  100  -5.20        0.30           17.79 
75  100  -3.82        0.41           29.70 
80  100  -1.72        0.67           36.82 
85  100  -0.17        0.96           39.81 
90  100  0.38        1.09           40.61 
95  100  -0.17        0.96           39.88 
100  100  -1.74        0.67           36.96 
105  100  -3.85        0.41           29.89 
110  100  -5.24        0.30           17.95 
115  100  -4.66        0.34           7.84 
120  100  -3.63        0.43           8.66 
125  100  -0.65        0.86           12.28 
130  100  1.07        1.28           17.18 
135  100  2.21        1.66           22.60 
140  100  2.76        1.89           27.37 
145  100  2.73        1.87           31.60 
150  100  2.08        1.61           36.25 
155  100  0.96        1.25           40.49 
160  100  -0.74        0.84           44.96 
165  100  -3.05        0.50           48.42 
170  100  -6.49        0.22           51.53 
175  100  -12.51        0.06           54.05 
180  100  -48.27        0.00           178.30 
0  105  -48.27        0.00           -1.70 
5  105  -12.35        0.06           52.54 
10  105  -6.40        0.23           50.79 
15  105  -2.99        0.50           47.94 
20  105  -0.69        0.85           44.62 
25  105  1.00        1.26           40.24 
30  105  2.12        1.63           36.06 
35  105  2.77        1.89           31.46 
40  105  2.79        1.90           27.27 
