freq : 133.33 MHz
SWR : 2.81
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
5  35  -20.50        0.01           21.90 
10  35  -14.50        0.04           21.86 
15  35  -11.00        0.08           21.80 
20  35  -8.54        0.14           21.70 
25  35  -6.65        0.22           21.59 
30  35  -5.14        0.31           21.47 
35  35  -3.89        0.41           21.33 
40  35  -2.83        0.52           21.20 
45  35  -1.94        0.64           21.08 
50  35  -1.18        0.76           20.97 
55  35  -0.54        0.88           20.87 
60  35  0.01        1.00           20.78 
65  35  0.46        1.11           20.71 
70  35  0.82        1.21           20.64 
75  35  1.10        1.29           20.58 
80  35  1.29        1.35           20.54 
85  35  1.41        1.38           20.51 
90  35  1.44        1.39           20.50 
95  35  1.41        1.38           20.51 
100  35  1.29        1.35           20.54 
105  35  1.10        1.29           20.59 
110  35  0.82        1.21           20.64 
115  35  0.46        1.11           20.71 
120  35  0.01        1.00           20.79 
125  35  -0.54        0.88           20.87 
130  35  -1.18        0.76           20.97 
135  35  -1.94        0.64           21.08 
140  35  -2.83        0.52           21.21 
145  35  -3.89        0.41           21.34 
150  35  -5.14        0.31           21.47 
155  35  -6.66        0.22           21.60 
160  35  -8.54        0.14           21.71 
165  35  -11.00        0.08           21.81 
170  35  -14.50        0.04           21.88 
175  35  -20.51        0.01           21.93 
180  35  -82.43        0.00           178.81 
0  40  -82.43        0.00           -1.19 
5  40  -20.50        0.01           21.90 
10  40  -14.50        0.04           21.86 
15  40  -11.00        0.08           21.80 
20  40  -8.54        0.14           21.70 
25  40  -6.65        0.22           21.59 
30  40  -5.14        0.31           21.47 
35  40  -3.89        0.41           21.33 
40  40  -2.83        0.52           21.20 
45  40  -1.94        0.64           21.08 
50  40  -1.18        0.76           20.97 
55  40  -0.54        0.88           20.87 
60  40  0.01        1.00           20.78 
65  40  0.46        1.11           20.71 
70  40  0.82        1.21           20.64 
75  40  1.10        1.29           20.58 
80  40  1.29        1.35           20.54 
85  40  1.41        1.38           20.51 
90  40  1.44        1.39           20.50 
95  40  1.41        1.38           20.51 
100  40  1.29        1.35           20.54 
105  40  1.10        1.29           20.59 
110  40  0.82        1.21           20.64 
115  40  0.46        1.11           20.71 
120  40  0.01        1.00           20.79 
125  40  -0.54        0.88           20.87 
130  40  -1.18        0.76           20.97 
135  40  -1.94        0.64           21.08 
140  40  -2.83        0.52           21.21 
145  40  -3.89        0.41           21.34 
150  40  -5.14        0.31           21.47 
155  40  -6.66        0.22           21.60 
160  40  -8.54        0.14           21.71 
165  40  -11.00        0.08           21.81 
170  40  -14.50        0.04           21.88 
175  40  -20.51        0.01           21.93 
180  40  -82.43        0.00           178.81 
0  45  -82.43        0.00           -1.19 
5  45  -20.50        0.01           21.90 
10  45  -14.50        0.04           21.86 
15  45  -11.00        0.08           21.80 
20  45  -8.54        0.14           21.70 
25  45  -6.65        0.22           21.59 
30  45  -5.14        0.31           21.47 
35  45  -3.89        0.41           21.33 
40  45  -2.83        0.52           21.20 
45  45  -1.94        0.64           21.08 
50  45  -1.18        0.76           20.97 
55  45  -0.54        0.88           20.87 
60  45  0.01        1.00           20.78 
65  45  0.46        1.11           20.71 
70  45  0.82        1.21           20.64 
75  45  1.10        1.29           20.58 
80  45  1.29        1.35           20.54 
85  45  1.41        1.38           20.51 
90  45  1.44        1.39           20.50 
95  45  1.41        1.38           20.51 
100  45  1.29        1.35           20.54 
105  45  1.10        1.29           20.59 
110  45  0.82        1.21           20.64 
115  45  0.46        1.11           20.71 
120  45  0.01        1.00           20.79 
125  45  -0.54        0.88           20.87 
130  45  -1.18        0.76           20.97 
135  45  -1.94        0.64           21.08 
140  45  -2.83        0.52           21.21 
145  45  -3.89        0.41           21.34 
150  45  -5.14        0.31           21.47 
155  45  -6.66        0.22           21.60 
160  45  -8.54        0.14           21.71 
165  45  -11.00        0.08           21.81 
170  45  -14.50        0.04           21.88 
175  45  -20.51        0.01           21.93 
180  45  -82.43        0.00           178.81 
0  50  -82.43        0.00           -1.19 
5  50  -20.50        0.01           21.90 
10  50  -14.50        0.04           21.86 
15  50  -11.00        0.08           21.80 
20  50  -8.54        0.14           21.70 
25  50  -6.65        0.22           21.59 
30  50  -5.14        0.31           21.47 
35  50  -3.89        0.41           21.33 
40  50  -2.83        0.52           21.20 
45  50  -1.94        0.64           21.08 
50  50  -1.18        0.76           20.97 
55  50  -0.54        0.88           20.87 
60  50  0.01        1.00           20.78 
65  50  0.46        1.11           20.71 
70  50  0.82        1.21           20.64 
75  50  1.10        1.29           20.58 
80  50  1.29        1.35           20.54 
85  50  1.41        1.38           20.51 
90  50  1.44        1.39           20.50 
95  50  1.41        1.38           20.51 
100  50  1.29        1.35           20.54 
105  50  1.10        1.29           20.59 
110  50  0.82        1.21           20.64 
115  50  0.46        1.11           20.71 
120  50  0.01        1.00           20.79 
125  50  -0.54        0.88           20.87 
130  50  -1.18        0.76           20.97 
135  50  -1.94        0.64           21.08 
140  50  -2.83        0.52           21.21 
145  50  -3.89        0.41           21.34 
150  50  -5.14        0.31           21.47 
155  50  -6.66        0.22           21.60 
160  50  -8.54        0.14           21.71 
165  50  -11.00        0.08           21.81 
170  50  -14.50        0.04           21.88 
175  50  -20.51        0.01           21.93 
180  50  -82.43        0.00           178.81 
0  55  -82.43        0.00           -1.19 
5  55  -20.50        0.01           21.90 
10  55  -14.50        0.04           21.86 
15  55  -11.00        0.08           21.80 
20  55  -8.54        0.14           21.70 
25  55  -6.65        0.22           21.59 
30  55  -5.14        0.31           21.47 
35  55  -3.89        0.41           21.33 
40  55  -2.83        0.52           21.20 
45  55  -1.94        0.64           21.08 
50  55  -1.18        0.76           20.97 
55  55  -0.54        0.88           20.87 
60  55  0.01        1.00           20.78 
65  55  0.46        1.11           20.71 
70  55  0.82        1.21           20.64 
75  55  1.10        1.29           20.58 
80  55  1.29        1.35           20.54 
85  55  1.41        1.38           20.51 
90  55  1.44        1.39           20.50 
95  55  1.41        1.38           20.51 
100  55  1.29        1.35           20.54 
105  55  1.10        1.29           20.59 
110  55  0.82        1.21           20.64 
115  55  0.46        1.11           20.71 
120  55  0.01        1.00           20.79 
125  55  -0.54        0.88           20.87 
130  55  -1.18        0.76           20.97 
135  55  -1.94        0.64           21.08 
140  55  -2.83        0.52           21.21 
145  55  -3.89        0.41           21.34 
150  55  -5.14        0.31           21.47 
155  55  -6.66        0.22           21.60 
160  55  -8.54        0.14           21.71 
165  55  -11.00        0.08           21.81 
170  55  -14.50        0.04           21.88 
175  55  -20.51        0.01           21.93 
180  55  -82.43        0.00           178.81 
0  60  -82.43        0.00           -1.19 
5  60  -20.50        0.01           21.90 
10  60  -14.50        0.04           21.86 
15  60  -11.00        0.08           21.80 
20  60  -8.54        0.14           21.70 
25  60  -6.65        0.22           21.59 
30  60  -5.14        0.31           21.47 
35  60  -3.89        0.41           21.33 
40  60  -2.83        0.52           21.20 
45  60  -1.94        0.64           21.08 
50  60  -1.18        0.76           20.97 
55  60  -0.54        0.88           20.87 
60  60  0.01        1.00           20.78 
65  60  0.46        1.11           20.71 
70  60  0.82        1.21           20.64 
75  60  1.10        1.29           20.58 
80  60  1.29        1.35           20.54 
85  60  1.41        1.38           20.51 
90  60  1.44        1.39           20.50 
95  60  1.41        1.38           20.51 
100  60  1.29        1.35           20.54 
105  60  1.10        1.29           20.59 
110  60  0.82        1.21           20.64 
115  60  0.46        1.11           20.71 
120  60  0.01        1.00           20.79 
125  60  -0.54        0.88           20.87 
130  60  -1.18        0.76           20.97 
135  60  -1.94        0.64           21.08 
140  60  -2.83        0.52           21.21 
145  60  -3.89        0.41           21.34 
150  60  -5.14        0.31           21.47 
155  60  -6.66        0.22           21.60 
160  60  -8.54        0.14           21.71 
165  60  -11.00        0.08           21.81 
170  60  -14.50        0.04           21.88 
175  60  -20.51        0.01           21.93 
180  60  -82.43        0.00           178.81 
0  65  -82.43        0.00           -1.19 
5  65  -20.50        0.01           21.90 
10  65  -14.50        0.04           21.86 
15  65  -11.00        0.08           21.80 
20  65  -8.54        0.14           21.70 
25  65  -6.65        0.22           21.59 
30  65  -5.14        0.31           21.47 
35  65  -3.89        0.41           21.33 
40  65  -2.83        0.52           21.20 
45  65  -1.94        0.64           21.08 
50  65  -1.18        0.76           20.97 
55  65  -0.54        0.88           20.87 
60  65  0.01        1.00           20.78 
65  65  0.46        1.11           20.71 
70  65  0.82        1.21           20.64 
75  65  1.10        1.29           20.58 
80  65  1.29        1.35           20.54 
85  65  1.41        1.38           20.51 
90  65  1.44        1.39           20.50 
95  65  1.41        1.38           20.51 
100  65  1.29        1.35           20.54 
105  65  1.10        1.29           20.59 
110  65  0.82        1.21           20.64 
115  65  0.46        1.11           20.71 
120  65  0.01        1.00           20.79 
125  65  -0.54        0.88           20.87 
130  65  -1.18        0.76           20.97 
135  65  -1.94        0.64           21.08 
140  65  -2.83        0.52           21.21 
145  65  -3.89        0.41           21.34 
150  65  -5.14        0.31           21.47 
155  65  -6.66        0.22           21.60 
160  65  -8.54        0.14           21.71 
165  65  -11.00        0.08           21.81 
170  65  -14.50        0.04           21.88 
175  65  -20.51        0.01           21.93 
180  65  -82.43        0.00           178.81 
0  70  -82.43        0.00           -1.19 
5  70  -20.50        0.01           21.90 
10  70  -14.50        0.04           21.86 
15  70  -11.00        0.08           21.80 
20  70  -8.54        0.14           21.70 
25  70  -6.65        0.22           21.59 
30  70  -5.14        0.31           21.47 
35  70  -3.89        0.41           21.33 
40  70  -2.83        0.52           21.20 
45  70  -1.94        0.64           21.08 
50  70  -1.18        0.76           20.97 
55  70  -0.54        0.88           20.87 
60  70  0.01        1.00           20.78 
65  70  0.46        1.11           20.71 
70  70  0.82        1.21           20.64 
75  70  1.10        1.29           20.58 
80  70  1.29        1.35           20.54 
85  70  1.41        1.38           20.51 
90  70  1.44        1.39           20.50 
95  70  1.41        1.38           20.51 
100  70  1.29        1.35           20.54 
105  70  1.10        1.29           20.59 
110  70  0.82        1.21           20.64 
115  70  0.46        1.11           20.71 
120  70  0.01        1.00           20.79 
125  70  -0.54        0.88           20.87 
130  70  -1.18        0.76           20.97 
135  70  -1.94        0.64           21.08 
140  70  -2.83        0.52           21.21 
145  70  -3.89        0.41           21.34 
150  70  -5.14        0.31           21.47 
155  70  -6.66        0.22           21.60 
160  70  -8.54        0.14           21.71 
165  70  -11.00        0.08           21.81 
170  70  -14.50        0.04           21.88 
175  70  -20.51        0.01           21.93 
180  70  -82.43        0.00           178.81 
0  75  -82.43        0.00           -1.19 
5  75  -20.50        0.01           21.90 
10  75  -14.50        0.04           21.86 
15  75  -11.00        0.08           21.80 
20  75  -8.54        0.14           21.70 
25  75  -6.65        0.22           21.59 
30  75  -5.14        0.31           21.47 
35  75  -3.89        0.41           21.33 
40  75  -2.83        0.52           21.20 
45  75  -1.94        0.64           21.08 
50  75  -1.18        0.76           20.97 
55  75  -0.54        0.88           20.87 
60  75  0.01        1.00           20.78 
65  75  0.46        1.11           20.71 
70  75  0.82        1.21           20.64 
75  75  1.10        1.29           20.58 
80  75  1.29        1.35           20.54 
85  75  1.41        1.38           20.51 
90  75  1.44        1.39           20.50 
95  75  1.41        1.38           20.51 
100  75  1.29        1.35           20.54 
105  75  1.10        1.29           20.59 
110  75  0.82        1.21           20.64 
115  75  0.46        1.11           20.71 
120  75  0.01        1.00           20.79 
125  75  -0.54        0.88           20.87 
130  75  -1.18        0.76           20.97 
135  75  -1.94        0.64           21.08 
140  75  -2.83        0.52           21.21 
145  75  -3.89        0.41           21.34 
150  75  -5.14        0.31           21.47 
155  75  -6.66        0.22           21.60 
160  75  -8.54        0.14           21.71 
165  75  -11.00        0.08           21.81 
170  75  -14.50        0.04           21.88 
175  75  -20.51        0.01           21.93 
180  75  -82.43        0.00           178.81 
0  80  -82.43        0.00           -1.19 
5  80  -20.50        0.01           21.90 
10  80  -14.50        0.04           21.86 
15  80  -11.00        0.08           21.80 
20  80  -8.54        0.14           21.70 
25  80  -6.65        0.22           21.59 
30  80  -5.14        0.31           21.47 
35  80  -3.89        0.41           21.33 
40  80  -2.83        0.52           21.20 
45  80  -1.94        0.64           21.08 
50  80  -1.18        0.76           20.97 
55  80  -0.54        0.88           20.87 
60  80  0.01        1.00           20.78 
65  80  0.46        1.11           20.71 
70  80  0.82        1.21           20.64 
75  80  1.10        1.29           20.58 
80  80  1.29        1.35           20.54 
85  80  1.41        1.38           20.51 
90  80  1.44        1.39           20.50 
95  80  1.41        1.38           20.51 
100  80  1.29        1.35           20.54 
105  80  1.10        1.29           20.59 
110  80  0.82        1.21           20.64 
115  80  0.46        1.11           20.71 
120  80  0.01        1.00           20.79 
125  80  -0.54        0.88           20.87 
130  80  -1.18        0.76           20.97 
135  80  -1.94        0.64           21.08 
140  80  -2.83        0.52           21.21 
145  80  -3.89        0.41           21.34 
150  80  -5.14        0.31           21.47 
155  80  -6.66        0.22           21.60 
160  80  -8.54        0.14           21.71 
165  80  -11.00        0.08           21.81 
170  80  -14.50        0.04           21.88 
175  80  -20.51        0.01           21.93 
180  80  -82.43        0.00           178.81 
0  85  -82.43        0.00           -1.19 
5  85  -20.50        0.01           21.90 
10  85  -14.50        0.04           21.86 
15  85  -11.00        0.08           21.80 
20  85  -8.54        0.14           21.70 
25  85  -6.65        0.22           21.59 
30  85  -5.14        0.31           21.47 
35  85  -3.89        0.41           21.33 
40  85  -2.83        0.52           21.20 
45  85  -1.94        0.64           21.08 
50  85  -1.18        0.76           20.97 
55  85  -0.54        0.88           20.87 
60  85  0.01        1.00           20.78 
65  85  0.46        1.11           20.71 
70  85  0.82        1.21           20.64 
75  85  1.10        1.29           20.58 
80  85  1.29        1.35           20.54 
85  85  1.41        1.38           20.51 
90  85  1.44        1.39           20.50 
95  85  1.41        1.38           20.51 
100  85  1.29        1.35           20.54 
105  85  1.10        1.29           20.59 
110  85  0.82        1.21           20.64 
115  85  0.46        1.11           20.71 
120  85  0.01        1.00           20.79 
125  85  -0.54        0.88           20.87 
130  85  -1.18        0.76           20.97 
135  85  -1.94        0.64           21.08 
140  85  -2.83        0.52           21.21 
145  85  -3.89        0.41           21.34 
150  85  -5.14        0.31           21.47 
155  85  -6.66        0.22           21.60 
160  85  -8.54        0.14           21.71 
165  85  -11.00        0.08           21.81 
170  85  -14.50        0.04           21.88 
175  85  -20.51        0.01           21.93 
180  85  -82.43        0.00           178.81 
0  90  -82.43        0.00           -1.19 
5  90  -20.50        0.01           21.90 
10  90  -14.50        0.04           21.86 
15  90  -11.00        0.08           21.80 
20  90  -8.54        0.14           21.70 
25  90  -6.65        0.22           21.59 
30  90  -5.14        0.31           21.47 
35  90  -3.89        0.41           21.33 
40  90  -2.83        0.52           21.20 
45  90  -1.94        0.64           21.08 
50  90  -1.18        0.76           20.97 
55  90  -0.54        0.88           20.87 
60  90  0.01        1.00           20.78 
65  90  0.46        1.11           20.71 
70  90  0.82        1.21           20.64 
75  90  1.10        1.29           20.58 
80  90  1.29        1.35           20.54 
85  90  1.41        1.38           20.51 
90  90  1.44        1.39           20.50 
95  90  1.41        1.38           20.51 
100  90  1.29        1.35           20.54 
105  90  1.10        1.29           20.59 
110  90  0.82        1.21           20.64 
115  90  0.46        1.11           20.71 
120  90  0.01        1.00           20.79 
125  90  -0.54        0.88           20.87 
130  90  -1.18        0.76           20.97 
135  90  -1.94        0.64           21.08 
140  90  -2.83        0.52           21.21 
145  90  -3.89        0.41           21.34 
150  90  -5.14        0.31           21.47 
155  90  -6.66        0.22           21.60 
160  90  -8.54        0.14           21.71 
165  90  -11.00        0.08           21.81 
170  90  -14.50        0.04           21.88 
175  90  -20.51        0.01           21.93 
180  90  -82.43        0.00           178.81 
0  95  -82.43        0.00           -1.19 
5  95  -20.50        0.01           21.90 
10  95  -14.50        0.04           21.86 
15  95  -11.00        0.08           21.80 
20  95  -8.54        0.14           21.70 
25  95  -6.65        0.22           21.59 
30  95  -5.14        0.31           21.47 
35  95  -3.89        0.41           21.33 
40  95  -2.83        0.52           21.20 
45  95  -1.94        0.64           21.08 
50  95  -1.18        0.76           20.97 
55  95  -0.54        0.88           20.87 
60  95  0.01        1.00           20.78 
65  95  0.46        1.11           20.71 
70  95  0.82        1.21           20.64 
75  95  1.10        1.29           20.58 
80  95  1.29        1.35           20.54 
85  95  1.41        1.38           20.51 
90  95  1.44        1.39           20.50 
95  95  1.41        1.38           20.51 
100  95  1.29        1.35           20.54 
105  95  1.10        1.29           20.59 
110  95  0.82        1.21           20.64 
115  95  0.46        1.11           20.71 
120  95  0.01        1.00           20.79 
125  95  -0.54        0.88           20.87 
130  95  -1.18        0.76           20.97 
135  95  -1.94        0.64           21.08 
140  95  -2.83        0.52           21.21 
145  95  -3.89        0.41           21.34 
150  95  -5.14        0.31           21.47 
155  95  -6.66        0.22           21.60 
160  95  -8.54        0.14           21.71 
165  95  -11.00        0.08           21.81 
170  95  -14.50        0.04           21.88 
175  95  -20.51        0.01           21.93 
180  95  -82.43        0.00           178.81 
0  100  -82.43        0.00           -1.19 
5  100  -20.50        0.01           21.90 
10  100  -14.50        0.04           21.86 
15  100  -11.00        0.08           21.80 
20  100  -8.54        0.14           21.70 
25  100  -6.65        0.22           21.59 
30  100  -5.14        0.31           21.47 
35  100  -3.89        0.41           21.33 
40  100  -2.83        0.52           21.20 
45  100  -1.94        0.64           21.08 
50  100  -1.18        0.76           20.97 
55  100  -0.54        0.88           20.87 
60  100  0.01        1.00           20.78 
65  100  0.46        1.11           20.71 
70  100  0.82        1.21           20.64 
75  100  1.10        1.29           20.58 
80  100  1.29        1.35           20.54 
85  100  1.41        1.38           20.51 
90  100  1.44        1.39           20.50 
95  100  1.41        1.38           20.51 
100  100  1.29        1.35           20.54 
105  100  1.10        1.29           20.59 
110  100  0.82        1.21           20.64 
115  100  0.46        1.11           20.71 
120  100  0.01        1.00           20.79 
125  100  -0.54        0.88           20.87 
130  100  -1.18        0.76           20.97 
135  100  -1.94        0.64           21.08 
140  100  -2.83        0.52           21.21 
145  100  -3.89        0.41           21.34 
150  100  -5.14        0.31           21.47 
155  100  -6.66        0.22           21.60 
160  100  -8.54        0.14           21.71 
165  100  -11.00        0.08           21.81 
170  100  -14.50        0.04           21.88 
175  100  -20.51        0.01           21.93 
180  100  -82.43        0.00           178.81 
0  105  -82.43        0.00           -1.19 
5  105  -20.50        0.01           21.90 
10  105  -14.50        0.04           21.86 
15  105  -11.00        0.08           21.80 
20  105  -8.54        0.14           21.70 
25  105  -6.65        0.22           21.59 
30  105  -5.14        0.31           21.47 
35  105  -3.89        0.41           21.33 
40  105  -2.83        0.52           21.20 
