freq : 1016.66 MHz
SWR : 9.79
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
140  5  2.71        1.87           -6.79 
145  5  2.52        1.79           -1.95 
150  5  1.60        1.45           3.14 
155  5  0.33        1.08           8.07 
160  5  -1.64        0.69           13.41 
165  5  -4.06        0.39           17.91 
170  5  -7.54        0.18           21.62 
175  5  -13.64        0.04           24.46 
180  5  -48.77        0.00           179.79 
0  10  -48.77        0.00           -0.21 
5  10  -13.37        0.05           23.65 
10  10  -7.40        0.18           21.25 
15  10  -3.96        0.40           17.69 
20  10  -1.57        0.70           13.29 
25  10  0.38        1.09           8.01 
30  10  1.64        1.46           3.11 
35  10  2.56        1.80           -1.94 
40  10  2.74        1.88           -6.76 
45  10  2.14        1.64           -12.05 
50  10  0.71        1.18           -18.93 
55  10  -1.58        0.70           -28.91 
60  10  -4.59        0.35           -40.57 
65  10  -7.06        0.20           -64.07 
70  10  -8.84        0.13           -50.29 
75  10  -7.20        0.19           -19.39 
80  10  -3.15        0.48           -1.33 
85  10  -0.41        0.91           4.72 
90  10  0.50        1.12           6.16 
95  10  -0.41        0.91           4.77 
100  10  -3.17        0.48           -1.24 
105  10  -7.26        0.19           -19.35 
110  10  -8.90        0.13           -50.56 
115  10  -7.10        0.19           -64.44 
120  10  -4.63        0.34           -40.82 
125  10  -1.61        0.69           -29.09 
130  10  0.67        1.17           -19.05 
135  10  2.10        1.62           -12.12 
140  10  2.71        1.87           -6.79 
145  10  2.52        1.79           -1.95 
150  10  1.60        1.45           3.14 
155  10  0.33        1.08           8.07 
160  10  -1.64        0.69           13.41 
165  10  -4.06        0.39           17.91 
170  10  -7.54        0.18           21.62 
175  10  -13.64        0.04           24.46 
180  10  -48.77        0.00           179.79 
0  15  -48.77        0.00           -0.21 
5  15  -13.37        0.05           23.65 
10  15  -7.40        0.18           21.25 
15  15  -3.96        0.40           17.69 
20  15  -1.57        0.70           13.29 
25  15  0.38        1.09           8.01 
30  15  1.64        1.46           3.11 
35  15  2.56        1.80           -1.94 
40  15  2.74        1.88           -6.76 
45  15  2.14        1.64           -12.05 
50  15  0.71        1.18           -18.93 
55  15  -1.58        0.70           -28.91 
60  15  -4.59        0.35           -40.57 
65  15  -7.06        0.20           -64.07 
70  15  -8.84        0.13           -50.29 
75  15  -7.20        0.19           -19.39 
80  15  -3.15        0.48           -1.33 
85  15  -0.41        0.91           4.72 
90  15  0.50        1.12           6.16 
95  15  -0.41        0.91           4.77 
100  15  -3.17        0.48           -1.24 
105  15  -7.26        0.19           -19.35 
110  15  -8.90        0.13           -50.56 
115  15  -7.10        0.19           -64.44 
120  15  -4.63        0.34           -40.82 
125  15  -1.61        0.69           -29.09 
130  15  0.67        1.17           -19.05 
135  15  2.10        1.62           -12.12 
140  15  2.71        1.87           -6.79 
145  15  2.52        1.79           -1.95 
150  15  1.60        1.45           3.14 
155  15  0.33        1.08           8.07 
160  15  -1.64        0.69           13.41 
165  15  -4.06        0.39           17.91 
170  15  -7.54        0.18           21.62 
175  15  -13.64        0.04           24.46 
180  15  -48.77        0.00           179.79 
0  20  -48.77        0.00           -0.21 
5  20  -13.37        0.05           23.65 
10  20  -7.40        0.18           21.25 
15  20  -3.96        0.40           17.69 
20  20  -1.57        0.70           13.29 
25  20  0.38        1.09           8.01 
30  20  1.64        1.46           3.11 
35  20  2.56        1.80           -1.94 
40  20  2.74        1.88           -6.76 
45  20  2.14        1.64           -12.05 
50  20  0.71        1.18           -18.93 
55  20  -1.58        0.70           -28.91 
60  20  -4.59        0.35           -40.57 
65  20  -7.06        0.20           -64.07 
70  20  -8.84        0.13           -50.29 
75  20  -7.20        0.19           -19.39 
80  20  -3.15        0.48           -1.33 
85  20  -0.41        0.91           4.72 
90  20  0.50        1.12           6.16 
95  20  -0.41        0.91           4.77 
100  20  -3.17        0.48           -1.24 
105  20  -7.26        0.19           -19.35 
110  20  -8.90        0.13           -50.56 
115  20  -7.10        0.19           -64.44 
120  20  -4.63        0.34           -40.82 
125  20  -1.61        0.69           -29.09 
130  20  0.67        1.17           -19.05 
135  20  2.10        1.62           -12.12 
140  20  2.71        1.87           -6.79 
145  20  2.52        1.79           -1.95 
150  20  1.60        1.45           3.14 
155  20  0.33        1.08           8.07 
160  20  -1.64        0.69           13.41 
165  20  -4.06        0.39           17.91 
170  20  -7.54        0.18           21.62 
175  20  -13.64        0.04           24.46 
180  20  -48.77        0.00           179.79 
0  25  -48.77        0.00           -0.21 
5  25  -13.37        0.05           23.65 
10  25  -7.40        0.18           21.25 
15  25  -3.96        0.40           17.69 
20  25  -1.57        0.70           13.29 
25  25  0.38        1.09           8.01 
30  25  1.64        1.46           3.11 
35  25  2.56        1.80           -1.94 
40  25  2.74        1.88           -6.76 
45  25  2.14        1.64           -12.05 
50  25  0.71        1.18           -18.93 
55  25  -1.58        0.70           -28.91 
60  25  -4.59        0.35           -40.57 
65  25  -7.06        0.20           -64.07 
70  25  -8.84        0.13           -50.29 
75  25  -7.20        0.19           -19.39 
80  25  -3.15        0.48           -1.33 
85  25  -0.41        0.91           4.72 
90  25  0.50        1.12           6.16 
95  25  -0.41        0.91           4.77 
100  25  -3.17        0.48           -1.24 
105  25  -7.26        0.19           -19.35 
110  25  -8.90        0.13           -50.56 
115  25  -7.10        0.19           -64.44 
120  25  -4.63        0.34           -40.82 
125  25  -1.61        0.69           -29.09 
130  25  0.67        1.17           -19.05 
135  25  2.10        1.62           -12.12 
140  25  2.71        1.87           -6.79 
145  25  2.52        1.79           -1.95 
150  25  1.60        1.45           3.14 
155  25  0.33        1.08           8.07 
160  25  -1.64        0.69           13.41 
165  25  -4.06        0.39           17.91 
170  25  -7.54        0.18           21.62 
175  25  -13.64        0.04           24.46 
180  25  -48.77        0.00           179.79 
0  30  -48.77        0.00           -0.21 
5  30  -13.37        0.05           23.65 
10  30  -7.40        0.18           21.25 
15  30  -3.96        0.40           17.69 
20  30  -1.57        0.70           13.29 
25  30  0.38        1.09           8.01 
30  30  1.64        1.46           3.11 
35  30  2.56        1.80           -1.94 
40  30  2.74        1.88           -6.76 
45  30  2.14        1.64           -12.05 
50  30  0.71        1.18           -18.93 
55  30  -1.58        0.70           -28.91 
60  30  -4.59        0.35           -40.57 
65  30  -7.06        0.20           -64.07 
70  30  -8.84        0.13           -50.29 
75  30  -7.20        0.19           -19.39 
80  30  -3.15        0.48           -1.33 
85  30  -0.41        0.91           4.72 
90  30  0.50        1.12           6.16 
95  30  -0.41        0.91           4.77 
100  30  -3.17        0.48           -1.24 
105  30  -7.26        0.19           -19.35 
110  30  -8.90        0.13           -50.56 
115  30  -7.10        0.19           -64.44 
120  30  -4.63        0.34           -40.82 
125  30  -1.61        0.69           -29.09 
130  30  0.67        1.17           -19.05 
135  30  2.10        1.62           -12.12 
140  30  2.71        1.87           -6.79 
145  30  2.52        1.79           -1.95 
150  30  1.60        1.45           3.14 
155  30  0.33        1.08           8.07 
160  30  -1.64        0.69           13.41 
165  30  -4.06        0.39           17.91 
170  30  -7.54        0.18           21.62 
175  30  -13.64        0.04           24.46 
180  30  -48.77        0.00           179.79 
0  35  -48.77        0.00           -0.21 
5  35  -13.37        0.05           23.65 
10  35  -7.40        0.18           21.25 
15  35  -3.96        0.40           17.69 
20  35  -1.57        0.70           13.29 
25  35  0.38        1.09           8.01 
30  35  1.64        1.46           3.11 
35  35  2.56        1.80           -1.94 
40  35  2.74        1.88           -6.76 
45  35  2.14        1.64           -12.05 
50  35  0.71        1.18           -18.93 
55  35  -1.58        0.70           -28.91 
60  35  -4.59        0.35           -40.57 
65  35  -7.06        0.20           -64.07 
70  35  -8.84        0.13           -50.29 
75  35  -7.20        0.19           -19.39 
80  35  -3.15        0.48           -1.33 
85  35  -0.41        0.91           4.72 
90  35  0.50        1.12           6.16 
95  35  -0.41        0.91           4.77 
100  35  -3.17        0.48           -1.24 
105  35  -7.26        0.19           -19.35 
110  35  -8.90        0.13           -50.56 
115  35  -7.10        0.19           -64.44 
120  35  -4.63        0.34           -40.82 
125  35  -1.61        0.69           -29.09 
130  35  0.67        1.17           -19.05 
135  35  2.10        1.62           -12.12 
140  35  2.71        1.87           -6.79 
145  35  2.52        1.79           -1.95 
150  35  1.60        1.45           3.14 
155  35  0.33        1.08           8.07 
160  35  -1.64        0.69           13.41 
165  35  -4.06        0.39           17.91 
170  35  -7.54        0.18           21.62 
175  35  -13.64        0.04           24.46 
180  35  -48.77        0.00           179.79 
0  40  -48.77        0.00           -0.21 
5  40  -13.37        0.05           23.65 
10  40  -7.40        0.18           21.25 
15  40  -3.96        0.40           17.69 
20  40  -1.57        0.70           13.29 
25  40  0.38        1.09           8.01 
30  40  1.64        1.46           3.11 
35  40  2.56        1.80           -1.94 
40  40  2.74        1.88           -6.76 
45  40  2.14        1.64           -12.05 
50  40  0.71        1.18           -18.93 
55  40  -1.58        0.70           -28.91 
60  40  -4.59        0.35           -40.57 
65  40  -7.06        0.20           -64.07 
70  40  -8.84        0.13           -50.29 
75  40  -7.20        0.19           -19.39 
80  40  -3.15        0.48           -1.33 
85  40  -0.41        0.91           4.72 
90  40  0.50        1.12           6.16 
95  40  -0.41        0.91           4.77 
100  40  -3.17        0.48           -1.24 
105  40  -7.26        0.19           -19.35 
110  40  -8.90        0.13           -50.56 
115  40  -7.10        0.19           -64.44 
120  40  -4.63        0.34           -40.82 
125  40  -1.61        0.69           -29.09 
130  40  0.67        1.17           -19.05 
135  40  2.10        1.62           -12.12 
140  40  2.71        1.87           -6.79 
145  40  2.52        1.79           -1.95 
150  40  1.60        1.45           3.14 
155  40  0.33        1.08           8.07 
160  40  -1.64        0.69           13.41 
165  40  -4.06        0.39           17.91 
170  40  -7.54        0.18           21.62 
175  40  -13.64        0.04           24.46 
180  40  -48.77        0.00           179.79 
0  45  -48.77        0.00           -0.21 
5  45  -13.37        0.05           23.65 
10  45  -7.40        0.18           21.25 
15  45  -3.96        0.40           17.69 
20  45  -1.57        0.70           13.29 
25  45  0.38        1.09           8.01 
30  45  1.64        1.46           3.11 
35  45  2.56        1.80           -1.94 
40  45  2.74        1.88           -6.76 
45  45  2.14        1.64           -12.05 
50  45  0.71        1.18           -18.93 
55  45  -1.58        0.70           -28.91 
60  45  -4.59        0.35           -40.57 
65  45  -7.06        0.20           -64.07 
70  45  -8.84        0.13           -50.29 
75  45  -7.20        0.19           -19.39 
80  45  -3.15        0.48           -1.33 
85  45  -0.41        0.91           4.72 
90  45  0.50        1.12           6.16 
95  45  -0.41        0.91           4.77 
100  45  -3.17        0.48           -1.24 
105  45  -7.26        0.19           -19.35 
110  45  -8.90        0.13           -50.56 
115  45  -7.10        0.19           -64.44 
120  45  -4.63        0.34           -40.82 
125  45  -1.61        0.69           -29.09 
130  45  0.67        1.17           -19.05 
135  45  2.10        1.62           -12.12 
140  45  2.71        1.87           -6.79 
145  45  2.52        1.79           -1.95 
150  45  1.60        1.45           3.14 
155  45  0.33        1.08           8.07 
160  45  -1.64        0.69           13.41 
165  45  -4.06        0.39           17.91 
170  45  -7.54        0.18           21.62 
175  45  -13.64        0.04           24.46 
180  45  -48.77        0.00           179.79 
0  50  -48.77        0.00           -0.21 
5  50  -13.37        0.05           23.65 
10  50  -7.40        0.18           21.25 
15  50  -3.96        0.40           17.69 
20  50  -1.57        0.70           13.29 
25  50  0.38        1.09           8.01 
30  50  1.64        1.46           3.11 
35  50  2.56        1.80           -1.94 
40  50  2.74        1.88           -6.76 
45  50  2.14        1.64           -12.05 
50  50  0.71        1.18           -18.93 
55  50  -1.58        0.70           -28.91 
60  50  -4.59        0.35           -40.57 
65  50  -7.06        0.20           -64.07 
70  50  -8.84        0.13           -50.29 
75  50  -7.20        0.19           -19.39 
80  50  -3.15        0.48           -1.33 
85  50  -0.41        0.91           4.72 
90  50  0.50        1.12           6.16 
95  50  -0.41        0.91           4.77 
100  50  -3.17        0.48           -1.24 
105  50  -7.26        0.19           -19.35 
110  50  -8.90        0.13           -50.56 
115  50  -7.10        0.19           -64.44 
120  50  -4.63        0.34           -40.82 
125  50  -1.61        0.69           -29.09 
130  50  0.67        1.17           -19.05 
135  50  2.10        1.62           -12.12 
140  50  2.71        1.87           -6.79 
145  50  2.52        1.79           -1.95 
150  50  1.60        1.45           3.14 
155  50  0.33        1.08           8.07 
160  50  -1.64        0.69           13.41 
165  50  -4.06        0.39           17.91 
170  50  -7.54        0.18           21.62 
175  50  -13.64        0.04           24.46 
180  50  -48.77        0.00           179.79 
0  55  -48.77        0.00           -0.21 
5  55  -13.37        0.05           23.65 
10  55  -7.40        0.18           21.25 
15  55  -3.96        0.40           17.69 
20  55  -1.57        0.70           13.29 
25  55  0.38        1.09           8.01 
30  55  1.64        1.46           3.11 
35  55  2.56        1.80           -1.94 
40  55  2.74        1.88           -6.76 
45  55  2.14        1.64           -12.05 
50  55  0.71        1.18           -18.93 
55  55  -1.58        0.70           -28.91 
60  55  -4.59        0.35           -40.57 
65  55  -7.06        0.20           -64.07 
70  55  -8.84        0.13           -50.29 
75  55  -7.20        0.19           -19.39 
80  55  -3.15        0.48           -1.33 
85  55  -0.41        0.91           4.72 
90  55  0.50        1.12           6.16 
95  55  -0.41        0.91           4.77 
100  55  -3.17        0.48           -1.24 
105  55  -7.26        0.19           -19.35 
110  55  -8.90        0.13           -50.56 
115  55  -7.10        0.19           -64.44 
120  55  -4.63        0.34           -40.82 
125  55  -1.61        0.69           -29.09 
130  55  0.67        1.17           -19.05 
135  55  2.10        1.62           -12.12 
140  55  2.71        1.87           -6.79 
145  55  2.52        1.79           -1.95 
150  55  1.60        1.45           3.14 
155  55  0.33        1.08           8.07 
160  55  -1.64        0.69           13.41 
165  55  -4.06        0.39           17.91 
170  55  -7.54        0.18           21.62 
175  55  -13.64        0.04           24.46 
180  55  -48.77        0.00           179.79 
0  60  -48.77        0.00           -0.21 
5  60  -13.37        0.05           23.65 
10  60  -7.40        0.18           21.25 
15  60  -3.96        0.40           17.69 
20  60  -1.57        0.70           13.29 
25  60  0.38        1.09           8.01 
30  60  1.64        1.46           3.11 
35  60  2.56        1.80           -1.94 
40  60  2.74        1.88           -6.76 
45  60  2.14        1.64           -12.05 
50  60  0.71        1.18           -18.93 
55  60  -1.58        0.70           -28.91 
60  60  -4.59        0.35           -40.57 
65  60  -7.06        0.20           -64.07 
70  60  -8.84        0.13           -50.29 
75  60  -7.20        0.19           -19.39 
80  60  -3.15        0.48           -1.33 
85  60  -0.41        0.91           4.72 
90  60  0.50        1.12           6.16 
95  60  -0.41        0.91           4.77 
100  60  -3.17        0.48           -1.24 
105  60  -7.26        0.19           -19.35 
110  60  -8.90        0.13           -50.56 
115  60  -7.10        0.19           -64.44 
120  60  -4.63        0.34           -40.82 
125  60  -1.61        0.69           -29.09 
130  60  0.67        1.17           -19.05 
135  60  2.10        1.62           -12.12 
140  60  2.71        1.87           -6.79 
145  60  2.52        1.79           -1.95 
150  60  1.60        1.45           3.14 
155  60  0.33        1.08           8.07 
160  60  -1.64        0.69           13.41 
165  60  -4.06        0.39           17.91 
170  60  -7.54        0.18           21.62 
175  60  -13.64        0.04           24.46 
180  60  -48.77        0.00           179.79 
0  65  -48.77        0.00           -0.21 
5  65  -13.37        0.05           23.65 
10  65  -7.40        0.18           21.25 
15  65  -3.96        0.40           17.69 
20  65  -1.57        0.70           13.29 
25  65  0.38        1.09           8.01 
30  65  1.64        1.46           3.11 
35  65  2.56        1.80           -1.94 
40  65  2.74        1.88           -6.76 
45  65  2.14        1.64           -12.05 
50  65  0.71        1.18           -18.93 
55  65  -1.58        0.70           -28.91 
60  65  -4.59        0.35           -40.57 
65  65  -7.06        0.20           -64.07 
70  65  -8.84        0.13           -50.29 
75  65  -7.20        0.19           -19.39 
80  65  -3.15        0.48           -1.33 
85  65  -0.41        0.91           4.72 
90  65  0.50        1.12           6.16 
95  65  -0.41        0.91           4.77 
100  65  -3.17        0.48           -1.24 
105  65  -7.26        0.19           -19.35 
110  65  -8.90        0.13           -50.56 
115  65  -7.10        0.19           -64.44 
120  65  -4.63        0.34           -40.82 
125  65  -1.61        0.69           -29.09 
130  65  0.67        1.17           -19.05 
135  65  2.10        1.62           -12.12 
140  65  2.71        1.87           -6.79 
145  65  2.52        1.79           -1.95 
150  65  1.60        1.45           3.14 
155  65  0.33        1.08           8.07 
160  65  -1.64        0.69           13.41 
165  65  -4.06        0.39           17.91 
170  65  -7.54        0.18           21.62 
175  65  -13.64        0.04           24.46 
180  65  -48.77        0.00           179.79 
0  70  -48.77        0.00           -0.21 
5  70  -13.37        0.05           23.65 
10  70  -7.40        0.18           21.25 
15  70  -3.96        0.40           17.69 
20  70  -1.57        0.70           13.29 
25  70  0.38        1.09           8.01 
30  70  1.64        1.46           3.11 
35  70  2.56        1.80           -1.94 
40  70  2.74        1.88           -6.76 
45  70  2.14        1.64           -12.05 
50  70  0.71        1.18           -18.93 
55  70  -1.58        0.70           -28.91 
60  70  -4.59        0.35           -40.57 
65  70  -7.06        0.20           -64.07 
70  70  -8.84        0.13           -50.29 
75  70  -7.20        0.19           -19.39 
80  70  -3.15        0.48           -1.33 
85  70  -0.41        0.91           4.72 
90  70  0.50        1.12           6.16 
95  70  -0.41        0.91           4.77 
100  70  -3.17        0.48           -1.24 
105  70  -7.26        0.19           -19.35 
110  70  -8.90        0.13           -50.56 
115  70  -7.10        0.19           -64.44 
120  70  -4.63        0.34           -40.82 
125  70  -1.61        0.69           -29.09 
130  70  0.67        1.17           -19.05 
135  70  2.10        1.62           -12.12 
140  70  2.71        1.87           -6.79 
145  70  2.52        1.79           -1.95 
150  70  1.60        1.45           3.14 
155  70  0.33        1.08           8.07 
160  70  -1.64        0.69           13.41 
165  70  -4.06        0.39           17.91 
170  70  -7.54        0.18           21.62 
175  70  -13.64        0.04           24.46 
180  70  -48.77        0.00           179.79 
0  75  -48.77        0.00           -0.21 
5  75  -13.37        0.05           23.65 
10  75  -7.40        0.18           21.25 
15  75  -3.96        0.40           17.69 
20  75  -1.57        0.70           13.29 
25  75  0.38        1.09           8.01 
30  75  1.64        1.46           3.11 
35  75  2.56        1.80           -1.94 
40  75  2.74        1.88           -6.76 
45  75  2.14        1.64           -12.05 
50  75  0.71        1.18           -18.93 
55  75  -1.58        0.70           -28.91 
60  75  -4.59        0.35           -40.57 
65  75  -7.06        0.20           -64.07 
70  75  -8.84        0.13           -50.29 
75  75  -7.20        0.19           -19.39 
80  75  -3.15        0.48           -1.33 
85  75  -0.41        0.91           4.72 
90  75  0.50        1.12           6.16 
95  75  -0.41        0.91           4.77 
100  75  -3.17        0.48           -1.24 
105  75  -7.26        0.19           -19.35 
110  75  -8.90        0.13           -50.56 
115  75  -7.10        0.19           -64.44 
120  75  -4.63        0.34           -40.82 
125  75  -1.61        0.69           -29.09 
130  75  0.67        1.17           -19.05 
135  75  2.10        1.62           -12.12 
140  75  2.71        1.87           -6.79 
145  75  2.52        1.79           -1.95 
150  75  1.60        1.45           3.14 
155  75  0.33        1.08           8.07 
160  75  -1.64        0.69           13.41 
165  75  -4.06        0.39           17.91 
170  75  -7.54        0.18           21.62 
175  75  -13.64        0.04           24.46 
180  75  -48.77        0.00           179.79 
0  80  -48.77        0.00           -0.21 
5  80  -13.37        0.05           23.65 
10  80  -7.40        0.18           21.25 
15  80  -3.96        0.40           17.69 
20  80  -1.57        0.70           13.29 
25  80  0.38        1.09           8.01 
30  80  1.64        1.46           3.11 
35  80  2.56        1.80           -1.94 
40  80  2.74        1.88           -6.76 
45  80  2.14        1.64           -12.05 
50  80  0.71        1.18           -18.93 
55  80  -1.58        0.70           -28.91 
60  80  -4.59        0.35           -40.57 
65  80  -7.06        0.20           -64.07 
70  80  -8.84        0.13           -50.29 
75  80  -7.20        0.19           -19.39 
80  80  -3.15        0.48           -1.33 
85  80  -0.41        0.91           4.72 
90  80  0.50        1.12           6.16 
95  80  -0.41        0.91           4.77 
100  80  -3.17        0.48           -1.24 
105  80  -7.26        0.19           -19.35 
110  80  -8.90        0.13           -50.56 
115  80  -7.10        0.19           -64.44 
120  80  -4.63        0.34           -40.82 
125  80  -1.61        0.69           -29.09 
130  80  0.67        1.17           -19.05 
135  80  2.10        1.62           -12.12 
140  80  2.71        1.87           -6.79 
145  80  2.52        1.79           -1.95 
150  80  1.60        1.45           3.14 
155  80  0.33        1.08           8.07 
160  80  -1.64        0.69           13.41 
165  80  -4.06        0.39           17.91 
170  80  -7.54        0.18           21.62 
175  80  -13.64        0.04           24.46 
180  80  -48.77        0.00           179.79 
0  85  -48.77        0.00           -0.21 
5  85  -13.37        0.05           23.65 
10  85  -7.40        0.18           21.25 
15  85  -3.96        0.40           17.69 
20  85  -1.57        0.70           13.29 
25  85  0.38        1.09           8.01 
30  85  1.64        1.46           3.11 
35  85  2.56        1.80           -1.94 
40  85  2.74        1.88           -6.76 
45  85  2.14        1.64           -12.05 
50  85  0.71        1.18           -18.93 
55  85  -1.58        0.70           -28.91 
60  85  -4.59        0.35           -40.57 
65  85  -7.06        0.20           -64.07 
70  85  -8.84        0.13           -50.29 
75  85  -7.20        0.19           -19.39 
80  85  -3.15        0.48           -1.33 
85  85  -0.41        0.91           4.72 
90  85  0.50        1.12           6.16 
95  85  -0.41        0.91           4.77 
100  85  -3.17        0.48           -1.24 
105  85  -7.26        0.19           -19.35 
110  85  -8.90        0.13           -50.56 
115  85  -7.10        0.19           -64.44 
120  85  -4.63        0.34           -40.82 
125  85  -1.61        0.69           -29.09 
130  85  0.67        1.17           -19.05 
135  85  2.10        1.62           -12.12 
140  85  2.71        1.87           -6.79 
145  85  2.52        1.79           -1.95 
150  85  1.60        1.45           3.14 
155  85  0.33        1.08           8.07 
160  85  -1.64        0.69           13.41 
165  85  -4.06        0.39           17.91 
170  85  -7.54        0.18           21.62 
175  85  -13.64        0.04           24.46 
180  85  -48.77        0.00           179.79 
0  90  -48.77        0.00           -0.21 
5  90  -13.37        0.05           23.65 
10  90  -7.40        0.18           21.25 
15  90  -3.96        0.40           17.69 
20  90  -1.57        0.70           13.29 
25  90  0.38        1.09           8.01 
30  90  1.64        1.46           3.11 
35  90  2.56        1.80           -1.94 
40  90  2.74        1.88           -6.76 
45  90  2.14        1.64           -12.05 
50  90  0.71        1.18           -18.93 
55  90  -1.58        0.70           -28.91 
60  90  -4.59        0.35           -40.57 
65  90  -7.06        0.20           -64.07 
70  90  -8.84        0.13           -50.29 
75  90  -7.20        0.19           -19.39 
80  90  -3.15        0.48           -1.33 
85  90  -0.41        0.91           4.72 
90  90  0.50        1.12           6.16 
95  90  -0.41        0.91           4.77 
100  90  -3.17        0.48           -1.24 
105  90  -7.26        0.19           -19.35 
110  90  -8.90        0.13           -50.56 
115  90  -7.10        0.19           -64.44 
120  90  -4.63        0.34           -40.82 
125  90  -1.61        0.69           -29.09 
130  90  0.67        1.17           -19.05 
135  90  2.10        1.62           -12.12 
140  90  2.71        1.87           -6.79 
145  90  2.52        1.79           -1.95 
150  90  1.60        1.45           3.14 
155  90  0.33        1.08           8.07 
160  90  -1.64        0.69           13.41 
165  90  -4.06        0.39           17.91 
170  90  -7.54        0.18           21.62 
175  90  -13.64        0.04           24.46 
180  90  -48.77        0.00           179.79 
0  95  -48.77        0.00           -0.21 
5  95  -13.37        0.05           23.65 
10  95  -7.40        0.18           21.25 
15  95  -3.96        0.40           17.69 
20  95  -1.57        0.70           13.29 
25  95  0.38        1.09           8.01 
30  95  1.64        1.46           3.11 
35  95  2.56        1.80           -1.94 
40  95  2.74        1.88           -6.76 
45  95  2.14        1.64           -12.05 
50  95  0.71        1.18           -18.93 
55  95  -1.58        0.70           -28.91 
60  95  -4.59        0.35           -40.57 
65  95  -7.06        0.20           -64.07 
70  95  -8.84        0.13           -50.29 
75  95  -7.20        0.19           -19.39 
80  95  -3.15        0.48           -1.33 
85  95  -0.41        0.91           4.72 
90  95  0.50        1.12           6.16 
95  95  -0.41        0.91           4.77 
100  95  -3.17        0.48           -1.24 
105  95  -7.26        0.19           -19.35 
110  95  -8.90        0.13           -50.56 
115  95  -7.10        0.19           -64.44 
120  95  -4.63        0.34           -40.82 
125  95  -1.61        0.69           -29.09 
130  95  0.67        1.17           -19.05 
135  95  2.10        1.62           -12.12 
140  95  2.71        1.87           -6.79 
145  95  2.52        1.79           -1.95 
150  95  1.60        1.45           3.14 
155  95  0.33        1.08           8.07 
160  95  -1.64        0.69           13.41 
165  95  -4.06        0.39           17.91 
170  95  -7.54        0.18           21.62 
175  95  -13.64        0.04           24.46 
180  95  -48.77        0.00           179.79 
0  100  -48.77        0.00           -0.21 
5  100  -13.37        0.05           23.65 
10  100  -7.40        0.18           21.25 
15  100  -3.96        0.40           17.69 
20  100  -1.57        0.70           13.29 
25  100  0.38        1.09           8.01 
30  100  1.64        1.46           3.11 
35  100  2.56        1.80           -1.94 
40  100  2.74        1.88           -6.76 
45  100  2.14        1.64           -12.05 
50  100  0.71        1.18           -18.93 
55  100  -1.58        0.70           -28.91 
60  100  -4.59        0.35           -40.57 
65  100  -7.06        0.20           -64.07 
70  100  -8.84        0.13           -50.29 
75  100  -7.20        0.19           -19.39 
80  100  -3.15        0.48           -1.33 
85  100  -0.41        0.91           4.72 
90  100  0.50        1.12           6.16 
95  100  -0.41        0.91           4.77 
100  100  -3.17        0.48           -1.24 
105  100  -7.26        0.19           -19.35 
