freq : 383.33 MHz
SWR : 4.53
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
175  5  -19.72        0.01           -41.00 
180  5  -57.49        0.00           176.31 
0  10  -57.49        0.00           3.69 
5  10  -19.56        0.01           -39.98 
10  10  -13.70        0.04           -41.34 
15  10  -10.39        0.09           -43.33 
20  10  -8.18        0.15           -46.13 
25  10  -6.59        0.22           -49.83 
30  10  -5.41        0.29           -54.53 
35  10  -4.48        0.36           -60.31 
40  10  -3.70        0.43           -67.21 
45  10  -2.97        0.50           -75.06 
50  10  -2.23        0.60           -83.47 
55  10  -1.43        0.72           -91.88 
60  10  -0.57        0.88           -99.71 
65  10  0.28        1.07           106.52 
70  10  1.08        1.28           112.04 
75  10  1.76        1.50           116.26 
80  10  2.27        1.69           119.19 
85  10  2.58        1.81           120.91 
90  10  2.69        1.86           121.49 
95  10  2.59        1.82           120.92 
100  10  2.27        1.69           119.21 
105  10  1.76        1.50           116.29 
110  10  1.08        1.28           112.09 
115  10  0.29        1.07           106.58 
120  10  -0.57        0.88           -99.80 
125  10  -1.42        0.72           -91.99 
130  10  -2.23        0.60           -83.62 
135  10  -2.98        0.50           -75.23 
140  10  -3.71        0.43           -67.40 
145  10  -4.49        0.36           -60.52 
150  10  -5.43        0.29           -54.75 
155  10  -6.62        0.22           -50.08 
160  10  -8.21        0.15           -46.42 
165  10  -10.44        0.09           -43.70 
170  10  -13.78        0.04           -41.87 
175  10  -19.72        0.01           -41.00 
180  10  -57.49        0.00           176.31 
0  15  -57.49        0.00           3.69 
5  15  -19.56        0.01           -39.98 
10  15  -13.70        0.04           -41.34 
15  15  -10.39        0.09           -43.33 
20  15  -8.18        0.15           -46.13 
25  15  -6.59        0.22           -49.83 
30  15  -5.41        0.29           -54.53 
35  15  -4.48        0.36           -60.31 
40  15  -3.70        0.43           -67.21 
45  15  -2.97        0.50           -75.06 
50  15  -2.23        0.60           -83.47 
55  15  -1.43        0.72           -91.88 
60  15  -0.57        0.88           -99.71 
65  15  0.28        1.07           106.52 
70  15  1.08        1.28           112.04 
75  15  1.76        1.50           116.26 
80  15  2.27        1.69           119.19 
85  15  2.58        1.81           120.91 
90  15  2.69        1.86           121.49 
95  15  2.59        1.82           120.92 
100  15  2.27        1.69           119.21 
105  15  1.76        1.50           116.29 
110  15  1.08        1.28           112.09 
115  15  0.29        1.07           106.58 
120  15  -0.57        0.88           -99.80 
125  15  -1.42        0.72           -91.99 
130  15  -2.23        0.60           -83.62 
135  15  -2.98        0.50           -75.23 
140  15  -3.71        0.43           -67.40 
145  15  -4.49        0.36           -60.52 
150  15  -5.43        0.29           -54.75 
155  15  -6.62        0.22           -50.08 
160  15  -8.21        0.15           -46.42 
165  15  -10.44        0.09           -43.70 
170  15  -13.78        0.04           -41.87 
175  15  -19.72        0.01           -41.00 
180  15  -57.49        0.00           176.31 
0  20  -57.49        0.00           3.69 
5  20  -19.56        0.01           -39.98 
10  20  -13.70        0.04           -41.34 
15  20  -10.39        0.09           -43.33 
20  20  -8.18        0.15           -46.13 
25  20  -6.59        0.22           -49.83 
30  20  -5.41        0.29           -54.53 
35  20  -4.48        0.36           -60.31 
40  20  -3.70        0.43           -67.21 
45  20  -2.97        0.50           -75.06 
50  20  -2.23        0.60           -83.47 
55  20  -1.43        0.72           -91.88 
60  20  -0.57        0.88           -99.71 
65  20  0.28        1.07           106.52 
70  20  1.08        1.28           112.04 
75  20  1.76        1.50           116.26 
80  20  2.27        1.69           119.19 
85  20  2.58        1.81           120.91 
90  20  2.69        1.86           121.49 
95  20  2.59        1.82           120.92 
100  20  2.27        1.69           119.21 
105  20  1.76        1.50           116.29 
110  20  1.08        1.28           112.09 
115  20  0.29        1.07           106.58 
120  20  -0.57        0.88           -99.80 
125  20  -1.42        0.72           -91.99 
130  20  -2.23        0.60           -83.62 
135  20  -2.98        0.50           -75.23 
140  20  -3.71        0.43           -67.40 
145  20  -4.49        0.36           -60.52 
150  20  -5.43        0.29           -54.75 
155  20  -6.62        0.22           -50.08 
160  20  -8.21        0.15           -46.42 
165  20  -10.44        0.09           -43.70 
170  20  -13.78        0.04           -41.87 
175  20  -19.72        0.01           -41.00 
180  20  -57.49        0.00           176.31 
0  25  -57.49        0.00           3.69 
5  25  -19.56        0.01           -39.98 
10  25  -13.70        0.04           -41.34 
15  25  -10.39        0.09           -43.33 
20  25  -8.18        0.15           -46.13 
25  25  -6.59        0.22           -49.83 
30  25  -5.41        0.29           -54.53 
35  25  -4.48        0.36           -60.31 
40  25  -3.70        0.43           -67.21 
45  25  -2.97        0.50           -75.06 
50  25  -2.23        0.60           -83.47 
55  25  -1.43        0.72           -91.88 
60  25  -0.57        0.88           -99.71 
65  25  0.28        1.07           106.52 
70  25  1.08        1.28           112.04 
75  25  1.76        1.50           116.26 
80  25  2.27        1.69           119.19 
85  25  2.58        1.81           120.91 
90  25  2.69        1.86           121.49 
95  25  2.59        1.82           120.92 
100  25  2.27        1.69           119.21 
105  25  1.76        1.50           116.29 
110  25  1.08        1.28           112.09 
115  25  0.29        1.07           106.58 
120  25  -0.57        0.88           -99.80 
125  25  -1.42        0.72           -91.99 
130  25  -2.23        0.60           -83.62 
135  25  -2.98        0.50           -75.23 
140  25  -3.71        0.43           -67.40 
145  25  -4.49        0.36           -60.52 
150  25  -5.43        0.29           -54.75 
155  25  -6.62        0.22           -50.08 
160  25  -8.21        0.15           -46.42 
165  25  -10.44        0.09           -43.70 
170  25  -13.78        0.04           -41.87 
175  25  -19.72        0.01           -41.00 
180  25  -57.49        0.00           176.31 
0  30  -57.49        0.00           3.69 
5  30  -19.56        0.01           -39.98 
10  30  -13.70        0.04           -41.34 
15  30  -10.39        0.09           -43.33 
20  30  -8.18        0.15           -46.13 
25  30  -6.59        0.22           -49.83 
30  30  -5.41        0.29           -54.53 
35  30  -4.48        0.36           -60.31 
40  30  -3.70        0.43           -67.21 
45  30  -2.97        0.50           -75.06 
50  30  -2.23        0.60           -83.47 
55  30  -1.43        0.72           -91.88 
60  30  -0.57        0.88           -99.71 
65  30  0.28        1.07           106.52 
70  30  1.08        1.28           112.04 
75  30  1.76        1.50           116.26 
80  30  2.27        1.69           119.19 
85  30  2.58        1.81           120.91 
90  30  2.69        1.86           121.49 
95  30  2.59        1.82           120.92 
100  30  2.27        1.69           119.21 
105  30  1.76        1.50           116.29 
110  30  1.08        1.28           112.09 
115  30  0.29        1.07           106.58 
120  30  -0.57        0.88           -99.80 
125  30  -1.42        0.72           -91.99 
130  30  -2.23        0.60           -83.62 
135  30  -2.98        0.50           -75.23 
140  30  -3.71        0.43           -67.40 
145  30  -4.49        0.36           -60.52 
150  30  -5.43        0.29           -54.75 
155  30  -6.62        0.22           -50.08 
160  30  -8.21        0.15           -46.42 
165  30  -10.44        0.09           -43.70 
170  30  -13.78        0.04           -41.87 
175  30  -19.72        0.01           -41.00 
180  30  -57.49        0.00           176.31 
0  35  -57.49        0.00           3.69 
5  35  -19.56        0.01           -39.98 
10  35  -13.70        0.04           -41.34 
15  35  -10.39        0.09           -43.33 
20  35  -8.18        0.15           -46.13 
25  35  -6.59        0.22           -49.83 
30  35  -5.41        0.29           -54.53 
35  35  -4.48        0.36           -60.31 
40  35  -3.70        0.43           -67.21 
45  35  -2.97        0.50           -75.06 
50  35  -2.23        0.60           -83.47 
55  35  -1.43        0.72           -91.88 
60  35  -0.57        0.88           -99.71 
65  35  0.28        1.07           106.52 
70  35  1.08        1.28           112.04 
75  35  1.76        1.50           116.26 
80  35  2.27        1.69           119.19 
85  35  2.58        1.81           120.91 
90  35  2.69        1.86           121.49 
95  35  2.59        1.82           120.92 
100  35  2.27        1.69           119.21 
105  35  1.76        1.50           116.29 
110  35  1.08        1.28           112.09 
115  35  0.29        1.07           106.58 
120  35  -0.57        0.88           -99.80 
125  35  -1.42        0.72           -91.99 
130  35  -2.23        0.60           -83.62 
135  35  -2.98        0.50           -75.23 
140  35  -3.71        0.43           -67.40 
145  35  -4.49        0.36           -60.52 
150  35  -5.43        0.29           -54.75 
155  35  -6.62        0.22           -50.08 
160  35  -8.21        0.15           -46.42 
165  35  -10.44        0.09           -43.70 
170  35  -13.78        0.04           -41.87 
175  35  -19.72        0.01           -41.00 
180  35  -57.49        0.00           176.31 
0  40  -57.49        0.00           3.69 
5  40  -19.56        0.01           -39.98 
10  40  -13.70        0.04           -41.34 
15  40  -10.39        0.09           -43.33 
20  40  -8.18        0.15           -46.13 
25  40  -6.59        0.22           -49.83 
30  40  -5.41        0.29           -54.53 
35  40  -4.48        0.36           -60.31 
40  40  -3.70        0.43           -67.21 
45  40  -2.97        0.50           -75.06 
50  40  -2.23        0.60           -83.47 
55  40  -1.43        0.72           -91.88 
60  40  -0.57        0.88           -99.71 
65  40  0.28        1.07           106.52 
70  40  1.08        1.28           112.04 
75  40  1.76        1.50           116.26 
80  40  2.27        1.69           119.19 
85  40  2.58        1.81           120.91 
90  40  2.69        1.86           121.49 
95  40  2.59        1.82           120.92 
100  40  2.27        1.69           119.21 
105  40  1.76        1.50           116.29 
110  40  1.08        1.28           112.09 
115  40  0.29        1.07           106.58 
120  40  -0.57        0.88           -99.80 
125  40  -1.42        0.72           -91.99 
130  40  -2.23        0.60           -83.62 
135  40  -2.98        0.50           -75.23 
140  40  -3.71        0.43           -67.40 
145  40  -4.49        0.36           -60.52 
150  40  -5.43        0.29           -54.75 
155  40  -6.62        0.22           -50.08 
160  40  -8.21        0.15           -46.42 
165  40  -10.44        0.09           -43.70 
170  40  -13.78        0.04           -41.87 
175  40  -19.72        0.01           -41.00 
180  40  -57.49        0.00           176.31 
0  45  -57.49        0.00           3.69 
5  45  -19.56        0.01           -39.98 
10  45  -13.70        0.04           -41.34 
15  45  -10.39        0.09           -43.33 
20  45  -8.18        0.15           -46.13 
25  45  -6.59        0.22           -49.83 
30  45  -5.41        0.29           -54.53 
35  45  -4.48        0.36           -60.31 
40  45  -3.70        0.43           -67.21 
45  45  -2.97        0.50           -75.06 
50  45  -2.23        0.60           -83.47 
55  45  -1.43        0.72           -91.88 
60  45  -0.57        0.88           -99.71 
65  45  0.28        1.07           106.52 
70  45  1.08        1.28           112.04 
75  45  1.76        1.50           116.26 
80  45  2.27        1.69           119.19 
85  45  2.58        1.81           120.91 
90  45  2.69        1.86           121.49 
95  45  2.59        1.82           120.92 
100  45  2.27        1.69           119.21 
105  45  1.76        1.50           116.29 
110  45  1.08        1.28           112.09 
115  45  0.29        1.07           106.58 
120  45  -0.57        0.88           -99.80 
125  45  -1.42        0.72           -91.99 
130  45  -2.23        0.60           -83.62 
135  45  -2.98        0.50           -75.23 
140  45  -3.71        0.43           -67.40 
145  45  -4.49        0.36           -60.52 
150  45  -5.43        0.29           -54.75 
155  45  -6.62        0.22           -50.08 
160  45  -8.21        0.15           -46.42 
165  45  -10.44        0.09           -43.70 
170  45  -13.78        0.04           -41.87 
175  45  -19.72        0.01           -41.00 
180  45  -57.49        0.00           176.31 
0  50  -57.49        0.00           3.69 
5  50  -19.56        0.01           -39.98 
10  50  -13.70        0.04           -41.34 
15  50  -10.39        0.09           -43.33 
20  50  -8.18        0.15           -46.13 
25  50  -6.59        0.22           -49.83 
30  50  -5.41        0.29           -54.53 
35  50  -4.48        0.36           -60.31 
40  50  -3.70        0.43           -67.21 
45  50  -2.97        0.50           -75.06 
50  50  -2.23        0.60           -83.47 
55  50  -1.43        0.72           -91.88 
60  50  -0.57        0.88           -99.71 
65  50  0.28        1.07           106.52 
70  50  1.08        1.28           112.04 
75  50  1.76        1.50           116.26 
80  50  2.27        1.69           119.19 
85  50  2.58        1.81           120.91 
90  50  2.69        1.86           121.49 
95  50  2.59        1.82           120.92 
100  50  2.27        1.69           119.21 
105  50  1.76        1.50           116.29 
110  50  1.08        1.28           112.09 
115  50  0.29        1.07           106.58 
120  50  -0.57        0.88           -99.80 
125  50  -1.42        0.72           -91.99 
130  50  -2.23        0.60           -83.62 
135  50  -2.98        0.50           -75.23 
140  50  -3.71        0.43           -67.40 
145  50  -4.49        0.36           -60.52 
150  50  -5.43        0.29           -54.75 
155  50  -6.62        0.22           -50.08 
160  50  -8.21        0.15           -46.42 
165  50  -10.44        0.09           -43.70 
170  50  -13.78        0.04           -41.87 
175  50  -19.72        0.01           -41.00 
180  50  -57.49        0.00           176.31 
0  55  -57.49        0.00           3.69 
5  55  -19.56        0.01           -39.98 
10  55  -13.70        0.04           -41.34 
15  55  -10.39        0.09           -43.33 
20  55  -8.18        0.15           -46.13 
25  55  -6.59        0.22           -49.83 
30  55  -5.41        0.29           -54.53 
35  55  -4.48        0.36           -60.31 
40  55  -3.70        0.43           -67.21 
45  55  -2.97        0.50           -75.06 
50  55  -2.23        0.60           -83.47 
55  55  -1.43        0.72           -91.88 
60  55  -0.57        0.88           -99.71 
65  55  0.28        1.07           106.52 
70  55  1.08        1.28           112.04 
75  55  1.76        1.50           116.26 
80  55  2.27        1.69           119.19 
85  55  2.58        1.81           120.91 
90  55  2.69        1.86           121.49 
95  55  2.59        1.82           120.92 
100  55  2.27        1.69           119.21 
105  55  1.76        1.50           116.29 
110  55  1.08        1.28           112.09 
115  55  0.29        1.07           106.58 
120  55  -0.57        0.88           -99.80 
125  55  -1.42        0.72           -91.99 
130  55  -2.23        0.60           -83.62 
135  55  -2.98        0.50           -75.23 
140  55  -3.71        0.43           -67.40 
145  55  -4.49        0.36           -60.52 
150  55  -5.43        0.29           -54.75 
155  55  -6.62        0.22           -50.08 
160  55  -8.21        0.15           -46.42 
165  55  -10.44        0.09           -43.70 
170  55  -13.78        0.04           -41.87 
175  55  -19.72        0.01           -41.00 
180  55  -57.49        0.00           176.31 
0  60  -57.49        0.00           3.69 
5  60  -19.56        0.01           -39.98 
10  60  -13.70        0.04           -41.34 
15  60  -10.39        0.09           -43.33 
20  60  -8.18        0.15           -46.13 
25  60  -6.59        0.22           -49.83 
30  60  -5.41        0.29           -54.53 
35  60  -4.48        0.36           -60.31 
40  60  -3.70        0.43           -67.21 
45  60  -2.97        0.50           -75.06 
50  60  -2.23        0.60           -83.47 
55  60  -1.43        0.72           -91.88 
60  60  -0.57        0.88           -99.71 
65  60  0.28        1.07           106.52 
70  60  1.08        1.28           112.04 
75  60  1.76        1.50           116.26 
80  60  2.27        1.69           119.19 
85  60  2.58        1.81           120.91 
90  60  2.69        1.86           121.49 
95  60  2.59        1.82           120.92 
100  60  2.27        1.69           119.21 
105  60  1.76        1.50           116.29 
110  60  1.08        1.28           112.09 
115  60  0.29        1.07           106.58 
120  60  -0.57        0.88           -99.80 
125  60  -1.42        0.72           -91.99 
130  60  -2.23        0.60           -83.62 
135  60  -2.98        0.50           -75.23 
140  60  -3.71        0.43           -67.40 
145  60  -4.49        0.36           -60.52 
150  60  -5.43        0.29           -54.75 
155  60  -6.62        0.22           -50.08 
160  60  -8.21        0.15           -46.42 
165  60  -10.44        0.09           -43.70 
170  60  -13.78        0.04           -41.87 
175  60  -19.72        0.01           -41.00 
180  60  -57.49        0.00           176.31 
0  65  -57.49        0.00           3.69 
5  65  -19.56        0.01           -39.98 
10  65  -13.70        0.04           -41.34 
15  65  -10.39        0.09           -43.33 
20  65  -8.18        0.15           -46.13 
25  65  -6.59        0.22           -49.83 
30  65  -5.41        0.29           -54.53 
35  65  -4.48        0.36           -60.31 
40  65  -3.70        0.43           -67.21 
45  65  -2.97        0.50           -75.06 
50  65  -2.23        0.60           -83.47 
55  65  -1.43        0.72           -91.88 
60  65  -0.57        0.88           -99.71 
65  65  0.28        1.07           106.52 
70  65  1.08        1.28           112.04 
75  65  1.76        1.50           116.26 
80  65  2.27        1.69           119.19 
85  65  2.58        1.81           120.91 
90  65  2.69        1.86           121.49 
95  65  2.59        1.82           120.92 
100  65  2.27        1.69           119.21 
105  65  1.76        1.50           116.29 
110  65  1.08        1.28           112.09 
115  65  0.29        1.07           106.58 
120  65  -0.57        0.88           -99.80 
125  65  -1.42        0.72           -91.99 
130  65  -2.23        0.60           -83.62 
135  65  -2.98        0.50           -75.23 
140  65  -3.71        0.43           -67.40 
145  65  -4.49        0.36           -60.52 
150  65  -5.43        0.29           -54.75 
155  65  -6.62        0.22           -50.08 
160  65  -8.21        0.15           -46.42 
165  65  -10.44        0.09           -43.70 
170  65  -13.78        0.04           -41.87 
175  65  -19.72        0.01           -41.00 
180  65  -57.49        0.00           176.31 
0  70  -57.49        0.00           3.69 
5  70  -19.56        0.01           -39.98 
10  70  -13.70        0.04           -41.34 
15  70  -10.39        0.09           -43.33 
20  70  -8.18        0.15           -46.13 
25  70  -6.59        0.22           -49.83 
30  70  -5.41        0.29           -54.53 
35  70  -4.48        0.36           -60.31 
40  70  -3.70        0.43           -67.21 
45  70  -2.97        0.50           -75.06 
50  70  -2.23        0.60           -83.47 
55  70  -1.43        0.72           -91.88 
60  70  -0.57        0.88           -99.71 
65  70  0.28        1.07           106.52 
70  70  1.08        1.28           112.04 
75  70  1.76        1.50           116.26 
80  70  2.27        1.69           119.19 
85  70  2.58        1.81           120.91 
90  70  2.69        1.86           121.49 
95  70  2.59        1.82           120.92 
100  70  2.27        1.69           119.21 
105  70  1.76        1.50           116.29 
110  70  1.08        1.28           112.09 
115  70  0.29        1.07           106.58 
120  70  -0.57        0.88           -99.80 
125  70  -1.42        0.72           -91.99 
130  70  -2.23        0.60           -83.62 
135  70  -2.98        0.50           -75.23 
140  70  -3.71        0.43           -67.40 
145  70  -4.49        0.36           -60.52 
150  70  -5.43        0.29           -54.75 
155  70  -6.62        0.22           -50.08 
160  70  -8.21        0.15           -46.42 
165  70  -10.44        0.09           -43.70 
170  70  -13.78        0.04           -41.87 
175  70  -19.72        0.01           -41.00 
180  70  -57.49        0.00           176.31 
0  75  -57.49        0.00           3.69 
5  75  -19.56        0.01           -39.98 
10  75  -13.70        0.04           -41.34 
15  75  -10.39        0.09           -43.33 
20  75  -8.18        0.15           -46.13 
25  75  -6.59        0.22           -49.83 
30  75  -5.41        0.29           -54.53 
35  75  -4.48        0.36           -60.31 
40  75  -3.70        0.43           -67.21 
45  75  -2.97        0.50           -75.06 
50  75  -2.23        0.60           -83.47 
55  75  -1.43        0.72           -91.88 
60  75  -0.57        0.88           -99.71 
65  75  0.28        1.07           106.52 
70  75  1.08        1.28           112.04 
75  75  1.76        1.50           116.26 
80  75  2.27        1.69           119.19 
85  75  2.58        1.81           120.91 
90  75  2.69        1.86           121.49 
95  75  2.59        1.82           120.92 
100  75  2.27        1.69           119.21 
105  75  1.76        1.50           116.29 
110  75  1.08        1.28           112.09 
115  75  0.29        1.07           106.58 
120  75  -0.57        0.88           -99.80 
125  75  -1.42        0.72           -91.99 
130  75  -2.23        0.60           -83.62 
135  75  -2.98        0.50           -75.23 
140  75  -3.71        0.43           -67.40 
145  75  -4.49        0.36           -60.52 
150  75  -5.43        0.29           -54.75 
155  75  -6.62        0.22           -50.08 
160  75  -8.21        0.15           -46.42 
165  75  -10.44        0.09           -43.70 
170  75  -13.78        0.04           -41.87 
175  75  -19.72        0.01           -41.00 
180  75  -57.49        0.00           176.31 
0  80  -57.49        0.00           3.69 
5  80  -19.56        0.01           -39.98 
10  80  -13.70        0.04           -41.34 
15  80  -10.39        0.09           -43.33 
20  80  -8.18        0.15           -46.13 
25  80  -6.59        0.22           -49.83 
30  80  -5.41        0.29           -54.53 
35  80  -4.48        0.36           -60.31 
40  80  -3.70        0.43           -67.21 
45  80  -2.97        0.50           -75.06 
50  80  -2.23        0.60           -83.47 
55  80  -1.43        0.72           -91.88 
60  80  -0.57        0.88           -99.71 
65  80  0.28        1.07           106.52 
70  80  1.08        1.28           112.04 
75  80  1.76        1.50           116.26 
80  80  2.27        1.69           119.19 
85  80  2.58        1.81           120.91 
90  80  2.69        1.86           121.49 
95  80  2.59        1.82           120.92 
100  80  2.27        1.69           119.21 
105  80  1.76        1.50           116.29 
110  80  1.08        1.28           112.09 
115  80  0.29        1.07           106.58 
120  80  -0.57        0.88           -99.80 
125  80  -1.42        0.72           -91.99 
130  80  -2.23        0.60           -83.62 
135  80  -2.98        0.50           -75.23 
140  80  -3.71        0.43           -67.40 
145  80  -4.49        0.36           -60.52 
150  80  -5.43        0.29           -54.75 
155  80  -6.62        0.22           -50.08 
160  80  -8.21        0.15           -46.42 
165  80  -10.44        0.09           -43.70 
170  80  -13.78        0.04           -41.87 
175  80  -19.72        0.01           -41.00 
180  80  -57.49        0.00           176.31 
0  85  -57.49        0.00           3.69 
5  85  -19.56        0.01           -39.98 
10  85  -13.70        0.04           -41.34 
15  85  -10.39        0.09           -43.33 
20  85  -8.18        0.15           -46.13 
25  85  -6.59        0.22           -49.83 
30  85  -5.41        0.29           -54.53 
35  85  -4.48        0.36           -60.31 
40  85  -3.70        0.43           -67.21 
45  85  -2.97        0.50           -75.06 
50  85  -2.23        0.60           -83.47 
55  85  -1.43        0.72           -91.88 
60  85  -0.57        0.88           -99.71 
65  85  0.28        1.07           106.52 
70  85  1.08        1.28           112.04 
75  85  1.76        1.50           116.26 
80  85  2.27        1.69           119.19 
85  85  2.58        1.81           120.91 
90  85  2.69        1.86           121.49 
95  85  2.59        1.82           120.92 
100  85  2.27        1.69           119.21 
105  85  1.76        1.50           116.29 
110  85  1.08        1.28           112.09 
115  85  0.29        1.07           106.58 
120  85  -0.57        0.88           -99.80 
125  85  -1.42        0.72           -91.99 
130  85  -2.23        0.60           -83.62 
135  85  -2.98        0.50           -75.23 
140  85  -3.71        0.43           -67.40 
145  85  -4.49        0.36           -60.52 
150  85  -5.43        0.29           -54.75 
155  85  -6.62        0.22           -50.08 
160  85  -8.21        0.15           -46.42 
165  85  -10.44        0.09           -43.70 
170  85  -13.78        0.04           -41.87 
175  85  -19.72        0.01           -41.00 
180  85  -57.49        0.00           176.31 
0  90  -57.49        0.00           3.69 
5  90  -19.56        0.01           -39.98 
10  90  -13.70        0.04           -41.34 
15  90  -10.39        0.09           -43.33 
20  90  -8.18        0.15           -46.13 
25  90  -6.59        0.22           -49.83 
30  90  -5.41        0.29           -54.53 
35  90  -4.48        0.36           -60.31 
40  90  -3.70        0.43           -67.21 
45  90  -2.97        0.50           -75.06 
50  90  -2.23        0.60           -83.47 
55  90  -1.43        0.72           -91.88 
60  90  -0.57        0.88           -99.71 
65  90  0.28        1.07           106.52 
70  90  1.08        1.28           112.04 
75  90  1.76        1.50           116.26 
80  90  2.27        1.69           119.19 
85  90  2.58        1.81           120.91 
90  90  2.69        1.86           121.49 
95  90  2.59        1.82           120.92 
100  90  2.27        1.69           119.21 
105  90  1.76        1.50           116.29 
110  90  1.08        1.28           112.09 
115  90  0.29        1.07           106.58 
120  90  -0.57        0.88           -99.80 
125  90  -1.42        0.72           -91.99 
130  90  -2.23        0.60           -83.62 
135  90  -2.98        0.50           -75.23 
140  90  -3.71        0.43           -67.40 
145  90  -4.49        0.36           -60.52 
150  90  -5.43        0.29           -54.75 
155  90  -6.62        0.22           -50.08 
160  90  -8.21        0.15           -46.42 
165  90  -10.44        0.09           -43.70 
170  90  -13.78        0.04           -41.87 
175  90  -19.72        0.01           -41.00 
180  90  -57.49        0.00           176.31 
0  95  -57.49        0.00           3.69 
5  95  -19.56        0.01           -39.98 
10  95  -13.70        0.04           -41.34 
15  95  -10.39        0.09           -43.33 
20  95  -8.18        0.15           -46.13 
25  95  -6.59        0.22           -49.83 
30  95  -5.41        0.29           -54.53 
35  95  -4.48        0.36           -60.31 
40  95  -3.70        0.43           -67.21 
45  95  -2.97        0.50           -75.06 
50  95  -2.23        0.60           -83.47 
55  95  -1.43        0.72           -91.88 
60  95  -0.57        0.88           -99.71 
65  95  0.28        1.07           106.52 
70  95  1.08        1.28           112.04 
75  95  1.76        1.50           116.26 
80  95  2.27        1.69           119.19 
85  95  2.58        1.81           120.91 
90  95  2.69        1.86           121.49 
95  95  2.59        1.82           120.92 
100  95  2.27        1.69           119.21 
105  95  1.76        1.50           116.29 
110  95  1.08        1.28           112.09 
115  95  0.29        1.07           106.58 
120  95  -0.57        0.88           -99.80 
125  95  -1.42        0.72           -91.99 
130  95  -2.23        0.60           -83.62 
135  95  -2.98        0.50           -75.23 
140  95  -3.71        0.43           -67.40 
145  95  -4.49        0.36           -60.52 
150  95  -5.43        0.29           -54.75 
155  95  -6.62        0.22           -50.08 
160  95  -8.21        0.15           -46.42 
165  95  -10.44        0.09           -43.70 
170  95  -13.78        0.04           -41.87 
175  95  -19.72        0.01           -41.00 
180  95  -57.49        0.00           176.31 
0  100  -57.49        0.00           3.69 
5  100  -19.56        0.01           -39.98 
10  100  -13.70        0.04           -41.34 
15  100  -10.39        0.09           -43.33 
20  100  -8.18        0.15           -46.13 
25  100  -6.59        0.22           -49.83 
30  100  -5.41        0.29           -54.53 
35  100  -4.48        0.36           -60.31 
40  100  -3.70        0.43           -67.21 
45  100  -2.97        0.50           -75.06 
50  100  -2.23        0.60           -83.47 
55  100  -1.43        0.72           -91.88 
60  100  -0.57        0.88           -99.71 
65  100  0.28        1.07           106.52 
70  100  1.08        1.28           112.04 
75  100  1.76        1.50           116.26 
80  100  2.27        1.69           119.19 
