freq : 1066.66 MHz
SWR : 11.13
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
20  20  -0.44        0.90           -11.86 
25  20  0.83        1.21           -21.59 
30  20  1.65        1.46           -31.48 
35  20  2.34        1.71           -42.53 
40  20  2.55        1.80           -50.91 
45  20  2.03        1.60           -55.43 
50  20  0.47        1.11           -53.62 
55  20  -2.24        0.60           -38.66 
60  20  -3.63        0.43           -3.74 
65  20  -1.32        0.74           25.88 
70  20  -1.69        0.68           22.61 
75  20  -1.30        0.74           12.52 
80  20  -1.57        0.70           -11.28 
85  20  -0.69        0.85           -33.75 
90  20  -0.07        0.98           -41.52 
95  20  -0.71        0.85           -33.72 
100  20  -1.59        0.69           -11.18 
105  20  -1.32        0.74           12.67 
110  20  -1.72        0.67           22.76 
115  20  -1.36        0.73           26.01 
120  20  -3.70        0.43           -3.85 
125  20  -2.29        0.59           -39.02 
130  20  0.44        1.11           -53.96 
135  20  2.01        1.59           -55.73 
140  20  2.52        1.79           -51.19 
145  20  2.30        1.70           -42.79 
150  20  1.60        1.45           -31.71 
155  20  0.77        1.19           -21.78 
160  20  -0.52        0.89           -12.00 
165  20  -2.37        0.58           -5.84 
170  20  -5.44        0.29           -0.96 
175  20  -11.24        0.08           2.32 
180  20  -46.05        0.00           174.74 
0  25  -46.05        0.00           5.26 
5  25  -10.94        0.08           2.42 
10  25  -5.28        0.30           -0.86 
15  25  -2.26        0.59           -5.72 
20  25  -0.44        0.90           -11.86 
25  25  0.83        1.21           -21.59 
30  25  1.65        1.46           -31.48 
35  25  2.34        1.71           -42.53 
40  25  2.55        1.80           -50.91 
45  25  2.03        1.60           -55.43 
50  25  0.47        1.11           -53.62 
55  25  -2.24        0.60           -38.66 
60  25  -3.63        0.43           -3.74 
65  25  -1.32        0.74           25.88 
70  25  -1.69        0.68           22.61 
75  25  -1.30        0.74           12.52 
80  25  -1.57        0.70           -11.28 
85  25  -0.69        0.85           -33.75 
90  25  -0.07        0.98           -41.52 
95  25  -0.71        0.85           -33.72 
100  25  -1.59        0.69           -11.18 
105  25  -1.32        0.74           12.67 
110  25  -1.72        0.67           22.76 
115  25  -1.36        0.73           26.01 
120  25  -3.70        0.43           -3.85 
125  25  -2.29        0.59           -39.02 
130  25  0.44        1.11           -53.96 
135  25  2.01        1.59           -55.73 
140  25  2.52        1.79           -51.19 
145  25  2.30        1.70           -42.79 
150  25  1.60        1.45           -31.71 
155  25  0.77        1.19           -21.78 
160  25  -0.52        0.89           -12.00 
165  25  -2.37        0.58           -5.84 
170  25  -5.44        0.29           -0.96 
175  25  -11.24        0.08           2.32 
180  25  -46.05        0.00           174.74 
0  30  -46.05        0.00           5.26 
5  30  -10.94        0.08           2.42 
10  30  -5.28        0.30           -0.86 
15  30  -2.26        0.59           -5.72 
20  30  -0.44        0.90           -11.86 
25  30  0.83        1.21           -21.59 
30  30  1.65        1.46           -31.48 
35  30  2.34        1.71           -42.53 
40  30  2.55        1.80           -50.91 
45  30  2.03        1.60           -55.43 
50  30  0.47        1.11           -53.62 
55  30  -2.24        0.60           -38.66 
60  30  -3.63        0.43           -3.74 
65  30  -1.32        0.74           25.88 
70  30  -1.69        0.68           22.61 
75  30  -1.30        0.74           12.52 
80  30  -1.57        0.70           -11.28 
85  30  -0.69        0.85           -33.75 
90  30  -0.07        0.98           -41.52 
95  30  -0.71        0.85           -33.72 
100  30  -1.59        0.69           -11.18 
105  30  -1.32        0.74           12.67 
110  30  -1.72        0.67           22.76 
115  30  -1.36        0.73           26.01 
120  30  -3.70        0.43           -3.85 
125  30  -2.29        0.59           -39.02 
130  30  0.44        1.11           -53.96 
135  30  2.01        1.59           -55.73 
140  30  2.52        1.79           -51.19 
145  30  2.30        1.70           -42.79 
150  30  1.60        1.45           -31.71 
155  30  0.77        1.19           -21.78 
160  30  -0.52        0.89           -12.00 
165  30  -2.37        0.58           -5.84 
170  30  -5.44        0.29           -0.96 
175  30  -11.24        0.08           2.32 
180  30  -46.05        0.00           174.74 
0  35  -46.05        0.00           5.26 
5  35  -10.94        0.08           2.42 
10  35  -5.28        0.30           -0.86 
15  35  -2.26        0.59           -5.72 
20  35  -0.44        0.90           -11.86 
25  35  0.83        1.21           -21.59 
30  35  1.65        1.46           -31.48 
35  35  2.34        1.71           -42.53 
40  35  2.55        1.80           -50.91 
45  35  2.03        1.60           -55.43 
50  35  0.47        1.11           -53.62 
55  35  -2.24        0.60           -38.66 
60  35  -3.63        0.43           -3.74 
65  35  -1.32        0.74           25.88 
70  35  -1.69        0.68           22.61 
75  35  -1.30        0.74           12.52 
80  35  -1.57        0.70           -11.28 
85  35  -0.69        0.85           -33.75 
90  35  -0.07        0.98           -41.52 
95  35  -0.71        0.85           -33.72 
100  35  -1.59        0.69           -11.18 
105  35  -1.32        0.74           12.67 
110  35  -1.72        0.67           22.76 
115  35  -1.36        0.73           26.01 
120  35  -3.70        0.43           -3.85 
125  35  -2.29        0.59           -39.02 
130  35  0.44        1.11           -53.96 
135  35  2.01        1.59           -55.73 
140  35  2.52        1.79           -51.19 
145  35  2.30        1.70           -42.79 
150  35  1.60        1.45           -31.71 
155  35  0.77        1.19           -21.78 
160  35  -0.52        0.89           -12.00 
165  35  -2.37        0.58           -5.84 
170  35  -5.44        0.29           -0.96 
175  35  -11.24        0.08           2.32 
180  35  -46.05        0.00           174.74 
0  40  -46.05        0.00           5.26 
5  40  -10.94        0.08           2.42 
10  40  -5.28        0.30           -0.86 
15  40  -2.26        0.59           -5.72 
20  40  -0.44        0.90           -11.86 
25  40  0.83        1.21           -21.59 
30  40  1.65        1.46           -31.48 
35  40  2.34        1.71           -42.53 
40  40  2.55        1.80           -50.91 
45  40  2.03        1.60           -55.43 
50  40  0.47        1.11           -53.62 
55  40  -2.24        0.60           -38.66 
60  40  -3.63        0.43           -3.74 
65  40  -1.32        0.74           25.88 
70  40  -1.69        0.68           22.61 
75  40  -1.30        0.74           12.52 
80  40  -1.57        0.70           -11.28 
85  40  -0.69        0.85           -33.75 
90  40  -0.07        0.98           -41.52 
95  40  -0.71        0.85           -33.72 
100  40  -1.59        0.69           -11.18 
105  40  -1.32        0.74           12.67 
110  40  -1.72        0.67           22.76 
115  40  -1.36        0.73           26.01 
120  40  -3.70        0.43           -3.85 
125  40  -2.29        0.59           -39.02 
130  40  0.44        1.11           -53.96 
135  40  2.01        1.59           -55.73 
140  40  2.52        1.79           -51.19 
145  40  2.30        1.70           -42.79 
150  40  1.60        1.45           -31.71 
155  40  0.77        1.19           -21.78 
160  40  -0.52        0.89           -12.00 
165  40  -2.37        0.58           -5.84 
170  40  -5.44        0.29           -0.96 
175  40  -11.24        0.08           2.32 
180  40  -46.05        0.00           174.74 
0  45  -46.05        0.00           5.26 
5  45  -10.94        0.08           2.42 
10  45  -5.28        0.30           -0.86 
15  45  -2.26        0.59           -5.72 
20  45  -0.44        0.90           -11.86 
25  45  0.83        1.21           -21.59 
30  45  1.65        1.46           -31.48 
35  45  2.34        1.71           -42.53 
40  45  2.55        1.80           -50.91 
45  45  2.03        1.60           -55.43 
50  45  0.47        1.11           -53.62 
55  45  -2.24        0.60           -38.66 
60  45  -3.63        0.43           -3.74 
65  45  -1.32        0.74           25.88 
70  45  -1.69        0.68           22.61 
75  45  -1.30        0.74           12.52 
80  45  -1.57        0.70           -11.28 
85  45  -0.69        0.85           -33.75 
90  45  -0.07        0.98           -41.52 
95  45  -0.71        0.85           -33.72 
100  45  -1.59        0.69           -11.18 
105  45  -1.32        0.74           12.67 
110  45  -1.72        0.67           22.76 
115  45  -1.36        0.73           26.01 
120  45  -3.70        0.43           -3.85 
125  45  -2.29        0.59           -39.02 
130  45  0.44        1.11           -53.96 
135  45  2.01        1.59           -55.73 
140  45  2.52        1.79           -51.19 
145  45  2.30        1.70           -42.79 
150  45  1.60        1.45           -31.71 
155  45  0.77        1.19           -21.78 
160  45  -0.52        0.89           -12.00 
165  45  -2.37        0.58           -5.84 
170  45  -5.44        0.29           -0.96 
175  45  -11.24        0.08           2.32 
180  45  -46.05        0.00           174.74 
0  50  -46.05        0.00           5.26 
5  50  -10.94        0.08           2.42 
10  50  -5.28        0.30           -0.86 
15  50  -2.26        0.59           -5.72 
20  50  -0.44        0.90           -11.86 
25  50  0.83        1.21           -21.59 
30  50  1.65        1.46           -31.48 
35  50  2.34        1.71           -42.53 
40  50  2.55        1.80           -50.91 
45  50  2.03        1.60           -55.43 
50  50  0.47        1.11           -53.62 
55  50  -2.24        0.60           -38.66 
60  50  -3.63        0.43           -3.74 
65  50  -1.32        0.74           25.88 
70  50  -1.69        0.68           22.61 
75  50  -1.30        0.74           12.52 
80  50  -1.57        0.70           -11.28 
85  50  -0.69        0.85           -33.75 
90  50  -0.07        0.98           -41.52 
95  50  -0.71        0.85           -33.72 
100  50  -1.59        0.69           -11.18 
105  50  -1.32        0.74           12.67 
110  50  -1.72        0.67           22.76 
115  50  -1.36        0.73           26.01 
120  50  -3.70        0.43           -3.85 
125  50  -2.29        0.59           -39.02 
130  50  0.44        1.11           -53.96 
135  50  2.01        1.59           -55.73 
140  50  2.52        1.79           -51.19 
145  50  2.30        1.70           -42.79 
150  50  1.60        1.45           -31.71 
155  50  0.77        1.19           -21.78 
160  50  -0.52        0.89           -12.00 
165  50  -2.37        0.58           -5.84 
170  50  -5.44        0.29           -0.96 
175  50  -11.24        0.08           2.32 
180  50  -46.05        0.00           174.74 
0  55  -46.05        0.00           5.26 
5  55  -10.94        0.08           2.42 
10  55  -5.28        0.30           -0.86 
15  55  -2.26        0.59           -5.72 
20  55  -0.44        0.90           -11.86 
25  55  0.83        1.21           -21.59 
30  55  1.65        1.46           -31.48 
35  55  2.34        1.71           -42.53 
40  55  2.55        1.80           -50.91 
45  55  2.03        1.60           -55.43 
50  55  0.47        1.11           -53.62 
55  55  -2.24        0.60           -38.66 
60  55  -3.63        0.43           -3.74 
65  55  -1.32        0.74           25.88 
70  55  -1.69        0.68           22.61 
75  55  -1.30        0.74           12.52 
80  55  -1.57        0.70           -11.28 
85  55  -0.69        0.85           -33.75 
90  55  -0.07        0.98           -41.52 
95  55  -0.71        0.85           -33.72 
100  55  -1.59        0.69           -11.18 
105  55  -1.32        0.74           12.67 
110  55  -1.72        0.67           22.76 
115  55  -1.36        0.73           26.01 
120  55  -3.70        0.43           -3.85 
125  55  -2.29        0.59           -39.02 
130  55  0.44        1.11           -53.96 
135  55  2.01        1.59           -55.73 
140  55  2.52        1.79           -51.19 
145  55  2.30        1.70           -42.79 
150  55  1.60        1.45           -31.71 
155  55  0.77        1.19           -21.78 
160  55  -0.52        0.89           -12.00 
165  55  -2.37        0.58           -5.84 
170  55  -5.44        0.29           -0.96 
175  55  -11.24        0.08           2.32 
180  55  -46.05        0.00           174.74 
0  60  -46.05        0.00           5.26 
5  60  -10.94        0.08           2.42 
10  60  -5.28        0.30           -0.86 
15  60  -2.26        0.59           -5.72 
20  60  -0.44        0.90           -11.86 
25  60  0.83        1.21           -21.59 
30  60  1.65        1.46           -31.48 
35  60  2.34        1.71           -42.53 
40  60  2.55        1.80           -50.91 
45  60  2.03        1.60           -55.43 
50  60  0.47        1.11           -53.62 
55  60  -2.24        0.60           -38.66 
60  60  -3.63        0.43           -3.74 
65  60  -1.32        0.74           25.88 
70  60  -1.69        0.68           22.61 
75  60  -1.30        0.74           12.52 
80  60  -1.57        0.70           -11.28 
85  60  -0.69        0.85           -33.75 
90  60  -0.07        0.98           -41.52 
95  60  -0.71        0.85           -33.72 
100  60  -1.59        0.69           -11.18 
105  60  -1.32        0.74           12.67 
110  60  -1.72        0.67           22.76 
115  60  -1.36        0.73           26.01 
120  60  -3.70        0.43           -3.85 
125  60  -2.29        0.59           -39.02 
130  60  0.44        1.11           -53.96 
135  60  2.01        1.59           -55.73 
140  60  2.52        1.79           -51.19 
145  60  2.30        1.70           -42.79 
150  60  1.60        1.45           -31.71 
155  60  0.77        1.19           -21.78 
160  60  -0.52        0.89           -12.00 
165  60  -2.37        0.58           -5.84 
170  60  -5.44        0.29           -0.96 
175  60  -11.24        0.08           2.32 
180  60  -46.05        0.00           174.74 
0  65  -46.05        0.00           5.26 
5  65  -10.94        0.08           2.42 
10  65  -5.28        0.30           -0.86 
15  65  -2.26        0.59           -5.72 
20  65  -0.44        0.90           -11.86 
25  65  0.83        1.21           -21.59 
30  65  1.65        1.46           -31.48 
35  65  2.34        1.71           -42.53 
40  65  2.55        1.80           -50.91 
45  65  2.03        1.60           -55.43 
50  65  0.47        1.11           -53.62 
55  65  -2.24        0.60           -38.66 
60  65  -3.63        0.43           -3.74 
65  65  -1.32        0.74           25.88 
70  65  -1.69        0.68           22.61 
75  65  -1.30        0.74           12.52 
80  65  -1.57        0.70           -11.28 
85  65  -0.69        0.85           -33.75 
90  65  -0.07        0.98           -41.52 
95  65  -0.71        0.85           -33.72 
100  65  -1.59        0.69           -11.18 
105  65  -1.32        0.74           12.67 
110  65  -1.72        0.67           22.76 
115  65  -1.36        0.73           26.01 
120  65  -3.70        0.43           -3.85 
125  65  -2.29        0.59           -39.02 
130  65  0.44        1.11           -53.96 
135  65  2.01        1.59           -55.73 
140  65  2.52        1.79           -51.19 
145  65  2.30        1.70           -42.79 
150  65  1.60        1.45           -31.71 
155  65  0.77        1.19           -21.78 
160  65  -0.52        0.89           -12.00 
165  65  -2.37        0.58           -5.84 
170  65  -5.44        0.29           -0.96 
175  65  -11.24        0.08           2.32 
180  65  -46.05        0.00           174.74 
0  70  -46.05        0.00           5.26 
5  70  -10.94        0.08           2.42 
10  70  -5.28        0.30           -0.86 
15  70  -2.26        0.59           -5.72 
20  70  -0.44        0.90           -11.86 
25  70  0.83        1.21           -21.59 
30  70  1.65        1.46           -31.48 
35  70  2.34        1.71           -42.53 
40  70  2.55        1.80           -50.91 
45  70  2.03        1.60           -55.43 
50  70  0.47        1.11           -53.62 
55  70  -2.24        0.60           -38.66 
60  70  -3.63        0.43           -3.74 
65  70  -1.32        0.74           25.88 
70  70  -1.69        0.68           22.61 
75  70  -1.30        0.74           12.52 
80  70  -1.57        0.70           -11.28 
85  70  -0.69        0.85           -33.75 
90  70  -0.07        0.98           -41.52 
95  70  -0.71        0.85           -33.72 
100  70  -1.59        0.69           -11.18 
105  70  -1.32        0.74           12.67 
110  70  -1.72        0.67           22.76 
115  70  -1.36        0.73           26.01 
120  70  -3.70        0.43           -3.85 
125  70  -2.29        0.59           -39.02 
130  70  0.44        1.11           -53.96 
135  70  2.01        1.59           -55.73 
140  70  2.52        1.79           -51.19 
145  70  2.30        1.70           -42.79 
150  70  1.60        1.45           -31.71 
155  70  0.77        1.19           -21.78 
160  70  -0.52        0.89           -12.00 
165  70  -2.37        0.58           -5.84 
170  70  -5.44        0.29           -0.96 
175  70  -11.24        0.08           2.32 
180  70  -46.05        0.00           174.74 
0  75  -46.05        0.00           5.26 
5  75  -10.94        0.08           2.42 
10  75  -5.28        0.30           -0.86 
15  75  -2.26        0.59           -5.72 
20  75  -0.44        0.90           -11.86 
25  75  0.83        1.21           -21.59 
30  75  1.65        1.46           -31.48 
35  75  2.34        1.71           -42.53 
40  75  2.55        1.80           -50.91 
45  75  2.03        1.60           -55.43 
50  75  0.47        1.11           -53.62 
55  75  -2.24        0.60           -38.66 
60  75  -3.63        0.43           -3.74 
65  75  -1.32        0.74           25.88 
70  75  -1.69        0.68           22.61 
75  75  -1.30        0.74           12.52 
80  75  -1.57        0.70           -11.28 
85  75  -0.69        0.85           -33.75 
90  75  -0.07        0.98           -41.52 
95  75  -0.71        0.85           -33.72 
100  75  -1.59        0.69           -11.18 
105  75  -1.32        0.74           12.67 
110  75  -1.72        0.67           22.76 
115  75  -1.36        0.73           26.01 
120  75  -3.70        0.43           -3.85 
125  75  -2.29        0.59           -39.02 
130  75  0.44        1.11           -53.96 
135  75  2.01        1.59           -55.73 
140  75  2.52        1.79           -51.19 
145  75  2.30        1.70           -42.79 
150  75  1.60        1.45           -31.71 
155  75  0.77        1.19           -21.78 
160  75  -0.52        0.89           -12.00 
165  75  -2.37        0.58           -5.84 
170  75  -5.44        0.29           -0.96 
175  75  -11.24        0.08           2.32 
180  75  -46.05        0.00           174.74 
0  80  -46.05        0.00           5.26 
5  80  -10.94        0.08           2.42 
10  80  -5.28        0.30           -0.86 
15  80  -2.26        0.59           -5.72 
20  80  -0.44        0.90           -11.86 
25  80  0.83        1.21           -21.59 
30  80  1.65        1.46           -31.48 
35  80  2.34        1.71           -42.53 
40  80  2.55        1.80           -50.91 
45  80  2.03        1.60           -55.43 
50  80  0.47        1.11           -53.62 
55  80  -2.24        0.60           -38.66 
60  80  -3.63        0.43           -3.74 
65  80  -1.32        0.74           25.88 
70  80  -1.69        0.68           22.61 
75  80  -1.30        0.74           12.52 
80  80  -1.57        0.70           -11.28 
85  80  -0.69        0.85           -33.75 
90  80  -0.07        0.98           -41.52 
95  80  -0.71        0.85           -33.72 
100  80  -1.59        0.69           -11.18 
105  80  -1.32        0.74           12.67 
110  80  -1.72        0.67           22.76 
115  80  -1.36        0.73           26.01 
120  80  -3.70        0.43           -3.85 
125  80  -2.29        0.59           -39.02 
130  80  0.44        1.11           -53.96 
135  80  2.01        1.59           -55.73 
140  80  2.52        1.79           -51.19 
145  80  2.30        1.70           -42.79 
150  80  1.60        1.45           -31.71 
155  80  0.77        1.19           -21.78 
160  80  -0.52        0.89           -12.00 
165  80  -2.37        0.58           -5.84 
170  80  -5.44        0.29           -0.96 
175  80  -11.24        0.08           2.32 
180  80  -46.05        0.00           174.74 
0  85  -46.05        0.00           5.26 
5  85  -10.94        0.08           2.42 
10  85  -5.28        0.30           -0.86 
15  85  -2.26        0.59           -5.72 
20  85  -0.44        0.90           -11.86 
25  85  0.83        1.21           -21.59 
30  85  1.65        1.46           -31.48 
35  85  2.34        1.71           -42.53 
40  85  2.55        1.80           -50.91 
45  85  2.03        1.60           -55.43 
50  85  0.47        1.11           -53.62 
55  85  -2.24        0.60           -38.66 
60  85  -3.63        0.43           -3.74 
65  85  -1.32        0.74           25.88 
70  85  -1.69        0.68           22.61 
75  85  -1.30        0.74           12.52 
80  85  -1.57        0.70           -11.28 
85  85  -0.69        0.85           -33.75 
90  85  -0.07        0.98           -41.52 
95  85  -0.71        0.85           -33.72 
100  85  -1.59        0.69           -11.18 
105  85  -1.32        0.74           12.67 
110  85  -1.72        0.67           22.76 
115  85  -1.36        0.73           26.01 
120  85  -3.70        0.43           -3.85 
125  85  -2.29        0.59           -39.02 
130  85  0.44        1.11           -53.96 
135  85  2.01        1.59           -55.73 
140  85  2.52        1.79           -51.19 
145  85  2.30        1.70           -42.79 
150  85  1.60        1.45           -31.71 
155  85  0.77        1.19           -21.78 
160  85  -0.52        0.89           -12.00 
165  85  -2.37        0.58           -5.84 
170  85  -5.44        0.29           -0.96 
175  85  -11.24        0.08           2.32 
180  85  -46.05        0.00           174.74 
0  90  -46.05        0.00           5.26 
5  90  -10.94        0.08           2.42 
10  90  -5.28        0.30           -0.86 
15  90  -2.26        0.59           -5.72 
20  90  -0.44        0.90           -11.86 
25  90  0.83        1.21           -21.59 
30  90  1.65        1.46           -31.48 
35  90  2.34        1.71           -42.53 
40  90  2.55        1.80           -50.91 
45  90  2.03        1.60           -55.43 
50  90  0.47        1.11           -53.62 
55  90  -2.24        0.60           -38.66 
60  90  -3.63        0.43           -3.74 
65  90  -1.32        0.74           25.88 
70  90  -1.69        0.68           22.61 
75  90  -1.30        0.74           12.52 
80  90  -1.57        0.70           -11.28 
85  90  -0.69        0.85           -33.75 
90  90  -0.07        0.98           -41.52 
95  90  -0.71        0.85           -33.72 
100  90  -1.59        0.69           -11.18 
105  90  -1.32        0.74           12.67 
110  90  -1.72        0.67           22.76 
115  90  -1.36        0.73           26.01 
120  90  -3.70        0.43           -3.85 
125  90  -2.29        0.59           -39.02 
130  90  0.44        1.11           -53.96 
135  90  2.01        1.59           -55.73 
140  90  2.52        1.79           -51.19 
145  90  2.30        1.70           -42.79 
150  90  1.60        1.45           -31.71 
155  90  0.77        1.19           -21.78 
160  90  -0.52        0.89           -12.00 
165  90  -2.37        0.58           -5.84 
170  90  -5.44        0.29           -0.96 
175  90  -11.24        0.08           2.32 
180  90  -46.05        0.00           174.74 
0  95  -46.05        0.00           5.26 
5  95  -10.94        0.08           2.42 
10  95  -5.28        0.30           -0.86 
15  95  -2.26        0.59           -5.72 
20  95  -0.44        0.90           -11.86 
25  95  0.83        1.21           -21.59 
30  95  1.65        1.46           -31.48 
35  95  2.34        1.71           -42.53 
40  95  2.55        1.80           -50.91 
45  95  2.03        1.60           -55.43 
50  95  0.47        1.11           -53.62 
55  95  -2.24        0.60           -38.66 
60  95  -3.63        0.43           -3.74 
65  95  -1.32        0.74           25.88 
70  95  -1.69        0.68           22.61 
75  95  -1.30        0.74           12.52 
80  95  -1.57        0.70           -11.28 
85  95  -0.69        0.85           -33.75 
90  95  -0.07        0.98           -41.52 
95  95  -0.71        0.85           -33.72 
100  95  -1.59        0.69           -11.18 
105  95  -1.32        0.74           12.67 
110  95  -1.72        0.67           22.76 
115  95  -1.36        0.73           26.01 
120  95  -3.70        0.43           -3.85 
125  95  -2.29        0.59           -39.02 
130  95  0.44        1.11           -53.96 
135  95  2.01        1.59           -55.73 
140  95  2.52        1.79           -51.19 
145  95  2.30        1.70           -42.79 
150  95  1.60        1.45           -31.71 
155  95  0.77        1.19           -21.78 
160  95  -0.52        0.89           -12.00 
165  95  -2.37        0.58           -5.84 
170  95  -5.44        0.29           -0.96 
175  95  -11.24        0.08           2.32 
180  95  -46.05        0.00           174.74 
0  100  -46.05        0.00           5.26 
5  100  -10.94        0.08           2.42 
10  100  -5.28        0.30           -0.86 
15  100  -2.26        0.59           -5.72 
20  100  -0.44        0.90           -11.86 
25  100  0.83        1.21           -21.59 
30  100  1.65        1.46           -31.48 
35  100  2.34        1.71           -42.53 
40  100  2.55        1.80           -50.91 
45  100  2.03        1.60           -55.43 
50  100  0.47        1.11           -53.62 
55  100  -2.24        0.60           -38.66 
60  100  -3.63        0.43           -3.74 
65  100  -1.32        0.74           25.88 
70  100  -1.69        0.68           22.61 
